Orthogroup	MHP_232_genes	MHP_UFV02_genes
OG0000027	MHP_RS03675	FEF31_RS03015
OG0000027	MHP_RS03280	FEF31_RS04605
OG0000028	MHP_RS02285	FEF31_RS02145, FEF31_RS04525
OG0000029	MHP_RS00925	FEF31_RS00735
OG0000029	MHP_RS01380	FEF31_RS00270
OG0000030	MHP_RS03260	FEF31_RS04590
OG0000030	MHP_RS03275	FEF31_RS04600
OG0000032	MHP_RS03960	FEF31_RS03020
OG0000033	MHP_RS02280	FEF31_RS02140
OG0000035	MHP_RS03130	FEF31_RS03765
OG0000036	MHP_RS00115	FEF31_RS03385
OG0000036	MHP_RS00130	FEF31_RS03400
OG0000038	MHP_RS01745	FEF31_RS01510
OG0000039	MHP_RS03880, MHP_RS01615	FEF31_RS01275
OG0000040	MHP_RS03205	FEF31_RS03890
OG0000041	MHP_RS01320	FEF31_RS00330
OG0000042	MHP_RS02885	FEF31_RS02675
OG0000043	MHP_RS01880	FEF31_RS01660, FEF31_RS01455
OG0000044	MHP_RS01785	FEF31_RS01545
OG0000045	MHP_RS01625	FEF31_RS01280, FEF31_RS01285
OG0000046	MHP_RS03215	FEF31_RS02960, FEF31_RS02245
OG0000048	MHP_RS02060	FEF31_RS01845
OG0000049	MHP_RS02985	FEF31_RS03620
OG0000050	MHP_RS02315	FEF31_RS02180
OG0000051	MHP_RS02520	FEF31_RS02395
OG0000052	MHP_RS00075	FEF31_RS03360
OG0000053	MHP_RS00555	FEF31_RS04425
OG0000054	MHP_RS02340	FEF31_RS02205
OG0000055	MHP_RS00145	FEF31_RS03405
OG0000056	MHP_RS03450	FEF31_RS03205
OG0000057	MHP_RS02870	FEF31_RS02660
OG0000058	MHP_RS00435	FEF31_RS01470
OG0000060	MHP_RS03865	FEF31_RS00850
OG0000061	MHP_RS01580	FEF31_RS01245
OG0000061	MHP_RS01840	FEF31_RS01610
OG0000062	MHP_RS03505	FEF31_RS03250
OG0000063	MHP_RS03500	FEF31_RS04645
OG0000064	MHP_RS03490	FEF31_RS03235
OG0000065	MHP_RS02125	FEF31_RS01990
OG0000066	MHP_RS00650	FEF31_RS01015
OG0000067	MHP_RS01460	FEF31_RS00185
OG0000068	MHP_RS03685	FEF31_RS00305
OG0000069	MHP_RS02760	FEF31_RS02555
OG0000070	MHP_RS02345	FEF31_RS02210
OG0000071	MHP_RS03195	FEF31_RS03835
OG0000072	MHP_RS03200	FEF31_RS04700
OG0000073	MHP_RS01290	FEF31_RS00360
OG0000074	MHP_RS01100	FEF31_RS04395
OG0000075	MHP_RS00350	FEF31_RS00005
OG0000076	MHP_RS00365	FEF31_RS00020
OG0000077	MHP_RS01545	FEF31_RS00105
OG0000079	MHP_RS02420	FEF31_RS02300
OG0000080	MHP_RS03805	FEF31_RS02345
OG0000081	MHP_RS00345	FEF31_RS03610
OG0000082	MHP_RS02270	FEF31_RS02130
OG0000083	MHP_RS01985	FEF31_RS01765
OG0000084	MHP_RS02010	FEF31_RS01795
OG0000085	MHP_RS02015	FEF31_RS01800
OG0000086	MHP_RS02025	FEF31_RS01810
OG0000087	MHP_RS02040	FEF31_RS01825
OG0000088	MHP_RS02045	FEF31_RS01830
OG0000089	MHP_RS02055	FEF31_RS01840
OG0000090	MHP_RS00070	FEF31_RS03355
OG0000091	MHP_RS00055	FEF31_RS03340
OG0000092	MHP_RS00040	FEF31_RS03325
OG0000093	MHP_RS00035	FEF31_RS03320
OG0000094	MHP_RS00030	FEF31_RS03315
OG0000095	MHP_RS00005	FEF31_RS03290
OG0000096	MHP_RS03540	FEF31_RS03285
OG0000097	MHP_RS03520	FEF31_RS03265
OG0000098	MHP_RS03510	FEF31_RS03255
OG0000099	MHP_RS03455	FEF31_RS04640
OG0000100	MHP_RS03440	FEF31_RS03195
OG0000101	MHP_RS03435	FEF31_RS03190
OG0000102	MHP_RS01695	FEF31_RS01365
OG0000103	MHP_RS02090	FEF31_RS01955
OG0000104	MHP_RS02095	FEF31_RS01960
OG0000105	MHP_RS02110	FEF31_RS01975
OG0000106	MHP_RS02120	FEF31_RS01985
OG0000107	MHP_RS02130	FEF31_RS01995
OG0000108	MHP_RS02135	FEF31_RS02000
OG0000109	MHP_RS02140	FEF31_RS02005
OG0000110	MHP_RS02260	FEF31_RS02120
OG0000111	MHP_RS02255	FEF31_RS02115
OG0000112	MHP_RS02245	FEF31_RS02105
OG0000113	MHP_RS02225	FEF31_RS02085
OG0000114	MHP_RS02215	FEF31_RS02075
OG0000115	MHP_RS02205	FEF31_RS02065
OG0000116	MHP_RS00705	FEF31_RS00955
OG0000117	MHP_RS00700	FEF31_RS00960
OG0000118	MHP_RS00665	FEF31_RS00995
OG0000119	MHP_RS00660	FEF31_RS01000
OG0000120	MHP_RS00645	FEF31_RS01020
OG0000121	MHP_RS00620	FEF31_RS01045
OG0000122	MHP_RS00615	FEF31_RS01050
OG0000123	MHP_RS00595	FEF31_RS01070
OG0000124	MHP_RS00590	FEF31_RS01075
OG0000125	MHP_RS00585	FEF31_RS01080
OG0000126	MHP_RS00575	FEF31_RS01090
OG0000127	MHP_RS00565	FEF31_RS01100
OG0000128	MHP_RS00550	FEF31_RS01115
OG0000129	MHP_RS00545	FEF31_RS01120
OG0000130	MHP_RS00535	FEF31_RS01130
OG0000131	MHP_RS00505	FEF31_RS01160
OG0000132	MHP_RS00490	FEF31_RS04430
OG0000133	MHP_RS01455	FEF31_RS00190
OG0000134	MHP_RS01450	FEF31_RS00195
OG0000135	MHP_RS01435	FEF31_RS00210
OG0000136	MHP_RS01430	FEF31_RS00215
OG0000137	MHP_RS01400	FEF31_RS00245
OG0000138	MHP_RS01370	FEF31_RS00280
OG0000139	MHP_RS01340	FEF31_RS00310
OG0000140	MHP_RS01335	FEF31_RS00315
OG0000141	MHP_RS02880	FEF31_RS02670
OG0000142	MHP_RS02875	FEF31_RS04555
OG0000143	MHP_RS02850	FEF31_RS02645
OG0000144	MHP_RS02840	FEF31_RS02635
OG0000145	MHP_RS02830	FEF31_RS02625
OG0000146	MHP_RS02820	FEF31_RS02615
OG0000147	MHP_RS02815	FEF31_RS02610
OG0000148	MHP_RS02800	FEF31_RS02595
OG0000149	MHP_RS02790	FEF31_RS02585
OG0000150	MHP_RS02775	FEF31_RS02570
OG0000151	MHP_RS02645	FEF31_RS02525
OG0000152	MHP_RS02640	FEF31_RS02520
OG0000153	MHP_RS02635	FEF31_RS02515
OG0000154	MHP_RS02625	FEF31_RS02505
OG0000155	MHP_RS02585	FEF31_RS02465
OG0000156	MHP_RS02575	FEF31_RS02455
OG0000157	MHP_RS02570	FEF31_RS04545
OG0000158	MHP_RS04005	FEF31_RS04540
OG0000159	MHP_RS04015	FEF31_RS02195
OG0000160	MHP_RS02325	FEF31_RS02190
OG0000161	MHP_RS02320	FEF31_RS02185
OG0000162	MHP_RS02310	FEF31_RS02175
OG0000163	MHP_RS02305	FEF31_RS02170
OG0000164	MHP_RS01605	FEF31_RS01270
OG0000165	MHP_RS01905	FEF31_RS01685
OG0000166	MHP_RS01925	FEF31_RS01705
OG0000167	MHP_RS01940	FEF31_RS01720
OG0000168	MHP_RS01945	FEF31_RS01725
OG0000169	MHP_RS02980	FEF31_RS03615
OG0000170	MHP_RS02995	FEF31_RS04785, FEF31_RS04795
OG0000171	MHP_RS03005	FEF31_RS03640
OG0000172	MHP_RS03010	FEF31_RS03645
OG0000173	MHP_RS03015	FEF31_RS03650
OG0000174	MHP_RS03020	FEF31_RS03655
OG0000175	MHP_RS03035	FEF31_RS03670
OG0000176	MHP_RS03085	FEF31_RS03715
OG0000177	MHP_RS03090	FEF31_RS03720
OG0000178	MHP_RS03095	FEF31_RS03725
OG0000179	MHP_RS03105	FEF31_RS03735
OG0000180	MHP_RS03110	FEF31_RS03740
OG0000181	MHP_RS03145	FEF31_RS04690
OG0000182	MHP_RS03155	FEF31_RS03795
OG0000183	MHP_RS03190	FEF31_RS03830
OG0000184	MHP_RS03235	FEF31_RS02980
OG0000185	MHP_RS03220	FEF31_RS02965
OG0000186	MHP_RS00480	FEF31_RS04435
OG0000187	MHP_RS00465	FEF31_RS01200
OG0000188	MHP_RS00455	FEF31_RS01210
OG0000189	MHP_RS02175	FEF31_RS04520
OG0000190	MHP_RS02170	FEF31_RS02035
OG0000191	MHP_RS02150	FEF31_RS02015
OG0000192	MHP_RS00790	FEF31_RS00875
OG0000193	MHP_RS00800	FEF31_RS00860
OG0000194	MHP_RS01305	FEF31_RS00345
OG0000195	MHP_RS01300	FEF31_RS00350
OG0000196	MHP_RS01280	FEF31_RS00370
OG0000197	MHP_RS01275	FEF31_RS00375
OG0000198	MHP_RS01260	FEF31_RS00390
OG0000199	MHP_RS01255	FEF31_RS00395
OG0000200	MHP_RS01245	FEF31_RS00410
OG0000201	MHP_RS01235	FEF31_RS00420
OG0000202	MHP_RS01180	FEF31_RS00475
OG0000203	MHP_RS01175	FEF31_RS00480
OG0000204	MHP_RS01170	FEF31_RS00485
OG0000205	MHP_RS01165	FEF31_RS00490
OG0000206	MHP_RS01145	FEF31_RS00510
OG0000207	MHP_RS01130	FEF31_RS00525
OG0000208	MHP_RS01125	FEF31_RS00530
OG0000209	MHP_RS01120	FEF31_RS00535
OG0000210	MHP_RS01075	FEF31_RS00580
OG0000211	MHP_RS01065	FEF31_RS00590
OG0000212	MHP_RS01055	FEF31_RS00600
OG0000213	MHP_RS03600	FEF31_RS00605
OG0000214	MHP_RS01050	FEF31_RS00610
OG0000215	MHP_RS01045	FEF31_RS00615
OG0000216	MHP_RS01040	FEF31_RS00620
OG0000217	MHP_RS01035	FEF31_RS00625
OG0000218	MHP_RS01025	FEF31_RS00635
OG0000219	MHP_RS01020	FEF31_RS00640
OG0000220	MHP_RS01015	FEF31_RS00645
OG0000221	MHP_RS01010	FEF31_RS00650
OG0000222	MHP_RS01005	FEF31_RS00655
OG0000223	MHP_RS01000	FEF31_RS00660
OG0000224	MHP_RS00990	FEF31_RS00670
OG0000225	MHP_RS00980	FEF31_RS00680
OG0000226	MHP_RS00975	FEF31_RS00685
OG0000227	MHP_RS00970	FEF31_RS00690
OG0000228	MHP_RS04010	FEF31_RS04770
OG0000229	MHP_RS00960	FEF31_RS00700
OG0000230	MHP_RS00955	FEF31_RS00705
OG0000231	MHP_RS00945	FEF31_RS00715
OG0000232	MHP_RS00935	FEF31_RS00725
OG0000233	MHP_RS00915	FEF31_RS00750
OG0000234	MHP_RS00880	FEF31_RS00785
OG0000235	MHP_RS00870	FEF31_RS00795
OG0000236	MHP_RS00865	FEF31_RS00800
OG0000237	MHP_RS00860	FEF31_RS00805
OG0000238	MHP_RS00850	FEF31_RS00810
OG0000239	MHP_RS02890	FEF31_RS02680
OG0000240	MHP_RS02895	FEF31_RS02685
OG0000241	MHP_RS02905	FEF31_RS02695
OG0000242	MHP_RS02910	FEF31_RS02700
OG0000243	MHP_RS02915	FEF31_RS02705
OG0000244	MHP_RS02925	FEF31_RS02715
OG0000245	MHP_RS02935	FEF31_RS02720
OG0000246	MHP_RS00150	FEF31_RS03410
OG0000247	MHP_RS00160	FEF31_RS03420
OG0000248	MHP_RS00170	FEF31_RS03430
OG0000249	MHP_RS00175	FEF31_RS03435
OG0000250	MHP_RS00190	FEF31_RS03450
OG0000251	MHP_RS00215	FEF31_RS03480
OG0000252	MHP_RS00225	FEF31_RS03490
OG0000253	MHP_RS00230	FEF31_RS03495
OG0000254	MHP_RS00240	FEF31_RS03505
OG0000255	MHP_RS00250	FEF31_RS03510
OG0000256	MHP_RS00255	FEF31_RS03515
OG0000257	MHP_RS00280	FEF31_RS03540
OG0000258	MHP_RS00290	FEF31_RS03550
OG0000259	MHP_RS00320	FEF31_RS03580
OG0000260	MHP_RS00330	FEF31_RS03590
OG0000261	MHP_RS00340	FEF31_RS04680
OG0000262	MHP_RS00355	FEF31_RS00010
OG0000263	MHP_RS00370	FEF31_RS00025
OG0000264	MHP_RS00385	FEF31_RS00040
OG0000265	MHP_RS00395	FEF31_RS00050
OG0000266	MHP_RS00415	FEF31_RS00065
OG0000267	MHP_RS00430	FEF31_RS00080
OG0000268	MHP_RS01570	FEF31_RS00085
OG0000269	MHP_RS01555	FEF31_RS00100
OG0000270	MHP_RS03410	FEF31_RS04635
OG0000271	MHP_RS03405	FEF31_RS03160
OG0000272	MHP_RS03400	FEF31_RS03155
OG0000273	MHP_RS03395	FEF31_RS03150
OG0000274	MHP_RS03375	FEF31_RS03130
OG0000275	MHP_RS03370	FEF31_RS04625
OG0000276	MHP_RS03365	FEF31_RS03120
OG0000277	MHP_RS03355	FEF31_RS03110
OG0000278	MHP_RS03350	FEF31_RS03105
OG0000279	MHP_RS03340	FEF31_RS03095
OG0000280	MHP_RS03335	FEF31_RS03090
OG0000281	MHP_RS03680	FEF31_RS03085
OG0000282	MHP_RS03310	FEF31_RS04615
OG0000283	MHP_RS03305	FEF31_RS03055
OG0000284	MHP_RS03300	FEF31_RS03050
OG0000285	MHP_RS03295	FEF31_RS04610
OG0000286	MHP_RS02290	FEF31_RS02155
OG0000287	MHP_RS02380	FEF31_RS02260
OG0000288	MHP_RS02390	FEF31_RS02270
OG0000289	MHP_RS02395	FEF31_RS02275
OG0000290	MHP_RS02510	FEF31_RS02385
OG0000291	MHP_RS02500	FEF31_RS02375
OG0000292	MHP_RS02495	FEF31_RS02370
OG0000293	MHP_RS02490	FEF31_RS02365
OG0000294	MHP_RS02475	FEF31_RS02355
OG0000295	MHP_RS02470	FEF31_RS02350
OG0000296	MHP_RS02430	FEF31_RS02310
OG0000297	MHP_RS02425	FEF31_RS02305
OG0000298	MHP_RS00185	FEF31_RS03445
OG0000299	MHP_RS03590	FEF31_RS03465
OG0000300	MHP_RS00380	FEF31_RS00035
OG0000301	MHP_RS00420	FEF31_RS00070
OG0000302	MHP_RS00425	FEF31_RS00075
OG0000303	MHP_RS01425	FEF31_RS00220
OG0000304	MHP_RS00930	FEF31_RS00730
OG0000305	MHP_RS02825	FEF31_RS02620
OG0000306	MHP_RS02665	FEF31_RS02545
OG0000307	MHP_RS02630	FEF31_RS02510
OG0000308	MHP_RS02530	FEF31_RS02405
OG0000309	MHP_RS02460	FEF31_RS02340
OG0000310	MHP_RS02385	FEF31_RS02265
OG0000311	MHP_RS02350	FEF31_RS02215
OG0000312	MHP_RS02335	FEF31_RS02200
OG0000313	MHP_RS01595	FEF31_RS01260
OG0000314	MHP_RS01920	FEF31_RS01700
OG0000315	MHP_RS01950	FEF31_RS01730
OG0000316	MHP_RS01960	FEF31_RS01740
OG0000317	MHP_RS02050	FEF31_RS01835
OG0000318	MHP_RS01965	FEF31_RS04480
OG0000319	MHP_RS02105	FEF31_RS01970
OG0000320	MHP_RS02235	FEF31_RS02095
OG0000321	MHP_RS00670	FEF31_RS00990
OG0000322	MHP_RS00625	FEF31_RS01040
OG0000323	MHP_RS00495	FEF31_RS01170
OG0000324	MHP_RS02145	FEF31_RS02010
OG0000325	MHP_RS01295	FEF31_RS00355
OG0000326	MHP_RS01205	FEF31_RS00450
OG0000327	MHP_RS01200	FEF31_RS00455
OG0000328	MHP_RS01115	FEF31_RS00540
OG0000329	MHP_RS01095	FEF31_RS00560
OG0000330	MHP_RS00905	FEF31_RS00760
OG0000331	MHP_RS02920	FEF31_RS02710
OG0000332	MHP_RS03045	FEF31_RS03680
OG0000333	MHP_RS03055	FEF31_RS03690
OG0000334	MHP_RS03150	FEF31_RS03790
OG0000335	MHP_RS03160	FEF31_RS03800
OG0000336	MHP_RS03325	FEF31_RS04620
OG0000337	MHP_RS03495	FEF31_RS03240
OG0000338	MHP_RS03535	FEF31_RS03280
OG0000339	MHP_RS02210	FEF31_RS02070
OG0000340	MHP_RS00690	FEF31_RS00970
OG0000341	MHP_RS02165	FEF31_RS02030
OG0000342	MHP_RS01265	FEF31_RS00385
OG0000343	MHP_RS03065	FEF31_RS03700
OG0000344	MHP_RS01410	FEF31_RS00235
OG0000345	MHP_RS00985	FEF31_RS00675
OG0000346	MHP_RS03330	FEF31_RS03080
OG0000347	MHP_RS00600	FEF31_RS01065
OG0000348	MHP_RS01195	FEF31_RS00460
OG0000349	MHP_RS03385	FEF31_RS04630
OG0000350	MHP_RS02620	FEF31_RS02500
OG0000351	MHP_RS01495	FEF31_RS00155
OG0000352	MHP_RS01900	FEF31_RS01680
OG0000353	MHP_RS00630	FEF31_RS01035
OG0000354	MHP_RS01355	FEF31_RS00295
OG0000355	MHP_RS01875	FEF31_RS04470
OG0000356	MHP_RS01955	FEF31_RS04475
OG0000357	MHP_RS03025	FEF31_RS04685
OG0000358	MHP_RS03030	FEF31_RS03665
OG0000359	MHP_RS01225	FEF31_RS04380
OG0000360	MHP_RS00285	FEF31_RS03545
OG0000361	MHP_RS00315	FEF31_RS03575
OG0000362	MHP_RS02405	FEF31_RS02285
OG0000363	MHP_RS03990	FEF31_RS01105
OG0000364	MHP_RS03785	FEF31_RS01635
OG0000365	MHP_RS01995	FEF31_RS01785
OG0000366	MHP_RS02020	FEF31_RS01805
OG0000367	MHP_RS02030	FEF31_RS01815
OG0000368	MHP_RS00060	FEF31_RS03345
OG0000369	MHP_RS00025	FEF31_RS04650
OG0000370	MHP_RS00020	FEF31_RS03305
OG0000371	MHP_RS00015	FEF31_RS03300
OG0000372	MHP_RS00010	FEF31_RS03295
OG0000373	MHP_RS03525	FEF31_RS03270
OG0000374	MHP_RS03515	FEF31_RS03260
OG0000375	MHP_RS02100	FEF31_RS01965
OG0000376	MHP_RS02250	FEF31_RS02110
OG0000377	MHP_RS02240	FEF31_RS02100
OG0000378	MHP_RS00710	FEF31_RS00950
OG0000379	MHP_RS00635	FEF31_RS01030
OG0000380	MHP_RS00610	FEF31_RS01055
OG0000381	MHP_RS00570	FEF31_RS01095
OG0000382	MHP_RS00540	FEF31_RS01125
OG0000383	MHP_RS00500	FEF31_RS01165
OG0000384	MHP_RS01470	FEF31_RS00175
OG0000385	MHP_RS01465	FEF31_RS00180
OG0000386	MHP_RS01445	FEF31_RS00200
OG0000387	MHP_RS01420	FEF31_RS00225
OG0000388	MHP_RS01415	FEF31_RS04370
OG0000389	MHP_RS01375	FEF31_RS00275
OG0000390	MHP_RS02845	FEF31_RS02640
OG0000391	MHP_RS02835	FEF31_RS02630
OG0000392	MHP_RS02810	FEF31_RS02605
OG0000393	MHP_RS02755	FEF31_RS04550
OG0000394	MHP_RS02595	FEF31_RS02475
OG0000395	MHP_RS02590	FEF31_RS02470
OG0000396	MHP_RS02295	FEF31_RS02160
OG0000397	MHP_RS01885	FEF31_RS01665
OG0000398	MHP_RS01890	FEF31_RS01670
OG0000399	MHP_RS01935	FEF31_RS01715
OG0000400	MHP_RS02990	FEF31_RS03625
OG0000401	MHP_RS03050	FEF31_RS03685
OG0000402	MHP_RS03060	FEF31_RS03695
OG0000403	MHP_RS03070	FEF31_RS03705
OG0000404	MHP_RS03100	FEF31_RS03730
OG0000405	MHP_RS03115	FEF31_RS04800
OG0000406	MHP_RS03165	FEF31_RS03805
OG0000407	MHP_RS03170	FEF31_RS04695
OG0000408	MHP_RS03175	FEF31_RS03815
OG0000409	MHP_RS03180	FEF31_RS03820
OG0000410	MHP_RS03240	FEF31_RS02985
OG0000411	MHP_RS03230	FEF31_RS02975
OG0000412	MHP_RS03225	FEF31_RS02970
OG0000413	MHP_RS00485	FEF31_RS01180
OG0000414	MHP_RS00475	FEF31_RS01190
OG0000415	MHP_RS00470	FEF31_RS01195
OG0000416	MHP_RS00460	FEF31_RS01205
OG0000417	MHP_RS02160	FEF31_RS02025
OG0000418	MHP_RS02155	FEF31_RS02020
OG0000419	MHP_RS01285	FEF31_RS00365
OG0000420	MHP_RS01250	FEF31_RS00400
OG0000421	MHP_RS01220	FEF31_RS00435
OG0000422	MHP_RS01210	FEF31_RS00445
OG0000423	MHP_RS01155	FEF31_RS00500
OG0000424	MHP_RS01150	FEF31_RS00505
OG0000425	MHP_RS01140	FEF31_RS00515
OG0000426	MHP_RS01135	FEF31_RS04385
OG0000427	MHP_RS01110	FEF31_RS04390
OG0000428	MHP_RS01085	FEF31_RS00570
OG0000429	MHP_RS00995	FEF31_RS00665
OG0000430	MHP_RS00950	FEF31_RS00710
OG0000431	MHP_RS00940	FEF31_RS00720
OG0000432	MHP_RS00910	FEF31_RS00755
OG0000433	MHP_RS00895	FEF31_RS00770
OG0000434	MHP_RS00890	FEF31_RS00775
OG0000435	MHP_RS00875	FEF31_RS00790
OG0000436	MHP_RS00845	FEF31_RS00815
OG0000437	MHP_RS00835	FEF31_RS00825
OG0000438	MHP_RS00830	FEF31_RS00830
OG0000439	MHP_RS00825	FEF31_RS04400
OG0000440	MHP_RS02900	FEF31_RS02690
OG0000441	MHP_RS02940	FEF31_RS02725
OG0000442	MHP_RS00155	FEF31_RS03415
OG0000443	MHP_RS00200	FEF31_RS03460
OG0000444	MHP_RS00210	FEF31_RS03475
OG0000445	MHP_RS00235	FEF31_RS03500
OG0000446	MHP_RS00265	FEF31_RS03525
OG0000447	MHP_RS00270	FEF31_RS03530
OG0000448	MHP_RS00300	FEF31_RS03560
OG0000449	MHP_RS00325	FEF31_RS03585
OG0000450	MHP_RS00335	FEF31_RS03595
OG0000451	MHP_RS00375	FEF31_RS00030
OG0000452	MHP_RS00405	FEF31_RS00055
OG0000453	MHP_RS01565	FEF31_RS00090
OG0000455	MHP_RS03430	FEF31_RS03185
OG0000456	MHP_RS03315	FEF31_RS03065
OG0000457	MHP_RS03290	FEF31_RS03040
OG0000458	MHP_RS02375	FEF31_RS02255
OG0000459	MHP_RS02400	FEF31_RS02280
OG0000460	MHP_RS02410	FEF31_RS02290
OG0000461	MHP_RS02455	FEF31_RS02335
OG0000462	MHP_RS02450	FEF31_RS02330
OG0000463	MHP_RS02445	FEF31_RS02325
OG0000464	MHP_RS02440	FEF31_RS02320
OG0000465	MHP_RS02435	FEF31_RS02315
OG0000466	MHP_RS00410	FEF31_RS00060
OG0000467	MHP_RS02540	FEF31_RS04530
OG0000468	MHP_RS01930	FEF31_RS01710
OG0000469	MHP_RS01990	FEF31_RS01770
OG0000470	MHP_RS03750	FEF31_RS00495
OG0000471	MHP_RS01080	FEF31_RS00575
OG0000472	MHP_RS03250	FEF31_RS02995
OG0000473	MHP_RS03415	FEF31_RS03170
OG0000474	MHP_RS03420	FEF31_RS03175
OG0000475	MHP_RS03425	FEF31_RS03180
OG0000476	MHP_RS00450	FEF31_RS01215
OG0000477	MHP_RS02485	FEF31_RS02360
OG0000478	MHP_RS03360	FEF31_RS03115
OG0000479	MHP_RS00675	FEF31_RS00985
OG0000480	MHP_RS03795	FEF31_RS01775
OG0000481	MHP_RS01185	FEF31_RS00470
OG0000482	MHP_RS00795	FEF31_RS00865
OG0000483	MHP_RS02035	FEF31_RS01820
OG0000484	MHP_RS00205	FEF31_RS04675
OG0000485	MHP_RS00840	FEF31_RS00820
OG0000486	MHP_RS02180	FEF31_RS02045
OG0000487	MHP_RS01970	FEF31_RS04485
OG0000488	MHP_RS02005	FEF31_RS01790
OG0000489	MHP_RS00050	FEF31_RS03335
OG0000490	MHP_RS03530	FEF31_RS03275
OG0000491	MHP_RS00655	FEF31_RS01005
OG0000492	MHP_RS00580	FEF31_RS01085
OG0000493	MHP_RS01405	FEF31_RS00240
OG0000494	MHP_RS01350	FEF31_RS00300
OG0000495	MHP_RS02780	FEF31_RS02575
OG0000496	MHP_RS02770	FEF31_RS02565
OG0000497	MHP_RS02765	FEF31_RS02560
OG0000498	MHP_RS02600	FEF31_RS02480
OG0000499	MHP_RS02565	FEF31_RS02445
OG0000500	MHP_RS01895	FEF31_RS01675
OG0000502	MHP_RS00805	FEF31_RS00855
OG0000503	MHP_RS01240	FEF31_RS00415
OG0000504	MHP_RS01105	FEF31_RS00550
OG0000505	MHP_RS01070	FEF31_RS00585
OG0000506	MHP_RS01060	FEF31_RS00595
OG0000507	MHP_RS01030	FEF31_RS00630
OG0000508	MHP_RS00260	FEF31_RS03520
OG0000509	MHP_RS00295	FEF31_RS03555
OG0000510	MHP_RS00305	FEF31_RS03565
OG0000511	MHP_RS01560	FEF31_RS00095
OG0000512	MHP_RS02415	FEF31_RS02295
OG0000513	MHP_RS03345	FEF31_RS03100
OG0000514	MHP_RS02805	FEF31_RS02600
OG0000515	MHP_RS03875	FEF31_RS01240, FEF31_RS01235
OG0000515	MHP_RS00440	FEF31_RS01230
OG0000516	MHP_RS01975	FEF31_RS04490
OG0000517	MHP_RS00065	FEF31_RS03350
OG0000518	MHP_RS03040	FEF31_RS03675
OG0000519	MHP_RS01215	FEF31_RS00440
OG0000520	MHP_RS01090	FEF31_RS00565
OG0000521	MHP_RS00275	FEF31_RS03535
OG0000522	MHP_RS00310	FEF31_RS03570
OG0000523	MHP_RS03285	FEF31_RS03035
OG0000524	MHP_RS02535	FEF31_RS02410
OG0000525	MHP_RS03255	FEF31_RS04585
OG0000526	MHP_RS03900	FEF31_RS01585
OG0000527	MHP_RS01760	FEF31_RS01525
OG0000528	MHP_RS01980	FEF31_RS01760
OG0000529	MHP_RS02115	FEF31_RS01980
OG0000530	MHP_RS02220	FEF31_RS02080
