Orthogroup	MHP_116_genes	MHP_MHP691_genes
OG0000259	ABJ972_RS00295	DR087_RS01830
OG0000260	ABJ972_RS00305	DR087_RS01840
OG0000261	ABJ972_RS00315	DR087_RS04615
OG0000262	ABJ972_RS00330	DR087_RS01865
OG0000263	ABJ972_RS00345	DR087_RS01880
OG0000264	ABJ972_RS00360	DR087_RS01895
OG0000265	ABJ972_RS00370	DR087_RS01910
OG0000266	ABJ972_RS00385	DR087_RS03015
OG0000267	ABJ972_RS00400	DR087_RS03030
OG0000268	ABJ972_RS00405	DR087_RS03035
OG0000269	ABJ972_RS00420	DR087_RS03050
OG0000270	ABJ972_RS03395	DR087_RS04505
OG0000271	ABJ972_RS03390	DR087_RS00715
OG0000272	ABJ972_RS03385	DR087_RS00710
OG0000273	ABJ972_RS03380	DR087_RS00705
OG0000274	ABJ972_RS03360	DR087_RS00685
OG0000275	ABJ972_RS03355	DR087_RS04495
OG0000276	ABJ972_RS03350	DR087_RS00675
OG0000277	ABJ972_RS03340	DR087_RS00665
OG0000278	ABJ972_RS03335	DR087_RS00660
OG0000279	ABJ972_RS03325	DR087_RS00650
OG0000280	ABJ972_RS03320	DR087_RS00645
OG0000281	ABJ972_RS03315	DR087_RS00640
OG0000282	ABJ972_RS03290	DR087_RS04485
OG0000283	ABJ972_RS03285	DR087_RS00610
OG0000284	ABJ972_RS03280	DR087_RS00605
OG0000285	ABJ972_RS03275	DR087_RS04480
OG0000286	ABJ972_RS02365	DR087_RS02425
OG0000287	ABJ972_RS02455	DR087_RS02940
OG0000288	ABJ972_RS02465	DR087_RS02950
OG0000289	ABJ972_RS02470	DR087_RS02955
OG0000290	ABJ972_RS02580	DR087_RS01285
OG0000291	ABJ972_RS02570	DR087_RS01295
OG0000292	ABJ972_RS02565	DR087_RS01300
OG0000293	ABJ972_RS02560	DR087_RS01305
OG0000294	ABJ972_RS02550	DR087_RS01315
OG0000295	ABJ972_RS02545	DR087_RS01320
OG0000296	ABJ972_RS02505	DR087_RS02990
OG0000297	ABJ972_RS02500	DR087_RS02985
OG0000298	ABJ972_RS00160	DR087_RS02390
OG0000299	ABJ972_RS00180	DR087_RS02365
OG0000300	ABJ972_RS00355	DR087_RS01890
OG0000301	ABJ972_RS00390	DR087_RS03020
OG0000302	ABJ972_RS00395	DR087_RS03025
OG0000303	ABJ972_RS00545	DR087_RS02895
OG0000304	ABJ972_RS00590	DR087_RS02770
OG0000305	ABJ972_RS02805	DR087_RS01440
OG0000306	ABJ972_RS02730	DR087_RS01365
OG0000307	ABJ972_RS02690	DR087_RS03275
OG0000308	ABJ972_RS02600	DR087_RS01265
OG0000309	ABJ972_RS02535	DR087_RS01330
OG0000310	ABJ972_RS02460	DR087_RS02945
OG0000311	ABJ972_RS02425	DR087_RS02485
OG0000312	ABJ972_RS02410	DR087_RS02470
OG0000313	ABJ972_RS01575	DR087_RS03215
OG0000314	ABJ972_RS01920	DR087_RS01500
OG0000315	ABJ972_RS01950	DR087_RS00030
OG0000316	ABJ972_RS01960	DR087_RS00040
OG0000317	ABJ972_RS02055	DR087_RS00130
OG0000318	ABJ972_RS01965	DR087_RS04400
OG0000319	ABJ972_RS02180	DR087_RS00195
OG0000320	ABJ972_RS02310	DR087_RS01720
OG0000321	ABJ972_RS01320	DR087_RS01195
OG0000322	ABJ972_RS01365	DR087_RS01150
OG0000323	ABJ972_RS01495	DR087_RS01020
OG0000324	ABJ972_RS02220	DR087_RS00235
OG0000325	ABJ972_RS00970	DR087_RS02195
OG0000326	ABJ972_RS00870	DR087_RS02290
OG0000327	ABJ972_RS00865	DR087_RS02295
OG0000328	ABJ972_RS00780	DR087_RS02560
OG0000329	ABJ972_RS00760	DR087_RS02540
OG0000330	ABJ972_RS01090	DR087_RS01995
OG0000331	ABJ972_RS02895	DR087_RS03375
OG0000332	ABJ972_RS03020	DR087_RS00940
OG0000333	ABJ972_RS03030	DR087_RS00930
OG0000334	ABJ972_RS03135	DR087_RS00825
OG0000335	ABJ972_RS03145	DR087_RS00815
OG0000336	ABJ972_RS03305	DR087_RS04490
OG0000337	ABJ972_RS03505	DR087_RS00385
OG0000338	ABJ972_RS03545	DR087_RS00425
OG0000339	ABJ972_RS02285	DR087_RS01745
OG0000340	ABJ972_RS01300	DR087_RS01215
OG0000341	ABJ972_RS02240	DR087_RS00255
OG0000342	ABJ972_RS00935	DR087_RS02225
OG0000343	ABJ972_RS03040	DR087_RS00920
OG0000344	ABJ972_RS00560	DR087_RS02910
OG0000345	ABJ972_RS00645	DR087_RS02715
OG0000346	ABJ972_RS03310	DR087_RS00635
OG0000347	ABJ972_RS01390	DR087_RS01125
OG0000348	ABJ972_RS00860	DR087_RS02300
OG0000349	ABJ972_RS03370	DR087_RS04500
OG0000350	ABJ972_RS02680	DR087_RS03265
OG0000351	ABJ972_RS00480	DR087_RS03115
OG0000352	ABJ972_RS01900	DR087_RS01525
OG0000353	ABJ972_RS01360	DR087_RS01155
OG0000354	ABJ972_RS01035	DR087_RS03150
OG0000355	ABJ972_RS01875	DR087_RS04595
OG0000356	ABJ972_RS01955	DR087_RS04395
OG0000357	ABJ972_RS03000	DR087_RS04525
OG0000358	ABJ972_RS03005	DR087_RS00955
OG0000359	ABJ972_RS00890	DR087_RS04665
OG0000360	ABJ972_RS00260	DR087_RS01795
OG0000361	ABJ972_RS00290	DR087_RS01825
OG0000362	ABJ972_RS02480	DR087_RS02965
OG0000363	ABJ972_RS01430	DR087_RS04545
OG0000364	ABJ972_RS01855	DR087_RS01580
OG0000365	ABJ972_RS02005	DR087_RS04420
OG0000366	ABJ972_RS02025	DR087_RS00100
OG0000367	ABJ972_RS02035	DR087_RS00110
OG0000368	ABJ972_RS00060	DR087_RS00490
OG0000369	ABJ972_RS00025	DR087_RS04455
OG0000371	ABJ972_RS00015	DR087_RS04765
OG0000372	ABJ972_RS00010	DR087_RS00440
OG0000373	ABJ972_RS03535	DR087_RS00415
OG0000374	ABJ972_RS03525	DR087_RS00405
OG0000375	ABJ972_RS02175	DR087_RS00190
OG0000376	ABJ972_RS02325	DR087_RS01705
OG0000377	ABJ972_RS02315	DR087_RS01715
OG0000378	ABJ972_RS01280	DR087_RS03315
OG0000379	ABJ972_RS01355	DR087_RS01160
OG0000380	ABJ972_RS01380	DR087_RS01135
OG0000381	ABJ972_RS01420	DR087_RS01095
OG0000382	ABJ972_RS01450	DR087_RS01065
OG0000383	ABJ972_RS01490	DR087_RS01025
OG0000384	ABJ972_RS00500	DR087_RS03460
OG0000385	ABJ972_RS00505	DR087_RS03455
OG0000386	ABJ972_RS00525	DR087_RS02875
OG0000387	ABJ972_RS00550	DR087_RS02900
OG0000388	ABJ972_RS00555	DR087_RS04720
OG0000389	ABJ972_RS01055	DR087_RS03170
OG0000390	ABJ972_RS02825	DR087_RS01460
OG0000391	ABJ972_RS02815	DR087_RS01450
OG0000392	ABJ972_RS02790	DR087_RS01425
OG0000393	ABJ972_RS02735	DR087_RS04575
OG0000394	ABJ972_RS02660	DR087_RS03560
OG0000395	ABJ972_RS02655	DR087_RS03550
OG0000396	ABJ972_RS02370	DR087_RS02430
OG0000397	ABJ972_RS01885	DR087_RS01540
OG0000398	ABJ972_RS01890	DR087_RS01535
OG0000399	ABJ972_RS01935	DR087_RS00015
OG0000400	ABJ972_RS02965	DR087_RS00995
OG0000401	ABJ972_RS03025	DR087_RS00935
OG0000402	ABJ972_RS03035	DR087_RS00925
OG0000403	ABJ972_RS03045	DR087_RS00915
OG0000404	ABJ972_RS03070	DR087_RS00885
OG0000405	ABJ972_RS03090	DR087_RS00870
OG0000406	ABJ972_RS03150	DR087_RS00810
OG0000407	ABJ972_RS03155	DR087_RS04515
OG0000408	ABJ972_RS03160	DR087_RS00800
OG0000409	ABJ972_RS03165	DR087_RS00795
OG0000410	ABJ972_RS03225	DR087_RS02135
OG0000411	ABJ972_RS03215	DR087_RS02145
OG0000412	ABJ972_RS03210	DR087_RS02150
OG0000413	ABJ972_RS01505	DR087_RS00355
OG0000414	ABJ972_RS01515	DR087_RS03435
OG0000415	ABJ972_RS01520	DR087_RS03430
OG0000416	ABJ972_RS01530	DR087_RS03420
OG0000417	ABJ972_RS02235	DR087_RS00250
OG0000418	ABJ972_RS02230	DR087_RS00245
OG0000419	ABJ972_RS00960	DR087_RS02205
OG0000420	ABJ972_RS00920	DR087_RS02240
OG0000421	ABJ972_RS00885	DR087_RS02275
OG0000422	ABJ972_RS00875	DR087_RS02285
OG0000423	ABJ972_RS00820	DR087_RS02600
OG0000424	ABJ972_RS00815	DR087_RS02595
OG0000425	ABJ972_RS00805	DR087_RS02585
OG0000426	ABJ972_RS00800	DR087_RS04695
OG0000427	ABJ972_RS00775	DR087_RS04690
OG0000428	ABJ972_RS00750	DR087_RS02530
OG0000429	ABJ972_RS00655	DR087_RS02705
OG0000430	ABJ972_RS00610	DR087_RS02750
OG0000431	ABJ972_RS00600	DR087_RS02760
OG0000432	ABJ972_RS01085	DR087_RS02000
OG0000433	ABJ972_RS01100	DR087_RS01985
OG0000434	ABJ972_RS01105	DR087_RS01980
OG0000435	ABJ972_RS01120	DR087_RS01965
OG0000436	ABJ972_RS01145	DR087_RS01935
OG0000437	ABJ972_RS01155	DR087_RS01925
OG0000438	ABJ972_RS01160	DR087_RS01920
OG0000439	ABJ972_RS01165	DR087_RS04620
OG0000440	ABJ972_RS02875	DR087_RS03345
OG0000441	ABJ972_RS02915	DR087_RS03395
OG0000442	ABJ972_RS00130	DR087_RS04770
OG0000443	ABJ972_RS00175	DR087_RS02370
OG0000444	ABJ972_RS00190	DR087_RS02355
OG0000445	ABJ972_RS00215	DR087_RS02330
OG0000446	ABJ972_RS00240	DR087_RS01775
OG0000447	ABJ972_RS00245	DR087_RS01780
OG0000448	ABJ972_RS00275	DR087_RS01810
OG0000449	ABJ972_RS00300	DR087_RS01835
OG0000450	ABJ972_RS00310	DR087_RS01845
OG0000451	ABJ972_RS00350	DR087_RS01885
OG0000452	ABJ972_RS00375	DR087_RS03005
OG0000453	ABJ972_RS00410	DR087_RS03040
OG0000454	ABJ972_RS01550	DR087_RS02015
OG0000455	ABJ972_RS03415	DR087_RS00740
OG0000456	ABJ972_RS03295	DR087_RS00620
OG0000457	ABJ972_RS03270	DR087_RS00595
OG0000458	ABJ972_RS02450	DR087_RS02935
OG0000459	ABJ972_RS02475	DR087_RS02960
OG0000460	ABJ972_RS02485	DR087_RS02970
OG0000461	ABJ972_RS02530	DR087_RS01335
OG0000462	ABJ972_RS02525	DR087_RS01340
OG0000463	ABJ972_RS02520	DR087_RS01350
OG0000464	ABJ972_RS02515	DR087_RS03000
OG0000465	ABJ972_RS02510	DR087_RS02995
OG0000466	ABJ972_RS00380	DR087_RS03010
OG0000467	ABJ972_RS02610	DR087_RS04570
OG0000468	ABJ972_RS01930	DR087_RS00010
OG0000469	ABJ972_RS01990	DR087_RS00070
OG0000470	ABJ972_RS00825	DR087_RS03755
OG0000471	ABJ972_RS00745	DR087_RS02525
OG0000472	ABJ972_RS03235	DR087_RS02125
OG0000473	ABJ972_RS03400	DR087_RS00725
OG0000474	ABJ972_RS03405	DR087_RS00730
OG0000475	ABJ972_RS03410	DR087_RS00735
OG0000476	ABJ972_RS01540	DR087_RS03410
OG0000477	ABJ972_RS02555	DR087_RS01310
OG0000478	ABJ972_RS03345	DR087_RS00670
OG0000479	ABJ972_RS01315	DR087_RS01200
OG0000480	ABJ972_RS01995	DR087_RS03730
OG0000481	ABJ972_RS00850	DR087_RS02310
OG0000482	ABJ972_RS01200	DR087_RS02795
OG0000483	ABJ972_RS02040	DR087_RS00115
OG0000484	ABJ972_RS00185	DR087_RS04670
OG0000485	ABJ972_RS01150	DR087_RS01930
OG0000486	ABJ972_RS02255	DR087_RS00270
OG0000487	ABJ972_RS01970	DR087_RS04405
OG0000488	ABJ972_RS02010	DR087_RS00085
OG0000489	ABJ972_RS00050	DR087_RS00480
OG0000490	ABJ972_RS03540	DR087_RS00420
OG0000491	ABJ972_RS01335	DR087_RS01180
OG0000492	ABJ972_RS01410	DR087_RS01105
OG0000493	ABJ972_RS00565	DR087_RS02915
OG0000494	ABJ972_RS01030	DR087_RS03145
OG0000495	ABJ972_RS02760	DR087_RS01395
OG0000496	ABJ972_RS02750	DR087_RS01385
OG0000497	ABJ972_RS02745	DR087_RS01380
OG0000498	ABJ972_RS02665	DR087_RS03245
OG0000499	ABJ972_RS02630	DR087_RS01235
OG0000500	ABJ972_RS01895	DR087_RS01530
OG0000501	ABJ972_RS02975	DR087_RS00985
OG0000502	ABJ972_RS01190	DR087_RS02785
OG0000503	ABJ972_RS00905	DR087_RS02255
OG0000504	ABJ972_RS00770	DR087_RS02550
OG0000505	ABJ972_RS00735	DR087_RS02625
OG0000506	ABJ972_RS00725	DR087_RS02635
OG0000507	ABJ972_RS00690	DR087_RS02670
OG0000508	ABJ972_RS00235	DR087_RS01770
OG0000509	ABJ972_RS00270	DR087_RS01805
OG0000510	ABJ972_RS00280	DR087_RS01815
OG0000511	ABJ972_RS00415	DR087_RS03045
OG0000512	ABJ972_RS02490	DR087_RS02975
OG0000513	ABJ972_RS03330	DR087_RS00655
OG0000514	ABJ972_RS02785	DR087_RS01420
OG0000516	ABJ972_RS01975	DR087_RS04410
OG0000517	ABJ972_RS00065	DR087_RS00495
