Orthogroup	MHP_116_genes	MHP_4284_genes
OG0000072	ABJ972_RS03185	ABLE99_RS03160
OG0000073	ABJ972_RS00965	ABLE99_RS00970
OG0000074	ABJ972_RS00765	ABLE99_RS00775
OG0000075	ABJ972_RS00325	ABLE99_RS00340
OG0000076	ABJ972_RS00340	ABLE99_RS00355
OG0000077	ABJ972_RS00425	ABLE99_RS00440
OG0000078	ABJ972_RS01655	ABLE99_RS01630
OG0000079	ABJ972_RS02495	ABLE99_RS02455
OG0000080	ABJ972_RS02540	ABLE99_RS02500
OG0000081	ABJ972_RS00320	ABLE99_RS00335
OG0000082	ABJ972_RS02345	ABLE99_RS02300
OG0000083	ABJ972_RS01985	ABLE99_RS01935
OG0000084	ABJ972_RS02015	ABLE99_RS01965
OG0000085	ABJ972_RS02020	ABLE99_RS01970
OG0000086	ABJ972_RS02030	ABLE99_RS01980
OG0000087	ABJ972_RS02045	ABLE99_RS01995
OG0000088	ABJ972_RS02050	ABLE99_RS02000
OG0000089	ABJ972_RS02060	ABLE99_RS02010
OG0000090	ABJ972_RS00070	ABLE99_RS00070
OG0000091	ABJ972_RS00055	ABLE99_RS00055
OG0000092	ABJ972_RS00040	ABLE99_RS00040
OG0000093	ABJ972_RS00035	ABLE99_RS00035
OG0000094	ABJ972_RS00030	ABLE99_RS00030
OG0000095	ABJ972_RS00005	ABLE99_RS00005
OG0000096	ABJ972_RS03550	ABLE99_RS03480
OG0000097	ABJ972_RS03530	ABLE99_RS03460
OG0000098	ABJ972_RS03520	ABLE99_RS03450
OG0000099	ABJ972_RS03440	ABLE99_RS03400
OG0000100	ABJ972_RS03425	ABLE99_RS03385
OG0000101	ABJ972_RS03420	ABLE99_RS03380
OG0000102	ABJ972_RS01680	ABLE99_RS01655
OG0000103	ABJ972_RS02165	ABLE99_RS02050
OG0000104	ABJ972_RS02170	ABLE99_RS02055
OG0000105	ABJ972_RS02185	ABLE99_RS02070
OG0000106	ABJ972_RS02195	ABLE99_RS02080
OG0000107	ABJ972_RS02205	ABLE99_RS02090
OG0000108	ABJ972_RS02210	ABLE99_RS02095
OG0000109	ABJ972_RS02215	ABLE99_RS02100
OG0000110	ABJ972_RS02335	ABLE99_RS02290
OG0000111	ABJ972_RS02330	ABLE99_RS02285
OG0000112	ABJ972_RS02320	ABLE99_RS02275
OG0000113	ABJ972_RS02300	ABLE99_RS02255
OG0000114	ABJ972_RS02290	ABLE99_RS02245
OG0000115	ABJ972_RS02280	ABLE99_RS02235
OG0000116	ABJ972_RS01285	ABLE99_RS01265
OG0000117	ABJ972_RS01290	ABLE99_RS01270
OG0000118	ABJ972_RS01325	ABLE99_RS01305
OG0000119	ABJ972_RS01330	ABLE99_RS01310
OG0000120	ABJ972_RS01345	ABLE99_RS01325
OG0000121	ABJ972_RS01370	ABLE99_RS01350
OG0000122	ABJ972_RS01375	ABLE99_RS01355
OG0000123	ABJ972_RS01395	ABLE99_RS01375
OG0000124	ABJ972_RS01400	ABLE99_RS01380
OG0000125	ABJ972_RS01405	ABLE99_RS01385
OG0000126	ABJ972_RS01415	ABLE99_RS01395
OG0000127	ABJ972_RS01425	ABLE99_RS01405
OG0000128	ABJ972_RS01440	ABLE99_RS01420
OG0000129	ABJ972_RS01445	ABLE99_RS01425
OG0000130	ABJ972_RS01455	ABLE99_RS01435
OG0000131	ABJ972_RS01485	ABLE99_RS01465
OG0000132	ABJ972_RS01500	ABLE99_RS01480
OG0000133	ABJ972_RS00515	ABLE99_RS00525
OG0000134	ABJ972_RS00520	ABLE99_RS00530
OG0000135	ABJ972_RS00535	ABLE99_RS00545
OG0000136	ABJ972_RS00540	ABLE99_RS00550
OG0000137	ABJ972_RS00570	ABLE99_RS00580
OG0000138	ABJ972_RS01050	ABLE99_RS01040
OG0000139	ABJ972_RS01020	ABLE99_RS01010
OG0000140	ABJ972_RS01015	ABLE99_RS01005
OG0000141	ABJ972_RS02855	ABLE99_RS02825
OG0000142	ABJ972_RS02850	ABLE99_RS02820
OG0000143	ABJ972_RS02830	ABLE99_RS02800
OG0000144	ABJ972_RS02820	ABLE99_RS02790
OG0000145	ABJ972_RS02810	ABLE99_RS02780
OG0000146	ABJ972_RS02800	ABLE99_RS02770
OG0000147	ABJ972_RS02795	ABLE99_RS02765
OG0000148	ABJ972_RS02780	ABLE99_RS02750
OG0000149	ABJ972_RS02770	ABLE99_RS02740
OG0000150	ABJ972_RS02755	ABLE99_RS02725
OG0000151	ABJ972_RS02705	ABLE99_RS02675
OG0000152	ABJ972_RS02700	ABLE99_RS02670
OG0000153	ABJ972_RS02695	ABLE99_RS02665
OG0000154	ABJ972_RS02685	ABLE99_RS02655
OG0000155	ABJ972_RS02650	ABLE99_RS02615
OG0000156	ABJ972_RS02645	ABLE99_RS02610
OG0000157	ABJ972_RS02635	ABLE99_RS02600
OG0000158	ABJ972_RS02625	ABLE99_RS02590
OG0000159	ABJ972_RS02405	ABLE99_RS02365
OG0000160	ABJ972_RS02400	ABLE99_RS02360
OG0000161	ABJ972_RS02395	ABLE99_RS02355
OG0000162	ABJ972_RS02385	ABLE99_RS02345
OG0000163	ABJ972_RS02380	ABLE99_RS02340
OG0000164	ABJ972_RS01585	ABLE99_RS01560
OG0000165	ABJ972_RS01905	ABLE99_RS01855
OG0000166	ABJ972_RS01925	ABLE99_RS01875
OG0000167	ABJ972_RS01940	ABLE99_RS01890
OG0000168	ABJ972_RS01945	ABLE99_RS01895
OG0000169	ABJ972_RS02955	ABLE99_RS02935
OG0000170	ABJ972_RS02970	ABLE99_RS02950
OG0000171	ABJ972_RS02980	ABLE99_RS02960
OG0000172	ABJ972_RS02985	ABLE99_RS02965
OG0000173	ABJ972_RS02990	ABLE99_RS02970
OG0000174	ABJ972_RS02995	ABLE99_RS02975
OG0000175	ABJ972_RS03010	ABLE99_RS02990
OG0000176	ABJ972_RS03055	ABLE99_RS03040
OG0000177	ABJ972_RS03060	ABLE99_RS03045
OG0000178	ABJ972_RS03065	ABLE99_RS03050
OG0000179	ABJ972_RS03075	ABLE99_RS03060
OG0000180	ABJ972_RS03080	ABLE99_RS03065
OG0000181	ABJ972_RS03130	ABLE99_RS03105
OG0000182	ABJ972_RS03140	ABLE99_RS03115
OG0000183	ABJ972_RS03175	ABLE99_RS03150
OG0000184	ABJ972_RS03220	ABLE99_RS03175
OG0000185	ABJ972_RS03205	ABLE99_RS03190
OG0000186	ABJ972_RS01510	ABLE99_RS01490
OG0000187	ABJ972_RS01525	ABLE99_RS01505
OG0000188	ABJ972_RS01535	ABLE99_RS01515
OG0000189	ABJ972_RS02250	ABLE99_RS02135
OG0000190	ABJ972_RS02245	ABLE99_RS02130
OG0000191	ABJ972_RS02225	ABLE99_RS02110
OG0000192	ABJ972_RS01205	ABLE99_RS01185
OG0000193	ABJ972_RS01195	ABLE99_RS01170
OG0000194	ABJ972_RS00980	ABLE99_RS00985
OG0000195	ABJ972_RS00975	ABLE99_RS00980
OG0000196	ABJ972_RS00955	ABLE99_RS00960
OG0000197	ABJ972_RS00950	ABLE99_RS00955
OG0000198	ABJ972_RS00930	ABLE99_RS00940
OG0000199	ABJ972_RS00925	ABLE99_RS00935
OG0000200	ABJ972_RS00910	ABLE99_RS00920
OG0000201	ABJ972_RS00900	ABLE99_RS00910
OG0000202	ABJ972_RS00845	ABLE99_RS00855
OG0000203	ABJ972_RS00840	ABLE99_RS00850
OG0000204	ABJ972_RS00835	ABLE99_RS00845
OG0000205	ABJ972_RS00830	ABLE99_RS00840
OG0000206	ABJ972_RS00810	ABLE99_RS00820
OG0000207	ABJ972_RS00795	ABLE99_RS00805
OG0000208	ABJ972_RS00790	ABLE99_RS00800
OG0000209	ABJ972_RS00785	ABLE99_RS00795
OG0000210	ABJ972_RS00740	ABLE99_RS00750
OG0000211	ABJ972_RS00730	ABLE99_RS00740
OG0000212	ABJ972_RS00720	ABLE99_RS00730
OG0000213	ABJ972_RS00715	ABLE99_RS00725
OG0000214	ABJ972_RS00710	ABLE99_RS00720
OG0000215	ABJ972_RS00705	ABLE99_RS00715
OG0000216	ABJ972_RS00700	ABLE99_RS00710
OG0000217	ABJ972_RS00695	ABLE99_RS00705
OG0000218	ABJ972_RS00685	ABLE99_RS00695
OG0000219	ABJ972_RS00680	ABLE99_RS00690
OG0000220	ABJ972_RS00675	ABLE99_RS00685
OG0000221	ABJ972_RS00670	ABLE99_RS00680
OG0000222	ABJ972_RS00665	ABLE99_RS00675
OG0000223	ABJ972_RS00660	ABLE99_RS00670
OG0000224	ABJ972_RS00650	ABLE99_RS00660
OG0000225	ABJ972_RS00640	ABLE99_RS00650
OG0000226	ABJ972_RS00635	ABLE99_RS00645
OG0000227	ABJ972_RS00630	ABLE99_RS00640
OG0000228	ABJ972_RS00625	ABLE99_RS00635
OG0000229	ABJ972_RS00620	ABLE99_RS00630
OG0000230	ABJ972_RS00615	ABLE99_RS00625
OG0000231	ABJ972_RS00605	ABLE99_RS00615
OG0000232	ABJ972_RS00595	ABLE99_RS00605
OG0000233	ABJ972_RS01080	ABLE99_RS01065
OG0000234	ABJ972_RS01115	ABLE99_RS01100
OG0000235	ABJ972_RS01125	ABLE99_RS01110
OG0000236	ABJ972_RS01130	ABLE99_RS01115
OG0000237	ABJ972_RS01135	ABLE99_RS01120
OG0000238	ABJ972_RS01140	ABLE99_RS01125
OG0000239	ABJ972_RS02865	ABLE99_RS02835
OG0000240	ABJ972_RS02870	ABLE99_RS02840
OG0000241	ABJ972_RS02880	ABLE99_RS02850
OG0000242	ABJ972_RS02885	ABLE99_RS02855
OG0000243	ABJ972_RS02890	ABLE99_RS02860
OG0000244	ABJ972_RS02900	ABLE99_RS02870
OG0000245	ABJ972_RS02910	ABLE99_RS02880
OG0000246	ABJ972_RS00125	ABLE99_RS00140
OG0000247	ABJ972_RS00135	ABLE99_RS00150
OG0000248	ABJ972_RS00145	ABLE99_RS00160
OG0000249	ABJ972_RS00150	ABLE99_RS00165
OG0000250	ABJ972_RS00165	ABLE99_RS00185
OG0000251	ABJ972_RS00195	ABLE99_RS00210
OG0000252	ABJ972_RS00205	ABLE99_RS00220
OG0000253	ABJ972_RS00210	ABLE99_RS00225
OG0000254	ABJ972_RS00220	ABLE99_RS00235
OG0000255	ABJ972_RS00225	ABLE99_RS00240
OG0000256	ABJ972_RS00230	ABLE99_RS00245
OG0000257	ABJ972_RS00255	ABLE99_RS00270
OG0000258	ABJ972_RS00265	ABLE99_RS00280
OG0000259	ABJ972_RS00295	ABLE99_RS00310
OG0000260	ABJ972_RS00305	ABLE99_RS00320
OG0000261	ABJ972_RS00315	ABLE99_RS00330
OG0000262	ABJ972_RS00330	ABLE99_RS00345
OG0000263	ABJ972_RS00345	ABLE99_RS00360
OG0000264	ABJ972_RS00360	ABLE99_RS00375
OG0000265	ABJ972_RS00370	ABLE99_RS00385
OG0000266	ABJ972_RS00385	ABLE99_RS00400
OG0000267	ABJ972_RS00400	ABLE99_RS00415
OG0000268	ABJ972_RS00405	ABLE99_RS00420
OG0000269	ABJ972_RS00420	ABLE99_RS00435
OG0000270	ABJ972_RS03395	ABLE99_RS03355
OG0000271	ABJ972_RS03390	ABLE99_RS03350
OG0000272	ABJ972_RS03385	ABLE99_RS03345
OG0000273	ABJ972_RS03380	ABLE99_RS03340
OG0000274	ABJ972_RS03360	ABLE99_RS03320
OG0000275	ABJ972_RS03355	ABLE99_RS03315
OG0000276	ABJ972_RS03350	ABLE99_RS03310
OG0000277	ABJ972_RS03340	ABLE99_RS03300
OG0000278	ABJ972_RS03335	ABLE99_RS03295
OG0000279	ABJ972_RS03325	ABLE99_RS03285
OG0000280	ABJ972_RS03320	ABLE99_RS03280
OG0000281	ABJ972_RS03315	ABLE99_RS03275
OG0000282	ABJ972_RS03290	ABLE99_RS03250
OG0000283	ABJ972_RS03285	ABLE99_RS03245
OG0000284	ABJ972_RS03280	ABLE99_RS03240
OG0000285	ABJ972_RS03275	ABLE99_RS03235
OG0000286	ABJ972_RS02365	ABLE99_RS02325
OG0000287	ABJ972_RS02455	ABLE99_RS02415
OG0000288	ABJ972_RS02465	ABLE99_RS02425
OG0000289	ABJ972_RS02470	ABLE99_RS02430
OG0000290	ABJ972_RS02580	ABLE99_RS02540
OG0000291	ABJ972_RS02570	ABLE99_RS02530
OG0000292	ABJ972_RS02565	ABLE99_RS02525
OG0000293	ABJ972_RS02560	ABLE99_RS02520
OG0000294	ABJ972_RS02550	ABLE99_RS02510
OG0000295	ABJ972_RS02545	ABLE99_RS02505
OG0000296	ABJ972_RS02505	ABLE99_RS02465
OG0000297	ABJ972_RS02500	ABLE99_RS02460
OG0000298	ABJ972_RS00160	ABLE99_RS00175
OG0000299	ABJ972_RS00180	ABLE99_RS00195
OG0000300	ABJ972_RS00355	ABLE99_RS00370
OG0000301	ABJ972_RS00390	ABLE99_RS00405
OG0000302	ABJ972_RS00395	ABLE99_RS00410
OG0000303	ABJ972_RS00545	ABLE99_RS00555
OG0000304	ABJ972_RS00590	ABLE99_RS00600
OG0000305	ABJ972_RS02805	ABLE99_RS02775
OG0000306	ABJ972_RS02730	ABLE99_RS02700
OG0000307	ABJ972_RS02690	ABLE99_RS02660
OG0000308	ABJ972_RS02600	ABLE99_RS02560
OG0000309	ABJ972_RS02535	ABLE99_RS02495
OG0000310	ABJ972_RS02460	ABLE99_RS02420
OG0000311	ABJ972_RS02425	ABLE99_RS02385
OG0000312	ABJ972_RS02410	ABLE99_RS02370
OG0000313	ABJ972_RS01575	ABLE99_RS01550
OG0000314	ABJ972_RS01920	ABLE99_RS01870
OG0000315	ABJ972_RS01950	ABLE99_RS01900
OG0000316	ABJ972_RS01960	ABLE99_RS01910
OG0000317	ABJ972_RS02055	ABLE99_RS02005
OG0000318	ABJ972_RS01965	ABLE99_RS01915
OG0000319	ABJ972_RS02180	ABLE99_RS02065
OG0000320	ABJ972_RS02310	ABLE99_RS02265
OG0000321	ABJ972_RS01320	ABLE99_RS01300
OG0000322	ABJ972_RS01365	ABLE99_RS01345
OG0000323	ABJ972_RS01495	ABLE99_RS01475
OG0000324	ABJ972_RS02220	ABLE99_RS02105
OG0000325	ABJ972_RS00970	ABLE99_RS00975
OG0000326	ABJ972_RS00870	ABLE99_RS00880
OG0000327	ABJ972_RS00865	ABLE99_RS00875
OG0000328	ABJ972_RS00780	ABLE99_RS00790
OG0000329	ABJ972_RS00760	ABLE99_RS00770
OG0000330	ABJ972_RS01090	ABLE99_RS01075
OG0000331	ABJ972_RS02895	ABLE99_RS02865
OG0000332	ABJ972_RS03020	ABLE99_RS03000
OG0000333	ABJ972_RS03030	ABLE99_RS03010
OG0000334	ABJ972_RS03135	ABLE99_RS03110
OG0000335	ABJ972_RS03145	ABLE99_RS03120
OG0000336	ABJ972_RS03305	ABLE99_RS03265
OG0000337	ABJ972_RS03505	ABLE99_RS03435
OG0000338	ABJ972_RS03545	ABLE99_RS03475
OG0000339	ABJ972_RS02285	ABLE99_RS02240
OG0000340	ABJ972_RS01300	ABLE99_RS01280
OG0000341	ABJ972_RS02240	ABLE99_RS02125
OG0000342	ABJ972_RS00935	ABLE99_RS00945
OG0000343	ABJ972_RS03040	ABLE99_RS03020
OG0000344	ABJ972_RS00560	ABLE99_RS00570
OG0000345	ABJ972_RS00645	ABLE99_RS00655
OG0000346	ABJ972_RS03310	ABLE99_RS03270
OG0000347	ABJ972_RS01390	ABLE99_RS01370
OG0000348	ABJ972_RS00860	ABLE99_RS00870
OG0000349	ABJ972_RS03370	ABLE99_RS03330
OG0000350	ABJ972_RS02680	ABLE99_RS02650
OG0000351	ABJ972_RS00480	ABLE99_RS00490
OG0000352	ABJ972_RS01900	ABLE99_RS01850
OG0000353	ABJ972_RS01360	ABLE99_RS01340
OG0000354	ABJ972_RS01035	ABLE99_RS01025
OG0000355	ABJ972_RS01875	ABLE99_RS01825
OG0000356	ABJ972_RS01955	ABLE99_RS01905
OG0000357	ABJ972_RS03000	ABLE99_RS02980
OG0000358	ABJ972_RS03005	ABLE99_RS02985
OG0000359	ABJ972_RS00890	ABLE99_RS00900
OG0000360	ABJ972_RS00260	ABLE99_RS00275
OG0000361	ABJ972_RS00290	ABLE99_RS00305
OG0000362	ABJ972_RS02480	ABLE99_RS02440
OG0000363	ABJ972_RS01430	ABLE99_RS01410
OG0000364	ABJ972_RS01855	ABLE99_RS01800
OG0000365	ABJ972_RS02005	ABLE99_RS01950
OG0000366	ABJ972_RS02025	ABLE99_RS01975
OG0000367	ABJ972_RS02035	ABLE99_RS01985
OG0000368	ABJ972_RS00060	ABLE99_RS00060
OG0000369	ABJ972_RS00025	ABLE99_RS00025
OG0000370	ABJ972_RS00020	ABLE99_RS00020
OG0000371	ABJ972_RS00015	ABLE99_RS00015
OG0000372	ABJ972_RS00010	ABLE99_RS00010
OG0000373	ABJ972_RS03535	ABLE99_RS03465
OG0000374	ABJ972_RS03525	ABLE99_RS03455
OG0000375	ABJ972_RS02175	ABLE99_RS02060
OG0000376	ABJ972_RS02325	ABLE99_RS02280
OG0000377	ABJ972_RS02315	ABLE99_RS02270
OG0000378	ABJ972_RS01280	ABLE99_RS01260
OG0000379	ABJ972_RS01355	ABLE99_RS01335
OG0000380	ABJ972_RS01380	ABLE99_RS01360
OG0000381	ABJ972_RS01420	ABLE99_RS01400
OG0000382	ABJ972_RS01450	ABLE99_RS01430
OG0000383	ABJ972_RS01490	ABLE99_RS01470
OG0000384	ABJ972_RS00500	ABLE99_RS00510
OG0000385	ABJ972_RS00505	ABLE99_RS00515
OG0000386	ABJ972_RS00525	ABLE99_RS00535
OG0000387	ABJ972_RS00550	ABLE99_RS00560
OG0000388	ABJ972_RS00555	ABLE99_RS00565
OG0000389	ABJ972_RS01055	ABLE99_RS01050
OG0000390	ABJ972_RS02825	ABLE99_RS02795
OG0000391	ABJ972_RS02815	ABLE99_RS02785
OG0000392	ABJ972_RS02790	ABLE99_RS02760
OG0000393	ABJ972_RS02735	ABLE99_RS02705
OG0000394	ABJ972_RS02660	ABLE99_RS02625
OG0000395	ABJ972_RS02655	ABLE99_RS02620
OG0000396	ABJ972_RS02370	ABLE99_RS02330
OG0000397	ABJ972_RS01885	ABLE99_RS01835
OG0000398	ABJ972_RS01890	ABLE99_RS01840
OG0000399	ABJ972_RS01935	ABLE99_RS01885
OG0000400	ABJ972_RS02965	ABLE99_RS02945
OG0000401	ABJ972_RS03025	ABLE99_RS03005
OG0000402	ABJ972_RS03035	ABLE99_RS03015
OG0000403	ABJ972_RS03045	ABLE99_RS03025
OG0000404	ABJ972_RS03070	ABLE99_RS03055
OG0000405	ABJ972_RS03090	ABLE99_RS03075
OG0000406	ABJ972_RS03150	ABLE99_RS03125
OG0000407	ABJ972_RS03155	ABLE99_RS03130
OG0000408	ABJ972_RS03160	ABLE99_RS03135
OG0000409	ABJ972_RS03165	ABLE99_RS03140
OG0000410	ABJ972_RS03225	ABLE99_RS03170
OG0000411	ABJ972_RS03215	ABLE99_RS03180
OG0000412	ABJ972_RS03210	ABLE99_RS03185
OG0000413	ABJ972_RS01505	ABLE99_RS01485
OG0000414	ABJ972_RS01515	ABLE99_RS01495
OG0000415	ABJ972_RS01520	ABLE99_RS01500
OG0000416	ABJ972_RS01530	ABLE99_RS01510
OG0000417	ABJ972_RS02235	ABLE99_RS02120
OG0000418	ABJ972_RS02230	ABLE99_RS02115
OG0000419	ABJ972_RS00960	ABLE99_RS00965
OG0000420	ABJ972_RS00920	ABLE99_RS00930
OG0000421	ABJ972_RS00885	ABLE99_RS00895
OG0000422	ABJ972_RS00875	ABLE99_RS00885
OG0000423	ABJ972_RS00820	ABLE99_RS00830
OG0000424	ABJ972_RS00815	ABLE99_RS00825
OG0000425	ABJ972_RS00805	ABLE99_RS00815
OG0000426	ABJ972_RS00800	ABLE99_RS00810
OG0000427	ABJ972_RS00775	ABLE99_RS00785
OG0000428	ABJ972_RS00750	ABLE99_RS00760
OG0000429	ABJ972_RS00655	ABLE99_RS00665
OG0000430	ABJ972_RS00610	ABLE99_RS00620
OG0000431	ABJ972_RS00600	ABLE99_RS00610
OG0000432	ABJ972_RS01085	ABLE99_RS01070
OG0000433	ABJ972_RS01100	ABLE99_RS01085
OG0000434	ABJ972_RS01105	ABLE99_RS01090
OG0000435	ABJ972_RS01120	ABLE99_RS01105
OG0000436	ABJ972_RS01145	ABLE99_RS01130
OG0000437	ABJ972_RS01155	ABLE99_RS01140
OG0000438	ABJ972_RS01160	ABLE99_RS01145
OG0000439	ABJ972_RS01165	ABLE99_RS01150
OG0000440	ABJ972_RS02875	ABLE99_RS02845
OG0000442	ABJ972_RS00130	ABLE99_RS00145
OG0000443	ABJ972_RS00175	ABLE99_RS00190
OG0000444	ABJ972_RS00190	ABLE99_RS00205
OG0000445	ABJ972_RS00215	ABLE99_RS00230
OG0000446	ABJ972_RS00240	ABLE99_RS00255
OG0000447	ABJ972_RS00245	ABLE99_RS00260
OG0000448	ABJ972_RS00275	ABLE99_RS00290
OG0000449	ABJ972_RS00300	ABLE99_RS00315
OG0000450	ABJ972_RS00310	ABLE99_RS00325
OG0000451	ABJ972_RS00350	ABLE99_RS00365
OG0000452	ABJ972_RS00375	ABLE99_RS00390
OG0000453	ABJ972_RS00410	ABLE99_RS00425
OG0000454	ABJ972_RS01550	ABLE99_RS01530
OG0000455	ABJ972_RS03415	ABLE99_RS03375
OG0000456	ABJ972_RS03295	ABLE99_RS03255
OG0000457	ABJ972_RS03270	ABLE99_RS03230
OG0000458	ABJ972_RS02450	ABLE99_RS02410
OG0000459	ABJ972_RS02475	ABLE99_RS02435
OG0000460	ABJ972_RS02485	ABLE99_RS02445
OG0000461	ABJ972_RS02530	ABLE99_RS02490
OG0000462	ABJ972_RS02525	ABLE99_RS02485
OG0000463	ABJ972_RS02520	ABLE99_RS02480
OG0000464	ABJ972_RS02515	ABLE99_RS02475
OG0000465	ABJ972_RS02510	ABLE99_RS02470
OG0000466	ABJ972_RS00380	ABLE99_RS00395
OG0000467	ABJ972_RS02610	ABLE99_RS02570
OG0000468	ABJ972_RS01930	ABLE99_RS01880
OG0000469	ABJ972_RS01990	ABLE99_RS01940
OG0000470	ABJ972_RS00825	ABLE99_RS00835
