Orthogroup	MHP_116_genes	MHP_11_genes
OG0000022	ABJ972_RS01635	B5C39_RS03170
OG0000022	ABJ972_RS01690	B5C39_RS03225
OG0000024	ABJ972_RS02670	B5C39_RS03015
OG0000024	ABJ972_RS01260	B5C39_RS01625
OG0000025	ABJ972_RS01640	B5C39_RS03175
OG0000025	ABJ972_RS01685	B5C39_RS03220
OG0000026	ABJ972_RS01350	B5C39_RS01535
OG0000026	ABJ972_RS01665	B5C39_RS03200
OG0000027	ABJ972_RS03260	B5C39_RS00530
OG0000029	ABJ972_RS00585	B5C39_RS01825
OG0000029	ABJ972_RS01060	B5C39_RS02285
OG0000030	ABJ972_RS03245	B5C39_RS00520
OG0000031	ABJ972_RS01580	B5C39_RS03115
OG0000035	ABJ972_RS03115	B5C39_RS00395
OG0000036	ABJ972_RS00115	B5C39_RS00945
OG0000037	ABJ972_RS01560	B5C39_RS03745
OG0000039	ABJ972_RS01595	B5C39_RS03875, B5C39_RS03130
OG0000040	ABJ972_RS03190	B5C39_RS00465
OG0000042	ABJ972_RS02860	B5C39_RS00160
OG0000043	ABJ972_RS01880	B5C39_RS03420
OG0000044	ABJ972_RS01650	B5C39_RS03955
OG0000045	ABJ972_RS01600	B5C39_RS03140
OG0000046	ABJ972_RS03200	B5C39_RS00475
OG0000048	ABJ972_RS02065	B5C39_RS03615
OG0000049	ABJ972_RS02960	B5C39_RS00240
OG0000050	ABJ972_RS02390	B5C39_RS02725
OG0000051	ABJ972_RS02590	B5C39_RS02930
OG0000052	ABJ972_RS00075	B5C39_RS00890
OG0000053	ABJ972_RS01435	B5C39_RS01450
OG0000054	ABJ972_RS02415	B5C39_RS02750
OG0000055	ABJ972_RS00120	B5C39_RS00950
OG0000056	ABJ972_RS03435	B5C39_RS00720
OG0000057	ABJ972_RS02845	B5C39_RS00145
OG0000060	ABJ972_RS00080	B5C39_RS03775
OG0000060	ABJ972_RS01185	B5C39_RS03815
OG0000061	ABJ972_RS01835	B5C39_RS03095
OG0000062	ABJ972_RS03485, ABJ972_RS03515	B5C39_RS00780
OG0000063	ABJ972_RS03510, ABJ972_RS03480	B5C39_RS00775
OG0000064	ABJ972_RS03470	B5C39_RS00765
OG0000065	ABJ972_RS02200	B5C39_RS02530
OG0000066	ABJ972_RS01340	B5C39_RS01545
OG0000067	ABJ972_RS00510	B5C39_RS02370
OG0000068	ABJ972_RS01025	B5C39_RS02250
OG0000069	ABJ972_RS02740	B5C39_RS00035
OG0000070	ABJ972_RS02420	B5C39_RS02755
OG0000071	ABJ972_RS03180	B5C39_RS00455
OG0000072	ABJ972_RS03185	B5C39_RS00460
OG0000073	ABJ972_RS00965	B5C39_RS02200
OG0000074	ABJ972_RS00765	B5C39_RS02005
OG0000075	ABJ972_RS00325	B5C39_RS01170
OG0000076	ABJ972_RS00340	B5C39_RS01185
OG0000077	ABJ972_RS00425	B5C39_RS02455
OG0000078	ABJ972_RS01655	B5C39_RS03190
OG0000079	ABJ972_RS02495	B5C39_RS02835
OG0000080	ABJ972_RS02540	B5C39_RS03700
OG0000081	ABJ972_RS00320	B5C39_RS01165
OG0000082	ABJ972_RS02345	B5C39_RS02680
OG0000083	ABJ972_RS01985	B5C39_RS03525
OG0000084	ABJ972_RS02015	B5C39_RS03550
OG0000085	ABJ972_RS02020	B5C39_RS03555
OG0000086	ABJ972_RS02030	B5C39_RS03565
OG0000087	ABJ972_RS02045	B5C39_RS03580
OG0000088	ABJ972_RS02050	B5C39_RS03585
OG0000089	ABJ972_RS02060	B5C39_RS03595
OG0000090	ABJ972_RS00070	B5C39_RS00885
OG0000091	ABJ972_RS00055	B5C39_RS00870
OG0000092	ABJ972_RS00040	B5C39_RS00855
OG0000093	ABJ972_RS00035	B5C39_RS00850
OG0000094	ABJ972_RS00030	B5C39_RS00845
OG0000095	ABJ972_RS00005	B5C39_RS00820
OG0000096	ABJ972_RS03550	B5C39_RS00815
OG0000097	ABJ972_RS03530	B5C39_RS00795
OG0000098	ABJ972_RS03520	B5C39_RS00785
OG0000099	ABJ972_RS03440	B5C39_RS00725
OG0000100	ABJ972_RS03425	B5C39_RS00710
OG0000101	ABJ972_RS03420	B5C39_RS00705
OG0000102	ABJ972_RS01680	B5C39_RS03215
OG0000103	ABJ972_RS02165	B5C39_RS02495
OG0000104	ABJ972_RS02170	B5C39_RS02500
OG0000105	ABJ972_RS02185	B5C39_RS02515
OG0000106	ABJ972_RS02195	B5C39_RS02525
OG0000107	ABJ972_RS02205	B5C39_RS02535
OG0000108	ABJ972_RS02210	B5C39_RS02540
OG0000109	ABJ972_RS02215	B5C39_RS02545
OG0000110	ABJ972_RS02335	B5C39_RS02670
OG0000111	ABJ972_RS02330	B5C39_RS02665
OG0000112	ABJ972_RS02320	B5C39_RS02655
OG0000113	ABJ972_RS02300	B5C39_RS02635
OG0000114	ABJ972_RS02290	B5C39_RS02625
OG0000115	ABJ972_RS02280	B5C39_RS02610
OG0000116	ABJ972_RS01285	B5C39_RS01600
OG0000117	ABJ972_RS01290	B5C39_RS01595
OG0000118	ABJ972_RS01325	B5C39_RS01560
OG0000119	ABJ972_RS01330	B5C39_RS01555
OG0000120	ABJ972_RS01345	B5C39_RS01540
OG0000121	ABJ972_RS01370	B5C39_RS01515
OG0000122	ABJ972_RS01375	B5C39_RS01510
OG0000123	ABJ972_RS01395	B5C39_RS01490
OG0000124	ABJ972_RS01400	B5C39_RS01485
OG0000125	ABJ972_RS01405	B5C39_RS01480
OG0000126	ABJ972_RS01415	B5C39_RS01470
OG0000127	ABJ972_RS01425	B5C39_RS01460
OG0000128	ABJ972_RS01440	B5C39_RS01445
OG0000129	ABJ972_RS01445	B5C39_RS01440
OG0000130	ABJ972_RS01455	B5C39_RS01430
OG0000131	ABJ972_RS01485	B5C39_RS01400
OG0000132	ABJ972_RS01500	B5C39_RS01385
OG0000133	ABJ972_RS00515	B5C39_RS02365
OG0000134	ABJ972_RS00520	B5C39_RS02360
OG0000135	ABJ972_RS00535	B5C39_RS02345
OG0000136	ABJ972_RS00540	B5C39_RS02340
OG0000137	ABJ972_RS00570	B5C39_RS02310
OG0000138	ABJ972_RS01050	B5C39_RS02275
OG0000139	ABJ972_RS01020	B5C39_RS02245
OG0000140	ABJ972_RS01015	B5C39_RS02240
OG0000141	ABJ972_RS02855	B5C39_RS00155
OG0000142	ABJ972_RS02850	B5C39_RS00150
OG0000143	ABJ972_RS02830	B5C39_RS00125
OG0000144	ABJ972_RS02820	B5C39_RS00115
OG0000145	ABJ972_RS02810	B5C39_RS00105
OG0000146	ABJ972_RS02800	B5C39_RS00095
OG0000147	ABJ972_RS02795	B5C39_RS00090
OG0000148	ABJ972_RS02780	B5C39_RS00075
OG0000149	ABJ972_RS02770	B5C39_RS00065
OG0000150	ABJ972_RS02755	B5C39_RS00050
OG0000151	ABJ972_RS02705	B5C39_RS03055
OG0000152	ABJ972_RS02700	B5C39_RS03050
OG0000153	ABJ972_RS02695	B5C39_RS03045
OG0000154	ABJ972_RS02685	B5C39_RS03035
OG0000155	ABJ972_RS02650	B5C39_RS02995
OG0000156	ABJ972_RS02645	B5C39_RS02985
OG0000157	ABJ972_RS02635	B5C39_RS02980
OG0000158	ABJ972_RS02625	B5C39_RS03905
OG0000159	ABJ972_RS02405	B5C39_RS03950
OG0000160	ABJ972_RS02400	B5C39_RS02735
OG0000161	ABJ972_RS02395	B5C39_RS02730
OG0000162	ABJ972_RS02385	B5C39_RS02720
OG0000163	ABJ972_RS02380	B5C39_RS02715
OG0000164	ABJ972_RS01585	B5C39_RS03120
OG0000165	ABJ972_RS01905	B5C39_RS03445
OG0000166	ABJ972_RS01925	B5C39_RS03465
OG0000167	ABJ972_RS01940	B5C39_RS03480
OG0000168	ABJ972_RS01945	B5C39_RS03485
OG0000169	ABJ972_RS02955	B5C39_RS00235
OG0000170	ABJ972_RS02970	B5C39_RS00250
OG0000171	ABJ972_RS02980	B5C39_RS00260
OG0000172	ABJ972_RS02985	B5C39_RS00265
OG0000173	ABJ972_RS02990	B5C39_RS00270
OG0000174	ABJ972_RS02995	B5C39_RS00275
OG0000175	ABJ972_RS03010	B5C39_RS00290
OG0000176	ABJ972_RS03055	B5C39_RS00340
OG0000177	ABJ972_RS03060	B5C39_RS00345
OG0000178	ABJ972_RS03065	B5C39_RS00350
OG0000179	ABJ972_RS03075	B5C39_RS00360
OG0000180	ABJ972_RS03080	B5C39_RS00365
OG0000181	ABJ972_RS03130	B5C39_RS00405
OG0000182	ABJ972_RS03140	B5C39_RS00415
OG0000183	ABJ972_RS03175	B5C39_RS00450
OG0000184	ABJ972_RS03220	B5C39_RS00495
OG0000185	ABJ972_RS03205	B5C39_RS00480
OG0000186	ABJ972_RS01510	B5C39_RS01375
OG0000187	ABJ972_RS01525	B5C39_RS01360
OG0000188	ABJ972_RS01535	B5C39_RS01350
OG0000189	ABJ972_RS02250	B5C39_RS02580
OG0000190	ABJ972_RS02245	B5C39_RS02575
OG0000191	ABJ972_RS02225	B5C39_RS02555
OG0000192	ABJ972_RS01205	B5C39_RS01685
OG0000193	ABJ972_RS01195	B5C39_RS01695
OG0000194	ABJ972_RS00980	B5C39_RS02215
OG0000195	ABJ972_RS00975	B5C39_RS02210
OG0000196	ABJ972_RS00955	B5C39_RS02190
OG0000197	ABJ972_RS00950	B5C39_RS02185
OG0000198	ABJ972_RS00930	B5C39_RS02170
OG0000199	ABJ972_RS00925	B5C39_RS02165
OG0000200	ABJ972_RS00910	B5C39_RS02150
OG0000201	ABJ972_RS00900	B5C39_RS02140
OG0000202	ABJ972_RS00845	B5C39_RS02085
OG0000203	ABJ972_RS00840	B5C39_RS02080
OG0000204	ABJ972_RS00835	B5C39_RS02075
OG0000205	ABJ972_RS00830	B5C39_RS02070
OG0000206	ABJ972_RS00810	B5C39_RS02050
OG0000207	ABJ972_RS00795	B5C39_RS02035
OG0000208	ABJ972_RS00790	B5C39_RS02030
OG0000209	ABJ972_RS00785	B5C39_RS02025
OG0000210	ABJ972_RS00740	B5C39_RS01980
OG0000211	ABJ972_RS00730	B5C39_RS01970
OG0000212	ABJ972_RS00720	B5C39_RS01960
OG0000213	ABJ972_RS00715	B5C39_RS01955
OG0000214	ABJ972_RS00710	B5C39_RS01950
OG0000215	ABJ972_RS00705	B5C39_RS01945
OG0000216	ABJ972_RS00700	B5C39_RS01940
OG0000217	ABJ972_RS00695	B5C39_RS01935
OG0000218	ABJ972_RS00685	B5C39_RS01925
OG0000219	ABJ972_RS00680	B5C39_RS01920
OG0000220	ABJ972_RS00675	B5C39_RS01915
OG0000221	ABJ972_RS00670	B5C39_RS01910
OG0000222	ABJ972_RS00665	B5C39_RS01905
OG0000223	ABJ972_RS00660	B5C39_RS01900
OG0000224	ABJ972_RS00650	B5C39_RS01890
OG0000225	ABJ972_RS00640	B5C39_RS01880
OG0000226	ABJ972_RS00635	B5C39_RS01875
OG0000227	ABJ972_RS00630	B5C39_RS01870
OG0000228	ABJ972_RS00625	B5C39_RS03945
OG0000229	ABJ972_RS00620	B5C39_RS01860
OG0000230	ABJ972_RS00615	B5C39_RS01855
OG0000231	ABJ972_RS00605	B5C39_RS01845
OG0000232	ABJ972_RS00595	B5C39_RS01835
OG0000233	ABJ972_RS01080	B5C39_RS01815
OG0000234	ABJ972_RS01115	B5C39_RS01780
OG0000235	ABJ972_RS01125	B5C39_RS01770
OG0000236	ABJ972_RS01130	B5C39_RS01765
OG0000237	ABJ972_RS01135	B5C39_RS01760
OG0000238	ABJ972_RS01140	B5C39_RS01750
OG0000239	ABJ972_RS02865	B5C39_RS00165
OG0000240	ABJ972_RS02870	B5C39_RS00170
OG0000241	ABJ972_RS02880	B5C39_RS00180
OG0000242	ABJ972_RS02885	B5C39_RS00185
OG0000243	ABJ972_RS02890	B5C39_RS00190
OG0000244	ABJ972_RS02900	B5C39_RS00200
OG0000245	ABJ972_RS02910	B5C39_RS00210
OG0000246	ABJ972_RS00125	B5C39_RS00955
OG0000247	ABJ972_RS00135	B5C39_RS00965
OG0000248	ABJ972_RS00145	B5C39_RS00975
OG0000249	ABJ972_RS00150	B5C39_RS00980
OG0000250	ABJ972_RS00165	B5C39_RS00995
OG0000251	ABJ972_RS00195	B5C39_RS01030
OG0000252	ABJ972_RS00205	B5C39_RS01040
OG0000253	ABJ972_RS00210	B5C39_RS01045
OG0000254	ABJ972_RS00220	B5C39_RS01055
OG0000255	ABJ972_RS00225	B5C39_RS01065
OG0000256	ABJ972_RS00230	B5C39_RS01070
OG0000257	ABJ972_RS00255	B5C39_RS01095
OG0000258	ABJ972_RS00265	B5C39_RS01105
OG0000259	ABJ972_RS00295	B5C39_RS01135
OG0000260	ABJ972_RS00305	B5C39_RS01145
OG0000261	ABJ972_RS00315	B5C39_RS01155
OG0000262	ABJ972_RS00330	B5C39_RS01175
OG0000263	ABJ972_RS00345	B5C39_RS01190
OG0000264	ABJ972_RS00360	B5C39_RS01205
OG0000265	ABJ972_RS00370	B5C39_RS01215
OG0000266	ABJ972_RS00385	B5C39_RS01235
OG0000267	ABJ972_RS00400	B5C39_RS01250
OG0000268	ABJ972_RS00405	B5C39_RS02480
OG0000269	ABJ972_RS00420	B5C39_RS02465
OG0000270	ABJ972_RS03395	B5C39_RS00680
OG0000271	ABJ972_RS03390	B5C39_RS00675
OG0000272	ABJ972_RS03385	B5C39_RS00670
OG0000273	ABJ972_RS03380	B5C39_RS00665
OG0000274	ABJ972_RS03360	B5C39_RS00645
OG0000275	ABJ972_RS03355	B5C39_RS00640
OG0000276	ABJ972_RS03350	B5C39_RS00635
OG0000277	ABJ972_RS03340	B5C39_RS00625
OG0000278	ABJ972_RS03335	B5C39_RS00620
OG0000279	ABJ972_RS03325	B5C39_RS00610
OG0000280	ABJ972_RS03320	B5C39_RS00605
OG0000281	ABJ972_RS03315	B5C39_RS00600
OG0000282	ABJ972_RS03290	B5C39_RS00575
OG0000283	ABJ972_RS03285	B5C39_RS00570
OG0000284	ABJ972_RS03280	B5C39_RS00565
OG0000285	ABJ972_RS03275	B5C39_RS00560
OG0000286	ABJ972_RS02365	B5C39_RS02700
OG0000287	ABJ972_RS02455	B5C39_RS02795
OG0000288	ABJ972_RS02465	B5C39_RS02805
OG0000289	ABJ972_RS02470	B5C39_RS02810
OG0000290	ABJ972_RS02580	B5C39_RS02920
OG0000291	ABJ972_RS02570	B5C39_RS02910
OG0000292	ABJ972_RS02565	B5C39_RS02905
OG0000293	ABJ972_RS02560	B5C39_RS02900
OG0000294	ABJ972_RS02550	B5C39_RS02890
OG0000295	ABJ972_RS02545	B5C39_RS02885
OG0000296	ABJ972_RS02505	B5C39_RS02845
OG0000297	ABJ972_RS02500	B5C39_RS02840
OG0000298	ABJ972_RS00160	B5C39_RS00990
OG0000299	ABJ972_RS00180	B5C39_RS01015
OG0000300	ABJ972_RS00355	B5C39_RS01200
OG0000301	ABJ972_RS00390	B5C39_RS01240
OG0000302	ABJ972_RS00395	B5C39_RS01245
OG0000303	ABJ972_RS00545	B5C39_RS02335
OG0000304	ABJ972_RS00590	B5C39_RS01830
OG0000305	ABJ972_RS02805	B5C39_RS00100
OG0000306	ABJ972_RS02730	B5C39_RS03080
OG0000307	ABJ972_RS02690	B5C39_RS03040
OG0000308	ABJ972_RS02600	B5C39_RS02940
OG0000309	ABJ972_RS02535	B5C39_RS02875
OG0000310	ABJ972_RS02460	B5C39_RS02800
OG0000311	ABJ972_RS02425	B5C39_RS02760
OG0000312	ABJ972_RS02410	B5C39_RS02745
OG0000313	ABJ972_RS01575	B5C39_RS03110
OG0000314	ABJ972_RS01920	B5C39_RS03460
OG0000315	ABJ972_RS01950	B5C39_RS03490
OG0000316	ABJ972_RS01960	B5C39_RS03500
OG0000317	ABJ972_RS02055	B5C39_RS03590
OG0000318	ABJ972_RS01965	B5C39_RS03505
OG0000319	ABJ972_RS02180	B5C39_RS02510
OG0000320	ABJ972_RS02310	B5C39_RS02645
OG0000321	ABJ972_RS01320	B5C39_RS01565
OG0000322	ABJ972_RS01365	B5C39_RS01520
OG0000323	ABJ972_RS01495	B5C39_RS01390
OG0000324	ABJ972_RS02220	B5C39_RS02550
OG0000325	ABJ972_RS00970	B5C39_RS02205
OG0000326	ABJ972_RS00870	B5C39_RS02110
OG0000327	ABJ972_RS00865	B5C39_RS02105
OG0000328	ABJ972_RS00780	B5C39_RS02020
OG0000329	ABJ972_RS00760	B5C39_RS02000
OG0000330	ABJ972_RS01090	B5C39_RS01805
OG0000331	ABJ972_RS02895	B5C39_RS00195
OG0000332	ABJ972_RS03020	B5C39_RS00300
OG0000333	ABJ972_RS03030	B5C39_RS00310
OG0000334	ABJ972_RS03135	B5C39_RS00410
OG0000335	ABJ972_RS03145	B5C39_RS00420
OG0000336	ABJ972_RS03305	B5C39_RS00590
OG0000337	ABJ972_RS03505	B5C39_RS00770
OG0000338	ABJ972_RS03545	B5C39_RS00810
OG0000339	ABJ972_RS02285	B5C39_RS02615
OG0000340	ABJ972_RS01300	B5C39_RS01585
OG0000341	ABJ972_RS02240	B5C39_RS02570
OG0000342	ABJ972_RS00935	B5C39_RS02175
OG0000343	ABJ972_RS03040	B5C39_RS00320
OG0000344	ABJ972_RS00560	B5C39_RS02320
OG0000345	ABJ972_RS00645	B5C39_RS01885
OG0000346	ABJ972_RS03310	B5C39_RS03940
OG0000347	ABJ972_RS01390	B5C39_RS01495
OG0000348	ABJ972_RS00860	B5C39_RS02100
OG0000349	ABJ972_RS03370	B5C39_RS00655
OG0000350	ABJ972_RS02680	B5C39_RS03030
OG0000351	ABJ972_RS00480	B5C39_RS02405
OG0000352	ABJ972_RS01900	B5C39_RS03440
OG0000353	ABJ972_RS01360	B5C39_RS01525
OG0000354	ABJ972_RS01035	B5C39_RS02260
OG0000355	ABJ972_RS01875	B5C39_RS03410
OG0000356	ABJ972_RS01955	B5C39_RS03495
OG0000357	ABJ972_RS03000	B5C39_RS00280
OG0000358	ABJ972_RS03005	B5C39_RS00285
OG0000359	ABJ972_RS00890	B5C39_RS02130
OG0000360	ABJ972_RS00260	B5C39_RS01100
OG0000361	ABJ972_RS00290	B5C39_RS01130
OG0000362	ABJ972_RS02480	B5C39_RS02820
OG0000363	ABJ972_RS01430	B5C39_RS03800
OG0000364	ABJ972_RS01855	B5C39_RS03710
OG0000365	ABJ972_RS02005	B5C39_RS03540
OG0000366	ABJ972_RS02025	B5C39_RS03560
OG0000367	ABJ972_RS02035	B5C39_RS03570
OG0000368	ABJ972_RS00060	B5C39_RS00875
OG0000369	ABJ972_RS00025	B5C39_RS00840
OG0000370	ABJ972_RS00020	B5C39_RS00835
OG0000371	ABJ972_RS00015	B5C39_RS00830
OG0000372	ABJ972_RS00010	B5C39_RS00825
OG0000373	ABJ972_RS03535	B5C39_RS00800
OG0000374	ABJ972_RS03525	B5C39_RS00790
OG0000375	ABJ972_RS02175	B5C39_RS02505
OG0000376	ABJ972_RS02325	B5C39_RS02660
OG0000377	ABJ972_RS02315	B5C39_RS02650
OG0000378	ABJ972_RS01280	B5C39_RS01605
OG0000379	ABJ972_RS01355	B5C39_RS01530
OG0000380	ABJ972_RS01380	B5C39_RS01505
OG0000381	ABJ972_RS01420	B5C39_RS01465
OG0000382	ABJ972_RS01450	B5C39_RS01435
OG0000383	ABJ972_RS01490	B5C39_RS01395
OG0000384	ABJ972_RS00500	B5C39_RS02380
OG0000385	ABJ972_RS00505	B5C39_RS02375
OG0000386	ABJ972_RS00525	B5C39_RS02355
OG0000387	ABJ972_RS00550	B5C39_RS02330
OG0000388	ABJ972_RS00555	B5C39_RS02325
OG0000389	ABJ972_RS01055	B5C39_RS02280
OG0000390	ABJ972_RS02825	B5C39_RS00120
OG0000391	ABJ972_RS02815	B5C39_RS00110
OG0000392	ABJ972_RS02790	B5C39_RS00085
OG0000393	ABJ972_RS02735	B5C39_RS00030
OG0000394	ABJ972_RS02660	B5C39_RS03005
OG0000395	ABJ972_RS02655	B5C39_RS03000
OG0000396	ABJ972_RS02370	B5C39_RS02705
OG0000397	ABJ972_RS01885	B5C39_RS03425
OG0000398	ABJ972_RS01890	B5C39_RS03430
OG0000399	ABJ972_RS01935	B5C39_RS03475
OG0000400	ABJ972_RS02965	B5C39_RS00245
OG0000401	ABJ972_RS03025	B5C39_RS00305
OG0000402	ABJ972_RS03035	B5C39_RS00315
OG0000403	ABJ972_RS03045	B5C39_RS00325
OG0000404	ABJ972_RS03070	B5C39_RS00355
OG0000405	ABJ972_RS03090	B5C39_RS00370
OG0000406	ABJ972_RS03150	B5C39_RS00425
OG0000407	ABJ972_RS03155	B5C39_RS00430
OG0000408	ABJ972_RS03160	B5C39_RS00435
OG0000409	ABJ972_RS03165	B5C39_RS00440
OG0000410	ABJ972_RS03225	B5C39_RS00500
OG0000411	ABJ972_RS03215	B5C39_RS00490
OG0000412	ABJ972_RS03210	B5C39_RS00485
OG0000413	ABJ972_RS01505	B5C39_RS01380
OG0000414	ABJ972_RS01515	B5C39_RS01370
OG0000415	ABJ972_RS01520	B5C39_RS01365
OG0000416	ABJ972_RS01530	B5C39_RS01355
OG0000417	ABJ972_RS02235	B5C39_RS02565
OG0000418	ABJ972_RS02230	B5C39_RS02560
OG0000419	ABJ972_RS00960	B5C39_RS02195
OG0000420	ABJ972_RS00920	B5C39_RS02160
OG0000421	ABJ972_RS00885	B5C39_RS02125
OG0000422	ABJ972_RS00875	B5C39_RS02115
OG0000423	ABJ972_RS00820	B5C39_RS02060
OG0000424	ABJ972_RS00815	B5C39_RS02055
OG0000425	ABJ972_RS00805	B5C39_RS02045
OG0000426	ABJ972_RS00800	B5C39_RS02040
OG0000427	ABJ972_RS00775	B5C39_RS02015
OG0000428	ABJ972_RS00750	B5C39_RS01990
OG0000429	ABJ972_RS00655	B5C39_RS01895
OG0000430	ABJ972_RS00610	B5C39_RS01850
OG0000431	ABJ972_RS00600	B5C39_RS01840
OG0000432	ABJ972_RS01085	B5C39_RS01810
OG0000433	ABJ972_RS01100	B5C39_RS01795
OG0000434	ABJ972_RS01105	B5C39_RS01790
OG0000435	ABJ972_RS01120	B5C39_RS01775
OG0000436	ABJ972_RS01145	B5C39_RS01745
OG0000437	ABJ972_RS01155	B5C39_RS01735
OG0000438	ABJ972_RS01160	B5C39_RS01730
OG0000439	ABJ972_RS01165	B5C39_RS01725
OG0000440	ABJ972_RS02875	B5C39_RS00175
OG0000441	ABJ972_RS02915	B5C39_RS00215
OG0000442	ABJ972_RS00130	B5C39_RS00960
OG0000443	ABJ972_RS00175	B5C39_RS01010
OG0000444	ABJ972_RS00190	B5C39_RS01025
OG0000445	ABJ972_RS00215	B5C39_RS01050
OG0000446	ABJ972_RS00240	B5C39_RS01080
OG0000447	ABJ972_RS00245	B5C39_RS01085
OG0000448	ABJ972_RS00275	B5C39_RS01115
OG0000449	ABJ972_RS00300	B5C39_RS01140
OG0000450	ABJ972_RS00310	B5C39_RS01150
OG0000451	ABJ972_RS00350	B5C39_RS01195
OG0000452	ABJ972_RS00375	B5C39_RS01225
OG0000453	ABJ972_RS00410	B5C39_RS02475
OG0000454	ABJ972_RS01550	B5C39_RS00020
OG0000455	ABJ972_RS03415	B5C39_RS00700
OG0000456	ABJ972_RS03295	B5C39_RS00580
OG0000457	ABJ972_RS03270	B5C39_RS00555
OG0000458	ABJ972_RS02450	B5C39_RS02790
OG0000459	ABJ972_RS02475	B5C39_RS02815
OG0000460	ABJ972_RS02485	B5C39_RS02825
OG0000461	ABJ972_RS02530	B5C39_RS02870
OG0000462	ABJ972_RS02525	B5C39_RS02865
OG0000463	ABJ972_RS02520	B5C39_RS02860
OG0000464	ABJ972_RS02515	B5C39_RS02855
OG0000465	ABJ972_RS02510	B5C39_RS02850
OG0000466	ABJ972_RS00380	B5C39_RS01230
OG0000467	ABJ972_RS02610	B5C39_RS02950
OG0000468	ABJ972_RS01930	B5C39_RS03470
OG0000469	ABJ972_RS01990	B5C39_RS03530
OG0000470	ABJ972_RS00825	B5C39_RS03690
OG0000471	ABJ972_RS00745	B5C39_RS01985
OG0000472	ABJ972_RS03235	B5C39_RS00510
OG0000473	ABJ972_RS03400	B5C39_RS00685
OG0000474	ABJ972_RS03405	B5C39_RS00690
OG0000475	ABJ972_RS03410	B5C39_RS00695
OG0000476	ABJ972_RS01540	B5C39_RS01345
OG0000477	ABJ972_RS02555	B5C39_RS02895
OG0000478	ABJ972_RS03345	B5C39_RS00630
OG0000479	ABJ972_RS01315	B5C39_RS01570
OG0000480	ABJ972_RS01995	B5C39_RS03725
OG0000481	ABJ972_RS00850	B5C39_RS02090
OG0000482	ABJ972_RS01200	B5C39_RS01690
OG0000483	ABJ972_RS02040	B5C39_RS03575
OG0000484	ABJ972_RS00185	B5C39_RS01020
OG0000485	ABJ972_RS01150	B5C39_RS01740
OG0000486	ABJ972_RS02255	B5C39_RS02585
OG0000487	ABJ972_RS01970	B5C39_RS03510
OG0000488	ABJ972_RS02010	B5C39_RS03545
OG0000489	ABJ972_RS00050	B5C39_RS00865
OG0000490	ABJ972_RS03540	B5C39_RS00805
OG0000491	ABJ972_RS01335	B5C39_RS01550
OG0000492	ABJ972_RS01410	B5C39_RS01475
OG0000493	ABJ972_RS00565	B5C39_RS02315
OG0000494	ABJ972_RS01030	B5C39_RS02255
OG0000495	ABJ972_RS02760	B5C39_RS00055
