Orthogroup	MHP_116_genes	MHP_153B_genes
OG0000125	ABJ972_RS01405	NB625_RS01420
OG0000126	ABJ972_RS01415	NB625_RS01430
OG0000127	ABJ972_RS01425	NB625_RS01440
OG0000128	ABJ972_RS01440	NB625_RS01460
OG0000129	ABJ972_RS01445	NB625_RS01465
OG0000130	ABJ972_RS01455	NB625_RS01475
OG0000131	ABJ972_RS01485	NB625_RS01505
OG0000132	ABJ972_RS01500	NB625_RS01520
OG0000133	ABJ972_RS00515	NB625_RS00530
OG0000134	ABJ972_RS00520	NB625_RS00535
OG0000135	ABJ972_RS00535	NB625_RS00550
OG0000136	ABJ972_RS00540	NB625_RS00555
OG0000137	ABJ972_RS00570	NB625_RS00595
OG0000138	ABJ972_RS01050	NB625_RS01065
OG0000139	ABJ972_RS01020	NB625_RS01035
OG0000140	ABJ972_RS01015	NB625_RS01030
OG0000141	ABJ972_RS02855	NB625_RS03090
OG0000142	ABJ972_RS02850	NB625_RS03085
OG0000143	ABJ972_RS02830	NB625_RS03065
OG0000144	ABJ972_RS02820	NB625_RS03050
OG0000145	ABJ972_RS02810	NB625_RS03040
OG0000146	ABJ972_RS02800	NB625_RS03030
OG0000147	ABJ972_RS02795	NB625_RS03025
OG0000148	ABJ972_RS02780	NB625_RS03010
OG0000149	ABJ972_RS02770	NB625_RS03000
OG0000150	ABJ972_RS02755	NB625_RS02985
OG0000151	ABJ972_RS02705	NB625_RS02940
OG0000152	ABJ972_RS02700	NB625_RS02935
OG0000153	ABJ972_RS02695	NB625_RS02930
OG0000154	ABJ972_RS02685	NB625_RS02920
OG0000155	ABJ972_RS02650	NB625_RS02880
OG0000156	ABJ972_RS02645	NB625_RS02870
OG0000157	ABJ972_RS02635	NB625_RS02865
OG0000158	ABJ972_RS02625	NB625_RS02855
OG0000159	ABJ972_RS02405	NB625_RS02610
OG0000160	ABJ972_RS02400	NB625_RS02605
OG0000161	ABJ972_RS02395	NB625_RS02600
OG0000162	ABJ972_RS02385	NB625_RS02590
OG0000163	ABJ972_RS02380	NB625_RS02585
OG0000164	ABJ972_RS01585	NB625_RS01610
OG0000165	ABJ972_RS01905	NB625_RS01945
OG0000166	ABJ972_RS01925	NB625_RS01960
OG0000167	ABJ972_RS01940	NB625_RS01975
OG0000168	ABJ972_RS01945	NB625_RS01980
OG0000169	ABJ972_RS02955	NB625_RS03200
OG0000170	ABJ972_RS02970	NB625_RS03215
OG0000171	ABJ972_RS02980	NB625_RS03225
OG0000172	ABJ972_RS02985	NB625_RS03230
OG0000173	ABJ972_RS02990	NB625_RS03235
OG0000174	ABJ972_RS02995	NB625_RS03240
OG0000175	ABJ972_RS03010	NB625_RS03255
OG0000176	ABJ972_RS03055	NB625_RS03315
OG0000177	ABJ972_RS03060	NB625_RS03320
OG0000178	ABJ972_RS03065	NB625_RS03330
OG0000179	ABJ972_RS03075	NB625_RS03335
OG0000180	ABJ972_RS03080	NB625_RS03340
OG0000181	ABJ972_RS03130	NB625_RS03380
OG0000182	ABJ972_RS03140	NB625_RS03390
OG0000183	ABJ972_RS03175	NB625_RS03425
OG0000184	ABJ972_RS03220	NB625_RS03470
OG0000185	ABJ972_RS03205	NB625_RS03455
OG0000186	ABJ972_RS01510	NB625_RS01530
OG0000187	ABJ972_RS01525	NB625_RS01545
OG0000188	ABJ972_RS01535	NB625_RS01555
OG0000189	ABJ972_RS02250	NB625_RS02450
OG0000190	ABJ972_RS02245	NB625_RS02445
OG0000191	ABJ972_RS02225	NB625_RS02420
OG0000192	ABJ972_RS01205	NB625_RS01215
OG0000193	ABJ972_RS01195	NB625_RS01200
OG0000194	ABJ972_RS00980	NB625_RS00995
OG0000195	ABJ972_RS00975	NB625_RS00990
OG0000196	ABJ972_RS00955	NB625_RS00965
OG0000197	ABJ972_RS00950	NB625_RS00960
OG0000198	ABJ972_RS00930	NB625_RS00945
OG0000199	ABJ972_RS00925	NB625_RS00940
OG0000200	ABJ972_RS00910	NB625_RS00925
OG0000201	ABJ972_RS00900	NB625_RS00915
OG0000202	ABJ972_RS00845	NB625_RS00860
OG0000203	ABJ972_RS00840	NB625_RS00855
OG0000204	ABJ972_RS00835	NB625_RS00850
OG0000205	ABJ972_RS00830	NB625_RS00845
OG0000206	ABJ972_RS00810	NB625_RS00825
OG0000207	ABJ972_RS00795	NB625_RS00810
OG0000208	ABJ972_RS00790	NB625_RS00805
OG0000209	ABJ972_RS00785	NB625_RS00800
OG0000210	ABJ972_RS00740	NB625_RS00755
OG0000211	ABJ972_RS00730	NB625_RS00745
OG0000212	ABJ972_RS00720	NB625_RS00735
OG0000213	ABJ972_RS00715	NB625_RS00730
OG0000214	ABJ972_RS00710	NB625_RS00725
OG0000215	ABJ972_RS00705	NB625_RS00720
OG0000216	ABJ972_RS00700	NB625_RS00715
OG0000217	ABJ972_RS00695	NB625_RS00710
OG0000218	ABJ972_RS00685	NB625_RS00700
OG0000219	ABJ972_RS00680	NB625_RS00695
OG0000220	ABJ972_RS00675	NB625_RS00690
OG0000221	ABJ972_RS00670	NB625_RS00685
OG0000222	ABJ972_RS00665	NB625_RS00680
OG0000223	ABJ972_RS00660	NB625_RS00675
OG0000224	ABJ972_RS00650	NB625_RS00665
OG0000225	ABJ972_RS00640	NB625_RS00655
OG0000226	ABJ972_RS00635	NB625_RS00650
OG0000227	ABJ972_RS00630	NB625_RS00645
OG0000228	ABJ972_RS00625	NB625_RS00640
OG0000229	ABJ972_RS00620	NB625_RS00635
OG0000230	ABJ972_RS00615	NB625_RS00630
OG0000231	ABJ972_RS00605	NB625_RS00620
OG0000232	ABJ972_RS00595	NB625_RS00610
OG0000233	ABJ972_RS01080	NB625_RS01100
OG0000234	ABJ972_RS01115	NB625_RS01135
OG0000235	ABJ972_RS01125	NB625_RS01145
OG0000236	ABJ972_RS01130	NB625_RS01150
OG0000237	ABJ972_RS01135	NB625_RS01155
OG0000238	ABJ972_RS01140	NB625_RS01160
OG0000239	ABJ972_RS02865	NB625_RS03100
OG0000240	ABJ972_RS02870	NB625_RS03105
OG0000241	ABJ972_RS02880	NB625_RS03115
OG0000242	ABJ972_RS02885	NB625_RS03120
OG0000243	ABJ972_RS02890	NB625_RS03125
OG0000244	ABJ972_RS02900	NB625_RS03135
OG0000245	ABJ972_RS02910	NB625_RS03145
OG0000246	ABJ972_RS00125	NB625_RS00145
OG0000247	ABJ972_RS00135	NB625_RS00155
OG0000248	ABJ972_RS00145	NB625_RS00165
OG0000249	ABJ972_RS00150	NB625_RS00170
OG0000250	ABJ972_RS00165	NB625_RS00185
OG0000251	ABJ972_RS00195	NB625_RS00215
OG0000252	ABJ972_RS00205	NB625_RS00225
OG0000253	ABJ972_RS00210	NB625_RS00230
OG0000254	ABJ972_RS00220	NB625_RS00240
OG0000255	ABJ972_RS00225	NB625_RS00245
OG0000256	ABJ972_RS00230	NB625_RS00250
OG0000257	ABJ972_RS00255	NB625_RS00275
OG0000258	ABJ972_RS00265	NB625_RS00285
OG0000259	ABJ972_RS00295	NB625_RS00315
OG0000260	ABJ972_RS00305	NB625_RS00325
OG0000261	ABJ972_RS00315	NB625_RS00335
OG0000262	ABJ972_RS00330	NB625_RS00350
OG0000263	ABJ972_RS00345	NB625_RS00365
OG0000264	ABJ972_RS00360	NB625_RS00385
OG0000265	ABJ972_RS00370	NB625_RS00390
OG0000266	ABJ972_RS00385	NB625_RS00405
OG0000267	ABJ972_RS00400	NB625_RS00420
OG0000268	ABJ972_RS00405	NB625_RS00425
OG0000269	ABJ972_RS00420	NB625_RS00440
OG0000270	ABJ972_RS03395	NB625_RS03640
OG0000271	ABJ972_RS03390	NB625_RS03635
OG0000272	ABJ972_RS03385	NB625_RS03630
OG0000273	ABJ972_RS03380	NB625_RS03625
OG0000274	ABJ972_RS03360	NB625_RS03610
OG0000275	ABJ972_RS03355	NB625_RS03600
OG0000276	ABJ972_RS03350	NB625_RS03595
OG0000277	ABJ972_RS03340	NB625_RS03585
OG0000278	ABJ972_RS03335	NB625_RS03580
OG0000279	ABJ972_RS03325	NB625_RS03570
OG0000280	ABJ972_RS03320	NB625_RS03565
OG0000281	ABJ972_RS03315	NB625_RS03560
OG0000282	ABJ972_RS03290	NB625_RS03535
OG0000283	ABJ972_RS03285	NB625_RS03530
OG0000284	ABJ972_RS03280	NB625_RS03525
OG0000285	ABJ972_RS03275	NB625_RS03520
OG0000286	ABJ972_RS02365	NB625_RS02570
OG0000287	ABJ972_RS02455	NB625_RS02670
OG0000288	ABJ972_RS02465	NB625_RS02680
OG0000289	ABJ972_RS02470	NB625_RS02685
OG0000290	ABJ972_RS02580	NB625_RS02800
OG0000291	ABJ972_RS02570	NB625_RS02790
OG0000292	ABJ972_RS02565	NB625_RS02785
OG0000293	ABJ972_RS02560	NB625_RS02780
OG0000294	ABJ972_RS02550	NB625_RS02770
OG0000295	ABJ972_RS02545	NB625_RS02765
OG0000296	ABJ972_RS02505	NB625_RS02720
OG0000297	ABJ972_RS02500	NB625_RS02715
OG0000298	ABJ972_RS00160	NB625_RS00180
OG0000299	ABJ972_RS00180	NB625_RS00200
OG0000300	ABJ972_RS00355	NB625_RS00375
OG0000301	ABJ972_RS00390	NB625_RS00410
OG0000302	ABJ972_RS00395	NB625_RS00415
OG0000303	ABJ972_RS00545	NB625_RS00560
OG0000304	ABJ972_RS00590	NB625_RS00605
OG0000305	ABJ972_RS02805	NB625_RS03035
OG0000306	ABJ972_RS02730	NB625_RS02960
OG0000307	ABJ972_RS02690	NB625_RS02925
OG0000308	ABJ972_RS02600	NB625_RS02825
OG0000309	ABJ972_RS02535	NB625_RS02755
OG0000310	ABJ972_RS02460	NB625_RS02675
OG0000311	ABJ972_RS02425	NB625_RS02630
OG0000312	ABJ972_RS02410	NB625_RS02615
OG0000313	ABJ972_RS01575	NB625_RS01600
OG0000314	ABJ972_RS01920	NB625_RS01955
OG0000315	ABJ972_RS01950	NB625_RS01985
OG0000316	ABJ972_RS01960	NB625_RS01995
OG0000317	ABJ972_RS02055	NB625_RS02185
OG0000318	ABJ972_RS01965	NB625_RS02000
OG0000319	ABJ972_RS02180	NB625_RS02375
OG0000320	ABJ972_RS02310	NB625_RS02505
OG0000321	ABJ972_RS01320	NB625_RS01335
OG0000322	ABJ972_RS01365	NB625_RS01380
OG0000323	ABJ972_RS01495	NB625_RS01515
OG0000324	ABJ972_RS02220	NB625_RS02415
OG0000325	ABJ972_RS00970	NB625_RS00985
OG0000326	ABJ972_RS00870	NB625_RS00885
OG0000327	ABJ972_RS00865	NB625_RS00880
OG0000328	ABJ972_RS00780	NB625_RS00795
OG0000329	ABJ972_RS00760	NB625_RS00775
OG0000330	ABJ972_RS01090	NB625_RS01110
OG0000331	ABJ972_RS02895	NB625_RS03130
OG0000332	ABJ972_RS03020	NB625_RS03270
OG0000333	ABJ972_RS03030	NB625_RS03280
OG0000334	ABJ972_RS03135	NB625_RS03385
OG0000335	ABJ972_RS03145	NB625_RS03395
OG0000336	ABJ972_RS03305	NB625_RS03550
OG0000337	ABJ972_RS03505	NB625_RS03715
OG0000338	ABJ972_RS03545	NB625_RS03755
OG0000339	ABJ972_RS02285	NB625_RS02480
OG0000340	ABJ972_RS01300	NB625_RS01315
OG0000341	ABJ972_RS02240	NB625_RS02440
OG0000342	ABJ972_RS00935	NB625_RS00955
OG0000343	ABJ972_RS03040	NB625_RS03290
OG0000344	ABJ972_RS00560	NB625_RS00575
OG0000345	ABJ972_RS00645	NB625_RS00660
OG0000346	ABJ972_RS03310	NB625_RS03555
OG0000347	ABJ972_RS01390	NB625_RS01405
OG0000348	ABJ972_RS00860	NB625_RS00875
OG0000349	ABJ972_RS03370	NB625_RS03615
OG0000350	ABJ972_RS02680	NB625_RS02915
OG0000351	ABJ972_RS00480	NB625_RS00495
OG0000352	ABJ972_RS01900	NB625_RS01935
OG0000353	ABJ972_RS01360	NB625_RS01375
OG0000354	ABJ972_RS01035	NB625_RS01050
OG0000355	ABJ972_RS01875	NB625_RS01910
OG0000356	ABJ972_RS01955	NB625_RS01990
OG0000357	ABJ972_RS03000	NB625_RS03245
OG0000358	ABJ972_RS03005	NB625_RS03250
OG0000359	ABJ972_RS00890	NB625_RS00905
OG0000360	ABJ972_RS00260	NB625_RS00280
OG0000361	ABJ972_RS00290	NB625_RS00310
OG0000362	ABJ972_RS02480	NB625_RS02695
OG0000363	ABJ972_RS01430	NB625_RS01445
OG0000364	ABJ972_RS01855	NB625_RS01885
OG0000365	ABJ972_RS02005	NB625_RS02040
OG0000366	ABJ972_RS02025	NB625_RS02060
OG0000367	ABJ972_RS02035	NB625_RS02165
OG0000368	ABJ972_RS00060	NB625_RS00060
OG0000369	ABJ972_RS00025	NB625_RS00025
OG0000370	ABJ972_RS00020	NB625_RS00020
OG0000371	ABJ972_RS00015	NB625_RS00015
OG0000372	ABJ972_RS00010	NB625_RS00010
OG0000373	ABJ972_RS03535	NB625_RS03745
OG0000374	ABJ972_RS03525	NB625_RS03735
OG0000375	ABJ972_RS02175	NB625_RS02370
OG0000376	ABJ972_RS02325	NB625_RS02520
OG0000377	ABJ972_RS02315	NB625_RS02510
OG0000378	ABJ972_RS01280	NB625_RS01295
OG0000379	ABJ972_RS01355	NB625_RS01370
OG0000380	ABJ972_RS01380	NB625_RS01400
OG0000381	ABJ972_RS01420	NB625_RS01435
OG0000382	ABJ972_RS01450	NB625_RS01470
OG0000383	ABJ972_RS01490	NB625_RS01510
OG0000384	ABJ972_RS00500	NB625_RS00515
OG0000385	ABJ972_RS00505	NB625_RS00520
OG0000386	ABJ972_RS00525	NB625_RS00540
OG0000387	ABJ972_RS00550	NB625_RS00565
OG0000388	ABJ972_RS00555	NB625_RS00570
OG0000389	ABJ972_RS01055	NB625_RS01070
OG0000390	ABJ972_RS02825	NB625_RS03055
OG0000391	ABJ972_RS02815	NB625_RS03045
OG0000392	ABJ972_RS02790	NB625_RS03020
OG0000393	ABJ972_RS02735	NB625_RS02965
OG0000394	ABJ972_RS02660	NB625_RS02895
OG0000395	ABJ972_RS02655	NB625_RS02885
OG0000396	ABJ972_RS02370	NB625_RS02575
OG0000397	ABJ972_RS01885	NB625_RS01920
OG0000398	ABJ972_RS01890	NB625_RS01925
OG0000399	ABJ972_RS01935	NB625_RS01970
OG0000400	ABJ972_RS02965	NB625_RS03210
OG0000401	ABJ972_RS03025	NB625_RS03275
OG0000402	ABJ972_RS03035	NB625_RS03285
OG0000403	ABJ972_RS03045	NB625_RS03295
OG0000405	ABJ972_RS03090	NB625_RS03350
OG0000406	ABJ972_RS03150	NB625_RS03400
OG0000407	ABJ972_RS03155	NB625_RS03405
OG0000408	ABJ972_RS03160	NB625_RS03410
OG0000409	ABJ972_RS03165	NB625_RS03415
OG0000410	ABJ972_RS03225	NB625_RS03480
OG0000411	ABJ972_RS03215	NB625_RS03465
OG0000412	ABJ972_RS03210	NB625_RS03460
OG0000413	ABJ972_RS01505	NB625_RS01525
OG0000414	ABJ972_RS01515	NB625_RS01535
OG0000415	ABJ972_RS01520	NB625_RS01540
OG0000416	ABJ972_RS01530	NB625_RS01550
OG0000417	ABJ972_RS02235	NB625_RS02435
OG0000418	ABJ972_RS02230	NB625_RS02425
OG0000419	ABJ972_RS00960	NB625_RS00970
OG0000420	ABJ972_RS00920	NB625_RS00935
OG0000421	ABJ972_RS00885	NB625_RS00900
OG0000422	ABJ972_RS00875	NB625_RS00895
OG0000423	ABJ972_RS00820	NB625_RS00835
OG0000424	ABJ972_RS00815	NB625_RS00830
OG0000425	ABJ972_RS00805	NB625_RS00820
OG0000426	ABJ972_RS00800	NB625_RS00815
OG0000427	ABJ972_RS00775	NB625_RS00790
OG0000428	ABJ972_RS00750	NB625_RS00765
OG0000429	ABJ972_RS00655	NB625_RS00670
OG0000430	ABJ972_RS00610	NB625_RS00625
OG0000431	ABJ972_RS00600	NB625_RS00615
OG0000432	ABJ972_RS01085	NB625_RS01105
OG0000433	ABJ972_RS01100	NB625_RS01120
OG0000434	ABJ972_RS01105	NB625_RS01130
OG0000435	ABJ972_RS01120	NB625_RS01140
OG0000436	ABJ972_RS01145	NB625_RS01165
OG0000437	ABJ972_RS01155	NB625_RS01175
OG0000438	ABJ972_RS01160	NB625_RS01180
OG0000439	ABJ972_RS01165	NB625_RS01185
OG0000440	ABJ972_RS02875	NB625_RS03110
OG0000441	ABJ972_RS02915	NB625_RS03150
OG0000442	ABJ972_RS00130	NB625_RS00150
OG0000443	ABJ972_RS00175	NB625_RS00195
OG0000444	ABJ972_RS00190	NB625_RS00210
OG0000445	ABJ972_RS00215	NB625_RS00235
OG0000446	ABJ972_RS00240	NB625_RS00260
OG0000447	ABJ972_RS00245	NB625_RS00265
OG0000448	ABJ972_RS00275	NB625_RS00295
OG0000449	ABJ972_RS00300	NB625_RS00320
OG0000450	ABJ972_RS00310	NB625_RS00330
OG0000451	ABJ972_RS00350	NB625_RS00370
OG0000452	ABJ972_RS00375	NB625_RS00395
OG0000453	ABJ972_RS00410	NB625_RS00430
OG0000455	ABJ972_RS03415	NB625_RS03660
OG0000456	ABJ972_RS03295	NB625_RS03540
OG0000457	ABJ972_RS03270	NB625_RS03510
OG0000458	ABJ972_RS02450	NB625_RS02665
OG0000459	ABJ972_RS02475	NB625_RS02690
OG0000460	ABJ972_RS02485	NB625_RS02700
OG0000461	ABJ972_RS02530	NB625_RS02745
OG0000462	ABJ972_RS02525	NB625_RS02740
OG0000463	ABJ972_RS02520	NB625_RS02735
OG0000464	ABJ972_RS02515	NB625_RS02730
OG0000465	ABJ972_RS02510	NB625_RS02725
OG0000466	ABJ972_RS00380	NB625_RS00400
OG0000467	ABJ972_RS02610	NB625_RS02835
OG0000468	ABJ972_RS01930	NB625_RS01965
OG0000469	ABJ972_RS01990	NB625_RS02025
OG0000470	ABJ972_RS00825	NB625_RS00840
OG0000471	ABJ972_RS00745	NB625_RS00760
OG0000472	ABJ972_RS03235	NB625_RS03485
OG0000473	ABJ972_RS03400	NB625_RS03645
OG0000474	ABJ972_RS03405	NB625_RS03650
OG0000475	ABJ972_RS03410	NB625_RS03655
OG0000476	ABJ972_RS01540	NB625_RS01565
OG0000477	ABJ972_RS02555	NB625_RS02775
OG0000478	ABJ972_RS03345	NB625_RS03590
OG0000479	ABJ972_RS01315	NB625_RS01330
OG0000480	ABJ972_RS01995	NB625_RS02030
OG0000481	ABJ972_RS00850	NB625_RS00865
OG0000482	ABJ972_RS01200	NB625_RS01205
OG0000483	ABJ972_RS02040	NB625_RS02170
OG0000484	ABJ972_RS00185	NB625_RS00205
OG0000485	ABJ972_RS01150	NB625_RS01170
OG0000486	ABJ972_RS02255	NB625_RS02455
OG0000487	ABJ972_RS01970	NB625_RS02005
OG0000488	ABJ972_RS02010	NB625_RS02045
OG0000489	ABJ972_RS00050	NB625_RS00050
OG0000490	ABJ972_RS03540	NB625_RS03750
OG0000491	ABJ972_RS01335	NB625_RS01350
OG0000492	ABJ972_RS01410	NB625_RS01425
OG0000493	ABJ972_RS00565	NB625_RS00580
OG0000494	ABJ972_RS01030	NB625_RS01045
OG0000495	ABJ972_RS02760	NB625_RS02990
OG0000496	ABJ972_RS02750	NB625_RS02980
OG0000498	ABJ972_RS02665	NB625_RS02900
OG0000499	ABJ972_RS02630	NB625_RS02860
OG0000500	ABJ972_RS01895	NB625_RS01930
OG0000501	ABJ972_RS02975	NB625_RS03220
OG0000503	ABJ972_RS00905	NB625_RS00920
OG0000504	ABJ972_RS00770	NB625_RS00785
OG0000505	ABJ972_RS00735	NB625_RS00750
OG0000506	ABJ972_RS00725	NB625_RS00740
OG0000507	ABJ972_RS00690	NB625_RS00705
OG0000508	ABJ972_RS00235	NB625_RS00255
OG0000509	ABJ972_RS00270	NB625_RS00290
OG0000510	ABJ972_RS00280	NB625_RS00300
OG0000511	ABJ972_RS00415	NB625_RS00435
OG0000512	ABJ972_RS02490	NB625_RS02705
OG0000513	ABJ972_RS03330	NB625_RS03575
OG0000514	ABJ972_RS02785	NB625_RS03015
OG0000516	ABJ972_RS01975	NB625_RS02015
OG0000517	ABJ972_RS00065	NB625_RS00065
OG0000518	ABJ972_RS03015	NB625_RS03260
