Orthogroup	MHP_UFV02_genes	MHP_232_genes
OG0000045	FEF31_RS01280, FEF31_RS01285	MHP_RS01625
OG0000046	FEF31_RS02960, FEF31_RS02245	MHP_RS03215
OG0000048	FEF31_RS01845	MHP_RS02060
OG0000049	FEF31_RS03620	MHP_RS02985
OG0000050	FEF31_RS02180	MHP_RS02315
OG0000051	FEF31_RS02395	MHP_RS02520
OG0000052	FEF31_RS03360	MHP_RS00075
OG0000053	FEF31_RS04425	MHP_RS00555
OG0000054	FEF31_RS02205	MHP_RS02340
OG0000055	FEF31_RS03405	MHP_RS00145
OG0000056	FEF31_RS03205	MHP_RS03450
OG0000057	FEF31_RS02660	MHP_RS02870
OG0000058	FEF31_RS01470	MHP_RS00435
OG0000060	FEF31_RS00850	MHP_RS03865
OG0000061	FEF31_RS01245	MHP_RS01580
OG0000061	FEF31_RS01610	MHP_RS01840
OG0000062	FEF31_RS03250	MHP_RS03505
OG0000063	FEF31_RS04645	MHP_RS03500
OG0000064	FEF31_RS03235	MHP_RS03490
OG0000065	FEF31_RS01990	MHP_RS02125
OG0000066	FEF31_RS01015	MHP_RS00650
OG0000067	FEF31_RS00185	MHP_RS01460
OG0000068	FEF31_RS00305	MHP_RS03685
OG0000069	FEF31_RS02555	MHP_RS02760
OG0000070	FEF31_RS02210	MHP_RS02345
OG0000071	FEF31_RS03835	MHP_RS03195
OG0000072	FEF31_RS04700	MHP_RS03200
OG0000073	FEF31_RS00360	MHP_RS01290
OG0000074	FEF31_RS04395	MHP_RS01100
OG0000075	FEF31_RS00005	MHP_RS00350
OG0000076	FEF31_RS00020	MHP_RS00365
OG0000077	FEF31_RS00105	MHP_RS01545
OG0000079	FEF31_RS02300	MHP_RS02420
OG0000080	FEF31_RS02345	MHP_RS03805
OG0000081	FEF31_RS03610	MHP_RS00345
OG0000082	FEF31_RS02130	MHP_RS02270
OG0000083	FEF31_RS01765	MHP_RS01985
OG0000084	FEF31_RS01795	MHP_RS02010
OG0000085	FEF31_RS01800	MHP_RS02015
OG0000086	FEF31_RS01810	MHP_RS02025
OG0000087	FEF31_RS01825	MHP_RS02040
OG0000088	FEF31_RS01830	MHP_RS02045
OG0000089	FEF31_RS01840	MHP_RS02055
OG0000090	FEF31_RS03355	MHP_RS00070
OG0000091	FEF31_RS03340	MHP_RS00055
OG0000092	FEF31_RS03325	MHP_RS00040
OG0000093	FEF31_RS03320	MHP_RS00035
OG0000094	FEF31_RS03315	MHP_RS00030
OG0000095	FEF31_RS03290	MHP_RS00005
OG0000096	FEF31_RS03285	MHP_RS03540
OG0000097	FEF31_RS03265	MHP_RS03520
OG0000098	FEF31_RS03255	MHP_RS03510
OG0000099	FEF31_RS04640	MHP_RS03455
OG0000100	FEF31_RS03195	MHP_RS03440
OG0000101	FEF31_RS03190	MHP_RS03435
OG0000102	FEF31_RS01365	MHP_RS01695
OG0000103	FEF31_RS01955	MHP_RS02090
OG0000104	FEF31_RS01960	MHP_RS02095
OG0000105	FEF31_RS01975	MHP_RS02110
OG0000106	FEF31_RS01985	MHP_RS02120
OG0000107	FEF31_RS01995	MHP_RS02130
OG0000108	FEF31_RS02000	MHP_RS02135
OG0000109	FEF31_RS02005	MHP_RS02140
OG0000110	FEF31_RS02120	MHP_RS02260
OG0000111	FEF31_RS02115	MHP_RS02255
OG0000112	FEF31_RS02105	MHP_RS02245
OG0000113	FEF31_RS02085	MHP_RS02225
OG0000114	FEF31_RS02075	MHP_RS02215
OG0000115	FEF31_RS02065	MHP_RS02205
OG0000116	FEF31_RS00955	MHP_RS00705
OG0000117	FEF31_RS00960	MHP_RS00700
OG0000118	FEF31_RS00995	MHP_RS00665
OG0000119	FEF31_RS01000	MHP_RS00660
OG0000120	FEF31_RS01020	MHP_RS00645
OG0000121	FEF31_RS01045	MHP_RS00620
OG0000122	FEF31_RS01050	MHP_RS00615
OG0000123	FEF31_RS01070	MHP_RS00595
OG0000124	FEF31_RS01075	MHP_RS00590
OG0000125	FEF31_RS01080	MHP_RS00585
OG0000126	FEF31_RS01090	MHP_RS00575
OG0000127	FEF31_RS01100	MHP_RS00565
OG0000128	FEF31_RS01115	MHP_RS00550
OG0000129	FEF31_RS01120	MHP_RS00545
OG0000130	FEF31_RS01130	MHP_RS00535
OG0000131	FEF31_RS01160	MHP_RS00505
OG0000132	FEF31_RS04430	MHP_RS00490
OG0000133	FEF31_RS00190	MHP_RS01455
OG0000134	FEF31_RS00195	MHP_RS01450
OG0000135	FEF31_RS00210	MHP_RS01435
OG0000136	FEF31_RS00215	MHP_RS01430
OG0000137	FEF31_RS00245	MHP_RS01400
OG0000138	FEF31_RS00280	MHP_RS01370
OG0000139	FEF31_RS00310	MHP_RS01340
OG0000140	FEF31_RS00315	MHP_RS01335
OG0000141	FEF31_RS02670	MHP_RS02880
OG0000142	FEF31_RS04555	MHP_RS02875
OG0000143	FEF31_RS02645	MHP_RS02850
OG0000144	FEF31_RS02635	MHP_RS02840
OG0000145	FEF31_RS02625	MHP_RS02830
OG0000146	FEF31_RS02615	MHP_RS02820
OG0000147	FEF31_RS02610	MHP_RS02815
OG0000148	FEF31_RS02595	MHP_RS02800
OG0000149	FEF31_RS02585	MHP_RS02790
OG0000150	FEF31_RS02570	MHP_RS02775
OG0000151	FEF31_RS02525	MHP_RS02645
OG0000152	FEF31_RS02520	MHP_RS02640
OG0000153	FEF31_RS02515	MHP_RS02635
OG0000154	FEF31_RS02505	MHP_RS02625
OG0000155	FEF31_RS02465	MHP_RS02585
OG0000156	FEF31_RS02455	MHP_RS02575
OG0000157	FEF31_RS04545	MHP_RS02570
OG0000158	FEF31_RS04540	MHP_RS04005
OG0000159	FEF31_RS02195	MHP_RS04015
OG0000160	FEF31_RS02190	MHP_RS02325
OG0000161	FEF31_RS02185	MHP_RS02320
OG0000162	FEF31_RS02175	MHP_RS02310
OG0000163	FEF31_RS02170	MHP_RS02305
OG0000164	FEF31_RS01270	MHP_RS01605
OG0000165	FEF31_RS01685	MHP_RS01905
OG0000166	FEF31_RS01705	MHP_RS01925
OG0000167	FEF31_RS01720	MHP_RS01940
OG0000168	FEF31_RS01725	MHP_RS01945
OG0000169	FEF31_RS03615	MHP_RS02980
OG0000170	FEF31_RS04785, FEF31_RS04795	MHP_RS02995
OG0000171	FEF31_RS03640	MHP_RS03005
OG0000172	FEF31_RS03645	MHP_RS03010
OG0000173	FEF31_RS03650	MHP_RS03015
OG0000174	FEF31_RS03655	MHP_RS03020
OG0000175	FEF31_RS03670	MHP_RS03035
OG0000176	FEF31_RS03715	MHP_RS03085
OG0000177	FEF31_RS03720	MHP_RS03090
OG0000178	FEF31_RS03725	MHP_RS03095
OG0000179	FEF31_RS03735	MHP_RS03105
OG0000180	FEF31_RS03740	MHP_RS03110
OG0000181	FEF31_RS04690	MHP_RS03145
OG0000182	FEF31_RS03795	MHP_RS03155
OG0000183	FEF31_RS03830	MHP_RS03190
OG0000184	FEF31_RS02980	MHP_RS03235
OG0000185	FEF31_RS02965	MHP_RS03220
OG0000186	FEF31_RS04435	MHP_RS00480
OG0000187	FEF31_RS01200	MHP_RS00465
OG0000188	FEF31_RS01210	MHP_RS00455
OG0000189	FEF31_RS04520	MHP_RS02175
OG0000190	FEF31_RS02035	MHP_RS02170
OG0000191	FEF31_RS02015	MHP_RS02150
OG0000192	FEF31_RS00875	MHP_RS00790
OG0000193	FEF31_RS00860	MHP_RS00800
OG0000194	FEF31_RS00345	MHP_RS01305
OG0000195	FEF31_RS00350	MHP_RS01300
OG0000196	FEF31_RS00370	MHP_RS01280
OG0000197	FEF31_RS00375	MHP_RS01275
OG0000198	FEF31_RS00390	MHP_RS01260
OG0000199	FEF31_RS00395	MHP_RS01255
OG0000200	FEF31_RS00410	MHP_RS01245
OG0000201	FEF31_RS00420	MHP_RS01235
OG0000202	FEF31_RS00475	MHP_RS01180
OG0000203	FEF31_RS00480	MHP_RS01175
OG0000204	FEF31_RS00485	MHP_RS01170
OG0000205	FEF31_RS00490	MHP_RS01165
OG0000206	FEF31_RS00510	MHP_RS01145
OG0000207	FEF31_RS00525	MHP_RS01130
OG0000208	FEF31_RS00530	MHP_RS01125
OG0000209	FEF31_RS00535	MHP_RS01120
OG0000210	FEF31_RS00580	MHP_RS01075
OG0000211	FEF31_RS00590	MHP_RS01065
OG0000212	FEF31_RS00600	MHP_RS01055
OG0000213	FEF31_RS00605	MHP_RS03600
OG0000214	FEF31_RS00610	MHP_RS01050
OG0000215	FEF31_RS00615	MHP_RS01045
OG0000216	FEF31_RS00620	MHP_RS01040
OG0000217	FEF31_RS00625	MHP_RS01035
OG0000218	FEF31_RS00635	MHP_RS01025
OG0000219	FEF31_RS00640	MHP_RS01020
OG0000220	FEF31_RS00645	MHP_RS01015
OG0000221	FEF31_RS00650	MHP_RS01010
OG0000222	FEF31_RS00655	MHP_RS01005
OG0000223	FEF31_RS00660	MHP_RS01000
OG0000224	FEF31_RS00670	MHP_RS00990
OG0000225	FEF31_RS00680	MHP_RS00980
OG0000226	FEF31_RS00685	MHP_RS00975
OG0000227	FEF31_RS00690	MHP_RS00970
OG0000228	FEF31_RS04770	MHP_RS04010
OG0000229	FEF31_RS00700	MHP_RS00960
OG0000230	FEF31_RS00705	MHP_RS00955
OG0000231	FEF31_RS00715	MHP_RS00945
OG0000232	FEF31_RS00725	MHP_RS00935
OG0000233	FEF31_RS00750	MHP_RS00915
OG0000234	FEF31_RS00785	MHP_RS00880
OG0000235	FEF31_RS00795	MHP_RS00870
OG0000236	FEF31_RS00800	MHP_RS00865
OG0000237	FEF31_RS00805	MHP_RS00860
OG0000238	FEF31_RS00810	MHP_RS00850
OG0000239	FEF31_RS02680	MHP_RS02890
OG0000240	FEF31_RS02685	MHP_RS02895
OG0000241	FEF31_RS02695	MHP_RS02905
OG0000242	FEF31_RS02700	MHP_RS02910
OG0000243	FEF31_RS02705	MHP_RS02915
OG0000244	FEF31_RS02715	MHP_RS02925
OG0000245	FEF31_RS02720	MHP_RS02935
OG0000246	FEF31_RS03410	MHP_RS00150
OG0000247	FEF31_RS03420	MHP_RS00160
OG0000248	FEF31_RS03430	MHP_RS00170
OG0000249	FEF31_RS03435	MHP_RS00175
OG0000250	FEF31_RS03450	MHP_RS00190
OG0000251	FEF31_RS03480	MHP_RS00215
OG0000252	FEF31_RS03490	MHP_RS00225
OG0000253	FEF31_RS03495	MHP_RS00230
OG0000254	FEF31_RS03505	MHP_RS00240
OG0000255	FEF31_RS03510	MHP_RS00250
OG0000256	FEF31_RS03515	MHP_RS00255
OG0000257	FEF31_RS03540	MHP_RS00280
OG0000258	FEF31_RS03550	MHP_RS00290
OG0000259	FEF31_RS03580	MHP_RS00320
OG0000260	FEF31_RS03590	MHP_RS00330
OG0000261	FEF31_RS04680	MHP_RS00340
OG0000262	FEF31_RS00010	MHP_RS00355
OG0000263	FEF31_RS00025	MHP_RS00370
OG0000264	FEF31_RS00040	MHP_RS00385
OG0000265	FEF31_RS00050	MHP_RS00395
OG0000266	FEF31_RS00065	MHP_RS00415
OG0000267	FEF31_RS00080	MHP_RS00430
OG0000268	FEF31_RS00085	MHP_RS01570
OG0000269	FEF31_RS00100	MHP_RS01555
OG0000270	FEF31_RS04635	MHP_RS03410
OG0000271	FEF31_RS03160	MHP_RS03405
OG0000272	FEF31_RS03155	MHP_RS03400
OG0000273	FEF31_RS03150	MHP_RS03395
OG0000274	FEF31_RS03130	MHP_RS03375
OG0000275	FEF31_RS04625	MHP_RS03370
OG0000276	FEF31_RS03120	MHP_RS03365
OG0000277	FEF31_RS03110	MHP_RS03355
OG0000278	FEF31_RS03105	MHP_RS03350
OG0000279	FEF31_RS03095	MHP_RS03340
OG0000280	FEF31_RS03090	MHP_RS03335
OG0000281	FEF31_RS03085	MHP_RS03680
OG0000282	FEF31_RS04615	MHP_RS03310
OG0000283	FEF31_RS03055	MHP_RS03305
OG0000284	FEF31_RS03050	MHP_RS03300
OG0000285	FEF31_RS04610	MHP_RS03295
OG0000286	FEF31_RS02155	MHP_RS02290
OG0000287	FEF31_RS02260	MHP_RS02380
OG0000288	FEF31_RS02270	MHP_RS02390
OG0000289	FEF31_RS02275	MHP_RS02395
OG0000290	FEF31_RS02385	MHP_RS02510
OG0000291	FEF31_RS02375	MHP_RS02500
OG0000292	FEF31_RS02370	MHP_RS02495
OG0000293	FEF31_RS02365	MHP_RS02490
OG0000294	FEF31_RS02355	MHP_RS02475
OG0000295	FEF31_RS02350	MHP_RS02470
OG0000296	FEF31_RS02310	MHP_RS02430
OG0000297	FEF31_RS02305	MHP_RS02425
OG0000298	FEF31_RS03445	MHP_RS00185
OG0000299	FEF31_RS03465	MHP_RS03590
OG0000300	FEF31_RS00035	MHP_RS00380
OG0000301	FEF31_RS00070	MHP_RS00420
OG0000302	FEF31_RS00075	MHP_RS00425
OG0000303	FEF31_RS00220	MHP_RS01425
OG0000304	FEF31_RS00730	MHP_RS00930
OG0000305	FEF31_RS02620	MHP_RS02825
OG0000306	FEF31_RS02545	MHP_RS02665
OG0000307	FEF31_RS02510	MHP_RS02630
OG0000308	FEF31_RS02405	MHP_RS02530
OG0000309	FEF31_RS02340	MHP_RS02460
OG0000310	FEF31_RS02265	MHP_RS02385
OG0000311	FEF31_RS02215	MHP_RS02350
OG0000312	FEF31_RS02200	MHP_RS02335
OG0000313	FEF31_RS01260	MHP_RS01595
OG0000314	FEF31_RS01700	MHP_RS01920
OG0000315	FEF31_RS01730	MHP_RS01950
OG0000316	FEF31_RS01740	MHP_RS01960
OG0000317	FEF31_RS01835	MHP_RS02050
OG0000318	FEF31_RS04480	MHP_RS01965
OG0000319	FEF31_RS01970	MHP_RS02105
OG0000320	FEF31_RS02095	MHP_RS02235
OG0000321	FEF31_RS00990	MHP_RS00670
OG0000322	FEF31_RS01040	MHP_RS00625
OG0000323	FEF31_RS01170	MHP_RS00495
OG0000324	FEF31_RS02010	MHP_RS02145
OG0000325	FEF31_RS00355	MHP_RS01295
OG0000326	FEF31_RS00450	MHP_RS01205
OG0000327	FEF31_RS00455	MHP_RS01200
OG0000328	FEF31_RS00540	MHP_RS01115
OG0000329	FEF31_RS00560	MHP_RS01095
OG0000330	FEF31_RS00760	MHP_RS00905
OG0000331	FEF31_RS02710	MHP_RS02920
OG0000332	FEF31_RS03680	MHP_RS03045
OG0000333	FEF31_RS03690	MHP_RS03055
OG0000334	FEF31_RS03790	MHP_RS03150
OG0000335	FEF31_RS03800	MHP_RS03160
OG0000336	FEF31_RS04620	MHP_RS03325
OG0000337	FEF31_RS03240	MHP_RS03495
OG0000338	FEF31_RS03280	MHP_RS03535
OG0000339	FEF31_RS02070	MHP_RS02210
OG0000340	FEF31_RS00970	MHP_RS00690
OG0000341	FEF31_RS02030	MHP_RS02165
OG0000342	FEF31_RS00385	MHP_RS01265
OG0000343	FEF31_RS03700	MHP_RS03065
OG0000344	FEF31_RS00235	MHP_RS01410
OG0000345	FEF31_RS00675	MHP_RS00985
OG0000346	FEF31_RS03080	MHP_RS03330
OG0000347	FEF31_RS01065	MHP_RS00600
OG0000348	FEF31_RS00460	MHP_RS01195
OG0000349	FEF31_RS04630	MHP_RS03385
OG0000350	FEF31_RS02500	MHP_RS02620
OG0000351	FEF31_RS00155	MHP_RS01495
OG0000352	FEF31_RS01680	MHP_RS01900
OG0000353	FEF31_RS01035	MHP_RS00630
OG0000354	FEF31_RS00295	MHP_RS01355
OG0000355	FEF31_RS04470	MHP_RS01875
OG0000356	FEF31_RS04475	MHP_RS01955
OG0000357	FEF31_RS04685	MHP_RS03025
OG0000358	FEF31_RS03665	MHP_RS03030
OG0000359	FEF31_RS04380	MHP_RS01225
OG0000360	FEF31_RS03545	MHP_RS00285
OG0000361	FEF31_RS03575	MHP_RS00315
OG0000362	FEF31_RS02285	MHP_RS02405
OG0000363	FEF31_RS01105	MHP_RS03990
OG0000364	FEF31_RS01635	MHP_RS03785
OG0000365	FEF31_RS01785	MHP_RS01995
OG0000366	FEF31_RS01805	MHP_RS02020
OG0000367	FEF31_RS01815	MHP_RS02030
OG0000368	FEF31_RS03345	MHP_RS00060
OG0000369	FEF31_RS04650	MHP_RS00025
OG0000370	FEF31_RS03305	MHP_RS00020
OG0000371	FEF31_RS03300	MHP_RS00015
OG0000372	FEF31_RS03295	MHP_RS00010
OG0000373	FEF31_RS03270	MHP_RS03525
OG0000374	FEF31_RS03260	MHP_RS03515
OG0000375	FEF31_RS01965	MHP_RS02100
OG0000376	FEF31_RS02110	MHP_RS02250
OG0000377	FEF31_RS02100	MHP_RS02240
OG0000378	FEF31_RS00950	MHP_RS00710
OG0000379	FEF31_RS01030	MHP_RS00635
OG0000380	FEF31_RS01055	MHP_RS00610
OG0000381	FEF31_RS01095	MHP_RS00570
OG0000382	FEF31_RS01125	MHP_RS00540
OG0000383	FEF31_RS01165	MHP_RS00500
OG0000384	FEF31_RS00175	MHP_RS01470
OG0000385	FEF31_RS00180	MHP_RS01465
OG0000386	FEF31_RS00200	MHP_RS01445
OG0000387	FEF31_RS00225	MHP_RS01420
OG0000388	FEF31_RS04370	MHP_RS01415
OG0000389	FEF31_RS00275	MHP_RS01375
OG0000390	FEF31_RS02640	MHP_RS02845
OG0000391	FEF31_RS02630	MHP_RS02835
OG0000392	FEF31_RS02605	MHP_RS02810
OG0000393	FEF31_RS04550	MHP_RS02755
OG0000394	FEF31_RS02475	MHP_RS02595
OG0000395	FEF31_RS02470	MHP_RS02590
OG0000396	FEF31_RS02160	MHP_RS02295
OG0000397	FEF31_RS01665	MHP_RS01885
OG0000398	FEF31_RS01670	MHP_RS01890
OG0000399	FEF31_RS01715	MHP_RS01935
OG0000400	FEF31_RS03625	MHP_RS02990
OG0000401	FEF31_RS03685	MHP_RS03050
OG0000402	FEF31_RS03695	MHP_RS03060
OG0000403	FEF31_RS03705	MHP_RS03070
OG0000404	FEF31_RS03730	MHP_RS03100
OG0000405	FEF31_RS04800	MHP_RS03115
OG0000406	FEF31_RS03805	MHP_RS03165
OG0000407	FEF31_RS04695	MHP_RS03170
OG0000408	FEF31_RS03815	MHP_RS03175
OG0000409	FEF31_RS03820	MHP_RS03180
OG0000410	FEF31_RS02985	MHP_RS03240
OG0000411	FEF31_RS02975	MHP_RS03230
OG0000412	FEF31_RS02970	MHP_RS03225
OG0000413	FEF31_RS01180	MHP_RS00485
OG0000414	FEF31_RS01190	MHP_RS00475
OG0000415	FEF31_RS01195	MHP_RS00470
OG0000416	FEF31_RS01205	MHP_RS00460
OG0000417	FEF31_RS02025	MHP_RS02160
OG0000418	FEF31_RS02020	MHP_RS02155
OG0000419	FEF31_RS00365	MHP_RS01285
OG0000420	FEF31_RS00400	MHP_RS01250
OG0000421	FEF31_RS00435	MHP_RS01220
OG0000422	FEF31_RS00445	MHP_RS01210
OG0000423	FEF31_RS00500	MHP_RS01155
OG0000424	FEF31_RS00505	MHP_RS01150
OG0000425	FEF31_RS00515	MHP_RS01140
OG0000426	FEF31_RS04385	MHP_RS01135
OG0000427	FEF31_RS04390	MHP_RS01110
OG0000428	FEF31_RS00570	MHP_RS01085
OG0000429	FEF31_RS00665	MHP_RS00995
OG0000430	FEF31_RS00710	MHP_RS00950
OG0000431	FEF31_RS00720	MHP_RS00940
OG0000432	FEF31_RS00755	MHP_RS00910
OG0000433	FEF31_RS00770	MHP_RS00895
OG0000434	FEF31_RS00775	MHP_RS00890
OG0000435	FEF31_RS00790	MHP_RS00875
OG0000436	FEF31_RS00815	MHP_RS00845
OG0000437	FEF31_RS00825	MHP_RS00835
OG0000438	FEF31_RS00830	MHP_RS00830
OG0000439	FEF31_RS04400	MHP_RS00825
OG0000440	FEF31_RS02690	MHP_RS02900
OG0000441	FEF31_RS02725	MHP_RS02940
OG0000442	FEF31_RS03415	MHP_RS00155
OG0000443	FEF31_RS03460	MHP_RS00200
OG0000444	FEF31_RS03475	MHP_RS00210
OG0000445	FEF31_RS03500	MHP_RS00235
OG0000446	FEF31_RS03525	MHP_RS00265
OG0000447	FEF31_RS03530	MHP_RS00270
OG0000448	FEF31_RS03560	MHP_RS00300
OG0000449	FEF31_RS03585	MHP_RS00325
OG0000450	FEF31_RS03595	MHP_RS00335
OG0000451	FEF31_RS00030	MHP_RS00375
OG0000452	FEF31_RS00055	MHP_RS00405
OG0000453	FEF31_RS00090	MHP_RS01565
OG0000455	FEF31_RS03185	MHP_RS03430
OG0000456	FEF31_RS03065	MHP_RS03315
OG0000457	FEF31_RS03040	MHP_RS03290
OG0000458	FEF31_RS02255	MHP_RS02375
OG0000459	FEF31_RS02280	MHP_RS02400
OG0000460	FEF31_RS02290	MHP_RS02410
OG0000461	FEF31_RS02335	MHP_RS02455
OG0000462	FEF31_RS02330	MHP_RS02450
OG0000463	FEF31_RS02325	MHP_RS02445
OG0000464	FEF31_RS02320	MHP_RS02440
OG0000465	FEF31_RS02315	MHP_RS02435
OG0000466	FEF31_RS00060	MHP_RS00410
OG0000467	FEF31_RS04530	MHP_RS02540
OG0000468	FEF31_RS01710	MHP_RS01930
OG0000469	FEF31_RS01770	MHP_RS01990
OG0000470	FEF31_RS00495	MHP_RS03750
OG0000471	FEF31_RS00575	MHP_RS01080
OG0000472	FEF31_RS02995	MHP_RS03250
OG0000473	FEF31_RS03170	MHP_RS03415
OG0000474	FEF31_RS03175	MHP_RS03420
OG0000475	FEF31_RS03180	MHP_RS03425
OG0000476	FEF31_RS01215	MHP_RS00450
OG0000477	FEF31_RS02360	MHP_RS02485
OG0000478	FEF31_RS03115	MHP_RS03360
OG0000479	FEF31_RS00985	MHP_RS00675
OG0000480	FEF31_RS01775	MHP_RS03795
OG0000481	FEF31_RS00470	MHP_RS01185
OG0000482	FEF31_RS00865	MHP_RS00795
OG0000483	FEF31_RS01820	MHP_RS02035
OG0000484	FEF31_RS04675	MHP_RS00205
OG0000485	FEF31_RS00820	MHP_RS00840
OG0000486	FEF31_RS02045	MHP_RS02180
OG0000487	FEF31_RS04485	MHP_RS01970
OG0000488	FEF31_RS01790	MHP_RS02005
OG0000489	FEF31_RS03335	MHP_RS00050
OG0000490	FEF31_RS03275	MHP_RS03530
OG0000491	FEF31_RS01005	MHP_RS00655
OG0000492	FEF31_RS01085	MHP_RS00580
OG0000493	FEF31_RS00240	MHP_RS01405
OG0000494	FEF31_RS00300	MHP_RS01350
OG0000495	FEF31_RS02575	MHP_RS02780
OG0000496	FEF31_RS02565	MHP_RS02770
OG0000497	FEF31_RS02560	MHP_RS02765
OG0000498	FEF31_RS02480	MHP_RS02600
OG0000499	FEF31_RS02445	MHP_RS02565
OG0000500	FEF31_RS01675	MHP_RS01895
OG0000502	FEF31_RS00855	MHP_RS00805
OG0000503	FEF31_RS00415	MHP_RS01240
OG0000504	FEF31_RS00550	MHP_RS01105
OG0000505	FEF31_RS00585	MHP_RS01070
OG0000506	FEF31_RS00595	MHP_RS01060
OG0000507	FEF31_RS00630	MHP_RS01030
OG0000508	FEF31_RS03520	MHP_RS00260
OG0000509	FEF31_RS03555	MHP_RS00295
OG0000510	FEF31_RS03565	MHP_RS00305
OG0000511	FEF31_RS00095	MHP_RS01560
OG0000512	FEF31_RS02295	MHP_RS02415
OG0000513	FEF31_RS03100	MHP_RS03345
OG0000514	FEF31_RS02600	MHP_RS02805
OG0000515	FEF31_RS01240, FEF31_RS01235	MHP_RS03875
OG0000515	FEF31_RS01230	MHP_RS00440
OG0000516	FEF31_RS04490	MHP_RS01975
OG0000517	FEF31_RS03350	MHP_RS00065
OG0000518	FEF31_RS03675	MHP_RS03040
OG0000519	FEF31_RS00440	MHP_RS01215
OG0000520	FEF31_RS00565	MHP_RS01090
OG0000521	FEF31_RS03535	MHP_RS00275
OG0000522	FEF31_RS03570	MHP_RS00310
OG0000523	FEF31_RS03035	MHP_RS03285
OG0000524	FEF31_RS02410	MHP_RS02535
OG0000525	FEF31_RS04585	MHP_RS03255
OG0000526	FEF31_RS01585	MHP_RS03900
OG0000527	FEF31_RS01525	MHP_RS01760
OG0000528	FEF31_RS01760	MHP_RS01980
OG0000529	FEF31_RS01980	MHP_RS02115
OG0000530	FEF31_RS02080	MHP_RS02220
