Orthogroup	MHP_UFV02_genes	MHP_7422_genes
OG0000044	FEF31_RS04775	MHL_RS04220
OG0000045	FEF31_RS01280, FEF31_RS01285	MHL_RS01710
OG0000046	FEF31_RS02960, FEF31_RS02245	MHL_RS04100
OG0000047	FEF31_RS01435	MHL_RS00650
OG0000048	FEF31_RS01845	MHL_RS02170
OG0000049	FEF31_RS03620	MHL_RS03060
OG0000050	FEF31_RS02180	MHL_RS02510
OG0000052	FEF31_RS03360	MHL_RS00080
OG0000053	FEF31_RS04425	MHL_RS01530
OG0000054	FEF31_RS02205	MHL_RS02535
OG0000055	FEF31_RS03405	MHL_RS00140
OG0000056	FEF31_RS03205	MHL_RS03530
OG0000057	FEF31_RS02660	MHL_RS02970
OG0000058	FEF31_RS01470	MHL_RS00610
OG0000059	FEF31_RS01460	MHL_RS00620
OG0000061	FEF31_RS01245	MHL_RS01940
OG0000062	FEF31_RS03250	MHL_RS03580
OG0000063	FEF31_RS04645	MHL_RS03575
OG0000064	FEF31_RS03235	MHL_RS03565
OG0000065	FEF31_RS01990	MHL_RS02310
OG0000066	FEF31_RS01015	MHL_RS01435
OG0000067	FEF31_RS00185	MHL_RS00525
OG0000068	FEF31_RS00305	MHL_RS00735
OG0000069	FEF31_RS02555	MHL_RS02860
OG0000070	FEF31_RS02210	MHL_RS02540
OG0000071	FEF31_RS03835	MHL_RS03275
OG0000072	FEF31_RS04700	MHL_RS03280
OG0000073	FEF31_RS00360	MHL_RS00795
OG0000074	FEF31_RS04395	MHL_RS03950, MHL_RS04210
OG0000075	FEF31_RS00005	MHL_RS00345
OG0000076	FEF31_RS00020	MHL_RS00360
OG0000077	FEF31_RS00105	MHL_RS00450
OG0000078	FEF31_RS01340	MHL_RS01755
OG0000079	FEF31_RS02300	MHL_RS02615
OG0000080	FEF31_RS02345	MHL_RS03870
OG0000081	FEF31_RS03610	MHL_RS00340
OG0000082	FEF31_RS02130	MHL_RS02460
OG0000083	FEF31_RS01765	MHL_RS02095
OG0000084	FEF31_RS01795	MHL_RS02120
OG0000085	FEF31_RS01800	MHL_RS02125
OG0000086	FEF31_RS01810	MHL_RS02135
OG0000087	FEF31_RS01825	MHL_RS02150
OG0000088	FEF31_RS01830	MHL_RS02155
OG0000089	FEF31_RS01840	MHL_RS02165
OG0000090	FEF31_RS03355	MHL_RS00075
OG0000091	FEF31_RS03340	MHL_RS00060
OG0000092	FEF31_RS03325	MHL_RS00045
OG0000093	FEF31_RS03320	MHL_RS00040
OG0000094	FEF31_RS03315	MHL_RS00035
OG0000095	FEF31_RS03290	MHL_RS00010
OG0000096	FEF31_RS03285	MHL_RS03615
OG0000097	FEF31_RS03265	MHL_RS03595
OG0000098	FEF31_RS03255	MHL_RS03585
OG0000099	FEF31_RS04640	MHL_RS03535
OG0000100	FEF31_RS03195	MHL_RS03520
OG0000101	FEF31_RS03190	MHL_RS03515
OG0000102	FEF31_RS01365	MHL_RS01780
OG0000103	FEF31_RS01955	MHL_RS02275
OG0000104	FEF31_RS01960	MHL_RS02280
OG0000105	FEF31_RS01975	MHL_RS02295
OG0000106	FEF31_RS01985	MHL_RS02305
OG0000107	FEF31_RS01995	MHL_RS02315
OG0000108	FEF31_RS02000	MHL_RS02320
OG0000109	FEF31_RS02005	MHL_RS02325
OG0000110	FEF31_RS02120	MHL_RS02450
OG0000111	FEF31_RS02115	MHL_RS02445
OG0000112	FEF31_RS02105	MHL_RS02435
OG0000113	FEF31_RS02085	MHL_RS02415
OG0000114	FEF31_RS02075	MHL_RS02405
OG0000115	FEF31_RS02065	MHL_RS02395
OG0000116	FEF31_RS00955	MHL_RS01380
OG0000117	FEF31_RS00960	MHL_RS01385
OG0000118	FEF31_RS00995	MHL_RS01420
OG0000119	FEF31_RS01000	MHL_RS01425
OG0000120	FEF31_RS01020	MHL_RS01440
OG0000121	FEF31_RS01045	MHL_RS01465
OG0000122	FEF31_RS01050	MHL_RS01470
OG0000123	FEF31_RS01070	MHL_RS01490
OG0000124	FEF31_RS01075	MHL_RS01495
OG0000125	FEF31_RS01080	MHL_RS01500
OG0000126	FEF31_RS01090	MHL_RS01510
OG0000127	FEF31_RS01100	MHL_RS01520
OG0000128	FEF31_RS01115	MHL_RS01535
OG0000129	FEF31_RS01120	MHL_RS01540
OG0000130	FEF31_RS01130	MHL_RS01550
OG0000131	FEF31_RS01160	MHL_RS01580
OG0000132	FEF31_RS04430	MHL_RS01595
OG0000133	FEF31_RS00190	MHL_RS00530
OG0000134	FEF31_RS00195	MHL_RS00535
OG0000135	FEF31_RS00210	MHL_RS00550
OG0000136	FEF31_RS00215	MHL_RS00555
OG0000137	FEF31_RS00245	MHL_RS00585
OG0000138	FEF31_RS00280	MHL_RS00710
OG0000139	FEF31_RS00310	MHL_RS00740
OG0000140	FEF31_RS00315	MHL_RS00745
OG0000141	FEF31_RS02670	MHL_RS02980
OG0000142	FEF31_RS04555	MHL_RS02975
OG0000143	FEF31_RS02645	MHL_RS02950
OG0000144	FEF31_RS02635	MHL_RS02940
OG0000145	FEF31_RS02625	MHL_RS02930
OG0000146	FEF31_RS02615	MHL_RS02920
OG0000147	FEF31_RS02610	MHL_RS02915
OG0000148	FEF31_RS02595	MHL_RS02900
OG0000149	FEF31_RS02585	MHL_RS02890
OG0000150	FEF31_RS02570	MHL_RS02875
OG0000151	FEF31_RS02525	MHL_RS02830
OG0000152	FEF31_RS02520	MHL_RS02825
OG0000153	FEF31_RS02515	MHL_RS02820
OG0000154	FEF31_RS02505	MHL_RS02810
OG0000155	FEF31_RS02465	MHL_RS02770
OG0000156	FEF31_RS02455	MHL_RS02760
OG0000157	FEF31_RS04545	MHL_RS02755
OG0000158	FEF31_RS04540	MHL_RS04195
OG0000159	FEF31_RS02195	MHL_RS02525
OG0000160	FEF31_RS02190	MHL_RS02520
OG0000161	FEF31_RS02185	MHL_RS02515
OG0000162	FEF31_RS02175	MHL_RS02505
OG0000163	FEF31_RS02170	MHL_RS02500
OG0000164	FEF31_RS01270	MHL_RS01690
OG0000165	FEF31_RS01685	MHL_RS02015
OG0000166	FEF31_RS01705	MHL_RS02035
OG0000167	FEF31_RS01720	MHL_RS02050
OG0000168	FEF31_RS01725	MHL_RS04040
OG0000169	FEF31_RS03615	MHL_RS03055
OG0000170	FEF31_RS04785, FEF31_RS04795	MHL_RS03070
OG0000171	FEF31_RS03640	MHL_RS03080
OG0000172	FEF31_RS03645	MHL_RS03085
OG0000173	FEF31_RS03650	MHL_RS03090
OG0000174	FEF31_RS03655	MHL_RS03095
OG0000175	FEF31_RS03670	MHL_RS03110
OG0000176	FEF31_RS03715	MHL_RS03160
OG0000177	FEF31_RS03720	MHL_RS03165
OG0000178	FEF31_RS03725	MHL_RS03170
OG0000179	FEF31_RS03735	MHL_RS03180
OG0000180	FEF31_RS03740	MHL_RS03185
OG0000181	FEF31_RS04690	MHL_RS03225
OG0000182	FEF31_RS03795	MHL_RS03235
OG0000183	FEF31_RS03830	MHL_RS03270
OG0000184	FEF31_RS02980	MHL_RS03310
OG0000185	FEF31_RS02965	MHL_RS03295
OG0000186	FEF31_RS04435	MHL_RS01605
OG0000187	FEF31_RS01200	MHL_RS01620
OG0000188	FEF31_RS01210	MHL_RS01630
OG0000189	FEF31_RS04520	MHL_RS02365
OG0000190	FEF31_RS02035	MHL_RS02360
OG0000191	FEF31_RS02015	MHL_RS02340
OG0000192	FEF31_RS00875	MHL_RS01300
OG0000193	FEF31_RS00860	MHL_RS01290
OG0000194	FEF31_RS00345	MHL_RS00780
OG0000195	FEF31_RS00350	MHL_RS00785
OG0000196	FEF31_RS00370	MHL_RS00805
OG0000197	FEF31_RS00375	MHL_RS00810
OG0000198	FEF31_RS00390	MHL_RS00825
OG0000199	FEF31_RS00395	MHL_RS00830
OG0000200	FEF31_RS00410	MHL_RS00840
OG0000201	FEF31_RS00420	MHL_RS00850
OG0000202	FEF31_RS00475	MHL_RS00905
OG0000203	FEF31_RS00480	MHL_RS00910
OG0000204	FEF31_RS00485	MHL_RS00915
OG0000205	FEF31_RS00490	MHL_RS00920
OG0000206	FEF31_RS00510	MHL_RS00940
OG0000207	FEF31_RS00525	MHL_RS00955
OG0000208	FEF31_RS00530	MHL_RS00960
OG0000209	FEF31_RS00535	MHL_RS00965
OG0000210	FEF31_RS00580	MHL_RS01010
OG0000211	FEF31_RS00590	MHL_RS01020
OG0000212	FEF31_RS00600	MHL_RS01030
OG0000213	FEF31_RS00605	MHL_RS01035
OG0000214	FEF31_RS00610	MHL_RS01040
OG0000215	FEF31_RS00615	MHL_RS01045
OG0000216	FEF31_RS00620	MHL_RS01050
OG0000217	FEF31_RS00625	MHL_RS01055
OG0000218	FEF31_RS00635	MHL_RS01065
OG0000219	FEF31_RS00640	MHL_RS01070
OG0000220	FEF31_RS00645	MHL_RS01075
OG0000221	FEF31_RS00650	MHL_RS01080
OG0000222	FEF31_RS00655	MHL_RS01085
OG0000223	FEF31_RS00660	MHL_RS01090
OG0000224	FEF31_RS00670	MHL_RS01100
OG0000225	FEF31_RS00680	MHL_RS01110
OG0000226	FEF31_RS00685	MHL_RS01115
OG0000227	FEF31_RS00690	MHL_RS01120
OG0000228	FEF31_RS04770	MHL_RS04215
OG0000229	FEF31_RS00700	MHL_RS01130
OG0000230	FEF31_RS00705	MHL_RS01135
OG0000231	FEF31_RS00715	MHL_RS01145
OG0000232	FEF31_RS00725	MHL_RS01155
OG0000233	FEF31_RS00750	MHL_RS01175
OG0000234	FEF31_RS00785	MHL_RS01210
OG0000235	FEF31_RS00795	MHL_RS01220
OG0000236	FEF31_RS00800	MHL_RS01225
OG0000237	FEF31_RS00805	MHL_RS01230
OG0000238	FEF31_RS00810	MHL_RS01240
OG0000239	FEF31_RS02680	MHL_RS02990
OG0000240	FEF31_RS02685	MHL_RS02995
OG0000241	FEF31_RS02695	MHL_RS03005
OG0000242	FEF31_RS02700	MHL_RS03010
OG0000243	FEF31_RS02705	MHL_RS03015
OG0000244	FEF31_RS02715	MHL_RS03025
OG0000245	FEF31_RS02720	MHL_RS03035
OG0000246	FEF31_RS03410	MHL_RS00145
OG0000247	FEF31_RS03420	MHL_RS00155
OG0000248	FEF31_RS03430	MHL_RS00165
OG0000249	FEF31_RS03435	MHL_RS00170
OG0000250	FEF31_RS03450	MHL_RS00185
OG0000251	FEF31_RS03480	MHL_RS00210
OG0000252	FEF31_RS03490	MHL_RS00220
OG0000253	FEF31_RS03495	MHL_RS00225
OG0000254	FEF31_RS03505	MHL_RS00235
OG0000255	FEF31_RS03510	MHL_RS00245
OG0000256	FEF31_RS03515	MHL_RS00250
OG0000257	FEF31_RS03540	MHL_RS00275
OG0000258	FEF31_RS03550	MHL_RS00285
OG0000259	FEF31_RS03580	MHL_RS00315
OG0000260	FEF31_RS03590	MHL_RS00325
OG0000261	FEF31_RS04680	MHL_RS00335
OG0000262	FEF31_RS00010	MHL_RS00350
OG0000263	FEF31_RS00025	MHL_RS00370
OG0000264	FEF31_RS00040	MHL_RS00380
OG0000265	FEF31_RS00050	MHL_RS00390
OG0000266	FEF31_RS00065	MHL_RS00405
OG0000267	FEF31_RS00080	MHL_RS00420
OG0000268	FEF31_RS00085	MHL_RS00425
OG0000269	FEF31_RS00100	MHL_RS00440
OG0000270	FEF31_RS04635	MHL_RS03490
OG0000271	FEF31_RS03160	MHL_RS03485
OG0000272	FEF31_RS03155	MHL_RS03480
OG0000273	FEF31_RS03150	MHL_RS03475
OG0000274	FEF31_RS03130	MHL_RS03455
OG0000275	FEF31_RS04625	MHL_RS03450
OG0000276	FEF31_RS03120	MHL_RS03445
OG0000277	FEF31_RS03110	MHL_RS03435
OG0000278	FEF31_RS03105	MHL_RS03430
OG0000279	FEF31_RS03095	MHL_RS03420
OG0000280	FEF31_RS03090	MHL_RS03415
OG0000281	FEF31_RS03085	MHL_RS03760
OG0000282	FEF31_RS04615	MHL_RS03390
OG0000283	FEF31_RS03055	MHL_RS03385
OG0000284	FEF31_RS03050	MHL_RS03380
OG0000285	FEF31_RS04610	MHL_RS03375
OG0000286	FEF31_RS02155	MHL_RS02485
OG0000287	FEF31_RS02260	MHL_RS02575
OG0000288	FEF31_RS02270	MHL_RS02585
OG0000289	FEF31_RS02275	MHL_RS02590
OG0000290	FEF31_RS02385	MHL_RS02700
OG0000291	FEF31_RS02375	MHL_RS02690
OG0000292	FEF31_RS02370	MHL_RS02685
OG0000293	FEF31_RS02365	MHL_RS02680
OG0000294	FEF31_RS02355	MHL_RS02670
OG0000295	FEF31_RS02350	MHL_RS02665
OG0000296	FEF31_RS02310	MHL_RS02625
OG0000297	FEF31_RS02305	MHL_RS02620
OG0000298	FEF31_RS03445	MHL_RS00180
OG0000299	FEF31_RS03465	MHL_RS03650
OG0000300	FEF31_RS00035	MHL_RS00375
OG0000301	FEF31_RS00070	MHL_RS00410
OG0000302	FEF31_RS00075	MHL_RS00415
OG0000303	FEF31_RS00220	MHL_RS00560
OG0000304	FEF31_RS00730	MHL_RS01160
OG0000305	FEF31_RS02620	MHL_RS02925
OG0000306	FEF31_RS02545	MHL_RS02850
OG0000307	FEF31_RS02510	MHL_RS02815
OG0000308	FEF31_RS02405	MHL_RS02720
OG0000309	FEF31_RS02340	MHL_RS02655
OG0000310	FEF31_RS02265	MHL_RS02580
OG0000311	FEF31_RS02215	MHL_RS02545
OG0000312	FEF31_RS02200	MHL_RS02530
OG0000313	FEF31_RS01260	MHL_RS01680
OG0000314	FEF31_RS01700	MHL_RS02030
OG0000315	FEF31_RS01730	MHL_RS02060
OG0000316	FEF31_RS01740	MHL_RS02070
OG0000317	FEF31_RS01835	MHL_RS02160
OG0000318	FEF31_RS04480	MHL_RS02075
OG0000319	FEF31_RS01970	MHL_RS02290
OG0000320	FEF31_RS02095	MHL_RS02425
OG0000321	FEF31_RS00990	MHL_RS01415
OG0000322	FEF31_RS01040	MHL_RS01460
OG0000323	FEF31_RS01170	MHL_RS01590
OG0000324	FEF31_RS02010	MHL_RS02335
OG0000325	FEF31_RS00355	MHL_RS00790
OG0000326	FEF31_RS00450	MHL_RS00880
OG0000327	FEF31_RS00455	MHL_RS00885
OG0000328	FEF31_RS00540	MHL_RS00970
OG0000329	FEF31_RS00560	MHL_RS00990
OG0000330	FEF31_RS00760	MHL_RS01185
OG0000331	FEF31_RS02710	MHL_RS03020
OG0000332	FEF31_RS03680	MHL_RS03120
OG0000333	FEF31_RS03690	MHL_RS03130
OG0000334	FEF31_RS03790	MHL_RS03230
OG0000335	FEF31_RS03800	MHL_RS03240
OG0000336	FEF31_RS04620	MHL_RS03405
OG0000337	FEF31_RS03240	MHL_RS03570
OG0000338	FEF31_RS03280	MHL_RS03610
OG0000339	FEF31_RS02070	MHL_RS02400
OG0000340	FEF31_RS00970	MHL_RS01395
OG0000341	FEF31_RS02030	MHL_RS02355
OG0000342	FEF31_RS00385	MHL_RS00820
OG0000343	FEF31_RS03700	MHL_RS03140
OG0000344	FEF31_RS00235	MHL_RS00580
OG0000345	FEF31_RS00675	MHL_RS01105
OG0000346	FEF31_RS03080	MHL_RS03410
OG0000347	FEF31_RS01065	MHL_RS01485
OG0000348	FEF31_RS00460	MHL_RS00890
OG0000349	FEF31_RS04630	MHL_RS03640
OG0000350	FEF31_RS02500	MHL_RS02805
OG0000351	FEF31_RS00155	MHL_RS00505
OG0000352	FEF31_RS01680	MHL_RS02010
OG0000353	FEF31_RS01035	MHL_RS01455
OG0000354	FEF31_RS00295	MHL_RS00725
OG0000355	FEF31_RS04470	MHL_RS01980
OG0000356	FEF31_RS04475	MHL_RS02065
OG0000357	FEF31_RS04685	MHL_RS03100
OG0000358	FEF31_RS03665	MHL_RS03105
OG0000359	FEF31_RS04380	MHL_RS00860
OG0000360	FEF31_RS03545	MHL_RS00280
OG0000361	FEF31_RS03575	MHL_RS00310
OG0000362	FEF31_RS02285	MHL_RS02600
OG0000363	FEF31_RS01105	MHL_RS03985
OG0000364	FEF31_RS01635	MHL_RS01955
OG0000365	FEF31_RS01785	MHL_RS02105
OG0000366	FEF31_RS01805	MHL_RS02130
OG0000367	FEF31_RS01815	MHL_RS02140
OG0000368	FEF31_RS03345	MHL_RS00065
OG0000369	FEF31_RS04650	MHL_RS00030
OG0000370	FEF31_RS03305	MHL_RS00025
OG0000371	FEF31_RS03300	MHL_RS00020
OG0000372	FEF31_RS03295	MHL_RS00015
OG0000373	FEF31_RS03270	MHL_RS03605
OG0000374	FEF31_RS03260	MHL_RS03590
OG0000375	FEF31_RS01965	MHL_RS02285
OG0000376	FEF31_RS02110	MHL_RS02440
OG0000377	FEF31_RS02100	MHL_RS02430
OG0000378	FEF31_RS00950	MHL_RS01375
OG0000379	FEF31_RS01030	MHL_RS01450
OG0000380	FEF31_RS01055	MHL_RS01475
OG0000381	FEF31_RS01095	MHL_RS01515
OG0000382	FEF31_RS01125	MHL_RS01545
OG0000383	FEF31_RS01165	MHL_RS01585
OG0000384	FEF31_RS00175	MHL_RS00520
OG0000386	FEF31_RS00200	MHL_RS00540
OG0000387	FEF31_RS00225	MHL_RS00565
OG0000388	FEF31_RS04370	MHL_RS00570
OG0000389	FEF31_RS00275	MHL_RS00705
OG0000390	FEF31_RS02640	MHL_RS02945
OG0000391	FEF31_RS02630	MHL_RS02935
OG0000392	FEF31_RS02605	MHL_RS02910
OG0000393	FEF31_RS04550	MHL_RS02855
OG0000394	FEF31_RS02475	MHL_RS02780
OG0000395	FEF31_RS02470	MHL_RS02775
OG0000396	FEF31_RS02160	MHL_RS02490
OG0000397	FEF31_RS01665	MHL_RS01995
OG0000398	FEF31_RS01670	MHL_RS02000
OG0000399	FEF31_RS01715	MHL_RS02045
OG0000400	FEF31_RS03625	MHL_RS03065
OG0000401	FEF31_RS03685	MHL_RS03125
OG0000402	FEF31_RS03695	MHL_RS03135
OG0000403	FEF31_RS03705	MHL_RS03145
OG0000404	FEF31_RS03730	MHL_RS03175
OG0000405	FEF31_RS04800	MHL_RS03190
OG0000406	FEF31_RS03805	MHL_RS03245
OG0000407	FEF31_RS04695	MHL_RS03250
OG0000408	FEF31_RS03815	MHL_RS03255
OG0000409	FEF31_RS03820	MHL_RS03260
OG0000410	FEF31_RS02985	MHL_RS03315
OG0000411	FEF31_RS02975	MHL_RS03305
OG0000412	FEF31_RS02970	MHL_RS03300
OG0000413	FEF31_RS01180	MHL_RS01600
OG0000414	FEF31_RS01190	MHL_RS01610
OG0000415	FEF31_RS01195	MHL_RS01615
OG0000416	FEF31_RS01205	MHL_RS01625
OG0000417	FEF31_RS02025	MHL_RS02350
OG0000418	FEF31_RS02020	MHL_RS02345
OG0000419	FEF31_RS00365	MHL_RS00800
OG0000420	FEF31_RS00400	MHL_RS00835
OG0000421	FEF31_RS00435	MHL_RS00865
OG0000422	FEF31_RS00445	MHL_RS00875
OG0000423	FEF31_RS00500	MHL_RS00930
OG0000424	FEF31_RS00505	MHL_RS00935
OG0000425	FEF31_RS00515	MHL_RS00945
OG0000426	FEF31_RS04385	MHL_RS00950
OG0000427	FEF31_RS04390	MHL_RS00975
OG0000428	FEF31_RS00570	MHL_RS01000
OG0000429	FEF31_RS00665	MHL_RS01095
OG0000430	FEF31_RS00710	MHL_RS01140
OG0000431	FEF31_RS00720	MHL_RS01150
OG0000432	FEF31_RS00755	MHL_RS01180
OG0000433	FEF31_RS00770	MHL_RS01195
OG0000434	FEF31_RS00775	MHL_RS01200
OG0000435	FEF31_RS00790	MHL_RS01215
OG0000436	FEF31_RS00815	MHL_RS01245
OG0000437	FEF31_RS00825	MHL_RS01255
OG0000438	FEF31_RS00830	MHL_RS03965
OG0000439	FEF31_RS04400	MHL_RS01265
OG0000440	FEF31_RS02690	MHL_RS03000
OG0000441	FEF31_RS02725	MHL_RS03040
OG0000442	FEF31_RS03415	MHL_RS00150
OG0000443	FEF31_RS03460	MHL_RS00195
OG0000444	FEF31_RS03475	MHL_RS00205
OG0000445	FEF31_RS03500	MHL_RS00230
OG0000446	FEF31_RS03525	MHL_RS00260
OG0000447	FEF31_RS03530	MHL_RS00265
OG0000448	FEF31_RS03560	MHL_RS00295
OG0000449	FEF31_RS03585	MHL_RS00320
OG0000450	FEF31_RS03595	MHL_RS00330
OG0000452	FEF31_RS00055	MHL_RS00395
OG0000453	FEF31_RS00090	MHL_RS00430
OG0000455	FEF31_RS03185	MHL_RS03510
OG0000456	FEF31_RS03065	MHL_RS03395
OG0000457	FEF31_RS03040	MHL_RS03370
OG0000458	FEF31_RS02255	MHL_RS02570
OG0000459	FEF31_RS02280	MHL_RS02595
OG0000460	FEF31_RS02290	MHL_RS02605
OG0000461	FEF31_RS02335	MHL_RS02650
OG0000462	FEF31_RS02330	MHL_RS02645
OG0000463	FEF31_RS02325	MHL_RS02640
OG0000464	FEF31_RS02320	MHL_RS02635
OG0000465	FEF31_RS02315	MHL_RS02630
OG0000466	FEF31_RS00060	MHL_RS00400
OG0000467	FEF31_RS04530	MHL_RS02730
OG0000468	FEF31_RS01710	MHL_RS02040
OG0000469	FEF31_RS01770	MHL_RS02100
OG0000470	FEF31_RS00495	MHL_RS03825
OG0000471	FEF31_RS00575	MHL_RS01005
OG0000472	FEF31_RS02995	MHL_RS03325
OG0000473	FEF31_RS03170	MHL_RS03495
OG0000474	FEF31_RS03175	MHL_RS03500
OG0000475	FEF31_RS03180	MHL_RS03505
OG0000476	FEF31_RS01215	MHL_RS01635
OG0000477	FEF31_RS02360	MHL_RS02675
OG0000478	FEF31_RS03115	MHL_RS03440
OG0000479	FEF31_RS00985	MHL_RS01410
OG0000480	FEF31_RS01775	MHL_RS03850
OG0000481	FEF31_RS00470	MHL_RS00900
OG0000482	FEF31_RS00865	MHL_RS01295
OG0000483	FEF31_RS01820	MHL_RS02145
OG0000484	FEF31_RS04675	MHL_RS00200
OG0000485	FEF31_RS00820	MHL_RS01250
OG0000486	FEF31_RS02045	MHL_RS02370
OG0000487	FEF31_RS04485	MHL_RS02080
OG0000488	FEF31_RS01790	MHL_RS02115
OG0000489	FEF31_RS03335	MHL_RS00055
OG0000491	FEF31_RS01005	MHL_RS01430
OG0000492	FEF31_RS01085	MHL_RS01505
OG0000494	FEF31_RS00300	MHL_RS00730
OG0000495	FEF31_RS02575	MHL_RS02880
OG0000496	FEF31_RS02565	MHL_RS04090
OG0000497	FEF31_RS02560	MHL_RS02865
OG0000498	FEF31_RS02480	MHL_RS02785
OG0000499	FEF31_RS02445	MHL_RS02750
OG0000500	FEF31_RS01675	MHL_RS02005
OG0000502	FEF31_RS00855	MHL_RS01285
OG0000503	FEF31_RS00415	MHL_RS00845
OG0000504	FEF31_RS00550	MHL_RS00980
OG0000505	FEF31_RS00585	MHL_RS01015
OG0000506	FEF31_RS00595	MHL_RS01025
OG0000507	FEF31_RS00630	MHL_RS01060
OG0000508	FEF31_RS03520	MHL_RS00255
OG0000509	FEF31_RS03555	MHL_RS00290
OG0000510	FEF31_RS03565	MHL_RS00300
OG0000511	FEF31_RS00095	MHL_RS00435
OG0000512	FEF31_RS02295	MHL_RS02610
OG0000513	FEF31_RS03100	MHL_RS03425
OG0000514	FEF31_RS02600	MHL_RS02905
OG0000515	FEF31_RS01595	MHL_RS01925
OG0000515	FEF31_RS01240, FEF31_RS01235, FEF31_RS01230	MHL_RS01925
OG0000516	FEF31_RS04490	MHL_RS02085
OG0000517	FEF31_RS03350	MHL_RS00070
OG0000518	FEF31_RS03675	MHL_RS03115
OG0000519	FEF31_RS00440	MHL_RS00870
OG0000520	FEF31_RS00565	MHL_RS00995
OG0000521	FEF31_RS03535	MHL_RS00270
OG0000522	FEF31_RS03570	MHL_RS00305
OG0000523	FEF31_RS03035	MHL_RS03365
OG0000524	FEF31_RS02410	MHL_RS02725
OG0000525	FEF31_RS04585	MHL_RS03330
OG0000526	FEF31_RS01585	MHL_RS04020
OG0000527	FEF31_RS01525	MHL_RS01840
OG0000528	FEF31_RS01760	MHL_RS02090
OG0000529	FEF31_RS01980	MHL_RS02300
OG0000530	FEF31_RS02080	MHL_RS02410
OG0000531	FEF31_RS01060	MHL_RS01480
