Orthogroup	MHP_UFV02_genes	MHP_1257_genes
OG0000020	FEF31_RS04270	ABKJ22_RS03440
OG0000022	FEF31_RS01320	ABKJ22_RS01655
OG0000022	FEF31_RS04450	ABKJ22_RS01710
OG0000023	FEF31_RS00975	ABKJ22_RS01335
OG0000024	FEF31_RS02485	ABKJ22_RS02680
OG0000024	FEF31_RS00930	ABKJ22_RS01290
OG0000025	FEF31_RS04445	ABKJ22_RS01660
OG0000025	FEF31_RS01370	ABKJ22_RS01705
OG0000026	FEF31_RS01025	ABKJ22_RS01380
OG0000026	FEF31_RS01350	ABKJ22_RS01685
OG0000027	FEF31_RS03015	ABKJ22_RS03225
OG0000027	FEF31_RS04605	ABKJ22_RS03240
OG0000029	FEF31_RS00735	ABKJ22_RS00600
OG0000029	FEF31_RS00270	ABKJ22_RS01090
OG0000030	FEF31_RS04590	ABKJ22_RS03215
OG0000030	FEF31_RS04600	ABKJ22_RS03235
OG0000032	FEF31_RS03020	ABKJ22_RS03230
OG0000036	FEF31_RS03385	ABKJ22_RS00110
OG0000036	FEF31_RS03400	ABKJ22_RS00125
OG0000038	FEF31_RS01510	ABKJ22_RS01735
OG0000039	FEF31_RS01275	ABKJ22_RS01615
OG0000040	FEF31_RS03890	ABKJ22_RS03165
OG0000041	FEF31_RS00330	ABKJ22_RS01030
OG0000042	FEF31_RS02675	ABKJ22_RS02880
OG0000043	FEF31_RS01660, FEF31_RS01455	ABKJ22_RS01890
OG0000044	FEF31_RS04775	ABKJ22_RS01670
OG0000045	FEF31_RS01280, FEF31_RS01285	ABKJ22_RS01620
OG0000048	FEF31_RS01845	ABKJ22_RS02075
OG0000049	FEF31_RS03620	ABKJ22_RS02955
OG0000050	FEF31_RS02180	ABKJ22_RS02395
OG0000051	FEF31_RS02395	ABKJ22_RS02600
OG0000052	FEF31_RS03360	ABKJ22_RS00075
OG0000053	FEF31_RS04425	ABKJ22_RS01465
OG0000054	FEF31_RS02205	ABKJ22_RS02420
OG0000055	FEF31_RS03405	ABKJ22_RS00130
OG0000056	FEF31_RS03205	ABKJ22_RS03415
OG0000057	FEF31_RS02660	ABKJ22_RS02865
OG0000061	FEF31_RS01245	ABKJ22_RS01845
OG0000062	FEF31_RS03250	ABKJ22_RS03470
OG0000063	FEF31_RS04645	ABKJ22_RS03465
OG0000064	FEF31_RS03235	ABKJ22_RS03455
OG0000065	FEF31_RS01990	ABKJ22_RS02160
OG0000066	FEF31_RS01015	ABKJ22_RS01370
OG0000067	FEF31_RS00185	ABKJ22_RS00525
OG0000068	FEF31_RS00305	ABKJ22_RS01055
OG0000069	FEF31_RS02555	ABKJ22_RS02760
OG0000070	FEF31_RS02210	ABKJ22_RS02425
OG0000071	FEF31_RS03835	ABKJ22_RS03155
OG0000072	FEF31_RS04700	ABKJ22_RS03160
OG0000073	FEF31_RS00360	ABKJ22_RS00995
OG0000074	FEF31_RS04395	ABKJ22_RS00800
OG0000075	FEF31_RS00005	ABKJ22_RS00335
OG0000076	FEF31_RS00020	ABKJ22_RS00350
OG0000077	FEF31_RS00105	ABKJ22_RS00445
OG0000078	FEF31_RS01340	ABKJ22_RS01675
OG0000079	FEF31_RS02300	ABKJ22_RS02505
OG0000080	FEF31_RS02345	ABKJ22_RS02550
OG0000081	FEF31_RS03610	ABKJ22_RS00330
OG0000082	FEF31_RS02130	ABKJ22_RS02350
OG0000083	FEF31_RS01765	ABKJ22_RS01995
OG0000084	FEF31_RS01795	ABKJ22_RS02025
OG0000085	FEF31_RS01800	ABKJ22_RS02030
OG0000086	FEF31_RS01810	ABKJ22_RS02040
OG0000087	FEF31_RS01825	ABKJ22_RS02055
OG0000088	FEF31_RS01830	ABKJ22_RS02060
OG0000089	FEF31_RS01840	ABKJ22_RS02070
OG0000090	FEF31_RS03355	ABKJ22_RS00070
OG0000091	FEF31_RS03340	ABKJ22_RS00055
OG0000092	FEF31_RS03325	ABKJ22_RS00040
OG0000093	FEF31_RS03320	ABKJ22_RS00035
OG0000094	FEF31_RS03315	ABKJ22_RS00030
OG0000095	FEF31_RS03290	ABKJ22_RS00005
OG0000096	FEF31_RS03285	ABKJ22_RS03505
OG0000097	FEF31_RS03265	ABKJ22_RS03485
OG0000098	FEF31_RS03255	ABKJ22_RS03475
OG0000099	FEF31_RS04640	ABKJ22_RS03425
OG0000100	FEF31_RS03195	ABKJ22_RS03405
OG0000101	FEF31_RS03190	ABKJ22_RS03400
OG0000102	FEF31_RS01365	ABKJ22_RS01700
OG0000103	FEF31_RS01955	ABKJ22_RS02195
OG0000104	FEF31_RS01960	ABKJ22_RS02190
OG0000105	FEF31_RS01975	ABKJ22_RS02175
OG0000106	FEF31_RS01985	ABKJ22_RS02165
OG0000107	FEF31_RS01995	ABKJ22_RS02155
OG0000108	FEF31_RS02000	ABKJ22_RS02150
OG0000109	FEF31_RS02005	ABKJ22_RS02145
OG0000110	FEF31_RS02120	ABKJ22_RS02340
OG0000111	FEF31_RS02115	ABKJ22_RS02335
OG0000112	FEF31_RS02105	ABKJ22_RS02325
OG0000113	FEF31_RS02085	ABKJ22_RS02305
OG0000114	FEF31_RS02075	ABKJ22_RS02295
OG0000115	FEF31_RS02065	ABKJ22_RS02285
OG0000116	FEF31_RS00955	ABKJ22_RS01315
OG0000117	FEF31_RS00960	ABKJ22_RS01320
OG0000118	FEF31_RS00995	ABKJ22_RS01355
OG0000119	FEF31_RS01000	ABKJ22_RS01360
OG0000120	FEF31_RS01020	ABKJ22_RS01375
OG0000121	FEF31_RS01045	ABKJ22_RS01400
OG0000122	FEF31_RS01050	ABKJ22_RS01405
OG0000123	FEF31_RS01070	ABKJ22_RS01425
OG0000124	FEF31_RS01075	ABKJ22_RS01430
OG0000125	FEF31_RS01080	ABKJ22_RS01435
OG0000126	FEF31_RS01090	ABKJ22_RS01445
OG0000127	FEF31_RS01100	ABKJ22_RS01455
OG0000128	FEF31_RS01115	ABKJ22_RS01470
OG0000129	FEF31_RS01120	ABKJ22_RS01475
OG0000130	FEF31_RS01130	ABKJ22_RS01485
OG0000131	FEF31_RS01160	ABKJ22_RS01515
OG0000132	FEF31_RS04430	ABKJ22_RS01530
OG0000133	FEF31_RS00190	ABKJ22_RS00530
OG0000134	FEF31_RS00195	ABKJ22_RS00535
OG0000135	FEF31_RS00210	ABKJ22_RS00550
OG0000136	FEF31_RS00215	ABKJ22_RS00555
OG0000137	FEF31_RS00245	ABKJ22_RS00585
OG0000138	FEF31_RS00280	ABKJ22_RS01080
OG0000139	FEF31_RS00310	ABKJ22_RS01050
OG0000140	FEF31_RS00315	ABKJ22_RS01045
OG0000141	FEF31_RS02670	ABKJ22_RS02875
OG0000142	FEF31_RS04555	ABKJ22_RS02870
OG0000143	FEF31_RS02645	ABKJ22_RS02850
OG0000144	FEF31_RS02635	ABKJ22_RS02840
OG0000145	FEF31_RS02625	ABKJ22_RS02830
OG0000146	FEF31_RS02615	ABKJ22_RS02820
OG0000147	FEF31_RS02610	ABKJ22_RS02815
OG0000148	FEF31_RS02595	ABKJ22_RS02800
OG0000149	FEF31_RS02585	ABKJ22_RS02790
OG0000150	FEF31_RS02570	ABKJ22_RS02775
OG0000151	FEF31_RS02525	ABKJ22_RS02720
OG0000152	FEF31_RS02520	ABKJ22_RS02715
OG0000153	FEF31_RS02515	ABKJ22_RS02710
OG0000154	FEF31_RS02505	ABKJ22_RS02700
OG0000155	FEF31_RS02465	ABKJ22_RS02660
OG0000156	FEF31_RS02455	ABKJ22_RS02650
OG0000157	FEF31_RS04545	ABKJ22_RS02645
OG0000158	FEF31_RS04540	ABKJ22_RS02635
OG0000159	FEF31_RS02195	ABKJ22_RS02410
OG0000160	FEF31_RS02190	ABKJ22_RS02405
OG0000161	FEF31_RS02185	ABKJ22_RS02400
OG0000162	FEF31_RS02175	ABKJ22_RS02390
OG0000163	FEF31_RS02170	ABKJ22_RS02385
OG0000164	FEF31_RS01270	ABKJ22_RS01610
OG0000165	FEF31_RS01685	ABKJ22_RS01915
OG0000166	FEF31_RS01705	ABKJ22_RS01935
OG0000167	FEF31_RS01720	ABKJ22_RS01950
OG0000168	FEF31_RS01725	ABKJ22_RS01955
OG0000169	FEF31_RS03615	ABKJ22_RS02950
OG0000170	FEF31_RS04785, FEF31_RS04795	ABKJ22_RS02965
OG0000171	FEF31_RS03640	ABKJ22_RS02975
OG0000172	FEF31_RS03645	ABKJ22_RS02980
OG0000173	FEF31_RS03650	ABKJ22_RS02985
OG0000174	FEF31_RS03655	ABKJ22_RS02990
OG0000175	FEF31_RS03670	ABKJ22_RS03005
OG0000176	FEF31_RS03715	ABKJ22_RS03050
OG0000177	FEF31_RS03720	ABKJ22_RS03055
OG0000178	FEF31_RS03725	ABKJ22_RS03060
OG0000179	FEF31_RS03735	ABKJ22_RS03070
OG0000180	FEF31_RS03740	ABKJ22_RS03075
OG0000181	FEF31_RS04690	ABKJ22_RS03105
OG0000182	FEF31_RS03795	ABKJ22_RS03115
OG0000183	FEF31_RS03830	ABKJ22_RS03150
OG0000184	FEF31_RS02980	ABKJ22_RS03190
OG0000185	FEF31_RS02965	ABKJ22_RS03175
OG0000186	FEF31_RS04435	ABKJ22_RS01540
OG0000187	FEF31_RS01200	ABKJ22_RS01555
OG0000188	FEF31_RS01210	ABKJ22_RS01565
OG0000189	FEF31_RS04520	ABKJ22_RS02110
OG0000190	FEF31_RS02035	ABKJ22_RS02115
OG0000191	FEF31_RS02015	ABKJ22_RS02135
OG0000192	FEF31_RS00875	ABKJ22_RS01230
OG0000193	FEF31_RS00860	ABKJ22_RS01220
OG0000194	FEF31_RS00345	ABKJ22_RS01010
OG0000195	FEF31_RS00350	ABKJ22_RS01005
OG0000196	FEF31_RS00370	ABKJ22_RS00985
OG0000197	FEF31_RS00375	ABKJ22_RS00980
OG0000198	FEF31_RS00390	ABKJ22_RS00965
OG0000199	FEF31_RS00395	ABKJ22_RS00960
OG0000200	FEF31_RS00410	ABKJ22_RS00945
OG0000201	FEF31_RS00420	ABKJ22_RS00935
OG0000202	FEF31_RS00475	ABKJ22_RS00880
OG0000203	FEF31_RS00480	ABKJ22_RS00875
OG0000204	FEF31_RS00485	ABKJ22_RS00870
OG0000205	FEF31_RS00490	ABKJ22_RS00865
OG0000206	FEF31_RS00510	ABKJ22_RS00845
OG0000207	FEF31_RS00525	ABKJ22_RS00830
OG0000208	FEF31_RS00530	ABKJ22_RS00825
OG0000209	FEF31_RS00535	ABKJ22_RS00820
OG0000210	FEF31_RS00580	ABKJ22_RS00775
OG0000211	FEF31_RS00590	ABKJ22_RS00745
OG0000212	FEF31_RS00600	ABKJ22_RS00735
OG0000213	FEF31_RS00605	ABKJ22_RS00730
OG0000214	FEF31_RS00610	ABKJ22_RS00725
OG0000215	FEF31_RS00615	ABKJ22_RS00720
OG0000216	FEF31_RS00620	ABKJ22_RS00715
OG0000217	FEF31_RS00625	ABKJ22_RS00710
OG0000218	FEF31_RS00635	ABKJ22_RS00700
OG0000219	FEF31_RS00640	ABKJ22_RS00695
OG0000220	FEF31_RS00645	ABKJ22_RS00690
OG0000221	FEF31_RS00650	ABKJ22_RS00685
OG0000222	FEF31_RS00655	ABKJ22_RS00680
OG0000223	FEF31_RS00660	ABKJ22_RS00675
OG0000224	FEF31_RS00670	ABKJ22_RS00665
OG0000225	FEF31_RS00680	ABKJ22_RS00655
OG0000226	FEF31_RS00685	ABKJ22_RS00650
OG0000227	FEF31_RS00690	ABKJ22_RS00645
OG0000228	FEF31_RS04770	ABKJ22_RS00640
OG0000229	FEF31_RS00700	ABKJ22_RS00635
OG0000230	FEF31_RS00705	ABKJ22_RS00630
OG0000231	FEF31_RS00715	ABKJ22_RS00620
OG0000232	FEF31_RS00725	ABKJ22_RS00610
OG0000233	FEF31_RS00750	ABKJ22_RS01110
OG0000234	FEF31_RS00785	ABKJ22_RS01145
OG0000235	FEF31_RS00795	ABKJ22_RS01155
OG0000236	FEF31_RS00800	ABKJ22_RS01160
OG0000237	FEF31_RS00805	ABKJ22_RS01165
OG0000238	FEF31_RS00810	ABKJ22_RS01170
OG0000239	FEF31_RS02680	ABKJ22_RS02885
OG0000240	FEF31_RS02685	ABKJ22_RS02890
OG0000241	FEF31_RS02695	ABKJ22_RS02900
OG0000242	FEF31_RS02700	ABKJ22_RS02905
OG0000243	FEF31_RS02705	ABKJ22_RS02910
OG0000244	FEF31_RS02715	ABKJ22_RS02920
OG0000245	FEF31_RS02720	ABKJ22_RS02930
OG0000246	FEF31_RS03410	ABKJ22_RS00135
OG0000247	FEF31_RS03420	ABKJ22_RS00145
OG0000248	FEF31_RS03430	ABKJ22_RS00155
OG0000249	FEF31_RS03435	ABKJ22_RS00160
OG0000250	FEF31_RS03450	ABKJ22_RS00175
OG0000251	FEF31_RS03480	ABKJ22_RS00205
OG0000252	FEF31_RS03490	ABKJ22_RS00215
OG0000253	FEF31_RS03495	ABKJ22_RS00220
OG0000254	FEF31_RS03505	ABKJ22_RS00230
OG0000255	FEF31_RS03510	ABKJ22_RS00235
OG0000256	FEF31_RS03515	ABKJ22_RS00240
OG0000257	FEF31_RS03540	ABKJ22_RS00265
OG0000258	FEF31_RS03550	ABKJ22_RS00275
OG0000259	FEF31_RS03580	ABKJ22_RS00305
OG0000260	FEF31_RS03590	ABKJ22_RS00315
OG0000261	FEF31_RS04680	ABKJ22_RS00325
OG0000262	FEF31_RS00010	ABKJ22_RS00340
OG0000263	FEF31_RS00025	ABKJ22_RS00355
OG0000264	FEF31_RS00040	ABKJ22_RS00370
OG0000265	FEF31_RS00050	ABKJ22_RS00380
OG0000266	FEF31_RS00065	ABKJ22_RS00395
OG0000267	FEF31_RS00080	ABKJ22_RS00410
OG0000268	FEF31_RS00085	ABKJ22_RS00415
OG0000269	FEF31_RS00100	ABKJ22_RS00440
OG0000270	FEF31_RS04635	ABKJ22_RS03375
OG0000271	FEF31_RS03160	ABKJ22_RS03370
OG0000272	FEF31_RS03155	ABKJ22_RS03365
OG0000273	FEF31_RS03150	ABKJ22_RS03360
OG0000274	FEF31_RS03130	ABKJ22_RS03340
OG0000275	FEF31_RS04625	ABKJ22_RS03335
OG0000276	FEF31_RS03120	ABKJ22_RS03330
OG0000277	FEF31_RS03110	ABKJ22_RS03320
OG0000278	FEF31_RS03105	ABKJ22_RS03315
OG0000279	FEF31_RS03095	ABKJ22_RS03305
OG0000280	FEF31_RS03090	ABKJ22_RS03300
OG0000281	FEF31_RS03085	ABKJ22_RS03295
OG0000282	FEF31_RS04615	ABKJ22_RS03270
OG0000283	FEF31_RS03055	ABKJ22_RS03265
OG0000284	FEF31_RS03050	ABKJ22_RS03260
OG0000285	FEF31_RS04610	ABKJ22_RS03255
OG0000286	FEF31_RS02155	ABKJ22_RS02370
OG0000287	FEF31_RS02260	ABKJ22_RS02465
OG0000288	FEF31_RS02270	ABKJ22_RS02475
OG0000289	FEF31_RS02275	ABKJ22_RS02480
OG0000290	FEF31_RS02385	ABKJ22_RS02590
OG0000291	FEF31_RS02375	ABKJ22_RS02580
OG0000292	FEF31_RS02370	ABKJ22_RS02575
OG0000293	FEF31_RS02365	ABKJ22_RS02570
OG0000294	FEF31_RS02355	ABKJ22_RS02560
OG0000295	FEF31_RS02350	ABKJ22_RS02555
OG0000296	FEF31_RS02310	ABKJ22_RS02515
OG0000297	FEF31_RS02305	ABKJ22_RS02510
OG0000298	FEF31_RS03445	ABKJ22_RS00170
OG0000299	FEF31_RS03465	ABKJ22_RS00190
OG0000300	FEF31_RS00035	ABKJ22_RS00365
OG0000301	FEF31_RS00070	ABKJ22_RS00400
OG0000302	FEF31_RS00075	ABKJ22_RS00405
OG0000303	FEF31_RS00220	ABKJ22_RS00560
OG0000304	FEF31_RS00730	ABKJ22_RS00605
OG0000305	FEF31_RS02620	ABKJ22_RS02825
OG0000306	FEF31_RS02545	ABKJ22_RS02745
OG0000307	FEF31_RS02510	ABKJ22_RS02705
OG0000308	FEF31_RS02405	ABKJ22_RS02610
OG0000309	FEF31_RS02340	ABKJ22_RS02545
OG0000310	FEF31_RS02265	ABKJ22_RS02470
OG0000311	FEF31_RS02215	ABKJ22_RS02430
OG0000312	FEF31_RS02200	ABKJ22_RS02415
OG0000313	FEF31_RS01260	ABKJ22_RS01600
OG0000314	FEF31_RS01700	ABKJ22_RS01930
OG0000315	FEF31_RS01730	ABKJ22_RS01960
OG0000316	FEF31_RS01740	ABKJ22_RS01970
OG0000317	FEF31_RS01835	ABKJ22_RS02065
OG0000318	FEF31_RS04480	ABKJ22_RS01975
OG0000319	FEF31_RS01970	ABKJ22_RS02180
OG0000320	FEF31_RS02095	ABKJ22_RS02315
OG0000321	FEF31_RS00990	ABKJ22_RS01350
OG0000322	FEF31_RS01040	ABKJ22_RS01395
OG0000323	FEF31_RS01170	ABKJ22_RS01525
OG0000324	FEF31_RS02010	ABKJ22_RS02140
OG0000325	FEF31_RS00355	ABKJ22_RS01000
OG0000326	FEF31_RS00450	ABKJ22_RS00905
OG0000327	FEF31_RS00455	ABKJ22_RS00900
OG0000328	FEF31_RS00540	ABKJ22_RS00815
OG0000329	FEF31_RS00560	ABKJ22_RS00795
OG0000330	FEF31_RS00760	ABKJ22_RS01120
OG0000331	FEF31_RS02710	ABKJ22_RS02915
OG0000332	FEF31_RS03680	ABKJ22_RS03015
OG0000333	FEF31_RS03690	ABKJ22_RS03025
OG0000334	FEF31_RS03790	ABKJ22_RS03110
OG0000335	FEF31_RS03800	ABKJ22_RS03120
OG0000336	FEF31_RS04620	ABKJ22_RS03285
OG0000337	FEF31_RS03240	ABKJ22_RS03460
OG0000338	FEF31_RS03280	ABKJ22_RS03500
OG0000339	FEF31_RS02070	ABKJ22_RS02290
OG0000340	FEF31_RS00970	ABKJ22_RS01330
OG0000341	FEF31_RS02030	ABKJ22_RS02120
OG0000342	FEF31_RS00385	ABKJ22_RS00970
OG0000343	FEF31_RS03700	ABKJ22_RS03035
OG0000344	FEF31_RS00235	ABKJ22_RS00575
OG0000345	FEF31_RS00675	ABKJ22_RS00660
OG0000346	FEF31_RS03080	ABKJ22_RS03290
OG0000347	FEF31_RS01065	ABKJ22_RS01420
OG0000348	FEF31_RS00460	ABKJ22_RS00895
OG0000349	FEF31_RS04630	ABKJ22_RS03350
OG0000350	FEF31_RS02500	ABKJ22_RS02695
OG0000351	FEF31_RS00155	ABKJ22_RS00495
OG0000352	FEF31_RS01680	ABKJ22_RS01910
OG0000353	FEF31_RS01035	ABKJ22_RS01390
OG0000354	FEF31_RS00295	ABKJ22_RS01065
OG0000355	FEF31_RS04470	ABKJ22_RS01885
OG0000356	FEF31_RS04475	ABKJ22_RS01965
OG0000357	FEF31_RS04685	ABKJ22_RS02995
OG0000358	FEF31_RS03665	ABKJ22_RS03000
OG0000359	FEF31_RS04380	ABKJ22_RS00925
OG0000360	FEF31_RS03545	ABKJ22_RS00270
OG0000361	FEF31_RS03575	ABKJ22_RS00300
OG0000362	FEF31_RS02285	ABKJ22_RS02490
OG0000363	FEF31_RS01105	ABKJ22_RS01460
OG0000365	FEF31_RS01785	ABKJ22_RS02015
OG0000366	FEF31_RS01805	ABKJ22_RS02035
OG0000367	FEF31_RS01815	ABKJ22_RS02045
OG0000368	FEF31_RS03345	ABKJ22_RS00060
OG0000369	FEF31_RS04650	ABKJ22_RS00025
OG0000370	FEF31_RS03305	ABKJ22_RS00020
OG0000371	FEF31_RS03300	ABKJ22_RS00015
OG0000372	FEF31_RS03295	ABKJ22_RS00010
OG0000373	FEF31_RS03270	ABKJ22_RS03490
OG0000374	FEF31_RS03260	ABKJ22_RS03480
OG0000375	FEF31_RS01965	ABKJ22_RS02185
OG0000376	FEF31_RS02110	ABKJ22_RS02330
OG0000377	FEF31_RS02100	ABKJ22_RS02320
OG0000378	FEF31_RS00950	ABKJ22_RS01310
OG0000379	FEF31_RS01030	ABKJ22_RS01385
OG0000380	FEF31_RS01055	ABKJ22_RS01410
OG0000381	FEF31_RS01095	ABKJ22_RS01450
OG0000382	FEF31_RS01125	ABKJ22_RS01480
OG0000383	FEF31_RS01165	ABKJ22_RS01520
OG0000384	FEF31_RS00175	ABKJ22_RS00515
OG0000385	FEF31_RS00180	ABKJ22_RS00520
OG0000386	FEF31_RS00200	ABKJ22_RS00540
OG0000387	FEF31_RS00225	ABKJ22_RS00565
OG0000388	FEF31_RS04370	ABKJ22_RS00570
OG0000389	FEF31_RS00275	ABKJ22_RS01085
OG0000390	FEF31_RS02640	ABKJ22_RS02845
OG0000391	FEF31_RS02630	ABKJ22_RS02835
OG0000392	FEF31_RS02605	ABKJ22_RS02810
OG0000393	FEF31_RS04550	ABKJ22_RS02755
OG0000394	FEF31_RS02475	ABKJ22_RS02670
OG0000395	FEF31_RS02470	ABKJ22_RS02665
OG0000396	FEF31_RS02160	ABKJ22_RS02375
OG0000397	FEF31_RS01665	ABKJ22_RS01895
OG0000398	FEF31_RS01670	ABKJ22_RS01900
OG0000399	FEF31_RS01715	ABKJ22_RS01945
OG0000400	FEF31_RS03625	ABKJ22_RS02960
OG0000401	FEF31_RS03685	ABKJ22_RS03020
OG0000402	FEF31_RS03695	ABKJ22_RS03030
OG0000403	FEF31_RS03705	ABKJ22_RS03040
OG0000404	FEF31_RS03730	ABKJ22_RS03065
OG0000405	FEF31_RS04800	ABKJ22_RS03080
OG0000406	FEF31_RS03805	ABKJ22_RS03125
OG0000407	FEF31_RS04695	ABKJ22_RS03130
OG0000408	FEF31_RS03815	ABKJ22_RS03135
OG0000409	FEF31_RS03820	ABKJ22_RS03140
OG0000410	FEF31_RS02985	ABKJ22_RS03195
OG0000411	FEF31_RS02975	ABKJ22_RS03185
OG0000412	FEF31_RS02970	ABKJ22_RS03180
OG0000413	FEF31_RS01180	ABKJ22_RS01535
OG0000414	FEF31_RS01190	ABKJ22_RS01545
OG0000415	FEF31_RS01195	ABKJ22_RS01550
OG0000416	FEF31_RS01205	ABKJ22_RS01560
OG0000417	FEF31_RS02025	ABKJ22_RS02125
OG0000418	FEF31_RS02020	ABKJ22_RS02130
OG0000419	FEF31_RS00365	ABKJ22_RS00990
OG0000420	FEF31_RS00400	ABKJ22_RS00955
OG0000421	FEF31_RS00435	ABKJ22_RS00920
OG0000422	FEF31_RS00445	ABKJ22_RS00910
OG0000423	FEF31_RS00500	ABKJ22_RS00855
OG0000424	FEF31_RS00505	ABKJ22_RS00850
OG0000425	FEF31_RS00515	ABKJ22_RS00840
OG0000426	FEF31_RS04385	ABKJ22_RS00835
OG0000427	FEF31_RS04390	ABKJ22_RS00810
OG0000428	FEF31_RS00570	ABKJ22_RS00785
OG0000429	FEF31_RS00665	ABKJ22_RS00670
OG0000430	FEF31_RS00710	ABKJ22_RS00625
OG0000431	FEF31_RS00720	ABKJ22_RS00615
OG0000432	FEF31_RS00755	ABKJ22_RS01115
OG0000433	FEF31_RS00770	ABKJ22_RS01130
OG0000434	FEF31_RS00775	ABKJ22_RS01135
OG0000435	FEF31_RS00790	ABKJ22_RS01150
OG0000436	FEF31_RS00815	ABKJ22_RS01175
OG0000437	FEF31_RS00825	ABKJ22_RS01185
OG0000438	FEF31_RS00830	ABKJ22_RS01190
OG0000439	FEF31_RS04400	ABKJ22_RS01195
OG0000440	FEF31_RS02690	ABKJ22_RS02895
OG0000441	FEF31_RS02725	ABKJ22_RS02935
OG0000442	FEF31_RS03415	ABKJ22_RS00140
OG0000443	FEF31_RS03460	ABKJ22_RS00185
OG0000444	FEF31_RS03475	ABKJ22_RS00200
OG0000445	FEF31_RS03500	ABKJ22_RS00225
OG0000446	FEF31_RS03525	ABKJ22_RS00250
OG0000447	FEF31_RS03530	ABKJ22_RS00255
OG0000448	FEF31_RS03560	ABKJ22_RS00285
OG0000449	FEF31_RS03585	ABKJ22_RS00310
OG0000450	FEF31_RS03595	ABKJ22_RS00320
OG0000451	FEF31_RS00030	ABKJ22_RS00360
OG0000452	FEF31_RS00055	ABKJ22_RS00385
OG0000453	FEF31_RS00090	ABKJ22_RS00420
OG0000455	FEF31_RS03185	ABKJ22_RS03395
OG0000456	FEF31_RS03065	ABKJ22_RS03275
OG0000457	FEF31_RS03040	ABKJ22_RS03250
OG0000458	FEF31_RS02255	ABKJ22_RS02460
OG0000459	FEF31_RS02280	ABKJ22_RS02485
OG0000460	FEF31_RS02290	ABKJ22_RS02495
OG0000461	FEF31_RS02335	ABKJ22_RS02540
OG0000462	FEF31_RS02330	ABKJ22_RS02535
OG0000463	FEF31_RS02325	ABKJ22_RS02530
OG0000464	FEF31_RS02320	ABKJ22_RS02525
OG0000465	FEF31_RS02315	ABKJ22_RS02520
OG0000466	FEF31_RS00060	ABKJ22_RS00390
OG0000467	FEF31_RS04530	ABKJ22_RS02620
OG0000468	FEF31_RS01710	ABKJ22_RS01940
OG0000469	FEF31_RS01770	ABKJ22_RS02000
OG0000470	FEF31_RS00495	ABKJ22_RS00860
OG0000471	FEF31_RS00575	ABKJ22_RS00780
OG0000472	FEF31_RS02995	ABKJ22_RS03205
OG0000473	FEF31_RS03170	ABKJ22_RS03380
OG0000474	FEF31_RS03175	ABKJ22_RS03385
