Orthogroup	MHP_11_genes	MHP_MHP679_genes
OG0000220	B5C39_RS01915	DR086_RS02635
OG0000221	B5C39_RS01910	DR086_RS02640
OG0000222	B5C39_RS01905	DR086_RS02645
OG0000223	B5C39_RS01900	DR086_RS02650
OG0000224	B5C39_RS01890	DR086_RS02660
OG0000225	B5C39_RS01880	DR086_RS02670
OG0000226	B5C39_RS01875	DR086_RS02675
OG0000227	B5C39_RS01870	DR086_RS02680
OG0000228	B5C39_RS03945	DR086_RS05105
OG0000229	B5C39_RS01860	DR086_RS02690
OG0000230	B5C39_RS01855	DR086_RS02695
OG0000231	B5C39_RS01845	DR086_RS02705
OG0000232	B5C39_RS01835	DR086_RS02715
OG0000233	B5C39_RS01815	DR086_RS01680
OG0000234	B5C39_RS01780	DR086_RS01715
OG0000235	B5C39_RS01770	DR086_RS01725
OG0000236	B5C39_RS01765	DR086_RS01730
OG0000237	B5C39_RS01760	DR086_RS01735
OG0000238	B5C39_RS01750	DR086_RS01745
OG0000239	B5C39_RS00165	DR086_RS02960
OG0000240	B5C39_RS00170	DR086_RS02955
OG0000241	B5C39_RS00180	DR086_RS02945
OG0000242	B5C39_RS00185	DR086_RS02940
OG0000243	B5C39_RS00190	DR086_RS02935
OG0000244	B5C39_RS00200	DR086_RS02925
OG0000245	B5C39_RS00210	DR086_RS02915
OG0000246	B5C39_RS00955	DR086_RS03275
OG0000247	B5C39_RS00965	DR086_RS00010
OG0000248	B5C39_RS00975	DR086_RS00020
OG0000249	B5C39_RS00980	DR086_RS00025
OG0000250	B5C39_RS00995	DR086_RS00040
OG0000251	B5C39_RS01030	DR086_RS00075
OG0000252	B5C39_RS01040	DR086_RS00085
OG0000253	B5C39_RS01045	DR086_RS00090
OG0000254	B5C39_RS01055	DR086_RS00100
OG0000255	B5C39_RS01065	DR086_RS00110
OG0000256	B5C39_RS01070	DR086_RS00115
OG0000257	B5C39_RS01095	DR086_RS00140
OG0000258	B5C39_RS01105	DR086_RS00150
OG0000259	B5C39_RS01135	DR086_RS00180
OG0000260	B5C39_RS01145	DR086_RS00190
OG0000261	B5C39_RS01155	DR086_RS04745
OG0000262	B5C39_RS01175	DR086_RS00215
OG0000263	B5C39_RS01190	DR086_RS00230
OG0000264	B5C39_RS01205	DR086_RS00245
OG0000265	B5C39_RS01215	DR086_RS00255
OG0000266	B5C39_RS01235	DR086_RS00270
OG0000267	B5C39_RS01250	DR086_RS00285
OG0000268	B5C39_RS02480	DR086_RS00290
OG0000269	B5C39_RS02465	DR086_RS00305
OG0000270	B5C39_RS00680	DR086_RS04945
OG0000271	B5C39_RS00675	DR086_RS02410
OG0000272	B5C39_RS00670	DR086_RS02405
OG0000273	B5C39_RS00665	DR086_RS02400
OG0000274	B5C39_RS00645	DR086_RS01450
OG0000275	B5C39_RS00640	DR086_RS04850
OG0000276	B5C39_RS00635	DR086_RS01460
OG0000277	B5C39_RS00625	DR086_RS01470
OG0000278	B5C39_RS00620	DR086_RS01475
OG0000279	B5C39_RS00610	DR086_RS01485
OG0000280	B5C39_RS00605	DR086_RS01490
OG0000281	B5C39_RS00600	DR086_RS01495
OG0000282	B5C39_RS00575	DR086_RS04860
OG0000283	B5C39_RS00570	DR086_RS01525
OG0000284	B5C39_RS00565	DR086_RS01530
OG0000285	B5C39_RS00560	DR086_RS04865
OG0000286	B5C39_RS02700	DR086_RS02220
OG0000287	B5C39_RS02795	DR086_RS00990
OG0000288	B5C39_RS02805	DR086_RS00980
OG0000289	B5C39_RS02810	DR086_RS00975
OG0000290	B5C39_RS02920	DR086_RS00865
OG0000291	B5C39_RS02910	DR086_RS00875
OG0000292	B5C39_RS02905	DR086_RS00880
OG0000293	B5C39_RS02900	DR086_RS00885
OG0000294	B5C39_RS02890	DR086_RS00895
OG0000295	B5C39_RS02885	DR086_RS00900
OG0000296	B5C39_RS02845	DR086_RS00940
OG0000297	B5C39_RS02840	DR086_RS00945
OG0000298	B5C39_RS00990	DR086_RS00035
OG0000299	B5C39_RS01015	DR086_RS00060
OG0000300	B5C39_RS01200	DR086_RS00240
OG0000301	B5C39_RS01240	DR086_RS00275
OG0000302	B5C39_RS01245	DR086_RS00280
OG0000303	B5C39_RS02335	DR086_RS02275
OG0000304	B5C39_RS01830	DR086_RS02725
OG0000305	B5C39_RS00100	DR086_RS01090
OG0000306	B5C39_RS03080	DR086_RS01015
OG0000307	B5C39_RS03040	DR086_RS03215
OG0000308	B5C39_RS02940	DR086_RS00845
OG0000309	B5C39_RS02875	DR086_RS00910
OG0000310	B5C39_RS02800	DR086_RS00985
OG0000311	B5C39_RS02760	DR086_RS02160
OG0000312	B5C39_RS02745	DR086_RS02175
OG0000313	B5C39_RS03110	DR086_RS03315
OG0000314	B5C39_RS03460	DR086_RS00455
OG0000315	B5C39_RS03490	DR086_RS00485
OG0000316	B5C39_RS03500	DR086_RS00495
OG0000317	B5C39_RS03590	DR086_RS00585
OG0000318	B5C39_RS03505	DR086_RS04760
OG0000319	B5C39_RS02510	DR086_RS02100
OG0000320	B5C39_RS02645	DR086_RS03145
OG0000321	B5C39_RS01565	DR086_RS02000
OG0000322	B5C39_RS01520	DR086_RS01955
OG0000323	B5C39_RS01390	DR086_RS01820
OG0000324	B5C39_RS02550	DR086_RS02060
OG0000325	B5C39_RS02205	DR086_RS03035
OG0000326	B5C39_RS02110	DR086_RS03370
OG0000327	B5C39_RS02105	DR086_RS03365
OG0000328	B5C39_RS02020	DR086_RS02855
OG0000329	B5C39_RS02000	DR086_RS02875
OG0000330	B5C39_RS01805	DR086_RS01690
OG0000331	B5C39_RS00195	DR086_RS02930
OG0000332	B5C39_RS00300	DR086_RS01370
OG0000333	B5C39_RS00310	DR086_RS01360
OG0000334	B5C39_RS00410	DR086_RS03540
OG0000335	B5C39_RS00420	DR086_RS02315
OG0000336	B5C39_RS00590	DR086_RS04855
OG0000337	B5C39_RS00770	DR086_RS01270
OG0000338	B5C39_RS00810	DR086_RS01230
OG0000339	B5C39_RS02615	DR086_RS03465
OG0000340	B5C39_RS01585	DR086_RS02020
OG0000341	B5C39_RS02570	DR086_RS02040
OG0000342	B5C39_RS02175	DR086_RS03065
OG0000343	B5C39_RS00320	DR086_RS01350
OG0000344	B5C39_RS02320	DR086_RS02290
OG0000345	B5C39_RS01885	DR086_RS02665
OG0000346	B5C39_RS03940	DR086_RS05090
OG0000347	B5C39_RS01495	DR086_RS01930
OG0000348	B5C39_RS02100	DR086_RS03360
OG0000349	B5C39_RS00655	DR086_RS04845
OG0000350	B5C39_RS03030	DR086_RS03205
OG0000351	B5C39_RS02405	DR086_RS00370
OG0000352	B5C39_RS03440	DR086_RS00435
OG0000353	B5C39_RS01525	DR086_RS01960
OG0000354	B5C39_RS02260	DR086_RS02760
OG0000355	B5C39_RS03410	DR086_RS04750
OG0000356	B5C39_RS03495	DR086_RS04755
OG0000357	B5C39_RS00280	DR086_RS04840
OG0000358	B5C39_RS00285	DR086_RS01385
OG0000359	B5C39_RS02130	DR086_RS05045
OG0000360	B5C39_RS01100	DR086_RS00145
OG0000361	B5C39_RS01130	DR086_RS00175
OG0000362	B5C39_RS02820	DR086_RS00965
OG0000363	B5C39_RS03800	DR086_RS04910
OG0000364	B5C39_RS03710	DR086_RS00380
OG0000365	B5C39_RS03540	DR086_RS00535
OG0000366	B5C39_RS03560	DR086_RS00555
OG0000367	B5C39_RS03570	DR086_RS00565
OG0000368	B5C39_RS00875	DR086_RS01165
OG0000369	B5C39_RS00840	DR086_RS04830
OG0000370	B5C39_RS00835	DR086_RS01205
OG0000371	B5C39_RS00830	DR086_RS01210
OG0000372	B5C39_RS00825	DR086_RS01215
OG0000373	B5C39_RS00800	DR086_RS01240
OG0000374	B5C39_RS00790	DR086_RS01250
OG0000375	B5C39_RS02505	DR086_RS02105
OG0000376	B5C39_RS02660	DR086_RS03130
OG0000377	B5C39_RS02650	DR086_RS03140
OG0000378	B5C39_RS01605	DR086_RS03415
OG0000379	B5C39_RS01530	DR086_RS01965
OG0000380	B5C39_RS01505	DR086_RS01940
OG0000381	B5C39_RS01465	DR086_RS01895
OG0000382	B5C39_RS01435	DR086_RS01865
OG0000383	B5C39_RS01395	DR086_RS01825
OG0000384	B5C39_RS02380	DR086_RS02230
OG0000385	B5C39_RS02375	DR086_RS02235
OG0000386	B5C39_RS02355	DR086_RS02255
OG0000387	B5C39_RS02330	DR086_RS02280
OG0000388	B5C39_RS02325	DR086_RS04925
OG0000389	B5C39_RS02280	DR086_RS02785
OG0000390	B5C39_RS00120	DR086_RS01110
OG0000391	B5C39_RS00110	DR086_RS01100
OG0000392	B5C39_RS00085	DR086_RS01075
OG0000393	B5C39_RS00030	DR086_RS04815
OG0000394	B5C39_RS03005	DR086_RS03645
OG0000395	B5C39_RS03000	DR086_RS03015
OG0000396	B5C39_RS02705	DR086_RS02215
OG0000397	B5C39_RS03425	DR086_RS00420
OG0000398	B5C39_RS03430	DR086_RS00425
OG0000399	B5C39_RS03475	DR086_RS00470
OG0000400	B5C39_RS00245	DR086_RS01425
OG0000401	B5C39_RS00305	DR086_RS01365
OG0000402	B5C39_RS00315	DR086_RS01355
OG0000403	B5C39_RS00325	DR086_RS01345
OG0000404	B5C39_RS00355	DR086_RS01315
OG0000405	B5C39_RS00370	DR086_RS01300
OG0000406	B5C39_RS00425	DR086_RS02320
OG0000407	B5C39_RS00430	DR086_RS04930
OG0000408	B5C39_RS00435	DR086_RS02330
OG0000409	B5C39_RS00440	DR086_RS02335
OG0000410	B5C39_RS00500	DR086_RS02395
OG0000411	B5C39_RS00490	DR086_RS02385
OG0000412	B5C39_RS00485	DR086_RS02380
OG0000413	B5C39_RS01380	DR086_RS01810
OG0000414	B5C39_RS01370	DR086_RS01800
OG0000415	B5C39_RS01365	DR086_RS01795
OG0000416	B5C39_RS01355	DR086_RS01785
OG0000417	B5C39_RS02565	DR086_RS02045
OG0000418	B5C39_RS02560	DR086_RS02050
OG0000419	B5C39_RS02195	DR086_RS03045
OG0000420	B5C39_RS02160	DR086_RS03080
OG0000421	B5C39_RS02125	DR086_RS03385
OG0000422	B5C39_RS02115	DR086_RS03375
OG0000423	B5C39_RS02060	DR086_RS02815
OG0000424	B5C39_RS02055	DR086_RS02820
OG0000425	B5C39_RS02045	DR086_RS02830
OG0000426	B5C39_RS02040	DR086_RS04980
OG0000427	B5C39_RS02015	DR086_RS04985
OG0000428	B5C39_RS01990	DR086_RS02885
OG0000429	B5C39_RS01895	DR086_RS02655
OG0000430	B5C39_RS01850	DR086_RS02700
OG0000431	B5C39_RS01840	DR086_RS02710
OG0000432	B5C39_RS01810	DR086_RS01685
OG0000433	B5C39_RS01795	DR086_RS01700
OG0000434	B5C39_RS01790	DR086_RS01705
OG0000435	B5C39_RS01775	DR086_RS01720
OG0000436	B5C39_RS01745	DR086_RS01750
OG0000437	B5C39_RS01735	DR086_RS01760
OG0000438	B5C39_RS01730	DR086_RS01765
OG0000439	B5C39_RS01725	DR086_RS01770
OG0000440	B5C39_RS00175	DR086_RS02950
OG0000441	B5C39_RS00215	DR086_RS02910
OG0000442	B5C39_RS00960	DR086_RS03280
OG0000443	B5C39_RS01010	DR086_RS00055
OG0000444	B5C39_RS01025	DR086_RS00070
OG0000445	B5C39_RS01050	DR086_RS00095
OG0000446	B5C39_RS01080	DR086_RS00125
OG0000447	B5C39_RS01085	DR086_RS00130
OG0000448	B5C39_RS01115	DR086_RS00160
OG0000449	B5C39_RS01140	DR086_RS00185
OG0000450	B5C39_RS01150	DR086_RS00195
OG0000451	B5C39_RS01195	DR086_RS00235
OG0000452	B5C39_RS01225	DR086_RS00260
OG0000453	B5C39_RS02475	DR086_RS00295
OG0000455	B5C39_RS00700	DR086_RS02435
OG0000456	B5C39_RS00580	DR086_RS01515
OG0000457	B5C39_RS00555	DR086_RS01540
OG0000458	B5C39_RS02790	DR086_RS03680
OG0000459	B5C39_RS02815	DR086_RS00970
OG0000460	B5C39_RS02825	DR086_RS00960
OG0000461	B5C39_RS02870	DR086_RS00915
OG0000462	B5C39_RS02865	DR086_RS00920
OG0000463	B5C39_RS02860	DR086_RS00925
OG0000464	B5C39_RS02855	DR086_RS00930
OG0000465	B5C39_RS02850	DR086_RS00935
OG0000466	B5C39_RS01230	DR086_RS00265
OG0000467	B5C39_RS02950	DR086_RS04810
OG0000468	B5C39_RS03470	DR086_RS00465
OG0000469	B5C39_RS03530	DR086_RS00525
OG0000470	B5C39_RS03690	DR086_RS03975
OG0000471	B5C39_RS01985	DR086_RS02890
OG0000472	B5C39_RS00510	DR086_RS03165
OG0000473	B5C39_RS00685	DR086_RS02420
OG0000474	B5C39_RS00690	DR086_RS02425
OG0000475	B5C39_RS00695	DR086_RS02430
OG0000476	B5C39_RS01345	DR086_RS01775
OG0000477	B5C39_RS02895	DR086_RS00890
OG0000478	B5C39_RS00630	DR086_RS01465
OG0000479	B5C39_RS01570	DR086_RS02005
OG0000480	B5C39_RS03725	DR086_RS03935
OG0000481	B5C39_RS02090	DR086_RS03350
OG0000482	B5C39_RS01690	DR086_RS02505
OG0000483	B5C39_RS03575	DR086_RS00570
OG0000484	B5C39_RS01020	DR086_RS04740
OG0000485	B5C39_RS01740	DR086_RS01755
OG0000486	B5C39_RS02585	DR086_RS02025
OG0000487	B5C39_RS03510	DR086_RS04765
OG0000488	B5C39_RS03545	DR086_RS00540
OG0000489	B5C39_RS00865	DR086_RS01175
OG0000490	B5C39_RS00805	DR086_RS01235
OG0000491	B5C39_RS01550	DR086_RS01985
OG0000492	B5C39_RS01475	DR086_RS01910
OG0000493	B5C39_RS02315	DR086_RS02295
OG0000494	B5C39_RS02255	DR086_RS02755
OG0000495	B5C39_RS00055	DR086_RS01045
OG0000496	B5C39_RS00045	DR086_RS01035
OG0000497	B5C39_RS00040	DR086_RS01030
OG0000498	B5C39_RS03010	DR086_RS03185
OG0000499	B5C39_RS02975	DR086_RS02985
OG0000500	B5C39_RS03435	DR086_RS00430
OG0000501	B5C39_RS00255	DR086_RS01415
OG0000502	B5C39_RS01700	DR086_RS02495
OG0000503	B5C39_RS02145	DR086_RS03095
OG0000504	B5C39_RS02010	DR086_RS02865
OG0000505	B5C39_RS01975	DR086_RS02575
OG0000506	B5C39_RS01965	DR086_RS02585
OG0000507	B5C39_RS01930	DR086_RS02620
OG0000508	B5C39_RS01075	DR086_RS00120
OG0000509	B5C39_RS01110	DR086_RS00155
OG0000510	B5C39_RS01120	DR086_RS00165
OG0000511	B5C39_RS02470	DR086_RS00300
OG0000512	B5C39_RS02830	DR086_RS00955
OG0000513	B5C39_RS00615	DR086_RS01480
OG0000514	B5C39_RS00080	DR086_RS01070
OG0000516	B5C39_RS03515	DR086_RS04770
OG0000517	B5C39_RS00880	DR086_RS01160
OG0000518	B5C39_RS00295	DR086_RS01375
OG0000519	B5C39_RS02120	DR086_RS03380
OG0000520	B5C39_RS01995	DR086_RS02880
OG0000521	B5C39_RS01090	DR086_RS00135
OG0000522	B5C39_RS01125	DR086_RS00170
OG0000523	B5C39_RS00550	DR086_RS01545
OG0000524	B5C39_RS02945	DR086_RS00840
OG0000525	B5C39_RS00515	DR086_RS05020
OG0000526	B5C39_RS03895	DR086_RS04135
OG0000527	B5C39_RS03280	DR086_RS00635
OG0000528	B5C39_RS03520	DR086_RS04775
OG0000529	B5C39_RS02520	DR086_RS02090
OG0000530	B5C39_RS02630	DR086_RS03450
OG0000531	B5C39_RS01500	DR086_RS01935
OG0000532	B5C39_RS03145	DR086_RS03285
OG0000533	B5C39_RS02295	DR086_RS02795
OG0000534	B5C39_RS01210	DR086_RS00250
OG0000535	B5C39_RS00860	DR086_RS04825
OG0000536	B5C39_RS00730	DR086_RS02465
OG0000537	B5C39_RS02180	DR086_RS03060
OG0000538	B5C39_RS01785	DR086_RS01710
OG0000539	B5C39_RS01035	DR086_RS00080
OG0000540	B5C39_RS02915	DR086_RS00870
OG0000541	B5C39_RS02990	DR086_RS03000
OG0000542	B5C39_RS01180	DR086_RS00220
OG0000543	B5C39_RS00015	DR086_RS03960
OG0000544	B5C39_RS01645	DR086_RS04960
OG0000545	B5C39_RS03330	DR086_RS00685
OG0000546	B5C39_RS03060	DR086_RS04500
OG0000547	B5C39_RS00130	DR086_RS01120
OG0000548	B5C39_RS03105	DR086_RS03320
OG0000549	B5C39_RS00505	DR086_RS05015
OG0000550	B5C39_RS00650	DR086_RS01445
OG0000551	B5C39_RS00205	DR086_RS02920
OG0000553	B5C39_RS02960	DR086_RS04995
OG0000554	B5C39_RS02675	DR086_RS03115
OG0000557	B5C39_RS01635	DR086_RS02560
