Orthogroup	MHP_11_genes	MHP_7422_genes
OG0000083	B5C39_RS03525	MHL_RS02095
OG0000084	B5C39_RS03550	MHL_RS02120
OG0000085	B5C39_RS03555	MHL_RS02125
OG0000086	B5C39_RS03565	MHL_RS02135
OG0000087	B5C39_RS03580	MHL_RS02150
OG0000088	B5C39_RS03585	MHL_RS02155
OG0000089	B5C39_RS03595	MHL_RS02165
OG0000090	B5C39_RS00885	MHL_RS00075
OG0000091	B5C39_RS00870	MHL_RS00060
OG0000092	B5C39_RS00855	MHL_RS00045
OG0000093	B5C39_RS00850	MHL_RS00040
OG0000094	B5C39_RS00845	MHL_RS00035
OG0000095	B5C39_RS00820	MHL_RS00010
OG0000096	B5C39_RS00815	MHL_RS03615
OG0000097	B5C39_RS00795	MHL_RS03595
OG0000098	B5C39_RS00785	MHL_RS03585
OG0000099	B5C39_RS00725	MHL_RS03535
OG0000100	B5C39_RS00710	MHL_RS03520
OG0000101	B5C39_RS00705	MHL_RS03515
OG0000102	B5C39_RS03215	MHL_RS01780
OG0000103	B5C39_RS02495	MHL_RS02275
OG0000104	B5C39_RS02500	MHL_RS02280
OG0000105	B5C39_RS02515	MHL_RS02295
OG0000106	B5C39_RS02525	MHL_RS02305
OG0000107	B5C39_RS02535	MHL_RS02315
OG0000108	B5C39_RS02540	MHL_RS02320
OG0000109	B5C39_RS02545	MHL_RS02325
OG0000110	B5C39_RS02670	MHL_RS02450
OG0000111	B5C39_RS02665	MHL_RS02445
OG0000112	B5C39_RS02655	MHL_RS02435
OG0000113	B5C39_RS02635	MHL_RS02415
OG0000114	B5C39_RS02625	MHL_RS02405
OG0000115	B5C39_RS02610	MHL_RS02395
OG0000116	B5C39_RS01600	MHL_RS01380
OG0000117	B5C39_RS01595	MHL_RS01385
OG0000118	B5C39_RS01560	MHL_RS01420
OG0000119	B5C39_RS01555	MHL_RS01425
OG0000120	B5C39_RS01540	MHL_RS01440
OG0000121	B5C39_RS01515	MHL_RS01465
OG0000122	B5C39_RS01510	MHL_RS01470
OG0000123	B5C39_RS01490	MHL_RS01490
OG0000124	B5C39_RS01485	MHL_RS01495
OG0000125	B5C39_RS01480	MHL_RS01500
OG0000126	B5C39_RS01470	MHL_RS01510
OG0000127	B5C39_RS01460	MHL_RS01520
OG0000128	B5C39_RS01445	MHL_RS01535
OG0000129	B5C39_RS01440	MHL_RS01540
OG0000130	B5C39_RS01430	MHL_RS01550
OG0000131	B5C39_RS01400	MHL_RS01580
OG0000132	B5C39_RS01385	MHL_RS01595
OG0000133	B5C39_RS02365	MHL_RS00530
OG0000134	B5C39_RS02360	MHL_RS00535
OG0000135	B5C39_RS02345	MHL_RS00550
OG0000136	B5C39_RS02340	MHL_RS00555
OG0000137	B5C39_RS02310	MHL_RS00585
OG0000138	B5C39_RS02275	MHL_RS00710
OG0000139	B5C39_RS02245	MHL_RS00740
OG0000140	B5C39_RS02240	MHL_RS00745
OG0000141	B5C39_RS00155	MHL_RS02980
OG0000142	B5C39_RS00150	MHL_RS02975
OG0000143	B5C39_RS00125	MHL_RS02950
OG0000144	B5C39_RS00115	MHL_RS02940
OG0000145	B5C39_RS00105	MHL_RS02930
OG0000146	B5C39_RS00095	MHL_RS02920
OG0000147	B5C39_RS00090	MHL_RS02915
OG0000148	B5C39_RS00075	MHL_RS02900
OG0000149	B5C39_RS00065	MHL_RS02890
OG0000150	B5C39_RS00050	MHL_RS02875
OG0000151	B5C39_RS03055	MHL_RS02830
OG0000152	B5C39_RS03050	MHL_RS02825
OG0000153	B5C39_RS03045	MHL_RS02820
OG0000154	B5C39_RS03035	MHL_RS02810
OG0000155	B5C39_RS02995	MHL_RS02770
OG0000156	B5C39_RS02985	MHL_RS02760
OG0000157	B5C39_RS02980	MHL_RS02755
OG0000158	B5C39_RS03905	MHL_RS04195
OG0000159	B5C39_RS03950	MHL_RS02525
OG0000160	B5C39_RS02735	MHL_RS02520
OG0000161	B5C39_RS02730	MHL_RS02515
OG0000162	B5C39_RS02720	MHL_RS02505
OG0000163	B5C39_RS02715	MHL_RS02500
OG0000164	B5C39_RS03120	MHL_RS01690
OG0000165	B5C39_RS03445	MHL_RS02015
OG0000166	B5C39_RS03465	MHL_RS02035
OG0000167	B5C39_RS03480	MHL_RS02050
OG0000168	B5C39_RS03485	MHL_RS04040
OG0000169	B5C39_RS00235	MHL_RS03055
OG0000170	B5C39_RS00250	MHL_RS03070
OG0000171	B5C39_RS00260	MHL_RS03080
OG0000172	B5C39_RS00265	MHL_RS03085
OG0000173	B5C39_RS00270	MHL_RS03090
OG0000174	B5C39_RS00275	MHL_RS03095
OG0000175	B5C39_RS00290	MHL_RS03110
OG0000176	B5C39_RS00340	MHL_RS03160
OG0000177	B5C39_RS00345	MHL_RS03165
OG0000178	B5C39_RS00350	MHL_RS03170
OG0000179	B5C39_RS00360	MHL_RS03180
OG0000180	B5C39_RS00365	MHL_RS03185
OG0000181	B5C39_RS00405	MHL_RS03225
OG0000182	B5C39_RS00415	MHL_RS03235
OG0000183	B5C39_RS00450	MHL_RS03270
OG0000184	B5C39_RS00495	MHL_RS03310
OG0000185	B5C39_RS00480	MHL_RS03295
OG0000186	B5C39_RS01375	MHL_RS01605
OG0000187	B5C39_RS01360	MHL_RS01620
OG0000188	B5C39_RS01350	MHL_RS01630
OG0000189	B5C39_RS02580	MHL_RS02365
OG0000190	B5C39_RS02575	MHL_RS02360
OG0000191	B5C39_RS02555	MHL_RS02340
OG0000192	B5C39_RS01685	MHL_RS01300
OG0000193	B5C39_RS01695	MHL_RS01290
OG0000194	B5C39_RS02215	MHL_RS00780
OG0000195	B5C39_RS02210	MHL_RS00785
OG0000196	B5C39_RS02190	MHL_RS00805
OG0000197	B5C39_RS02185	MHL_RS00810
OG0000198	B5C39_RS02170	MHL_RS00825
OG0000199	B5C39_RS02165	MHL_RS00830
OG0000200	B5C39_RS02150	MHL_RS00840
OG0000201	B5C39_RS02140	MHL_RS00850
OG0000202	B5C39_RS02085	MHL_RS00905
OG0000203	B5C39_RS02080	MHL_RS00910
OG0000204	B5C39_RS02075	MHL_RS00915
OG0000205	B5C39_RS02070	MHL_RS00920
OG0000206	B5C39_RS02050	MHL_RS00940
OG0000207	B5C39_RS02035	MHL_RS00955
OG0000208	B5C39_RS02030	MHL_RS00960
OG0000209	B5C39_RS02025	MHL_RS00965
OG0000210	B5C39_RS01980	MHL_RS01010
OG0000211	B5C39_RS01970	MHL_RS01020
OG0000212	B5C39_RS01960	MHL_RS01030
OG0000213	B5C39_RS01955	MHL_RS01035
OG0000214	B5C39_RS01950	MHL_RS01040
OG0000215	B5C39_RS01945	MHL_RS01045
OG0000216	B5C39_RS01940	MHL_RS01050
OG0000217	B5C39_RS01935	MHL_RS01055
OG0000218	B5C39_RS01925	MHL_RS01065
OG0000219	B5C39_RS01920	MHL_RS01070
OG0000220	B5C39_RS01915	MHL_RS01075
OG0000221	B5C39_RS01910	MHL_RS01080
OG0000222	B5C39_RS01905	MHL_RS01085
OG0000223	B5C39_RS01900	MHL_RS01090
OG0000224	B5C39_RS01890	MHL_RS01100
OG0000225	B5C39_RS01880	MHL_RS01110
OG0000226	B5C39_RS01875	MHL_RS01115
OG0000227	B5C39_RS01870	MHL_RS01120
OG0000228	B5C39_RS03945	MHL_RS04215
OG0000229	B5C39_RS01860	MHL_RS01130
OG0000230	B5C39_RS01855	MHL_RS01135
OG0000231	B5C39_RS01845	MHL_RS01145
OG0000232	B5C39_RS01835	MHL_RS01155
OG0000233	B5C39_RS01815	MHL_RS01175
OG0000234	B5C39_RS01780	MHL_RS01210
OG0000235	B5C39_RS01770	MHL_RS01220
OG0000236	B5C39_RS01765	MHL_RS01225
OG0000237	B5C39_RS01760	MHL_RS01230
OG0000238	B5C39_RS01750	MHL_RS01240
OG0000239	B5C39_RS00165	MHL_RS02990
OG0000240	B5C39_RS00170	MHL_RS02995
OG0000241	B5C39_RS00180	MHL_RS03005
OG0000242	B5C39_RS00185	MHL_RS03010
OG0000243	B5C39_RS00190	MHL_RS03015
OG0000244	B5C39_RS00200	MHL_RS03025
OG0000245	B5C39_RS00210	MHL_RS03035
OG0000246	B5C39_RS00955	MHL_RS00145
OG0000247	B5C39_RS00965	MHL_RS00155
OG0000248	B5C39_RS00975	MHL_RS00165
OG0000249	B5C39_RS00980	MHL_RS00170
OG0000250	B5C39_RS00995	MHL_RS00185
OG0000251	B5C39_RS01030	MHL_RS00210
OG0000252	B5C39_RS01040	MHL_RS00220
OG0000253	B5C39_RS01045	MHL_RS00225
OG0000254	B5C39_RS01055	MHL_RS00235
OG0000255	B5C39_RS01065	MHL_RS00245
OG0000256	B5C39_RS01070	MHL_RS00250
OG0000257	B5C39_RS01095	MHL_RS00275
OG0000258	B5C39_RS01105	MHL_RS00285
OG0000259	B5C39_RS01135	MHL_RS00315
OG0000260	B5C39_RS01145	MHL_RS00325
OG0000261	B5C39_RS01155	MHL_RS00335
OG0000262	B5C39_RS01175	MHL_RS00350
OG0000263	B5C39_RS01190	MHL_RS00370
OG0000264	B5C39_RS01205	MHL_RS00380
OG0000265	B5C39_RS01215	MHL_RS00390
OG0000266	B5C39_RS01235	MHL_RS00405
OG0000267	B5C39_RS01250	MHL_RS00420
OG0000268	B5C39_RS02480	MHL_RS00425
OG0000269	B5C39_RS02465	MHL_RS00440
OG0000270	B5C39_RS00680	MHL_RS03490
OG0000271	B5C39_RS00675	MHL_RS03485
OG0000272	B5C39_RS00670	MHL_RS03480
OG0000273	B5C39_RS00665	MHL_RS03475
OG0000274	B5C39_RS00645	MHL_RS03455
OG0000275	B5C39_RS00640	MHL_RS03450
OG0000276	B5C39_RS00635	MHL_RS03445
OG0000277	B5C39_RS00625	MHL_RS03435
OG0000278	B5C39_RS00620	MHL_RS03430
OG0000279	B5C39_RS00610	MHL_RS03420
OG0000280	B5C39_RS00605	MHL_RS03415
OG0000281	B5C39_RS00600	MHL_RS03760
OG0000282	B5C39_RS00575	MHL_RS03390
OG0000283	B5C39_RS00570	MHL_RS03385
OG0000284	B5C39_RS00565	MHL_RS03380
OG0000285	B5C39_RS00560	MHL_RS03375
OG0000286	B5C39_RS02700	MHL_RS02485
OG0000287	B5C39_RS02795	MHL_RS02575
OG0000288	B5C39_RS02805	MHL_RS02585
OG0000289	B5C39_RS02810	MHL_RS02590
OG0000290	B5C39_RS02920	MHL_RS02700
OG0000291	B5C39_RS02910	MHL_RS02690
OG0000292	B5C39_RS02905	MHL_RS02685
OG0000293	B5C39_RS02900	MHL_RS02680
OG0000294	B5C39_RS02890	MHL_RS02670
OG0000295	B5C39_RS02885	MHL_RS02665
OG0000296	B5C39_RS02845	MHL_RS02625
OG0000297	B5C39_RS02840	MHL_RS02620
OG0000298	B5C39_RS00990	MHL_RS00180
OG0000299	B5C39_RS01015	MHL_RS03650
OG0000300	B5C39_RS01200	MHL_RS00375
OG0000301	B5C39_RS01240	MHL_RS00410
OG0000302	B5C39_RS01245	MHL_RS00415
OG0000303	B5C39_RS02335	MHL_RS00560
OG0000304	B5C39_RS01830	MHL_RS01160
OG0000305	B5C39_RS00100	MHL_RS02925
OG0000306	B5C39_RS03080	MHL_RS02850
OG0000307	B5C39_RS03040	MHL_RS02815
OG0000308	B5C39_RS02940	MHL_RS02720
OG0000309	B5C39_RS02875	MHL_RS02655
OG0000310	B5C39_RS02800	MHL_RS02580
OG0000311	B5C39_RS02760	MHL_RS02545
OG0000312	B5C39_RS02745	MHL_RS02530
OG0000313	B5C39_RS03110	MHL_RS01680
OG0000314	B5C39_RS03460	MHL_RS02030
OG0000315	B5C39_RS03490	MHL_RS02060
OG0000316	B5C39_RS03500	MHL_RS02070
OG0000317	B5C39_RS03590	MHL_RS02160
OG0000318	B5C39_RS03505	MHL_RS02075
OG0000319	B5C39_RS02510	MHL_RS02290
OG0000320	B5C39_RS02645	MHL_RS02425
OG0000321	B5C39_RS01565	MHL_RS01415
OG0000322	B5C39_RS01520	MHL_RS01460
OG0000323	B5C39_RS01390	MHL_RS01590
OG0000324	B5C39_RS02550	MHL_RS02335
OG0000325	B5C39_RS02205	MHL_RS00790
OG0000326	B5C39_RS02110	MHL_RS00880
OG0000327	B5C39_RS02105	MHL_RS00885
OG0000328	B5C39_RS02020	MHL_RS00970
OG0000329	B5C39_RS02000	MHL_RS00990
OG0000330	B5C39_RS01805	MHL_RS01185
OG0000331	B5C39_RS00195	MHL_RS03020
OG0000332	B5C39_RS00300	MHL_RS03120
OG0000333	B5C39_RS00310	MHL_RS03130
OG0000334	B5C39_RS00410	MHL_RS03230
OG0000335	B5C39_RS00420	MHL_RS03240
OG0000336	B5C39_RS00590	MHL_RS03405
OG0000337	B5C39_RS00770	MHL_RS03570
OG0000338	B5C39_RS00810	MHL_RS03610
OG0000339	B5C39_RS02615	MHL_RS02400
OG0000340	B5C39_RS01585	MHL_RS01395
OG0000341	B5C39_RS02570	MHL_RS02355
OG0000342	B5C39_RS02175	MHL_RS00820
OG0000343	B5C39_RS00320	MHL_RS03140
OG0000344	B5C39_RS02320	MHL_RS00580
OG0000345	B5C39_RS01885	MHL_RS01105
OG0000346	B5C39_RS03940	MHL_RS03410
OG0000347	B5C39_RS01495	MHL_RS01485
OG0000348	B5C39_RS02100	MHL_RS00890
OG0000349	B5C39_RS00655	MHL_RS03640
OG0000350	B5C39_RS03030	MHL_RS02805
OG0000351	B5C39_RS02405	MHL_RS00505
OG0000352	B5C39_RS03440	MHL_RS02010
OG0000353	B5C39_RS01525	MHL_RS01455
OG0000354	B5C39_RS02260	MHL_RS00725
OG0000355	B5C39_RS03410	MHL_RS01980
OG0000356	B5C39_RS03495	MHL_RS02065
OG0000357	B5C39_RS00280	MHL_RS03100
OG0000358	B5C39_RS00285	MHL_RS03105
OG0000359	B5C39_RS02130	MHL_RS00860
OG0000360	B5C39_RS01100	MHL_RS00280
OG0000361	B5C39_RS01130	MHL_RS00310
OG0000362	B5C39_RS02820	MHL_RS02600
OG0000363	B5C39_RS03800	MHL_RS03985
OG0000364	B5C39_RS03710	MHL_RS04025
OG0000364	B5C39_RS03715	MHL_RS01955
OG0000365	B5C39_RS03540	MHL_RS02105
OG0000366	B5C39_RS03560	MHL_RS02130
OG0000367	B5C39_RS03570	MHL_RS02140
OG0000368	B5C39_RS00875	MHL_RS00065
OG0000369	B5C39_RS00840	MHL_RS00030
OG0000370	B5C39_RS00835	MHL_RS00025
OG0000371	B5C39_RS00830	MHL_RS00020
OG0000372	B5C39_RS00825	MHL_RS00015
OG0000373	B5C39_RS00800	MHL_RS03605
OG0000374	B5C39_RS00790	MHL_RS03590
OG0000375	B5C39_RS02505	MHL_RS02285
OG0000376	B5C39_RS02660	MHL_RS02440
OG0000377	B5C39_RS02650	MHL_RS02430
OG0000378	B5C39_RS01605	MHL_RS01375
OG0000379	B5C39_RS01530	MHL_RS01450
OG0000380	B5C39_RS01505	MHL_RS01475
OG0000381	B5C39_RS01465	MHL_RS01515
OG0000382	B5C39_RS01435	MHL_RS01545
OG0000383	B5C39_RS01395	MHL_RS01585
OG0000384	B5C39_RS02380	MHL_RS00520
OG0000386	B5C39_RS02355	MHL_RS00540
OG0000387	B5C39_RS02330	MHL_RS00565
OG0000388	B5C39_RS02325	MHL_RS00570
OG0000389	B5C39_RS02280	MHL_RS00705
OG0000390	B5C39_RS00120	MHL_RS02945
OG0000391	B5C39_RS00110	MHL_RS02935
OG0000392	B5C39_RS00085	MHL_RS02910
OG0000393	B5C39_RS00030	MHL_RS02855
OG0000394	B5C39_RS03005	MHL_RS02780
OG0000395	B5C39_RS03000	MHL_RS02775
OG0000396	B5C39_RS02705	MHL_RS02490
OG0000397	B5C39_RS03425	MHL_RS01995
OG0000398	B5C39_RS03430	MHL_RS02000
OG0000399	B5C39_RS03475	MHL_RS02045
OG0000400	B5C39_RS00245	MHL_RS03065
OG0000401	B5C39_RS00305	MHL_RS03125
OG0000402	B5C39_RS00315	MHL_RS03135
OG0000403	B5C39_RS00325	MHL_RS03145
OG0000404	B5C39_RS00355	MHL_RS03175
OG0000405	B5C39_RS00370	MHL_RS03190
OG0000406	B5C39_RS00425	MHL_RS03245
OG0000407	B5C39_RS00430	MHL_RS03250
OG0000408	B5C39_RS00435	MHL_RS03255
OG0000409	B5C39_RS00440	MHL_RS03260
OG0000410	B5C39_RS00500	MHL_RS03315
OG0000411	B5C39_RS00490	MHL_RS03305
OG0000412	B5C39_RS00485	MHL_RS03300
OG0000413	B5C39_RS01380	MHL_RS01600
OG0000414	B5C39_RS01370	MHL_RS01610
OG0000415	B5C39_RS01365	MHL_RS01615
OG0000416	B5C39_RS01355	MHL_RS01625
OG0000417	B5C39_RS02565	MHL_RS02350
OG0000418	B5C39_RS02560	MHL_RS02345
OG0000419	B5C39_RS02195	MHL_RS00800
OG0000420	B5C39_RS02160	MHL_RS00835
OG0000421	B5C39_RS02125	MHL_RS00865
OG0000422	B5C39_RS02115	MHL_RS00875
OG0000423	B5C39_RS02060	MHL_RS00930
OG0000424	B5C39_RS02055	MHL_RS00935
OG0000425	B5C39_RS02045	MHL_RS00945
OG0000426	B5C39_RS02040	MHL_RS00950
OG0000427	B5C39_RS02015	MHL_RS00975
OG0000428	B5C39_RS01990	MHL_RS01000
OG0000429	B5C39_RS01895	MHL_RS01095
OG0000430	B5C39_RS01850	MHL_RS01140
OG0000431	B5C39_RS01840	MHL_RS01150
OG0000432	B5C39_RS01810	MHL_RS01180
OG0000433	B5C39_RS01795	MHL_RS01195
OG0000434	B5C39_RS01790	MHL_RS01200
OG0000435	B5C39_RS01775	MHL_RS01215
OG0000436	B5C39_RS01745	MHL_RS01245
OG0000437	B5C39_RS01735	MHL_RS01255
OG0000438	B5C39_RS01730	MHL_RS03965
OG0000439	B5C39_RS01725	MHL_RS01265
OG0000440	B5C39_RS00175	MHL_RS03000
OG0000441	B5C39_RS00215	MHL_RS03040
OG0000442	B5C39_RS00960	MHL_RS00150
OG0000443	B5C39_RS01010	MHL_RS00195
OG0000444	B5C39_RS01025	MHL_RS00205
OG0000445	B5C39_RS01050	MHL_RS00230
OG0000446	B5C39_RS01080	MHL_RS00260
OG0000447	B5C39_RS01085	MHL_RS00265
OG0000448	B5C39_RS01115	MHL_RS00295
OG0000449	B5C39_RS01140	MHL_RS00320
OG0000450	B5C39_RS01150	MHL_RS00330
OG0000452	B5C39_RS01225	MHL_RS00395
OG0000453	B5C39_RS02475	MHL_RS00430
OG0000455	B5C39_RS00700	MHL_RS03510
OG0000456	B5C39_RS00580	MHL_RS03395
OG0000457	B5C39_RS00555	MHL_RS03370
OG0000458	B5C39_RS02790	MHL_RS02570
OG0000459	B5C39_RS02815	MHL_RS02595
OG0000460	B5C39_RS02825	MHL_RS02605
OG0000461	B5C39_RS02870	MHL_RS02650
OG0000462	B5C39_RS02865	MHL_RS02645
OG0000463	B5C39_RS02860	MHL_RS02640
OG0000464	B5C39_RS02855	MHL_RS02635
OG0000465	B5C39_RS02850	MHL_RS02630
OG0000466	B5C39_RS01230	MHL_RS00400
OG0000467	B5C39_RS02950	MHL_RS02730
OG0000468	B5C39_RS03470	MHL_RS02040
OG0000469	B5C39_RS03530	MHL_RS02100
OG0000470	B5C39_RS03690	MHL_RS03825
OG0000471	B5C39_RS01985	MHL_RS01005
OG0000472	B5C39_RS00510	MHL_RS03325
OG0000473	B5C39_RS00685	MHL_RS03495
OG0000474	B5C39_RS00690	MHL_RS03500
OG0000475	B5C39_RS00695	MHL_RS03505
OG0000476	B5C39_RS01345	MHL_RS01635
OG0000477	B5C39_RS02895	MHL_RS02675
OG0000478	B5C39_RS00630	MHL_RS03440
OG0000479	B5C39_RS01570	MHL_RS01410
OG0000480	B5C39_RS03725	MHL_RS03850
OG0000481	B5C39_RS02090	MHL_RS00900
OG0000482	B5C39_RS01690	MHL_RS01295
OG0000483	B5C39_RS03575	MHL_RS02145
OG0000484	B5C39_RS01020	MHL_RS00200
OG0000485	B5C39_RS01740	MHL_RS01250
OG0000486	B5C39_RS02585	MHL_RS02370
OG0000487	B5C39_RS03510	MHL_RS02080
OG0000488	B5C39_RS03545	MHL_RS02115
OG0000489	B5C39_RS00865	MHL_RS00055
OG0000491	B5C39_RS01550	MHL_RS01430
OG0000492	B5C39_RS01475	MHL_RS01505
OG0000494	B5C39_RS02255	MHL_RS00730
OG0000495	B5C39_RS00055	MHL_RS02880
OG0000496	B5C39_RS00045	MHL_RS04090
OG0000497	B5C39_RS00040	MHL_RS02865
OG0000498	B5C39_RS03010	MHL_RS02785
OG0000499	B5C39_RS02975	MHL_RS02750
OG0000500	B5C39_RS03435	MHL_RS02005
OG0000501	B5C39_RS00255	MHL_RS03075
OG0000502	B5C39_RS01700	MHL_RS01285
OG0000503	B5C39_RS02145	MHL_RS00845
OG0000504	B5C39_RS02010	MHL_RS00980
OG0000505	B5C39_RS01975	MHL_RS01015
OG0000506	B5C39_RS01965	MHL_RS01025
OG0000507	B5C39_RS01930	MHL_RS01060
OG0000508	B5C39_RS01075	MHL_RS00255
OG0000509	B5C39_RS01110	MHL_RS00290
OG0000510	B5C39_RS01120	MHL_RS00300
OG0000511	B5C39_RS02470	MHL_RS00435
OG0000512	B5C39_RS02830	MHL_RS02610
OG0000513	B5C39_RS00615	MHL_RS03425
OG0000514	B5C39_RS00080	MHL_RS02905
OG0000515	B5C39_RS01335, B5C39_RS03090	MHL_RS01925
OG0000516	B5C39_RS03515	MHL_RS02085
OG0000517	B5C39_RS00880	MHL_RS00070
OG0000518	B5C39_RS00295	MHL_RS03115
OG0000519	B5C39_RS02120	MHL_RS00870
OG0000520	B5C39_RS01995	MHL_RS00995
OG0000521	B5C39_RS01090	MHL_RS00270
OG0000522	B5C39_RS01125	MHL_RS00305
OG0000523	B5C39_RS00550	MHL_RS03365
OG0000524	B5C39_RS02945	MHL_RS02725
OG0000525	B5C39_RS00515	MHL_RS03330
OG0000526	B5C39_RS03895	MHL_RS04020
OG0000527	B5C39_RS03280	MHL_RS01840
OG0000528	B5C39_RS03520	MHL_RS02090
OG0000529	B5C39_RS02520	MHL_RS02300
OG0000530	B5C39_RS02630	MHL_RS02410
OG0000531	B5C39_RS01500	MHL_RS01480
OG0000532	B5C39_RS03145	MHL_RS01715
OG0000533	B5C39_RS02295	MHL_RS03945, MHL_RS03940
OG0000534	B5C39_RS01210	MHL_RS00385
OG0000535	B5C39_RS00860	MHL_RS00050
OG0000536	B5C39_RS00730	MHL_RS03540
OG0000537	B5C39_RS02180	MHL_RS00815
OG0000538	B5C39_RS01785	MHL_RS01205
OG0000539	B5C39_RS01035	MHL_RS00215
OG0000540	B5C39_RS02915	MHL_RS02695
OG0000541	B5C39_RS02990	MHL_RS02765
OG0000542	B5C39_RS01180	MHL_RS00355
OG0000543	B5C39_RS00015	MHL_RS01650
OG0000544	B5C39_RS01645	MHL_RS01335
OG0000545	B5C39_RS03330	MHL_RS01905
OG0000546	B5C39_RS03060	MHL_RS02835
OG0000547	B5C39_RS00130	MHL_RS02955
