HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N5.HOG0000103	OG0000015	n36																NB625_RS01580	NB624_RS01565					MHL_RS01720	MHP7448_RS01650																					
N5.HOG0000104	OG0000016	n1																NB625_RS02995	NB624_RS03000					MHL_RS02885	MHP7448_RS02865																					
N5.HOG0000105	OG0000016	n33									NB623_RS00160	NBX26_RS00160						NB625_RS00175	NB624_RS00170					MHL_RS00175	MHP7448_RS00170																					
N5.HOG0000106	OG0000017	n1									NB623_RS00145	NBX26_RS00145						NB625_RS00160	NB624_RS00155					MHL_RS00160	MHP7448_RS00155																					
N5.HOG0000107	OG0000017	n16									NB623_RS03015	NBX26_RS03025						NB625_RS03005	NB624_RS03010					MHL_RS02895	MHP7448_RS02875																					
N5.HOG0000108	OG0000018	n18									NB623_RS01440	NBX26_RS01445						NB625_RS01325	NB624_RS01315					MHL_RS01405	MHP7448_RS01340																					
N5.HOG0000109	OG0000018	n26																						MHL_RS00665	MHP7448_RS02275																					
N5.HOG0000110	OG0000018	n37									NB623_RS01950	NBX26_RS01950						NB625_RS02090	NB624_RS02095																											
N5.HOG0000111	OG0000019	n11																							MHP7448_RS04070																					
N5.HOG0000112	OG0000019	n21																							MHP7448_RS03045																					
N5.HOG0000113	OG0000019	n33									NB623_RS03195	NBX26_RS03210						NB625_RS03185	NB624_RS03190																											
N5.HOG0000114	OG0000019	n42									NB623_RS03185	NBX26_RS03200																																		
N5.HOG0000115	OG0000019	n46									NB623_RS03175	NBX26_RS03190						NB625_RS03175	NB624_RS03180																											
N5.HOG0000116	OG0000019	n72																							MHP7448_RS03040																					
N5.HOG0000117	OG0000019	n75																NB625_RS03195	NB624_RS03200																											
N5.HOG0000118	OG0000019	n82																							MHP7448_RS04065																					
N5.HOG0000119	OG0000020	n1									NB623_RS03740								NB624_RS03690					MHL_RS03545	MHP7448_RS03580																					
N5.HOG0000120	OG0000020	n37									NB623_RS03745	NBX26_RS03745						NB625_RS03695	NB624_RS03695					MHL_RS03550	MHP7448_RS03585																					
N5.HOG0000121	OG0000021	n3																						MHL_RS01835	MHP7448_RS04125																					
N5.HOG0000122	OG0000021	n20									NB623_RS02325	NBX26_RS02335																																		
N5.HOG0000123	OG0000021	n33																NB625_RS01755	NB624_RS01760																											
N5.HOG0000124	OG0000021	n46																						MHL_RS03930	MHP7448_RS03950																					
N5.HOG0000125	OG0000021	n54																NB625_RS01760	NB624_RS01765																											
N5.HOG0000126	OG0000022	n1									NB623_RS01785	NBX26_RS01790						NB625_RS01665	NB624_RS01660					MHL_RS01740	MHP7448_RS01680																					
N5.HOG0000127	OG0000022	n33									NB623_RS01840	NBX26_RS01845						NB625_RS01720	NB624_RS01715					MHL_RS01790	MHP7448_RS01730																					
N5.HOG0000128	OG0000023	n13									NB623_RS01435	NBX26_RS01440																																		
N5.HOG0000129	OG0000023	n37																						MHL_RS00675, MHL_RS03935	MHP7448_RS04010																					
N5.HOG0000130	OG0000023	n52									NB623_RS01940	NBX26_RS01940																																		
N5.HOG0000131	OG0000024	n8									NB623_RS02905	NBX26_RS02915						NB625_RS02905	NB624_RS02910					MHL_RS02790	MHP7448_RS02765																					
N5.HOG0000132	OG0000024	n33									NB623_RS01395	NBX26_RS01400						NB625_RS01275	NB624_RS01265					MHL_RS01355	MHP7448_RS01290																					
N5.HOG0000133	OG0000025	n1									NB623_RS01790	NBX26_RS01795						NB625_RS01670	NB624_RS01665					MHL_RS01745	MHP7448_RS01685																					
N5.HOG0000134	OG0000025	n32									NB623_RS01835	NBX26_RS01840						NB625_RS01715	NB624_RS01710					MHL_RS01785	MHP7448_RS01725																					
N5.HOG0000135	OG0000026	n5									NB623_RS01480	NBX26_RS01490						NB625_RS01365	NB624_RS01355					MHL_RS01445	MHP7448_RS01380																					
N5.HOG0000136	OG0000026	n19									NB623_RS01815	NBX26_RS01820						NB625_RS01695	NB624_RS01690						MHP7448_RS01705																					
N5.HOG0000137	OG0000027	n1									NB623_RS03520	NBX26_RS03535						NB625_RS03505	NB624_RS03505					MHL_RS03755	MHP7448_RS03845																					
N5.HOG0000138	OG0000027	n21									NB623_RS03535	NBX26_RS03555												MHL_RS03360	MHP7448_RS03390																					
N5.HOG0000139	OG0000028	n43																NB625_RS02565	NB624_RS02565																											
N5.HOG0000140	OG0000028	n47									NB623_RS02565	NBX26_RS02575												MHL_RS02480	MHP7448_RS02440																					
N5.HOG0000141	OG0000028	n60									NB623_RS02570	NBX26_RS02580																																		
N5.HOG0000142	OG0000029	n9									NB623_RS01215	NBX26_RS01225						NB625_RS00600						MHL_RS01165	MHP7448_RS01085																					
N5.HOG0000143	OG0000029	n41									NB623_RS00605	NBX26_RS00610						NB625_RS01080						MHL_RS00700	MHP7448_RS00610																					
N5.HOG0000144	OG0000030	n8									NB623_RS03510	NBX26_RS03525						NB625_RS03495	NB624_RS03495					MHL_RS03335	MHP7448_RS03370																					
N5.HOG0000145	OG0000030	n33									NB623_RS03530	NBX26_RS03550												MHL_RS03355	MHP7448_RS03385																					
N5.HOG0000146	OG0000031	n12									NB623_RS01985	NBX26_RS01990						NB625_RS02145	NB624_RS02150																											
N5.HOG0000147	OG0000031	n22																						MHL_RS00630	MHP7448_RS02310																					
N5.HOG0000148	OG0000031	n23																NB625_RS01605	NB624_RS01595																											
N5.HOG0000149	OG0000032	n3									NB623_RS01690	NBX26_RS01700						NB625_RS01585	NB624_RS01570					MHL_RS04000	MHP7448_RS01595																					
N5.HOG0000150	OG0000032	n24									NB623_RS03525	NBX26_RS03540, NBX26_RS03545												MHL_RS03350	MHP7448_RS03380																					
N5.HOG0000151	OG0000033	n20									NB623_RS02560	NBX26_RS02570						NB625_RS02560	NB624_RS02560																											
N5.HOG0000152	OG0000033	n39																NB625_RS02550	NB624_RS02545																											
N5.HOG0000153	OG0000033	n45																						MHL_RS02475	MHP7448_RS02435																					
N5.HOG0000154	OG0000033	n53									NB623_RS02545	NBX26_RS02555																																		
N5.HOG0000155	OG0000033	n59									NB623_RS02550	NBX26_RS02560						NB625_RS02555	NB624_RS02550																											
N5.HOG0000156	OG0000034	n1									NB623_RS00990	NBX26_RS00985						NB625_RS02250						MHL_RS04045																						
N5.HOG0000157	OG0000034	n8									NB623_RS00980	NBX26_RS00975						NB625_RS02255	NB624_RS02260																											
N5.HOG0000158	OG0000035	n1									NB623_RS03355	NBX26_RS03375						NB625_RS03365	NB624_RS03370					MHL_RS03210	MHP7448_RS03240																					
N5.HOG0000159	OG0000035	n36									NB623_RS03345	NBX26_RS03365												MHL_RS03195	MHP7448_RS03225																					
N5.HOG0000160	OG0000036	n11									NB623_RS00120	NBX26_RS00120																																		
N5.HOG0000161	OG0000036	n21																NB625_RS00110	NB624_RS00120					MHL_RS00120	MHP7448_RS00115																					
N5.HOG0000162	OG0000036	n27																						MHL_RS00135	MHP7448_RS00130																					
N5.HOG0000163	OG0000036	n44																NB625_RS00130	NB624_RS00125																											
N5.HOG0000164	OG0000037	n3									NB623_RS01700								NB624_RS01585						MHP7448_RS03725																					
N5.HOG0000165	OG0000037	n34										NBX26_RS01705													MHP7448_RS03970																					
N5.HOG0000166	OG0000038	n8																NB625_RS01745	NB624_RS01745					MHL_RS01870	MHP7448_RS01825																					
N5.HOG0000167	OG0000038	n17									NB623_RS00485	NBX26_RS00490																																		
N5.HOG0000168	OG0000038	n25									NB623_RS02330	NBX26_RS02340																																		
N5.HOG0000169	OG0000038	n45																NB625_RS00500	NB624_RS00495						MHP7448_RS00500																					
N5.HOG0000170	OG0000039	n4																							MHP7448_RS01635																					
N5.HOG0000171	OG0000039	n8									NB623_RS01730	NBX26_RS01735						NB625_RS01615	NB624_RS01605					MHL_RS01705																						
N5.HOG0000172	OG0000040	n3																NB625_RS03440	NB624_RS03440																											
N5.HOG0000173	OG0000040	n14									NB623_RS03445																																			
N5.HOG0000174	OG0000040	n15									NB623_RS03435, NB623_RS03440																																			
N5.HOG0000175	OG0000040	n41																							MHP7448_RS03315																					
N5.HOG0000176	OG0000040	n47										NBX26_RS03455												MHL_RS03285																						
N5.HOG0000177	OG0000041	n9									NB623_RS00670	NBX26_RS00670						NB625_RS01015	NB624_RS01010					MHL_RS00760	MHP7448_RS00680																					
N5.HOG0000178	OG0000041	n22									NB623_RS01315	NBX26_RS01320						NB625_RS01195	NB624_RS01185					MHL_RS01270	MHP7448_RS01195																					
N5.HOG0000179	OG0000042	n36									NB623_RS03100	NBX26_RS03110						NB625_RS03095	NB624_RS03095					MHL_RS02985	MHP7448_RS02965																					
N5.HOG0000180	OG0000043	n0									NB623_RS02180	NBX26_RS02185						NB625_RS01915	NB624_RS01920					MHL_RS00625, MHL_RS01990	MHP7448_RS01935, MHP7448_RS02315																					
N5.HOG0000181	OG0000044	n1									NB623_RS01800	NBX26_RS01805						NB625_RS01680	NB624_RS01675					MHL_RS04220	MHP7448_RS04120																					
N5.HOG0000182	OG0000044	n6									NB623_RS02300	NBX26_RS02310						NB625_RS01790	NB624_RS01795																											
N5.HOG0000183	OG0000045	n0									NB623_RS01735, NB623_RS01740	NBX26_RS01740, NBX26_RS01745						NB625_RS01620	NB624_RS01610					MHL_RS01710	MHP7448_RS01640																					
N5.HOG0000184	OG0000046	n1									NB623_RS03460	NBX26_RS03470						NB625_RS03445	NB624_RS03445, NB624_RS03450					MHL_RS04100	MHP7448_RS03325																					
N5.HOG0000185	OG0000046	n29									NB623_RS03455, NB623_RS03465	NBX26_RS03465, NBX26_RS03475																																		
N5.HOG0000186	OG0000046	n32									NB623_RS03450	NBX26_RS03460												MHL_RS03290																						
N5.HOG0000187	OG0000047	n4									NB623_RS01935	NBX26_RS01935						NB625_RS02080	NB624_RS02085																											
N5.HOG0000188	OG0000047	n17																						MHL_RS01655	MHP7448_RS01590																					
N5.HOG0000189	OG0000047	n35																						MHL_RS00650	MHP7448_RS02290																					
N5.HOG0000190	OG0000048	n0									NB623_RS01920	NBX26_RS01920						NB625_RS02195	NB624_RS02205					MHL_RS02170	MHP7448_RS02115																					
N5.HOG0000191	OG0000049	n0									NB623_RS03205	NBX26_RS03220						NB625_RS03205	NB624_RS03210					MHL_RS03060	MHP7448_RS03085																					
N5.HOG0000192	OG0000050	n0									NB623_RS02600	NBX26_RS02610						NB625_RS02595	NB624_RS02595					MHL_RS02510	MHP7448_RS02470																					
N5.HOG0000193	OG0000051	n9									NB623_RS02820	NBX26_RS02825						NB625_RS02810	NB624_RS02825						MHP7448_RS02675																					
N5.HOG0000194	OG0000051	n38																						MHL_RS02710																						
N5.HOG0000195	OG0000052	n0									NB623_RS00075, NB623_RS00080	NBX26_RS00075, NBX26_RS00080						NB625_RS00075	NB624_RS00075					MHL_RS00080	MHP7448_RS00075																					
N5.HOG0000196	OG0000053	n0									NB623_RS01570	NBX26_RS01580						NB625_RS01450	NB624_RS01440					MHL_RS01530	MHP7448_RS01465																					
N5.HOG0000197	OG0000054	n0									NB623_RS02625	NBX26_RS02635						NB625_RS02620	NB624_RS02620					MHL_RS02535	MHP7448_RS02495																					
N5.HOG0000198	OG0000055	n0									NB623_RS00125	NBX26_RS00125						NB625_RS00135	NB624_RS00130					MHL_RS00140	MHP7448_RS00135																					
N5.HOG0000199	OG0000056	n0									NB623_RS03725	NBX26_RS03730						NB625_RS03680	NB624_RS03675					MHL_RS03530	MHP7448_RS03565																					
N5.HOG0000200	OG0000057	n0									NB623_RS03085	NBX26_RS03095						NB625_RS03080	NB624_RS03080					MHL_RS02970	MHP7448_RS02950																					
N5.HOG0000201	OG0000058	n2									NB623_RS01995	NBX26_RS01995						NB625_RS02155	NB624_RS02160																											
N5.HOG0000202	OG0000058	n11																						MHL_RS00610	MHP7448_RS02335																					
N5.HOG0000203	OG0000058	n29									NB623_RS01990							NB625_RS02150	NB624_RS02155																											
N5.HOG0000204	OG0000059	n11																NB625_RS02135	NB624_RS02140																											
N5.HOG0000205	OG0000059	n15																NB625_RS02125	NB624_RS02130																											
N5.HOG0000206	OG0000059	n18																							MHP7448_RS02325																					
N5.HOG0000207	OG0000059	n20																						MHL_RS00620	MHP7448_RS02320																					
N5.HOG0000208	OG0000059	n35									NB623_RS01980	NBX26_RS01985																																		
N5.HOG0000209	OG0000059	n40																NB625_RS02140	NB624_RS02145																											
N5.HOG0000210	OG0000060	n21									NB623_RS00085	NBX26_RS00085						NB625_RS00080	NB624_RS00080					MHL_RS04115	MHP7448_RS00080																					
N5.HOG0000211	OG0000061	n7																NB625_RS01860	NB624_RS01865					MHL_RS01940																						
N5.HOG0000212	OG0000061	n24																							MHP7448_RS01895																					
N5.HOG0000213	OG0000062	n0									NB623_RS03775	NBX26_RS03775						NB625_RS03725	NB624_RS03725					MHL_RS03580	MHP7448_RS03615																					
N5.HOG0000214	OG0000063	n0									NB623_RS03770	NBX26_RS03770						NB625_RS03720	NB624_RS03720					MHL_RS03575	MHP7448_RS03610																					
N5.HOG0000215	OG0000064	n0									NB623_RS03760	NBX26_RS03760						NB625_RS03710	NB624_RS03710					MHL_RS03565	MHP7448_RS03600																					
N5.HOG0000216	OG0000065	n0									NB623_RS02390	NBX26_RS02400						NB625_RS02395	NB624_RS02385					MHL_RS02310	MHP7448_RS02180																					
N5.HOG0000217	OG0000066	n7									NB623_RS01470	NBX26_RS01480						NB625_RS01355	NB624_RS01345					MHL_RS01435	MHP7448_RS01370																					
N5.HOG0000218	OG0000066	n12										NBX26_RS01475																																		
N5.HOG0000219	OG0000067	n13																NB625_RS00525	NB624_RS00520					MHL_RS00525	MHP7448_RS00525																					
N5.HOG0000220	OG0000068	n0									NB623_RS00640	NBX26_RS00645						NB625_RS01040	NB624_RS01035					MHL_RS00735	MHP7448_RS00655																					
N5.HOG0000221	OG0000069	n0									NB623_RS02980	NBX26_RS02990						NB625_RS02975	NB624_RS02975					MHL_RS02860	MHP7448_RS02835																					
N5.HOG0000222	OG0000070	n0									NB623_RS02630	NBX26_RS02640						NB625_RS02625	NB624_RS02625					MHL_RS02540	MHP7448_RS02500																					
N5.HOG0000223	OG0000071	n0									NB623_RS03425	NBX26_RS03445						NB625_RS03430	NB624_RS03430					MHL_RS03275	MHP7448_RS03305																					
N5.HOG0000224	OG0000072	n0									NB623_RS03430	NBX26_RS03450						NB625_RS03435	NB624_RS03435					MHL_RS03280	MHP7448_RS03310																					
N5.HOG0000225	OG0000073	n0									NB623_RS00710	NBX26_RS00715						NB625_RS00980	NB624_RS00975					MHL_RS00795	MHP7448_RS00715																					
N5.HOG0000226	OG0000074	n10									NB623_RS00910	NBX26_RS00910						NB625_RS00780	NB624_RS00775					MHL_RS03950	MHP7448_RS03660																					
N5.HOG0000227	OG0000074	n16																						MHL_RS04210																						
N5.HOG0000228	OG0000076	n7																						MHL_RS00360	MHP7448_RS00355																					
N5.HOG0000229	OG0000076	n19									NB623_RS00345	NBX26_RS00350						NB625_RS00360	NB624_RS00355																											
N5.HOG0000230	OG0000077	n0									NB623_RS00430	NBX26_RS00435						NB625_RS00445	NB624_RS00440					MHL_RS00450	MHP7448_RS00445																					
N5.HOG0000231	OG0000078	n12									NB623_RS01805	NBX26_RS01810						NB625_RS01685	NB624_RS01680						MHP7448_RS01695																					
N5.HOG0000232	OG0000078	n40																						MHL_RS01755																						
