HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N15.HOG0000064	OG0000015	n22									NB623_RS01685	NBX26_RS01690																																		
N15.HOG0000065	OG0000016	n33									NB623_RS00160	NBX26_RS00160																																		
N15.HOG0000066	OG0000017	n1									NB623_RS00145	NBX26_RS00145																																		
N15.HOG0000067	OG0000017	n16									NB623_RS03015	NBX26_RS03025																																		
N15.HOG0000068	OG0000018	n18									NB623_RS01440	NBX26_RS01445																																		
N15.HOG0000069	OG0000018	n37									NB623_RS01950	NBX26_RS01950																																		
N15.HOG0000070	OG0000019	n33									NB623_RS03195	NBX26_RS03210																																		
N15.HOG0000071	OG0000019	n42									NB623_RS03185	NBX26_RS03200																																		
N15.HOG0000072	OG0000019	n46									NB623_RS03175	NBX26_RS03190																																		
N15.HOG0000073	OG0000020	n1									NB623_RS03740																																			
N15.HOG0000074	OG0000020	n37									NB623_RS03745	NBX26_RS03745																																		
N15.HOG0000075	OG0000021	n20									NB623_RS02325	NBX26_RS02335																																		
N15.HOG0000076	OG0000022	n1									NB623_RS01785	NBX26_RS01790																																		
N15.HOG0000077	OG0000022	n33									NB623_RS01840	NBX26_RS01845																																		
N15.HOG0000078	OG0000023	n13									NB623_RS01435	NBX26_RS01440																																		
N15.HOG0000079	OG0000023	n52									NB623_RS01940	NBX26_RS01940																																		
N15.HOG0000080	OG0000024	n8									NB623_RS02905	NBX26_RS02915																																		
N15.HOG0000081	OG0000024	n33									NB623_RS01395	NBX26_RS01400																																		
N15.HOG0000082	OG0000025	n1									NB623_RS01790	NBX26_RS01795																																		
N15.HOG0000083	OG0000025	n32									NB623_RS01835	NBX26_RS01840																																		
N15.HOG0000084	OG0000026	n5									NB623_RS01480	NBX26_RS01490																																		
N15.HOG0000085	OG0000026	n19									NB623_RS01815	NBX26_RS01820																																		
N15.HOG0000086	OG0000027	n1									NB623_RS03520	NBX26_RS03535																																		
N15.HOG0000087	OG0000027	n21									NB623_RS03535	NBX26_RS03555																																		
N15.HOG0000088	OG0000028	n47									NB623_RS02565	NBX26_RS02575																																		
N15.HOG0000089	OG0000028	n60									NB623_RS02570	NBX26_RS02580																																		
N15.HOG0000090	OG0000029	n9									NB623_RS01215	NBX26_RS01225																																		
N15.HOG0000091	OG0000029	n41									NB623_RS00605	NBX26_RS00610																																		
N15.HOG0000092	OG0000030	n8									NB623_RS03510	NBX26_RS03525																																		
N15.HOG0000093	OG0000030	n33									NB623_RS03530	NBX26_RS03550																																		
N15.HOG0000094	OG0000031	n12									NB623_RS01985	NBX26_RS01990																																		
N15.HOG0000095	OG0000032	n3									NB623_RS01690	NBX26_RS01700																																		
N15.HOG0000096	OG0000032	n24									NB623_RS03525	NBX26_RS03540, NBX26_RS03545																																		
N15.HOG0000097	OG0000033	n20									NB623_RS02560	NBX26_RS02570																																		
N15.HOG0000098	OG0000033	n53									NB623_RS02545	NBX26_RS02555																																		
N15.HOG0000099	OG0000033	n59									NB623_RS02550	NBX26_RS02560																																		
N15.HOG0000100	OG0000034	n1									NB623_RS00990	NBX26_RS00985																																		
N15.HOG0000101	OG0000034	n8									NB623_RS00980	NBX26_RS00975																																		
N15.HOG0000102	OG0000035	n1									NB623_RS03355	NBX26_RS03375																																		
N15.HOG0000103	OG0000035	n36									NB623_RS03345	NBX26_RS03365																																		
N15.HOG0000104	OG0000036	n11									NB623_RS00120	NBX26_RS00120																																		
N15.HOG0000105	OG0000037	n3									NB623_RS01700																																			
N15.HOG0000106	OG0000037	n34										NBX26_RS01705																																		
N15.HOG0000107	OG0000038	n17									NB623_RS00485	NBX26_RS00490																																		
N15.HOG0000108	OG0000038	n25									NB623_RS02330	NBX26_RS02340																																		
N15.HOG0000109	OG0000039	n8									NB623_RS01730	NBX26_RS01735																																		
N15.HOG0000110	OG0000040	n14									NB623_RS03445																																			
N15.HOG0000111	OG0000040	n15									NB623_RS03435, NB623_RS03440																																			
N15.HOG0000112	OG0000040	n47										NBX26_RS03455																																		
N15.HOG0000113	OG0000041	n9									NB623_RS00670	NBX26_RS00670																																		
N15.HOG0000114	OG0000041	n22									NB623_RS01315	NBX26_RS01320																																		
N15.HOG0000115	OG0000042	n36									NB623_RS03100	NBX26_RS03110																																		
N15.HOG0000116	OG0000043	n0									NB623_RS02180	NBX26_RS02185																																		
N15.HOG0000117	OG0000044	n1									NB623_RS01800	NBX26_RS01805																																		
N15.HOG0000118	OG0000044	n6									NB623_RS02300	NBX26_RS02310																																		
N15.HOG0000119	OG0000045	n6									NB623_RS01740	NBX26_RS01745																																		
N15.HOG0000120	OG0000045	n34									NB623_RS01735	NBX26_RS01740																																		
N15.HOG0000121	OG0000046	n1									NB623_RS03460	NBX26_RS03470																																		
N15.HOG0000122	OG0000046	n30									NB623_RS03465	NBX26_RS03475																																		
N15.HOG0000123	OG0000046	n31									NB623_RS03455	NBX26_RS03465																																		
N15.HOG0000124	OG0000046	n32									NB623_RS03450	NBX26_RS03460																																		
N15.HOG0000125	OG0000047	n4									NB623_RS01935	NBX26_RS01935																																		
N15.HOG0000126	OG0000048	n0									NB623_RS01920	NBX26_RS01920																																		
N15.HOG0000127	OG0000049	n0									NB623_RS03205	NBX26_RS03220																																		
N15.HOG0000128	OG0000050	n0									NB623_RS02600	NBX26_RS02610																																		
N15.HOG0000129	OG0000051	n9									NB623_RS02820	NBX26_RS02825																																		
N15.HOG0000130	OG0000052	n10									NB623_RS00080	NBX26_RS00080																																		
N15.HOG0000131	OG0000052	n26									NB623_RS00075	NBX26_RS00075																																		
N15.HOG0000132	OG0000053	n0									NB623_RS01570	NBX26_RS01580																																		
N15.HOG0000133	OG0000054	n0									NB623_RS02625	NBX26_RS02635																																		
N15.HOG0000134	OG0000055	n0									NB623_RS00125	NBX26_RS00125																																		
N15.HOG0000135	OG0000056	n0									NB623_RS03725	NBX26_RS03730																																		
N15.HOG0000136	OG0000057	n0									NB623_RS03085	NBX26_RS03095																																		
N15.HOG0000137	OG0000058	n2									NB623_RS01995	NBX26_RS01995																																		
N15.HOG0000138	OG0000058	n29									NB623_RS01990																																			
N15.HOG0000139	OG0000059	n35									NB623_RS01980	NBX26_RS01985																																		
N15.HOG0000140	OG0000060	n21									NB623_RS00085	NBX26_RS00085																																		
N15.HOG0000141	OG0000062	n0									NB623_RS03775	NBX26_RS03775																																		
N15.HOG0000142	OG0000063	n0									NB623_RS03770	NBX26_RS03770																																		
N15.HOG0000143	OG0000064	n0									NB623_RS03760	NBX26_RS03760																																		
N15.HOG0000144	OG0000065	n0									NB623_RS02390	NBX26_RS02400																																		
N15.HOG0000145	OG0000066	n7									NB623_RS01470	NBX26_RS01480																																		
N15.HOG0000146	OG0000066	n12										NBX26_RS01475																																		
N15.HOG0000147	OG0000068	n0									NB623_RS00640	NBX26_RS00645																																		
N15.HOG0000148	OG0000069	n0									NB623_RS02980	NBX26_RS02990																																		
N15.HOG0000149	OG0000070	n0									NB623_RS02630	NBX26_RS02640																																		
N15.HOG0000150	OG0000071	n0									NB623_RS03425	NBX26_RS03445																																		
N15.HOG0000151	OG0000072	n0									NB623_RS03430	NBX26_RS03450																																		
N15.HOG0000152	OG0000073	n0									NB623_RS00710	NBX26_RS00715																																		
N15.HOG0000153	OG0000074	n10									NB623_RS00910	NBX26_RS00910																																		
N15.HOG0000154	OG0000076	n19									NB623_RS00345	NBX26_RS00350																																		
N15.HOG0000155	OG0000077	n0									NB623_RS00430	NBX26_RS00435																																		
N15.HOG0000156	OG0000078	n12									NB623_RS01805	NBX26_RS01810																																		
N15.HOG0000157	OG0000079	n0									NB623_RS02720	NBX26_RS02720																																		
N15.HOG0000158	OG0000080	n0									NB623_RS02770	NBX26_RS02765																																		
N15.HOG0000159	OG0000081	n0									NB623_RS00325	NBX26_RS00330																																		
N15.HOG0000160	OG0000083	n0									NB623_RS02075	NBX26_RS02080																																		
N15.HOG0000161	OG0000084	n0									NB623_RS02045	NBX26_RS02050																																		
N15.HOG0000162	OG0000085	n0									NB623_RS02040	NBX26_RS02045																																		
N15.HOG0000163	OG0000086	n0									NB623_RS02030	NBX26_RS02030																																		
N15.HOG0000164	OG0000087	n0									NB623_RS02015	NBX26_RS02015																																		
N15.HOG0000165	OG0000088	n0									NB623_RS02010	NBX26_RS02010																																		
N15.HOG0000166	OG0000089	n0									NB623_RS02000	NBX26_RS02000																																		
N15.HOG0000167	OG0000090	n0									NB623_RS00070	NBX26_RS00070																																		
N15.HOG0000168	OG0000091	n0									NB623_RS00055	NBX26_RS00055																																		
N15.HOG0000169	OG0000092	n0									NB623_RS00050	NBX26_RS00040																																		
N15.HOG0000170	OG0000093	n0									NB623_RS00035	NBX26_RS00035																																		
N15.HOG0000171	OG0000094	n0									NB623_RS00030	NBX26_RS00030																																		
N15.HOG0000172	OG0000095	n0									NB623_RS00005	NBX26_RS00005																																		
N15.HOG0000173	OG0000096	n0									NB623_RS03810	NBX26_RS03810																																		
N15.HOG0000174	OG0000097	n0									NB623_RS03790	NBX26_RS03790																																		
N15.HOG0000175	OG0000098	n0									NB623_RS03780	NBX26_RS03780																																		
N15.HOG0000176	OG0000099	n0									NB623_RS03730	NBX26_RS03735																																		
N15.HOG0000177	OG0000100	n0									NB623_RS03715	NBX26_RS03720																																		
N15.HOG0000178	OG0000101	n0									NB623_RS03710	NBX26_RS03715																																		
N15.HOG0000179	OG0000102	n0									NB623_RS01830	NBX26_RS01835																																		
N15.HOG0000180	OG0000103	n0									NB623_RS02355	NBX26_RS02365																																		
N15.HOG0000181	OG0000104	n0									NB623_RS02360	NBX26_RS02370																																		
N15.HOG0000182	OG0000105	n0									NB623_RS02380	NBX26_RS02390																																		
N15.HOG0000183	OG0000106	n0									NB623_RS02385	NBX26_RS02395																																		
N15.HOG0000184	OG0000107	n0									NB623_RS02395	NBX26_RS02405																																		
N15.HOG0000185	OG0000108	n0									NB623_RS02400	NBX26_RS02410																																		
N15.HOG0000186	OG0000109	n0									NB623_RS02405	NBX26_RS02415																																		
N15.HOG0000187	OG0000110	n0									NB623_RS02525	NBX26_RS02535																																		
N15.HOG0000188	OG0000111	n0									NB623_RS02520	NBX26_RS02530																																		
N15.HOG0000189	OG0000112	n0									NB623_RS02510	NBX26_RS02520																																		
N15.HOG0000190	OG0000113	n0									NB623_RS02490	NBX26_RS02500																																		
N15.HOG0000191	OG0000114	n0									NB623_RS02485	NBX26_RS02490																																		
N15.HOG0000192	OG0000115	n0									NB623_RS02470	NBX26_RS02480																																		
N15.HOG0000193	OG0000116	n0									NB623_RS01415	NBX26_RS01420																																		
N15.HOG0000194	OG0000117	n0									NB623_RS01420	NBX26_RS01425																																		
N15.HOG0000195	OG0000118	n0									NB623_RS01455	NBX26_RS01460																																		
N15.HOG0000196	OG0000119	n0									NB623_RS01465	NBX26_RS01470																																		
N15.HOG0000197	OG0000120	n0									NB623_RS01475	NBX26_RS01485																																		
N15.HOG0000198	OG0000121	n0									NB623_RS01505	NBX26_RS01515																																		
N15.HOG0000199	OG0000122	n0									NB623_RS01510	NBX26_RS01520																																		
N15.HOG0000200	OG0000123	n0									NB623_RS01530	NBX26_RS01540																																		
N15.HOG0000201	OG0000124	n0									NB623_RS01535	NBX26_RS01545																																		
N15.HOG0000202	OG0000125	n0									NB623_RS01545	NBX26_RS01550																																		
N15.HOG0000203	OG0000126	n0									NB623_RS01550	NBX26_RS01560																																		
N15.HOG0000204	OG0000127	n0									NB623_RS01560	NBX26_RS01570																																		
N15.HOG0000205	OG0000128	n0									NB623_RS01575	NBX26_RS01585																																		
N15.HOG0000206	OG0000129	n0									NB623_RS01580	NBX26_RS01590																																		
N15.HOG0000207	OG0000130	n0									NB623_RS01590	NBX26_RS01600																																		
N15.HOG0000208	OG0000131	n0									NB623_RS01620	NBX26_RS01630																																		
N15.HOG0000209	OG0000132	n0									NB623_RS01635	NBX26_RS01645																																		
N15.HOG0000210	OG0000133	n0									NB623_RS00525	NBX26_RS00530																																		
N15.HOG0000211	OG0000134	n0									NB623_RS00530	NBX26_RS00535																																		
N15.HOG0000212	OG0000135	n0									NB623_RS00545	NBX26_RS00550																																		
N15.HOG0000213	OG0000136	n0									NB623_RS00550	NBX26_RS00555																																		
N15.HOG0000214	OG0000137	n0									NB623_RS00590	NBX26_RS00595																																		
N15.HOG0000215	OG0000138	n0									NB623_RS00615	NBX26_RS00620																																		
N15.HOG0000216	OG0000139	n0									NB623_RS00645	NBX26_RS00650																																		
N15.HOG0000217	OG0000140	n0									NB623_RS00650	NBX26_RS00655																																		
N15.HOG0000218	OG0000141	n0									NB623_RS03095	NBX26_RS03105																																		
N15.HOG0000219	OG0000142	n0									NB623_RS03090	NBX26_RS03100																																		
N15.HOG0000220	OG0000143	n0									NB623_RS03075	NBX26_RS03085																																		
N15.HOG0000221	OG0000144	n0									NB623_RS03060	NBX26_RS03070																																		
N15.HOG0000222	OG0000145	n0									NB623_RS03050	NBX26_RS03060																																		
N15.HOG0000223	OG0000146	n0									NB623_RS03040	NBX26_RS03050																																		
N15.HOG0000224	OG0000147	n0									NB623_RS03035	NBX26_RS03045																																		
N15.HOG0000225	OG0000148	n0									NB623_RS03020	NBX26_RS03030																																		
N15.HOG0000226	OG0000149	n0									NB623_RS03010	NBX26_RS03020																																		
N15.HOG0000227	OG0000150	n0									NB623_RS02995	NBX26_RS03005																																		
N15.HOG0000228	OG0000151	n0									NB623_RS02945	NBX26_RS02955																																		
N15.HOG0000229	OG0000152	n0									NB623_RS02940	NBX26_RS02950																																		
N15.HOG0000230	OG0000153	n0									NB623_RS02935	NBX26_RS02945																																		
N15.HOG0000231	OG0000154	n0									NB623_RS02925	NBX26_RS02935																																		
N15.HOG0000232	OG0000155	n0									NB623_RS02885	NBX26_RS02895																																		
N15.HOG0000233	OG0000156	n0									NB623_RS02875	NBX26_RS02890																																		
N15.HOG0000234	OG0000157	n0									NB623_RS02870	NBX26_RS02880																																		
N15.HOG0000235	OG0000158	n0									NB623_RS02860	NBX26_RS02870																																		
N15.HOG0000236	OG0000159	n0									NB623_RS02615	NBX26_RS02625																																		
N15.HOG0000237	OG0000160	n0									NB623_RS02610	NBX26_RS02620																																		
N15.HOG0000238	OG0000161	n0									NB623_RS02605	NBX26_RS02615																																		
N15.HOG0000239	OG0000162	n0									NB623_RS02595	NBX26_RS02605																																		
N15.HOG0000240	OG0000163	n0									NB623_RS02590	NBX26_RS02600																																		
N15.HOG0000241	OG0000164	n0									NB623_RS01725	NBX26_RS01730																																		
N15.HOG0000242	OG0000165	n0									NB623_RS02155	NBX26_RS02160																																		
N15.HOG0000243	OG0000166	n0									NB623_RS02135	NBX26_RS02140																																		
N15.HOG0000244	OG0000167	n0									NB623_RS02120	NBX26_RS02125																																		
N15.HOG0000245	OG0000168	n0									NB623_RS02115	NBX26_RS02120																																		
N15.HOG0000246	OG0000169	n0									NB623_RS03200	NBX26_RS03215																																		
N15.HOG0000247	OG0000170	n0									NB623_RS03215	NBX26_RS03230																																		
N15.HOG0000248	OG0000171	n0									NB623_RS03225	NBX26_RS03240																																		
N15.HOG0000249	OG0000172	n0									NB623_RS03230	NBX26_RS03245																																		
N15.HOG0000250	OG0000173	n0									NB623_RS03235	NBX26_RS03250																																		
N15.HOG0000251	OG0000174	n0									NB623_RS03240	NBX26_RS03255																																		
N15.HOG0000252	OG0000175	n0									NB623_RS03265	NBX26_RS03270																																		
N15.HOG0000253	OG0000176	n0									NB623_RS03310	NBX26_RS03330																																		
N15.HOG0000254	OG0000177	n0									NB623_RS03315	NBX26_RS03335																																		
N15.HOG0000255	OG0000178	n0									NB623_RS03320	NBX26_RS03340																																		
N15.HOG0000256	OG0000179	n0									NB623_RS03330	NBX26_RS03350																																		
N15.HOG0000257	OG0000180	n0									NB623_RS03335	NBX26_RS03355																																		
N15.HOG0000258	OG0000181	n0									NB623_RS03375	NBX26_RS03395																																		
N15.HOG0000259	OG0000182	n0									NB623_RS03385	NBX26_RS03405																																		
N15.HOG0000260	OG0000183	n0									NB623_RS03420	NBX26_RS03440																																		
N15.HOG0000261	OG0000184	n0									NB623_RS03485	NBX26_RS03495																																		
N15.HOG0000262	OG0000185	n0									NB623_RS03475	NBX26_RS03480																																		
N15.HOG0000263	OG0000186	n0									NB623_RS01645	NBX26_RS01655																																		
N15.HOG0000264	OG0000187	n0									NB623_RS01660	NBX26_RS01670																																		
N15.HOG0000265	OG0000188	n0									NB623_RS01670	NBX26_RS01680																																		
N15.HOG0000266	OG0000189	n0									NB623_RS02445	NBX26_RS02455																																		
N15.HOG0000267	OG0000190	n0									NB623_RS02440	NBX26_RS02450																																		
N15.HOG0000268	OG0000191	n0									NB623_RS02415	NBX26_RS02425																																		
N15.HOG0000269	OG0000192	n0									NB623_RS01340	NBX26_RS01345																																		
N15.HOG0000270	OG0000193	n0									NB623_RS01325	NBX26_RS01330																																		
N15.HOG0000271	OG0000194	n0									NB623_RS00690	NBX26_RS00695																																		
N15.HOG0000272	OG0000195	n0									NB623_RS00695	NBX26_RS00700																																		
N15.HOG0000273	OG0000196	n0									NB623_RS00720	NBX26_RS00725																																		
N15.HOG0000274	OG0000197	n0									NB623_RS00730	NBX26_RS00735																																		
N15.HOG0000275	OG0000198	n0									NB623_RS00740	NBX26_RS00745																																		
N15.HOG0000276	OG0000199	n0									NB623_RS00745	NBX26_RS00750																																		
N15.HOG0000277	OG0000200	n0									NB623_RS00760	NBX26_RS00765																																		
N15.HOG0000278	OG0000201	n0									NB623_RS00770	NBX26_RS00775																																		
N15.HOG0000279	OG0000202	n0									NB623_RS00830	NBX26_RS00830																																		
N15.HOG0000280	OG0000203	n0									NB623_RS00835	NBX26_RS00835																																		
N15.HOG0000281	OG0000204	n0									NB623_RS00840	NBX26_RS00840																																		
N15.HOG0000282	OG0000205	n0									NB623_RS00845	NBX26_RS00845																																		
N15.HOG0000283	OG0000206	n0									NB623_RS00865	NBX26_RS00865																																		
N15.HOG0000284	OG0000207	n0									NB623_RS00880	NBX26_RS00880																																		
N15.HOG0000285	OG0000208	n0									NB623_RS00885	NBX26_RS00885																																		
N15.HOG0000286	OG0000209	n0									NB623_RS00890	NBX26_RS00890																																		
N15.HOG0000287	OG0000210	n0									NB623_RS00935	NBX26_RS00935																																		
N15.HOG0000288	OG0000211	n0									NB623_RS01070	NBX26_RS01080																																		
N15.HOG0000289	OG0000212	n0									NB623_RS01080	NBX26_RS01085																																		
N15.HOG0000290	OG0000213	n0									NB623_RS01085	NBX26_RS01090																																		
N15.HOG0000291	OG0000214	n0									NB623_RS01090	NBX26_RS01095																																		
N15.HOG0000292	OG0000215	n0									NB623_RS01095	NBX26_RS01100																																		
N15.HOG0000293	OG0000216	n0									NB623_RS01100	NBX26_RS01105																																		
N15.HOG0000294	OG0000217	n0									NB623_RS01105	NBX26_RS01110																																		
N15.HOG0000295	OG0000218	n0									NB623_RS01115	NBX26_RS01120																																		
N15.HOG0000296	OG0000219	n0									NB623_RS01120	NBX26_RS01125																																		
N15.HOG0000297	OG0000220	n0									NB623_RS01125	NBX26_RS01130																																		
N15.HOG0000298	OG0000221	n0									NB623_RS01130	NBX26_RS01135																																		
N15.HOG0000299	OG0000222	n0									NB623_RS01135	NBX26_RS01140																																		
N15.HOG0000300	OG0000223	n0									NB623_RS01140	NBX26_RS01145																																		
N15.HOG0000301	OG0000224	n0									NB623_RS01150	NBX26_RS01155																																		
N15.HOG0000302	OG0000225	n0									NB623_RS01160	NBX26_RS01165																																		
N15.HOG0000303	OG0000226	n0									NB623_RS01165	NBX26_RS01170																																		
N15.HOG0000304	OG0000227	n0									NB623_RS01170	NBX26_RS01175																																		
N15.HOG0000305	OG0000228	n0									NB623_RS01175	NBX26_RS01180																																		
N15.HOG0000306	OG0000229	n0									NB623_RS01180	NBX26_RS01185																																		
N15.HOG0000307	OG0000230	n0									NB623_RS01185	NBX26_RS01190																																		
N15.HOG0000308	OG0000231	n0									NB623_RS01195	NBX26_RS01200																																		
N15.HOG0000309	OG0000232	n0									NB623_RS01205	NBX26_RS01210																																		
N15.HOG0000310	OG0000233	n0									NB623_RS01225	NBX26_RS01230																																		
N15.HOG0000311	OG0000234	n0									NB623_RS01260	NBX26_RS01265																																		
N15.HOG0000312	OG0000235	n0									NB623_RS01270	NBX26_RS01275																																		
N15.HOG0000313	OG0000236	n0									NB623_RS01275	NBX26_RS01280																																		
N15.HOG0000314	OG0000237	n0									NB623_RS01280	NBX26_RS01285																																		
N15.HOG0000315	OG0000238	n0									NB623_RS01285	NBX26_RS01295																																		
N15.HOG0000316	OG0000239	n0									NB623_RS03105	NBX26_RS03115																																		
N15.HOG0000317	OG0000240	n0									NB623_RS03110	NBX26_RS03120																																		
N15.HOG0000318	OG0000241	n0									NB623_RS03120	NBX26_RS03130																																		
N15.HOG0000319	OG0000242	n0									NB623_RS03125	NBX26_RS03135																																		
