Orthogroup	MHP_MHP709_genes	MHP_7422_genes
OG0000079	DR088_RS03130	MHL_RS02615
OG0000080	DR088_RS03700	MHL_RS03870
OG0000081	DR088_RS01180	MHL_RS00340
OG0000082	DR088_RS04120	MHL_RS02460
OG0000083	DR088_RS00630	MHL_RS02095
OG0000084	DR088_RS00655	MHL_RS02120
OG0000085	DR088_RS00660	MHL_RS02125
OG0000086	DR088_RS00670	MHL_RS02135
OG0000087	DR088_RS00685	MHL_RS02150
OG0000088	DR088_RS00690	MHL_RS02155
OG0000089	DR088_RS00700	MHL_RS02165
OG0000090	DR088_RS01920	MHL_RS00075
OG0000091	DR088_RS01905	MHL_RS00060
OG0000092	DR088_RS01890	MHL_RS00045
OG0000093	DR088_RS01885	MHL_RS00040
OG0000094	DR088_RS01880	MHL_RS00035
OG0000095	DR088_RS01855	MHL_RS00010
OG0000096	DR088_RS01850	MHL_RS03615
OG0000097	DR088_RS01830	MHL_RS03595
OG0000098	DR088_RS01820	MHL_RS03585
OG0000099	DR088_RS04460	MHL_RS03535
OG0000100	DR088_RS02105	MHL_RS03520
OG0000101	DR088_RS02100	MHL_RS03515
OG0000102	DR088_RS02310	MHL_RS01780
OG0000103	DR088_RS02855	MHL_RS02275
OG0000104	DR088_RS02860	MHL_RS02280
OG0000105	DR088_RS02875	MHL_RS02295
OG0000106	DR088_RS02885	MHL_RS02305
OG0000107	DR088_RS02895	MHL_RS02315
OG0000108	DR088_RS02900	MHL_RS02320
OG0000109	DR088_RS02905	MHL_RS02325
OG0000110	DR088_RS02395	MHL_RS02450
OG0000111	DR088_RS02400	MHL_RS02445
OG0000112	DR088_RS02410	MHL_RS02435
OG0000113	DR088_RS04525	MHL_RS02415
OG0000114	DR088_RS02440	MHL_RS02405
OG0000115	DR088_RS02455	MHL_RS02395
OG0000116	DR088_RS01000	MHL_RS01380
OG0000117	DR088_RS01005	MHL_RS01385
OG0000118	DR088_RS02615	MHL_RS01420
OG0000119	DR088_RS02620	MHL_RS01425
OG0000120	DR088_RS02635	MHL_RS01440
OG0000121	DR088_RS02660	MHL_RS01465
OG0000122	DR088_RS02665	MHL_RS01470
OG0000123	DR088_RS02685	MHL_RS01490
OG0000124	DR088_RS02690	MHL_RS01495
OG0000125	DR088_RS02695	MHL_RS01500
OG0000126	DR088_RS02465	MHL_RS01510
OG0000127	DR088_RS02475	MHL_RS01520
OG0000128	DR088_RS02490	MHL_RS01535
OG0000129	DR088_RS02495	MHL_RS01540
OG0000130	DR088_RS02505	MHL_RS01550
OG0000131	DR088_RS04535	MHL_RS01580
OG0000132	DR088_RS04540	MHL_RS01595
OG0000133	DR088_RS03100	MHL_RS00530
OG0000134	DR088_RS03095	MHL_RS00535
OG0000135	DR088_RS03080	MHL_RS00550
OG0000136	DR088_RS03075	MHL_RS00555
OG0000137	DR088_RS03045	MHL_RS00585
OG0000138	DR088_RS00760	MHL_RS00710
OG0000139	DR088_RS00730	MHL_RS00740
OG0000140	DR088_RS00725	MHL_RS00745
OG0000141	DR088_RS00345	MHL_RS02980
OG0000142	DR088_RS04315	MHL_RS02975
OG0000143	DR088_RS00320	MHL_RS02950
OG0000144	DR088_RS00310	MHL_RS02940
OG0000145	DR088_RS00300	MHL_RS02930
OG0000146	DR088_RS00290	MHL_RS02920
OG0000147	DR088_RS00285	MHL_RS02915
OG0000148	DR088_RS00270	MHL_RS02900
OG0000149	DR088_RS00260	MHL_RS02890
OG0000150	DR088_RS00245	MHL_RS02875
OG0000151	DR088_RS00200	MHL_RS02830
OG0000152	DR088_RS00195	MHL_RS02825
OG0000153	DR088_RS00190	MHL_RS02820
OG0000154	DR088_RS00180	MHL_RS02810
OG0000155	DR088_RS00140	MHL_RS02770
OG0000156	DR088_RS00130	MHL_RS02760
OG0000157	DR088_RS04305	MHL_RS02755
OG0000158	DR088_RS04300	MHL_RS04195
OG0000159	DR088_RS02995	MHL_RS02525
OG0000160	DR088_RS02990	MHL_RS02520
OG0000161	DR088_RS02985	MHL_RS02515
OG0000162	DR088_RS02975	MHL_RS02505
OG0000163	DR088_RS02970	MHL_RS02500
OG0000164	DR088_RS03330	MHL_RS01690
OG0000165	DR088_RS00550	MHL_RS02015
OG0000166	DR088_RS00570	MHL_RS02035
OG0000167	DR088_RS00585	MHL_RS02050
OG0000168	DR088_RS00590	MHL_RS04040
OG0000169	DR088_RS01385	MHL_RS03055
OG0000170	DR088_RS01400	MHL_RS03070
OG0000171	DR088_RS01410	MHL_RS03080
OG0000172	DR088_RS01420	MHL_RS03085
OG0000173	DR088_RS01425	MHL_RS03090
OG0000174	DR088_RS01430	MHL_RS03095
OG0000175	DR088_RS01445	MHL_RS03110
OG0000176	DR088_RS01495	MHL_RS03160
OG0000177	DR088_RS01500	MHL_RS03165
OG0000178	DR088_RS01505	MHL_RS03170
OG0000179	DR088_RS01515	MHL_RS03180
OG0000180	DR088_RS01520	MHL_RS03185
OG0000181	DR088_RS04610	MHL_RS03225
OG0000182	DR088_RS03500	MHL_RS03235
OG0000183	DR088_RS01985	MHL_RS03270
OG0000184	DR088_RS02025	MHL_RS03310
OG0000185	DR088_RS02010	MHL_RS03295
OG0000186	DR088_RS04545	MHL_RS01605
OG0000187	DR088_RS02575	MHL_RS01620
OG0000188	DR088_RS02585	MHL_RS01630
OG0000189	DR088_RS04560	MHL_RS02365
OG0000190	DR088_RS02935	MHL_RS02360
OG0000191	DR088_RS02915	MHL_RS02340
OG0000192	DR088_RS00920	MHL_RS01300
OG0000193	DR088_RS00905	MHL_RS01290
OG0000194	DR088_RS02840	MHL_RS00780
OG0000195	DR088_RS02835	MHL_RS00785
OG0000196	DR088_RS02815	MHL_RS00805
OG0000197	DR088_RS02810	MHL_RS00810
OG0000198	DR088_RS02795	MHL_RS00825
OG0000199	DR088_RS02790	MHL_RS00830
OG0000200	DR088_RS02775	MHL_RS00840
OG0000201	DR088_RS02765	MHL_RS00850
OG0000202	DR088_RS02710	MHL_RS00905
OG0000203	DR088_RS02705	MHL_RS00910
OG0000204	DR088_RS04410	MHL_RS00915
OG0000205	DR088_RS01790	MHL_RS00920
OG0000206	DR088_RS01770	MHL_RS00940
OG0000207	DR088_RS01755	MHL_RS00955
OG0000208	DR088_RS01750	MHL_RS00960
OG0000209	DR088_RS01745	MHL_RS00965
OG0000210	DR088_RS01700	MHL_RS01010
OG0000211	DR088_RS01690	MHL_RS01020
OG0000212	DR088_RS01680	MHL_RS01030
OG0000213	DR088_RS01675	MHL_RS01035
OG0000214	DR088_RS01670	MHL_RS01040
OG0000215	DR088_RS01665	MHL_RS01045
OG0000216	DR088_RS01660	MHL_RS01050
OG0000217	DR088_RS01655	MHL_RS01055
OG0000218	DR088_RS01645	MHL_RS01065
OG0000219	DR088_RS01640	MHL_RS01070
OG0000220	DR088_RS01635	MHL_RS01075
OG0000221	DR088_RS01630	MHL_RS01080
OG0000222	DR088_RS01625	MHL_RS01085
OG0000223	DR088_RS01620	MHL_RS01090
OG0000224	DR088_RS01610	MHL_RS01100
OG0000225	DR088_RS01600	MHL_RS01110
OG0000226	DR088_RS01595	MHL_RS01115
OG0000227	DR088_RS01590	MHL_RS01120
OG0000228	DR088_RS04640	MHL_RS04215
OG0000229	DR088_RS01580	MHL_RS01130
OG0000230	DR088_RS01575	MHL_RS01135
OG0000231	DR088_RS01565	MHL_RS01145
OG0000232	DR088_RS01555	MHL_RS01155
OG0000233	DR088_RS00790	MHL_RS01175
OG0000234	DR088_RS00825	MHL_RS01210
OG0000235	DR088_RS00835	MHL_RS01220
OG0000236	DR088_RS00840	MHL_RS01225
OG0000237	DR088_RS00845	MHL_RS01230
OG0000238	DR088_RS00855	MHL_RS01240
OG0000239	DR088_RS03185	MHL_RS02990
OG0000240	DR088_RS03190	MHL_RS02995
OG0000241	DR088_RS03200	MHL_RS03005
OG0000242	DR088_RS03205	MHL_RS03010
OG0000243	DR088_RS03210	MHL_RS03015
OG0000244	DR088_RS03220	MHL_RS03025
OG0000245	DR088_RS03230	MHL_RS03035
OG0000246	DR088_RS03555	MHL_RS00145
OG0000247	DR088_RS03610	MHL_RS00155
OG0000248	DR088_RS01365	MHL_RS00165
OG0000249	DR088_RS01360	MHL_RS00170
OG0000250	DR088_RS01345	MHL_RS00185
OG0000251	DR088_RS01310	MHL_RS00210
OG0000252	DR088_RS01300	MHL_RS00220
OG0000253	DR088_RS01295	MHL_RS00225
OG0000254	DR088_RS01285	MHL_RS00235
OG0000255	DR088_RS01275	MHL_RS00245
OG0000256	DR088_RS01270	MHL_RS00250
OG0000257	DR088_RS01245	MHL_RS00275
OG0000258	DR088_RS01235	MHL_RS00285
OG0000259	DR088_RS01205	MHL_RS00315
OG0000260	DR088_RS01195	MHL_RS00325
OG0000261	DR088_RS04380	MHL_RS00335
OG0000262	DR088_RS01170	MHL_RS00350
OG0000263	DR088_RS01155	MHL_RS00370
OG0000264	DR088_RS01140	MHL_RS00380
OG0000265	DR088_RS01130	MHL_RS00390
OG0000266	DR088_RS01115	MHL_RS00405
OG0000267	DR088_RS01100	MHL_RS00420
OG0000268	DR088_RS01095	MHL_RS00425
OG0000269	DR088_RS01080	MHL_RS00440
OG0000270	DR088_RS04455	MHL_RS03490
OG0000271	DR088_RS02070	MHL_RS03485
OG0000272	DR088_RS02065	MHL_RS03480
OG0000273	DR088_RS02060	MHL_RS03475
OG0000274	DR088_RS02160	MHL_RS03455
OG0000275	DR088_RS04480	MHL_RS03450
OG0000276	DR088_RS02170	MHL_RS03445
OG0000277	DR088_RS02180	MHL_RS03435
OG0000278	DR088_RS02185	MHL_RS03430
OG0000279	DR088_RS02195	MHL_RS03420
OG0000280	DR088_RS02200	MHL_RS03415
OG0000281	DR088_RS02205	MHL_RS03760
OG0000282	DR088_RS04490	MHL_RS03390
OG0000283	DR088_RS02235	MHL_RS03385
OG0000284	DR088_RS02240	MHL_RS03380
OG0000285	DR088_RS04495	MHL_RS03375
OG0000286	DR088_RS02955	MHL_RS02485
OG0000287	DR088_RS03170	MHL_RS02575
OG0000288	DR088_RS03160	MHL_RS02585
OG0000289	DR088_RS03155	MHL_RS02590
OG0000290	DR088_RS00070	MHL_RS02700
OG0000291	DR088_RS00060	MHL_RS02690
OG0000292	DR088_RS00055	MHL_RS02685
OG0000293	DR088_RS00050	MHL_RS02680
OG0000294	DR088_RS00040	MHL_RS02670
OG0000295	DR088_RS00035	MHL_RS02665
OG0000296	DR088_RS03120	MHL_RS02625
OG0000297	DR088_RS03125	MHL_RS02620
OG0000298	DR088_RS01350	MHL_RS00180
OG0000299	DR088_RS01325	MHL_RS03650
OG0000300	DR088_RS01145	MHL_RS00375
OG0000301	DR088_RS01110	MHL_RS00410
OG0000302	DR088_RS01105	MHL_RS00415
OG0000303	DR088_RS03070	MHL_RS00560
OG0000304	DR088_RS01550	MHL_RS01160
OG0000305	DR088_RS00295	MHL_RS02925
OG0000306	DR088_RS00220	MHL_RS02850
OG0000307	DR088_RS00185	MHL_RS02815
OG0000308	DR088_RS00090	MHL_RS02720
OG0000309	DR088_RS00025	MHL_RS02655
OG0000310	DR088_RS03165	MHL_RS02580
OG0000311	DR088_RS03015	MHL_RS02545
OG0000312	DR088_RS03000	MHL_RS02530
OG0000313	DR088_RS03340	MHL_RS01680
OG0000314	DR088_RS00565	MHL_RS02030
OG0000315	DR088_RS00595	MHL_RS02060
OG0000316	DR088_RS00605	MHL_RS02070
OG0000317	DR088_RS00695	MHL_RS02160
OG0000318	DR088_RS04330	MHL_RS02075
OG0000319	DR088_RS02870	MHL_RS02290
OG0000320	DR088_RS02420	MHL_RS02425
OG0000321	DR088_RS02610	MHL_RS01415
OG0000322	DR088_RS02655	MHL_RS01460
OG0000323	DR088_RS02545	MHL_RS01590
OG0000324	DR088_RS02910	MHL_RS02335
OG0000325	DR088_RS02830	MHL_RS00790
OG0000326	DR088_RS02735	MHL_RS00880
OG0000327	DR088_RS02730	MHL_RS00885
OG0000328	DR088_RS01740	MHL_RS00970
OG0000329	DR088_RS01720	MHL_RS00990
OG0000330	DR088_RS00800	MHL_RS01185
OG0000331	DR088_RS03215	MHL_RS03020
OG0000332	DR088_RS01455	MHL_RS03120
OG0000333	DR088_RS01465	MHL_RS03130
OG0000334	DR088_RS03505	MHL_RS03230
OG0000335	DR088_RS01955	MHL_RS03240
OG0000336	DR088_RS04485	MHL_RS03405
OG0000337	DR088_RS01805	MHL_RS03570
OG0000338	DR088_RS01845	MHL_RS03610
OG0000339	DR088_RS02450	MHL_RS02400
OG0000340	DR088_RS04665	MHL_RS01395
OG0000341	DR088_RS02930	MHL_RS02355
OG0000342	DR088_RS02800	MHL_RS00820
OG0000343	DR088_RS01475	MHL_RS03140
OG0000344	DR088_RS03055	MHL_RS00580
OG0000345	DR088_RS01605	MHL_RS01105
OG0000346	DR088_RS02210	MHL_RS03410
OG0000347	DR088_RS02680	MHL_RS01485
OG0000348	DR088_RS02725	MHL_RS00890
OG0000349	DR088_RS04475	MHL_RS03640
OG0000350	DR088_RS00175	MHL_RS02805
OG0000351	DR088_RS01020	MHL_RS00505
OG0000352	DR088_RS00545	MHL_RS02010
OG0000353	DR088_RS02650	MHL_RS01455
OG0000354	DR088_RS00745	MHL_RS00725
OG0000355	DR088_RS04320	MHL_RS01980
OG0000356	DR088_RS04325	MHL_RS02065
OG0000357	DR088_RS04390	MHL_RS03100
OG0000358	DR088_RS01440	MHL_RS03105
OG0000359	DR088_RS04555	MHL_RS00860
OG0000360	DR088_RS01240	MHL_RS00280
OG0000361	DR088_RS01210	MHL_RS00310
OG0000362	DR088_RS03145	MHL_RS02600
OG0000363	DR088_RS02480	MHL_RS03985
OG0000364	DR088_RS00490	MHL_RS04025, MHL_RS01955
OG0000365	DR088_RS04350	MHL_RS02105
OG0000366	DR088_RS00665	MHL_RS02130
OG0000367	DR088_RS00675	MHL_RS02140
OG0000368	DR088_RS01910	MHL_RS00065
OG0000369	DR088_RS04415	MHL_RS00030
OG0000370	DR088_RS01870	MHL_RS00025
OG0000371	DR088_RS01865	MHL_RS00020
OG0000372	DR088_RS01860	MHL_RS00015
OG0000373	DR088_RS01835	MHL_RS03605
OG0000374	DR088_RS01825	MHL_RS03590
OG0000375	DR088_RS02865	MHL_RS02285
OG0000376	DR088_RS02405	MHL_RS02440
OG0000377	DR088_RS02415	MHL_RS02430
OG0000378	DR088_RS00995	MHL_RS01375
OG0000379	DR088_RS02645	MHL_RS01450
OG0000380	DR088_RS02670	MHL_RS01475
OG0000381	DR088_RS02470	MHL_RS01515
OG0000382	DR088_RS02500	MHL_RS01545
OG0000383	DR088_RS02540	MHL_RS01585
OG0000384	DR088_RS03375	MHL_RS00520
OG0000386	DR088_RS03090	MHL_RS00540
OG0000387	DR088_RS03065	MHL_RS00565
OG0000388	DR088_RS04570	MHL_RS00570
OG0000389	DR088_RS00765	MHL_RS00705
OG0000390	DR088_RS00315	MHL_RS02945
OG0000391	DR088_RS00305	MHL_RS02935
OG0000392	DR088_RS00280	MHL_RS02910
OG0000393	DR088_RS04310	MHL_RS02855
OG0000394	DR088_RS00150	MHL_RS02780
OG0000395	DR088_RS00145	MHL_RS02775
OG0000396	DR088_RS02960	MHL_RS02490
OG0000397	DR088_RS00530	MHL_RS01995
OG0000398	DR088_RS00535	MHL_RS02000
OG0000399	DR088_RS00580	MHL_RS02045
OG0000400	DR088_RS01395	MHL_RS03065
OG0000401	DR088_RS01460	MHL_RS03125
OG0000402	DR088_RS01470	MHL_RS03135
OG0000403	DR088_RS01480	MHL_RS03145
OG0000404	DR088_RS01510	MHL_RS03175
OG0000405	DR088_RS01525	MHL_RS03190
OG0000406	DR088_RS01960	MHL_RS03245
OG0000407	DR088_RS04425	MHL_RS03250
OG0000408	DR088_RS01970	MHL_RS03255
OG0000409	DR088_RS01975	MHL_RS03260
OG0000410	DR088_RS02030	MHL_RS03315
OG0000411	DR088_RS02020	MHL_RS03305
OG0000412	DR088_RS02015	MHL_RS03300
OG0000413	DR088_RS02555	MHL_RS01600
OG0000414	DR088_RS02565	MHL_RS01610
OG0000415	DR088_RS02570	MHL_RS01615
OG0000416	DR088_RS02580	MHL_RS01625
OG0000417	DR088_RS02925	MHL_RS02350
OG0000418	DR088_RS02920	MHL_RS02345
OG0000419	DR088_RS02820	MHL_RS00800
OG0000420	DR088_RS02785	MHL_RS00835
OG0000421	DR088_RS02750	MHL_RS00865
OG0000422	DR088_RS02740	MHL_RS00875
OG0000423	DR088_RS01780	MHL_RS00930
OG0000424	DR088_RS01775	MHL_RS00935
OG0000425	DR088_RS01765	MHL_RS00945
OG0000426	DR088_RS04405	MHL_RS00950
OG0000427	DR088_RS04400	MHL_RS00975
OG0000428	DR088_RS01710	MHL_RS01000
OG0000429	DR088_RS01615	MHL_RS01095
OG0000430	DR088_RS01570	MHL_RS01140
OG0000431	DR088_RS01560	MHL_RS01150
OG0000432	DR088_RS00795	MHL_RS01180
OG0000433	DR088_RS00810	MHL_RS01195
OG0000434	DR088_RS00815	MHL_RS01200
OG0000435	DR088_RS00830	MHL_RS01215
OG0000436	DR088_RS00860	MHL_RS01245
OG0000437	DR088_RS00870	MHL_RS01255
OG0000438	DR088_RS00875	MHL_RS03965
OG0000439	DR088_RS04360	MHL_RS01265
OG0000440	DR088_RS04575	MHL_RS03000
OG0000441	DR088_RS03240	MHL_RS03040
OG0000442	DR088_RS03560	MHL_RS00150
OG0000443	DR088_RS01330	MHL_RS00195
OG0000444	DR088_RS01315	MHL_RS00205
OG0000445	DR088_RS01290	MHL_RS00230
OG0000446	DR088_RS01260	MHL_RS00260
OG0000447	DR088_RS01255	MHL_RS00265
OG0000448	DR088_RS01225	MHL_RS00295
OG0000449	DR088_RS01200	MHL_RS00320
OG0000450	DR088_RS01190	MHL_RS00330
OG0000452	DR088_RS01125	MHL_RS00395
OG0000453	DR088_RS01090	MHL_RS00430
OG0000455	DR088_RS02095	MHL_RS03510
OG0000456	DR088_RS02225	MHL_RS03395
OG0000457	DR088_RS02250	MHL_RS03370
OG0000458	DR088_RS03175	MHL_RS02570
OG0000459	DR088_RS03150	MHL_RS02595
OG0000460	DR088_RS03140	MHL_RS02605
OG0000461	DR088_RS00020	MHL_RS02650
OG0000462	DR088_RS00015	MHL_RS02645
OG0000463	DR088_RS00010	MHL_RS02640
OG0000464	DR088_RS03110	MHL_RS02635
OG0000465	DR088_RS03115	MHL_RS02630
OG0000466	DR088_RS01120	MHL_RS00400
OG0000467	DR088_RS04290	MHL_RS02730
OG0000468	DR088_RS00575	MHL_RS02040
OG0000469	DR088_RS00635	MHL_RS02100
OG0000470	DR088_RS03670	MHL_RS03825
OG0000471	DR088_RS01705	MHL_RS01005
OG0000472	DR088_RS02040	MHL_RS03325
OG0000473	DR088_RS02080	MHL_RS03495
OG0000474	DR088_RS02085	MHL_RS03500
OG0000475	DR088_RS02090	MHL_RS03505
OG0000476	DR088_RS02590	MHL_RS01635
OG0000477	DR088_RS00045	MHL_RS02675
OG0000478	DR088_RS02175	MHL_RS03440
OG0000479	DR088_RS02605	MHL_RS01410
OG0000480	DR088_RS03655	MHL_RS03850
OG0000481	DR088_RS02715	MHL_RS00900
OG0000482	DR088_RS00910	MHL_RS01295
OG0000483	DR088_RS00680	MHL_RS02145
OG0000484	DR088_RS04385	MHL_RS00200
OG0000485	DR088_RS00865	MHL_RS01250
OG0000486	DR088_RS02945	MHL_RS02370
OG0000487	DR088_RS04335	MHL_RS02080
OG0000488	DR088_RS00650	MHL_RS02115
OG0000489	DR088_RS01900	MHL_RS00055
OG0000491	DR088_RS02625	MHL_RS01430
OG0000492	DR088_RS02700	MHL_RS01505
OG0000494	DR088_RS00740	MHL_RS00730
OG0000495	DR088_RS00250	MHL_RS02880
OG0000496	DR088_RS00240	MHL_RS04090
OG0000497	DR088_RS00235	MHL_RS02865
OG0000498	DR088_RS00155	MHL_RS02785
OG0000499	DR088_RS00120	MHL_RS02750
OG0000500	DR088_RS00540	MHL_RS02005
OG0000501	DR088_RS01405	MHL_RS03075
OG0000502	DR088_RS00900	MHL_RS01285
OG0000503	DR088_RS02770	MHL_RS00845
OG0000504	DR088_RS01730	MHL_RS00980
OG0000505	DR088_RS01695	MHL_RS01015
OG0000506	DR088_RS01685	MHL_RS01025
OG0000507	DR088_RS01650	MHL_RS01060
OG0000508	DR088_RS01265	MHL_RS00255
OG0000509	DR088_RS01230	MHL_RS00290
OG0000510	DR088_RS01220	MHL_RS00300
OG0000511	DR088_RS01085	MHL_RS00435
OG0000512	DR088_RS03135	MHL_RS02610
OG0000513	DR088_RS02190	MHL_RS03425
OG0000514	DR088_RS00275	MHL_RS02905
OG0000515	DR088_RS00445	MHL_RS01925
OG0000516	DR088_RS04340	MHL_RS02085
OG0000517	DR088_RS01915	MHL_RS00070
OG0000518	DR088_RS01450	MHL_RS03115
OG0000519	DR088_RS02745	MHL_RS00870
OG0000520	DR088_RS01715	MHL_RS00995
OG0000521	DR088_RS01250	MHL_RS00270
OG0000522	DR088_RS01215	MHL_RS00305
OG0000523	DR088_RS02255	MHL_RS03365
OG0000524	DR088_RS00095	MHL_RS02725
OG0000525	DR088_RS04440	MHL_RS03330
OG0000526	DR088_RS03780	MHL_RS04020
OG0000527	DR088_RS00365	MHL_RS01840
OG0000528	DR088_RS04345	MHL_RS02090
OG0000529	DR088_RS02880	MHL_RS02300
OG0000530	DR088_RS02435	MHL_RS02410
OG0000531	DR088_RS02675	MHL_RS01480
OG0000532	DR088_RS04600	MHL_RS01715
OG0000533	DR088_RS00780	MHL_RS03945, MHL_RS03940
OG0000534	DR088_RS01135	MHL_RS00385
OG0000535	DR088_RS04420	MHL_RS00050
OG0000536	DR088_RS02125	MHL_RS03540
OG0000537	DR088_RS02805	MHL_RS00815
OG0000538	DR088_RS00820	MHL_RS01205
OG0000539	DR088_RS01305	MHL_RS00215
OG0000540	DR088_RS00065	MHL_RS02695
OG0000541	DR088_RS00135	MHL_RS02765
OG0000542	DR088_RS01165	MHL_RS00355
OG0000544	DR088_RS04370	MHL_RS01335
OG0000545	DR088_RS00420	MHL_RS01905
OG0000546	DR088_RS03745	MHL_RS02835
OG0000547	DR088_RS00325	MHL_RS02955
OG0000548	DR088_RS03345	MHL_RS01675
OG0000549	DR088_RS04435	MHL_RS03320
OG0000550	DR088_RS02155	MHL_RS03460
OG0000551	DR088_RS03225	MHL_RS03030
OG0000552	DR088_RS01485	MHL_RS03150
OG0000553	DR088_RS04295	MHL_RS02740
