Orthogroup	MHP_11_genes	MHP_153B_genes
OG0000333	B5C39_RS00310	NB625_RS03280
OG0000334	B5C39_RS00410	NB625_RS03385
OG0000335	B5C39_RS00420	NB625_RS03395
OG0000336	B5C39_RS00590	NB625_RS03550
OG0000337	B5C39_RS00770	NB625_RS03715
OG0000338	B5C39_RS00810	NB625_RS03755
OG0000339	B5C39_RS02615	NB625_RS02480
OG0000340	B5C39_RS01585	NB625_RS01315
OG0000341	B5C39_RS02570	NB625_RS02440
OG0000342	B5C39_RS02175	NB625_RS00955
OG0000343	B5C39_RS00320	NB625_RS03290
OG0000344	B5C39_RS02320	NB625_RS00575
OG0000345	B5C39_RS01885	NB625_RS00660
OG0000346	B5C39_RS03940	NB625_RS03555
OG0000347	B5C39_RS01495	NB625_RS01405
OG0000348	B5C39_RS02100	NB625_RS00875
OG0000349	B5C39_RS00655	NB625_RS03615
OG0000350	B5C39_RS03030	NB625_RS02915
OG0000351	B5C39_RS02405	NB625_RS00495
OG0000352	B5C39_RS03440	NB625_RS01935
OG0000353	B5C39_RS01525	NB625_RS01375
OG0000354	B5C39_RS02260	NB625_RS01050
OG0000355	B5C39_RS03410	NB625_RS01910
OG0000356	B5C39_RS03495	NB625_RS01990
OG0000357	B5C39_RS00280	NB625_RS03245
OG0000358	B5C39_RS00285	NB625_RS03250
OG0000359	B5C39_RS02130	NB625_RS00905
OG0000360	B5C39_RS01100	NB625_RS00280
OG0000361	B5C39_RS01130	NB625_RS00310
OG0000362	B5C39_RS02820	NB625_RS02695
OG0000363	B5C39_RS03800	NB625_RS01445
OG0000364	B5C39_RS03710	NB625_RS01885
OG0000365	B5C39_RS03540	NB625_RS02040
OG0000366	B5C39_RS03560	NB625_RS02060
OG0000367	B5C39_RS03570	NB625_RS02165
OG0000368	B5C39_RS00875	NB625_RS00060
OG0000369	B5C39_RS00840	NB625_RS00025
OG0000370	B5C39_RS00835	NB625_RS00020
OG0000371	B5C39_RS00830	NB625_RS00015
OG0000372	B5C39_RS00825	NB625_RS00010
OG0000373	B5C39_RS00800	NB625_RS03745
OG0000374	B5C39_RS00790	NB625_RS03735
OG0000375	B5C39_RS02505	NB625_RS02370
OG0000376	B5C39_RS02660	NB625_RS02520
OG0000377	B5C39_RS02650	NB625_RS02510
OG0000378	B5C39_RS01605	NB625_RS01295
OG0000379	B5C39_RS01530	NB625_RS01370
OG0000380	B5C39_RS01505	NB625_RS01400
OG0000381	B5C39_RS01465	NB625_RS01435
OG0000382	B5C39_RS01435	NB625_RS01470
OG0000383	B5C39_RS01395	NB625_RS01510
OG0000384	B5C39_RS02380	NB625_RS00515
OG0000385	B5C39_RS02375	NB625_RS00520
OG0000386	B5C39_RS02355	NB625_RS00540
OG0000387	B5C39_RS02330	NB625_RS00565
OG0000388	B5C39_RS02325	NB625_RS00570
OG0000389	B5C39_RS02280	NB625_RS01070
OG0000390	B5C39_RS00120	NB625_RS03055
OG0000391	B5C39_RS00110	NB625_RS03045
OG0000392	B5C39_RS00085	NB625_RS03020
OG0000393	B5C39_RS00030	NB625_RS02965
OG0000394	B5C39_RS03005	NB625_RS02895
OG0000395	B5C39_RS03000	NB625_RS02885
OG0000396	B5C39_RS02705	NB625_RS02575
OG0000397	B5C39_RS03425	NB625_RS01920
OG0000398	B5C39_RS03430	NB625_RS01925
OG0000399	B5C39_RS03475	NB625_RS01970
OG0000400	B5C39_RS00245	NB625_RS03210
OG0000401	B5C39_RS00305	NB625_RS03275
OG0000402	B5C39_RS00315	NB625_RS03285
OG0000403	B5C39_RS00325	NB625_RS03295
OG0000405	B5C39_RS00370	NB625_RS03350
OG0000406	B5C39_RS00425	NB625_RS03400
OG0000407	B5C39_RS00430	NB625_RS03405
OG0000408	B5C39_RS00435	NB625_RS03410
OG0000409	B5C39_RS00440	NB625_RS03415
OG0000410	B5C39_RS00500	NB625_RS03480
OG0000411	B5C39_RS00490	NB625_RS03465
OG0000412	B5C39_RS00485	NB625_RS03460
OG0000413	B5C39_RS01380	NB625_RS01525
OG0000414	B5C39_RS01370	NB625_RS01535
OG0000415	B5C39_RS01365	NB625_RS01540
OG0000416	B5C39_RS01355	NB625_RS01550
OG0000417	B5C39_RS02565	NB625_RS02435
OG0000418	B5C39_RS02560	NB625_RS02425
OG0000419	B5C39_RS02195	NB625_RS00970
OG0000420	B5C39_RS02160	NB625_RS00935
OG0000421	B5C39_RS02125	NB625_RS00900
OG0000422	B5C39_RS02115	NB625_RS00895
OG0000423	B5C39_RS02060	NB625_RS00835
OG0000424	B5C39_RS02055	NB625_RS00830
OG0000425	B5C39_RS02045	NB625_RS00820
OG0000426	B5C39_RS02040	NB625_RS00815
OG0000427	B5C39_RS02015	NB625_RS00790
OG0000428	B5C39_RS01990	NB625_RS00765
OG0000429	B5C39_RS01895	NB625_RS00670
OG0000430	B5C39_RS01850	NB625_RS00625
OG0000431	B5C39_RS01840	NB625_RS00615
OG0000432	B5C39_RS01810	NB625_RS01105
OG0000433	B5C39_RS01795	NB625_RS01120
OG0000434	B5C39_RS01790	NB625_RS01130
OG0000435	B5C39_RS01775	NB625_RS01140
OG0000436	B5C39_RS01745	NB625_RS01165
OG0000437	B5C39_RS01735	NB625_RS01175
OG0000438	B5C39_RS01730	NB625_RS01180
OG0000439	B5C39_RS01725	NB625_RS01185
OG0000440	B5C39_RS00175	NB625_RS03110
OG0000441	B5C39_RS00215	NB625_RS03150
OG0000442	B5C39_RS00960	NB625_RS00150
OG0000443	B5C39_RS01010	NB625_RS00195
OG0000444	B5C39_RS01025	NB625_RS00210
OG0000445	B5C39_RS01050	NB625_RS00235
OG0000446	B5C39_RS01080	NB625_RS00260
OG0000447	B5C39_RS01085	NB625_RS00265
OG0000448	B5C39_RS01115	NB625_RS00295
OG0000449	B5C39_RS01140	NB625_RS00320
OG0000450	B5C39_RS01150	NB625_RS00330
OG0000451	B5C39_RS01195	NB625_RS00370
OG0000452	B5C39_RS01225	NB625_RS00395
OG0000453	B5C39_RS02475	NB625_RS00430
OG0000455	B5C39_RS00700	NB625_RS03660
OG0000456	B5C39_RS00580	NB625_RS03540
OG0000457	B5C39_RS00555	NB625_RS03510
OG0000458	B5C39_RS02790	NB625_RS02665
OG0000459	B5C39_RS02815	NB625_RS02690
OG0000460	B5C39_RS02825	NB625_RS02700
OG0000461	B5C39_RS02870	NB625_RS02745
OG0000462	B5C39_RS02865	NB625_RS02740
OG0000463	B5C39_RS02860	NB625_RS02735
OG0000464	B5C39_RS02855	NB625_RS02730
OG0000465	B5C39_RS02850	NB625_RS02725
OG0000466	B5C39_RS01230	NB625_RS00400
OG0000467	B5C39_RS02950	NB625_RS02835
OG0000468	B5C39_RS03470	NB625_RS01965
OG0000469	B5C39_RS03530	NB625_RS02025
OG0000470	B5C39_RS03690	NB625_RS00840
OG0000471	B5C39_RS01985	NB625_RS00760
OG0000472	B5C39_RS00510	NB625_RS03485
OG0000473	B5C39_RS00685	NB625_RS03645
OG0000474	B5C39_RS00690	NB625_RS03650
OG0000475	B5C39_RS00695	NB625_RS03655
OG0000476	B5C39_RS01345	NB625_RS01565
OG0000477	B5C39_RS02895	NB625_RS02775
OG0000478	B5C39_RS00630	NB625_RS03590
OG0000479	B5C39_RS01570	NB625_RS01330
OG0000480	B5C39_RS03725	NB625_RS02030
OG0000481	B5C39_RS02090	NB625_RS00865
OG0000482	B5C39_RS01690	NB625_RS01205
OG0000483	B5C39_RS03575	NB625_RS02170
OG0000484	B5C39_RS01020	NB625_RS00205
OG0000485	B5C39_RS01740	NB625_RS01170
OG0000486	B5C39_RS02585	NB625_RS02455
OG0000487	B5C39_RS03510	NB625_RS02005
OG0000488	B5C39_RS03545	NB625_RS02045
OG0000489	B5C39_RS00865	NB625_RS00050
OG0000490	B5C39_RS00805	NB625_RS03750
OG0000491	B5C39_RS01550	NB625_RS01350
OG0000492	B5C39_RS01475	NB625_RS01425
OG0000493	B5C39_RS02315	NB625_RS00580
OG0000494	B5C39_RS02255	NB625_RS01045
OG0000495	B5C39_RS00055	NB625_RS02990
OG0000496	B5C39_RS00045	NB625_RS02980
OG0000498	B5C39_RS03010	NB625_RS02900
OG0000499	B5C39_RS02975	NB625_RS02860
OG0000500	B5C39_RS03435	NB625_RS01930
OG0000501	B5C39_RS00255	NB625_RS03220
OG0000503	B5C39_RS02145	NB625_RS00920
OG0000504	B5C39_RS02010	NB625_RS00785
OG0000505	B5C39_RS01975	NB625_RS00750
OG0000506	B5C39_RS01965	NB625_RS00740
OG0000507	B5C39_RS01930	NB625_RS00705
OG0000508	B5C39_RS01075	NB625_RS00255
OG0000509	B5C39_RS01110	NB625_RS00290
OG0000510	B5C39_RS01120	NB625_RS00300
OG0000511	B5C39_RS02470	NB625_RS00435
OG0000512	B5C39_RS02830	NB625_RS02705
OG0000513	B5C39_RS00615	NB625_RS03575
OG0000514	B5C39_RS00080	NB625_RS03015
OG0000515	B5C39_RS01335	NB625_RS01570
OG0000516	B5C39_RS03515	NB625_RS02015
OG0000517	B5C39_RS00880	NB625_RS00065
OG0000518	B5C39_RS00295	NB625_RS03260
OG0000520	B5C39_RS01995	NB625_RS00770
OG0000521	B5C39_RS01090	NB625_RS00270
OG0000522	B5C39_RS01125	NB625_RS00305
OG0000524	B5C39_RS02945	NB625_RS02830
OG0000525	B5C39_RS00515	NB625_RS03490
OG0000526	B5C39_RS03895	NB625_RS01825
OG0000527	B5C39_RS03280	NB625_RS01765
OG0000529	B5C39_RS02520	NB625_RS02385
OG0000530	B5C39_RS02630	NB625_RS02490
OG0000532	B5C39_RS03145	NB625_RS01625
OG0000533	B5C39_RS02295	NB625_RS01090
OG0000535	B5C39_RS00860	NB625_RS00045
OG0000536	B5C39_RS00730	NB625_RS03690
OG0000539	B5C39_RS01035	NB625_RS00220
OG0000540	B5C39_RS02915	NB625_RS02795
OG0000541	B5C39_RS02990	NB625_RS02875
OG0000542	B5C39_RS01180	NB625_RS00355
OG0000543	B5C39_RS00015	NB625_RS02070
OG0000544	B5C39_RS01645	NB625_RS01250
OG0000545	B5C39_RS03330	NB625_RS01815
OG0000546	B5C39_RS03060	NB625_RS02945
OG0000551	B5C39_RS00205	NB625_RS03140
OG0000552	B5C39_RS00330	NB625_RS03305
OG0000553	B5C39_RS02960	NB625_RS02850, NB625_RS02845
OG0000554	B5C39_RS02675	NB625_RS02535
OG0000555	B5C39_RS03755	NB625_RS03075
OG0000556	B5C39_RS01280	NB625_RS02115
OG0000557	B5C39_RS01635	NB625_RS01265
OG0000558	B5C39_RS01665	NB625_RS01230
