Orthogroup	MFC_MF11_genes	MHP_MHP696_genes
OG0000136	DR093_RS00560	DR090_RS02715
OG0000137	DR093_RS00590	DR090_RS02755
OG0000138	DR093_RS00615	DR090_RS00195
OG0000139	DR093_RS00645	DR090_RS00165
OG0000140	DR093_RS00650	DR090_RS00160
OG0000141	DR093_RS00675	DR090_RS01705
OG0000142	DR093_RS03810	DR090_RS04450
OG0000143	DR093_RS00705	DR090_RS01680
OG0000144	DR093_RS00715	DR090_RS01670
OG0000145	DR093_RS00725	DR090_RS01660
OG0000146	DR093_RS00735	DR090_RS01650
OG0000147	DR093_RS00740	DR090_RS01645
OG0000148	DR093_RS00755	DR090_RS01630
OG0000149	DR093_RS00765	DR090_RS01620
OG0000150	DR093_RS00780	DR090_RS01605
OG0000151	DR093_RS00845	DR090_RS01555
OG0000152	DR093_RS00850	DR090_RS01550
OG0000153	DR093_RS00855	DR090_RS01545
OG0000154	DR093_RS00865	DR090_RS01535
OG0000155	DR093_RS00885	DR090_RS01495
OG0000156	DR093_RS00905	DR090_RS01485
OG0000157	DR093_RS03815	DR090_RS04440
OG0000158	DR093_RS03820	DR090_RS04435
OG0000159	DR093_RS01150	DR090_RS02595
OG0000160	DR093_RS01155	DR090_RS02590
OG0000161	DR093_RS01165	DR090_RS02585
OG0000162	DR093_RS02715	DR090_RS02575
OG0000163	DR093_RS02710	DR090_RS02570
OG0000164	DR093_RS04010	DR090_RS03230
OG0000165	DR093_RS02995	DR090_RS01015
OG0000166	DR093_RS02980	DR090_RS01035
OG0000167	DR093_RS02890	DR090_RS01050
OG0000168	DR093_RS02895	DR090_RS01055
OG0000169	DR093_RS02185	DR090_RS02070
OG0000170	DR093_RS02200	DR090_RS02085
OG0000171	DR093_RS02210	DR090_RS02095
OG0000172	DR093_RS02215	DR090_RS02105
OG0000173	DR093_RS02220	DR090_RS02110
OG0000174	DR093_RS02225	DR090_RS02115
OG0000175	DR093_RS02240	DR090_RS02130
OG0000176	DR093_RS02280	DR090_RS02180
OG0000177	DR093_RS02285	DR090_RS02185
OG0000178	DR093_RS02290	DR090_RS02190
OG0000179	DR093_RS02300	DR090_RS02200
OG0000180	DR093_RS02305	DR090_RS02205
OG0000181	DR093_RS03965	DR090_RS04655
OG0000182	DR093_RS02330	DR090_RS03515
OG0000183	DR093_RS02365	DR090_RS02035
OG0000184	DR093_RS02865	DR090_RS01995
OG0000185	DR093_RS02880	DR090_RS02010
OG0000186	DR093_RS02615	DR090_RS04605
OG0000187	DR093_RS02600	DR090_RS03190
OG0000188	DR093_RS02590	DR090_RS03200
OG0000189	DR093_RS04000	DR090_RS04625
OG0000190	DR093_RS02575	DR090_RS03370
OG0000191	DR093_RS02555	DR090_RS03395
OG0000192	DR093_RS02545	DR090_RS00355
OG0000193	DR093_RS02530	DR090_RS00340
OG0000194	DR093_RS02520	DR090_RS00140
OG0000195	DR093_RS02515	DR090_RS00135
OG0000196	DR093_RS03995	DR090_RS00115
OG0000197	DR093_RS02490	DR090_RS00110
OG0000198	DR093_RS02475	DR090_RS00095
OG0000199	DR093_RS02470	DR090_RS00090
OG0000200	DR093_RS02455	DR090_RS00075
OG0000201	DR093_RS02445	DR090_RS00065
OG0000202	DR093_RS02390	DR090_RS00010
OG0000203	DR093_RS02385	DR090_RS00005
OG0000204	DR093_RS03900	DR090_RS04470
OG0000205	DR093_RS01450	DR090_RS01955
OG0000206	DR093_RS01470	DR090_RS01935
OG0000207	DR093_RS01485	DR090_RS01920
OG0000208	DR093_RS01490	DR090_RS01915
OG0000209	DR093_RS01495	DR090_RS01910
OG0000210	DR093_RS01540	DR090_RS01865
OG0000211	DR093_RS01550	DR090_RS01855
OG0000212	DR093_RS01560	DR090_RS01845
OG0000213	DR093_RS01565	DR090_RS01840
OG0000214	DR093_RS01570	DR090_RS01835
OG0000215	DR093_RS01575	DR090_RS01830
OG0000216	DR093_RS01580	DR090_RS01825
OG0000217	DR093_RS01585	DR090_RS01820
OG0000218	DR093_RS03920	DR090_RS01810
OG0000219	DR093_RS01600	DR090_RS01805
OG0000220	DR093_RS01605	DR090_RS01800
OG0000221	DR093_RS01610	DR090_RS01795
OG0000222	DR093_RS01615	DR090_RS01790
OG0000223	DR093_RS01620	DR090_RS01785
OG0000224	DR093_RS01630	DR090_RS01775
OG0000225	DR093_RS01640	DR090_RS01765
OG0000226	DR093_RS01645	DR090_RS01760
OG0000227	DR093_RS01650	DR090_RS01755
OG0000228	DR093_RS04160	DR090_RS04680
OG0000229	DR093_RS01660	DR090_RS01745
OG0000230	DR093_RS01665	DR090_RS01740
OG0000231	DR093_RS01675	DR090_RS01730
OG0000232	DR093_RS01685	DR090_RS01720
OG0000233	DR093_RS01695	DR090_RS00225
OG0000234	DR093_RS01725	DR090_RS00260
OG0000235	DR093_RS01735	DR090_RS00270
OG0000236	DR093_RS01740	DR090_RS00275
OG0000237	DR093_RS01755	DR090_RS00280
OG0000238	DR093_RS01760	DR090_RS00290
OG0000239	DR093_RS01790	DR090_RS03000
OG0000240	DR093_RS01795	DR090_RS02995
OG0000241	DR093_RS01805	DR090_RS02985
OG0000242	DR093_RS01810	DR090_RS02980
OG0000243	DR093_RS01815	DR090_RS02975
OG0000244	DR093_RS01825	DR090_RS02965
OG0000245	DR093_RS01835	DR090_RS02955
OG0000246	DR093_RS00145	DR090_RS03110
OG0000247	DR093_RS00155	DR090_RS00810
OG0000248	DR093_RS00180	DR090_RS00800
OG0000249	DR093_RS00185	DR090_RS00795
OG0000250	DR093_RS00200	DR090_RS00780
OG0000251	DR093_RS00230	DR090_RS00745
OG0000252	DR093_RS00240	DR090_RS00735
OG0000253	DR093_RS00245	DR090_RS00730
OG0000254	DR093_RS00255	DR090_RS00720
OG0000255	DR093_RS00260	DR090_RS00710
OG0000256	DR093_RS00265	DR090_RS00705
OG0000257	DR093_RS00290	DR090_RS00680
OG0000258	DR093_RS00300	DR090_RS00670
OG0000259	DR093_RS00330	DR090_RS00640
OG0000260	DR093_RS00340	DR090_RS00630
OG0000261	DR093_RS03790	DR090_RS04350
OG0000262	DR093_RS00365	DR090_RS00605
OG0000263	DR093_RS00380	DR090_RS00590
OG0000264	DR093_RS00395	DR090_RS00575
OG0000265	DR093_RS00405	DR090_RS00565
OG0000266	DR093_RS00420	DR090_RS00550
OG0000267	DR093_RS00435	DR090_RS00535
OG0000268	DR093_RS00440	DR090_RS00530
OG0000269	DR093_RS00455	DR090_RS00515
OG0000270	DR093_RS03855	DR090_RS04395
OG0000271	DR093_RS01280	DR090_RS01125
OG0000272	DR093_RS01285	DR090_RS01120
OG0000273	DR093_RS01290	DR090_RS01115
OG0000274	DR093_RS01310	DR090_RS02335
OG0000275	DR093_RS03860	DR090_RS04540
OG0000276	DR093_RS01320	DR090_RS02325
OG0000277	DR093_RS03865	DR090_RS02315
OG0000278	DR093_RS01335	DR090_RS02310
OG0000279	DR093_RS01345	DR090_RS02300
OG0000280	DR093_RS01350	DR090_RS02295
OG0000281	DR093_RS01355	DR090_RS02290
OG0000282	DR093_RS01380	DR090_RS04530
OG0000283	DR093_RS01385	DR090_RS02260
OG0000284	DR093_RS01390	DR090_RS02255
OG0000285	DR093_RS03880	DR090_RS04525
OG0000286	DR093_RS01105	DR090_RS02555
OG0000287	DR093_RS01080	DR090_RS02820
OG0000288	DR093_RS01070	DR090_RS02810
OG0000289	DR093_RS01065	DR090_RS02805
OG0000290	DR093_RS03410	DR090_RS01425
OG0000291	DR093_RS00965	DR090_RS01415
OG0000292	DR093_RS00970	DR090_RS01410
OG0000293	DR093_RS00975	DR090_RS01405
OG0000294	DR093_RS00985	DR090_RS01395
OG0000295	DR093_RS00990	DR090_RS01390
OG0000296	DR093_RS01030	DR090_RS02770
OG0000297	DR093_RS01035	DR090_RS02775
OG0000298	DR093_RS00195	DR090_RS00785
OG0000299	DR093_RS00215	DR090_RS03800
OG0000300	DR093_RS00390	DR090_RS00580
OG0000301	DR093_RS00425	DR090_RS00545
OG0000302	DR093_RS00430	DR090_RS00540
OG0000303	DR093_RS00565	DR090_RS02720
OG0000304	DR093_RS00600	DR090_RS01715
OG0000305	DR093_RS00730	DR090_RS01655
OG0000306	DR093_RS00815	DR090_RS01580
OG0000307	DR093_RS00860	DR090_RS01540
OG0000308	DR093_RS00945	DR090_RS01445
OG0000309	DR093_RS01000	DR090_RS01380
OG0000310	DR093_RS01075	DR090_RS02815
OG0000311	DR093_RS01125	DR090_RS02615
OG0000312	DR093_RS01145	DR090_RS02600
OG0000313	DR093_RS02690	DR090_RS03240
OG0000314	DR093_RS02975	DR090_RS01030
OG0000315	DR093_RS02900	DR090_RS01060
OG0000316	DR093_RS02910	DR090_RS01070
OG0000317	DR093_RS02750	DR090_RS02925
OG0000318	DR093_RS04040	DR090_RS04370
OG0000319	DR093_RS01870	DR090_RS03050
OG0000320	DR093_RS01935	DR090_RS02680
OG0000321	DR093_RS02000	DR090_RS02455
OG0000322	DR093_RS02045	DR090_RS02500
OG0000323	DR093_RS02175	DR090_RS03160
OG0000324	DR093_RS02550	DR090_RS03400
OG0000325	DR093_RS02510	DR090_RS00130
OG0000326	DR093_RS02415	DR090_RS00035
OG0000327	DR093_RS02410	DR090_RS00030
OG0000328	DR093_RS01500	DR090_RS01905
OG0000329	DR093_RS01520	DR090_RS01885
OG0000330	DR093_RS01705	DR090_RS00235
OG0000331	DR093_RS01820	DR090_RS02970
OG0000332	DR093_RS02250	DR090_RS02140
OG0000333	DR093_RS02260	DR090_RS02150
OG0000334	DR093_RS02325	DR090_RS03510
OG0000335	DR093_RS03970	DR090_RS02065
OG0000336	DR093_RS03875	DR090_RS04535
OG0000337	DR093_RS00015	DR090_RS01210
OG0000338	DR093_RS00055	DR090_RS01250
OG0000339	DR093_RS01955	DR090_RS03290
OG0000340	DR093_RS01980	DR090_RS03610
OG0000341	DR093_RS02570	DR090_RS03365
OG0000342	DR093_RS02480	DR090_RS00100
OG0000343	DR093_RS02270	DR090_RS02160
OG0000344	DR093_RS00580	DR090_RS02735
OG0000345	DR093_RS01635	DR090_RS01770
OG0000346	DR093_RS03870	DR090_RS02285
OG0000347	DR093_RS02070	DR090_RS02525
OG0000348	DR093_RS03985	DR090_RS00025
OG0000349	DR093_RS01300	DR090_RS04545
OG0000350	DR093_RS00820	DR090_RS01530
OG0000351	DR093_RS00515	DR090_RS00455
OG0000352	DR093_RS02990	DR090_RS01010
OG0000353	DR093_RS02040	DR090_RS02495
OG0000354	DR093_RS00630	DR090_RS00180
OG0000355	DR093_RS04005	DR090_RS04360
OG0000356	DR093_RS04035	DR090_RS04365
OG0000357	DR093_RS03955	DR090_RS04510
OG0000358	DR093_RS02235	DR090_RS02125
OG0000359	DR093_RS03990	DR090_RS04320
OG0000360	DR093_RS00295	DR090_RS00675
OG0000361	DR093_RS00325	DR090_RS00645
OG0000362	DR093_RS01055	DR090_RS02795
OG0000363	DR093_RS02110	DR090_RS02850
OG0000365	DR093_RS04055	DR090_RS04390
OG0000366	DR093_RS02780	DR090_RS02895
OG0000367	DR093_RS02770	DR090_RS02905
OG0000368	DR093_RS00120	DR090_RS01315
OG0000370	DR093_RS04150	DR090_RS01275
OG0000371	DR093_RS00075	DR090_RS01270
OG0000372	DR093_RS00070	DR090_RS01265
OG0000373	DR093_RS00045	DR090_RS01240
OG0000374	DR093_RS00035	DR090_RS01230
OG0000375	DR093_RS01865	DR090_RS03055
OG0000376	DR093_RS01920	DR090_RS02665
OG0000377	DR093_RS01930	DR090_RS02675
OG0000378	DR093_RS01965	DR090_RS00430
OG0000379	DR093_RS02035	DR090_RS02490
OG0000380	DR093_RS02060	DR090_RS02515
OG0000381	DR093_RS02100	DR090_RS02840
OG0000382	DR093_RS02130	DR090_RS02870
OG0000383	DR093_RS02170	DR090_RS03155
OG0000384	DR093_RS00520	DR090_RS03315
OG0000385	DR093_RS00525	DR090_RS03320
OG0000386	DR093_RS00545	DR090_RS02700
OG0000387	DR093_RS00570	DR090_RS02725
OG0000388	DR093_RS03800	DR090_RS04570
OG0000389	DR093_RS00610	DR090_RS00200
OG0000390	DR093_RS00710	DR090_RS01675
OG0000391	DR093_RS00720	DR090_RS01665
OG0000392	DR093_RS00745	DR090_RS01640
OG0000393	DR093_RS00800	DR090_RS04445
OG0000394	DR093_RS00875	DR090_RS01505
OG0000395	DR093_RS00880	DR090_RS01500
OG0000396	DR093_RS02700	DR090_RS02560
OG0000397	DR093_RS02655	DR090_RS00995
OG0000398	DR093_RS02650	DR090_RS01000
OG0000399	DR093_RS02885	DR090_RS01045
OG0000400	DR093_RS02195	DR090_RS02080
OG0000401	DR093_RS02255	DR090_RS02145
OG0000402	DR093_RS02265	DR090_RS02155
OG0000403	DR093_RS02275	DR090_RS02165
OG0000404	DR093_RS03960	DR090_RS02195
OG0000405	DR093_RS02310	DR090_RS02210
OG0000406	DR093_RS02340	DR090_RS02060
OG0000407	DR093_RS03975	DR090_RS04505
OG0000408	DR093_RS02350	DR090_RS02050
OG0000409	DR093_RS02355	DR090_RS02045
OG0000410	DR093_RS02860	DR090_RS01990
OG0000411	DR093_RS02870	DR090_RS02000
OG0000412	DR093_RS02875	DR090_RS02005
OG0000413	DR093_RS04170	DR090_RS03170
OG0000414	DR093_RS02610	DR090_RS03180
OG0000415	DR093_RS02605	DR090_RS03185
OG0000416	DR093_RS02595	DR090_RS03195
OG0000418	DR093_RS02560	DR090_RS03390
OG0000419	DR093_RS02500	DR090_RS00120
OG0000420	DR093_RS02465	DR090_RS00085
OG0000421	DR093_RS02430	DR090_RS00050
OG0000422	DR093_RS02420	DR090_RS00040
OG0000423	DR093_RS01460	DR090_RS01945
OG0000424	DR093_RS01465	DR090_RS01940
OG0000425	DR093_RS01475	DR090_RS01930
OG0000426	DR093_RS03905	DR090_RS04465
OG0000427	DR093_RS03910	DR090_RS04460
OG0000428	DR093_RS01530	DR090_RS01875
OG0000429	DR093_RS01625	DR090_RS01780
OG0000430	DR093_RS01670	DR090_RS01735
OG0000431	DR093_RS01680	DR090_RS01725
OG0000432	DR093_RS01700	DR090_RS00230
OG0000433	DR093_RS01710	DR090_RS00245
OG0000434	DR093_RS01715	DR090_RS00250
OG0000435	DR093_RS01730	DR090_RS00265
OG0000436	DR093_RS01765	DR090_RS00295
OG0000437	DR093_RS01775	DR090_RS00305
OG0000438	DR093_RS03925	DR090_RS00310
OG0000439	DR093_RS01785	DR090_RS04330
OG0000440	DR093_RS01800	DR090_RS04580
OG0000441	DR093_RS01840	DR090_RS02950
OG0000442	DR093_RS00150	DR090_RS04215
OG0000443	DR093_RS00210	DR090_RS00765
OG0000444	DR093_RS00225	DR090_RS00750
OG0000445	DR093_RS00250	DR090_RS00725
OG0000446	DR093_RS00275	DR090_RS00695
OG0000447	DR093_RS00280	DR090_RS00690
OG0000448	DR093_RS00310	DR090_RS00660
OG0000449	DR093_RS00335	DR090_RS00635
OG0000450	DR093_RS00345	DR090_RS00625
OG0000451	DR093_RS00385	DR090_RS00585
OG0000452	DR093_RS00410	DR090_RS00560
OG0000453	DR093_RS00445	DR090_RS00525
OG0000455	DR093_RS03850	DR090_RS01150
OG0000456	DR093_RS01375	DR090_RS02270
OG0000457	DR093_RS01400	DR090_RS02245
OG0000458	DR093_RS01085	DR090_RS02825
OG0000459	DR093_RS01060	DR090_RS02800
OG0000460	DR093_RS01050	DR090_RS02790
OG0000461	DR093_RS01005	DR090_RS01375
OG0000462	DR093_RS01010	DR090_RS01370
OG0000463	DR093_RS01015	DR090_RS01365
OG0000464	DR093_RS01020	DR090_RS02760
OG0000465	DR093_RS01025	DR090_RS02765
OG0000466	DR093_RS00415	DR090_RS00555
OG0000467	DR093_RS03825	DR090_RS04425
OG0000468	DR093_RS02985	DR090_RS01040
OG0000469	DR093_RS02960	DR090_RS01100
OG0000470	DR093_RS01455	DR090_RS03685
OG0000471	DR093_RS01535	DR090_RS01870
OG0000472	DR093_RS01435	DR090_RS01980
OG0000473	DR093_RS01270	DR090_RS01135
OG0000474	DR093_RS01265	DR090_RS01140
OG0000475	DR093_RS01260	DR090_RS01145
OG0000476	DR093_RS01220	DR090_RS03205
OG0000477	DR093_RS00980	DR090_RS01400
OG0000478	DR093_RS01325	DR090_RS02320
OG0000479	DR093_RS01995	DR090_RS02450
OG0000480	DR093_RS03255	DR090_RS03680
OG0000481	DR093_RS02395	DR090_RS00015
OG0000482	DR093_RS02535	DR090_RS00345
OG0000483	DR093_RS02765	DR090_RS02910
OG0000484	DR093_RS03785	DR090_RS04355
OG0000485	DR093_RS01770	DR090_RS00300
OG0000486	DR093_RS02585	DR090_RS03385
OG0000487	DR093_RS04045	DR090_RS04375
OG0000488	DR093_RS02795	DR090_RS02880
OG0000489	DR093_RS00110	DR090_RS01305
OG0000490	DR093_RS00050	DR090_RS01245
OG0000491	DR093_RS02015	DR090_RS02470
OG0000492	DR093_RS02090	DR090_RS02545
OG0000493	DR093_RS00585	DR090_RS02740
OG0000494	DR093_RS00635	DR090_RS00175
OG0000495	DR093_RS00775	DR090_RS01610
OG0000496	DR093_RS00785	DR090_RS01600
OG0000497	DR093_RS00790	DR090_RS01595
OG0000498	DR093_RS00870	DR090_RS01510
OG0000499	DR093_RS00915	DR090_RS01475
OG0000500	DR093_RS02645	DR090_RS01005
OG0000501	DR093_RS02205	DR090_RS02090
OG0000502	DR093_RS02525	DR090_RS00335
OG0000503	DR093_RS02450	DR090_RS00070
OG0000504	DR093_RS01510	DR090_RS01895
OG0000505	DR093_RS01545	DR090_RS01860
OG0000506	DR093_RS01555	DR090_RS01850
OG0000507	DR093_RS01590	DR090_RS01815
OG0000508	DR093_RS00270	DR090_RS00700
OG0000509	DR093_RS00305	DR090_RS00665
OG0000510	DR093_RS00315	DR090_RS00655
OG0000511	DR093_RS00450	DR090_RS00520
OG0000512	DR093_RS01045	DR090_RS02785
OG0000513	DR093_RS01340	DR090_RS02305
OG0000514	DR093_RS00750	DR090_RS01635
OG0000516	DR093_RS02940	DR090_RS04380
OG0000517	DR093_RS00125	DR090_RS01320
OG0000518	DR093_RS02245	DR090_RS02135
OG0000519	DR093_RS02425	DR090_RS00045
OG0000520	DR093_RS01525	DR090_RS01880
OG0000521	DR093_RS00285	DR090_RS00685
OG0000522	DR093_RS00320	DR090_RS00650
OG0000523	DR093_RS01405	DR090_RS02240
OG0000524	DR093_RS00940	DR090_RS01450
OG0000525	DR093_RS03895	DR090_RS04485
OG0000528	DR093_RS02950	DR090_RS04385
OG0000529	DR093_RS01880	DR090_RS03040
OG0000530	DR093_RS01945	DR090_RS03305
OG0000531	DR093_RS02065	DR090_RS02520
OG0000533	DR093_RS01690	DR090_RS00215
OG0000534	DR093_RS00400	DR090_RS00570
OG0000535	DR093_RS00105	DR090_RS04420
OG0000536	DR093_RS01195	DR090_RS01180
OG0000537	DR093_RS02485	DR090_RS00105
OG0000538	DR093_RS01720	DR090_RS00255
OG0000539	DR093_RS00235	DR090_RS00740
OG0000541	DR093_RS00900	DR090_RS01490
OG0000542	DR093_RS00370	DR090_RS00600
OG0000547	DR093_RS00700	DR090_RS01685
OG0000548	DR093_RS02695	DR090_RS03245
OG0000549	DR093_RS01440	DR090_RS04490
OG0000550	DR093_RS01305	DR090_RS02340
OG0000551	DR093_RS01830	DR090_RS02960
OG0000555	DR093_RS03360	DR090_RS03975
OG0000589	DR093_RS02830	DR090_RS03725
OG0000602	DR093_RS02805	DR090_RS03555
