NZ_QQRD01000002.1	-	23856	24635	DR094_RS03690
NZ_QQRD01000002.1	-	24637	25002	DR094_RS01570
NZ_QQRD01000002.1	-	25005	25544	DR094_RS01575
NZ_QQRD01000002.1	-	25556	25951	DR094_RS01580
NZ_QQRD01000002.1	-	25957	26142	DR094_RS01585
NZ_QQRD01000002.1	-	26191	26736	DR094_RS01590
NZ_QQRD01000002.1	-	26739	27062	DR094_RS01595
NZ_QQRD01000002.1	-	27066	27434	DR094_RS01600
NZ_QQRD01000002.1	-	27436	27723	DR094_RS01605
NZ_QQRD01000002.1	-	27716	28081	DR094_RS01610
NZ_QQRD01000002.1	-	28089	28499	DR094_RS01615
NZ_QQRD01000002.1	-	28502	29185	DR094_RS01620
NZ_QQRD01000002.1	-	29185	29706	DR094_RS03855
NZ_QQRD01000002.1	-	29719	29991	DR094_RS01630
NZ_QQRD01000002.1	-	29991	30839	DR094_RS01635
NZ_QQRD01000002.1	-	30839	31330	DR094_RS01640
NZ_QQRD01000002.1	-	31334	31978	DR094_RS01645
NZ_QQRD01000002.1	-	31971	32672	DR094_RS01650
NZ_QQRD01000002.1	-	32674	32994	DR094_RS01655
NZ_QQRD01000002.1	+	33399	34016	DR094_RS01660
NZ_QQRD01000002.1	-	34141	34824	DR094_RS01665
NZ_QQRD01000002.1	+	34902	37553	DR094_RS01670
NZ_QQRD01000002.1	+	37529	37966	DR094_RS01675
NZ_QQRD01000002.1	+	38150	38704	DR094_RS01680
NZ_QQRD01000002.1	+	38682	39575	DR094_RS01685
NZ_QQRD01000002.1	+	39621	41750	DR094_RS01690
NZ_QQRD01000002.1	+	41866	43338	DR094_RS01695
NZ_QQRD01000002.1	+	43340	44170	DR094_RS01700
NZ_QQRD01000002.1	-	44159	45487	DR094_RS01705
NZ_QQRD01000002.1	-	45530	47146	DR094_RS01710
NZ_QQRD01000002.1	+	47536	49623	DR094_RS01715
NZ_QQRD01000002.1	+	50021	50212	DR094_RS01720
NZ_QQRD01000002.1	+	50225	50437	DR094_RS01725
NZ_QQRD01000002.1	+	50579	51613	DR094_RS01730
NZ_QQRD01000002.1	+	52073	53173	DR094_RS01735
NZ_QQRD01000002.1	+	53173	54138	DR094_RS01740
NZ_QQRD01000002.1	+	54140	55549	DR094_RS01745
NZ_QQRD01000002.1	+	55539	56870	DR094_RS01750
NZ_QQRD01000002.1	+	56857	62958	DR094_RS03695
NZ_QQRD01000002.1	+	62968	65646	DR094_RS01760
NZ_QQRD01000002.1	-	65788	66216	DR094_RS01765
NZ_QQRD01000002.1	-	66223	67308	DR094_RS01770
NZ_QQRD01000002.1	-	67308	68780	DR094_RS01775
NZ_QQRD01000002.1	+	68814	69593	DR094_RS01780
NZ_QQRD01000002.1	-	69917	71431	DR094_RS01785
NZ_QQRD01000002.1	-	71447	71722	DR094_RS01790
NZ_QQRD01000002.1	-	71712	72167	DR094_RS01795
NZ_QQRD01000002.1	-	72172	72468	DR094_RS01800
NZ_QQRD01000002.1	-	72470	73021	DR094_RS01805
NZ_QQRD01000002.1	-	73125	73748	DR094_RS01810
NZ_QQRD01000002.1	-	73735	74475	DR094_RS01815
NZ_QQRD01000002.1	-	75150	76919	DR094_RS01820
NZ_QQRD01000002.1	-	76891	78324	DR094_RS03350
NZ_QQRD01000002.1	+	79102	79764	DR094_RS01830
NZ_QQRD01000002.1	-	79894	80556	DR094_RS03355
NZ_QQRD01000002.1	-	80580	80927	DR094_RS03860
NZ_QQRD01000002.1	-	80813	81241	DR094_RS03365
NZ_QQRD01000002.1	+	81454	82608	DR094_RS01840
NZ_QQRD01000002.1	-	82661	83491	DR094_RS01845
NZ_QQRD01000002.1	-	83491	85275	DR094_RS01850
NZ_QQRD01000002.1	-	85300	86064	DR094_RS01855
NZ_QQRD01000002.1	+	86430	87047	DR094_RS01860
NZ_QQRD01000002.1	+	87177	87611	DR094_RS01865
NZ_QQRD01000002.1	+	87611	88435	DR094_RS01870
NZ_QQRD01000002.1	-	88454	89131	DR094_RS03700
NZ_QQRD01000002.1	-	89163	90296	DR094_RS01880
NZ_QQRD01000002.1	-	90320	91201	DR094_RS01885
NZ_QQRD01000002.1	-	91194	94148	DR094_RS01890
NZ_QQRD01000002.1	-	94184	94525	DR094_RS01895
NZ_QQRD01000002.1	-	94539	96338	DR094_RS01900
NZ_QQRD01000002.1	-	96305	96595	DR094_RS01905
NZ_QQRD01000002.1	-	96604	98457	DR094_RS01910
NZ_QQRD01000002.1	-	98465	98677	DR094_RS01915
NZ_QQRD01000002.1	+	99021	101021	DR094_RS01920
NZ_QQRD01000002.1	-	101566	103305	DR094_RS01925
NZ_QQRD01000002.1	-	103309	104292	DR094_RS01930
NZ_QQRD01000002.1	+	104367	104723	DR094_RS01935
NZ_QQRD01000002.1	+	104765	107962	DR094_RS03705
NZ_QQRD01000002.1	+	107949	108689	DR094_RS01945
NZ_QQRD01000002.1	+	108682	108975	DR094_RS01950
NZ_QQRD01000002.1	+	108991	110508	DR094_RS01955
NZ_QQRD01000002.1	+	111064	111169	DR094_RS01960
NZ_QQRD01000002.1	+	111880	112737	DR094_RS03710
NZ_QQRD01000002.1	+	112730	113530	DR094_RS01970
NZ_QQRD01000002.1	+	113573	114127	DR094_RS01975
NZ_QQRD01000002.1	+	114364	115752	DR094_RS03715
NZ_QQRD01000002.1	+	115887	117413	DR094_RS01985
NZ_QQRD01000002.1	+	117406	119115	DR094_RS03720
NZ_QQRD01000002.1	+	119115	120026	DR094_RS01995
NZ_QQRD01000002.1	+	120089	120643	DR094_RS02000
NZ_QQRD01000002.1	+	120715	120788	DR094_RS02005
NZ_QQRD01000002.1	+	120916	121185	DR094_RS02010
NZ_QQRD01000002.1	+	121410	123890	DR094_RS02015
NZ_QQRD01000002.1	-	124162	126621	DR094_RS03725
NZ_QQRD01000002.1	-	126643	128593	DR094_RS02025
NZ_QQRD01000003.1	+	1	1784	DR094_RS02030
NZ_QQRD01000003.1	+	1943	2527	DR094_RS02035
NZ_QQRD01000003.1	-	2676	4085	DR094_RS02040
NZ_QQRD01000003.1	+	4846	5286	DR094_RS02045
NZ_QQRD01000003.1	+	5288	6175	DR094_RS02050
