NZ_QQRD01000001.1	-	60127	60993	DR094_RS03080	DR094_RS03080	IDMF22	-	341141	342007
NZ_QQRD01000001.1	-	61013	61567	DR094_RS00180	DR094_RS00180	IDMF22	-	340567	341121
NZ_QQRD01000001.1	-	61585	63168	DR094_RS00185	DR094_RS00185	IDMF22	-	338966	340549
NZ_QQRD01000001.1	+	63466	64269	DR094_RS00190	DR094_RS00190	IDMF22	-	337865	338668
NZ_QQRD01000001.1	-	64319	65014	DR094_RS00195	DR094_RS00195	IDMF22	-	337120	337815
NZ_QQRD01000001.1	-	65098	66561	DR094_RS00200	DR094_RS00200	IDMF22	-	335573	337036
NZ_QQRD01000001.1	-	66584	67192	DR094_RS00205	DR094_RS00205	IDMF22	-	334942	335550
NZ_QQRD01000001.1	-	67366	68420	DR094_RS03085	DR094_RS03085	IDMF22	-	333714	334768
NZ_QQRD01000001.1	-	68520	70152	DR094_RS03090	DR094_RS03090	IDMF22	-	332159	333791
NZ_QQRD01000001.1	+	70524	71759	DR094_RS00215	DR094_RS00215	IDMF22	-	330552	331787
NZ_QQRD01000001.1	+	72507	73424	DR094_RS00225	DR094_RS00225	IDMF22	-	328887	329804
NZ_QQRD01000001.1	-	73540	79011	DR094_RS00230	DR094_RS00230	IDMF22	-	323300	328771
NZ_QQRD01000001.1	-	79127	83191	DR094_RS03535	DR094_RS03535	IDMF22	-	319120	323184
NZ_QQRD01000001.1	-	83487	87761	DR094_RS00235	DR094_RS00235	IDMF22	-	314550	318824
NZ_QQRD01000001.1	-	88022	89353	DR094_RS00240	DR094_RS00240	IDMF22	-	312958	314289
NZ_QQRD01000001.1	-	89488	91818	DR094_RS03540	DR094_RS03540	IDMF22	-	310493	312823
NZ_QQRD01000001.1	-	91818	92867	DR094_RS00250	DR094_RS00250	IDMF22	-	309444	310493
NZ_QQRD01000001.1	-	92867	94024	DR094_RS03545	DR094_RS03545	IDMF22	-	308287	309444
NZ_QQRD01000001.1	-	94002	95057	DR094_RS00260	DR094_RS00260	IDMF22	-	307254	308309
NZ_QQRD01000001.1	-	95057	97876	DR094_RS00265	DR094_RS00265	IDMF22	-	304435	307254
NZ_QQRD01000001.1	+	98266	100608	DR094_RS00270	DR094_RS00270	IDMF22	-	301703	304045
NZ_QQRD01000001.1	+	101250	102170	DR094_RS00275	DR094_RS00275	IDMF22	-	300141	301061
NZ_QQRD01000001.1	+	102170	104005	DR094_RS00280	DR094_RS00280	IDMF22	-	298306	300141
NZ_QQRD01000001.1	-	104247	105455	DR094_RS00285	DR094_RS00285	IDMF22	-	296856	298064
NZ_QQRD01000001.1	-	105458	106408	DR094_RS00290	DR094_RS00290	IDMF22	-	295903	296853
NZ_QQRD01000001.1	+	106844	108103	DR094_RS00295	DR094_RS00295	IDMF22	-	294208	295467
NZ_QQRD01000001.1	+	108243	109781	DR094_RS00300	DR094_RS00300	IDMF22	-	292530	294068
NZ_QQRD01000001.1	+	109781	111031	DR094_RS00305	DR094_RS00305	IDMF22	-	291280	292530
NZ_QQRD01000001.1	+	111003	111620	DR094_RS00310	DR094_RS00310	IDMF22	-	290691	291308
NZ_QQRD01000001.1	+	111607	112500	DR094_RS00315	DR094_RS00315	IDMF22	-	289811	290704
NZ_QQRD01000001.1	-	112874	113707	DR094_RS00320	DR094_RS00320	IDMF22	-	288604	289437
NZ_QQRD01000001.1	-	113881	114297	DR094_RS00325	DR094_RS00325	IDMF22	-	288014	288430
NZ_QQRD01000001.1	-	114278	114676	DR094_RS00330	DR094_RS00330	IDMF22	-	287635	288033
NZ_QQRD01000001.1	-	114686	115375	DR094_RS00335	DR094_RS00335	IDMF22	-	286936	287625
NZ_QQRD01000001.1	-	115740	117563	DR094_RS00340	DR094_RS00340	IDMF22	-	284748	286571
NZ_QQRD01000001.1	+	118018	122178	DR094_RS00345	DR094_RS00345	IDMF22	-	280133	284293
NZ_QQRD01000001.1	+	122853	128801	DR094_RS00350	DR094_RS00350	IDMF22	-	273510	279458
NZ_QQRD01000001.1	-	128910	130118	DR094_RS00355	DR094_RS00355	IDMF22	-	272193	273401
NZ_QQRD01000001.1	-	130407	133025	DR094_RS00360	DR094_RS00360	IDMF22	-	269286	271904
NZ_QQRD01000001.1	-	133193	133891	DR094_RS00365	DR094_RS00365	IDMF22	-	268420	269118
NZ_QQRD01000001.1	-	133894	134508	DR094_RS00370	DR094_RS00370	IDMF22	-	267803	268417
NZ_QQRD01000001.1	-	134590	135255	DR094_RS00375	DR094_RS00375	IDMF22	-	267056	267721
NZ_QQRD01000001.1	+	135590	138160	DR094_RS00380	DR094_RS00380	IDMF22	-	264151	266721
NZ_QQRD01000001.1	-	138257	138691	DR094_RS00385	DR094_RS00385	IDMF22	-	263620	264054
NZ_QQRD01000001.1	-	138780	139109	DR094_RS00390	DR094_RS00390	IDMF22	-	263202	263531
NZ_QQRD01000001.1	-	139475	140764	DR094_RS00395	DR094_RS00395	IDMF22	-	261547	262836
NZ_QQRD01000001.1	-	140884	145317	DR094_RS00400	DR094_RS00400	IDMF22	-	256994	261427
NZ_QQRD01000001.1	-	145344	146270	DR094_RS00405	DR094_RS00405	IDMF22	-	256041	256967
NZ_QQRD01000001.1	-	146273	146833	DR094_RS00410	DR094_RS00410	IDMF22	-	255478	256038
NZ_QQRD01000001.1	-	146836	147546	DR094_RS00415	DR094_RS00415	IDMF22	-	254765	255475
NZ_QQRD01000001.1	+	147706	149046	DR094_RS00420	DR094_RS00420	IDMF22	-	253265	254605
NZ_QQRD01000001.1	+	149104	149631	DR094_RS00425	DR094_RS00425	IDMF22	-	252680	253207
NZ_QQRD01000001.1	-	149644	150480	DR094_RS00430	DR094_RS00430	IDMF22	-	251831	252667
NZ_QQRD01000001.1	-	150552	152267	DR094_RS00435	DR094_RS00435	IDMF22	-	250044	251759
NZ_QQRD01000001.1	-	152252	153076	DR094_RS00440	DR094_RS00440	IDMF22	-	249235	250059
NZ_QQRD01000001.1	-	153069	153929	DR094_RS00445	DR094_RS00445	IDMF22	-	248382	249242
NZ_QQRD01000001.1	-	153916	155250	DR094_RS00450	DR094_RS00450	IDMF22	-	247061	248395
NZ_QQRD01000001.1	+	155687	156766	DR094_RS03120	DR094_RS03120	IDMF22	-	245545	246624
NZ_QQRD01000001.1	+	157014	158744	DR094_RS00465	DR094_RS00465	IDMF22	-	243567	245297
NZ_QQRD01000001.1	-	158826	159521	DR094_RS03550	DR094_RS03550	IDMF22	-	242790	243485
NZ_QQRD01000001.1	+	159803	161287	DR094_RS00475	DR094_RS00475	IDMF22	-	241024	242508
NZ_QQRD01000001.1	+	161570	161770	DR094_RS03135	DR094_RS03135	IDMF22	-	240541	240741
NZ_QQRD01000001.1	+	161951	162415	DR094_RS03140	DR094_RS03140	IDMF22	-	239896	240360
NZ_QQRD01000001.1	+	162562	163629	DR094_RS00485	DR094_RS00485	IDMF22	-	238682	239749
NZ_QQRD01000001.1	-	163722	167852	DR094_RS00490	DR094_RS00490	IDMF22	-	234459	238589
NZ_QQRD01000001.1	+	168268	168343	DR094_RS00495	DR094_RS00495	IDMF22	-	233968	234043
NZ_QQRD01000001.1	-	168462	169466	DR094_RS00500	DR094_RS00500	IDMF22	-	232845	233849
NZ_QQRD01000001.1	-	169466	170590	DR094_RS00505	DR094_RS00505	IDMF22	-	231721	232845
NZ_QQRD01000001.1	-	170792	171307	DR094_RS00510	DR094_RS00510	IDMF22	-	231004	231519
NZ_QQRD01000001.1	-	171334	172908	DR094_RS00515	DR094_RS00515	IDMF22	-	229403	230977
NZ_QQRD01000001.1	-	172985	174226	DR094_RS00520	DR094_RS00520	IDMF22	-	228085	229326
NZ_QQRD01000001.1	+	174451	174536	DR094_RS00525	DR094_RS00525	IDMF22	-	227775	227860
NZ_QQRD01000001.1	+	174540	174615	DR094_RS00530	DR094_RS00530	IDMF22	-	227696	227771
NZ_QQRD01000001.1	+	174718	175686	DR094_RS00535	DR094_RS00535	IDMF22	-	226625	227593
NZ_QQRD01000001.1	+	175706	175828	DR094_RS03145	DR094_RS03145	IDMF22	-	226483	226605
NZ_QQRD01000001.1	+	176079	177998	DR094_RS00540	DR094_RS00540	IDMF22	-	224313	226232
NZ_QQRD01000001.1	+	178261	181452	DR094_RS00545	DR094_RS00545	IDMF22	-	220859	224050
NZ_QQRD01000001.1	+	181492	184701	DR094_RS03555	DR094_RS03555	IDMF22	-	217610	220819
NZ_QQRD01000001.1	+	184872	185300	DR094_RS00550	DR094_RS00550	IDMF22	-	217011	217439
NZ_QQRD01000001.1	-	185354	185738	DR094_RS00555	DR094_RS00555	IDMF22	-	216573	216957
NZ_QQRD01000001.1	-	185896	186162	DR094_RS00560	DR094_RS00560	IDMF22	-	216149	216415
NZ_QQRD01000001.1	-	186282	187010	DR094_RS00565	DR094_RS00565	IDMF22	-	215301	216029
NZ_QQRD01000001.1	+	187163	189241	DR094_RS00570	DR094_RS00570	IDMF22	-	213070	215148
NZ_QQRD01000001.1	-	189247	192144	DR094_RS03560	DR094_RS03560	IDMF22	-	210167	213064
NZ_QQRD01000001.1	-	192153	195413	DR094_RS00580	DR094_RS00580	IDMF22	-	206898	210158
NZ_QQRD01000001.1	-	195446	196363	DR094_RS00585	DR094_RS00585	IDMF22	-	205948	206865
NZ_QQRD01000001.1	-	196510	197490	DR094_RS00590	DR094_RS00590	IDMF22	-	204821	205801
NZ_QQRD01000001.1	-	197633	198124	DR094_RS00595	DR094_RS00595	IDMF22	-	204187	204678
NZ_QQRD01000001.1	-	198279	198352	DR094_RS00600	DR094_RS00600	IDMF22	-	203959	204032
NZ_QQRD01000001.1	+	198532	199041	DR094_RS00605	DR094_RS00605	IDMF22	-	203270	203779
NZ_QQRD01000001.1	-	199095	200540	DR094_RS03565	DR094_RS03565	IDMF22	-	201771	203216
NZ_QQRD01000001.1	+	200706	201050	DR094_RS00615	DR094_RS00615	IDMF22	-	201261	201605
NZ_QQRD01000001.1	+	201269	203734	DR094_RS00620	DR094_RS00620	IDMF22	-	198577	201042
NZ_QQRD01000001.1	+	203779	206622	DR094_RS00625	DR094_RS00625	IDMF22	-	195689	198532
NZ_QQRD01000001.1	-	206967	207683	DR094_RS00630	DR094_RS00630	IDMF22	-	194628	195344
NZ_QQRD01000001.1	-	207931	208722	DR094_RS00635	DR094_RS00635	IDMF22	-	193589	194380
NZ_QQRD01000001.1	+	208820	208896	DR094_RS00640	DR094_RS00640	IDMF22	-	193415	193491
NZ_QQRD01000001.1	+	208962	209038	DR094_RS00645	DR094_RS00645	IDMF22	-	193273	193349
NZ_QQRD01000001.1	+	209042	209118	DR094_RS00650	DR094_RS00650	IDMF22	-	193193	193269
NZ_QQRD01000001.1	+	209121	209197	DR094_RS00655	DR094_RS00655	IDMF22	-	193114	193190
NZ_QQRD01000001.1	+	209239	209314	DR094_RS00660	DR094_RS00660	IDMF22	-	192997	193072
NZ_QQRD01000001.1	+	209319	209409	DR094_RS00665	DR094_RS00665	IDMF22	-	192902	192992
NZ_QQRD01000001.1	+	209485	209559	DR094_RS00670	DR094_RS00670	IDMF22	-	192752	192826
NZ_QQRD01000001.1	+	209562	209637	DR094_RS00675	DR094_RS00675	IDMF22	-	192674	192749
NZ_QQRD01000001.1	+	209639	209714	DR094_RS00680	DR094_RS00680	IDMF22	-	192597	192672
NZ_QQRD01000001.1	-	209873	210154	DR094_RS00685	DR094_RS00685	IDMF22	-	192157	192438
NZ_QQRD01000001.1	+	210388	213381	DR094_RS00690	DR094_RS00690	IDMF22	-	188930	191923
NZ_QQRD01000001.1	+	214056	214754	DR094_RS00695	DR094_RS00695	IDMF22	-	187557	188255
NZ_QQRD01000001.1	+	214756	216039	DR094_RS00700	DR094_RS00700	IDMF22	-	186272	187555
NZ_QQRD01000001.1	-	216111	217484	DR094_RS00705	DR094_RS00705	IDMF22	-	184827	186200
NZ_QQRD01000001.1	-	217661	219019	DR094_RS00710	DR094_RS00710	IDMF22	-	183292	184650
NZ_QQRD01000001.1	+	219582	220082	DR094_RS00715	DR094_RS00715	IDMF22	-	182229	182729
NZ_QQRD01000001.1	+	220073	220597	DR094_RS00720	DR094_RS00720	IDMF22	-	181714	182238
NZ_QQRD01000001.1	+	220590	220970	DR094_RS00725	DR094_RS00725	IDMF22	-	181341	181721
NZ_QQRD01000001.1	+	221103	221528	DR094_RS00730	DR094_RS00730	IDMF22	-	180783	181208
NZ_QQRD01000001.1	+	221572	222042	DR094_RS00735	DR094_RS00735	IDMF22	-	180269	180739
NZ_QQRD01000001.1	+	222055	224139	DR094_RS00740	DR094_RS00740	IDMF22	-	178172	180256
NZ_QQRD01000001.1	-	224489	225460	DR094_RS00745	DR094_RS00745	IDMF22	-	176851	177822
NZ_QQRD01000001.1	-	225525	227321	DR094_RS00750	DR094_RS00750	IDMF22	-	174990	176786
NZ_QQRD01000001.1	-	227322	227552	DR094_RS00755	DR094_RS00755	IDMF22	-	174759	174989
NZ_QQRD01000001.1	-	227564	227836	DR094_RS00760	DR094_RS00760	IDMF22	-	174475	174747
NZ_QQRD01000001.1	-	227876	229189	DR094_RS00765	DR094_RS00765	IDMF22	-	173122	174435
NZ_QQRD01000001.1	-	229214	229897	DR094_RS00770	DR094_RS00770	IDMF22	-	172414	173097
NZ_QQRD01000001.1	-	229960	231090	DR094_RS00775	DR094_RS00775	IDMF22	-	171221	172351
NZ_QQRD01000001.1	-	231277	233079	DR094_RS00780	DR094_RS00780	IDMF22	-	169232	171034
NZ_QQRD01000001.1	-	233270	233578	DR094_RS00785	DR094_RS00785	IDMF22	-	168733	169041
NZ_QQRD01000001.1	+	233695	235248	DR094_RS00790	DR094_RS00790	IDMF22	-	167063	168616
NZ_QQRD01000001.1	-	235268	238078	DR094_RS00795	DR094_RS00795	IDMF22	-	164233	167043
NZ_QQRD01000001.1	-	238266	243023	DR094_RS03570	DR094_RS03570	IDMF22	-	159288	164045
NZ_QQRD01000001.1	-	243085	244329	DR094_RS00805	DR094_RS00805	IDMF22	-	157982	159226
NZ_QQRD01000001.1	-	244348	245178	DR094_RS00810	DR094_RS00810	IDMF22	-	157133	157963
NZ_QQRD01000001.1	-	245172	245945	DR094_RS00815	DR094_RS00815	IDMF22	-	156366	157139
NZ_QQRD01000001.1	-	245949	248024	DR094_RS00820	DR094_RS00820	IDMF22	-	154287	156362
NZ_QQRD01000001.1	-	248024	249886	DR094_RS00825	DR094_RS00825	IDMF22	-	152425	154287
NZ_QQRD01000001.1	-	249852	251219	DR094_RS00830	DR094_RS00830	IDMF22	-	151092	152459
NZ_QQRD01000001.1	-	251247	252569	DR094_RS00835	DR094_RS00835	IDMF22	-	149742	151064
NZ_QQRD01000001.1	-	252650	253570	DR094_RS00840	DR094_RS00840	IDMF22	-	148741	149661
NZ_QQRD01000001.1	-	253573	254568	DR094_RS00845	DR094_RS00845	IDMF22	-	147743	148738
NZ_QQRD01000001.1	-	254809	255294	DR094_RS00850	DR094_RS00850	IDMF22	-	147017	147502
NZ_QQRD01000001.1	-	255400	255660	DR094_RS00855	DR094_RS00855	IDMF22	-	146651	146911
NZ_QQRD01000001.1	-	255647	257062	DR094_RS00860	DR094_RS00860	IDMF22	-	145249	146664
NZ_QQRD01000001.1	-	257082	257912	DR094_RS00865	DR094_RS00865	IDMF22	-	144399	145229
NZ_QQRD01000001.1	-	257942	259465	DR094_RS00870	DR094_RS00870	IDMF22	-	142846	144369
NZ_QQRD01000001.1	-	259481	260044	DR094_RS00875	DR094_RS00875	IDMF22	-	142267	142830
NZ_QQRD01000001.1	-	260072	260611	DR094_RS00880	DR094_RS00880	IDMF22	-	141700	142239
NZ_QQRD01000001.1	-	260642	260950	DR094_RS00885	DR094_RS00885	IDMF22	-	141361	141669
NZ_QQRD01000001.1	-	260975	261703	DR094_RS00890	DR094_RS00890	IDMF22	-	140608	141336
NZ_QQRD01000001.1	-	262127	263284	DR094_RS00895	DR094_RS00895	IDMF22	-	139027	140184
NZ_QQRD01000001.1	-	263329	263754	DR094_RS00900	DR094_RS00900	IDMF22	-	138557	138982
NZ_QQRD01000001.1	-	263756	264964	DR094_RS00905	DR094_RS00905	IDMF22	-	137347	138555
NZ_QQRD01000001.1	-	264968	265330	DR094_RS00910	DR094_RS00910	IDMF22	-	136981	137343
NZ_QQRD01000001.1	-	265399	266658	DR094_RS00915	DR094_RS00915	IDMF22	-	135653	136912
NZ_QQRD01000001.1	-	266660	267382	DR094_RS00920	DR094_RS00920	IDMF22	-	134929	135651
NZ_QQRD01000001.1	+	267636	268649	DR094_RS00925	DR094_RS00925	IDMF22	-	133662	134675
NZ_QQRD01000001.1	+	268738	270198	DR094_RS03575	DR094_RS03575	IDMF22	-	132113	133573
NZ_QQRD01000001.1	+	270262	270495	DR094_RS00935	DR094_RS00935	IDMF22	-	131816	132049
NZ_QQRD01000001.1	+	270503	272587	DR094_RS00940	DR094_RS00940	IDMF22	-	129724	131808
NZ_QQRD01000001.1	-	272636	274522	DR094_RS03050	DR094_RS03050	IDMF22	-	127789	129675
NZ_QQRD01000001.1	-	274604	275614	DR094_RS00950	DR094_RS00950	IDMF22	-	126697	127707
NZ_QQRD01000001.1	+	275821	277746	DR094_RS00955	DR094_RS00955	IDMF22	-	124565	126490
NZ_QQRD01000001.1	+	277739	280291	DR094_RS00960	DR094_RS00960	IDMF22	-	122020	124572
NZ_QQRD01000001.1	+	280294	282954	DR094_RS00965	DR094_RS00965	IDMF22	-	119357	122017
NZ_QQRD01000001.1	+	282926	283540	DR094_RS00970	DR094_RS00970	IDMF22	-	118771	119385
NZ_QQRD01000001.1	-	283632	284084	DR094_RS00975	DR094_RS00975	IDMF22	-	118227	118679
NZ_QQRD01000001.1	+	284377	285378	DR094_RS00980	DR094_RS00980	IDMF22	-	116933	117934
NZ_QQRD01000001.1	+	285398	286729	DR094_RS00985	DR094_RS00985	IDMF22	-	115582	116913
NZ_QQRD01000001.1	+	286722	287084	DR094_RS00990	DR094_RS00990	IDMF22	-	115227	115589
NZ_QQRD01000001.1	-	287156	288553	DR094_RS00995	DR094_RS00995	IDMF22	-	113758	115155
NZ_QQRD01000001.1	-	288546	289865	DR094_RS01000	DR094_RS01000	IDMF22	-	112446	113765
NZ_QQRD01000001.1	-	289858	290151	DR094_RS01005	DR094_RS01005	IDMF22	-	112160	112453
NZ_QQRD01000001.1	-	290402	290590	DR094_RS03580	DR094_RS03580	IDMF22	-	111721	111909
NZ_QQRD01000001.1	-	290619	290741	DR094_RS03850	DR094_RS03850	IDMF22	-	111570	111692
NZ_QQRD01000001.1	-	291369	292241	DR094_RS01015	DR094_RS01015	IDMF22	-	110070	110942
NZ_QQRD01000001.1	-	292248	293111	DR094_RS01020	DR094_RS01020	IDMF22	-	109200	110063
NZ_QQRD01000001.1	-	293141	293386	DR094_RS01025	DR094_RS01025	IDMF22	-	108925	109170
NZ_QQRD01000001.1	-	293390	294994	DR094_RS01030	DR094_RS01030	IDMF22	-	107317	108921
NZ_QQRD01000001.1	-	294978	295733	DR094_RS01035	DR094_RS01035	IDMF22	-	106578	107333
NZ_QQRD01000001.1	-	295736	296743	DR094_RS01040	DR094_RS01040	IDMF22	-	105568	106575
NZ_QQRD01000001.1	-	296849	298870	DR094_RS01045	DR094_RS01045	IDMF22	-	103441	105462
NZ_QQRD01000001.1	-	299009	300010	DR094_RS01050	DR094_RS01050	IDMF22	-	102301	103302
NZ_QQRD01000001.1	-	300095	300664	DR094_RS01055	DR094_RS01055	IDMF22	-	101647	102216
NZ_QQRD01000001.1	-	300780	301754	DR094_RS01060	DR094_RS01060	IDMF22	-	100557	101531
NZ_QQRD01000001.1	-	301741	302748	DR094_RS03585	DR094_RS03585	IDMF22	-	99563	100570
NZ_QQRD01000001.1	-	302762	303220	DR094_RS01070	DR094_RS01070	IDMF22	-	99091	99549
NZ_QQRD01000001.1	-	303220	305079	DR094_RS01075	DR094_RS01075	IDMF22	-	97232	99091
NZ_QQRD01000001.1	-	305190	306326	DR094_RS01080	DR094_RS01080	IDMF22	-	95985	97121
NZ_QQRD01000001.1	-	306477	307868	DR094_RS01085	DR094_RS01085	IDMF22	-	94443	95834
NZ_QQRD01000001.1	+	308076	308219	DR094_RS01090	DR094_RS01090	IDMF22	-	94092	94235
NZ_QQRD01000001.1	+	308235	308573	DR094_RS01095	DR094_RS01095	IDMF22	-	93738	94076
NZ_QQRD01000001.1	+	308563	310392	DR094_RS01100	DR094_RS01100	IDMF22	-	91919	93748
NZ_QQRD01000001.1	+	310507	312858	DR094_RS01105	DR094_RS01105	IDMF22	-	89453	91804
NZ_QQRD01000001.1	+	312922	313983	DR094_RS01110	DR094_RS01110	IDMF22	-	88328	89389
NZ_QQRD01000001.1	-	313995	316466	DR094_RS01115	DR094_RS01115	IDMF22	-	85845	88316
NZ_QQRD01000001.1	-	316476	318392	DR094_RS01120	DR094_RS01120	IDMF22	-	83919	85835
