Orthogroup	MHP_MHP699_genes	MHP_7448_genes
OG0000107	DR100_RS03030	MHP7448_RS02185
OG0000108	DR100_RS03035	MHP7448_RS02190
OG0000109	DR100_RS00005	MHP7448_RS02195
OG0000110	DR100_RS02280	MHP7448_RS02410
OG0000111	DR100_RS02275	MHP7448_RS02405
OG0000112	DR100_RS02265	MHP7448_RS02395
OG0000113	DR100_RS04875	MHP7448_RS02375
OG0000114	DR100_RS03465	MHP7448_RS02365
OG0000115	DR100_RS03475	MHP7448_RS02355
OG0000116	DR100_RS00220	MHP7448_RS01315
OG0000117	DR100_RS00225	MHP7448_RS01320
OG0000118	DR100_RS00260	MHP7448_RS01355
OG0000119	DR100_RS00265	MHP7448_RS01360
OG0000120	DR100_RS00280	MHP7448_RS01375
OG0000121	DR100_RS00305	MHP7448_RS01400
OG0000122	DR100_RS00310	MHP7448_RS01405
OG0000123	DR100_RS00330	MHP7448_RS01425
OG0000124	DR100_RS00335	MHP7448_RS01430
OG0000125	DR100_RS00345	MHP7448_RS01435
OG0000126	DR100_RS02315	MHP7448_RS01445
OG0000127	DR100_RS02325	MHP7448_RS01455
OG0000128	DR100_RS02340	MHP7448_RS01470
OG0000129	DR100_RS02345	MHP7448_RS01475
OG0000130	DR100_RS02355	MHP7448_RS01485
OG0000131	DR100_RS02385	MHP7448_RS01515
OG0000132	DR100_RS04760	MHP7448_RS01530
OG0000133	DR100_RS02665	MHP7448_RS00530
OG0000134	DR100_RS02660	MHP7448_RS00535
OG0000135	DR100_RS02645	MHP7448_RS00550
OG0000136	DR100_RS02640	MHP7448_RS00555
OG0000137	DR100_RS02610	MHP7448_RS00590
OG0000138	DR100_RS00735	MHP7448_RS00630
OG0000139	DR100_RS00765	MHP7448_RS00660
OG0000140	DR100_RS00770	MHP7448_RS00665
OG0000141	DR100_RS01655	MHP7448_RS02960
OG0000142	DR100_RS04720	MHP7448_RS02955
OG0000143	DR100_RS01685	MHP7448_RS02930
OG0000144	DR100_RS01695	MHP7448_RS02920
OG0000145	DR100_RS01705	MHP7448_RS02910
OG0000146	DR100_RS01715	MHP7448_RS02900
OG0000147	DR100_RS01720	MHP7448_RS02895
OG0000148	DR100_RS01735	MHP7448_RS02880
OG0000149	DR100_RS01745	MHP7448_RS02870
OG0000150	DR100_RS01760	MHP7448_RS02850
OG0000151	DR100_RS03315	MHP7448_RS02805
OG0000152	DR100_RS03310	MHP7448_RS02800
OG0000153	DR100_RS03305	MHP7448_RS02795
OG0000154	DR100_RS03295	MHP7448_RS02785
OG0000155	DR100_RS02500	MHP7448_RS02745
OG0000156	DR100_RS02490	MHP7448_RS02735
OG0000157	DR100_RS04790	MHP7448_RS02730
OG0000158	DR100_RS04785	MHP7448_RS04110
OG0000159	DR100_RS02730	MHP7448_RS02485
OG0000160	DR100_RS02725	MHP7448_RS02480
OG0000161	DR100_RS02720	MHP7448_RS02475
OG0000162	DR100_RS02710	MHP7448_RS02465
OG0000163	DR100_RS02705	MHP7448_RS02460
OG0000164	DR100_RS03410	MHP7448_RS01625
OG0000165	DR100_RS01980	MHP7448_RS01960
OG0000166	DR100_RS01960	MHP7448_RS01980
OG0000167	DR100_RS02815	MHP7448_RS01995
OG0000168	DR100_RS02810	MHP7448_RS02000
OG0000169	DR100_RS01460	MHP7448_RS03080
OG0000170	DR100_RS01475	MHP7448_RS03095
OG0000171	DR100_RS01485	MHP7448_RS03105
OG0000172	DR100_RS01490	MHP7448_RS03115
OG0000173	DR100_RS01495	MHP7448_RS03120
OG0000174	DR100_RS01500	MHP7448_RS03125
OG0000175	DR100_RS01515	MHP7448_RS03140
OG0000176	DR100_RS03330	MHP7448_RS03190
OG0000177	DR100_RS03335	MHP7448_RS03195
OG0000178	DR100_RS03340	MHP7448_RS03200
OG0000179	DR100_RS03350	MHP7448_RS03210
OG0000180	DR100_RS03355	MHP7448_RS03215
OG0000181	DR100_RS04825	MHP7448_RS03255
OG0000182	DR100_RS03060	MHP7448_RS03265
OG0000183	DR100_RS03095	MHP7448_RS03300
OG0000184	DR100_RS03180	MHP7448_RS03345
OG0000185	DR100_RS03195	MHP7448_RS03330
OG0000186	DR100_RS04765	MHP7448_RS01540
OG0000187	DR100_RS02425	MHP7448_RS01555
OG0000188	DR100_RS02435	MHP7448_RS01565
OG0000189	DR100_RS04845	MHP7448_RS02230
OG0000190	DR100_RS03230	MHP7448_RS02225
OG0000191	DR100_RS03210	MHP7448_RS02205
OG0000192	DR100_RS00140	MHP7448_RS01230
OG0000193	DR100_RS00125	MHP7448_RS01210
OG0000194	DR100_RS00790	MHP7448_RS00700
OG0000195	DR100_RS00795	MHP7448_RS00705
OG0000196	DR100_RS00815	MHP7448_RS00725
OG0000197	DR100_RS00820	MHP7448_RS00730
OG0000198	DR100_RS00835	MHP7448_RS00745
OG0000199	DR100_RS00840	MHP7448_RS00750
OG0000200	DR100_RS00855	MHP7448_RS00760
OG0000201	DR100_RS00865	MHP7448_RS00770
OG0000202	DR100_RS00920	MHP7448_RS00825
OG0000203	DR100_RS00925	MHP7448_RS00830
OG0000204	DR100_RS00930	MHP7448_RS00835
OG0000205	DR100_RS00935	MHP7448_RS00840
OG0000206	DR100_RS00955	MHP7448_RS00860
OG0000207	DR100_RS00970	MHP7448_RS00875
OG0000208	DR100_RS00975	MHP7448_RS00880
OG0000209	DR100_RS00980	MHP7448_RS00885
OG0000210	DR100_RS01025	MHP7448_RS00930
OG0000211	DR100_RS02965	MHP7448_RS00940
OG0000212	DR100_RS02955	MHP7448_RS00950
OG0000213	DR100_RS02950	MHP7448_RS00955
OG0000214	DR100_RS02945	MHP7448_RS00960
OG0000215	DR100_RS02940	MHP7448_RS00965
OG0000216	DR100_RS02935	MHP7448_RS00970
OG0000217	DR100_RS02930	MHP7448_RS00975
OG0000218	DR100_RS02920	MHP7448_RS00985
OG0000219	DR100_RS02915	MHP7448_RS00990
OG0000220	DR100_RS02910	MHP7448_RS00995
OG0000221	DR100_RS02905	MHP7448_RS01000
OG0000222	DR100_RS02900	MHP7448_RS01005
OG0000223	DR100_RS02895	MHP7448_RS01010
OG0000224	DR100_RS02885	MHP7448_RS01020
OG0000224	DR100_RS03890	MHP7448_RS01020
OG0000225	DR100_RS02875	MHP7448_RS01030
OG0000226	DR100_RS02870	MHP7448_RS01035
OG0000227	DR100_RS02865	MHP7448_RS01040
OG0000228	DR100_RS04935	MHP7448_RS04115
OG0000229	DR100_RS02855	MHP7448_RS01050
OG0000230	DR100_RS02850	MHP7448_RS01055
OG0000231	DR100_RS02840	MHP7448_RS01065
OG0000232	DR100_RS02830	MHP7448_RS01075
OG0000233	DR100_RS00010	MHP7448_RS01095
OG0000234	DR100_RS00045	MHP7448_RS01130
OG0000235	DR100_RS00055	MHP7448_RS01140
OG0000236	DR100_RS00060	MHP7448_RS01145
OG0000237	DR100_RS00065	MHP7448_RS01150
OG0000238	DR100_RS00075	MHP7448_RS01160
OG0000239	DR100_RS03120	MHP7448_RS02970
OG0000240	DR100_RS03125	MHP7448_RS02975
OG0000241	DR100_RS03135	MHP7448_RS02985
OG0000242	DR100_RS03140	MHP7448_RS02990
OG0000243	DR100_RS03145	MHP7448_RS02995
OG0000244	DR100_RS03155	MHP7448_RS03005
OG0000245	DR100_RS03165	MHP7448_RS04055
OG0000246	DR100_RS01055	MHP7448_RS00140
OG0000247	DR100_RS00705	MHP7448_RS00150
OG0000248	DR100_RS00695	MHP7448_RS00160
OG0000249	DR100_RS00690	MHP7448_RS00165
OG0000250	DR100_RS00675	MHP7448_RS00180
OG0000251	DR100_RS00640	MHP7448_RS00205
OG0000252	DR100_RS00630	MHP7448_RS00215
OG0000253	DR100_RS00625	MHP7448_RS00220
OG0000254	DR100_RS00615	MHP7448_RS00230
OG0000255	DR100_RS00605	MHP7448_RS00240
OG0000256	DR100_RS00600	MHP7448_RS00245
OG0000257	DR100_RS00575	MHP7448_RS00270
OG0000258	DR100_RS00565	MHP7448_RS00280
OG0000259	DR100_RS00535	MHP7448_RS00310
OG0000260	DR100_RS00525	MHP7448_RS00320
OG0000261	DR100_RS04575	MHP7448_RS00330
OG0000262	DR100_RS00500	MHP7448_RS00345
OG0000263	DR100_RS00485	MHP7448_RS00360
OG0000264	DR100_RS00470	MHP7448_RS00375
OG0000265	DR100_RS00460	MHP7448_RS00385
OG0000266	DR100_RS00445	MHP7448_RS00400
OG0000267	DR100_RS00430	MHP7448_RS00415
OG0000268	DR100_RS00425	MHP7448_RS00420
OG0000269	DR100_RS00410	MHP7448_RS00435
OG0000270	DR100_RS04660	MHP7448_RS03525
OG0000271	DR100_RS01315	MHP7448_RS03520
OG0000272	DR100_RS01320	MHP7448_RS03515
OG0000273	DR100_RS01325	MHP7448_RS03510
OG0000274	DR100_RS01345	MHP7448_RS03490
OG0000275	DR100_RS04670	MHP7448_RS03485
OG0000276	DR100_RS01355	MHP7448_RS03480
OG0000277	DR100_RS01365	MHP7448_RS03470
OG0000278	DR100_RS01370	MHP7448_RS03465
OG0000279	DR100_RS01380	MHP7448_RS03455
OG0000280	DR100_RS01385	MHP7448_RS03450
OG0000281	DR100_RS01390	MHP7448_RS03795
OG0000282	DR100_RS04680	MHP7448_RS03420
OG0000283	DR100_RS01420	MHP7448_RS03415
OG0000284	DR100_RS01425	MHP7448_RS03410
OG0000285	DR100_RS04685	MHP7448_RS03405
OG0000286	DR100_RS02690	MHP7448_RS02445
OG0000287	DR100_RS01950	MHP7448_RS02540
OG0000288	DR100_RS01940	MHP7448_RS02550
OG0000289	DR100_RS01935	MHP7448_RS02555
OG0000290	DR100_RS01825	MHP7448_RS02665
OG0000291	DR100_RS01835	MHP7448_RS02655
OG0000292	DR100_RS01840	MHP7448_RS02650
OG0000293	DR100_RS01845	MHP7448_RS02645
OG0000294	DR100_RS01855	MHP7448_RS02635
OG0000295	DR100_RS01860	MHP7448_RS02630
OG0000296	DR100_RS01900	MHP7448_RS02590
OG0000297	DR100_RS01905	MHP7448_RS02585
OG0000298	DR100_RS00680	MHP7448_RS00175
OG0000299	DR100_RS00655	MHP7448_RS03685
OG0000300	DR100_RS00475	MHP7448_RS00370
OG0000301	DR100_RS00440	MHP7448_RS00405
OG0000302	DR100_RS00435	MHP7448_RS00410
OG0000303	DR100_RS02635	MHP7448_RS00560
OG0000304	DR100_RS03515	MHP7448_RS01080
OG0000305	DR100_RS01710	MHP7448_RS02905
OG0000306	DR100_RS01785	MHP7448_RS02825
OG0000307	DR100_RS03300	MHP7448_RS02790
OG0000308	DR100_RS01805	MHP7448_RS02685
OG0000309	DR100_RS01870	MHP7448_RS02620
OG0000310	DR100_RS01945	MHP7448_RS02545
OG0000311	DR100_RS02750	MHP7448_RS02505
OG0000312	DR100_RS02735	MHP7448_RS02490
OG0000313	DR100_RS03420	MHP7448_RS01615
OG0000314	DR100_RS01965	MHP7448_RS01975
OG0000315	DR100_RS02805	MHP7448_RS02005
OG0000316	DR100_RS02795	MHP7448_RS02015
OG0000317	DR100_RS02550	MHP7448_RS02105
OG0000318	DR100_RS04815	MHP7448_RS02020
OG0000319	DR100_RS03005	MHP7448_RS02160
OG0000320	DR100_RS02255	MHP7448_RS02385
OG0000321	DR100_RS00255	MHP7448_RS01350
OG0000322	DR100_RS00300	MHP7448_RS01395
OG0000323	DR100_RS02395	MHP7448_RS01525
OG0000324	DR100_RS03205	MHP7448_RS02200
OG0000325	DR100_RS00800	MHP7448_RS00710
OG0000326	DR100_RS00895	MHP7448_RS00800
OG0000327	DR100_RS00900	MHP7448_RS00805
OG0000328	DR100_RS00985	MHP7448_RS00890
OG0000329	DR100_RS01005	MHP7448_RS00910
OG0000330	DR100_RS00020	MHP7448_RS01105
OG0000331	DR100_RS03150	MHP7448_RS03000
OG0000332	DR100_RS01525	MHP7448_RS03150
OG0000333	DR100_RS01535	MHP7448_RS03160
OG0000334	DR100_RS03055	MHP7448_RS03260
OG0000335	DR100_RS03065	MHP7448_RS03270
OG0000336	DR100_RS04675	MHP7448_RS03440
OG0000337	DR100_RS01235	MHP7448_RS03605
OG0000338	DR100_RS01195	MHP7448_RS03650
OG0000339	DR100_RS03470	MHP7448_RS02360
OG0000340	DR100_RS00235	MHP7448_RS01330
OG0000341	DR100_RS03225	MHP7448_RS02220
OG0000342	DR100_RS00830	MHP7448_RS00740
OG0000343	DR100_RS01545	MHP7448_RS03170
OG0000344	DR100_RS02620	MHP7448_RS00575
OG0000345	DR100_RS02880	MHP7448_RS01025
OG0000346	DR100_RS01395	MHP7448_RS04140
OG0000347	DR100_RS00325	MHP7448_RS01420
OG0000348	DR100_RS00905	MHP7448_RS00810
OG0000349	DR100_RS04665	MHP7448_RS03500
OG0000350	DR100_RS03290	MHP7448_RS03675
OG0000351	DR100_RS00350	MHP7448_RS00495
OG0000352	DR100_RS01985	MHP7448_RS01955
OG0000353	DR100_RS00295	MHP7448_RS01390
OG0000354	DR100_RS00750	MHP7448_RS00645
OG0000355	DR100_RS04730	MHP7448_RS01925
OG0000356	DR100_RS04820	MHP7448_RS02010
OG0000357	DR100_RS04705	MHP7448_RS03130
OG0000358	DR100_RS01510	MHP7448_RS03135
OG0000359	DR100_RS04590	MHP7448_RS00780
OG0000360	DR100_RS00570	MHP7448_RS00275
OG0000361	DR100_RS00540	MHP7448_RS00305
OG0000362	DR100_RS01925	MHP7448_RS02565
OG0000363	DR100_RS02330	MHP7448_RS01460
OG0000364	DR100_RS02040	MHP7448_RS01905
OG0000365	DR100_RS04795	MHP7448_RS02050
OG0000366	DR100_RS02580	MHP7448_RS02075
OG0000367	DR100_RS02570	MHP7448_RS02085
OG0000368	DR100_RS01130	MHP7448_RS00060
OG0000369	DR100_RS04640	MHP7448_RS00025
OG0000370	DR100_RS01170	MHP7448_RS00020
OG0000371	DR100_RS01175	MHP7448_RS00015
OG0000372	DR100_RS01180	MHP7448_RS00010
OG0000373	DR100_RS01205	MHP7448_RS03640
OG0000374	DR100_RS01215	MHP7448_RS03625
OG0000375	DR100_RS03000	MHP7448_RS02155
OG0000376	DR100_RS02270	MHP7448_RS02400
OG0000377	DR100_RS02260	MHP7448_RS02390
OG0000378	DR100_RS00215	MHP7448_RS01310
OG0000379	DR100_RS00290	MHP7448_RS01385
OG0000380	DR100_RS00315	MHP7448_RS01410
OG0000381	DR100_RS02320	MHP7448_RS01450
OG0000382	DR100_RS02350	MHP7448_RS01480
OG0000383	DR100_RS02390	MHP7448_RS01520
OG0000384	DR100_RS02680	MHP7448_RS00515
OG0000385	DR100_RS02675	MHP7448_RS00520
OG0000386	DR100_RS02655	MHP7448_RS00540
OG0000387	DR100_RS02630	MHP7448_RS00565
OG0000388	DR100_RS04800	MHP7448_RS00570
OG0000389	DR100_RS00730	MHP7448_RS00615
OG0000390	DR100_RS01690	MHP7448_RS02925
OG0000391	DR100_RS01700	MHP7448_RS02915
OG0000392	DR100_RS01725	MHP7448_RS02890
OG0000393	DR100_RS04725	MHP7448_RS02830
OG0000394	DR100_RS02510	MHP7448_RS02755
OG0000395	DR100_RS02505	MHP7448_RS02750
OG0000396	DR100_RS02695	MHP7448_RS02450
OG0000397	DR100_RS02000	MHP7448_RS01940
OG0000398	DR100_RS01995	MHP7448_RS01945
OG0000399	DR100_RS02820	MHP7448_RS01990
OG0000400	DR100_RS01470	MHP7448_RS03090
OG0000401	DR100_RS01530	MHP7448_RS03155
OG0000402	DR100_RS01540	MHP7448_RS03165
OG0000403	DR100_RS01550	MHP7448_RS03175
OG0000404	DR100_RS03345	MHP7448_RS03205
OG0000405	DR100_RS03365	MHP7448_RS03220
OG0000406	DR100_RS03070	MHP7448_RS03275
OG0000407	DR100_RS04830	MHP7448_RS03280
OG0000408	DR100_RS03080	MHP7448_RS03285
OG0000409	DR100_RS03085	MHP7448_RS03290
OG0000410	DR100_RS03175	MHP7448_RS03350
OG0000411	DR100_RS03185	MHP7448_RS03340
OG0000412	DR100_RS03190	MHP7448_RS03335
OG0000413	DR100_RS02405	MHP7448_RS01535
OG0000414	DR100_RS02415	MHP7448_RS01545
OG0000415	DR100_RS02420	MHP7448_RS01550
OG0000416	DR100_RS02430	MHP7448_RS01560
OG0000417	DR100_RS03220	MHP7448_RS02215
OG0000418	DR100_RS03215	MHP7448_RS02210
OG0000419	DR100_RS00810	MHP7448_RS00720
OG0000420	DR100_RS00845	MHP7448_RS00755
OG0000421	DR100_RS00880	MHP7448_RS00785
OG0000422	DR100_RS00890	MHP7448_RS00795
OG0000423	DR100_RS00945	MHP7448_RS00850
OG0000424	DR100_RS00950	MHP7448_RS00855
OG0000425	DR100_RS00960	MHP7448_RS00865
OG0000426	DR100_RS04595	MHP7448_RS00870
OG0000427	DR100_RS04600	MHP7448_RS00895
OG0000428	DR100_RS01015	MHP7448_RS00920
OG0000429	DR100_RS02890	MHP7448_RS01015
OG0000430	DR100_RS02845	MHP7448_RS01060
OG0000431	DR100_RS02835	MHP7448_RS01070
OG0000432	DR100_RS00015	MHP7448_RS01100
OG0000433	DR100_RS00030	MHP7448_RS01115
OG0000434	DR100_RS00035	MHP7448_RS01120
OG0000435	DR100_RS00050	MHP7448_RS01135
OG0000436	DR100_RS00080	MHP7448_RS01165
OG0000437	DR100_RS00090	MHP7448_RS01175
OG0000438	DR100_RS00095	MHP7448_RS01180
OG0000439	DR100_RS04550	MHP7448_RS01185
OG0000440	DR100_RS03130	MHP7448_RS02980
OG0000441	DR100_RS03170	MHP7448_RS03020
OG0000442	DR100_RS01050	MHP7448_RS00145
OG0000443	DR100_RS00660	MHP7448_RS00190
OG0000444	DR100_RS00645	MHP7448_RS00200
OG0000445	DR100_RS00620	MHP7448_RS00225
OG0000446	DR100_RS00590	MHP7448_RS00255
OG0000447	DR100_RS00585	MHP7448_RS00260
OG0000448	DR100_RS00555	MHP7448_RS00290
OG0000449	DR100_RS00530	MHP7448_RS00315
OG0000450	DR100_RS00520	MHP7448_RS00325
OG0000451	DR100_RS00480	MHP7448_RS00365
OG0000452	DR100_RS00455	MHP7448_RS00390
OG0000453	DR100_RS00420	MHP7448_RS00425
OG0000454	DR100_RS01645	MHP7448_RS01580
OG0000455	DR100_RS01290	MHP7448_RS03545
OG0000456	DR100_RS01410	MHP7448_RS03425
OG0000457	DR100_RS01435	MHP7448_RS03400
OG0000458	DR100_RS01955	MHP7448_RS02535
OG0000459	DR100_RS01930	MHP7448_RS02560
OG0000460	DR100_RS01920	MHP7448_RS02570
OG0000461	DR100_RS01875	MHP7448_RS02615
OG0000462	DR100_RS01880	MHP7448_RS02610
OG0000464	DR100_RS01890	MHP7448_RS04135
OG0000465	DR100_RS01895	MHP7448_RS02595
OG0000466	DR100_RS00450	MHP7448_RS00395
OG0000467	DR100_RS04775	MHP7448_RS02700
OG0000468	DR100_RS02825	MHP7448_RS01985
OG0000469	DR100_RS02765	MHP7448_RS02045
OG0000470	DR100_RS03815	MHP7448_RS03850
OG0000471	DR100_RS01020	MHP7448_RS00925
OG0000472	DR100_RS03260	MHP7448_RS03360
OG0000473	DR100_RS01305	MHP7448_RS03530
OG0000474	DR100_RS01300	MHP7448_RS03535
OG0000475	DR100_RS01295	MHP7448_RS03540
OG0000476	DR100_RS02440	MHP7448_RS01570
OG0000477	DR100_RS01850	MHP7448_RS02640
OG0000478	DR100_RS01360	MHP7448_RS03475
OG0000479	DR100_RS00250	MHP7448_RS01345
OG0000480	DR100_RS03855	MHP7448_RS03895
OG0000481	DR100_RS00915	MHP7448_RS00820
OG0000482	DR100_RS00130	MHP7448_RS01215
OG0000483	DR100_RS02565	MHP7448_RS02090
OG0000484	DR100_RS04580	MHP7448_RS00195
OG0000485	DR100_RS00085	MHP7448_RS01170
OG0000486	DR100_RS03240	MHP7448_RS02235
OG0000487	DR100_RS04810	MHP7448_RS02025
OG0000488	DR100_RS02600	MHP7448_RS02060
OG0000489	DR100_RS01140	MHP7448_RS00050
OG0000490	DR100_RS01200	MHP7448_RS03645
OG0000491	DR100_RS00270	MHP7448_RS01365
OG0000493	DR100_RS02615	MHP7448_RS00580
OG0000494	DR100_RS00755	MHP7448_RS00650
OG0000495	DR100_RS01755	MHP7448_RS02855
OG0000496	DR100_RS01765	MHP7448_RS02845
OG0000497	DR100_RS01770	MHP7448_RS02840
OG0000498	DR100_RS03270	MHP7448_RS02760
OG0000499	DR100_RS02480	MHP7448_RS02725
OG0000500	DR100_RS01990	MHP7448_RS01950
OG0000501	DR100_RS01480	MHP7448_RS03100
OG0000502	DR100_RS00120	MHP7448_RS01205
OG0000503	DR100_RS00860	MHP7448_RS00765
OG0000504	DR100_RS00995	MHP7448_RS00900
OG0000505	DR100_RS02970	MHP7448_RS00935
OG0000506	DR100_RS02960	MHP7448_RS00945
OG0000507	DR100_RS02925	MHP7448_RS00980
