HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N42.HOG0000035	OG0000018	n64			DR082_RS03790	DR094_RS03735																																								
N42.HOG0000036	OG0000019	n11			DR082_RS03120	DR094_RS03350																																								
N42.HOG0000037	OG0000020	n1			DR082_RS03840	DR094_RS03600																																								
N42.HOG0000038	OG0000020	n38			DR082_RS03845	DR094_RS03595																																								
N42.HOG0000039	OG0000022	n33			DR082_RS03835	DR094_RS03605																																								
N42.HOG0000040	OG0000023	n4			DR082_RS02000	DR094_RS02170																																								
N42.HOG0000041	OG0000024	n1			DR082_RS00830	DR094_RS00320																																								
N42.HOG0000042	OG0000025	n32			DR082_RS02390	DR094_RS01205																																								
N42.HOG0000043	OG0000026	n1			DR082_RS02045	DR094_RS02215																																								
N42.HOG0000044	OG0000027	n1			DR082_RS02575	DR094_RS01395																																								
N42.HOG0000045	OG0000027	n21			DR082_RS03875	DR094_RS03650																																								
N42.HOG0000046	OG0000028	n20			DR082_RS01105	DR094_RS00060																																								
N42.HOG0000047	OG0000029	n1			DR082_RS00605	DR094_RS00545																																								
N42.HOG0000048	OG0000030	n1			DR082_RS03880	DR094_RS03655																																								
N42.HOG0000049	OG0000031	n3			DR082_RS01195	DR094_RS02590																																								
N42.HOG0000050	OG0000032	n1			DR082_RS02570	DR094_RS01390																																								
N42.HOG0000051	OG0000033	n20			DR082_RS01110	DR094_RS00055																																								
N42.HOG0000052	OG0000039	n18			DR082_RS00665	DR094_RS00485																																								
N42.HOG0000053	OG0000040	n17			DR082_RS01855	DR094_RS02025																																								
N42.HOG0000054	OG0000040	n31			DR082_RS00885																																									
N42.HOG0000055	OG0000042	n11			DR082_RS00660	DR094_RS00490																																								
N42.HOG0000056	OG0000042	n18			DR082_RS00805	DR094_RS00345																																								
N42.HOG0000057	OG0000043	n0			DR082_RS02595	DR094_RS02615																																								
N42.HOG0000058	OG0000045	n12			DR082_RS03225	DR094_RS03140																																								
N42.HOG0000059	OG0000045	n14			DR082_RS03230	DR094_RS03135																																								
N42.HOG0000060	OG0000047	n43			DR082_RS00835																																									
N42.HOG0000061	OG0000048	n23			DR082_RS02750, DR082_RS03010	DR094_RS02695																																								
N42.HOG0000062	OG0000048	n33				DR094_RS02985																																								
N42.HOG0000063	OG0000049	n26			DR082_RS01640																																									
N42.HOG0000064	OG0000049	n33			DR082_RS03345																																									
N42.HOG0000065	OG0000050	n0			DR082_RS01160	DR094_RS03765																																								
N42.HOG0000066	OG0000051	n9			DR082_RS01520	DR094_RS01715																																								
N42.HOG0000067	OG0000052	n0			DR082_RS03660	DR094_RS01015																																								
N42.HOG0000068	OG0000053	n0			DR082_RS03920	DR094_RS03805																																								
N42.HOG0000069	OG0000054	n0			DR082_RS01135	DR094_RS00030																																								
N42.HOG0000070	OG0000055	n10				DR094_RS03580																																								
N42.HOG0000071	OG0000055	n11			DR082_RS03970	DR094_RS03850																																								
N42.HOG0000072	OG0000056	n19			DR082_RS02415	DR094_RS01180																																								
N42.HOG0000073	OG0000057	n0			DR082_RS00685	DR094_RS00465																																								
N42.HOG0000074	OG0000062	n0			DR082_RS00025	DR094_RS01125																																								
N42.HOG0000075	OG0000063	n0			DR082_RS00020	DR094_RS03590																																								
N42.HOG0000076	OG0000064	n0			DR082_RS00010	DR094_RS01140																																								
N42.HOG0000077	OG0000065	n0			DR082_RS01905	DR094_RS02075																																								
N42.HOG0000078	OG0000066	n4			DR082_RS02035	DR094_RS02205																																								
N42.HOG0000079	OG0000067	n2			DR082_RS00530	DR094_RS00620																																								
N42.HOG0000080	OG0000068	n0			DR082_RS00640	DR094_RS00510																																								
N42.HOG0000081	OG0000069	n0			DR082_RS00795	DR094_RS00355																																								
N42.HOG0000082	OG0000070	n0			DR082_RS01115	DR094_RS00050																																								
N42.HOG0000083	OG0000071	n0			DR082_RS01840	DR094_RS02015																																								
N42.HOG0000084	OG0000072	n0			DR082_RS03775	DR094_RS03725																																								
N42.HOG0000085	OG0000073	n0			DR082_RS02205	DR094_RS02425																																								
N42.HOG0000086	OG0000074	n16			DR082_RS03730	DR094_RS03685																																								
N42.HOG0000087	OG0000075	n5			DR082_RS00360	DR094_RS00790																																								
N42.HOG0000088	OG0000076	n7			DR082_RS00375	DR094_RS00775																																								
N42.HOG0000089	OG0000077	n0			DR082_RS00460	DR094_RS00690																																								
N42.HOG0000090	OG0000078	n23			DR082_RS00920	DR094_RS00235																																								
N42.HOG0000091	OG0000079	n0			DR082_RS01035	DR094_RS00130																																								
N42.HOG0000092	OG0000080	n0			DR082_RS03280	DR094_RS03080																																								
N42.HOG0000093	OG0000081	n0			DR082_RS00355	DR094_RS00795																																								
N42.HOG0000094	OG0000082	n29			DR082_RS01095	DR094_RS00070																																								
N42.HOG0000095	OG0000083	n0			DR082_RS02990	DR094_RS02715																																								
N42.HOG0000096	OG0000084	n0			DR082_RS02700	DR094_RS02645																																								
N42.HOG0000097	OG0000085	n0			DR082_RS02705, DR082_RS03060	DR094_RS02650																																								
N42.HOG0000098	OG0000086	n0			DR082_RS03910	DR094_RS03780																																								
N42.HOG0000099	OG0000087	n0			DR082_RS02730	DR094_RS02675																																								
N42.HOG0000100	OG0000088	n0			DR082_RS02735	DR094_RS02680																																								
N42.HOG0000101	OG0000089	n0			DR082_RS02745	DR094_RS02690																																								
N42.HOG0000102	OG0000090	n0			DR082_RS00130	DR094_RS01020																																								
N42.HOG0000103	OG0000091	n0			DR082_RS00115	DR094_RS01035																																								
N42.HOG0000104	OG0000092	n0			DR082_RS00100	DR094_RS01050																																								
N42.HOG0000105	OG0000093	n0			DR082_RS00095	DR094_RS01055																																								
N42.HOG0000106	OG0000094	n0			DR082_RS00090	DR094_RS01060																																								
N42.HOG0000107	OG0000095	n0			DR082_RS00065	DR094_RS01085																																								
N42.HOG0000108	OG0000096	n0			DR082_RS00060	DR094_RS01090																																								
N42.HOG0000109	OG0000097	n0			DR082_RS00040	DR094_RS01110																																								
N42.HOG0000110	OG0000098	n7			DR082_RS00030	DR094_RS01120																																								
N42.HOG0000111	OG0000099	n0			DR082_RS02420	DR094_RS01175																																								
N42.HOG0000112	OG0000100	n0			DR082_RS02410	DR094_RS01185																																								
N42.HOG0000113	OG0000101	n0			DR082_RS02405	DR094_RS01190																																								
N42.HOG0000114	OG0000102	n0			DR082_RS02395	DR094_RS01200																																								
N42.HOG0000115	OG0000103	n0			DR082_RS01870	DR094_RS02040																																								
N42.HOG0000116	OG0000104	n0			DR082_RS01875	DR094_RS02045																																								
N42.HOG0000117	OG0000105	n0			DR082_RS01890	DR094_RS02060																																								
N42.HOG0000118	OG0000106	n0			DR082_RS01900	DR094_RS02070																																								
N42.HOG0000119	OG0000107	n0			DR082_RS01910	DR094_RS02080																																								
N42.HOG0000120	OG0000108	n0			DR082_RS01915	DR094_RS02085																																								
N42.HOG0000121	OG0000109	n0			DR082_RS01920	DR094_RS02090																																								
N42.HOG0000122	OG0000110	n0			DR082_RS01925	DR094_RS02095																																								
N42.HOG0000123	OG0000111	n0			DR082_RS01930	DR094_RS02100																																								
N42.HOG0000124	OG0000112	n0			DR082_RS01940	DR094_RS02110																																								
N42.HOG0000125	OG0000113	n0			DR082_RS03785	DR094_RS03730																																								
N42.HOG0000126	OG0000114	n0			DR082_RS01965	DR094_RS02135																																								
N42.HOG0000127	OG0000115	n0			DR082_RS01975	DR094_RS02145																																								
N42.HOG0000128	OG0000116	n0			DR082_RS01985	DR094_RS02155																																								
N42.HOG0000129	OG0000117	n0			DR082_RS01990	DR094_RS02160																																								
N42.HOG0000130	OG0000118	n0			DR082_RS02020	DR094_RS02190																																								
N42.HOG0000131	OG0000119	n0			DR082_RS02025	DR094_RS02195																																								
N42.HOG0000132	OG0000120	n0			DR082_RS02040	DR094_RS02210																																								
N42.HOG0000133	OG0000121	n0			DR082_RS02065	DR094_RS02235																																								
N42.HOG0000134	OG0000122	n0			DR082_RS02080	DR094_RS02240																																								
N42.HOG0000135	OG0000123	n0			DR082_RS02870	DR094_RS02260																																								
N42.HOG0000136	OG0000124	n0			DR082_RS02865	DR094_RS02265																																								
N42.HOG0000137	OG0000125	n0			DR082_RS02860	DR094_RS02270																																								
N42.HOG0000138	OG0000126	n0			DR082_RS02850	DR094_RS02280																																								
N42.HOG0000139	OG0000127	n0			DR082_RS02840	DR094_RS02290																																								
N42.HOG0000140	OG0000128	n0			DR082_RS02820	DR094_RS02750																																								
N42.HOG0000141	OG0000129	n0			DR082_RS02815	DR094_RS02755																																								
N42.HOG0000142	OG0000130	n0			DR082_RS02805	DR094_RS02765																																								
N42.HOG0000143	OG0000131	n0			DR082_RS02775	DR094_RS02795																																								
N42.HOG0000144	OG0000132	n0			DR082_RS03915	DR094_RS03810																																								
N42.HOG0000145	OG0000133	n0			DR082_RS00535	DR094_RS00615																																								
N42.HOG0000146	OG0000134	n0			DR082_RS03675	DR094_RS03565																																								
N42.HOG0000147	OG0000135	n0			DR082_RS00555	DR094_RS00595																																								
N42.HOG0000148	OG0000136	n0			DR082_RS00560	DR094_RS00590																																								
N42.HOG0000149	OG0000137	n0			DR082_RS00590	DR094_RS00560																																								
N42.HOG0000150	OG0000138	n0			DR082_RS00615	DR094_RS00535																																								
N42.HOG0000151	OG0000139	n0			DR082_RS00645	DR094_RS00505																																								
N42.HOG0000152	OG0000140	n0			DR082_RS00650	DR094_RS00500																																								
N42.HOG0000153	OG0000141	n0			DR082_RS00675	DR094_RS00475																																								
N42.HOG0000154	OG0000142	n0			DR082_RS03690	DR094_RS03550																																								
N42.HOG0000155	OG0000143	n0			DR082_RS00705	DR094_RS00445																																								
N42.HOG0000156	OG0000144	n0			DR082_RS00715	DR094_RS00435																																								
N42.HOG0000157	OG0000145	n0			DR082_RS00725	DR094_RS00425																																								
N42.HOG0000158	OG0000146	n0			DR082_RS00735	DR094_RS00415																																								
N42.HOG0000159	OG0000147	n0			DR082_RS00740	DR094_RS00410																																								
N42.HOG0000160	OG0000148	n0			DR082_RS00755	DR094_RS00395																																								
N42.HOG0000161	OG0000149	n0			DR082_RS00765	DR094_RS00385																																								
N42.HOG0000162	OG0000150	n0			DR082_RS00780	DR094_RS00370																																								
N42.HOG0000163	OG0000151	n0			DR082_RS00840	DR094_RS00315																																								
N42.HOG0000164	OG0000152	n0			DR082_RS00845	DR094_RS00310																																								
N42.HOG0000165	OG0000153	n0			DR082_RS00850	DR094_RS00305																																								
N42.HOG0000166	OG0000154	n0			DR082_RS00860	DR094_RS00295																																								
N42.HOG0000167	OG0000155	n0			DR082_RS00880	DR094_RS00275																																								
N42.HOG0000168	OG0000156	n0			DR082_RS00895	DR094_RS00260																																								
N42.HOG0000169	OG0000157	n0			DR082_RS03695	DR094_RS03545																																								
N42.HOG0000170	OG0000158	n0			DR082_RS03700	DR094_RS03540																																								
N42.HOG0000171	OG0000159	n0			DR082_RS01145	DR094_RS00020																																								
N42.HOG0000172	OG0000160	n0			DR082_RS01150	DR094_RS00015																																								
N42.HOG0000173	OG0000161	n0			DR082_RS01155	DR094_RS00010																																								
N42.HOG0000174	OG0000162	n0			DR082_RS01165	DR094_RS02560																																								
N42.HOG0000175	OG0000163	n0			DR082_RS01170	DR094_RS02565																																								
N42.HOG0000176	OG0000164	n0			DR082_RS03710	DR094_RS03770																																								
N42.HOG0000177	OG0000165	n0			DR082_RS02620	DR094_RS02890																																								
N42.HOG0000178	OG0000166	n0			DR082_RS02640	DR094_RS02910																																								
N42.HOG0000179	OG0000167	n0			DR082_RS02655	DR094_RS02925																																								
N42.HOG0000180	OG0000168	n0			DR082_RS02660	DR094_RS02930																																								
N42.HOG0000181	OG0000169	n0			DR082_RS01635	DR094_RS01830																																								
N42.HOG0000182	OG0000170	n0			DR082_RS01670	DR094_RS01845																																								
N42.HOG0000183	OG0000171	n0			DR082_RS01680	DR094_RS01855																																								
N42.HOG0000184	OG0000172	n0			DR082_RS01685	DR094_RS01860																																								
N42.HOG0000185	OG0000173	n0			DR082_RS01690	DR094_RS01865																																								
N42.HOG0000186	OG0000174	n0			DR082_RS01695	DR094_RS01870																																								
N42.HOG0000187	OG0000175	n0			DR082_RS01710	DR094_RS01885																																								
N42.HOG0000188	OG0000176	n0			DR082_RS01750	DR094_RS01925																																								
N42.HOG0000189	OG0000177	n0			DR082_RS01755	DR094_RS01930																																								
N42.HOG0000190	OG0000178	n0			DR082_RS01760	DR094_RS01935																																								
N42.HOG0000191	OG0000179	n0			DR082_RS01770	DR094_RS01945																																								
N42.HOG0000192	OG0000180	n0			DR082_RS01775	DR094_RS01950																																								
N42.HOG0000193	OG0000181	n0			DR082_RS03760	DR094_RS03710																																								
N42.HOG0000194	OG0000182	n0			DR082_RS01800	DR094_RS01975																																								
N42.HOG0000195	OG0000183	n0			DR082_RS01835	DR094_RS02010																																								
N42.HOG0000196	OG0000184	n0			DR082_RS02940	DR094_RS02865																																								
N42.HOG0000197	OG0000185	n0			DR082_RS02925	DR094_RS02880																																								
N42.HOG0000198	OG0000186	n0			DR082_RS02095	DR094_RS02535																																								
N42.HOG0000199	OG0000187	n0			DR082_RS02110	DR094_RS02520																																								
N42.HOG0000200	OG0000188	n0			DR082_RS02120	DR094_RS02510																																								
N42.HOG0000201	OG0000189	n0			DR082_RS03800	DR094_RS03755																																								
N42.HOG0000202	OG0000190	n0			DR082_RS02135	DR094_RS02495																																								
N42.HOG0000203	OG0000191	n0			DR082_RS02155	DR094_RS02475																																								
N42.HOG0000204	OG0000192	n0			DR082_RS02165	DR094_RS02465																																								
N42.HOG0000205	OG0000193	n0			DR082_RS02180	DR094_RS02450																																								
N42.HOG0000206	OG0000194	n0			DR082_RS02190	DR094_RS02440																																								
N42.HOG0000207	OG0000195	n0			DR082_RS02195	DR094_RS02435																																								
N42.HOG0000208	OG0000196	n0			DR082_RS03805	DR094_RS03750																																								
N42.HOG0000209	OG0000197	n0			DR082_RS02220	DR094_RS02410																																								
N42.HOG0000210	OG0000198	n0			DR082_RS02235	DR094_RS02395																																								
N42.HOG0000211	OG0000199	n0			DR082_RS02240	DR094_RS02390																																								
N42.HOG0000212	OG0000200	n0			DR082_RS02255	DR094_RS02375																																								
N42.HOG0000213	OG0000201	n0			DR082_RS02265	DR094_RS02365																																								
N42.HOG0000214	OG0000202	n0			DR082_RS02320	DR094_RS02310																																								
N42.HOG0000215	OG0000203	n0			DR082_RS02325	DR094_RS02305																																								
N42.HOG0000216	OG0000204	n0			DR082_RS01220	DR094_RS03670																																								
N42.HOG0000217	OG0000205	n0			DR082_RS01225	DR094_RS01420																																								
N42.HOG0000218	OG0000206	n0			DR082_RS01245	DR094_RS01440																																								
N42.HOG0000219	OG0000207	n0			DR082_RS01260	DR094_RS01455																																								
N42.HOG0000220	OG0000208	n0			DR082_RS01265	DR094_RS01460																																								
N42.HOG0000221	OG0000209	n0			DR082_RS01270	DR094_RS01465																																								
N42.HOG0000222	OG0000210	n0			DR082_RS01315	DR094_RS01510																																								
N42.HOG0000223	OG0000211	n0			DR082_RS01325	DR094_RS01520																																								
N42.HOG0000224	OG0000212	n0			DR082_RS01335	DR094_RS01530																																								
N42.HOG0000225	OG0000213	n0			DR082_RS01340	DR094_RS01535																																								
N42.HOG0000226	OG0000214	n0			DR082_RS01345	DR094_RS01540																																								
N42.HOG0000227	OG0000215	n0			DR082_RS01350	DR094_RS01545																																								
N42.HOG0000228	OG0000216	n0			DR082_RS01355	DR094_RS01550																																								
N42.HOG0000229	OG0000217	n0			DR082_RS01360	DR094_RS01555																																								
N42.HOG0000230	OG0000218	n0			DR082_RS03735	DR094_RS03690																																								
N42.HOG0000231	OG0000219	n0			DR082_RS01375	DR094_RS01570																																								
N42.HOG0000232	OG0000220	n0			DR082_RS01380	DR094_RS01575																																								
N42.HOG0000233	OG0000221	n0			DR082_RS01385	DR094_RS01580																																								
N42.HOG0000234	OG0000222	n0			DR082_RS01390	DR094_RS01585																																								
N42.HOG0000235	OG0000223	n0			DR082_RS01395	DR094_RS01590																																								
N42.HOG0000236	OG0000224	n0			DR082_RS01405	DR094_RS01600																																								
N42.HOG0000237	OG0000225	n0			DR082_RS01415	DR094_RS01610																																								
N42.HOG0000238	OG0000226	n0			DR082_RS01420	DR094_RS01615																																								
N42.HOG0000239	OG0000227	n0			DR082_RS01425	DR094_RS01620																																								
N42.HOG0000240	OG0000228	n0			DR082_RS03975	DR094_RS03855																																								
N42.HOG0000241	OG0000229	n0			DR082_RS01435	DR094_RS01630																																								
N42.HOG0000242	OG0000230	n0			DR082_RS01440	DR094_RS01635																																								
N42.HOG0000243	OG0000231	n0			DR082_RS01450	DR094_RS01645																																								
N42.HOG0000244	OG0000232	n0			DR082_RS01460	DR094_RS01655																																								
N42.HOG0000245	OG0000233	n0			DR082_RS01470	DR094_RS01665																																								
N42.HOG0000246	OG0000234	n0			DR082_RS01500	DR094_RS01695																																								
N42.HOG0000247	OG0000235	n0			DR082_RS01510	DR094_RS01705																																								
N42.HOG0000248	OG0000236	n0			DR082_RS01515	DR094_RS01710																																								
N42.HOG0000249	OG0000237	n0			DR082_RS01535	DR094_RS01730																																								
N42.HOG0000250	OG0000238	n0			DR082_RS01540	DR094_RS01735																																								
N42.HOG0000251	OG0000239	n0			DR082_RS01570	DR094_RS01765																																								
N42.HOG0000252	OG0000240	n0			DR082_RS01575	DR094_RS01770																																								
N42.HOG0000253	OG0000241	n0			DR082_RS01585	DR094_RS01780																																								
N42.HOG0000254	OG0000242	n0			DR082_RS01590	DR094_RS01785																																								
N42.HOG0000255	OG0000243	n0			DR082_RS01595	DR094_RS01790																																								
N42.HOG0000256	OG0000244	n0			DR082_RS01605	DR094_RS01800																																								
N42.HOG0000257	OG0000245	n0			DR082_RS01615	DR094_RS01810																																								
N42.HOG0000258	OG0000246	n0			DR082_RS00145	DR094_RS01005																																								
N42.HOG0000259	OG0000247	n0			DR082_RS00155	DR094_RS00995																																								
N42.HOG0000260	OG0000248	n0			DR082_RS00180	DR094_RS00970																																								
N42.HOG0000261	OG0000249	n0			DR082_RS00185	DR094_RS00965																																								
N42.HOG0000262	OG0000250	n0			DR082_RS00200	DR094_RS00950																																								
N42.HOG0000263	OG0000251	n0			DR082_RS00230	DR094_RS00920																																								
N42.HOG0000264	OG0000252	n0			DR082_RS00240	DR094_RS00910																																								
N42.HOG0000265	OG0000253	n0			DR082_RS00245	DR094_RS00905																																								
N42.HOG0000266	OG0000254	n0			DR082_RS00255	DR094_RS00895																																								
N42.HOG0000267	OG0000255	n0			DR082_RS00260	DR094_RS00890																																								
N42.HOG0000268	OG0000256	n0			DR082_RS00265	DR094_RS00885																																								
N42.HOG0000269	OG0000257	n0			DR082_RS00290	DR094_RS00860																																								
N42.HOG0000270	OG0000258	n0			DR082_RS00300	DR094_RS00850																																								
N42.HOG0000271	OG0000259	n0			DR082_RS00330	DR094_RS00820																																								
N42.HOG0000272	OG0000260	n0			DR082_RS00340	DR094_RS00810																																								
N42.HOG0000273	OG0000261	n0			DR082_RS03670	DR094_RS03570																																								
N42.HOG0000274	OG0000262	n0			DR082_RS00365	DR094_RS00785																																								
N42.HOG0000275	OG0000263	n0			DR082_RS00380	DR094_RS00770																																								
N42.HOG0000276	OG0000264	n0			DR082_RS00395	DR094_RS00755																																								
N42.HOG0000277	OG0000265	n0			DR082_RS00405	DR094_RS00745																																								
N42.HOG0000278	OG0000266	n0			DR082_RS00420	DR094_RS00730																																								
N42.HOG0000279	OG0000267	n0			DR082_RS00435	DR094_RS00715																																								
N42.HOG0000280	OG0000268	n0			DR082_RS00440	DR094_RS00710																																								
N42.HOG0000281	OG0000269	n0			DR082_RS00455	DR094_RS00695																																								
N42.HOG0000282	OG0000270	n0			DR082_RS03820	DR094_RS03620																																								
N42.HOG0000283	OG0000271	n0			DR082_RS02340	DR094_RS01250																																								
N42.HOG0000284	OG0000272	n0			DR082_RS02335	DR094_RS01255																																								
N42.HOG0000285	OG0000273	n0			DR082_RS02330	DR094_RS01260																																								
N42.HOG0000286	OG0000274	n0			DR082_RS02460	DR094_RS01280																																								
N42.HOG0000287	OG0000275	n0			DR082_RS03850	DR094_RS03625																																								
N42.HOG0000288	OG0000276	n0			DR082_RS02470	DR094_RS01290																																								
N42.HOG0000289	OG0000277	n0			DR082_RS03855	DR094_RS03630																																								
N42.HOG0000290	OG0000278	n0			DR082_RS02485	DR094_RS01305																																								
N42.HOG0000291	OG0000279	n0			DR082_RS02495	DR094_RS01315																																								
N42.HOG0000292	OG0000280	n0			DR082_RS02500	DR094_RS01320																																								
N42.HOG0000293	OG0000281	n0			DR082_RS02505	DR094_RS01325																																								
N42.HOG0000294	OG0000282	n0			DR082_RS02530	DR094_RS01350																																								
N42.HOG0000295	OG0000283	n0			DR082_RS02535	DR094_RS01355																																								
N42.HOG0000296	OG0000284	n0			DR082_RS02540	DR094_RS01360																																								
N42.HOG0000297	OG0000285	n0			DR082_RS03870	DR094_RS03645																																								
N42.HOG0000298	OG0000286	n0			DR082_RS01100	DR094_RS00065																																								
N42.HOG0000299	OG0000287	n0			DR082_RS01075	DR094_RS00090																																								
N42.HOG0000300	OG0000288	n0			DR082_RS01065	DR094_RS00100																																								
N42.HOG0000301	OG0000289	n0			DR082_RS01060	DR094_RS00105																																								
N42.HOG0000302	OG0000290	n0			DR082_RS03275	DR094_RS00215																																								
N42.HOG0000303	OG0000291	n0			DR082_RS00960	DR094_RS03090																																								
N42.HOG0000304	OG0000292	n0			DR082_RS00965	DR094_RS00200																																								
N42.HOG0000305	OG0000293	n0			DR082_RS00970	DR094_RS00195																																								
N42.HOG0000306	OG0000294	n0			DR082_RS00980	DR094_RS00185																																								
N42.HOG0000307	OG0000295	n0			DR082_RS00985	DR094_RS00180																																								
N42.HOG0000308	OG0000296	n0			DR082_RS01025	DR094_RS00140																																								
N42.HOG0000309	OG0000297	n0			DR082_RS01030	DR094_RS00135																																								
N42.HOG0000310	OG0000298	n0			DR082_RS00195	DR094_RS00955																																								
N42.HOG0000311	OG0000299	n0			DR082_RS00215	DR094_RS00935																																								
N42.HOG0000312	OG0000300	n0			DR082_RS00390	DR094_RS00760																																								
N42.HOG0000313	OG0000301	n0			DR082_RS00425	DR094_RS00725																																								
N42.HOG0000314	OG0000302	n0			DR082_RS00430	DR094_RS00720																																								
N42.HOG0000315	OG0000303	n0			DR082_RS00565	DR094_RS00585																																								
N42.HOG0000316	OG0000304	n0			DR082_RS00600	DR094_RS00550																																								
N42.HOG0000317	OG0000305	n0			DR082_RS00730	DR094_RS00420																																								
N42.HOG0000318	OG0000306	n0			DR082_RS00810	DR094_RS00340																																								
N42.HOG0000319	OG0000307	n0			DR082_RS00855	DR094_RS00300																																								
N42.HOG0000320	OG0000308	n0			DR082_RS00940	DR094_RS00225																																								
N42.HOG0000321	OG0000309	n0			DR082_RS00995	DR094_RS00170																																								
N42.HOG0000322	OG0000310	n0			DR082_RS01070	DR094_RS00095																																								
N42.HOG0000323	OG0000311	n0			DR082_RS01120	DR094_RS00045																																								
N42.HOG0000324	OG0000312	n0			DR082_RS01140	DR094_RS00025																																								
N42.HOG0000325	OG0000313	n0			DR082_RS01190	DR094_RS02585																																								
N42.HOG0000326	OG0000314	n0			DR082_RS02635	DR094_RS02905																																								
