HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_genes	MFC_MF11_genes	MFC_MF18_genes	MFC_MF22_genes	MFC_MF29_genes	MFC_MF30_genes	MFC_MF33_genes	MFC_Ms42_genes	MHP_111A_genes	MHP_112B_genes	MHP_116_genes	MHP_11_genes	MHP_1257_genes	MHP_131B_genes	MHP_133A_genes	MHP_153B_genes	MHP_154B_genes	MHP_168L_genes	MHP_168_genes	MHP_232_genes	MHP_4284_genes	MHP_7422_genes	MHP_7448_genes	MHP_98_genes	MHP_ES2L_genes	MHP_ES2_genes	MHP_F72C_genes	MHP_J_genes	MHP_KM014_genes	MHP_LH_genes	MHP_MHP650_genes	MHP_MHP653_genes	MHP_MHP679_genes	MHP_MHP682_genes	MHP_MHP691_genes	MHP_MHP694_genes	MHP_MHP696_genes	MHP_MHP699_genes	MHP_MHP709_genes	MHP_NCTC10127_genes	MHP_TB1_genes	MHP_UFV01_genes	MHP_UFV02_genes	MHP_Ue273_genes
N20.HOG0000015	OG0000001	n91																																	DR086_RS03200											
N20.HOG0000016	OG0000001	n97																																			DR087_RS03255									
N20.HOG0000017	OG0000001	n113																																	DR086_RS03195											
N20.HOG0000018	OG0000002	n14																																	DR086_RS04310		DR087_RS03810									
N20.HOG0000019	OG0000002	n64																																	DR086_RS05060		DR087_RS04740									
N20.HOG0000020	OG0000002	n95																																	DR086_RS04880		DR087_RS04755									
N20.HOG0000021	OG0000003	n20																																	DR086_RS00625, DR086_RS03690											
N20.HOG0000022	OG0000003	n42																																			DR087_RS01665									
N20.HOG0000023	OG0000003	n65																																			DR087_RS04220, DR087_RS04680									
N20.HOG0000024	OG0000003	n80																																	DR086_RS04545		DR087_RS04345									
N20.HOG0000025	OG0000003	n88																																	DR086_RS05055											
N20.HOG0000026	OG0000003	n118																																	DR086_RS05085											
N20.HOG0000027	OG0000004	n5																																			DR087_RS00850									
N20.HOG0000028	OG0000004	n25																																			DR087_RS00860									
N20.HOG0000029	OG0000004	n51																																	DR086_RS03555		DR087_RS00840									
N20.HOG0000030	OG0000004	n127																																	DR086_RS00615											
N20.HOG0000031	OG0000005	n1																																	DR086_RS03245		DR087_RS00530									
N20.HOG0000032	OG0000005	n52																																	DR086_RS03255		DR087_RS00540									
N20.HOG0000033	OG0000005	n83																																	DR086_RS05035		DR087_RS04465									
N20.HOG0000034	OG0000006	n22																																	DR086_RS04315		DR087_RS04360									
N20.HOG0000035	OG0000006	n48																																	DR086_RS04320											
N20.HOG0000036	OG0000006	n70																																	DR086_RS04535		DR087_RS04080									
N20.HOG0000037	OG0000006	n81																																	DR086_RS04530											
N20.HOG0000038	OG0000007	n10																																			DR087_RS04205									
N20.HOG0000039	OG0000007	n11																																			DR087_RS04210									
N20.HOG0000040	OG0000007	n13																																	DR086_RS03485		DR087_RS03535									
N20.HOG0000041	OG0000007	n28																																			DR087_RS03750									
N20.HOG0000042	OG0000007	n32																																			DR087_RS03530									
N20.HOG0000043	OG0000007	n45																																	DR086_RS03495		DR087_RS03525, DR087_RS04335									
N20.HOG0000044	OG0000008	n32																																	DR086_RS04265											
N20.HOG0000045	OG0000008	n73																																			DR087_RS04355									
N20.HOG0000046	OG0000008	n89																																	DR086_RS02140											
N20.HOG0000047	OG0000009	n16																																			DR087_RS00515									
N20.HOG0000048	OG0000009	n25																																	DR086_RS04375											
N20.HOG0000049	OG0000010	n3																																	DR086_RS00810		DR087_RS01605									
N20.HOG0000050	OG0000010	n72																																			DR087_RS03875									
N20.HOG0000051	OG0000011	n8																																			DR087_RS01510									
N20.HOG0000052	OG0000011	n10																																	DR086_RS00450		DR087_RS04590									
N20.HOG0000053	OG0000011	n51																																	DR086_RS00445		DR087_RS01515									
N20.HOG0000054	OG0000012	n5																																	DR086_RS03775											
N20.HOG0000055	OG0000012	n46																																			DR087_RS03620									
N20.HOG0000056	OG0000012	n57																																	DR086_RS03950		DR087_RS03740									
N20.HOG0000057	OG0000013	n1																																	DR086_RS03105		DR087_RS01680									
N20.HOG0000058	OG0000013	n47																																	DR086_RS04005		DR087_RS04185									
N20.HOG0000059	OG0000014	n10																																			DR087_RS03505									
N20.HOG0000060	OG0000014	n30																																	DR086_RS03610											
N20.HOG0000061	OG0000014	n57																																	DR086_RS04970		DR087_RS03520									
N20.HOG0000062	OG0000015	n6																																			DR087_RS04110									
N20.HOG0000063	OG0000015	n24																																	DR086_RS00690											
N20.HOG0000064	OG0000015	n36																																			DR087_RS00350									
N20.HOG0000065	OG0000015	n50																																	DR086_RS03685		DR087_RS03240									
N20.HOG0000066	OG0000016	n1																																	DR086_RS01050		DR087_RS01400									
N20.HOG0000067	OG0000016	n33																																	DR086_RS00030		DR087_RS02395									
N20.HOG0000068	OG0000017	n1																																	DR086_RS00015		DR087_RS02410									
N20.HOG0000069	OG0000017	n16																																	DR086_RS01060		DR087_RS01410									
N20.HOG0000070	OG0000018	n4																																	DR086_RS04915											
N20.HOG0000071	OG0000018	n18																																			DR087_RS04550									
N20.HOG0000072	OG0000018	n26																																	DR086_RS04795											
N20.HOG0000073	OG0000018	n54																																			DR087_RS04435									
N20.HOG0000074	OG0000019	n46																																			DR087_RS03610									
N20.HOG0000075	OG0000019	n84																																	DR086_RS04570											
N20.HOG0000076	OG0000020	n1																																			DR087_RS04440									
N20.HOG0000077	OG0000020	n37																																	DR086_RS02470		DR087_RS04445									
N20.HOG0000078	OG0000021	n3																																	DR086_RS00630											
N20.HOG0000079	OG0000021	n11																																			DR087_RS04820									
N20.HOG0000080	OG0000021	n24																																			DR087_RS03470									
N20.HOG0000081	OG0000021	n51																																	DR086_RS03665		DR087_RS03640									
N20.HOG0000082	OG0000021	n54																																			DR087_RS02025									
N20.HOG0000083	OG0000022	n1																																	DR086_RS01645		DR087_RS02045									
N20.HOG0000084	OG0000022	n33																																	DR086_RS04885		DR087_RS04630									
N20.HOG0000085	OG0000023	n16																																	DR086_RS02015											
N20.HOG0000086	OG0000023	n37																																	DR086_RS04105											
N20.HOG0000087	OG0000023	n60																																			DR087_RS00330									
N20.HOG0000088	OG0000024	n8																																	DR086_RS03190		DR087_RS03250									
N20.HOG0000089	OG0000025	n1																																	DR086_RS04890		DR087_RS04625									
N20.HOG0000090	OG0000025	n32																																	DR086_RS01595		DR087_RS02095									
N20.HOG0000091	OG0000026	n5																																	DR086_RS01970		DR087_RS01165									
N20.HOG0000092	OG0000026	n19																																	DR086_RS01615		DR087_RS02075									
N20.HOG0000093	OG0000027	n1																																	DR086_RS05030		DR087_RS04635									
N20.HOG0000094	OG0000027	n21																																	DR086_RS04870		DR087_RS04475									
N20.HOG0000095	OG0000028	n47																																			DR087_RS04675									
N20.HOG0000096	OG0000028	n60																																			DR087_RS01670									
N20.HOG0000097	OG0000028	n64																																	DR086_RS02225											
N20.HOG0000098	OG0000028	n72																																	DR086_RS03150											
N20.HOG0000099	OG0000029	n9																																	DR086_RS02730		DR087_RS02775									
N20.HOG0000100	OG0000029	n41																																			DR087_RS03175									
N20.HOG0000101	OG0000030	n8																																	DR086_RS05025		DR087_RS04640									
N20.HOG0000102	OG0000030	n33																																	DR086_RS04875		DR087_RS04470									
N20.HOG0000103	OG0000031	n10																																	DR086_RS00745											
N20.HOG0000104	OG0000031	n23																																			DR087_RS03210									
N20.HOG0000105	OG0000032	n3																																	DR086_RS03980		DR087_RS03235									
N20.HOG0000106	OG0000032	n24																																	DR086_RS03870		DR087_RS00575									
N20.HOG0000107	OG0000033	n20																																			DR087_RS04070									
N20.HOG0000108	OG0000033	n45																																	DR086_RS05010		DR087_RS01675									
N20.HOG0000109	OG0000034	n1																																	DR086_RS04575		DR087_RS03600									
N20.HOG0000110	OG0000034	n8																																	DR086_RS04580		DR087_RS04365									
N20.HOG0000111	OG0000034	n11																																	DR086_RS04725		DR087_RS02500									
N20.HOG0000112	OG0000034	n17																																	DR086_RS03915		DR087_RS03715									
N20.HOG0000113	OG0000034	n27																																	DR086_RS03855											
N20.HOG0000114	OG0000034	n31																																	DR086_RS01000											
N20.HOG0000115	OG0000034	n33																																			DR087_RS03585									
N20.HOG0000116	OG0000034	n34																																	DR086_RS03590		DR087_RS02620									
N20.HOG0000117	OG0000035	n1																																			DR087_RS00855									
N20.HOG0000118	OG0000035	n36																																			DR087_RS00865									
N20.HOG0000119	OG0000036	n2																																	DR086_RS03265		DR087_RS00550									
N20.HOG0000120	OG0000037	n3																																	DR086_RS04510											
N20.HOG0000121	OG0000037	n38																																	DR086_RS03330											
N20.HOG0000122	OG0000037	n39																																	DR086_RS03325		DR087_RS04725									
N20.HOG0000123	OG0000039	n8																																	DR086_RS03295		DR087_RS03190									
N20.HOG0000124	OG0000040	n14																																	DR086_RS02360											
N20.HOG0000125	OG0000040	n49																																			DR087_RS02165									
N20.HOG0000126	OG0000041	n9																																	DR086_RS03635		DR087_RS03625									
N20.HOG0000127	OG0000041	n22																																	DR086_RS02480											
N20.HOG0000128	OG0000042	n43																																	DR086_RS02970											
N20.HOG0000129	OG0000042	n48																																			DR087_RS03360									
N20.HOG0000130	OG0000043	n0																																	DR086_RS00415		DR087_RS01545									
N20.HOG0000131	OG0000044	n1																																	DR086_RS05095		DR087_RS04800									
N20.HOG0000132	OG0000045	n0																																	DR086_RS03290		DR087_RS03185									
N20.HOG0000133	OG0000046	n32																																	DR086_RS04940		DR087_RS04655									
N20.HOG0000134	OG0000047	n17																																			DR087_RS00340									
N20.HOG0000135	OG0000048	n0																																	DR086_RS00610		DR087_RS00140									
N20.HOG0000136	OG0000049	n0																																	DR086_RS01430		DR087_RS01000									
N20.HOG0000137	OG0000050	n0																																	DR086_RS02195		DR087_RS02450									
N20.HOG0000138	OG0000051	n7																																	DR086_RS00855											
N20.HOG0000139	OG0000051	n9																																			DR087_RS01275									
N20.HOG0000140	OG0000052	n0																																	DR086_RS01150		DR087_RS00505									
N20.HOG0000141	OG0000053	n0																																	DR086_RS04905		DR087_RS04540									
N20.HOG0000142	OG0000054	n0																																	DR086_RS02170		DR087_RS02475									
N20.HOG0000143	OG0000055	n0																																	DR086_RS03270		DR087_RS00555									
N20.HOG0000144	OG0000056	n0																																	DR086_RS02455		DR087_RS00765									
N20.HOG0000145	OG0000057	n0																																	DR086_RS01130		DR087_RS01485									
N20.HOG0000146	OG0000058	n14																																			DR087_RS00275									
N20.HOG0000147	OG0000058	n22																																			DR087_RS00280									
N20.HOG0000148	OG0000058	n25																																	DR086_RS00765											
N20.HOG0000149	OG0000059	n20																																	DR086_RS04120		DR087_RS03825									
N20.HOG0000150	OG0000060	n21																																			DR087_RS00510									
N20.HOG0000151	OG0000061	n7																																			DR087_RS01595									
N20.HOG0000152	OG0000061	n24																																	DR086_RS00820											
N20.HOG0000153	OG0000062	n0																																	DR086_RS01260		DR087_RS00395									
N20.HOG0000154	OG0000063	n0																																	DR086_RS04835		DR087_RS04450									
N20.HOG0000155	OG0000064	n0																																	DR086_RS01275		DR087_RS00380									
N20.HOG0000156	OG0000065	n0																																	DR086_RS02080		DR087_RS00215									
N20.HOG0000157	OG0000067	n2																																			DR087_RS02860									
N20.HOG0000158	OG0000067	n13																																	DR086_RS02240		DR087_RS03450									
N20.HOG0000159	OG0000068	n0																																	DR086_RS01570, DR086_RS02750		DR087_RS03140									
N20.HOG0000160	OG0000069	n0																																	DR086_RS01025		DR087_RS01375									
N20.HOG0000161	OG0000070	n0																																	DR086_RS02165		DR087_RS02480									
N20.HOG0000162	OG0000071	n0																																	DR086_RS02350		DR087_RS00780									
N20.HOG0000163	OG0000072	n0																																	DR086_RS04935		DR087_RS02175									
N20.HOG0000164	OG0000073	n0																																	DR086_RS03040		DR087_RS02200									
N20.HOG0000165	OG0000074	n10																																	DR086_RS04990											
N20.HOG0000166	OG0000075	n5																																	DR086_RS03840											
N20.HOG0000167	OG0000075	n16																																	DR086_RS00210											
N20.HOG0000168	OG0000076	n19																																			DR087_RS01875									
N20.HOG0000169	OG0000077	n0																																	DR086_RS00315		DR087_RS03060									
N20.HOG0000170	OG0000078	n3																																	DR086_RS01625											
N20.HOG0000171	OG0000078	n12																																			DR087_RS02065									
N20.HOG0000172	OG0000079	n0																																	DR086_RS00950		DR087_RS02980									
N20.HOG0000173	OG0000080	n0																																	DR086_RS04145		DR087_RS04005									
N20.HOG0000174	OG0000081	n0																																	DR086_RS00205		DR087_RS01855									
N20.HOG0000175	OG0000082	n11																																			DR087_RS01685									
N20.HOG0000176	OG0000083	n0																																	DR086_RS00520		DR087_RS00065									
N20.HOG0000177	OG0000084	n0																																	DR086_RS00545		DR087_RS00090									
N20.HOG0000178	OG0000085	n0																																	DR086_RS00550		DR087_RS00095									
N20.HOG0000179	OG0000086	n0																																	DR086_RS00560		DR087_RS00105									
N20.HOG0000180	OG0000087	n0																																	DR086_RS00575		DR087_RS00120									
N20.HOG0000181	OG0000088	n0																																	DR086_RS00580		DR087_RS00125									
N20.HOG0000182	OG0000089	n0																																	DR086_RS00590		DR087_RS00135									
N20.HOG0000183	OG0000090	n0																																	DR086_RS01155		DR087_RS00500									
N20.HOG0000184	OG0000091	n0																																	DR086_RS01170		DR087_RS00485									
N20.HOG0000185	OG0000092	n0																																	DR086_RS01185		DR087_RS00470									
N20.HOG0000186	OG0000093	n0																																	DR086_RS01190		DR087_RS00465									
N20.HOG0000187	OG0000094	n0																																	DR086_RS01195		DR087_RS00460									
N20.HOG0000188	OG0000095	n0																																	DR086_RS01220		DR087_RS00435									
N20.HOG0000189	OG0000096	n0																																	DR086_RS01225		DR087_RS00430									
N20.HOG0000190	OG0000097	n0																																	DR086_RS01245		DR087_RS00410									
N20.HOG0000191	OG0000098	n0																																	DR086_RS01255		DR087_RS00400									
N20.HOG0000192	OG0000099	n0																																	DR086_RS04950		DR087_RS00775									
N20.HOG0000193	OG0000100	n0																																	DR086_RS02445		DR087_RS00750									
N20.HOG0000194	OG0000101	n0																																	DR086_RS02440		DR087_RS00745									
N20.HOG0000195	OG0000102	n0																																	DR086_RS01600		DR087_RS02090									
N20.HOG0000196	OG0000103	n0																																	DR086_RS02115		DR087_RS00180									
N20.HOG0000197	OG0000104	n0																																	DR086_RS02110		DR087_RS00185									
N20.HOG0000198	OG0000105	n0																																	DR086_RS02095		DR087_RS00200									
N20.HOG0000199	OG0000106	n0																																	DR086_RS02085		DR087_RS00210									
N20.HOG0000200	OG0000107	n0																																	DR086_RS02075		DR087_RS00220									
N20.HOG0000201	OG0000108	n0																																	DR086_RS02070		DR087_RS00225									
N20.HOG0000202	OG0000109	n0																																	DR086_RS02065		DR087_RS00230									
N20.HOG0000203	OG0000110	n0																																	DR086_RS03120		DR087_RS01695									
N20.HOG0000204	OG0000111	n0																																	DR086_RS03125		DR087_RS01700									
N20.HOG0000205	OG0000112	n0																																	DR086_RS03135		DR087_RS01710									
N20.HOG0000206	OG0000113	n0																																	DR086_RS05050		DR087_RS04610									
N20.HOG0000207	OG0000114	n0																																	DR086_RS03455		DR087_RS01740									
N20.HOG0000208	OG0000115	n0																																	DR086_RS03475		DR087_RS01750									
N20.HOG0000209	OG0000116	n0																																	DR086_RS03410		DR087_RS03310									
N20.HOG0000210	OG0000117	n0																																	DR086_RS03405		DR087_RS03305									
N20.HOG0000211	OG0000118	n0																																	DR086_RS01995		DR087_RS01190									
N20.HOG0000212	OG0000119	n0																																	DR086_RS01990		DR087_RS01185									
N20.HOG0000213	OG0000120	n0																																	DR086_RS01975		DR087_RS01170									
N20.HOG0000214	OG0000121	n0																																	DR086_RS01950		DR087_RS01145									
N20.HOG0000215	OG0000122	n0																																	DR086_RS01945		DR087_RS01140									
N20.HOG0000216	OG0000123	n0																																	DR086_RS01925		DR087_RS01120									
N20.HOG0000217	OG0000124	n0																																	DR086_RS01920		DR087_RS01115									
N20.HOG0000218	OG0000125	n0																																	DR086_RS01915		DR087_RS01110									
N20.HOG0000219	OG0000126	n0																																	DR086_RS01900		DR087_RS01100									
N20.HOG0000220	OG0000127	n0																																	DR086_RS01890		DR087_RS01090									
N20.HOG0000221	OG0000128	n0																																	DR086_RS01875		DR087_RS01075									
N20.HOG0000222	OG0000129	n0																																	DR086_RS01870		DR087_RS01070									
N20.HOG0000223	OG0000130	n0																																	DR086_RS01860		DR087_RS01060									
N20.HOG0000224	OG0000131	n0																																	DR086_RS01830		DR087_RS04535									
N20.HOG0000225	OG0000132	n0																																	DR086_RS04900		DR087_RS04530									
N20.HOG0000226	OG0000133	n0																																	DR086_RS02245		DR087_RS02865									
N20.HOG0000227	OG0000134	n0																																	DR086_RS02250		DR087_RS02870									
N20.HOG0000228	OG0000135	n0																																	DR086_RS02265		DR087_RS02885									
N20.HOG0000229	OG0000136	n0																																	DR086_RS02270		DR087_RS02890									
N20.HOG0000230	OG0000137	n0																																	DR086_RS02310		DR087_RS02930									
N20.HOG0000231	OG0000138	n0																																	DR086_RS02775		DR087_RS03165									
N20.HOG0000232	OG0000139	n0																																	DR086_RS02745		DR087_RS03135									
N20.HOG0000233	OG0000140	n0																																	DR086_RS02740		DR087_RS03130									
N20.HOG0000234	OG0000141	n0																																	DR086_RS03720		DR087_RS01495									
N20.HOG0000235	OG0000142	n0																																	DR086_RS04820		DR087_RS04585									
N20.HOG0000236	OG0000143	n0																																	DR086_RS01115		DR087_RS01465									
N20.HOG0000237	OG0000144	n0																																	DR086_RS01105		DR087_RS01455									
N20.HOG0000238	OG0000145	n0																																	DR086_RS01095		DR087_RS01445									
N20.HOG0000239	OG0000146	n0																																	DR086_RS01085		DR087_RS01435									
N20.HOG0000240	OG0000147	n0																																	DR086_RS01080		DR087_RS01430									
N20.HOG0000241	OG0000148	n0																																	DR086_RS01065		DR087_RS01415									
N20.HOG0000242	OG0000149	n0																																	DR086_RS01055		DR087_RS01405									
N20.HOG0000243	OG0000150	n0																																	DR086_RS01040		DR087_RS01390									
N20.HOG0000244	OG0000151	n0																																	DR086_RS03230		DR087_RS03290									
N20.HOG0000245	OG0000152	n0																																	DR086_RS03225		DR087_RS03285									
N20.HOG0000246	OG0000153	n0																																	DR086_RS03220		DR087_RS03280									
N20.HOG0000247	OG0000154	n0																																	DR086_RS03210		DR087_RS03270									
N20.HOG0000248	OG0000155	n0																																	DR086_RS03005		DR087_RS03545									
N20.HOG0000249	OG0000156	n0																																	DR086_RS02995		DR087_RS01225									
N20.HOG0000250	OG0000157	n0																																	DR086_RS05005		DR087_RS04555									
N20.HOG0000251	OG0000158	n0																																	DR086_RS05000		DR087_RS04560									
N20.HOG0000252	OG0000159	n0																																	DR086_RS05100		DR087_RS04805									
N20.HOG0000253	OG0000160	n0																																	DR086_RS02185		DR087_RS02460									
N20.HOG0000254	OG0000161	n0																																	DR086_RS02190		DR087_RS02455									
N20.HOG0000255	OG0000162	n0																																	DR086_RS02200		DR087_RS02445									
N20.HOG0000256	OG0000163	n0																																	DR086_RS02205		DR087_RS02440									
N20.HOG0000257	OG0000164	n0																																	DR086_RS03305		DR087_RS03205									
N20.HOG0000258	OG0000165	n0																																	DR086_RS00440		DR087_RS01520									
N20.HOG0000259	OG0000166	n0																																	DR086_RS00460		DR087_RS00005									
N20.HOG0000260	OG0000167	n0																																	DR086_RS00475		DR087_RS00020									
N20.HOG0000261	OG0000168	n0																																	DR086_RS00480		DR087_RS00025									
N20.HOG0000262	OG0000169	n0																																	DR086_RS01435		DR087_RS01010									
N20.HOG0000263	OG0000170	n0																																	DR086_RS01420		DR087_RS00990									
N20.HOG0000264	OG0000171	n0																																	DR086_RS01410		DR087_RS00980									
N20.HOG0000265	OG0000172	n0																																	DR086_RS01405		DR087_RS00975									
N20.HOG0000266	OG0000173	n0																																	DR086_RS01400		DR087_RS00970									
N20.HOG0000267	OG0000174	n0																																	DR086_RS01395		DR087_RS00965									
N20.HOG0000268	OG0000175	n0																																	DR086_RS01380		DR087_RS00950									
N20.HOG0000269	OG0000176	n0																																	DR086_RS01330		DR087_RS00900									
N20.HOG0000270	OG0000177	n0																																	DR086_RS01325		DR087_RS00895									
N20.HOG0000271	OG0000178	n0																																	DR086_RS01320		DR087_RS00890									
N20.HOG0000272	OG0000179	n0																																	DR086_RS01310		DR087_RS00880									
N20.HOG0000273	OG0000180	n0																																	DR086_RS01305		DR087_RS00875									
N20.HOG0000274	OG0000181	n0																																	DR086_RS05065		DR087_RS04520									
N20.HOG0000275	OG0000182	n0																																	DR086_RS03535		DR087_RS00820									
N20.HOG0000276	OG0000183	n0																																	DR086_RS02345		DR087_RS00785									
N20.HOG0000277	OG0000184	n0																																	DR086_RS02390		DR087_RS02140									
N20.HOG0000278	OG0000185	n0																																	DR086_RS02375		DR087_RS02155									
N20.HOG0000279	OG0000186	n0																																	DR086_RS04895		DR087_RS04735									
N20.HOG0000280	OG0000187	n0																																	DR086_RS01790		DR087_RS03425									
N20.HOG0000281	OG0000188	n0																																	DR086_RS01780		DR087_RS03415									
N20.HOG0000282	OG0000189	n0																																	DR086_RS04920		DR087_RS04425									
N20.HOG0000283	OG0000190	n0																																	DR086_RS02035		DR087_RS00260									
N20.HOG0000284	OG0000191	n0																																	DR086_RS02055		DR087_RS00240									
N20.HOG0000285	OG0000192	n0																																	DR086_RS02515		DR087_RS02805									
N20.HOG0000286	OG0000193	n0																																	DR086_RS02500		DR087_RS02790									
N20.HOG0000287	OG0000194	n0																																	DR086_RS03025		DR087_RS02185									
N20.HOG0000288	OG0000195	n0																																	DR086_RS03030		DR087_RS02190									
N20.HOG0000289	OG0000196	n0																																	DR086_RS03050		DR087_RS02210									
N20.HOG0000290	OG0000197	n0																																	DR086_RS03055		DR087_RS02215									
N20.HOG0000291	OG0000198	n0																																	DR086_RS03070		DR087_RS02230									
N20.HOG0000292	OG0000199	n0																																	DR086_RS03075		DR087_RS02235									
N20.HOG0000293	OG0000200	n0																																	DR086_RS03090		DR087_RS02250									
N20.HOG0000294	OG0000201	n0																																	DR086_RS03100		DR087_RS02260									
N20.HOG0000295	OG0000202	n0																																	DR086_RS03345		DR087_RS02315									
N20.HOG0000296	OG0000203	n0																																	DR086_RS03340		DR087_RS02320									
N20.HOG0000297	OG0000204	n0																																	DR086_RS04975		DR087_RS04700									
N20.HOG0000298	OG0000205	n0																																	DR086_RS02805		DR087_RS02610									
N20.HOG0000299	OG0000206	n0																																	DR086_RS02825		DR087_RS02590									
N20.HOG0000300	OG0000207	n0																																	DR086_RS02840		DR087_RS02575									
N20.HOG0000301	OG0000208	n0																																	DR086_RS02845		DR087_RS02570									
N20.HOG0000302	OG0000209	n0																																	DR086_RS02850		DR087_RS02565									
N20.HOG0000303	OG0000210	n0																																	DR086_RS02895		DR087_RS02520									
N20.HOG0000304	OG0000211	n0																																	DR086_RS02580		DR087_RS02630									
N20.HOG0000305	OG0000212	n0																																	DR086_RS02590		DR087_RS02640									
N20.HOG0000306	OG0000213	n0																																	DR086_RS02595		DR087_RS02645									
N20.HOG0000307	OG0000214	n0																																	DR086_RS02600		DR087_RS02650									
N20.HOG0000308	OG0000215	n0																																	DR086_RS02605		DR087_RS02655									
N20.HOG0000309	OG0000216	n0																																	DR086_RS02610		DR087_RS02660									
N20.HOG0000310	OG0000217	n0																																	DR086_RS02615		DR087_RS02665									
N20.HOG0000311	OG0000218	n0																																	DR086_RS02625		DR087_RS02675									
N20.HOG0000312	OG0000219	n0																																	DR086_RS02630		DR087_RS02680									
N20.HOG0000313	OG0000220	n0																																	DR086_RS02635		DR087_RS02685									
N20.HOG0000314	OG0000221	n0																																	DR086_RS02640		DR087_RS02690									
N20.HOG0000315	OG0000222	n0																																	DR086_RS02645		DR087_RS02695									
N20.HOG0000316	OG0000223	n0																																	DR086_RS02650		DR087_RS02700									
N20.HOG0000317	OG0000224	n0																																	DR086_RS02660		DR087_RS02710									
N20.HOG0000318	OG0000225	n0																																	DR086_RS02670		DR087_RS02720									
N20.HOG0000319	OG0000226	n0																																	DR086_RS02675		DR087_RS02725									
N20.HOG0000320	OG0000227	n0																																	DR086_RS02680		DR087_RS02730									
N20.HOG0000321	OG0000228	n0																																	DR086_RS05105		DR087_RS04810									
N20.HOG0000322	OG0000229	n0																																	DR086_RS02690		DR087_RS02740									
N20.HOG0000323	OG0000230	n0																																	DR086_RS02695		DR087_RS02745									
N20.HOG0000324	OG0000231	n0																																	DR086_RS02705		DR087_RS02755									
N20.HOG0000325	OG0000232	n0																																	DR086_RS02715		DR087_RS02765									
N20.HOG0000326	OG0000233	n0																																	DR086_RS01680		DR087_RS02010									
N20.HOG0000327	OG0000234	n0																																	DR086_RS01715		DR087_RS01970									
N20.HOG0000328	OG0000235	n0																																	DR086_RS01725		DR087_RS01960									
N20.HOG0000329	OG0000236	n0																																	DR086_RS01730		DR087_RS01955									
N20.HOG0000330	OG0000237	n0																																	DR086_RS01735		DR087_RS01950									
N20.HOG0000331	OG0000238	n0																																	DR086_RS01745		DR087_RS01940									
N20.HOG0000332	OG0000239	n0																																	DR086_RS02960		DR087_RS03355									
N20.HOG0000333	OG0000240	n0																																	DR086_RS02955		DR087_RS03350									
N20.HOG0000334	OG0000241	n0																																	DR086_RS02945		DR087_RS03340									
N20.HOG0000335	OG0000242	n0																																	DR086_RS02940		DR087_RS03365									
N20.HOG0000336	OG0000243	n0																																	DR086_RS02935		DR087_RS03370									
N20.HOG0000337	OG0000244	n0																																	DR086_RS02925		DR087_RS03380									
N20.HOG0000338	OG0000245	n0																																	DR086_RS02915		DR087_RS03390									
N20.HOG0000339	OG0000246	n0																																	DR086_RS03275		DR087_RS00560									
N20.HOG0000340	OG0000247	n0																																	DR086_RS00010		DR087_RS02415									
N20.HOG0000341	OG0000248	n0																																	DR086_RS00020		DR087_RS02405									
N20.HOG0000342	OG0000249	n0																																	DR086_RS00025		DR087_RS02400									
N20.HOG0000343	OG0000250	n0																																	DR086_RS00040		DR087_RS02385									
N20.HOG0000344	OG0000251	n0																																	DR086_RS00075		DR087_RS02350									
