NB624_RS00180	NZ_CP098237.1	+	44650	45660	NB624_RS00180	ID154B	+	44650	45660	+
NB624_RS00185	NZ_CP098237.1	+	45759	47660	NB624_RS00185	ID154B	+	45759	47660	+
NB624_RS00190	NZ_CP098237.1	-	47760	49844	NB624_RS00190	ID154B	+	47760	49844	-
NB624_RS00195	NZ_CP098237.1	-	49850	50083	NB624_RS00195	ID154B	+	49850	50083	-
NB624_RS00200	NZ_CP098237.1	-	50137	51663	NB624_RS00200	ID154B	+	50137	51663	-
NB624_RS00205	NZ_CP098237.1	-	51680	52693	NB624_RS00205	ID154B	+	51680	52693	-
NB624_RS00210	NZ_CP098237.1	+	52933	53655	NB624_RS00210	ID154B	+	52933	53655	+
NB624_RS00215	NZ_CP098237.1	+	53657	54916	NB624_RS00215	ID154B	+	53657	54916	+
NB624_RS00220	NZ_CP098237.1	+	55001	55372	NB624_RS00220	ID154B	+	55001	55372	+
NB624_RS00225	NZ_CP098237.1	+	55376	56584	NB624_RS00225	ID154B	+	55376	56584	+
NB624_RS00230	NZ_CP098237.1	+	56679	57011	NB624_RS00230	ID154B	+	56679	57011	+
NB624_RS00235	NZ_CP098237.1	+	57056	58213	NB624_RS00235	ID154B	+	57056	58213	+
NB624_RS00240	NZ_CP098237.1	+	58649	59377	NB624_RS00240	ID154B	+	58649	59377	+
NB624_RS00245	NZ_CP098237.1	+	59405	59710	NB624_RS00245	ID154B	+	59405	59710	+
NB624_RS00250	NZ_CP098237.1	+	59764	60330	NB624_RS00250	ID154B	+	59764	60330	+
NB624_RS00255	NZ_CP098237.1	+	60330	60893	NB624_RS00255	ID154B	+	60330	60893	+
NB624_RS00260	NZ_CP098237.1	+	60912	62435	NB624_RS00260	ID154B	+	60912	62435	+
NB624_RS00265	NZ_CP098237.1	+	62464	63294	NB624_RS00265	ID154B	+	62464	63294	+
NB624_RS00270	NZ_CP098237.1	+	63312	64727	NB624_RS00270	ID154B	+	63312	64727	+
NB624_RS00275	NZ_CP098237.1	+	64714	64974	NB624_RS00275	ID154B	+	64714	64974	+
NB624_RS00280	NZ_CP098237.1	+	65082	65567	NB624_RS00280	ID154B	+	65082	65567	+
NB624_RS00285	NZ_CP098237.1	+	65783	66739	NB624_RS00285	ID154B	+	65783	66739	+
NB624_RS00290	NZ_CP098237.1	+	66764	67675	NB624_RS00290	ID154B	+	66764	67675	+
NB624_RS00295	NZ_CP098237.1	+	67760	69082	NB624_RS00295	ID154B	+	67760	69082	+
NB624_RS00300	NZ_CP098237.1	+	69110	70477	NB624_RS00300	ID154B	+	69110	70477	+
NB624_RS00305	NZ_CP098237.1	+	70470	72311	NB624_RS00305	ID154B	+	70470	72311	+
NB624_RS00310	NZ_CP098237.1	+	72893	74362	NB624_RS00310	ID154B	+	72893	74362	+
NB624_RS00315	NZ_CP098237.1	+	74369	75142	NB624_RS00315	ID154B	+	74369	75142	+
NB624_RS00320	NZ_CP098237.1	+	75136	75966	NB624_RS00320	ID154B	+	75136	75966	+
NB624_RS00325	NZ_CP098237.1	+	75984	77228	NB624_RS00325	ID154B	+	75984	77228	+
NB624_RS00330	NZ_CP098237.1	+	77301	82001	NB624_RS00330	ID154B	+	77301	82001	+
NB624_RS00335	NZ_CP098237.1	+	82115	84952	NB624_RS00335	ID154B	+	82115	84952	+
NB624_RS00340	NZ_CP098237.1	-	85010	86560	NB624_RS00340	ID154B	+	85010	86560	-
NB624_RS00345	NZ_CP098237.1	+	86678	86986	NB624_RS00345	ID154B	+	86678	86986	+
NB624_RS00350	NZ_CP098237.1	+	87174	88975	NB624_RS00350	ID154B	+	87174	88975	+
NB624_RS00355	NZ_CP098237.1	+	89186	90310	NB624_RS00355	ID154B	+	89186	90310	+
NB624_RS00360	NZ_CP098237.1	+	90369	91058	NB624_RS00360	ID154B	+	90369	91058	+
NB624_RS00365	NZ_CP098237.1	+	91076	92377	NB624_RS00365	ID154B	+	91076	92377	+
NB624_RS00370	NZ_CP098237.1	+	92429	92701	NB624_RS00370	ID154B	+	92429	92701	+
NB624_RS00375	NZ_CP098237.1	+	92704	92934	NB624_RS00375	ID154B	+	92704	92934	+
NB624_RS00380	NZ_CP098237.1	+	92935	94731	NB624_RS00380	ID154B	+	92935	94731	+
NB624_RS00385	NZ_CP098237.1	+	94803	95750	NB624_RS00385	ID154B	+	94803	95750	+
NB624_RS00390	NZ_CP098237.1	-	96064	98148	NB624_RS00390	ID154B	+	96064	98148	-
NB624_RS00395	NZ_CP098237.1	-	98161	98631	NB624_RS00395	ID154B	+	98161	98631	-
NB624_RS00400	NZ_CP098237.1	-	98682	99101	NB624_RS00400	ID154B	+	98682	99101	-
NB624_RS00405	NZ_CP098237.1	-	99232	99612	NB624_RS00405	ID154B	+	99232	99612	-
NB624_RS00410	NZ_CP098237.1	-	99616	100128	NB624_RS00410	ID154B	+	99616	100128	-
NB624_RS00415	NZ_CP098237.1	-	100119	100619	NB624_RS00415	ID154B	+	100119	100619	-
NB624_RS00420	NZ_CP098237.1	+	100884	102257	NB624_RS00420	ID154B	+	100884	102257	+
NB624_RS00425	NZ_CP098237.1	+	102444	103826	NB624_RS00425	ID154B	+	102444	103826	+
NB624_RS00430	NZ_CP098237.1	-	104009	105292	NB624_RS00430	ID154B	+	104009	105292	-
NB624_RS00435	NZ_CP098237.1	-	105297	105995	NB624_RS00435	ID154B	+	105297	105995	-
NB624_RS00440	NZ_CP098237.1	-	106712	109663	NB624_RS00440	ID154B	+	106712	109663	-
NB624_RS00445	NZ_CP098237.1	-	109974	110049	NB624_RS00445	ID154B	+	109974	110049	-
NB624_RS00450	NZ_CP098237.1	-	110051	110126	NB624_RS00450	ID154B	+	110051	110126	-
NB624_RS00455	NZ_CP098237.1	-	110129	110203	NB624_RS00455	ID154B	+	110129	110203	-
NB624_RS00460	NZ_CP098237.1	-	110255	110345	NB624_RS00460	ID154B	+	110255	110345	-
NB624_RS00465	NZ_CP098237.1	-	110350	110425	NB624_RS00465	ID154B	+	110350	110425	-
NB624_RS00470	NZ_CP098237.1	-	110486	110562	NB624_RS00470	ID154B	+	110486	110562	-
NB624_RS00475	NZ_CP098237.1	-	110567	110643	NB624_RS00475	ID154B	+	110567	110643	-
NB624_RS00480	NZ_CP098237.1	-	110650	110726	NB624_RS00480	ID154B	+	110650	110726	-
NB624_RS00485	NZ_CP098237.1	-	110808	110884	NB624_RS00485	ID154B	+	110808	110884	-
NB624_RS00490	NZ_CP098237.1	+	110962	111753	NB624_RS00490	ID154B	+	110962	111753	+
NB624_RS00495	NZ_CP098237.1	-	112037	113509	NB624_RS00495	ID154B	+	112037	113509	-
NB624_RS00500	NZ_CP098237.1	-	113499	114128	NB624_RS00500	ID154B	+	113499	114128	-
NB624_RS00505	NZ_CP098237.1	+	114434	114695	NB624_RS00505	ID154B	+	114434	114695	+
NB624_RS00510	NZ_CP098237.1	+	114969	115685	NB624_RS00510	ID154B	+	114969	115685	+
NB624_RS00515	NZ_CP098237.1	-	116076	118919	NB624_RS00515	ID154B	+	116076	118919	-
NB624_RS00520	NZ_CP098237.1	-	118912	121407	NB624_RS00520	ID154B	+	118912	121407	-
NB624_RS00525	NZ_CP098237.1	-	121603	121935	NB624_RS00525	ID154B	+	121603	121935	-
NB624_RS00530	NZ_CP098237.1	+	122091	123656	NB624_RS00530	ID154B	+	122091	123656	+
NB624_RS00535	NZ_CP098237.1	-	123679	124266	NB624_RS00535	ID154B	+	123679	124266	-
NB624_RS00540	NZ_CP098237.1	+	124423	124496	NB624_RS00540	ID154B	+	124423	124496	+
NB624_RS00545	NZ_CP098237.1	+	124636	125127	NB624_RS00545	ID154B	+	124636	125127	+
NB624_RS00550	NZ_CP098237.1	+	125651	126637	NB624_RS00550	ID154B	+	125651	126637	+
NB624_RS00555	NZ_CP098237.1	+	126774	127691	NB624_RS00555	ID154B	+	126774	127691	+
NB624_RS00560	NZ_CP098237.1	+	127716	131150	NB624_RS00560	ID154B	+	127716	131150	+
NB624_RS00565	NZ_CP098237.1	+	131159	134089	NB624_RS00565	ID154B	+	131159	134089	+
NB624_RS00570	NZ_CP098237.1	-	134094	136172	NB624_RS00570	ID154B	+	134094	136172	-
NB624_RS00575	NZ_CP098237.1	+	136355	137083	NB624_RS00575	ID154B	+	136355	137083	+
NB624_RS00580	NZ_CP098237.1	+	137206	137472	NB624_RS00580	ID154B	+	137206	137472	+
NB624_RS00585	NZ_CP098237.1	+	137603	137985	NB624_RS00585	ID154B	+	137603	137985	+
NB624_RS00590	NZ_CP098237.1	-	138129	141056	NB624_RS00590	ID154B	+	138129	141056	-
NB624_RS00595	NZ_CP098237.1	-	141077	144278	NB624_RS00595	ID154B	+	141077	144278	-
NB624_RS00600	NZ_CP098237.1	-	144692	145120	NB624_RS00600	ID154B	+	144692	145120	-
NB624_RS00605	NZ_CP098237.1	+	145690	146010	NB624_RS00605	ID154B	+	145690	146010	+
NB624_RS00610	NZ_CP098237.1	+	146012	146704	NB624_RS00610	ID154B	+	146012	146704	+
NB624_RS00615	NZ_CP098237.1	+	146697	147341	NB624_RS00615	ID154B	+	146697	147341	+
NB624_RS00620	NZ_CP098237.1	+	147345	147848	NB624_RS00620	ID154B	+	147345	147848	+
NB624_RS00625	NZ_CP098237.1	+	147969	148817	NB624_RS00625	ID154B	+	147969	148817	+
NB624_RS00630	NZ_CP098237.1	+	148817	149089	NB624_RS00630	ID154B	+	148817	149089	+
NB624_RS00635	NZ_CP098237.1	+	149103	149714	NB624_RS00635	ID154B	+	149103	149714	+
NB624_RS00640	NZ_CP098237.1	+	149714	150397	NB624_RS00640	ID154B	+	149714	150397	+
NB624_RS00645	NZ_CP098237.1	+	150400	150810	NB624_RS00645	ID154B	+	150400	150810	+
NB624_RS00650	NZ_CP098237.1	+	150818	151183	NB624_RS00650	ID154B	+	150818	151183	+
NB624_RS00655	NZ_CP098237.1	+	151176	151463	NB624_RS00655	ID154B	+	151176	151463	+
NB624_RS00660	NZ_CP098237.1	+	151465	151833	NB624_RS00660	ID154B	+	151465	151833	+
NB624_RS00665	NZ_CP098237.1	+	151838	152161	NB624_RS00665	ID154B	+	151838	152161	+
NB624_RS00670	NZ_CP098237.1	+	152165	152710	NB624_RS00670	ID154B	+	152165	152710	+
NB624_RS00675	NZ_CP098237.1	+	152756	152941	NB624_RS00675	ID154B	+	152756	152941	+
NB624_RS00680	NZ_CP098237.1	+	152947	153342	NB624_RS00680	ID154B	+	152947	153342	+
NB624_RS00685	NZ_CP098237.1	+	153349	153888	NB624_RS00685	ID154B	+	153349	153888	+
NB624_RS00690	NZ_CP098237.1	+	153891	154256	NB624_RS00690	ID154B	+	153891	154256	+
NB624_RS00695	NZ_CP098237.1	+	154258	154908	NB624_RS00695	ID154B	+	154258	154908	+
NB624_RS00700	NZ_CP098237.1	+	155020	155463	NB624_RS00700	ID154B	+	155020	155463	+
NB624_RS00705	NZ_CP098237.1	+	155463	156884	NB624_RS00705	ID154B	+	155463	156884	+
NB624_RS00710	NZ_CP098237.1	+	156930	157568	NB624_RS00710	ID154B	+	156930	157568	+
NB624_RS00715	NZ_CP098237.1	+	157559	158311	NB624_RS00715	ID154B	+	157559	158311	+
NB624_RS00720	NZ_CP098237.1	+	158312	158539	NB624_RS00720	ID154B	+	158312	158539	+
NB624_RS00725	NZ_CP098237.1	+	158585	158698	NB624_RS00725	ID154B	+	158585	158698	+
NB624_RS00730	NZ_CP098237.1	+	158843	159256	NB624_RS00730	ID154B	+	158843	159256	+
NB624_RS00735	NZ_CP098237.1	+	159259	159663	NB624_RS00735	ID154B	+	159259	159663	+
NB624_RS00740	NZ_CP098237.1	+	159670	160668	NB624_RS00740	ID154B	+	159670	160668	+
NB624_RS00745	NZ_CP098237.1	+	160671	161033	NB624_RS00745	ID154B	+	160671	161033	+
NB624_RS00750	NZ_CP098237.1	-	161240	161962	NB624_RS00750	ID154B	+	161240	161962	-
NB624_RS00755	NZ_CP098237.1	-	161943	162371	NB624_RS00755	ID154B	+	161943	162371	-
NB624_RS00760	NZ_CP098237.1	-	162364	163509	NB624_RS00760	ID154B	+	162364	163509	-
NB624_RS00765	NZ_CP098237.1	-	163502	164215	NB624_RS00765	ID154B	+	163502	164215	-
NB624_RS00770	NZ_CP098237.1	-	164216	164677	NB624_RS00770	ID154B	+	164216	164677	-
NB624_RS00775	NZ_CP098237.1	-	164649	165299	NB624_RS00775	ID154B	+	164649	165299	-
NB624_RS00780	NZ_CP098237.1	-	165632	166828	NB624_RS00780	ID154B	+	165632	166828	-
NB624_RS00785	NZ_CP098237.1	+	166906	168945	NB624_RS00785	ID154B	+	166906	168945	+
NB624_RS00790	NZ_CP098237.1	+	168917	169300	NB624_RS00790	ID154B	+	168917	169300	+
NB624_RS00795	NZ_CP098237.1	+	169318	169770	NB624_RS00795	ID154B	+	169318	169770	+
NB624_RS00800	NZ_CP098237.1	+	169770	170165	NB624_RS00800	ID154B	+	169770	170165	+
NB624_RS00805	NZ_CP098237.1	+	170172	171053	NB624_RS00805	ID154B	+	170172	171053	+
NB624_RS00810	NZ_CP098237.1	+	171533	172213	NB624_RS00810	ID154B	+	171533	172213	+
NB624_RS00815	NZ_CP098237.1	+	172240	172800	NB624_RS00815	ID154B	+	172240	172800	+
NB624_RS00820	NZ_CP098237.1	+	172781	173374	NB624_RS00820	ID154B	+	172781	173374	+
NB624_RS00825	NZ_CP098237.1	+	173375	174232	NB624_RS00825	ID154B	+	173375	174232	+
NB624_RS00830	NZ_CP098237.1	+	174213	174863	NB624_RS00830	ID154B	+	174213	174863	+
NB624_RS00835	NZ_CP098237.1	-	174943	175365	NB624_RS00835	ID154B	+	174943	175365	-
NB624_RS00840	NZ_CP098237.1	-	175510	176838	NB624_RS00840	ID154B	+	175510	176838	-
NB624_RS00845	NZ_CP098237.1	-	177034	178269	NB624_RS00845	ID154B	+	177034	178269	-
NB624_RS00850	NZ_CP098237.1	-	178285	179097	NB624_RS00850	ID154B	+	178285	179097	-
NB624_RS00855	NZ_CP098237.1	-	179107	179757	NB624_RS00855	ID154B	+	179107	179757	-
NB624_RS00860	NZ_CP098237.1	-	179741	180346	NB624_RS00860	ID154B	+	179741	180346	-
NB624_RS00865	NZ_CP098237.1	+	180405	180479	NB624_RS00865	ID154B	+	180405	180479	+
NB624_RS00870	NZ_CP098237.1	-	180486	181244	NB624_RS00870	ID154B	+	180486	181244	-
NB624_RS00875	NZ_CP098237.1	-	181231	181755	NB624_RS00875	ID154B	+	181231	181755	-
NB624_RS00880	NZ_CP098237.1	-	181748	182188	NB624_RS00880	ID154B	+	181748	182188	-
NB624_RS00885	NZ_CP098237.1	-	182179	183582	NB624_RS00885	ID154B	+	182179	183582	-
NB624_RS00890	NZ_CP098237.1	-	183643	184359	NB624_RS00890	ID154B	+	183643	184359	-
NB624_RS00895	NZ_CP098237.1	-	184346	185431	NB624_RS00895	ID154B	+	184346	185431	-
NB624_RS00900	NZ_CP098237.1	-	185476	188316	NB624_RS00900	ID154B	+	185476	188316	-
NB624_RS00905	NZ_CP098237.1	+	188378	188461	NB624_RS00905	ID154B	+	188378	188461	+
NB624_RS00910	NZ_CP098237.1	-	188721	189668	NB624_RS00910	ID154B	+	188721	189668	-
NB624_RS00915	NZ_CP098237.1	-	189794	191248	NB624_RS00915	ID154B	+	189794	191248	-
NB624_RS00920	NZ_CP098237.1	-	191461	192564	NB624_RS00920	ID154B	+	191461	192564	-
NB624_RS00925	NZ_CP098237.1	-	192592	192688	NB624_RS00925	ID154B	+	192592	192688	-
NB624_RS00930	NZ_CP098237.1	+	192818	193642	NB624_RS00930	ID154B	+	192818	193642	+
NB624_RS00935	NZ_CP098237.1	-	193901	194155	NB624_RS00935	ID154B	+	193901	194155	-
NB624_RS00940	NZ_CP098237.1	-	194164	194463	NB624_RS00940	ID154B	+	194164	194463	-
NB624_RS00945	NZ_CP098237.1	+	194615	195274	NB624_RS00945	ID154B	+	194615	195274	+
NB624_RS00950	NZ_CP098237.1	+	195326	196396	NB624_RS00950	ID154B	+	195326	196396	+
NB624_RS00955	NZ_CP098237.1	-	196425	196700	NB624_RS00955	ID154B	+	196425	196700	-
NB624_RS00960	NZ_CP098237.1	+	196775	197566	NB624_RS00960	ID154B	+	196775	197566	+
NB624_RS00965	NZ_CP098237.1	+	197673	199109	NB624_RS00965	ID154B	+	197673	199109	+
NB624_RS00970	NZ_CP098237.1	+	199338	199676	NB624_RS00970	ID154B	+	199338	199676	+
NB624_RS00975	NZ_CP098237.1	+	199691	199831	NB624_RS00975	ID154B	+	199691	199831	+
NB624_RS00980	NZ_CP098237.1	+	199983	200177	NB624_RS00980	ID154B	+	199983	200177	+
NB624_RS00985	NZ_CP098237.1	+	200222	200575	NB624_RS00985	ID154B	+	200222	200575	+
NB624_RS00990	NZ_CP098237.1	+	200631	200825	NB624_RS00990	ID154B	+	200631	200825	+
NB624_RS00995	NZ_CP098237.1	-	200990	201691	NB624_RS00995	ID154B	+	200990	201691	-
NB624_RS01000	NZ_CP098237.1	-	201660	202532	NB624_RS01000	ID154B	+	201660	202532	-
NB624_RS01005	NZ_CP098237.1	+	203098	203223	NB624_RS01005	ID154B	+	203098	203223	+
NB624_RS01010	NZ_CP098237.1	-	203313	204062	NB624_RS01010	ID154B	+	203313	204062	-
NB624_RS01015	NZ_CP098237.1	-	204071	204898	NB624_RS01015	ID154B	+	204071	204898	-
NB624_RS01020	NZ_CP098237.1	+	205530	205605	NB624_RS01020	ID154B	+	205530	205605	+
NB624_RS01025	NZ_CP098237.1	-	205725	206729	NB624_RS01025	ID154B	+	205725	206729	-
NB624_RS01030	NZ_CP098237.1	-	206729	207853	NB624_RS01030	ID154B	+	206729	207853	-
NB624_RS01035	NZ_CP098237.1	-	208044	208559	NB624_RS01035	ID154B	+	208044	208559	-
NB624_RS01040	NZ_CP098237.1	-	208572	210161	NB624_RS01040	ID154B	+	208572	210161	-
NB624_RS01045	NZ_CP098237.1	-	210246	211463	NB624_RS01045	ID154B	+	210246	211463	-
NB624_RS01050	NZ_CP098237.1	+	211688	211773	NB624_RS01050	ID154B	+	211688	211773	+
NB624_RS01055	NZ_CP098237.1	+	211777	211852	NB624_RS01055	ID154B	+	211777	211852	+
NB624_RS01060	NZ_CP098237.1	+	211914	212882	NB624_RS01060	ID154B	+	211914	212882	+
NB624_RS01065	NZ_CP098237.1	+	213354	215273	NB624_RS01065	ID154B	+	213354	215273	+
NB624_RS01070	NZ_CP098237.1	+	215543	217201	NB624_RS01070	ID154B	+	215543	217201	+
NB624_RS01075	NZ_CP098237.1	+	217473	220632	NB624_RS01075	ID154B	+	217473	220632	+
NB624_RS01080	NZ_CP098237.1	+	220653	223502	NB624_RS01080	ID154B	+	220653	223502	+
NB624_RS01085	NZ_CP098237.1	+	223728	224327	NB624_RS01085	ID154B	+	223728	224327	+
NB624_RS01090	NZ_CP098237.1	+	224563	227280	NB624_RS01090	ID154B	+	224563	227280	+
NB624_RS01095	NZ_CP098237.1	-	227597	228280	NB624_RS01095	ID154B	+	227597	228280	-
NB624_RS01100	NZ_CP098237.1	+	228355	231006	NB624_RS01100	ID154B	+	228355	231006	+
NB624_RS01105	NZ_CP098237.1	+	230982	231413	NB624_RS01105	ID154B	+	230982	231413	+
NB624_RS01110	NZ_CP098237.1	+	231419	231847	NB624_RS01110	ID154B	+	231419	231847	+
NB624_RS01115	NZ_CP098237.1	+	231881	232435	NB624_RS01115	ID154B	+	231881	232435	+
NB624_RS01120	NZ_CP098237.1	+	232413	233306	NB624_RS01120	ID154B	+	232413	233306	+
NB624_RS01125	NZ_CP098237.1	+	233346	235492	NB624_RS01125	ID154B	+	233346	235492	+
NB624_RS01130	NZ_CP098237.1	+	235616	237082	NB624_RS01130	ID154B	+	235616	237082	+
NB624_RS01135	NZ_CP098237.1	+	237084	237914	NB624_RS01135	ID154B	+	237084	237914	+
NB624_RS01140	NZ_CP098237.1	-	237903	239231	NB624_RS01140	ID154B	+	237903	239231	-
NB624_RS01145	NZ_CP098237.1	-	239275	240891	NB624_RS01145	ID154B	+	239275	240891	-
NB624_RS01150	NZ_CP098237.1	+	241061	242113	NB624_RS01150	ID154B	+	241061	242113	+
NB624_RS01155	NZ_CP098237.1	+	242573	243673	NB624_RS01155	ID154B	+	242573	243673	+
NB624_RS01160	NZ_CP098237.1	+	243673	244638	NB624_RS01160	ID154B	+	243673	244638	+
NB624_RS01165	NZ_CP098237.1	+	244640	246052	NB624_RS01165	ID154B	+	244640	246052	+
NB624_RS01170	NZ_CP098237.1	+	246042	247373	NB624_RS01170	ID154B	+	246042	247373	+
NB624_RS01175	NZ_CP098237.1	+	247360	253503	NB624_RS01175	ID154B	+	247360	253503	+
NB624_RS01180	NZ_CP098237.1	+	253514	256192	NB624_RS01180	ID154B	+	253514	256192	+
NB624_RS01185	NZ_CP098237.1	-	256283	256954	NB624_RS01185	ID154B	+	256283	256954	-
NB624_RS01190	NZ_CP098237.1	-	257889	260051	NB624_RS01190	ID154B	+	257889	260051	-
NB624_RS01195	NZ_CP098237.1	-	260107	260559	NB624_RS01195	ID154B	+	260107	260559	-
NB624_RS01200	NZ_CP098237.1	-	260563	261582	NB624_RS01200	ID154B	+	260563	261582	-
NB624_RS01205	NZ_CP098237.1	-	262293	263549	NB624_RS01205	ID154B	+	262293	263549	-
NB624_RS01210	NZ_CP098237.1	+	264046	265515	NB624_RS01210	ID154B	+	264046	265515	+
NB624_RS01215	NZ_CP098237.1	+	265515	266531	NB624_RS01215	ID154B	+	265515	266531	+
NB624_RS01220	NZ_CP098237.1	+	266515	267321	NB624_RS01220	ID154B	+	266515	267321	+
NB624_RS01225	NZ_CP098237.1	+	267311	268330	NB624_RS01225	ID154B	+	267311	268330	+
NB624_RS01230	NZ_CP098237.1	+	268330	270300	NB624_RS01230	ID154B	+	268330	270300	+
NB624_RS01235	NZ_CP098237.1	+	270300	271202	NB624_RS01235	ID154B	+	270300	271202	+
NB624_RS01240	NZ_CP098237.1	+	271214	272743	NB624_RS01240	ID154B	+	271214	272743	+
NB624_RS01245	NZ_CP098237.1	+	272756	273352	NB624_RS01245	ID154B	+	272756	273352	+
NB624_RS01250	NZ_CP098237.1	+	273484	274569	NB624_RS01250	ID154B	+	273484	274569	+
NB624_RS01255	NZ_CP098237.1	+	274592	275797	NB624_RS01255	ID154B	+	274592	275797	+
NB624_RS01260	NZ_CP098237.1	+	275820	276863	NB624_RS01260	ID154B	+	275820	276863	+
NB624_RS01265	NZ_CP098237.1	-	276974	278035	NB624_RS01265	ID154B	+	276974	278035	-
NB624_RS01270	NZ_CP098237.1	-	278039	278548	NB624_RS01270	ID154B	+	278039	278548	-
NB624_RS01275	NZ_CP098237.1	-	278851	279429	NB624_RS01275	ID154B	+	278851	279429	-
NB624_RS01280	NZ_CP098237.1	-	279410	279961	NB624_RS01280	ID154B	+	279410	279961	-
NB624_RS01285	NZ_CP098237.1	+	280866	283463	NB624_RS01285	ID154B	+	280866	283463	+
NB624_RS01290	NZ_CP098237.1	+	283553	284839	NB624_RS01290	ID154B	+	283553	284839	+
NB624_RS01295	NZ_CP098237.1	+	284832	286535	NB624_RS01295	ID154B	+	284832	286535	+
NB624_RS01300	NZ_CP098237.1	+	286610	287065	NB624_RS01300	ID154B	+	286610	287065	+
NB624_RS01305	NZ_CP098237.1	+	287207	287479	NB624_RS01305	ID154B	+	287207	287479	+
NB624_RS01310	NZ_CP098237.1	-	287643	291275	NB624_RS01310	ID154B	+	287643	291275	-
NB624_RS01315	NZ_CP098237.1	-	291275	293917	NB624_RS01315	ID154B	+	291275	293917	-
NB624_RS01320	NZ_CP098237.1	-	293950	296163	NB624_RS01320	ID154B	+	293950	296163	-
NB624_RS01325	NZ_CP098237.1	-	296196	296504	NB624_RS01325	ID154B	+	296196	296504	-
NB624_RS01330	NZ_CP098237.1	-	296504	297283	NB624_RS01330	ID154B	+	296504	297283	-
NB624_RS01335	NZ_CP098237.1	+	297577	298935	NB624_RS01335	ID154B	+	297577	298935	+
NB624_RS01340	NZ_CP098237.1	+	298944	300185	NB624_RS01340	ID154B	+	298944	300185	+
NB624_RS01345	NZ_CP098237.1	+	300311	300847	NB624_RS01345	ID154B	+	300311	300847	+
