Orthogroup	MHP_232_genes	MFC_MF29_genes
OG0000058	MHP_RS00435	DR095_RS01620
OG0000062	MHP_RS03505	DR095_RS01150
OG0000063	MHP_RS03500	DR095_RS01155
OG0000064	MHP_RS03490	DR095_RS01165
OG0000065	MHP_RS02125	DR095_RS01310
OG0000066	MHP_RS00650	DR095_RS01440
OG0000068	MHP_RS03685	DR095_RS00120
OG0000069	MHP_RS02760	DR095_RS00275
OG0000070	MHP_RS02345	DR095_RS00605
OG0000071	MHP_RS03195	DR095_RS01935
OG0000072	MHP_RS03200	DR095_RS03885
OG0000073	MHP_RS01290	DR095_RS02080
OG0000074	MHP_RS01100	DR095_RS03915
OG0000075	MHP_RS00350	DR095_RS00815
OG0000076	MHP_RS00365	DR095_RS00800
OG0000077	MHP_RS01545	DR095_RS00715
OG0000078	MHP_RS01670	DR095_RS00415
OG0000079	MHP_RS02420	DR095_RS00525
OG0000080	MHP_RS03805	DR095_RS03375
OG0000081	MHP_RS00345	DR095_RS00820
OG0000082	MHP_RS02270	DR095_RS00585
OG0000083	MHP_RS01985	DR095_RS03045
OG0000084	MHP_RS02010	DR095_RS02880
OG0000085	MHP_RS02015	DR095_RS02875
OG0000086	MHP_RS02025	DR095_RS03990
OG0000087	MHP_RS02040	DR095_RS02850
OG0000088	MHP_RS02045	DR095_RS02845
OG0000089	MHP_RS02055	DR095_RS02835
OG0000090	MHP_RS00070	DR095_RS01045
OG0000091	MHP_RS00055	DR095_RS01060
OG0000092	MHP_RS00040	DR095_RS01075
OG0000093	MHP_RS00035	DR095_RS01080
OG0000094	MHP_RS00030	DR095_RS01085
OG0000095	MHP_RS00005	DR095_RS01110
OG0000096	MHP_RS03540	DR095_RS01115
OG0000097	MHP_RS03520	DR095_RS01135
OG0000098	MHP_RS03510	DR095_RS01145
OG0000099	MHP_RS03455	DR095_RS01200
OG0000100	MHP_RS03440	DR095_RS01210
OG0000101	MHP_RS03435	DR095_RS01215
OG0000102	MHP_RS01695	DR095_RS01225
OG0000103	MHP_RS02090	DR095_RS01275
OG0000104	MHP_RS02095	DR095_RS01280
OG0000105	MHP_RS02110	DR095_RS01295
OG0000106	MHP_RS02120	DR095_RS01305
OG0000107	MHP_RS02130	DR095_RS01315
OG0000108	MHP_RS02135	DR095_RS01320
OG0000109	MHP_RS02140	DR095_RS01325
OG0000110	MHP_RS02260	DR095_RS01330
OG0000111	MHP_RS02255	DR095_RS01335
OG0000112	MHP_RS02245	DR095_RS01345
OG0000113	MHP_RS02225	DR095_RS03830
OG0000114	MHP_RS02215	DR095_RS01370
OG0000115	MHP_RS02205	DR095_RS01380
OG0000116	MHP_RS00705	DR095_RS01390
OG0000117	MHP_RS00700	DR095_RS01395
OG0000118	MHP_RS00665	DR095_RS01425
OG0000119	MHP_RS00660	DR095_RS01430
OG0000120	MHP_RS00645	DR095_RS01445
OG0000121	MHP_RS00620	DR095_RS01470
OG0000122	MHP_RS00615	DR095_RS01475
OG0000123	MHP_RS00595	DR095_RS01495
OG0000124	MHP_RS00590	DR095_RS01500
OG0000125	MHP_RS00585	DR095_RS01505
OG0000126	MHP_RS00575	DR095_RS01515
OG0000127	MHP_RS00565	DR095_RS01525
OG0000128	MHP_RS00550	DR095_RS02900
OG0000129	MHP_RS00545	DR095_RS02905
OG0000130	MHP_RS00535	DR095_RS02915
OG0000131	MHP_RS00505	DR095_RS02945
OG0000132	MHP_RS00490	DR095_RS04000
OG0000133	MHP_RS01455	DR095_RS00015
OG0000134	MHP_RS01450	DR095_RS03750
OG0000135	MHP_RS01435	DR095_RS00035
OG0000136	MHP_RS01430	DR095_RS00040
OG0000137	MHP_RS01400	DR095_RS00070
OG0000138	MHP_RS01370	DR095_RS00095
OG0000139	MHP_RS01340	DR095_RS00125
OG0000140	MHP_RS01335	DR095_RS00130
OG0000141	MHP_RS02880	DR095_RS00155
OG0000142	MHP_RS02875	DR095_RS03765
OG0000143	MHP_RS02850	DR095_RS00185
OG0000144	MHP_RS02840	DR095_RS00195
OG0000145	MHP_RS02830	DR095_RS00205
OG0000146	MHP_RS02820	DR095_RS00215
OG0000147	MHP_RS02815	DR095_RS00220
OG0000148	MHP_RS02800	DR095_RS00235
OG0000149	MHP_RS02790	DR095_RS00245
OG0000150	MHP_RS02775	DR095_RS00260
OG0000151	MHP_RS02645	DR095_RS00315
OG0000152	MHP_RS02640	DR095_RS00320
OG0000153	MHP_RS02635	DR095_RS00325
OG0000154	MHP_RS02625	DR095_RS00335
OG0000155	MHP_RS02585	DR095_RS00355
OG0000156	MHP_RS02575	DR095_RS00390
OG0000157	MHP_RS02570	DR095_RS03780
OG0000158	MHP_RS04005	DR095_RS03785
OG0000159	MHP_RS04015	DR095_RS00635
OG0000160	MHP_RS02325	DR095_RS00640
OG0000161	MHP_RS02320	DR095_RS00650
OG0000162	MHP_RS02310	DR095_RS02680
OG0000163	MHP_RS02305	DR095_RS02685
OG0000164	MHP_RS01605	DR095_RS03975
OG0000165	MHP_RS01905	DR095_RS02760
OG0000166	MHP_RS01925	DR095_RS02780
OG0000167	MHP_RS01940	DR095_RS02795
OG0000168	MHP_RS01945	DR095_RS02800
OG0000169	MHP_RS02980	DR095_RS01750
OG0000170	MHP_RS02995	DR095_RS01765
OG0000171	MHP_RS03005	DR095_RS01775
OG0000172	MHP_RS03010	DR095_RS01780
OG0000173	MHP_RS03015	DR095_RS01785
OG0000174	MHP_RS03020	DR095_RS01790
OG0000175	MHP_RS03035	DR095_RS01805
OG0000176	MHP_RS03085	DR095_RS01845
OG0000177	MHP_RS03090	DR095_RS01850
OG0000178	MHP_RS03095	DR095_RS01855
OG0000179	MHP_RS03105	DR095_RS01865
OG0000180	MHP_RS03110	DR095_RS01870
OG0000181	MHP_RS03145	DR095_RS03870
OG0000182	MHP_RS03155	DR095_RS01895
OG0000183	MHP_RS03190	DR095_RS01930
OG0000184	MHP_RS03235	DR095_RS02970
OG0000185	MHP_RS03220	DR095_RS02985
OG0000186	MHP_RS00480	DR095_RS01970
OG0000187	MHP_RS00465	DR095_RS01985
OG0000188	MHP_RS00455	DR095_RS01995
OG0000189	MHP_RS02175	DR095_RS03890
OG0000190	MHP_RS02170	DR095_RS02010
OG0000191	MHP_RS02150	DR095_RS02030
OG0000192	MHP_RS00790	DR095_RS02040
OG0000193	MHP_RS00800	DR095_RS02055
OG0000194	MHP_RS01305	DR095_RS02065
OG0000195	MHP_RS01300	DR095_RS02070
OG0000196	MHP_RS01280	DR095_RS03895
OG0000197	MHP_RS01275	DR095_RS02095
OG0000198	MHP_RS01260	DR095_RS02110
OG0000199	MHP_RS01255	DR095_RS02115
OG0000200	MHP_RS01245	DR095_RS02130
OG0000201	MHP_RS01235	DR095_RS02140
OG0000202	MHP_RS01180	DR095_RS02195
OG0000203	MHP_RS01175	DR095_RS02200
OG0000204	MHP_RS01170	DR095_RS03925
OG0000205	MHP_RS01165	DR095_RS02490
OG0000206	MHP_RS01145	DR095_RS02470
OG0000207	MHP_RS01130	DR095_RS02455
OG0000208	MHP_RS01125	DR095_RS02450
OG0000209	MHP_RS01120	DR095_RS02445
OG0000210	MHP_RS01075	DR095_RS02400
OG0000211	MHP_RS01065	DR095_RS02390
OG0000212	MHP_RS01055	DR095_RS02380
OG0000213	MHP_RS03600	DR095_RS02375
OG0000214	MHP_RS01050	DR095_RS02370
OG0000215	MHP_RS01045	DR095_RS02365
OG0000216	MHP_RS01040	DR095_RS02360
OG0000217	MHP_RS01035	DR095_RS02355
OG0000218	MHP_RS01025	DR095_RS03910
OG0000219	MHP_RS01020	DR095_RS02340
OG0000220	MHP_RS01015	DR095_RS02335
OG0000221	MHP_RS01010	DR095_RS02330
OG0000222	MHP_RS01005	DR095_RS02325
OG0000223	MHP_RS01000	DR095_RS02320
OG0000224	MHP_RS00990	DR095_RS02310
OG0000225	MHP_RS00980	DR095_RS02300
OG0000226	MHP_RS00975	DR095_RS02295
OG0000227	MHP_RS00970	DR095_RS02290
OG0000228	MHP_RS04010	DR095_RS04045
OG0000229	MHP_RS00960	DR095_RS02280
OG0000230	MHP_RS00955	DR095_RS02275
OG0000231	MHP_RS00945	DR095_RS02265
OG0000232	MHP_RS00935	DR095_RS02255
OG0000233	MHP_RS00915	DR095_RS02245
OG0000234	MHP_RS00880	DR095_RS02215
OG0000235	MHP_RS00870	DR095_RS02205
OG0000236	MHP_RS00865	DR095_RS01540
OG0000237	MHP_RS00860	DR095_RS01560
OG0000238	MHP_RS00850	DR095_RS01565
OG0000239	MHP_RS02890	DR095_RS01595
OG0000240	MHP_RS02895	DR095_RS01600
OG0000241	MHP_RS02905	DR095_RS01705
OG0000242	MHP_RS02910	DR095_RS01710
OG0000243	MHP_RS02915	DR095_RS01715
OG0000244	MHP_RS02925	DR095_RS01725
OG0000245	MHP_RS02935	DR095_RS01735
OG0000246	MHP_RS00150	DR095_RS01030
OG0000247	MHP_RS00160	DR095_RS01020
OG0000248	MHP_RS00170	DR095_RS00995
OG0000249	MHP_RS00175	DR095_RS00990
OG0000250	MHP_RS00190	DR095_RS00975
OG0000251	MHP_RS00215	DR095_RS00945
OG0000252	MHP_RS00225	DR095_RS00935
OG0000253	MHP_RS00230	DR095_RS00930
OG0000254	MHP_RS00240	DR095_RS00920
OG0000255	MHP_RS00250	DR095_RS00915
OG0000256	MHP_RS00255	DR095_RS00910
OG0000257	MHP_RS00280	DR095_RS00885
OG0000258	MHP_RS00290	DR095_RS00875
OG0000259	MHP_RS00320	DR095_RS00845
OG0000260	MHP_RS00330	DR095_RS00835
OG0000261	MHP_RS00340	DR095_RS03795
OG0000262	MHP_RS00355	DR095_RS00810
OG0000263	MHP_RS00370	DR095_RS00795
OG0000264	MHP_RS00385	DR095_RS00780
OG0000265	MHP_RS00395	DR095_RS00770
OG0000266	MHP_RS00415	DR095_RS00755
OG0000267	MHP_RS00430	DR095_RS00740
OG0000268	MHP_RS01570	DR095_RS00735
OG0000269	MHP_RS01555	DR095_RS00720
OG0000270	MHP_RS03410	DR095_RS03930
OG0000271	MHP_RS03405	DR095_RS02520
OG0000272	MHP_RS03400	DR095_RS02525
OG0000273	MHP_RS03395	DR095_RS02530
OG0000274	MHP_RS03375	DR095_RS02550
OG0000275	MHP_RS03370	DR095_RS03935
OG0000276	MHP_RS03365	DR095_RS02560
OG0000277	MHP_RS03355	DR095_RS03940
OG0000278	MHP_RS03350	DR095_RS02575
OG0000279	MHP_RS03340	DR095_RS02585
OG0000280	MHP_RS03335	DR095_RS02590
OG0000281	MHP_RS03680	DR095_RS02595
OG0000282	MHP_RS03310	DR095_RS02620
OG0000283	MHP_RS03305	DR095_RS02625
OG0000284	MHP_RS03300	DR095_RS02630
OG0000285	MHP_RS03295	DR095_RS03955
OG0000286	MHP_RS02290	DR095_RS00590
OG0000287	MHP_RS02380	DR095_RS00565
OG0000288	MHP_RS02390	DR095_RS00555
OG0000289	MHP_RS02395	DR095_RS00550
OG0000290	MHP_RS02510	DR095_RS03370
OG0000291	MHP_RS02500	DR095_RS00450
OG0000292	MHP_RS02495	DR095_RS00455
OG0000293	MHP_RS02490	DR095_RS00460
OG0000294	MHP_RS02475	DR095_RS00470
OG0000295	MHP_RS02470	DR095_RS00475
OG0000296	MHP_RS02430	DR095_RS00515
OG0000297	MHP_RS02425	DR095_RS00520
OG0000298	MHP_RS00185	DR095_RS00980
OG0000299	MHP_RS03590	DR095_RS00960
OG0000300	MHP_RS00380	DR095_RS00785
OG0000301	MHP_RS00420	DR095_RS00750
OG0000302	MHP_RS00425	DR095_RS00745
OG0000303	MHP_RS01425	DR095_RS00045
OG0000304	MHP_RS00930	DR095_RS00080
OG0000305	MHP_RS02825	DR095_RS00210
OG0000306	MHP_RS02665	DR095_RS00290
OG0000307	MHP_RS02630	DR095_RS00330
OG0000308	MHP_RS02530	DR095_RS00430
OG0000309	MHP_RS02460	DR095_RS00485
OG0000310	MHP_RS02385	DR095_RS00560
OG0000311	MHP_RS02350	DR095_RS00610
OG0000312	MHP_RS02335	DR095_RS00630
OG0000313	MHP_RS01595	DR095_RS02705
OG0000314	MHP_RS01920	DR095_RS02775
OG0000315	MHP_RS01950	DR095_RS02805
OG0000316	MHP_RS01960	DR095_RS02815
OG0000317	MHP_RS02050	DR095_RS02840
OG0000318	MHP_RS01965	DR095_RS04005
OG0000319	MHP_RS02105	DR095_RS01290
OG0000320	MHP_RS02235	DR095_RS01355
OG0000321	MHP_RS00670	DR095_RS01420
OG0000322	MHP_RS00625	DR095_RS01465
OG0000323	MHP_RS00495	DR095_RS02955
OG0000324	MHP_RS02145	DR095_RS02035
OG0000325	MHP_RS01295	DR095_RS02075
OG0000326	MHP_RS01205	DR095_RS02170
OG0000327	MHP_RS01200	DR095_RS02175
OG0000328	MHP_RS01115	DR095_RS02440
OG0000329	MHP_RS01095	DR095_RS02420
OG0000330	MHP_RS00905	DR095_RS02235
OG0000331	MHP_RS02920	DR095_RS01720
OG0000332	MHP_RS03045	DR095_RS01815
OG0000333	MHP_RS03055	DR095_RS01825
OG0000334	MHP_RS03150	DR095_RS01890
OG0000335	MHP_RS03160	DR095_RS03875
OG0000336	MHP_RS03325	DR095_RS03950
OG0000337	MHP_RS03495	DR095_RS01160
OG0000338	MHP_RS03535	DR095_RS01120
OG0000339	MHP_RS02210	DR095_RS01375
OG0000340	MHP_RS00690	DR095_RS01400
OG0000341	MHP_RS02165	DR095_RS02015
OG0000342	MHP_RS01265	DR095_RS02105
OG0000343	MHP_RS03065	DR095_RS01835
OG0000344	MHP_RS01410	DR095_RS00060
OG0000345	MHP_RS00985	DR095_RS02305
OG0000346	MHP_RS03330	DR095_RS03945
OG0000347	MHP_RS00600	DR095_RS01490
OG0000348	MHP_RS01195	DR095_RS03905
OG0000349	MHP_RS03385	DR095_RS02540
OG0000350	MHP_RS02620	DR095_RS00295
OG0000351	MHP_RS01495	DR095_RS00660
OG0000352	MHP_RS01900	DR095_RS02755
OG0000353	MHP_RS00630	DR095_RS01460
OG0000354	MHP_RS01355	DR095_RS00110
OG0000355	MHP_RS01875	DR095_RS03980
OG0000356	MHP_RS01955	DR095_RS03985
OG0000357	MHP_RS03025	DR095_RS03860
OG0000358	MHP_RS03030	DR095_RS01800
OG0000359	MHP_RS01225	DR095_RS03900
OG0000360	MHP_RS00285	DR095_RS00880
OG0000361	MHP_RS00315	DR095_RS00850
OG0000362	MHP_RS02405	DR095_RS00540
OG0000363	MHP_RS03990	DR095_RS01530
OG0000365	MHP_RS01995	DR095_RS04025
OG0000366	MHP_RS02020	DR095_RS02870
OG0000367	MHP_RS02030	DR095_RS02860
OG0000368	MHP_RS00060	DR095_RS01055
OG0000369	MHP_RS00025	DR095_RS03410
OG0000370	MHP_RS00020	DR095_RS01095
OG0000371	MHP_RS00015	DR095_RS01100
OG0000372	MHP_RS00010	DR095_RS01105
OG0000373	MHP_RS03525	DR095_RS01130
OG0000374	MHP_RS03515	DR095_RS01140
OG0000375	MHP_RS02100	DR095_RS01285
OG0000376	MHP_RS02250	DR095_RS01340
OG0000377	MHP_RS02240	DR095_RS01350
OG0000378	MHP_RS00710	DR095_RS01385
OG0000379	MHP_RS00635	DR095_RS01455
OG0000380	MHP_RS00610	DR095_RS01480
OG0000381	MHP_RS00570	DR095_RS01520
OG0000382	MHP_RS00540	DR095_RS02910
OG0000383	MHP_RS00500	DR095_RS02950
OG0000384	MHP_RS01470	DR095_RS00655
OG0000385	MHP_RS01465	DR095_RS00005
OG0000386	MHP_RS01445	DR095_RS00025
OG0000387	MHP_RS01420	DR095_RS00050
OG0000388	MHP_RS01415	DR095_RS03755
OG0000389	MHP_RS01375	DR095_RS00090
OG0000390	MHP_RS02845	DR095_RS00190
OG0000391	MHP_RS02835	DR095_RS00200
OG0000392	MHP_RS02810	DR095_RS00225
OG0000393	MHP_RS02755	DR095_RS00280
OG0000394	MHP_RS02595	DR095_RS00345
OG0000395	MHP_RS02590	DR095_RS00350
OG0000396	MHP_RS02295	DR095_RS02695
OG0000397	MHP_RS01885	DR095_RS02740
OG0000398	MHP_RS01890	DR095_RS02745
OG0000399	MHP_RS01935	DR095_RS02790
OG0000400	MHP_RS02990	DR095_RS01760
OG0000401	MHP_RS03050	DR095_RS01820
OG0000402	MHP_RS03060	DR095_RS01830
OG0000403	MHP_RS03070	DR095_RS01840
OG0000404	MHP_RS03100	DR095_RS03865
OG0000405	MHP_RS03115	DR095_RS01875
OG0000406	MHP_RS03165	DR095_RS01905
OG0000407	MHP_RS03170	DR095_RS03880
OG0000408	MHP_RS03175	DR095_RS01915
OG0000409	MHP_RS03180	DR095_RS01920
OG0000410	MHP_RS03240	DR095_RS02965
OG0000411	MHP_RS03230	DR095_RS02975
OG0000412	MHP_RS03225	DR095_RS02980
OG0000413	MHP_RS00485	DR095_RS01965
OG0000414	MHP_RS00475	DR095_RS01975
OG0000415	MHP_RS00470	DR095_RS01980
OG0000416	MHP_RS00460	DR095_RS01990
OG0000417	MHP_RS02160	DR095_RS02020
OG0000418	MHP_RS02155	DR095_RS02025
OG0000419	MHP_RS01285	DR095_RS02085
OG0000420	MHP_RS01250	DR095_RS02120
OG0000421	MHP_RS01220	DR095_RS02155
OG0000422	MHP_RS01210	DR095_RS02165
OG0000423	MHP_RS01155	DR095_RS02480
OG0000424	MHP_RS01150	DR095_RS02475
OG0000425	MHP_RS01140	DR095_RS02465
OG0000426	MHP_RS01135	DR095_RS03585
OG0000427	MHP_RS01110	DR095_RS03920
OG0000428	MHP_RS01085	DR095_RS02410
OG0000429	MHP_RS00995	DR095_RS02315
OG0000430	MHP_RS00950	DR095_RS02270
OG0000431	MHP_RS00940	DR095_RS02260
OG0000432	MHP_RS00910	DR095_RS02240
OG0000433	MHP_RS00895	DR095_RS02230
OG0000434	MHP_RS00890	DR095_RS02225
OG0000435	MHP_RS00875	DR095_RS02210
OG0000436	MHP_RS00845	DR095_RS01570
OG0000437	MHP_RS00835	DR095_RS01580
OG0000438	MHP_RS00830	DR095_RS03840
OG0000439	MHP_RS00825	DR095_RS01590
OG0000440	MHP_RS02900	DR095_RS03855
OG0000441	MHP_RS02940	DR095_RS01745
OG0000442	MHP_RS00155	DR095_RS01025
OG0000443	MHP_RS00200	DR095_RS00965
OG0000444	MHP_RS00210	DR095_RS00950
OG0000445	MHP_RS00235	DR095_RS00925
OG0000446	MHP_RS00265	DR095_RS00900
OG0000447	MHP_RS00270	DR095_RS00895
OG0000448	MHP_RS00300	DR095_RS00865
OG0000449	MHP_RS00325	DR095_RS00840
OG0000450	MHP_RS00335	DR095_RS00830
OG0000451	MHP_RS00375	DR095_RS00790
OG0000452	MHP_RS00405	DR095_RS00765
OG0000453	MHP_RS01565	DR095_RS00730
OG0000455	MHP_RS03430	DR095_RS03825
OG0000456	MHP_RS03315	DR095_RS02615
OG0000457	MHP_RS03290	DR095_RS02640
OG0000458	MHP_RS02375	DR095_RS00570
OG0000459	MHP_RS02400	DR095_RS00545
OG0000460	MHP_RS02410	DR095_RS00535
OG0000461	MHP_RS02455	DR095_RS00490
OG0000462	MHP_RS02450	DR095_RS00495
OG0000463	MHP_RS02445	DR095_RS00500
OG0000464	MHP_RS02440	DR095_RS00505
OG0000465	MHP_RS02435	DR095_RS00510
OG0000466	MHP_RS00410	DR095_RS00760
OG0000467	MHP_RS02540	DR095_RS03790
OG0000468	MHP_RS01930	DR095_RS02785
OG0000469	MHP_RS01990	DR095_RS03050
OG0000470	MHP_RS03750	DR095_RS02485
OG0000471	MHP_RS01080	DR095_RS02405
OG0000472	MHP_RS03250	DR095_RS02665
OG0000473	MHP_RS03415	DR095_RS02510
OG0000474	MHP_RS03420	DR095_RS02505
OG0000475	MHP_RS03425	DR095_RS02500
OG0000476	MHP_RS00450	DR095_RS01220
OG0000477	MHP_RS02485	DR095_RS00465
OG0000478	MHP_RS03360	DR095_RS02565
OG0000479	MHP_RS00675	DR095_RS01415
OG0000480	MHP_RS03795	DR095_RS03245
OG0000481	MHP_RS01185	DR095_RS02190
OG0000482	MHP_RS00795	DR095_RS02050
OG0000483	MHP_RS02035	DR095_RS02855
OG0000484	MHP_RS00205	DR095_RS03800
OG0000485	MHP_RS00840	DR095_RS01575
OG0000486	MHP_RS02180	DR095_RS02000
OG0000487	MHP_RS01970	DR095_RS04010
OG0000488	MHP_RS02005	DR095_RS02885
OG0000489	MHP_RS00050	DR095_RS01065
OG0000490	MHP_RS03530	DR095_RS01125
OG0000491	MHP_RS00655	DR095_RS01435
OG0000492	MHP_RS00580	DR095_RS01510
OG0000493	MHP_RS01405	DR095_RS00065
OG0000494	MHP_RS01350	DR095_RS00115
OG0000495	MHP_RS02780	DR095_RS00255
OG0000496	MHP_RS02770	DR095_RS00265
OG0000497	MHP_RS02765	DR095_RS00270
OG0000498	MHP_RS02600	DR095_RS00340
OG0000499	MHP_RS02565	DR095_RS00400
OG0000500	MHP_RS01895	DR095_RS02750
OG0000501	MHP_RS03000	DR095_RS01770
OG0000502	MHP_RS00805	DR095_RS02060
OG0000503	MHP_RS01240	DR095_RS02135
OG0000504	MHP_RS01105	DR095_RS02430
OG0000505	MHP_RS01070	DR095_RS02395
OG0000506	MHP_RS01060	DR095_RS02385
OG0000507	MHP_RS01030	DR095_RS02350
OG0000508	MHP_RS00260	DR095_RS00905
OG0000509	MHP_RS00295	DR095_RS00870
OG0000510	MHP_RS00305	DR095_RS00860
OG0000511	MHP_RS01560	DR095_RS00725
OG0000512	MHP_RS02415	DR095_RS00530
OG0000513	MHP_RS03345	DR095_RS02580
OG0000514	MHP_RS02805	DR095_RS00230
OG0000516	MHP_RS01975	DR095_RS03000
OG0000517	MHP_RS00065	DR095_RS01050
OG0000518	MHP_RS03040	DR095_RS01810
OG0000519	MHP_RS01215	DR095_RS02160
OG0000520	MHP_RS01090	DR095_RS02415
OG0000521	MHP_RS00275	DR095_RS00890
OG0000522	MHP_RS00310	DR095_RS00855
OG0000523	MHP_RS03285	DR095_RS02645
OG0000524	MHP_RS02535	DR095_RS00425
OG0000525	MHP_RS03255	DR095_RS04060
OG0000528	MHP_RS01980	DR095_RS03010
OG0000529	MHP_RS02115	DR095_RS01300
OG0000530	MHP_RS02220	DR095_RS01365
OG0000531	MHP_RS00605	DR095_RS01485
OG0000533	MHP_RS01395	DR095_RS02250
OG0000534	MHP_RS00390	DR095_RS00775
OG0000535	MHP_RS00045	DR095_RS01070
OG0000536	MHP_RS03460	DR095_RS01195
OG0000537	MHP_RS01270	DR095_RS02100
OG0000538	MHP_RS00885	DR095_RS02220
OG0000539	MHP_RS00220	DR095_RS00940
OG0000541	MHP_RS02580	DR095_RS00385
OG0000542	MHP_RS00360	DR095_RS00805
OG0000547	MHP_RS02855	DR095_RS00180
OG0000548	MHP_RS01590	DR095_RS02700
OG0000549	MHP_RS03245	DR095_RS02670
OG0000550	MHP_RS03380	DR095_RS02545
OG0000551	MHP_RS02930	DR095_RS01730
OG0000555	MHP_RS03950	DR095_RS03315
OG0000584	MHP_RS02715	DR095_RS01670
OG0000598	MHP_RS01730	DR095_RS01010
OG0000599	MHP_RS01735	DR095_RS01015
OG0000600	MHP_RS02710	DR095_RS01665
OG0000602	MHP_RS02000	DR095_RS02890
OG0000605	MHP_RS02700	DR095_RS01645
