Orthogroup	MHP_232_genes	MHP_153B_genes
OG0000344	MHP_RS01410	NB625_RS00575
OG0000345	MHP_RS00985	NB625_RS00660
OG0000346	MHP_RS03330	NB625_RS03555
OG0000347	MHP_RS00600	NB625_RS01405
OG0000348	MHP_RS01195	NB625_RS00875
OG0000349	MHP_RS03385	NB625_RS03615
OG0000350	MHP_RS02620	NB625_RS02915
OG0000351	MHP_RS01495	NB625_RS00495
OG0000352	MHP_RS01900	NB625_RS01935
OG0000353	MHP_RS00630	NB625_RS01375
OG0000354	MHP_RS01355	NB625_RS01050
OG0000355	MHP_RS01875	NB625_RS01910
OG0000356	MHP_RS01955	NB625_RS01990
OG0000357	MHP_RS03025	NB625_RS03245
OG0000358	MHP_RS03030	NB625_RS03250
OG0000359	MHP_RS01225	NB625_RS00905
OG0000360	MHP_RS00285	NB625_RS00280
OG0000361	MHP_RS00315	NB625_RS00310
OG0000362	MHP_RS02405	NB625_RS02695
OG0000363	MHP_RS03990	NB625_RS01445
OG0000364	MHP_RS03780	NB625_RS01885
OG0000365	MHP_RS01995	NB625_RS02040
OG0000366	MHP_RS02020	NB625_RS02060
OG0000367	MHP_RS02030	NB625_RS02165
OG0000368	MHP_RS00060	NB625_RS00060
OG0000369	MHP_RS00025	NB625_RS00025
OG0000370	MHP_RS00020	NB625_RS00020
OG0000371	MHP_RS00015	NB625_RS00015
OG0000372	MHP_RS00010	NB625_RS00010
OG0000373	MHP_RS03525	NB625_RS03745
OG0000374	MHP_RS03515	NB625_RS03735
OG0000375	MHP_RS02100	NB625_RS02370
OG0000376	MHP_RS02250	NB625_RS02520
OG0000377	MHP_RS02240	NB625_RS02510
OG0000378	MHP_RS00710	NB625_RS01295
OG0000379	MHP_RS00635	NB625_RS01370
OG0000380	MHP_RS00610	NB625_RS01400
OG0000381	MHP_RS00570	NB625_RS01435
OG0000382	MHP_RS00540	NB625_RS01470
OG0000383	MHP_RS00500	NB625_RS01510
OG0000384	MHP_RS01470	NB625_RS00515
OG0000385	MHP_RS01465	NB625_RS00520
OG0000386	MHP_RS01445	NB625_RS00540
OG0000387	MHP_RS01420	NB625_RS00565
OG0000388	MHP_RS01415	NB625_RS00570
OG0000389	MHP_RS01375	NB625_RS01070
OG0000390	MHP_RS02845	NB625_RS03055
OG0000391	MHP_RS02835	NB625_RS03045
OG0000392	MHP_RS02810	NB625_RS03020
OG0000393	MHP_RS02755	NB625_RS02965
OG0000394	MHP_RS02595	NB625_RS02895
OG0000395	MHP_RS02590	NB625_RS02885
OG0000396	MHP_RS02295	NB625_RS02575
OG0000397	MHP_RS01885	NB625_RS01920
OG0000398	MHP_RS01890	NB625_RS01925
OG0000399	MHP_RS01935	NB625_RS01970
OG0000400	MHP_RS02990	NB625_RS03210
OG0000401	MHP_RS03050	NB625_RS03275
OG0000402	MHP_RS03060	NB625_RS03285
OG0000403	MHP_RS03070	NB625_RS03295
OG0000405	MHP_RS03115	NB625_RS03350
OG0000406	MHP_RS03165	NB625_RS03400
OG0000407	MHP_RS03170	NB625_RS03405
OG0000408	MHP_RS03175	NB625_RS03410
OG0000409	MHP_RS03180	NB625_RS03415
OG0000410	MHP_RS03240	NB625_RS03480
OG0000411	MHP_RS03230	NB625_RS03465
OG0000412	MHP_RS03225	NB625_RS03460
OG0000413	MHP_RS00485	NB625_RS01525
OG0000414	MHP_RS00475	NB625_RS01535
OG0000415	MHP_RS00470	NB625_RS01540
OG0000416	MHP_RS00460	NB625_RS01550
OG0000417	MHP_RS02160	NB625_RS02435
OG0000418	MHP_RS02155	NB625_RS02425
OG0000419	MHP_RS01285	NB625_RS00970
OG0000420	MHP_RS01250	NB625_RS00935
OG0000421	MHP_RS01220	NB625_RS00900
OG0000422	MHP_RS01210	NB625_RS00895
OG0000423	MHP_RS01155	NB625_RS00835
OG0000424	MHP_RS01150	NB625_RS00830
OG0000425	MHP_RS01140	NB625_RS00820
OG0000426	MHP_RS01135	NB625_RS00815
OG0000427	MHP_RS01110	NB625_RS00790
OG0000428	MHP_RS01085	NB625_RS00765
OG0000429	MHP_RS00995	NB625_RS00670
OG0000430	MHP_RS00950	NB625_RS00625
OG0000431	MHP_RS00940	NB625_RS00615
OG0000432	MHP_RS00910	NB625_RS01105
OG0000433	MHP_RS00895	NB625_RS01120
OG0000434	MHP_RS00890	NB625_RS01130
OG0000435	MHP_RS00875	NB625_RS01140
OG0000436	MHP_RS00845	NB625_RS01165
OG0000437	MHP_RS00835	NB625_RS01175
OG0000438	MHP_RS00830	NB625_RS01180
OG0000439	MHP_RS00825	NB625_RS01185
OG0000440	MHP_RS02900	NB625_RS03110
OG0000441	MHP_RS02940	NB625_RS03150
OG0000442	MHP_RS00155	NB625_RS00150
OG0000443	MHP_RS00200	NB625_RS00195
OG0000444	MHP_RS00210	NB625_RS00210
OG0000445	MHP_RS00235	NB625_RS00235
OG0000446	MHP_RS00265	NB625_RS00260
OG0000447	MHP_RS00270	NB625_RS00265
OG0000448	MHP_RS00300	NB625_RS00295
OG0000449	MHP_RS00325	NB625_RS00320
OG0000450	MHP_RS00335	NB625_RS00330
OG0000451	MHP_RS00375	NB625_RS00370
OG0000452	MHP_RS00405	NB625_RS00395
OG0000453	MHP_RS01565	NB625_RS00430
OG0000455	MHP_RS03430	NB625_RS03660
OG0000456	MHP_RS03315	NB625_RS03540
OG0000457	MHP_RS03290	NB625_RS03510
OG0000458	MHP_RS02375	NB625_RS02665
OG0000459	MHP_RS02400	NB625_RS02690
OG0000460	MHP_RS02410	NB625_RS02700
OG0000461	MHP_RS02455	NB625_RS02745
OG0000462	MHP_RS02450	NB625_RS02740
OG0000463	MHP_RS02445	NB625_RS02735
OG0000464	MHP_RS02440	NB625_RS02730
OG0000465	MHP_RS02435	NB625_RS02725
OG0000466	MHP_RS00410	NB625_RS00400
OG0000467	MHP_RS02540	NB625_RS02835
OG0000468	MHP_RS01930	NB625_RS01965
OG0000469	MHP_RS01990	NB625_RS02025
OG0000470	MHP_RS03750	NB625_RS00840
OG0000471	MHP_RS01080	NB625_RS00760
OG0000472	MHP_RS03250	NB625_RS03485
OG0000473	MHP_RS03415	NB625_RS03645
OG0000474	MHP_RS03420	NB625_RS03650
OG0000475	MHP_RS03425	NB625_RS03655
OG0000476	MHP_RS00450	NB625_RS01565
OG0000477	MHP_RS02485	NB625_RS02775
OG0000478	MHP_RS03360	NB625_RS03590
OG0000479	MHP_RS00675	NB625_RS01330
OG0000480	MHP_RS03795	NB625_RS02030
OG0000481	MHP_RS01185	NB625_RS00865
OG0000482	MHP_RS00795	NB625_RS01205
OG0000483	MHP_RS02035	NB625_RS02170
OG0000484	MHP_RS00205	NB625_RS00205
OG0000485	MHP_RS00840	NB625_RS01170
OG0000486	MHP_RS02180	NB625_RS02455
OG0000487	MHP_RS01970	NB625_RS02005
OG0000488	MHP_RS02005	NB625_RS02045
OG0000489	MHP_RS00050	NB625_RS00050
OG0000490	MHP_RS03530	NB625_RS03750
OG0000491	MHP_RS00655	NB625_RS01350
OG0000492	MHP_RS00580	NB625_RS01425
OG0000493	MHP_RS01405	NB625_RS00580
OG0000494	MHP_RS01350	NB625_RS01045
OG0000495	MHP_RS02780	NB625_RS02990
OG0000496	MHP_RS02770	NB625_RS02980
OG0000498	MHP_RS02600	NB625_RS02900
OG0000499	MHP_RS02565	NB625_RS02860
OG0000500	MHP_RS01895	NB625_RS01930
OG0000501	MHP_RS03000	NB625_RS03220
OG0000503	MHP_RS01240	NB625_RS00920
OG0000504	MHP_RS01105	NB625_RS00785
OG0000505	MHP_RS01070	NB625_RS00750
OG0000506	MHP_RS01060	NB625_RS00740
OG0000507	MHP_RS01030	NB625_RS00705
OG0000508	MHP_RS00260	NB625_RS00255
OG0000509	MHP_RS00295	NB625_RS00290
OG0000510	MHP_RS00305	NB625_RS00300
OG0000511	MHP_RS01560	NB625_RS00435
OG0000512	MHP_RS02415	NB625_RS02705
OG0000513	MHP_RS03345	NB625_RS03575
OG0000514	MHP_RS02805	NB625_RS03015
OG0000515	MHP_RS00440	NB625_RS01570
OG0000516	MHP_RS01975	NB625_RS02015
OG0000517	MHP_RS00065	NB625_RS00065
OG0000518	MHP_RS03040	NB625_RS03260
OG0000520	MHP_RS01090	NB625_RS00770
OG0000521	MHP_RS00275	NB625_RS00270
OG0000522	MHP_RS00310	NB625_RS00305
OG0000524	MHP_RS02535	NB625_RS02830
OG0000525	MHP_RS03255	NB625_RS03490
OG0000526	MHP_RS03900	NB625_RS01825
OG0000527	MHP_RS01760	NB625_RS01765
OG0000529	MHP_RS02115	NB625_RS02385
OG0000530	MHP_RS02220	NB625_RS02490
OG0000532	MHP_RS01630	NB625_RS01625
OG0000533	MHP_RS01395	NB625_RS01090
OG0000535	MHP_RS00045	NB625_RS00045
OG0000536	MHP_RS03460	NB625_RS03690
OG0000539	MHP_RS00220	NB625_RS00220
OG0000540	MHP_RS02505	NB625_RS02795
OG0000541	MHP_RS02580	NB625_RS02875
OG0000542	MHP_RS00360	NB625_RS00355
OG0000543	MHP_RS02740	NB625_RS02070
OG0000544	MHP_RS00750	NB625_RS01250
OG0000545	MHP_RS01810	NB625_RS01815
OG0000546	MHP_RS02650	NB625_RS02945
OG0000551	MHP_RS02930	NB625_RS03140
OG0000552	MHP_RS03075	NB625_RS03305
OG0000553	MHP_RS02550	NB625_RS02850, NB625_RS02845
OG0000554	MHP_RS02265	NB625_RS02535
OG0000555	MHP_RS03950	NB625_RS03075
OG0000556	MHP_RS02695	NB625_RS02115
OG0000557	MHP_RS00740	NB625_RS01265
OG0000558	MHP_RS00770	NB625_RS01230
OG0000559	MHP_RS01690	NB625_RS01705
OG0000560	MHP_RS01800	NB625_RS01805
OG0000561	MHP_RS00900	NB625_RS01115
OG0000562	MHP_RS01805	NB625_RS01810
OG0000563	MHP_RS01790	NB625_RS01800
OG0000564	MHP_RS03855	NB625_RS01290
OG0000565	MHP_RS01845	NB625_RS01875
OG0000566	MHP_RS01835	NB625_RS01855
OG0000567	MHP_RS01815	NB625_RS01820
OG0000568	MHP_RS01310	NB625_RS01000
OG0000569	MHP_RS00765	NB625_RS01235
OG0000570	MHP_RS00760	NB625_RS01240
OG0000571	MHP_RS00755	NB625_RS01245
OG0000572	MHP_RS00735	NB625_RS01270
OG0000573	MHP_RS01685	NB625_RS01700
OG0000574	MHP_RS00695	NB625_RS01310
OG0000575	MHP_RS00780	NB625_RS01220
OG0000576	MHP_RS03620	NB625_RS01655
OG0000577	MHP_RS02525	NB625_RS02815
OG0000578	MHP_RS02545	NB625_RS02840
