NZ_CP034597.1	+	1	1392	IDF72C	+	1	1392
NZ_CP034597.1	+	104263	105645	IDF72C	+	104263	105645
NZ_CP034597.1	-	105830	107113	IDF72C	-	105830	107113
NZ_CP034597.1	-	107118	107816	IDF72C	-	107118	107816
NZ_CP034597.1	-	108533	111484	IDF72C	-	108533	111484
NZ_CP034597.1	-	111795	111870	IDF72C	-	111795	111870
NZ_CP034597.1	-	111872	111947	IDF72C	-	111872	111947
NZ_CP034597.1	-	111950	112024	IDF72C	-	111950	112024
NZ_CP034597.1	-	112076	112166	IDF72C	-	112076	112166
NZ_CP034597.1	-	112171	112246	IDF72C	-	112171	112246
NZ_CP034597.1	-	112307	112383	IDF72C	-	112307	112383
NZ_CP034597.1	-	112388	112464	IDF72C	-	112388	112464
NZ_CP034597.1	-	112471	112547	IDF72C	-	112471	112547
NZ_CP034597.1	-	112629	112705	IDF72C	-	112629	112705
NZ_CP034597.1	+	112756	113574	IDF72C	+	112756	113574
NZ_CP034597.1	-	113858	115330	IDF72C	-	113858	115330
NZ_CP034597.1	-	115320	115949	IDF72C	-	115320	115949
NZ_CP034597.1	+	116057	116479	IDF72C	+	116057	116479
NZ_CP034597.1	+	116784	117500	IDF72C	+	116784	117500
NZ_CP034597.1	-	117885	120728	IDF72C	-	117885	120728
NZ_CP034597.1	-	120721	123189	IDF72C	-	120721	123189
NZ_CP034597.1	-	123385	123717	IDF72C	-	123385	123717
NZ_CP034597.1	+	123873	125438	IDF72C	+	123873	125438
NZ_CP034597.1	-	125461	126048	IDF72C	-	125461	126048
NZ_CP034597.1	+	126205	126278	IDF72C	+	126205	126278
NZ_CP034597.1	+	126419	126910	IDF72C	+	126419	126910
NZ_CP034597.1	+	127454	128440	IDF72C	+	127454	128440
NZ_CP034597.1	+	128577	129494	IDF72C	+	128577	129494
NZ_CP034597.1	+	129519	132953	IDF72C	+	129519	132953
NZ_CP034597.1	+	132962	135892	IDF72C	+	132962	135892
NZ_CP034597.1	-	135897	137975	IDF72C	-	135897	137975
NZ_CP034597.1	+	138158	138886	IDF72C	+	138158	138886
NZ_CP034597.1	+	139005	139271	IDF72C	+	139005	139271
NZ_CP034597.1	+	139472	139855	IDF72C	+	139472	139855
NZ_CP034597.1	-	139920	142850	IDF72C	-	139920	142850
NZ_CP034597.1	-	142880	146059	IDF72C	-	142880	146059
NZ_CP034597.1	-	146330	147988	IDF72C	-	146330	147988
NZ_CP034597.1	-	148048	148194	seqID	+	start	end
NZ_CP034597.1	-	148261	150180	seqID	+	start	end
NZ_CP034597.1	-	150652	151620	seqID	+	start	end
NZ_CP034597.1	-	151683	151758	seqID	+	start	end
NZ_CP034597.1	-	151762	151847	seqID	+	start	end
NZ_CP034597.1	+	152072	153289	seqID	-	start	end
NZ_CP034597.1	+	153374	154963	seqID	-	start	end
NZ_CP034597.1	+	154976	155491	seqID	-	start	end
NZ_CP034597.1	+	155682	156806	seqID	-	start	end
NZ_CP034597.1	+	156806	157810	seqID	-	start	end
NZ_CP034597.1	-	157929	158004	seqID	+	start	end
NZ_CP034597.1	+	158659	159531	seqID	-	start	end
NZ_CP034597.1	+	159500	160201	seqID	-	start	end
NZ_CP034597.1	-	160365	160559	seqID	+	start	end
NZ_CP034597.1	-	160615	160968	seqID	+	start	end
NZ_CP034597.1	-	161014	161208	seqID	+	start	end
NZ_CP034597.1	-	161201	161854	seqID	+	start	end
NZ_CP034597.1	-	162089	163525	seqID	+	start	end
NZ_CP034597.1	-	163621	164412	seqID	+	start	end
NZ_CP034597.1	+	164487	164762	seqID	-	start	end
NZ_CP034597.1	-	164791	165861	seqID	+	start	end
NZ_CP034597.1	-	165912	166571	seqID	+	start	end
NZ_CP034597.1	+	166722	167021	seqID	-	start	end
NZ_CP034597.1	+	167030	167284	seqID	-	start	end
NZ_CP034597.1	-	167543	168367	seqID	+	start	end
NZ_CP034597.1	+	168496	168592	seqID	-	start	end
NZ_CP034597.1	+	168620	169723	seqID	-	start	end
NZ_CP034597.1	+	169936	171390	seqID	-	start	end
NZ_CP034597.1	+	171516	172463	seqID	-	start	end
NZ_CP034597.1	-	172723	172806	seqID	+	start	end
NZ_CP034597.1	+	172868	175708	seqID	-	start	end
NZ_CP034597.1	+	175753	176838	seqID	-	start	end
NZ_CP034597.1	+	176825	177541	seqID	-	start	end
NZ_CP034597.1	+	177602	179005	seqID	-	start	end
NZ_CP034597.1	+	178996	179406	seqID	-	start	end
NZ_CP034597.1	+	179399	179923	seqID	-	start	end
NZ_CP034597.1	+	179913	180668	seqID	-	start	end
NZ_CP034597.1	-	180675	180749	seqID	+	start	end
NZ_CP034597.1	+	180808	181413	seqID	-	start	end
NZ_CP034597.1	+	181397	182047	seqID	-	start	end
NZ_CP034597.1	+	182057	182869	seqID	-	start	end
NZ_CP034597.1	+	182885	184120	seqID	-	start	end
NZ_CP034597.1	+	184316	185713	seqID	-	start	end
NZ_CP034597.1	+	185788	186210	seqID	-	start	end
NZ_CP034597.1	-	186287	186937	seqID	+	start	end
NZ_CP034597.1	-	186918	187775	seqID	+	start	end
NZ_CP034597.1	-	187776	188369	seqID	+	start	end
NZ_CP034597.1	-	188350	188910	seqID	+	start	end
NZ_CP034597.1	-	188937	189617	seqID	+	start	end
NZ_CP034597.1	-	190097	190978	seqID	+	start	end
NZ_CP034597.1	-	190985	191380	seqID	+	start	end
NZ_CP034597.1	-	191380	191832	seqID	+	start	end
NZ_CP034597.1	-	191850	192233	seqID	+	start	end
NZ_CP034597.1	-	192205	194244	seqID	+	start	end
NZ_CP034597.1	+	194322	195518	seqID	-	start	end
NZ_CP034597.1	+	195740	196501	seqID	-	start	end
NZ_CP034597.1	+	196539	196934	seqID	-	start	end
NZ_CP034597.1	+	196935	197648	seqID	-	start	end
NZ_CP034597.1	+	197641	198786	seqID	-	start	end
NZ_CP034597.1	+	198779	199207	seqID	-	start	end
NZ_CP034597.1	+	199188	199910	seqID	-	start	end
NZ_CP034597.1	+	200418	201464	seqID	-	start	end
NZ_CP034597.1	+	201427	202446	seqID	-	start	end
NZ_CP034597.1	+	202413	203345	seqID	-	start	end
NZ_CP034597.1	+	203562	203810	seqID	-	start	end
NZ_CP034597.1	+	203863	204012	seqID	-	start	end
NZ_CP034597.1	+	204035	205501	seqID	-	start	end
NZ_CP034597.1	-	205730	206113	seqID	+	start	end
NZ_CP034597.1	-	206318	207364	seqID	+	start	end
NZ_CP034597.1	-	207632	208750	seqID	+	start	end
NZ_CP034597.1	-	208768	210495	seqID	+	start	end
NZ_CP034597.1	-	210546	211937	seqID	+	start	end
NZ_CP034597.1	-	211871	212254	seqID	+	start	end
NZ_CP034597.1	-	212305	213747	seqID	+	start	end
NZ_CP034597.1	-	213722	214120	seqID	+	start	end
NZ_CP034597.1	+	214601	215062	seqID	-	start	end
NZ_CP034597.1	+	215049	216581	seqID	-	start	end
NZ_CP034597.1	+	216583	217320	seqID	-	start	end
NZ_CP034597.1	+	217511	218302	seqID	-	start	end
NZ_CP034597.1	+	218275	219132	seqID	-	start	end
NZ_CP034597.1	+	219271	220696	seqID	-	start	end
NZ_CP034597.1	-	220783	221145	seqID	+	start	end
NZ_CP034597.1	-	221148	222146	seqID	+	start	end
NZ_CP034597.1	-	222153	222557	seqID	+	start	end
NZ_CP034597.1	-	222560	222973	seqID	+	start	end
NZ_CP034597.1	-	223118	223231	seqID	+	start	end
NZ_CP034597.1	-	223277	223504	seqID	+	start	end
NZ_CP034597.1	-	223505	224257	seqID	+	start	end
NZ_CP034597.1	-	224248	224886	seqID	+	start	end
NZ_CP034597.1	-	224932	226353	seqID	+	start	end
NZ_CP034597.1	-	226353	226796	seqID	+	start	end
NZ_CP034597.1	-	226908	227558	seqID	+	start	end
NZ_CP034597.1	-	227560	227925	seqID	+	start	end
NZ_CP034597.1	-	227928	228467	seqID	+	start	end
NZ_CP034597.1	-	228474	228869	seqID	+	start	end
NZ_CP034597.1	-	228875	229060	seqID	+	start	end
NZ_CP034597.1	-	229107	229652	seqID	+	start	end
NZ_CP034597.1	-	229656	229979	seqID	+	start	end
NZ_CP034597.1	-	229984	230352	seqID	+	start	end
NZ_CP034597.1	-	230354	230641	seqID	+	start	end
NZ_CP034597.1	-	230634	230999	seqID	+	start	end
NZ_CP034597.1	-	231007	231417	seqID	+	start	end
NZ_CP034597.1	-	231420	232103	seqID	+	start	end
NZ_CP034597.1	-	232103	232714	seqID	+	start	end
NZ_CP034597.1	-	232728	233000	seqID	+	start	end
NZ_CP034597.1	-	233000	233848	seqID	+	start	end
NZ_CP034597.1	-	233969	234472	seqID	+	start	end
NZ_CP034597.1	-	234476	235120	seqID	+	start	end
NZ_CP034597.1	-	235113	235805	seqID	+	start	end
NZ_CP034597.1	-	235807	236127	seqID	+	start	end
NZ_CP034597.1	+	236697	237125	seqID	-	start	end
NZ_CP034597.1	+	237539	240874	seqID	-	start	end
NZ_CP034597.1	+	240895	243591	seqID	-	start	end
NZ_CP034597.1	+	243970	245628	seqID	-	start	end
NZ_CP034597.1	-	245884	246567	seqID	+	start	end
NZ_CP034597.1	+	246642	249293	seqID	-	start	end
NZ_CP034597.1	+	249269	249700	seqID	-	start	end
NZ_CP034597.1	+	249705	250133	seqID	-	start	end
NZ_CP034597.1	+	250167	250721	seqID	-	start	end
NZ_CP034597.1	+	250699	251592	seqID	-	start	end
NZ_CP034597.1	+	251632	253779	seqID	-	start	end
NZ_CP034597.1	+	253902	255368	seqID	-	start	end
NZ_CP034597.1	+	255370	256200	seqID	-	start	end
NZ_CP034597.1	-	256189	257517	seqID	+	start	end
NZ_CP034597.1	-	257561	259177	seqID	+	start	end
NZ_CP034597.1	+	259347	260399	seqID	-	start	end
NZ_CP034597.1	+	260859	261959	seqID	-	start	end
NZ_CP034597.1	+	261959	262924	seqID	-	start	end
NZ_CP034597.1	+	262926	264338	seqID	-	start	end
NZ_CP034597.1	+	264328	265659	seqID	-	start	end
NZ_CP034597.1	+	265646	271789	seqID	-	start	end
NZ_CP034597.1	+	271800	274478	seqID	-	start	end
NZ_CP034597.1	-	274569	274790	seqID	+	start	end
NZ_CP034597.1	-	274977	277139	seqID	+	start	end
NZ_CP034597.1	-	277195	277647	seqID	+	start	end
NZ_CP034597.1	-	277651	278715	seqID	+	start	end
NZ_CP034597.1	+	279085	279231	seqID	-	start	end
NZ_CP034597.1	-	279372	280628	seqID	+	start	end
NZ_CP034597.1	+	281146	282615	seqID	-	start	end
NZ_CP034597.1	+	282615	283631	seqID	-	start	end
NZ_CP034597.1	+	283615	284421	seqID	-	start	end
NZ_CP034597.1	+	284411	285430	seqID	-	start	end
NZ_CP034597.1	+	285430	287400	seqID	-	start	end
NZ_CP034597.1	+	287400	288302	seqID	-	start	end
NZ_CP034597.1	+	288314	289843	seqID	-	start	end
NZ_CP034597.1	+	289856	291670	seqID	-	start	end
NZ_CP034597.1	+	291693	292898	seqID	-	start	end
NZ_CP034597.1	+	292921	293964	seqID	-	start	end
NZ_CP034597.1	-	294075	295136	seqID	+	start	end
NZ_CP034597.1	-	295352	295579	seqID	+	start	end
NZ_CP034597.1	-	295560	296111	seqID	+	start	end
NZ_CP034597.1	+	296997	299594	seqID	-	start	end
NZ_CP034597.1	+	299684	300970	seqID	-	start	end
NZ_CP034597.1	+	300963	302666	seqID	-	start	end
NZ_CP034597.1	+	302741	303196	seqID	-	start	end
NZ_CP034597.1	+	303340	303612	seqID	-	start	end
NZ_CP034597.1	-	303775	307407	seqID	+	start	end
NZ_CP034597.1	-	307407	310049	seqID	+	start	end
NZ_CP034597.1	-	310082	312328	seqID	+	start	end
NZ_CP034597.1	-	312328	312636	seqID	+	start	end
NZ_CP034597.1	-	312636	313415	seqID	+	start	end
NZ_CP034597.1	+	313709	315067	seqID	-	start	end
NZ_CP034597.1	+	315076	316317	seqID	-	start	end
NZ_CP034597.1	+	316479	317015	seqID	-	start	end
NZ_CP034597.1	-	317018	317818	seqID	+	start	end
NZ_CP034597.1	-	317819	318817	seqID	+	start	end
NZ_CP034597.1	-	318834	319169	seqID	+	start	end
NZ_CP034597.1	+	319290	321443	seqID	-	start	end
NZ_CP034597.1	+	321506	321787	seqID	-	start	end
NZ_CP034597.1	+	321790	322374	seqID	-	start	end
NZ_CP034597.1	+	322377	323012	seqID	-	start	end
NZ_CP034597.1	+	322993	323865	seqID	-	start	end
NZ_CP034597.1	+	323869	324603	seqID	-	start	end
NZ_CP034597.1	+	324635	325171	seqID	-	start	end
NZ_CP034597.1	+	325200	326018	seqID	-	start	end
NZ_CP034597.1	+	325991	326893	seqID	-	start	end
NZ_CP034597.1	+	326883	327845	seqID	-	start	end
NZ_CP034597.1	+	327849	329927	seqID	-	start	end
NZ_CP034597.1	+	329997	330950	seqID	-	start	end
NZ_CP034597.1	-	330947	333562	seqID	+	start	end
NZ_CP034597.1	+	333652	334089	seqID	-	start	end
NZ_CP034597.1	+	334362	334715	seqID	-	start	end
NZ_CP034597.1	-	334835	337867	seqID	+	start	end
NZ_CP034597.1	-	337918	341016	seqID	+	start	end
NZ_CP034597.1	+	341518	342198	seqID	-	start	end
NZ_CP034597.1	+	342209	344365	seqID	-	start	end
NZ_CP034597.1	+	344424	344621	seqID	-	start	end
NZ_CP034597.1	+	344742	344816	seqID	-	start	end
NZ_CP034597.1	+	344820	344895	seqID	-	start	end
NZ_CP034597.1	+	344903	344978	seqID	-	start	end
NZ_CP034597.1	+	344983	345059	seqID	-	start	end
NZ_CP034597.1	+	345095	345178	seqID	-	start	end
NZ_CP034597.1	+	345232	346074	seqID	-	start	end
NZ_CP034597.1	+	346088	346897	seqID	-	start	end
NZ_CP034597.1	+	346899	347735	seqID	-	start	end
NZ_CP034597.1	-	347732	348547	seqID	+	start	end
NZ_CP034597.1	+	349057	350661	seqID	-	start	end
NZ_CP034597.1	-	350673	351260	seqID	+	start	end
NZ_CP034597.1	-	351242	351889	seqID	+	start	end
NZ_CP034597.1	-	351920	353830	seqID	+	start	end
NZ_CP034597.1	-	353835	354200	seqID	+	start	end
NZ_CP034597.1	-	354253	354936	seqID	+	start	end
NZ_CP034597.1	-	354958	355224	seqID	+	start	end
NZ_CP034597.1	-	355477	355929	seqID	+	start	end
NZ_CP034597.1	-	356537	356878	seqID	+	start	end
NZ_CP034597.1	+	357000	357335	seqID	-	start	end
NZ_CP034597.1	+	357464	359473	seqID	-	start	end
NZ_CP034597.1	+	359545	360126	seqID	-	start	end
NZ_CP034597.1	+	360023	360688	seqID	-	start	end
NZ_CP034597.1	+	361012	361254	seqID	-	start	end
NZ_CP034597.1	-	361374	362477	seqID	+	start	end
NZ_CP034597.1	-	362487	362750	seqID	+	start	end
NZ_CP034597.1	-	362768	363328	seqID	+	start	end
NZ_CP034597.1	-	363346	364071	seqID	+	start	end
NZ_CP034597.1	-	364817	365959	seqID	+	start	end
NZ_CP034597.1	-	365998	366840	seqID	+	start	end
NZ_CP034597.1	+	366944	367696	seqID	-	start	end
NZ_CP034597.1	-	368063	368242	seqID	+	start	end
NZ_CP034597.1	+	368792	370915	seqID	-	start	end
NZ_CP034597.1	+	371050	372483	seqID	-	start	end
NZ_CP034597.1	+	372476	373210	seqID	-	start	end
NZ_CP034597.1	+	373215	373466	seqID	-	start	end
NZ_CP034597.1	-	373784	375748	seqID	+	start	end
NZ_CP034597.1	-	375825	378107	seqID	+	start	end
NZ_CP034597.1	-	378073	378957	seqID	+	start	end
NZ_CP034597.1	-	379191	379340	seqID	+	start	end
NZ_CP034597.1	+	379472	385399	seqID	-	start	end
NZ_CP034597.1	-	385723	386895	seqID	+	start	end
NZ_CP034597.1	-	386898	387929	seqID	+	start	end
NZ_CP034597.1	-	387932	388795	seqID	+	start	end
NZ_CP034597.1	-	388776	389108	seqID	+	start	end
NZ_CP034597.1	+	389462	390355	seqID	-	start	end
NZ_CP034597.1	+	390358	392676	seqID	-	start	end
NZ_CP034597.1	+	392768	394720	seqID	-	start	end
NZ_CP034597.1	+	394869	396590	seqID	-	start	end
NZ_CP034597.1	+	396595	399015	seqID	-	start	end
NZ_CP034597.1	+	399668	400663	seqID	-	start	end
NZ_CP034597.1	+	400686	402014	seqID	-	start	end
NZ_CP034597.1	+	402004	402357	seqID	-	start	end
NZ_CP034597.1	+	402449	402664	seqID	-	start	end
NZ_CP034597.1	-	402914	404572	seqID	+	start	end
NZ_CP034597.1	-	404632	404754	seqID	+	start	end
NZ_CP034597.1	-	404941	405243	seqID	+	start	end
NZ_CP034597.1	-	405243	406724	seqID	+	start	end
NZ_CP034597.1	-	406646	407026	seqID	+	start	end
NZ_CP034597.1	+	407276	407359	seqID	-	start	end
NZ_CP034597.1	+	407364	407438	seqID	-	start	end
NZ_CP034597.1	+	407483	408922	seqID	-	start	end
NZ_CP034597.1	+	408989	409321	seqID	-	start	end
NZ_CP034597.1	-	409417	411717	seqID	+	start	end
NZ_CP034597.1	-	411828	412394	seqID	+	start	end
NZ_CP034597.1	-	412404	413243	seqID	+	start	end
NZ_CP034597.1	-	413227	414207	seqID	+	start	end
NZ_CP034597.1	-	414152	415312	seqID	+	start	end
NZ_CP034597.1	+	415456	417270	seqID	-	start	end
NZ_CP034597.1	+	417456	418508	seqID	-	start	end
NZ_CP034597.1	+	418572	420341	seqID	-	start	end
NZ_CP034597.1	+	420765	421055	seqID	-	start	end
NZ_CP034597.1	+	421080	421559	seqID	-	start	end
NZ_CP034597.1	+	421726	424707	seqID	-	start	end
NZ_CP034597.1	+	424720	427584	seqID	-	start	end
NZ_CP034597.1	-	427743	427910	seqID	+	start	end
NZ_CP034597.1	-	427914	428879	seqID	+	start	end
NZ_CP034597.1	-	428842	429852	seqID	+	start	end
NZ_CP034597.1	-	429852	432029	seqID	+	start	end
NZ_CP034597.1	-	432043	432975	seqID	+	start	end
NZ_CP034597.1	-	433002	435113	seqID	+	start	end
NZ_CP034597.1	-	435134	437347	seqID	+	start	end
NZ_CP034597.1	-	437656	438585	seqID	+	start	end
NZ_CP034597.1	-	438504	439640	seqID	+	start	end
NZ_CP034597.1	-	439808	440284	seqID	+	start	end
NZ_CP034597.1	-	440392	442098	seqID	+	start	end
NZ_CP034597.1	-	442091	442861	seqID	+	start	end
NZ_CP034597.1	-	442845	444110	seqID	+	start	end
NZ_CP034597.1	+	444449	445981	seqID	-	start	end
NZ_CP034597.1	+	445995	446741	seqID	-	start	end
NZ_CP034597.1	-	447135	448715	seqID	+	start	end
NZ_CP034597.1	+	448829	450388	seqID	-	start	end
NZ_CP034597.1	+	450502	451962	seqID	-	start	end
NZ_CP034597.1	-	452220	452552	seqID	+	start	end
NZ_CP034597.1	-	452584	454182	seqID	+	start	end
NZ_CP034597.1	-	454198	456303	seqID	+	start	end
NZ_CP034597.1	+	456463	457803	seqID	-	start	end
NZ_CP034597.1	+	457824	458795	seqID	-	start	end
NZ_CP034597.1	+	458994	459785	seqID	-	start	end
NZ_CP034597.1	+	460802	461638	seqID	-	start	end
NZ_CP034597.1	+	461706	461780	seqID	-	start	end
NZ_CP034597.1	+	461790	461866	seqID	-	start	end
NZ_CP034597.1	+	462182	462418	seqID	-	start	end
NZ_CP034597.1	-	462776	463396	seqID	+	start	end
NZ_CP034597.1	-	463867	464424	seqID	+	start	end
NZ_CP034597.1	-	464600	464797	seqID	+	start	end
NZ_CP034597.1	+	465035	465205	seqID	-	start	end
NZ_CP034597.1	+	465800	466813	seqID	-	start	end
NZ_CP034597.1	-	467403	467540	seqID	+	start	end
NZ_CP034597.1	+	468439	469107	seqID	-	start	end
NZ_CP034597.1	+	469110	470999	seqID	-	start	end
NZ_CP034597.1	+	470986	473373	seqID	-	start	end
NZ_CP034597.1	+	473462	473653	seqID	-	start	end
NZ_CP034597.1	-	473654	473818	seqID	+	start	end
NZ_CP034597.1	+	473910	474305	seqID	-	start	end
NZ_CP034597.1	+	474292	475734	seqID	-	start	end
NZ_CP034597.1	+	475736	477208	seqID	-	start	end
NZ_CP034597.1	-	477820	478617	seqID	+	start	end
NZ_CP034597.1	-	478604	478861	seqID	+	start	end
NZ_CP034597.1	+	479146	479592	seqID	-	start	end
NZ_CP034597.1	-	480129	480776	seqID	+	start	end
NZ_CP034597.1	-	480847	481911	seqID	+	start	end
NZ_CP034597.1	+	482324	482956	seqID	-	start	end
NZ_CP034597.1	+	483299	485380	seqID	-	start	end
NZ_CP034597.1	+	485370	486842	seqID	-	start	end
NZ_CP034597.1	-	487000	487197	seqID	+	start	end
NZ_CP034597.1	+	487157	487249	seqID	-	start	end
NZ_CP034597.1	-	487893	488780	seqID	+	start	end
NZ_CP034597.1	-	489814	490722	seqID	+	start	end
NZ_CP034597.1	+	491231	492652	seqID	-	start	end
NZ_CP034597.1	+	492751	493416	seqID	-	start	end
NZ_CP034597.1	-	493547	493791	seqID	+	start	end
NZ_CP034597.1	-	493799	493987	seqID	+	start	end
NZ_CP034597.1	+	494095	494723	seqID	-	start	end
NZ_CP034597.1	+	494713	496185	seqID	-	start	end
NZ_CP034597.1	+	496573	496671	seqID	-	start	end
NZ_CP034597.1	+	496689	496832	seqID	-	start	end
NZ_CP034597.1	+	496902	498560	seqID	-	start	end
NZ_CP034597.1	+	498705	498911	seqID	-	start	end
NZ_CP034597.1	+	498883	499194	seqID	-	start	end
NZ_CP034597.1	-	499305	500684	seqID	+	start	end
NZ_CP034597.1	+	501464	501904	seqID	-	start	end
NZ_CP034597.1	+	501906	502796	seqID	-	start	end
NZ_CP034597.1	+	502827	503810	seqID	-	start	end
NZ_CP034597.1	+	504038	505051	seqID	-	start	end
NZ_CP034597.1	+	505041	505811	seqID	-	start	end
NZ_CP034597.1	+	505804	507345	seqID	-	start	end
NZ_CP034597.1	-	507342	508217	seqID	+	start	end
NZ_CP034597.1	-	508418	509101	seqID	+	start	end
NZ_CP034597.1	-	509166	509693	seqID	+	start	end
NZ_CP034597.1	+	509882	511555	seqID	-	start	end
NZ_CP034597.1	+	512046	513395	seqID	-	start	end
NZ_CP034597.1	+	513409	514050	seqID	-	start	end
NZ_CP034597.1	+	514052	516313	seqID	-	start	end
NZ_CP034597.1	+	516315	517739	seqID	-	start	end
NZ_CP034597.1	+	517843	518508	seqID	-	start	end
NZ_CP034597.1	+	518486	519442	seqID	-	start	end
NZ_CP034597.1	-	519458	521350	seqID	+	start	end
NZ_CP034597.1	-	521377	522525	seqID	+	start	end
