DR090_RS02225 WP_308507060.1
DR090_RS00175 WP_052269169.1
DR090_RS00180 WP_308507053.1
DR090_RS00195 WP_160587956.1
DR090_RS00200 WP_160587959.1
DR090_RS00205 WP_160587963.1
DR090_RS04325 WP_160587966.1
DR090_RS00215 WP_011206110.1
DR090_RS00220 WP_160587971.1
DR090_RS00225 WP_011290071.1
DR090_RS00230 WP_160587974.1
DR090_RS00235 WP_011206016.1
DR090_RS00240 WP_160584672.1
DR090_RS00245 WP_011206014.1
DR090_RS00250 WP_160585569.1
DR090_RS00255 WP_146379532.1
DR090_RS00260 WP_160587977.1
DR090_RS00265 WP_011283987.1
DR090_RS00270 WP_160587980.1
DR090_RS00275 WP_011283989.1
DR090_RS00280 WP_160587982.1
DR090_RS00290 WP_011283991.1
DR090_RS00295 WP_011206005.1
DR090_RS00300 WP_020835615.1
DR090_RS00305 WP_044272373.1
DR090_RS00310 WP_160587984.1
DR090_RS04330 WP_020835619.1
DR090_RS03745 WP_258555272.1
DR090_RS00335 WP_094521609.1
DR090_RS00340 WP_094521610.1
DR090_RS00345 WP_160587986.1
DR090_RS00350 WP_160587988.1
DR090_RS00355 WP_160587990.1
DR090_RS00360 WP_014579697.1
DR090_RS00365 WP_160587992.1
DR090_RS00370 WP_160587995.1
DR090_RS00375 WP_160587997.1
DR090_RS04335 WP_160587999.1
DR090_RS00385 WP_135618664.1
DR090_RS04340 WP_308507054.1
DR090_RS04345 WP_233688696.1
DR090_RS00400 WP_011205983.1
DR090_RS00405 WP_160588001.1
DR090_RS00410 WP_160588003.1
DR090_RS00420 WP_225973029.1
DR090_RS00425 WP_308507055.1
DR090_RS00430 WP_146379548.1
DR090_RS00435 WP_146379549.1
DR090_RS00440 WP_160588005.1
DR090_RS00445 WP_011284018.1
DR090_RS03015 WP_146379632.1
DR090_RS03020 WP_308507065.1
DR090_RS03025 WP_011284169.1
DR090_RS03030 WP_011290219.1
DR090_RS03035 WP_135618884.1
DR090_RS03040 WP_014579831.1
DR090_RS03045 WP_160588282.1
DR090_RS03050 WP_160588280.1
DR090_RS03055 WP_146379628.1
DR090_RS03060 WP_011206239.1
DR090_RS03065 WP_160606854.1
DR090_RS03070 WP_160588333.1
DR090_RS03075 WP_160588334.1
DR090_RS03080 WP_020835495.1
DR090_RS04590 WP_160588336.1
DR090_RS04595 WP_160588338.1
DR090_RS03095 WP_160617513.1
DR090_RS03100 WP_258555887.1
DR090_RS04210 WP_258555370.1
DR090_RS03105 WP_146379455.1
DR090_RS03110 WP_050195463.1
DR090_RS04215 WP_258555485.1
DR090_RS04220 WP_258555383.1
DR090_RS04690 WP_160617515.1
DR090_RS03150 WP_160588225.1
DR090_RS03155 WP_014579735.1
DR090_RS03160 WP_160588227.1
DR090_RS04600 WP_160588229.1
DR090_RS03170 WP_011290129.1
DR090_RS04605 WP_020835656.1
DR090_RS03180 WP_011290131.1
DR090_RS03185 WP_020835657.1
DR090_RS03190 WP_011284055.1
DR090_RS03195 WP_160588231.1
DR090_RS03200 WP_011205932.1
DR090_RS03205 WP_011205931.1
DR090_RS03210 WP_011284067.1
DR090_RS03215 WP_225973032.1
DR090_RS03220 WP_160588346.1
DR090_RS03230 WP_146379571.1
DR090_RS03235 WP_011290137.1
DR090_RS03240 WP_011206141.1
DR090_RS03245 WP_135618730.1
DR090_RS03250 WP_020835661.1
DR090_RS03710 WP_308507066.1
DR090_RS04610 WP_160588340.1
DR090_RS03265 WP_160588340.1
DR090_RS03270 WP_225973030.1
DR090_RS03275 WP_160617517.1
DR090_RS03280 WP_160617517.1
DR090_RS03285 WP_160585718.1
DR090_RS03290 WP_160585719.1
DR090_RS03300 WP_258555347.1
DR090_RS03305 WP_160585722.1
DR090_RS04615 WP_160585296.1
DR090_RS03315 WP_041361727.1
DR090_RS03320 WP_044272311.1
DR090_RS03325 WP_160617519.1
DR090_RS03330 WP_160617519.1
DR090_RS04620 WP_308507067.1
DR090_RS04250 WP_240536309.1
DR090_RS03340 WP_011284157.1
DR090_RS03345 WP_002557993.1
DR090_RS03350 WP_160588331.1
DR090_RS03355 WP_160588331.1
DR090_RS03360 WP_160588331.1
DR090_RS03365 WP_160588289.1
DR090_RS03370 WP_146379637.1
DR090_RS04625 WP_160588291.1
DR090_RS03380 WP_160588293.1
DR090_RS03385 WP_160588293.1
DR090_RS03390 WP_160588285.1
DR090_RS03395 WP_020835755.1
DR090_RS03400 WP_160588283.1
DR090_RS00450 WP_160617486.1
DR090_RS00455 WP_160588011.1
DR090_RS00505 WP_160588013.1
DR090_RS00515 WP_160584741.1
DR090_RS00520 WP_160588017.1
DR090_RS00525 WP_011206136.1
DR090_RS00530 WP_160588019.1
DR090_RS00535 WP_014579577.1
DR090_RS00540 WP_014579576.1
DR090_RS00545 WP_011283891.1
DR090_RS00550 WP_011205923.1
DR090_RS00555 WP_011205922.1
DR090_RS00560 WP_011205921.1
DR090_RS00565 WP_146379476.1
DR090_RS00570 WP_160588021.1
DR090_RS00575 WP_011283887.1
DR090_RS00580 WP_041361533.1
DR090_RS00585 WP_160585531.1
DR090_RS00590 WP_160585532.1
DR090_RS00595 WP_160584756.1
DR090_RS00600 WP_011289986.1
DR090_RS00605 WP_041361531.1
DR090_RS00610 WP_014579568.1
DR090_RS00615 WP_160588023.1
DR090_RS04350 WP_160588025.1
DR090_RS00625 WP_160588027.1
DR090_RS00630 WP_011289982.1
DR090_RS00635 WP_011289981.1
DR090_RS00640 WP_041361723.1
DR090_RS00645 WP_011289979.1
DR090_RS00650 WP_135618505.1
DR090_RS00655 WP_011289977.1
DR090_RS00660 WP_146379469.1
DR090_RS00665 WP_020835518.1
DR090_RS00670 WP_011289974.1
DR090_RS00675 WP_225973008.1
DR090_RS00680 WP_160588029.1
DR090_RS00685 WP_020835515.1
DR090_RS00690 WP_160588031.1
DR090_RS00695 WP_135618497.1
DR090_RS00700 WP_044272682.1
DR090_RS00705 WP_011205889.1
DR090_RS00710 WP_014579550.1
DR090_RS00720 WP_160588032.1
DR090_RS00725 WP_044284571.1
DR090_RS00730 WP_160588034.1
DR090_RS00735 WP_011205883.1
DR090_RS00740 WP_011289963.1
DR090_RS00745 WP_020835507.1
DR090_RS00750 WP_011205880.1
DR090_RS04355 WP_225973007.1
DR090_RS03800 WP_094521545.1
DR090_RS00765 WP_160588036.1
DR090_RS03805 WP_308507056.1
DR090_RS00780 WP_160588038.1
DR090_RS00785 WP_160588040.1
DR090_RS00790 WP_160588042.1
DR090_RS00795 WP_160588044.1
DR090_RS00800 WP_052259122.1
DR090_RS00805 WP_020835500.1
DR090_RS00810 WP_160617488.1
DR090_RS04630 WP_308507068.1
DR090_RS04635 WP_160588193.1
DR090_RS03415 WP_160588193.1
DR090_RS03420 WP_160588193.1
DR090_RS03425 WP_160588193.1
DR090_RS03430 WP_160588344.1
DR090_RS03435 WP_020835887.1
DR090_RS03440 WP_220200968.1
DR090_RS04270 WP_160617521.1
DR090_RS03450 WP_160588352.1
DR090_RS03455 WP_220191129.1
DR090_RS03460 WP_220191129.1
DR090_RS04640 WP_160588356.1
DR090_RS03470 WP_160588356.1
DR090_RS04280 WP_039387598.1
DR090_RS04285 WP_308507069.1
DR090_RS04695 WP_160617525.1
DR090_RS04700 WP_334199371.1
DR090_RS04655 WP_020835888.1
DR090_RS03510 WP_044272637.1
DR090_RS03515 WP_011284337.1
DR090_RS03520 WP_160588372.1
DR090_RS03525 WP_160588374.1
DR090_RS03530 WP_160617529.1
DR090_RS03535 WP_094521688.1
DR090_RS04300 WP_233688424.1
DR090_RS04305 WP_243234977.1
DR090_RS03545 WP_243234977.1
DR090_RS00815 WP_243234977.1
DR090_RS00820 WP_135618795.1
DR090_RS00825 WP_044284635.1
DR090_RS00830 WP_258555253.1
DR090_RS00835 WP_094521657.1
DR090_RS00840 WP_160587871.1
DR090_RS00845 WP_160587873.1
DR090_RS00850 WP_160587875.1
DR090_RS00855 WP_011206179.1
DR090_RS00860 WP_160587877.1
DR090_RS00865 WP_160587878.1
DR090_RS00870 WP_011284100.1
DR090_RS00875 WP_146379618.1
DR090_RS00880 WP_160587880.1
DR090_RS00885 WP_160587882.1
DR090_RS00890 WP_258555255.1
DR090_RS03810 WP_225972970.1
DR090_RS03665 WP_052293597.1
DR090_RS00905 WP_158520147.1
DR090_RS00910 WP_014579793.1
DR090_RS00915 WP_160587884.1
DR090_RS00920 WP_258555256.1
DR090_RS00925 WP_160587888.1
DR090_RS03670 WP_179221115.1
DR090_RS00935 WP_011290181.1
DR090_RS00945 WP_143826160.1
DR090_RS03815 WP_258555257.1
DR090_RS00955 WP_160587890.1
DR090_RS03675 WP_220190676.1
DR090_RS00965 WP_160585604.1
DR090_RS04360 WP_020835708.1
DR090_RS00990 WP_014579804.1
DR090_RS00995 WP_011206196.1
DR090_RS01000 WP_160587892.1
DR090_RS01005 WP_160587894.1
DR090_RS01010 WP_160587896.1
DR090_RS01015 WP_011206200.1
DR090_RS01020 WP_160587898.1
DR090_RS01025 WP_160587900.1
DR090_RS01030 WP_160587902.1
DR090_RS01035 WP_011206204.1
DR090_RS01040 WP_160587904.1
DR090_RS01045 WP_160587906.1
DR090_RS01050 WP_011206207.1
DR090_RS01055 WP_160587908.1
DR090_RS01060 WP_011290197.1
DR090_RS04365 WP_308507057.1
DR090_RS01070 WP_160587912.1
DR090_RS04370 WP_220191051.1
DR090_RS04375 WP_220191052.1
DR090_RS04380 WP_160587914.1
DR090_RS04385 WP_160587916.1
DR090_RS01095 WP_160587917.1
DR090_RS01100 WP_014579824.1
DR090_RS03680 WP_011206218.1
DR090_RS04390 WP_160587919.1
DR090_RS01110 WP_160617491.1
DR090_RS03550 WP_160617491.1
DR090_RS03555 WP_160617491.1
DR090_RS03565 WP_220200970.1
DR090_RS04310 WP_308507071.1
DR090_RS03575 WP_160588364.1
DR090_RS04315 WP_258555377.1
DR090_RS03585 WP_160615875.1
DR090_RS03590 WP_160615875.1
DR090_RS03725 WP_220191121.1
DR090_RS03595 WP_308507072.1
DR090_RS03600 WP_160617531.1
DR090_RS03605 WP_160617531.1
DR090_RS03610 WP_011205973.1
DR090_RS01115 WP_011206502.1
DR090_RS01120 WP_160588150.1
DR090_RS01125 WP_160588152.1
DR090_RS04395 WP_160588154.1
DR090_RS01135 WP_160588156.1
DR090_RS01140 WP_160588158.1
DR090_RS01145 WP_160588160.1
DR090_RS01150 WP_146379761.1
DR090_RS01155 WP_011206510.1
DR090_RS01160 WP_160585575.1
DR090_RS01165 WP_160584886.1
DR090_RS01170 WP_160588161.1
DR090_RS04400 WP_160588163.1
DR090_RS01180 WP_160588166.1
DR090_RS04405 WP_160588169.1
DR090_RS04410 WP_220191087.1
DR090_RS01205 WP_160588095.1
DR090_RS01210 WP_011290441.1
DR090_RS01215 WP_146379768.1
DR090_RS01220 WP_160588098.1
DR090_RS01225 WP_160588100.1
DR090_RS01230 WP_160588102.1
DR090_RS01235 WP_258555298.1
DR090_RS01240 WP_160588104.1
DR090_RS01245 WP_160584863.1
DR090_RS01250 WP_160584861.1
DR090_RS01255 WP_011206529.1
DR090_RS01260 WP_044272251.1
DR090_RS01265 WP_160588106.1
DR090_RS01270 WP_160588108.1
DR090_RS01275 WP_160588110.1
DR090_RS04415 WP_160588112.1
DR090_RS01285 WP_014579519.1
DR090_RS01290 WP_160588114.1
DR090_RS01295 WP_011205847.1
DR090_RS04420 WP_160588116.1
DR090_RS01305 WP_011205849.1
DR090_RS01310 WP_160588118.1
DR090_RS01315 WP_160588120.1
DR090_RS01320 WP_011283834.1
DR090_RS01325 WP_160588122.1
DR090_RS01330 WP_146379447.1
DR090_RS03905 WP_225973002.1
DR090_RS01340 WP_146379448.1
DR090_RS01345 WP_225973003.1
DR090_RS01355 WP_160588124.1
DR090_RS03615 WP_160588124.1
DR090_RS03620 WP_160588124.1
DR090_RS03625 WP_160617533.1
DR090_RS03630 WP_160617533.1
DR090_RS03635 WP_308507073.1
DR090_RS03640 WP_308507073.1
DR090_RS03645 WP_160617537.1
DR090_RS01360 WP_160617493.1
DR090_RS01365 WP_160587807.1
DR090_RS01370 WP_160587809.1
DR090_RS01375 WP_160587811.1
DR090_RS01380 WP_011206313.1
DR090_RS03915 WP_179695988.1
DR090_RS01390 WP_011206315.1
DR090_RS01395 WP_160587813.1
DR090_RS01400 WP_160587815.1
DR090_RS01405 WP_160587817.1
DR090_RS01410 WP_160587820.1
DR090_RS01415 WP_011206320.1
DR090_RS01420 WP_160587822.1
DR090_RS01425 WP_011284237.1
DR090_RS01430 WP_160587824.1
DR090_RS01435 WP_160587825.1
DR090_RS01440 WP_011290300.1
DR090_RS01445 WP_044284683.1
DR090_RS01450 WP_160587827.1
DR090_RS04425 WP_160587829.1
DR090_RS01460 WP_041361678.1
DR090_RS04430 WP_160587832.1
DR090_RS04435 WP_160587834.1
DR090_RS01475 WP_011206333.1
DR090_RS04440 WP_160587836.1
DR090_RS01485 WP_160587838.1
DR090_RS01490 WP_160587840.1
DR090_RS01495 WP_020835820.1
DR090_RS01500 WP_146379682.1
DR090_RS01505 WP_011290313.1
DR090_RS01510 WP_011290314.1
DR090_RS01515 WP_160585259.1
DR090_RS03945 WP_258555237.1
DR090_RS03950 WP_228366104.1
DR090_RS01530 WP_258555238.1
DR090_RS01535 WP_160587842.1
DR090_RS01540 WP_160587844.1
DR090_RS01545 WP_011206347.1
DR090_RS01550 WP_020835827.1
DR090_RS01555 WP_020835828.1
DR090_RS03955 WP_258555239.1
DR090_RS03650 WP_160588382.1
DR090_RS03655 WP_160617539.1
DR090_RS03660 WP_160617539.1
DR090_RS01565 WP_160617539.1
DR090_RS03960 WP_258555240.1
DR090_RS01575 WP_258555241.1
DR090_RS03965 WP_258555242.1
DR090_RS01580 WP_044272563.1
DR090_RS04445 WP_160587848.1
DR090_RS01590 WP_011284269.1
DR090_RS01595 WP_160587850.1
DR090_RS01600 WP_011206375.1
DR090_RS01605 WP_135619006.1
DR090_RS01610 WP_146379689.1
DR090_RS01615 WP_160587852.1
DR090_RS01620 WP_011290331.1
DR090_RS01625 WP_020835837.1
DR090_RS01630 WP_160587854.1
DR090_RS01635 WP_160587856.1
DR090_RS01640 WP_020835840.1
DR090_RS01645 WP_011206384.1
DR090_RS01650 WP_011206385.1
DR090_RS01655 WP_160587859.1
DR090_RS01660 WP_225972996.1
DR090_RS01665 WP_020835843.1
DR090_RS01670 WP_160587861.1
DR090_RS01675 WP_011284284.1
DR090_RS01680 WP_011206391.1
DR090_RS01685 WP_011290341.1
DR090_RS03975 WP_228366107.1
DR090_RS01695 WP_160587863.1
DR090_RS04450 WP_011284289.1
DR090_RS01705 WP_160617495.1
DR090_RS01710 WP_160588071.1
DR090_RS01715 WP_011283978.1
DR090_RS01720 WP_014579601.1
DR090_RS01725 WP_011290067.1
DR090_RS01730 WP_011206025.1
DR090_RS01735 WP_014579604.1
DR090_RS01740 WP_014579605.1
DR090_RS01745 WP_011206028.1
DR090_RS04680 WP_041361593.1
DR090_RS01755 WP_011206031.1
DR090_RS01760 WP_011206032.1
DR090_RS01765 WP_160588073.1
DR090_RS01770 WP_014579611.1
DR090_RS01775 WP_011206035.1
DR090_RS01780 WP_011290062.1
DR090_RS01785 WP_160588076.1
DR090_RS01790 WP_011206038.1
DR090_RS01795 WP_011206039.1
DR090_RS01800 WP_020835592.1
DR090_RS01805 WP_020835591.1
DR090_RS01810 WP_011290058.1
DR090_RS01815 WP_160588078.1
DR090_RS01820 WP_160588081.1
DR090_RS01825 WP_014579616.1
DR090_RS01830 WP_011290055.1
DR090_RS01835 WP_160588083.1
DR090_RS01840 WP_011283963.1
DR090_RS01845 WP_011206048.1
DR090_RS01850 WP_011206049.1
DR090_RS01855 WP_011290054.1
DR090_RS01860 WP_011290053.1
DR090_RS01865 WP_011206052.1
DR090_RS01870 WP_044272348.1
DR090_RS01875 WP_011206054.1
DR090_RS01880 WP_146379514.1
DR090_RS01885 WP_225973017.1
DR090_RS04455 WP_044284596.1
DR090_RS01895 WP_146379513.1
DR090_RS04460 WP_135618593.1
DR090_RS01905 WP_041361583.1
DR090_RS01910 WP_011206061.1
DR090_RS01915 WP_011290046.1
DR090_RS01920 WP_094521594.1
DR090_RS04465 WP_011206064.1
DR090_RS01930 WP_011206065.1
DR090_RS01935 WP_011290044.1
DR090_RS01940 WP_135618587.1
DR090_RS01945 WP_135618585.1
DR090_RS03685 WP_011206069.1
DR090_RS01955 WP_160588086.1
DR090_RS04470 WP_160617497.1
DR090_RS04475 WP_020835902.1
DR090_RS04480 WP_160588148.1
DR090_RS04485 WP_160588146.1
DR090_RS01980 WP_160588144.1
DR090_RS04490 WP_160588142.1
DR090_RS01990 WP_011206469.1
DR090_RS01995 WP_160588140.1
DR090_RS02000 WP_146379742.1
DR090_RS02005 WP_011290399.1
DR090_RS02010 WP_160588138.1
DR090_RS04050 WP_258555308.1
DR090_RS04055 WP_258555308.1
DR090_RS02020 WP_160588136.1
DR090_RS04500 WP_160588134.1
DR090_RS02030 WP_160585219.1
DR090_RS02035 WP_011206459.1
DR090_RS02045 WP_011206458.1
DR090_RS02050 WP_044284717.1
DR090_RS04505 WP_160588132.1
DR090_RS02060 WP_160588130.1
DR090_RS02065 WP_160588128.1
DR090_RS02070 WP_002557698.1
DR090_RS02075 WP_020835860.1
DR090_RS02080 WP_044272610.1
DR090_RS02085 WP_160588047.1
DR090_RS02090 WP_220190663.1
DR090_RS02095 WP_146379717.1
DR090_RS02105 WP_011206424.1
DR090_RS02110 WP_160588049.1
DR090_RS02115 WP_160588051.1
DR090_RS04510 WP_011206427.1
DR090_RS02125 WP_160588052.1
DR090_RS02130 WP_160588054.1
DR090_RS02135 WP_160588057.1
DR090_RS02140 WP_011290372.1
DR090_RS02145 WP_135619070.1
DR090_RS02150 WP_011206433.1
DR090_RS02155 WP_160588059.1
DR090_RS02160 WP_011206435.1
DR090_RS02165 WP_020835873.1
DR090_RS02170 WP_044284704.1
DR090_RS03690 WP_220191077.1
DR090_RS02180 WP_160607777.1
DR090_RS02185 WP_160585273.1
DR090_RS02190 WP_160585275.1
DR090_RS02195 WP_160617499.1
DR090_RS02200 WP_020835880.1
DR090_RS02205 WP_081642895.1
DR090_RS02210 WP_160585278.1
DR090_RS02215 WP_160588066.1
DR090_RS02220 WP_160588066.1
