DR100_RS04200 WP_280996633.1
DR100_RS03015 WP_014579831.1
DR100_RS03020 WP_160585203.1
DR100_RS03025 WP_011290219.1
DR100_RS03030 WP_011284169.1
DR100_RS03035 WP_308506995.1
DR100_RS03040 WP_160585205.1
DR100_RS00005 WP_160585205.1
DR100_RS00010 WP_160584666.1
DR100_RS00015 WP_160584668.1
DR100_RS00020 WP_160584670.1
DR100_RS00025 WP_160584672.1
DR100_RS00030 WP_011206014.1
DR100_RS00035 WP_160584674.1
DR100_RS00040 WP_146379532.1
DR100_RS00045 WP_160584676.1
DR100_RS00050 WP_160584678.1
DR100_RS00055 WP_160584680.1
DR100_RS00060 WP_011283989.1
DR100_RS00065 WP_160584682.1
DR100_RS00075 WP_011206006.1
DR100_RS00080 WP_011206005.1
DR100_RS00085 WP_020835615.1
DR100_RS00090 WP_160584684.1
DR100_RS00095 WP_160584686.1
DR100_RS04550 WP_160584688.1
DR100_RS00105 WP_280996373.1
DR100_RS00110 WP_160584690.1
DR100_RS00115 WP_240536367.1
DR100_RS00120 WP_160584692.1
DR100_RS00125 WP_160584694.1
DR100_RS00130 WP_160584696.1
DR100_RS00135 WP_158209054.1
DR100_RS00140 WP_160584698.1
DR100_RS00145 WP_160584699.1
DR100_RS00150 WP_160584731.1
DR100_RS00155 WP_160584701.1
DR100_RS00160 WP_160584703.1
DR100_RS04555 WP_160584704.1
DR100_RS00170 WP_160584706.1
DR100_RS04560 WP_240536637.1
DR100_RS04565 WP_308506985.1
DR100_RS00185 WP_011205983.1
DR100_RS00190 WP_160584708.1
DR100_RS00195 WP_160584710.1
DR100_RS03930 WP_280996374.1
DR100_RS03935 WP_280996375.1
DR100_RS00215 WP_160584712.1
DR100_RS00220 WP_135618674.1
DR100_RS00225 WP_160584714.1
DR100_RS00230 WP_160584716.1
DR100_RS00235 WP_146379551.1
DR100_RS00240 WP_160584718.1
DR100_RS04570 WP_160584720.1
DR100_RS00250 WP_160584722.1
DR100_RS00255 WP_011205969.1
DR100_RS00260 WP_011290108.1
DR100_RS00265 WP_135618686.1
DR100_RS00270 WP_020835639.1
DR100_RS00275 WP_011205965.1
DR100_RS00280 WP_011284027.1
DR100_RS00285 WP_020835640.1
DR100_RS00290 WP_011205962.1
DR100_RS00295 WP_160584724.1
DR100_RS00300 WP_160584725.1
DR100_RS00305 WP_011284032.1
DR100_RS00310 WP_020835643.1
DR100_RS00315 WP_160584727.1
DR100_RS00320 WP_020835645.1
DR100_RS00325 WP_011205955.1
DR100_RS00330 WP_011205954.1
DR100_RS00335 WP_011290118.1
DR100_RS00340 WP_011205952.1
DR100_RS00345 WP_011205952.1
DR100_RS04825 WP_020835888.1
DR100_RS03055 WP_160585209.1
DR100_RS03060 WP_160585211.1
DR100_RS03065 WP_160585213.1
DR100_RS03070 WP_160585215.1
DR100_RS04830 WP_160585217.1
DR100_RS03080 WP_011206457.1
DR100_RS03085 WP_011206458.1
DR100_RS03095 WP_011206459.1
DR100_RS03100 WP_160585219.1
DR100_RS04835 WP_160585221.1
DR100_RS03110 WP_160585223.1
DR100_RS03115 WP_160585225.1
DR100_RS03120 WP_011290347.1
DR100_RS03125 WP_160585227.1
DR100_RS03130 WP_160585229.1
DR100_RS03135 WP_160585231.1
DR100_RS03140 WP_160585233.1
DR100_RS03145 WP_011290352.1
DR100_RS03150 WP_160585235.1
DR100_RS03155 WP_041361690.1
DR100_RS03160 WP_160585237.1
DR100_RS03165 WP_011206408.1
DR100_RS03170 WP_011284299.1
DR100_RS03175 WP_011206469.1
DR100_RS03180 WP_160585238.1
DR100_RS03185 WP_011290400.1
DR100_RS03190 WP_011290399.1
DR100_RS03195 WP_020835897.1
DR100_RS04840 WP_160585240.1
DR100_RS03205 WP_094521693.1
DR100_RS03210 WP_020835755.1
DR100_RS03215 WP_160585242.1
DR100_RS03220 WP_160585244.1
DR100_RS03225 WP_160585246.1
DR100_RS03230 WP_011206256.1
DR100_RS04845 WP_160585247.1
DR100_RS03240 WP_160585249.1
DR100_RS04850 WP_160585251.1
DR100_RS04855 WP_240536353.1
DR100_RS04860 WP_160585255.1
DR100_RS03260 WP_160585257.1
DR100_RS04865 WP_160585258.1
DR100_RS03270 WP_011290314.1
DR100_RS03275 WP_160585259.1
DR100_RS03280 WP_160585261.1
DR100_RS03285 WP_280996770.1
DR100_RS03290 WP_146379684.1
DR100_RS03295 WP_160585263.1
DR100_RS03300 WP_160585265.1
DR100_RS03305 WP_160585267.1
DR100_RS03310 WP_280996773.1
DR100_RS03315 WP_135618994.1
DR100_RS04445 WP_258555624.1
DR100_RS03875 WP_179221224.1
DR100_RS03330 WP_160585271.1
DR100_RS03335 WP_160585273.1
DR100_RS03340 WP_160585275.1
DR100_RS03345 WP_160585277.1
DR100_RS03350 WP_020835880.1
DR100_RS03355 WP_081642895.1
DR100_RS03360 WP_160585278.1
DR100_RS03365 WP_160585278.1
DR100_RS03370 WP_160585280.1
DR100_RS04940 WP_334199375.1
DR100_RS03380 WP_160585282.1
DR100_RS03385 WP_160585284.1
DR100_RS03390 WP_160585286.1
DR100_RS03395 WP_160585288.1
DR100_RS04455 WP_228365424.1
DR100_RS04460 WP_280996793.1
DR100_RS03405 WP_044284635.1
DR100_RS03410 WP_135618732.1
DR100_RS03415 WP_011284063.1
DR100_RS03420 WP_011206141.1
DR100_RS03425 WP_160585290.1
DR100_RS04465 WP_280996797.1
DR100_RS03435 WP_280996797.1
DR100_RS03440 WP_308506997.1
DR100_RS04870 WP_135618726.1
DR100_RS03450 WP_135618726.1
DR100_RS04875 WP_160585296.1
DR100_RS03460 WP_160585298.1
DR100_RS03465 WP_243216202.1
DR100_RS03470 WP_160585300.1
DR100_RS03475 WP_160585302.1
DR100_RS00350 WP_160584739.1
DR100_RS00400 WP_146379479.1
DR100_RS00410 WP_160584741.1
DR100_RS00415 WP_011206135.1
DR100_RS00420 WP_160584743.1
DR100_RS00425 WP_160584745.1
DR100_RS00430 WP_044284773.1
DR100_RS00435 WP_011205925.1
DR100_RS00440 WP_011283891.1
DR100_RS00445 WP_011205923.1
DR100_RS00450 WP_011205922.1
DR100_RS00455 WP_160584747.1
DR100_RS00460 WP_044284579.1
DR100_RS00465 WP_160584749.1
DR100_RS00470 WP_160584751.1
DR100_RS00475 WP_041361533.1
DR100_RS00480 WP_160584753.1
DR100_RS00485 WP_160584754.1
DR100_RS00490 WP_160584756.1
DR100_RS00495 WP_011289986.1
DR100_RS00500 WP_135618519.1
DR100_RS00505 WP_014579568.1
DR100_RS00510 WP_160584758.1
DR100_RS04575 WP_160584760.1
DR100_RS00520 WP_160584761.1
DR100_RS00525 WP_011289982.1
DR100_RS00530 WP_160584763.1
DR100_RS00535 WP_020835520.1
DR100_RS00540 WP_011289979.1
DR100_RS00545 WP_135618505.1
DR100_RS00550 WP_011289977.1
DR100_RS00555 WP_011289976.1
DR100_RS00560 WP_020835518.1
DR100_RS00565 WP_011289974.1
DR100_RS00570 WP_225973008.1
DR100_RS00575 WP_011289973.1
DR100_RS00580 WP_020835515.1
DR100_RS00585 WP_160584765.1
DR100_RS00590 WP_135618497.1
DR100_RS00595 WP_044272682.1
DR100_RS00600 WP_011205889.1
DR100_RS00605 WP_014579550.1
DR100_RS00615 WP_160584767.1
DR100_RS00620 WP_044284571.1
DR100_RS00625 WP_160584769.1
DR100_RS00630 WP_011205883.1
DR100_RS00635 WP_011289963.1
DR100_RS00640 WP_020835507.1
DR100_RS00645 WP_011205880.1
DR100_RS04580 WP_225973007.1
DR100_RS00655 WP_094521545.1
DR100_RS00660 WP_044272282.1
DR100_RS03970 WP_280996468.1
DR100_RS00675 WP_160584772.1
DR100_RS00680 WP_160584774.1
DR100_RS00685 WP_160584776.1
DR100_RS00690 WP_160584778.1
DR100_RS00695 WP_052259122.1
DR100_RS00700 WP_020835500.1
DR100_RS00705 WP_160584780.1
DR100_RS00710 WP_280996469.1
DR100_RS04880 WP_160585306.1
DR100_RS03485 WP_160585306.1
DR100_RS04485 WP_240536590.1
DR100_RS04885 WP_308506998.1
DR100_RS04495 WP_280996803.1
DR100_RS03495 WP_280996804.1
DR100_RS03500 WP_160585308.1
DR100_RS03505 WP_002557992.1
DR100_RS03510 WP_002557992.1
DR100_RS03515 WP_220190741.1
DR100_RS03520 WP_160585310.1
DR100_RS04890 WP_160585311.1
DR100_RS03530 WP_160585313.1
DR100_RS03535 WP_160585315.1
DR100_RS03540 WP_280996806.1
DR100_RS03545 WP_160585319.1
DR100_RS04505 WP_258555866.1
DR100_RS04510 WP_258555867.1
DR100_RS03555 WP_160585323.1
DR100_RS03560 WP_160585325.1
DR100_RS03565 WP_220190743.1
DR100_RS03570 WP_160585327.1
DR100_RS03575 WP_160585327.1
DR100_RS03580 WP_160585331.1
DR100_RS03585 WP_160585331.1
DR100_RS04515 WP_258555731.1
DR100_RS04520 WP_308506999.1
DR100_RS03595 WP_308506999.1
DR100_RS00715 WP_160584784.1
DR100_RS04585 WP_160584786.1
DR100_RS00725 WP_160584789.1
DR100_RS00730 WP_160584791.1
DR100_RS00735 WP_160584793.1
DR100_RS00750 WP_225973014.1
DR100_RS00755 WP_052269169.1
DR100_RS00760 WP_011206103.1
DR100_RS00765 WP_011290017.1
DR100_RS00770 WP_160584795.1
DR100_RS00780 WP_160584797.1
DR100_RS00785 WP_044272325.1
DR100_RS00790 WP_011290023.1
DR100_RS00795 WP_094521583.1
DR100_RS00800 WP_011206094.1
DR100_RS00805 WP_160584799.1
DR100_RS00810 WP_020835572.1
DR100_RS00815 WP_228729168.1
DR100_RS00820 WP_160584800.1
DR100_RS00825 WP_011290028.1
DR100_RS00830 WP_011290029.1
DR100_RS00835 WP_011283930.1
DR100_RS00840 WP_011206086.1
DR100_RS00845 WP_020835574.1
DR100_RS00855 WP_020835575.1
DR100_RS00860 WP_020835576.1
DR100_RS00865 WP_011283934.1
DR100_RS04590 WP_308506986.1
DR100_RS00880 WP_011290034.1
DR100_RS00885 WP_160584803.1
DR100_RS00890 WP_146379504.1
DR100_RS00895 WP_160584805.1
DR100_RS00900 WP_160584807.1
DR100_RS00905 WP_240536364.1
DR100_RS00915 WP_228729169.1
DR100_RS00920 WP_160584809.1
DR100_RS00925 WP_011206072.1
DR100_RS00930 WP_011206071.1
DR100_RS00935 WP_160584811.1
DR100_RS03815 WP_011206069.1
DR100_RS00945 WP_160584813.1
DR100_RS00950 WP_160584816.1
DR100_RS00955 WP_011290044.1
DR100_RS00960 WP_011206065.1
DR100_RS04595 WP_011206064.1
DR100_RS00970 WP_011206063.1
DR100_RS00975 WP_160584818.1
DR100_RS00980 WP_011206061.1
DR100_RS00985 WP_041361583.1
DR100_RS04600 WP_135618593.1
DR100_RS00995 WP_011283955.1
DR100_RS04605 WP_044284596.1
DR100_RS01005 WP_225973017.1
DR100_RS01010 WP_146379514.1
DR100_RS01015 WP_011206054.1
DR100_RS01020 WP_135618603.1
DR100_RS01025 WP_160584820.1
DR100_RS04610 WP_160584822.1
DR100_RS01035 WP_135618608.1
DR100_RS04015 WP_280996499.1
DR100_RS03820 WP_220190648.1
DR100_RS01045 WP_160584824.1
DR100_RS03600 WP_160585333.1
DR100_RS04525 WP_280996807.1
DR100_RS04530 WP_233688424.1
DR100_RS03615 WP_280996808.1
DR100_RS03620 WP_280996808.1
DR100_RS04895 WP_220190744.1
DR100_RS03640 WP_220190744.1
DR100_RS03645 WP_160585335.1
DR100_RS03650 WP_160585337.1
DR100_RS03655 WP_160585337.1
DR100_RS03660 WP_160585339.1
DR100_RS04540 WP_280996809.1
DR100_RS03680 WP_280996809.1
DR100_RS04900 WP_135618734.1
DR100_RS03690 WP_135618734.1
DR100_RS03695 WP_135618734.1
DR100_RS03700 WP_135618734.1
DR100_RS01050 WP_280996517.1
DR100_RS01055 WP_258555948.1
DR100_RS01060 WP_160584826.1
DR100_RS01065 WP_160584828.1
DR100_RS04615 WP_160584830.1
DR100_RS04620 WP_160584832.1
DR100_RS01080 WP_220190649.1
DR100_RS01085 WP_160584834.1
DR100_RS04625 WP_160584836.1
DR100_RS04630 WP_160584838.1
DR100_RS01100 WP_160584840.1
DR100_RS01110 WP_160584842.1
DR100_RS01115 WP_160584845.1
DR100_RS01120 WP_011283835.1
DR100_RS01125 WP_011283834.1
DR100_RS01130 WP_160584847.1
DR100_RS01135 WP_160584849.1
DR100_RS01140 WP_160584852.1
DR100_RS04635 WP_160584854.1
DR100_RS01150 WP_011205847.1
DR100_RS01155 WP_160584856.1
DR100_RS01160 WP_014579519.1
DR100_RS04640 WP_011289930.1
DR100_RS01170 WP_044272260.1
DR100_RS01175 WP_160584858.1
DR100_RS01180 WP_160584860.1
DR100_RS01185 WP_044272251.1
DR100_RS01190 WP_011206529.1
DR100_RS01195 WP_160584861.1
DR100_RS01200 WP_160584863.1
DR100_RS01205 WP_160584865.1
DR100_RS01210 WP_258555934.1
DR100_RS01215 WP_160584866.1
DR100_RS01220 WP_160584867.1
DR100_RS01225 WP_094521530.1
DR100_RS04645 WP_160584870.1
DR100_RS01235 WP_011290441.1
DR100_RS01240 WP_160584872.1
DR100_RS04650 WP_220190650.1
DR100_RS04655 WP_160584874.1
DR100_RS01265 WP_160584874.1
DR100_RS03705 WP_160584874.1
DR100_RS03710 WP_220190745.1
DR100_RS03715 WP_160585341.1
DR100_RS03720 WP_160585341.1
DR100_RS03725 WP_160585341.1
DR100_RS03730 WP_160585341.1
DR100_RS03735 WP_160585341.1
DR100_RS03740 WP_160585341.1
DR100_RS03745 WP_160585341.1
DR100_RS03750 WP_280996811.1
DR100_RS03755 WP_280996812.1
DR100_RS03760 WP_280996812.1
DR100_RS01270 WP_160584884.1
DR100_RS01275 WP_160584886.1
DR100_RS01280 WP_160584888.1
DR100_RS01285 WP_011206510.1
DR100_RS01290 WP_160584890.1
DR100_RS01295 WP_160584892.1
DR100_RS01300 WP_160584894.1
DR100_RS01305 WP_160584896.1
DR100_RS04660 WP_020835916.1
DR100_RS01315 WP_160584898.1
DR100_RS01320 WP_011284373.1
DR100_RS01325 WP_011206502.1
DR100_RS04665 WP_094521522.1
DR100_RS01340 WP_220190660.1
DR100_RS01345 WP_160584902.1
DR100_RS04670 WP_228366117.1
DR100_RS01355 WP_011290421.1
DR100_RS01360 WP_011284367.1
DR100_RS01365 WP_011206494.1
DR100_RS01370 WP_011206493.1
DR100_RS01375 WP_041361708.1
DR100_RS01380 WP_011290418.1
DR100_RS01385 WP_094521520.1
DR100_RS01390 WP_014580012.1
DR100_RS01395 WP_232039558.1
DR100_RS04675 WP_011206488.1
DR100_RS01410 WP_011206487.1
DR100_RS04680 WP_160584906.1
DR100_RS01420 WP_160584907.1
DR100_RS01425 WP_011206484.1
DR100_RS04685 WP_160584909.1
DR100_RS01435 WP_160584911.1
DR100_RS01440 WP_160584913.1
DR100_RS04690 WP_160584915.1
DR100_RS04695 WP_160584917.1
DR100_RS04700 WP_308506987.1
DR100_RS03765 WP_308506987.1
DR100_RS03770 WP_308506987.1
DR100_RS03775 WP_308506987.1
DR100_RS03780 WP_160585347.1
DR100_RS03785 WP_160585347.1
DR100_RS03790 WP_160585349.1
DR100_RS04945 WP_160585349.1
DR100_RS01460 WP_160584919.1
DR100_RS01465 WP_160584921.1
DR100_RS01470 WP_044272610.1
DR100_RS01475 WP_020835862.1
DR100_RS01480 WP_220190663.1
DR100_RS01485 WP_160584923.1
DR100_RS01490 WP_160584925.1
DR100_RS01495 WP_011290368.1
DR100_RS01500 WP_160584927.1
DR100_RS04705 WP_011206427.1
DR100_RS01510 WP_160584929.1
DR100_RS01515 WP_160584931.1
DR100_RS01520 WP_160584933.1
DR100_RS01525 WP_011290372.1
DR100_RS01530 WP_135619070.1
DR100_RS01535 WP_011206433.1
DR100_RS01540 WP_020835872.1
DR100_RS01545 WP_011206435.1
DR100_RS01550 WP_187145658.1
DR100_RS01555 WP_160584935.1
DR100_RS01560 WP_160584937.1
DR100_RS01565 WP_160601093.1
DR100_RS01570 WP_088172525.1
DR100_RS01575 WP_160584939.1
DR100_RS01580 WP_011206358.1
DR100_RS04710 WP_160584941.1
DR100_RS04135 WP_258555521.1
DR100_RS01595 WP_160584943.1
DR100_RS01600 WP_135618745.1
DR100_RS01605 WP_160584945.1
DR100_RS01610 WP_160584947.1
DR100_RS04715 WP_135618751.1
DR100_RS01620 WP_160584949.1
DR100_RS01625 WP_160584951.1
DR100_RS01630 WP_160584953.1
DR100_RS01635 WP_280996561.1
DR100_RS01640 WP_094521762.1
DR100_RS01645 WP_160584957.1
DR100_RS01650 WP_160584959.1
DR100_RS03800 WP_220190746.1
DR100_RS03890 WP_220190746.1
DR100_RS03805 WP_160585351.1
DR100_RS03895 WP_160585351.1
DR100_RS01655 WP_160584965.1
DR100_RS04720 WP_011284289.1
DR100_RS01665 WP_280996564.1
DR100_RS04155 WP_225972997.1
DR100_RS01680 WP_020835845.1
DR100_RS01685 WP_011206391.1
DR100_RS01690 WP_160584967.1
DR100_RS01695 WP_160584969.1
DR100_RS01700 WP_020835843.1
DR100_RS01705 WP_225972996.1
DR100_RS01710 WP_135619020.1
DR100_RS01715 WP_011206385.1
DR100_RS01720 WP_011206384.1
DR100_RS01725 WP_160584971.1
DR100_RS01730 WP_160584973.1
DR100_RS01735 WP_135619012.1
DR100_RS01740 WP_160584974.1
DR100_RS01745 WP_011290331.1
DR100_RS01750 WP_160584976.1
DR100_RS01755 WP_135619008.1
DR100_RS01760 WP_160584978.1
DR100_RS01765 WP_160584980.1
DR100_RS01770 WP_011206374.1
DR100_RS01775 WP_011284269.1
DR100_RS04725 WP_160584982.1
DR100_RS01785 WP_044272563.1
DR100_RS04165 WP_258555422.1
DR100_RS01790 WP_225972995.1
DR100_RS04170 WP_258555826.1
DR100_RS01800 WP_160584990.1
DR100_RS01805 WP_160584992.1
DR100_RS01810 WP_011290300.1
DR100_RS01815 WP_160584994.1
DR100_RS01825 WP_160584996.1
DR100_RS01830 WP_160584998.1
DR100_RS01835 WP_011206320.1
DR100_RS01840 WP_044272553.1
DR100_RS01845 WP_160584999.1
DR100_RS01850 WP_160585000.1
DR100_RS01855 WP_160585001.1
DR100_RS01860 WP_011206315.1
DR100_RS04175 WP_280996592.1
DR100_RS01870 WP_011206313.1
DR100_RS01875 WP_160585002.1
DR100_RS01880 WP_011284228.1
DR100_RS01885 WP_160585003.1
DR100_RS01890 WP_011206309.1
DR100_RS01895 WP_160585004.1
DR100_RS01900 WP_041361673.1
DR100_RS01905 WP_160585005.1
DR100_RS01910 WP_011206305.1
DR100_RS01915 WP_160585006.1
DR100_RS01920 WP_044272549.1
DR100_RS01925 WP_011290282.1
DR100_RS01930 WP_160585007.1
DR100_RS01935 WP_160585008.1
DR100_RS01940 WP_160585009.1
DR100_RS01945 WP_011206298.1
DR100_RS01950 WP_160585011.1
DR100_RS01955 WP_020835790.1
DR100_RS01960 WP_160585013.1
DR100_RS01965 WP_160585015.1
DR100_RS01970 WP_160585017.1
DR100_RS01975 WP_160585019.1
DR100_RS01980 WP_011206200.1
DR100_RS01985 WP_160585020.1
DR100_RS01990 WP_146379610.1
DR100_RS01995 WP_146379611.1
DR100_RS02000 WP_160585022.1
DR100_RS02005 WP_160585024.1
DR100_RS04730 WP_011206194.1
DR100_RS04185 WP_258555396.1
DR100_RS03825 WP_220190676.1
DR100_RS02040 WP_160585026.1
DR100_RS04190 WP_258555257.1
DR100_RS02050 WP_160585027.1
DR100_RS02055 WP_160585028.1
DR100_RS03830 WP_158632000.1
DR100_RS02060 WP_146379613.1
DR100_RS02065 WP_280996618.1
DR100_RS02070 WP_160585030.1
DR100_RS04925 WP_160585030.1
DR100_RS03840 WP_192894277.1
DR100_RS04195 WP_280996623.1
DR100_RS02095 WP_308506990.1
DR100_RS02100 WP_160585032.1
DR100_RS02105 WP_146379617.1
DR100_RS02110 WP_146379618.1
DR100_RS02115 WP_011284100.1
DR100_RS02120 WP_020835695.1
DR100_RS02125 WP_160585033.1
