DR096_RS01760 WP_160615736.1
DR096_RS00010 WP_308507022.1
DR096_RS00060 WP_160615512.1
DR096_RS00070 WP_011206134.1
DR096_RS00075 WP_011283896.1
DR096_RS00080 WP_011289994.1
DR096_RS00085 WP_160615515.1
DR096_RS00090 WP_146379477.1
DR096_RS00095 WP_011205925.1
DR096_RS00100 WP_135618529.1
DR096_RS00105 WP_011205923.1
DR096_RS00110 WP_011205922.1
DR096_RS03840 WP_258555899.1
DR096_RS03845 WP_258555899.1
DR096_RS00120 WP_044284579.1
DR096_RS00125 WP_160615517.1
DR096_RS00130 WP_011283887.1
DR096_RS00135 WP_041361533.1
DR096_RS00140 WP_160615519.1
DR096_RS00145 WP_011283885.1
DR096_RS00150 WP_160607908.1
DR096_RS00155 WP_011289986.1
DR096_RS00160 WP_135618519.1
DR096_RS00165 WP_014579568.1
DR096_RS00170 WP_160615521.1
DR096_RS04485 WP_160615523.1
DR096_RS00180 WP_160615525.1
DR096_RS00185 WP_146379471.1
DR096_RS00190 WP_011289981.1
DR096_RS00195 WP_220191250.1
DR096_RS00200 WP_160615527.1
DR096_RS00205 WP_135618505.1
DR096_RS00210 WP_011289977.1
DR096_RS00215 WP_011289976.1
DR096_RS00220 WP_020835518.1
DR096_RS00225 WP_011289974.1
DR096_RS00230 WP_225973008.1
DR096_RS00235 WP_011289973.1
DR096_RS00240 WP_020835515.1
DR096_RS00245 WP_014579553.1
DR096_RS00250 WP_160615529.1
DR096_RS00255 WP_020835512.1
DR096_RS00260 WP_011205889.1
DR096_RS00265 WP_014579550.1
DR096_RS00275 WP_160589986.1
DR096_RS00280 WP_044284571.1
DR096_RS00285 WP_160589983.1
DR096_RS00290 WP_011205883.1
DR096_RS00295 WP_146379463.1
DR096_RS00300 WP_146379462.1
DR096_RS00305 WP_011205880.1
DR096_RS04490 WP_308507023.1
DR096_RS00315 WP_094521545.1
DR096_RS00320 WP_044272282.1
DR096_RS03875 WP_308507024.1
DR096_RS00335 WP_011289957.1
DR096_RS00340 WP_160615535.1
DR096_RS00345 WP_160585547.1
DR096_RS00350 WP_160615537.1
DR096_RS00355 WP_052259122.1
DR096_RS00360 WP_020835500.1
DR096_RS00365 WP_308507025.1
DR096_RS04270 WP_225973002.1
DR096_RS02830 WP_146379447.1
DR096_RS02835 WP_094521535.1
DR096_RS02840 WP_146379632.1
DR096_RS02845 WP_308507045.1
DR096_RS02850 WP_011284169.1
DR096_RS02855 WP_011290219.1
DR096_RS02860 WP_135618884.1
DR096_RS02865 WP_011206243.1
DR096_RS02870 WP_011206242.1
DR096_RS02875 WP_135618880.1
DR096_RS02880 WP_160615869.1
DR096_RS02885 WP_011206239.1
DR096_RS02890 WP_160615871.1
DR096_RS02895 WP_160615873.1
DR096_RS04275 WP_258555957.1
DR096_RS02905 WP_160615875.1
DR096_RS02915 WP_020835790.1
DR096_RS02920 WP_160585766.1
DR096_RS02925 WP_011206298.1
DR096_RS02930 WP_160615882.1
DR096_RS02935 WP_160615884.1
DR096_RS02940 WP_014579890.1
DR096_RS02945 WP_011290282.1
DR096_RS02950 WP_160615886.1
DR096_RS02955 WP_160615888.1
DR096_RS02960 WP_160608044.1
DR096_RS02965 WP_160608046.1
DR096_RS02970 WP_044272552.1
DR096_RS02975 WP_160585762.1
DR096_RS02980 WP_011206309.1
DR096_RS02985 WP_011206293.1
DR096_RS02990 WP_011206292.1
DR096_RS02995 WP_011206291.1
DR096_RS03000 WP_160585159.1
DR096_RS03005 WP_011206289.1
DR096_RS03010 WP_160590318.1
DR096_RS03015 WP_011206287.1
DR096_RS03020 WP_160615890.1
DR096_RS03025 WP_044272532.1
DR096_RS03030 WP_160615892.1
DR096_RS03040 WP_160615894.1
DR096_RS03045 WP_160615894.1
DR096_RS04730 WP_160615897.1
DR096_RS03055 WP_160615899.1
DR096_RS03060 WP_011206459.1
DR096_RS03070 WP_011206458.1
DR096_RS03075 WP_160606868.1
DR096_RS04735 WP_160615901.1
DR096_RS03085 WP_160585802.1
DR096_RS04740 WP_160615903.1
DR096_RS03095 WP_011284337.1
DR096_RS03100 WP_014579986.1
DR096_RS04745 WP_160585796.1
DR096_RS04300 WP_258555960.1
DR096_RS04310 WP_308507046.1
DR096_RS03120 WP_020835897.1
DR096_RS03125 WP_146379741.1
DR096_RS03130 WP_160615905.1
DR096_RS03135 WP_160585238.1
DR096_RS03140 WP_160615907.1
DR096_RS03145 WP_011290228.1
DR096_RS04750 WP_160615909.1
DR096_RS03155 WP_160615911.1
DR096_RS03160 WP_011290226.1
DR096_RS03165 WP_160615914.1
DR096_RS03170 WP_160588285.1
DR096_RS03175 WP_020835755.1
DR096_RS03180 WP_094521693.1
DR096_RS04755 WP_160615916.1
DR096_RS03190 WP_160615918.1
DR096_RS04760 WP_160615921.1
DR096_RS04765 WP_240536353.1
DR096_RS04770 WP_011206475.1
DR096_RS04775 WP_220191323.1
DR096_RS04780 WP_160615923.1
DR096_RS03230 WP_160615923.1
DR096_RS04360 WP_258555965.1
DR096_RS04365 WP_258555632.1
DR096_RS04370 WP_258555963.1
DR096_RS03245 WP_011290245.1
DR096_RS03250 WP_160590509.1
DR096_RS03255 WP_258555964.1
DR096_RS03260 WP_160615927.1
DR096_RS04785 WP_020835765.1
DR096_RS03270 WP_160584795.1
DR096_RS03275 WP_011290017.1
DR096_RS03280 WP_011206103.1
DR096_RS03285 WP_052269169.1
DR096_RS03290 WP_308507047.1
DR096_RS03305 WP_160584793.1
DR096_RS03310 WP_160615931.1
DR096_RS00370 WP_308507026.1
DR096_RS03880 WP_258555903.1
DR096_RS03775 WP_192894277.1
DR096_RS04825 WP_192894277.1
DR096_RS00395 WP_160615540.1
DR096_RS00400 WP_258555904.1
DR096_RS00405 WP_160615544.1
DR096_RS03785 WP_158632000.1
DR096_RS00410 WP_146379612.1
DR096_RS04830 WP_308507028.1
DR096_RS00420 WP_160590015.1
DR096_RS03890 WP_258555653.1
DR096_RS03895 WP_258555396.1
DR096_RS04500 WP_220191254.1
DR096_RS00455 WP_160585024.1
DR096_RS00460 WP_160585022.1
DR096_RS00465 WP_146379611.1
DR096_RS00470 WP_146379610.1
DR096_RS00475 WP_160615546.1
DR096_RS00480 WP_011206200.1
DR096_RS00485 WP_160615548.1
DR096_RS00490 WP_160615550.1
DR096_RS00495 WP_160615552.1
DR096_RS00500 WP_160615554.1
DR096_RS00505 WP_160607658.1
DR096_RS00510 WP_160590031.1
DR096_RS00515 WP_011206207.1
DR096_RS00520 WP_160585173.1
DR096_RS00525 WP_160585171.1
DR096_RS04505 WP_308507027.1
DR096_RS00535 WP_160615557.1
DR096_RS04510 WP_220191255.1
DR096_RS04515 WP_220191256.1
DR096_RS04520 WP_011206214.1
DR096_RS00555 WP_160615559.1
DR096_RS00560 WP_160585593.1
DR096_RS00565 WP_014579824.1
DR096_RS03790 WP_011206218.1
DR096_RS04525 WP_160615561.1
DR096_RS00575 WP_160615561.1
DR096_RS00580 WP_160615563.1
DR096_RS00585 WP_011206222.1
DR096_RS00590 WP_011206223.1
DR096_RS00595 WP_160615564.1
DR096_RS00600 WP_160615566.1
DR096_RS00605 WP_220191257.1
DR096_RS00610 WP_146379591.1
DR096_RS00615 WP_020835732.1
DR096_RS00620 WP_020835733.1
DR096_RS00625 WP_135618864.1
DR096_RS03315 WP_160615933.1
DR096_RS03320 WP_011206110.1
DR096_RS04790 WP_160615935.1
DR096_RS03330 WP_160615937.1
DR096_RS03335 WP_160615939.1
DR096_RS03340 WP_334199374.1
DR096_RS04795 WP_160615941.1
DR096_RS03350 WP_014579752.1
DR096_RS03355 WP_258555966.1
DR096_RS03360 WP_160615943.1
DR096_RS03365 WP_160615945.1
DR096_RS03370 WP_160615951.1
DR096_RS03375 WP_160615953.1
DR096_RS03380 WP_014579586.1
DR096_RS03825 WP_220191332.1
DR096_RS04800 WP_233688630.1
DR096_RS04395 WP_308507048.1
DR096_RS03395 WP_160590087.1
DR096_RS04805 WP_160585754.1
DR096_RS03405 WP_160585755.1
DR096_RS03410 WP_011284100.1
DR096_RS03415 WP_020835695.1
DR096_RS03420 WP_160585756.1
DR096_RS03425 WP_160615959.1
DR096_RS04405 WP_146420414.1
DR096_RS04410 WP_308507049.1
DR096_RS04810 WP_160615955.1
DR096_RS03440 WP_160615957.1
DR096_RS03445 WP_160615957.1
DR096_RS03450 WP_160615961.1
DR096_RS03455 WP_160615963.1
DR096_RS03460 WP_160585815.1
DR096_RS03465 WP_160615965.1
DR096_RS03470 WP_160585816.1
DR096_RS03475 WP_160585817.1
DR096_RS04815 WP_160615967.1
DR096_RS03485 WP_160615967.1
DR096_RS03490 WP_160615969.1
DR096_RS03495 WP_160615971.1
DR096_RS04435 WP_240536590.1
DR096_RS04820 WP_308506998.1
DR096_RS03505 WP_160615973.1
DR096_RS03510 WP_160585819.1
DR096_RS03515 WP_160615975.1
DR096_RS03520 WP_160615975.1
DR096_RS00630 WP_160615975.1
DR096_RS00635 WP_160615579.1
DR096_RS00640 WP_160585638.1
DR096_RS00645 WP_160590183.1
DR096_RS00650 WP_160615581.1
DR096_RS00655 WP_044272620.1
DR096_RS00660 WP_160585273.1
DR096_RS00665 WP_146379725.1
DR096_RS03795 WP_179221224.1
DR096_RS00675 WP_160585642.1
DR096_RS00680 WP_220191264.1
DR096_RS00685 WP_011206435.1
DR096_RS00690 WP_160615583.1
DR096_RS00695 WP_011206433.1
DR096_RS00700 WP_135619070.1
DR096_RS00705 WP_011290372.1
DR096_RS00710 WP_160615585.1
DR096_RS00715 WP_160615587.1
DR096_RS00720 WP_160615589.1
DR096_RS04530 WP_308507029.1
DR096_RS00730 WP_160615593.1
DR096_RS00735 WP_011290368.1
DR096_RS00740 WP_011206424.1
DR096_RS00750 WP_146379717.1
DR096_RS00755 WP_220191265.1
DR096_RS00760 WP_020835862.1
DR096_RS00765 WP_044272610.1
DR096_RS00770 WP_160615595.1
DR096_RS00775 WP_160615597.1
DR096_RS03940 WP_160615599.1
DR096_RS00785 WP_220191266.1
DR096_RS00790 WP_160615601.1
DR096_RS00795 WP_220191267.1
DR096_RS00800 WP_011284299.1
DR096_RS00805 WP_146379707.1
DR096_RS00810 WP_146379706.1
DR096_RS00815 WP_160615603.1
DR096_RS00820 WP_160615605.1
DR096_RS00825 WP_146379703.1
DR096_RS00830 WP_020835854.1
DR096_RS00835 WP_044272588.1
DR096_RS00840 WP_160615607.1
DR096_RS00845 WP_020835851.1
DR096_RS00850 WP_146379700.1
DR096_RS00855 WP_160615609.1
DR096_RS03525 WP_011206231.1
DR096_RS03530 WP_011284150.1
DR096_RS04445 WP_225972977.1
DR096_RS04450 WP_240532016.1
DR096_RS03550 WP_240532016.1
DR096_RS03555 WP_160585333.1
DR096_RS03560 WP_094521688.1
DR096_RS04455 WP_233688424.1
DR096_RS04460 WP_243234977.1
DR096_RS03570 WP_243234977.1
DR096_RS03835 WP_258555974.1
DR096_RS03575 WP_308507050.1
DR096_RS03580 WP_308507050.1
DR096_RS03585 WP_308507050.1
DR096_RS03590 WP_308507050.1
DR096_RS03595 WP_011290019.1
DR096_RS04890 WP_308507051.1
DR096_RS03605 WP_308507051.1
DR096_RS03610 WP_308507051.1
DR096_RS03615 WP_308507051.1
DR096_RS03625 WP_308507051.1
DR096_RS03630 WP_308507051.1
DR096_RS03635 WP_160615978.1
DR096_RS00860 WP_308507003.1
DR096_RS04535 WP_160615617.1
DR096_RS04540 WP_160615619.1
DR096_RS00875 WP_258555910.1
DR096_RS00880 WP_160615623.1
DR096_RS04545 WP_160615625.1
DR096_RS00890 WP_011206484.1
DR096_RS00895 WP_014580009.1
DR096_RS04550 WP_160615626.1
DR096_RS00905 WP_011206487.1
DR096_RS04555 WP_011284361.1
DR096_RS04835 WP_308507030.1
DR096_RS00925 WP_011290416.1
DR096_RS00930 WP_011206490.1
DR096_RS00935 WP_011290418.1
DR096_RS00940 WP_041361708.1
DR096_RS00945 WP_011206493.1
DR096_RS00950 WP_011206494.1
DR096_RS00955 WP_160615628.1
DR096_RS00960 WP_160600741.1
DR096_RS04560 WP_308507031.1
DR096_RS00970 WP_160590207.1
DR096_RS00975 WP_220191147.1
DR096_RS04565 WP_094521522.1
DR096_RS00990 WP_011206502.1
DR096_RS00995 WP_146379758.1
DR096_RS01000 WP_160615632.1
DR096_RS04570 WP_160615634.1
DR096_RS01010 WP_044272671.1
DR096_RS01015 WP_160615636.1
DR096_RS01020 WP_160615638.1
DR096_RS01025 WP_160590360.1
DR096_RS01030 WP_011206510.1
DR096_RS01035 WP_011290432.1
DR096_RS01040 WP_160615640.1
DR096_RS01045 WP_160615642.1
DR096_RS01050 WP_160615643.1
DR096_RS03640 WP_160615643.1
DR096_RS03645 WP_160615643.1
DR096_RS03650 WP_160615643.1
DR096_RS03655 WP_160615643.1
DR096_RS03660 WP_160615643.1
DR096_RS03665 WP_160615643.1
DR096_RS04895 WP_160615643.1
DR096_RS03680 WP_160615643.1
DR096_RS03685 WP_160615643.1
DR096_RS03690 WP_160615980.1
DR096_RS03695 WP_160615982.1
DR096_RS01055 WP_011290345.1
DR096_RS04575 WP_160615645.1
DR096_RS01065 WP_258555814.1
DR096_RS04580 WP_308507032.1
DR096_RS01080 WP_011284286.1
DR096_RS01085 WP_011206391.1
DR096_RS01090 WP_160584967.1
DR096_RS01095 WP_160615647.1
DR096_RS01100 WP_160590161.1
DR096_RS01105 WP_228365394.1
DR096_RS01110 WP_160590159.1
DR096_RS01115 WP_160615649.1
DR096_RS01120 WP_011206384.1
DR096_RS01125 WP_020835840.1
DR096_RS01130 WP_160615651.1
DR096_RS01135 WP_135619012.1
DR096_RS01140 WP_011206380.1
DR096_RS01145 WP_011290331.1
DR096_RS01150 WP_160615653.1
DR096_RS01155 WP_146379689.1
DR096_RS01160 WP_135619006.1
DR096_RS01165 WP_160615655.1
DR096_RS01170 WP_160615657.1
DR096_RS01175 WP_011284269.1
DR096_RS04585 WP_160615659.1
DR096_RS01185 WP_044272563.1
DR096_RS04005 WP_258555915.1
DR096_RS01190 WP_228365393.1
DR096_RS04010 WP_020835830.1
DR096_RS01200 WP_258555918.1
DR096_RS04900 WP_160615984.1
DR096_RS03705 WP_160615984.1
DR096_RS03710 WP_160615984.1
DR096_RS03715 WP_160615984.1
DR096_RS03720 WP_160615984.1
DR096_RS03725 WP_160615984.1
DR096_RS03730 WP_160615984.1
DR096_RS04905 WP_160615984.1
DR096_RS03740 WP_160615984.1
DR096_RS01205 WP_308507033.1
DR096_RS01210 WP_011290120.1
DR096_RS01215 WP_160615661.1
DR096_RS01220 WP_011290122.1
DR096_RS01225 WP_308507035.1
DR096_RS04590 WP_160615665.1
DR096_RS01235 WP_160585820.1
DR096_RS01240 WP_014579732.1
DR096_RS01245 WP_160590276.1
DR096_RS01250 WP_011284046.1
DR096_RS04595 WP_146379566.1
DR096_RS01285 WP_014579735.1
DR096_RS01290 WP_146379567.1
DR096_RS04600 WP_094521636.1
DR096_RS01300 WP_160615667.1
DR096_RS04605 WP_020835656.1
DR096_RS01310 WP_011290131.1
DR096_RS01315 WP_135618720.1
DR096_RS01320 WP_011284055.1
DR096_RS01325 WP_011284056.1
DR096_RS01330 WP_011205932.1
DR096_RS01335 WP_011205931.1
DR096_RS01340 WP_225973030.1
DR096_RS01345 WP_225973030.1
DR096_RS04045 WP_258555922.1
DR096_RS04610 WP_308507034.1
DR096_RS04615 WP_308507036.1
DR096_RS01360 WP_020835662.1
DR096_RS01365 WP_011206141.1
DR096_RS01370 WP_011284063.1
DR096_RS01375 WP_146379571.1
DR096_RS01385 WP_160615671.1
DR096_RS01390 WP_258555923.1
DR096_RS01395 WP_011284067.1
DR096_RS01400 WP_225973030.1
DR096_RS01405 WP_225973030.1
DR096_RS01410 WP_160615673.1
DR096_RS03805 WP_220191275.1
DR096_RS03810 WP_220191275.1
DR096_RS03745 WP_220191275.1
DR096_RS03750 WP_220191275.1
DR096_RS03760 WP_220191275.1
DR096_RS03765 WP_160615986.1
DR096_RS03770 WP_160615988.1
DR096_RS01420 WP_160615677.1
DR096_RS04620 WP_160615679.1
DR096_RS01430 WP_160615681.1
DR096_RS04625 WP_160615683.1
DR096_RS01440 WP_160615685.1
DR096_RS04630 WP_160615687.1
DR096_RS01450 WP_160615689.1
DR096_RS04635 WP_020835818.1
DR096_RS01460 WP_011206335.1
DR096_RS01465 WP_160615691.1
DR096_RS01470 WP_020835820.1
DR096_RS01475 WP_160615693.1
DR096_RS01480 WP_160615695.1
DR096_RS01485 WP_011290314.1
DR096_RS01490 WP_160615698.1
DR096_RS04085 WP_258555925.1
DR096_RS01505 WP_258555926.1
DR096_RS01510 WP_011206345.1
DR096_RS01515 WP_011206346.1
DR096_RS01520 WP_160615699.1
DR096_RS01525 WP_020835827.1
DR096_RS01530 WP_020835828.1
DR096_RS04090 WP_258555624.1
DR096_RS01540 WP_160615704.1
DR096_RS01545 WP_011205952.1
DR096_RS01550 WP_011290118.1
DR096_RS01555 WP_011205954.1
DR096_RS01560 WP_011205955.1
DR096_RS01565 WP_020835645.1
DR096_RS01570 WP_160588252.1
DR096_RS01575 WP_020835643.1
DR096_RS01580 WP_011284032.1
DR096_RS01585 WP_020835642.1
DR096_RS01590 WP_160607804.1
DR096_RS01595 WP_011205962.1
DR096_RS01600 WP_220191285.1
DR096_RS01605 WP_160585676.1
DR096_RS01610 WP_011205965.1
DR096_RS01615 WP_020835639.1
DR096_RS01620 WP_160615708.1
DR096_RS01625 WP_308507037.1
DR096_RS01630 WP_011205969.1
DR096_RS01635 WP_020835636.1
DR096_RS04640 WP_020835635.1
DR096_RS01645 WP_160615712.1
DR096_RS01650 WP_011205973.1
DR096_RS01655 WP_014579714.1
DR096_RS01660 WP_160615714.1
DR096_RS01665 WP_160615716.1
DR096_RS01670 WP_160615718.1
DR096_RS01675 WP_252862181.1
DR096_RS01680 WP_187145661.1
DR096_RS01685 WP_258555625.1
DR096_RS01690 WP_258555929.1
DR096_RS01695 WP_258555930.1
DR096_RS01700 WP_160615720.1
DR096_RS01705 WP_160615722.1
DR096_RS01710 WP_258555931.1
DR096_RS01715 WP_146379646.1
DR096_RS01720 WP_225972982.1
DR096_RS01725 WP_146379648.1
DR096_RS01730 WP_160615726.1
DR096_RS01735 WP_258555932.1
DR096_RS04100 WP_258555933.1
DR096_RS01745 WP_160615728.1
DR096_RS01750 WP_160615730.1
DR096_RS01755 WP_160615732.1
