NB627_RS01945 WP_146379618.1
NB627_RS01950 WP_404924474.1
NB627_RS01955 WP_404924475.1
NB627_RS01960 WP_404924476.1
NB627_RS01965 WP_011290177.1
NB627_RS01970 WP_404924477.1
NB627_RS01975 WP_404924565.1
NB627_RS01980 WP_404924565.1
NB627_RS01985 WP_404924479.1
NB627_RS01990 WP_404924480.1
NB627_RS01995 WP_404924566.1
NB627_RS02000 WP_404924504.1
NB627_RS02010 WP_011290181.1
NB627_RS02015 WP_143826160.1
NB627_RS02020 WP_258555257.1
NB627_RS02025 WP_044272453.1
NB627_RS02030 WP_225972966.1
NB627_RS02035 WP_258555396.1
NB627_RS02050 WP_011206194.1
NB627_RS02055 WP_014579804.1
NB627_RS02060 WP_011206196.1
NB627_RS02065 WP_146379611.1
NB627_RS02070 WP_146379610.1
NB627_RS02075 WP_404924481.1
NB627_RS02080 WP_011206200.1
NB627_RS02085 WP_404924567.1
NB627_RS02090 WP_404924567.1
NB627_RS02095 WP_404924483.1
NB627_RS02100 WP_160590029.1
NB627_RS02105 WP_404924484.1
NB627_RS02110 WP_348571612.1
NB627_RS02115 WP_011206207.1
NB627_RS02120 WP_404924203.1
NB627_RS02125 WP_011290197.1
NB627_RS02130 WP_404924505.1
NB627_RS02135 WP_404924204.1
NB627_RS02140 WP_404924205.1
NB627_RS02145 WP_404924205.1
NB627_RS02150 WP_404924205.1
NB627_RS02155 WP_404924205.1
NB627_RS02160 WP_014579823.1
NB627_RS02165 WP_014579824.1
NB627_RS02170 WP_011206218.1
NB627_RS02175 WP_404924207.1
NB627_RS02180 WP_404924207.1
NB627_RS02185 WP_020835728.1
NB627_RS02190 WP_011284142.1
NB627_RS02195 WP_404924208.1
NB627_RS02200 WP_146379594.1
NB627_RS02205 WP_404924506.1
NB627_RS02210 WP_404924507.1
NB627_RS02215 WP_404924210.1
NB627_RS02220 WP_404924211.1
NB627_RS02225 WP_020835732.1
NB627_RS02230 WP_020835733.1
NB627_RS02235 WP_135618864.1
NB627_RS02240 WP_011206231.1
NB627_RS02245 WP_011284150.1
NB627_RS02260 WP_404924212.1
NB627_RS02265 WP_404924491.1
NB627_RS02270 WP_160612820.1
NB627_RS02275 WP_404924492.1
NB627_RS02280 WP_404924508.1
NB627_RS02285 WP_404924493.1
NB627_RS02290 WP_404924509.1
NB627_RS02295 WP_002557988.1
NB627_RS02300 WP_002557988.1
NB627_RS02305 WP_404924214.1
NB627_RS02310 WP_404923937.1
NB627_RS02315 WP_404924510.1
NB627_RS02320 WP_404924217.1
NB627_RS02325 WP_404924219.1
NB627_RS02330 WP_404923944.1
NB627_RS02335 WP_160576975.1
NB627_RS02340 WP_404924220.1
NB627_RS02345 WP_404923946.1
NB627_RS02350 WP_404924511.1
NB627_RS02355 WP_404924494.1
NB627_RS02360 WP_404924222.1
NB627_RS02365 WP_225972974.1
NB627_RS02370 WP_146379626.1
NB627_RS02375 WP_404924223.1
NB627_RS02380 WP_011206239.1
NB627_RS02385 WP_146379628.1
NB627_RS02390 WP_135618880.1
NB627_RS02395 WP_146379630.1
NB627_RS02400 WP_146379630.1
NB627_RS02405 WP_146379631.1
NB627_RS02410 WP_225972975.1
NB627_RS02415 WP_011284169.1
NB627_RS02420 WP_011206247.1
NB627_RS02425 WP_404924224.1
NB627_RS02430 WP_011290222.1
NB627_RS02435 WP_020835755.1
NB627_RS02440 WP_404924512.1
NB627_RS02445 WP_404924513.1
NB627_RS02450 WP_404924514.1
NB627_RS02455 WP_011290226.1
NB627_RS02460 WP_011206256.1
NB627_RS02465 WP_160607686.1
NB627_RS02470 WP_011290228.1
NB627_RS02475 WP_404924227.1
NB627_RS02480 WP_148174330.1
NB627_RS02485 WP_258556712.1
NB627_RS02490 WP_404924229.1
NB627_RS02495 WP_011290245.1
NB627_RS02500 WP_404924230.1
NB627_RS02505 WP_404923958.1
NB627_RS02510 WP_404923958.1
NB627_RS02515 WP_404924231.1
NB627_RS02520 WP_404924232.1
NB627_RS02525 WP_404924515.1
NB627_RS02530 WP_404924234.1
NB627_RS02535 WP_011206271.1
NB627_RS02540 WP_404924236.1
NB627_RS02545 WP_404924237.1
NB627_RS02550 WP_404924516.1
NB627_RS02555 WP_404924239.1
NB627_RS02560 WP_404924240.1
NB627_RS02565 WP_404924240.1
NB627_RS02570 WP_225972984.1
NB627_RS02575 WP_404924517.1
NB627_RS02580 WP_404924518.1
NB627_RS02585 WP_404924519.1
NB627_RS02590 WP_404924520.1
NB627_RS02595 WP_404924521.1
NB627_RS02600 WP_404924522.1
NB627_RS02605 WP_146379652.1
NB627_RS02610 WP_020835781.1
NB627_RS02620 WP_404924246.1
NB627_RS02625 WP_135619210.1
NB627_RS02630 WP_404924247.1
NB627_RS02635 WP_011206287.1
NB627_RS02640 WP_179221158.1
NB627_RS02645 WP_011206289.1
NB627_RS02650 WP_041361671.1
NB627_RS02655 WP_404924248.1
NB627_RS02660 WP_011206292.1
NB627_RS02665 WP_011206293.1
NB627_RS02680 WP_404924249.1
NB627_RS02685 WP_404924250.1
NB627_RS02690 WP_280996645.1
NB627_RS02695 WP_404924495.1
NB627_RS02700 WP_020835790.1
NB627_RS02705 WP_011206297.1
NB627_RS02710 WP_011206298.1
NB627_RS02715 WP_011206299.1
NB627_RS02720 WP_404924251.1
NB627_RS02725 WP_404924252.1
NB627_RS02730 WP_094521719.1
NB627_RS02735 WP_404924253.1
NB627_RS02740 WP_404924254.1
NB627_RS02745 WP_020835797.1
NB627_RS02750 WP_146379664.1
NB627_RS02755 WP_404924255.1
NB627_RS02760 WP_404924256.1
NB627_RS02765 WP_011206309.1
NB627_RS02770 WP_011206310.1
NB627_RS02775 WP_011206311.1
NB627_RS02780 WP_404924496.1
NB627_RS02785 WP_404924257.1
NB627_RS02790 WP_011206313.1
NB627_RS02795 WP_192894279.1
NB627_RS02800 WP_404924258.1
NB627_RS02805 WP_404924259.1
NB627_RS02810 WP_135618962.1
NB627_RS02815 WP_404924260.1
NB627_RS02820 WP_404924261.1
NB627_RS02825 WP_011206320.1
NB627_RS02830 WP_404924523.1
NB627_RS02835 WP_404924524.1
NB627_RS02840 WP_011290297.1
NB627_RS02845 WP_404924263.1
NB627_RS02850 WP_011290300.1
NB627_RS02855 WP_020835811.1
NB627_RS02860 WP_404924265.1
NB627_RS02865 WP_404924266.1
NB627_RS02870 WP_160585659.1
NB627_RS02875 WP_404924267.1
NB627_RS02880 WP_044272557.1
NB627_RS02885 WP_404924268.1
NB627_RS02890 WP_020835817.1
NB627_RS02895 WP_011206334.1
NB627_RS02900 WP_011206335.1
NB627_RS02905 WP_011206335.1
NB627_RS02910 WP_020835820.1
NB627_RS02915 WP_404924270.1
NB627_RS02920 WP_011284253.1
NB627_RS02925 WP_011290314.1
NB627_RS02930 WP_179696078.1
NB627_RS02935 WP_404924272.1
NB627_RS02940 WP_404924273.1
NB627_RS02945 WP_404924274.1
NB627_RS02950 WP_160587842.1
NB627_RS02955 WP_404924275.1
NB627_RS02960 WP_233688497.1
NB627_RS02965 WP_404924276.1
NB627_RS02970 WP_404924277.1
NB627_RS02975 WP_160585684.1
NB627_RS02980 WP_041361798.1
NB627_RS02985 WP_404924525.1
NB627_RS02990 WP_258555242.1
NB627_RS02995 WP_146379686.1
NB627_RS03000 WP_404924279.1
NB627_RS03005 WP_011206373.1
NB627_RS03010 WP_014579936.1
NB627_RS03015 WP_011206375.1
NB627_RS03020 WP_135619006.1
NB627_RS03025 WP_135619006.1
NB627_RS03030 WP_404924526.1
NB627_RS03035 WP_011290331.1
NB627_RS03040 WP_020835837.1
NB627_RS03045 WP_041361684.1
NB627_RS03050 WP_404924527.1
NB627_RS03055 WP_404924281.1
NB627_RS03060 WP_011206384.1
NB627_RS03065 WP_011206385.1
NB627_RS03070 WP_404924282.1
NB627_RS03075 WP_225972996.1
NB627_RS03080 WP_404924283.1
NB627_RS03085 WP_404924284.1
NB627_RS03090 WP_011290340.1
NB627_RS03095 WP_011206391.1
NB627_RS03100 WP_011206391.1
NB627_RS03105 WP_308507032.1
NB627_RS03110 WP_404924285.1
NB627_RS03115 WP_011284289.1
NB627_RS03120 WP_146379698.1
NB627_RS03125 WP_044272729.1
NB627_RS03130 WP_011290347.1
NB627_RS03135 WP_020835851.1
NB627_RS03140 WP_020835852.1
NB627_RS03145 WP_135619036.1
NB627_RS03150 WP_020835854.1
NB627_RS03155 WP_011290352.1
NB627_RS03160 WP_146379704.1
NB627_RS03165 WP_041361690.1
NB627_RS03170 WP_404924287.1
NB627_RS03175 WP_404924288.1
NB627_RS03180 WP_404924289.1
NB627_RS03185 WP_404924290.1
NB627_RS03190 WP_404924291.1
NB627_RS03195 WP_404924292.1
NB627_RS03200 WP_404924293.1
NB627_RS03205 WP_404924497.1
NB627_RS03210 WP_404924294.1
NB627_RS03215 WP_404924498.1
NB627_RS03220 WP_404924295.1
NB627_RS03225 WP_404924499.1
NB627_RS03230 WP_404924528.1
NB627_RS03235 WP_002557698.1
NB627_RS03240 WP_020835860.1
NB627_RS03245 WP_404924529.1
NB627_RS03250 WP_404924530.1
NB627_RS03255 WP_020835862.1
NB627_RS03260 WP_404924297.1
NB627_RS03265 WP_404924298.1
NB627_RS03270 WP_011206424.1
NB627_RS03275 WP_011206425.1
NB627_RS03280 WP_160600929.1
NB627_RS03285 WP_404924531.1
NB627_RS03290 WP_404924299.1
NB627_RS03295 WP_404924532.1
NB627_RS03300 WP_404924301.1
NB627_RS03305 WP_011290372.1
NB627_RS03310 WP_404924302.1
NB627_RS03315 WP_011206433.1
NB627_RS03320 WP_404924303.1
NB627_RS03325 WP_011206435.1
NB627_RS03330 WP_404924022.1
NB627_RS03335 WP_404924023.1
NB627_RS03340 WP_404924304.1
NB627_RS03345 WP_041361696.1
NB627_RS03350 WP_160585271.1
NB627_RS03355 WP_160585273.1
NB627_RS03360 WP_160585275.1
NB627_RS03365 WP_160585275.1
NB627_RS03370 WP_020835880.1
NB627_RS03375 WP_081642895.1
NB627_RS03380 WP_160585278.1
NB627_RS03385 WP_160588066.1
NB627_RS03390 WP_160588068.1
NB627_RS03395 WP_404924305.1
NB627_RS03400 WP_404924533.1
NB627_RS03405 WP_404924307.1
NB627_RS03415 WP_020835888.1
NB627_RS03420 WP_020835889.1
NB627_RS03425 WP_011206453.1
NB627_RS03430 WP_041361699.1
NB627_RS03435 WP_404924308.1
NB627_RS03440 WP_404924309.1
NB627_RS03445 WP_404924310.1
NB627_RS03450 WP_011206458.1
NB627_RS03460 WP_011206459.1
NB627_RS03465 WP_404924311.1
NB627_RS03470 WP_404924312.1
NB627_RS03475 WP_404924313.1
NB627_RS03480 WP_404924314.1
NB627_RS03485 WP_404924315.1
NB627_RS03490 WP_146379740.1
NB627_RS03495 WP_404924316.1
NB627_RS03500 WP_404924317.1
NB627_RS03505 WP_160585238.1
NB627_RS03510 WP_404924318.1
NB627_RS03515 WP_404924318.1
NB627_RS03520 WP_404924319.1
NB627_RS03525 WP_404924320.1
NB627_RS03530 WP_308704613.1
NB627_RS03535 WP_020835902.1
NB627_RS03540 WP_020835902.1
NB627_RS03545 WP_404924322.1
NB627_RS03550 WP_404924534.1
NB627_RS03555 WP_404924323.1
NB627_RS03560 WP_404924324.1
NB627_RS03565 WP_404924500.1
NB627_RS03570 WP_404912058.1
NB627_RS03575 WP_404924325.1
NB627_RS03580 WP_011206484.1
NB627_RS03585 WP_160584907.1
NB627_RS03590 WP_404924327.1
NB627_RS03595 WP_011206487.1
NB627_RS03605 WP_011206488.1
NB627_RS03610 WP_232039558.1
NB627_RS03615 WP_014580012.1
NB627_RS03620 WP_011206490.1
NB627_RS03625 WP_404924043.1
NB627_RS03630 WP_160585582.1
NB627_RS03635 WP_160588182.1
NB627_RS03640 WP_011206494.1
NB627_RS03645 WP_404924331.1
NB627_RS03650 WP_011290421.1
NB627_RS03655 WP_228366117.1
NB627_RS03660 WP_011290423.1
NB627_RS03665 WP_011290423.1
NB627_RS03670 WP_404924332.1
NB627_RS03680 WP_404924333.1
NB627_RS03685 WP_011284373.1
NB627_RS03690 WP_404924334.1
NB627_RS03695 WP_404924335.1
NB627_RS03700 WP_404924335.1
NB627_RS03705 WP_404924336.1
NB627_RS03710 WP_160584892.1
NB627_RS03715 WP_404924337.1
NB627_RS03720 WP_011206510.1
NB627_RS03725 WP_404924338.1
NB627_RS03730 WP_404924339.1
NB627_RS03735 WP_404924340.1
NB627_RS03740 WP_404924341.1
NB627_RS03745 WP_404924341.1
NB627_RS03750 WP_404924343.1
NB627_RS03755 WP_404924535.1
NB627_RS03760 WP_404924536.1
NB627_RS03775 WP_348571896.1
NB627_RS03780 WP_050195472.1
NB627_RS03785 WP_041361715.1
NB627_RS03790 WP_011206522.1
NB627_RS03795 WP_404924345.1
NB627_RS03800 WP_404924346.1
NB627_RS03805 WP_404924537.1
NB627_RS03810 WP_404924348.1
NB627_RS03815 WP_011206527.1
NB627_RS03820 WP_014580051.1
NB627_RS03825 WP_011206529.1
