Orthogroup	MHP_MHP691_genes	MHP_MHP696_genes
OG0000049	DR087_RS01000	DR090_RS02075
OG0000050	DR087_RS02450	DR090_RS02580
OG0000051	DR087_RS01275	DR090_RS01435
OG0000052	DR087_RS00505	DR090_RS01330
OG0000053	DR087_RS04540	DR090_RS04575
OG0000054	DR087_RS02475	DR090_RS02605
OG0000055	DR087_RS00555	DR090_RS03105
OG0000056	DR087_RS00765	DR090_RS01170
OG0000057	DR087_RS01485	DR090_RS01695
OG0000060	DR087_RS00510	DR090_RS03905
OG0000061	DR087_RS01595	DR090_RS00925
OG0000062	DR087_RS00395	DR090_RS01220
OG0000063	DR087_RS04450	DR090_RS01215
OG0000064	DR087_RS00380	DR090_RS01205
OG0000065	DR087_RS00215	DR090_RS03030
OG0000066	DR087_RS01175	DR090_RS02475
OG0000067	DR087_RS02860	DR090_RS02685
OG0000067	DR087_RS03450	DR090_RS03330
OG0000068	DR087_RS03140	DR090_RS00170
OG0000069	DR087_RS01375	DR090_RS01590
OG0000070	DR087_RS02480	DR090_RS02610
OG0000071	DR087_RS00780	DR090_RS02030
OG0000072	DR087_RS02175	DR090_RS04500
OG0000073	DR087_RS02200	DR090_RS00125
OG0000074	DR087_RS04685	DR090_RS04455
OG0000075	DR087_RS01860	DR090_RS00610
OG0000076	DR087_RS01875	DR090_RS00595
OG0000077	DR087_RS03060	DR090_RS00505
OG0000078	DR087_RS02065	DR090_RS02395
OG0000079	DR087_RS02980	DR090_RS02780
OG0000080	DR087_RS04005	DR090_RS03915
OG0000081	DR087_RS01855	DR090_RS00615
OG0000082	DR087_RS01685	DR090_RS04165
OG0000083	DR087_RS00065	DR090_RS01095
OG0000084	DR087_RS00090	DR090_RS02885
OG0000085	DR087_RS00095	DR090_RS02890
OG0000086	DR087_RS00105	DR090_RS02900
OG0000087	DR087_RS00120	DR090_RS02915
OG0000088	DR087_RS00125	DR090_RS02920
OG0000089	DR087_RS00135	DR090_RS02930
OG0000090	DR087_RS00500	DR090_RS01325
OG0000091	DR087_RS00485	DR090_RS01310
OG0000092	DR087_RS00470	DR090_RS01295
OG0000093	DR087_RS00465	DR090_RS01290
OG0000094	DR087_RS00460	DR090_RS01285
OG0000095	DR087_RS00435	DR090_RS01260
OG0000096	DR087_RS00430	DR090_RS01255
OG0000097	DR087_RS00410	DR090_RS01235
OG0000098	DR087_RS00400	DR090_RS01225
OG0000099	DR087_RS00775	DR090_RS04400
OG0000100	DR087_RS00750	DR090_RS01160
OG0000101	DR087_RS00745	DR090_RS01155
OG0000102	DR087_RS02090	DR090_RS02370
OG0000103	DR087_RS00180	DR090_RS03065
OG0000104	DR087_RS00185	DR090_RS03060
OG0000105	DR087_RS00200	DR090_RS03045
OG0000106	DR087_RS00210	DR090_RS03035
OG0000107	DR087_RS00220	DR090_RS03025
OG0000108	DR087_RS00225	DR090_RS03020
OG0000109	DR087_RS00230	DR090_RS03015
OG0000110	DR087_RS01695	DR090_RS02655
OG0000111	DR087_RS01700	DR090_RS02660
OG0000112	DR087_RS01710	DR090_RS02670
OG0000113	DR087_RS04610	DR090_RS04615
OG0000114	DR087_RS01740	DR090_RS03300
OG0000115	DR087_RS01750	DR090_RS03285
OG0000116	DR087_RS03310	DR090_RS00435
OG0000117	DR087_RS03305	DR090_RS00440
OG0000118	DR087_RS01190	DR090_RS02460
OG0000119	DR087_RS01185	DR090_RS02465
OG0000120	DR087_RS01170	DR090_RS02480
OG0000121	DR087_RS01145	DR090_RS02505
OG0000122	DR087_RS01140	DR090_RS02510
OG0000123	DR087_RS01120	DR090_RS02530
OG0000124	DR087_RS01115	DR090_RS02535
OG0000125	DR087_RS01110	DR090_RS02540
OG0000126	DR087_RS01100	DR090_RS02835
OG0000127	DR087_RS01090	DR090_RS02845
OG0000128	DR087_RS01075	DR090_RS02860
OG0000129	DR087_RS01070	DR090_RS02865
OG0000130	DR087_RS01060	DR090_RS02875
OG0000131	DR087_RS04535	DR090_RS03150
OG0000132	DR087_RS04530	DR090_RS04600
OG0000133	DR087_RS02865	DR090_RS02690
OG0000134	DR087_RS02870	DR090_RS02695
OG0000135	DR087_RS02885	DR090_RS02710
OG0000136	DR087_RS02890	DR090_RS02715
OG0000137	DR087_RS02930	DR090_RS02755
OG0000138	DR087_RS03165	DR090_RS00195
OG0000139	DR087_RS03135	DR090_RS00165
OG0000140	DR087_RS03130	DR090_RS00160
OG0000141	DR087_RS01495	DR090_RS01705
OG0000142	DR087_RS04585	DR090_RS04450
OG0000143	DR087_RS01465	DR090_RS01680
OG0000144	DR087_RS01455	DR090_RS01670
OG0000145	DR087_RS01445	DR090_RS01660
OG0000146	DR087_RS01435	DR090_RS01650
OG0000147	DR087_RS01430	DR090_RS01645
OG0000148	DR087_RS01415	DR090_RS01630
OG0000149	DR087_RS01405	DR090_RS01620
OG0000150	DR087_RS01390	DR090_RS01605
OG0000151	DR087_RS03290	DR090_RS01555
OG0000152	DR087_RS03285	DR090_RS01550
OG0000153	DR087_RS03280	DR090_RS01545
OG0000154	DR087_RS03270	DR090_RS01535
OG0000155	DR087_RS03545	DR090_RS01495
OG0000156	DR087_RS01225	DR090_RS01485
OG0000157	DR087_RS04555	DR090_RS04440
OG0000158	DR087_RS04560	DR090_RS04435
OG0000159	DR087_RS04805	DR090_RS02595
OG0000160	DR087_RS02460	DR090_RS02590
OG0000161	DR087_RS02455	DR090_RS02585
OG0000162	DR087_RS02445	DR090_RS02575
OG0000163	DR087_RS02440	DR090_RS02570
OG0000164	DR087_RS03205	DR090_RS03230
OG0000165	DR087_RS01520	DR090_RS01015
OG0000166	DR087_RS00005	DR090_RS01035
OG0000167	DR087_RS00020	DR090_RS01050
OG0000168	DR087_RS00025	DR090_RS01055
OG0000169	DR087_RS01010	DR090_RS02070
OG0000170	DR087_RS00990	DR090_RS02085
OG0000171	DR087_RS00980	DR090_RS02095
OG0000172	DR087_RS00975	DR090_RS02105
OG0000173	DR087_RS00970	DR090_RS02110
OG0000174	DR087_RS00965	DR090_RS02115
OG0000175	DR087_RS00950	DR090_RS02130
OG0000176	DR087_RS00900	DR090_RS02180
OG0000177	DR087_RS00895	DR090_RS02185
OG0000178	DR087_RS00890	DR090_RS02190
OG0000179	DR087_RS00880	DR090_RS02200
OG0000180	DR087_RS00875	DR090_RS02205
OG0000181	DR087_RS04520	DR090_RS04655
OG0000182	DR087_RS00820	DR090_RS03515
OG0000183	DR087_RS00785	DR090_RS02035
OG0000184	DR087_RS02140	DR090_RS01995
OG0000185	DR087_RS02155	DR090_RS02010
OG0000186	DR087_RS04735	DR090_RS04605
OG0000187	DR087_RS03425	DR090_RS03190
OG0000188	DR087_RS03415	DR090_RS03200
OG0000189	DR087_RS04425	DR090_RS04625
OG0000190	DR087_RS00260	DR090_RS03370
OG0000191	DR087_RS00240	DR090_RS03395
OG0000192	DR087_RS02805	DR090_RS00355
OG0000193	DR087_RS02790	DR090_RS00340
OG0000194	DR087_RS02185	DR090_RS00140
OG0000195	DR087_RS02190	DR090_RS00135
OG0000196	DR087_RS02210	DR090_RS00115
OG0000197	DR087_RS02215	DR090_RS00110
OG0000198	DR087_RS02230	DR090_RS00095
OG0000199	DR087_RS02235	DR090_RS00090
OG0000200	DR087_RS02250	DR090_RS00075
OG0000201	DR087_RS02260	DR090_RS00065
OG0000202	DR087_RS02315	DR090_RS00010
OG0000203	DR087_RS02320	DR090_RS00005
OG0000204	DR087_RS04700	DR090_RS04470
OG0000205	DR087_RS02610	DR090_RS01955
OG0000206	DR087_RS02590	DR090_RS01935
OG0000207	DR087_RS02575	DR090_RS01920
OG0000208	DR087_RS02570	DR090_RS01915
OG0000209	DR087_RS02565	DR090_RS01910
OG0000210	DR087_RS02520	DR090_RS01865
OG0000211	DR087_RS02630	DR090_RS01855
OG0000212	DR087_RS02640	DR090_RS01845
OG0000213	DR087_RS02645	DR090_RS01840
OG0000214	DR087_RS02650	DR090_RS01835
OG0000215	DR087_RS02655	DR090_RS01830
OG0000216	DR087_RS02660	DR090_RS01825
OG0000217	DR087_RS02665	DR090_RS01820
OG0000218	DR087_RS02675	DR090_RS01810
OG0000219	DR087_RS02680	DR090_RS01805
OG0000220	DR087_RS02685	DR090_RS01800
OG0000221	DR087_RS02690	DR090_RS01795
OG0000222	DR087_RS02695	DR090_RS01790
OG0000223	DR087_RS02700	DR090_RS01785
OG0000224	DR087_RS02710	DR090_RS01775
OG0000225	DR087_RS02720	DR090_RS01765
OG0000226	DR087_RS02725	DR090_RS01760
OG0000227	DR087_RS02730	DR090_RS01755
OG0000228	DR087_RS04810	DR090_RS04680
OG0000229	DR087_RS02740	DR090_RS01745
OG0000230	DR087_RS02745	DR090_RS01740
OG0000231	DR087_RS02755	DR090_RS01730
OG0000232	DR087_RS02765	DR090_RS01720
OG0000233	DR087_RS02010	DR090_RS00225
OG0000234	DR087_RS01970	DR090_RS00260
OG0000235	DR087_RS01960	DR090_RS00270
OG0000236	DR087_RS01955	DR090_RS00275
OG0000237	DR087_RS01950	DR090_RS00280
OG0000238	DR087_RS01940	DR090_RS00290
OG0000239	DR087_RS03355	DR090_RS03000
OG0000240	DR087_RS03350	DR090_RS02995
OG0000241	DR087_RS03340	DR090_RS02985
OG0000242	DR087_RS03365	DR090_RS02980
OG0000243	DR087_RS03370	DR090_RS02975
OG0000244	DR087_RS03380	DR090_RS02965
OG0000245	DR087_RS03390	DR090_RS02955
OG0000246	DR087_RS00560	DR090_RS03110
OG0000247	DR087_RS02415	DR090_RS00810
OG0000248	DR087_RS02405	DR090_RS00800
OG0000249	DR087_RS02400	DR090_RS00795
OG0000250	DR087_RS02385	DR090_RS00780
OG0000251	DR087_RS02350	DR090_RS00745
OG0000252	DR087_RS02340	DR090_RS00735
OG0000253	DR087_RS02335	DR090_RS00730
OG0000254	DR087_RS02325	DR090_RS00720
OG0000255	DR087_RS01760	DR090_RS00710
OG0000256	DR087_RS01765	DR090_RS00705
OG0000257	DR087_RS01790	DR090_RS00680
OG0000258	DR087_RS01800	DR090_RS00670
OG0000259	DR087_RS01830	DR090_RS00640
OG0000260	DR087_RS01840	DR090_RS00630
OG0000261	DR087_RS04615	DR090_RS04350
OG0000262	DR087_RS01865	DR090_RS00605
OG0000263	DR087_RS01880	DR090_RS00590
OG0000264	DR087_RS01895	DR090_RS00575
OG0000265	DR087_RS01910	DR090_RS00565
OG0000266	DR087_RS03015	DR090_RS00550
OG0000267	DR087_RS03030	DR090_RS00535
OG0000268	DR087_RS03035	DR090_RS00530
OG0000269	DR087_RS03050	DR090_RS00515
OG0000270	DR087_RS04505	DR090_RS04395
OG0000271	DR087_RS00715	DR090_RS01125
OG0000272	DR087_RS00710	DR090_RS01120
OG0000273	DR087_RS00705	DR090_RS01115
OG0000274	DR087_RS00685	DR090_RS02335
OG0000275	DR087_RS04495	DR090_RS04540
OG0000276	DR087_RS00675	DR090_RS02325
OG0000277	DR087_RS00665	DR090_RS02315
OG0000278	DR087_RS00660	DR090_RS02310
OG0000279	DR087_RS00650	DR090_RS02300
OG0000280	DR087_RS00645	DR090_RS02295
OG0000281	DR087_RS00640	DR090_RS02290
OG0000282	DR087_RS04485	DR090_RS04530
OG0000283	DR087_RS00610	DR090_RS02260
OG0000284	DR087_RS00605	DR090_RS02255
OG0000285	DR087_RS04480	DR090_RS04525
OG0000286	DR087_RS02425	DR090_RS02555
OG0000287	DR087_RS02940	DR090_RS02820
OG0000288	DR087_RS02950	DR090_RS02810
OG0000289	DR087_RS02955	DR090_RS02805
OG0000290	DR087_RS01285	DR090_RS01425
OG0000291	DR087_RS01295	DR090_RS01415
OG0000292	DR087_RS01300	DR090_RS01410
OG0000293	DR087_RS01305	DR090_RS01405
OG0000294	DR087_RS01315	DR090_RS01395
OG0000295	DR087_RS01320	DR090_RS01390
OG0000296	DR087_RS02990	DR090_RS02770
OG0000297	DR087_RS02985	DR090_RS02775
OG0000298	DR087_RS02390	DR090_RS00785
OG0000299	DR087_RS02365	DR090_RS03800
OG0000300	DR087_RS01890	DR090_RS00580
OG0000301	DR087_RS03020	DR090_RS00545
OG0000302	DR087_RS03025	DR090_RS00540
OG0000303	DR087_RS02895	DR090_RS02720
OG0000304	DR087_RS02770	DR090_RS01715
OG0000305	DR087_RS01440	DR090_RS01655
OG0000306	DR087_RS01365	DR090_RS01580
OG0000307	DR087_RS03275	DR090_RS01540
OG0000308	DR087_RS01265	DR090_RS01445
OG0000309	DR087_RS01330	DR090_RS01380
OG0000310	DR087_RS02945	DR090_RS02815
OG0000311	DR087_RS02485	DR090_RS02615
OG0000312	DR087_RS02470	DR090_RS02600
OG0000313	DR087_RS03215	DR090_RS03240
OG0000314	DR087_RS01500	DR090_RS01030
OG0000315	DR087_RS00030	DR090_RS01060
OG0000316	DR087_RS00040	DR090_RS01070
OG0000317	DR087_RS00130	DR090_RS02925
OG0000318	DR087_RS04400	DR090_RS04370
OG0000319	DR087_RS00195	DR090_RS03050
OG0000320	DR087_RS01720	DR090_RS02680
OG0000321	DR087_RS01195	DR090_RS02455
OG0000322	DR087_RS01150	DR090_RS02500
OG0000323	DR087_RS01020	DR090_RS03160
OG0000324	DR087_RS00235	DR090_RS03400
OG0000325	DR087_RS02195	DR090_RS00130
OG0000326	DR087_RS02290	DR090_RS00035
OG0000327	DR087_RS02295	DR090_RS00030
OG0000328	DR087_RS02560	DR090_RS01905
OG0000329	DR087_RS02540	DR090_RS01885
OG0000330	DR087_RS01995	DR090_RS00235
OG0000331	DR087_RS03375	DR090_RS02970
OG0000332	DR087_RS00940	DR090_RS02140
OG0000333	DR087_RS00930	DR090_RS02150
OG0000334	DR087_RS00825	DR090_RS03510
OG0000335	DR087_RS00815	DR090_RS02065
OG0000336	DR087_RS04490	DR090_RS04535
OG0000337	DR087_RS00385	DR090_RS01210
OG0000338	DR087_RS00425	DR090_RS01250
OG0000339	DR087_RS01745	DR090_RS03290
OG0000340	DR087_RS01215	DR090_RS03610
OG0000341	DR087_RS00255	DR090_RS03365
OG0000342	DR087_RS02225	DR090_RS00100
OG0000343	DR087_RS00920	DR090_RS02160
OG0000344	DR087_RS02910	DR090_RS02735
OG0000345	DR087_RS02715	DR090_RS01770
OG0000346	DR087_RS00635	DR090_RS02285
OG0000347	DR087_RS01125	DR090_RS02525
OG0000348	DR087_RS02300	DR090_RS00025
OG0000349	DR087_RS04500	DR090_RS04545
OG0000350	DR087_RS03265	DR090_RS01530
OG0000351	DR087_RS03115	DR090_RS00455
OG0000352	DR087_RS01525	DR090_RS01010
OG0000353	DR087_RS01155	DR090_RS02495
OG0000354	DR087_RS03150	DR090_RS00180
OG0000355	DR087_RS04595	DR090_RS04360
OG0000356	DR087_RS04395	DR090_RS04365
OG0000357	DR087_RS04525	DR090_RS04510
OG0000358	DR087_RS00955	DR090_RS02125
OG0000359	DR087_RS04665	DR090_RS04320
OG0000360	DR087_RS01795	DR090_RS00675
OG0000361	DR087_RS01825	DR090_RS00645
OG0000362	DR087_RS02965	DR090_RS02795
OG0000363	DR087_RS04545	DR090_RS02850
OG0000364	DR087_RS01580	DR090_RS00955
OG0000365	DR087_RS04420	DR090_RS04390
OG0000366	DR087_RS00100	DR090_RS02895
OG0000367	DR087_RS00110	DR090_RS02905
OG0000368	DR087_RS00490	DR090_RS01315
OG0000369	DR087_RS04455	DR090_RS04415
OG0000371	DR087_RS04765	DR090_RS01270
OG0000372	DR087_RS00440	DR090_RS01265
OG0000373	DR087_RS00415	DR090_RS01240
OG0000374	DR087_RS00405	DR090_RS01230
OG0000375	DR087_RS00190	DR090_RS03055
OG0000376	DR087_RS01705	DR090_RS02665
OG0000377	DR087_RS01715	DR090_RS02675
OG0000378	DR087_RS03315	DR090_RS00430
OG0000379	DR087_RS01160	DR090_RS02490
OG0000380	DR087_RS01135	DR090_RS02515
OG0000381	DR087_RS01095	DR090_RS02840
OG0000382	DR087_RS01065	DR090_RS02870
OG0000383	DR087_RS01025	DR090_RS03155
OG0000384	DR087_RS03460	DR090_RS03315
OG0000385	DR087_RS03455	DR090_RS03320
OG0000386	DR087_RS02875	DR090_RS02700
OG0000387	DR087_RS02900	DR090_RS02725
OG0000388	DR087_RS04720	DR090_RS04570
OG0000389	DR087_RS03170	DR090_RS00200
OG0000390	DR087_RS01460	DR090_RS01675
OG0000391	DR087_RS01450	DR090_RS01665
OG0000392	DR087_RS01425	DR090_RS01640
OG0000393	DR087_RS04575	DR090_RS04445
OG0000394	DR087_RS03560	DR090_RS01505
OG0000395	DR087_RS03550	DR090_RS01500
OG0000396	DR087_RS02430	DR090_RS02560
OG0000397	DR087_RS01540	DR090_RS00995
OG0000398	DR087_RS01535	DR090_RS01000
OG0000399	DR087_RS00015	DR090_RS01045
OG0000400	DR087_RS00995	DR090_RS02080
OG0000401	DR087_RS00935	DR090_RS02145
OG0000402	DR087_RS00925	DR090_RS02155
OG0000403	DR087_RS00915	DR090_RS02165
OG0000404	DR087_RS00885	DR090_RS02195
OG0000405	DR087_RS00870	DR090_RS02210
OG0000406	DR087_RS00810	DR090_RS02060
OG0000407	DR087_RS04515	DR090_RS04505
OG0000408	DR087_RS00800	DR090_RS02050
OG0000409	DR087_RS00795	DR090_RS02045
OG0000410	DR087_RS02135	DR090_RS01990
OG0000411	DR087_RS02145	DR090_RS02000
OG0000412	DR087_RS02150	DR090_RS02005
OG0000413	DR087_RS00355	DR090_RS03170
OG0000414	DR087_RS03435	DR090_RS03180
OG0000415	DR087_RS03430	DR090_RS03185
OG0000416	DR087_RS03420	DR090_RS03195
OG0000418	DR087_RS00245	DR090_RS03390
OG0000419	DR087_RS02205	DR090_RS00120
OG0000420	DR087_RS02240	DR090_RS00085
OG0000421	DR087_RS02275	DR090_RS00050
OG0000422	DR087_RS02285	DR090_RS00040
OG0000423	DR087_RS02600	DR090_RS01945
OG0000424	DR087_RS02595	DR090_RS01940
OG0000425	DR087_RS02585	DR090_RS01930
OG0000426	DR087_RS04695	DR090_RS04465
OG0000427	DR087_RS04690	DR090_RS04460
OG0000428	DR087_RS02530	DR090_RS01875
OG0000429	DR087_RS02705	DR090_RS01780
OG0000430	DR087_RS02750	DR090_RS01735
OG0000431	DR087_RS02760	DR090_RS01725
OG0000432	DR087_RS02000	DR090_RS00230
OG0000433	DR087_RS01985	DR090_RS00245
OG0000434	DR087_RS01980	DR090_RS00250
OG0000435	DR087_RS01965	DR090_RS00265
OG0000436	DR087_RS01935	DR090_RS00295
OG0000437	DR087_RS01925	DR090_RS00305
OG0000438	DR087_RS01920	DR090_RS00310
OG0000439	DR087_RS04620	DR090_RS04330
OG0000440	DR087_RS03345	DR090_RS04580
OG0000441	DR087_RS03395	DR090_RS02950
OG0000442	DR087_RS04770	DR090_RS04215
OG0000443	DR087_RS02370	DR090_RS00765
OG0000444	DR087_RS02355	DR090_RS00750
OG0000445	DR087_RS02330	DR090_RS00725
OG0000446	DR087_RS01775	DR090_RS00695
OG0000447	DR087_RS01780	DR090_RS00690
OG0000448	DR087_RS01810	DR090_RS00660
OG0000449	DR087_RS01835	DR090_RS00635
OG0000450	DR087_RS01845	DR090_RS00625
OG0000451	DR087_RS01885	DR090_RS00585
OG0000452	DR087_RS03005	DR090_RS00560
OG0000453	DR087_RS03040	DR090_RS00525
OG0000455	DR087_RS00740	DR090_RS01150
OG0000456	DR087_RS00620	DR090_RS02270
OG0000457	DR087_RS00595	DR090_RS02245
OG0000458	DR087_RS02935	DR090_RS02825
OG0000459	DR087_RS02960	DR090_RS02800
OG0000460	DR087_RS02970	DR090_RS02790
OG0000461	DR087_RS01335	DR090_RS01375
OG0000462	DR087_RS01340	DR090_RS01370
OG0000463	DR087_RS01350	DR090_RS01365
OG0000464	DR087_RS03000	DR090_RS02760
OG0000465	DR087_RS02995	DR090_RS02765
OG0000466	DR087_RS03010	DR090_RS00555
OG0000467	DR087_RS04570	DR090_RS04425
OG0000468	DR087_RS00010	DR090_RS01040
OG0000469	DR087_RS00070	DR090_RS01100
OG0000470	DR087_RS03755	DR090_RS03685
OG0000471	DR087_RS02525	DR090_RS01870
OG0000472	DR087_RS02125	DR090_RS01980
OG0000473	DR087_RS00725	DR090_RS01135
OG0000474	DR087_RS00730	DR090_RS01140
OG0000475	DR087_RS00735	DR090_RS01145
OG0000476	DR087_RS03410	DR090_RS03205
OG0000477	DR087_RS01310	DR090_RS01400
OG0000478	DR087_RS00670	DR090_RS02320
OG0000479	DR087_RS01200	DR090_RS02450
OG0000480	DR087_RS03730	DR090_RS03680
OG0000481	DR087_RS02310	DR090_RS00015
OG0000482	DR087_RS02795	DR090_RS00345
OG0000483	DR087_RS00115	DR090_RS02910
OG0000484	DR087_RS04670	DR090_RS04355
OG0000485	DR087_RS01930	DR090_RS00300
OG0000486	DR087_RS00270	DR090_RS03385
OG0000487	DR087_RS04405	DR090_RS04375
OG0000488	DR087_RS00085	DR090_RS02880
OG0000489	DR087_RS00480	DR090_RS01305
OG0000490	DR087_RS00420	DR090_RS01245
OG0000491	DR087_RS01180	DR090_RS02470
OG0000492	DR087_RS01105	DR090_RS02545
OG0000493	DR087_RS02915	DR090_RS02740
OG0000494	DR087_RS03145	DR090_RS00175
OG0000495	DR087_RS01395	DR090_RS01610
OG0000496	DR087_RS01385	DR090_RS01600
OG0000497	DR087_RS01380	DR090_RS01595
OG0000498	DR087_RS03245	DR090_RS01510
OG0000499	DR087_RS01235	DR090_RS01475
OG0000500	DR087_RS01530	DR090_RS01005
OG0000501	DR087_RS00985	DR090_RS02090
OG0000502	DR087_RS02785	DR090_RS00335
OG0000503	DR087_RS02255	DR090_RS00070
OG0000504	DR087_RS02550	DR090_RS01895
OG0000505	DR087_RS02625	DR090_RS01860
OG0000506	DR087_RS02635	DR090_RS01850
OG0000507	DR087_RS02670	DR090_RS01815
OG0000508	DR087_RS01770	DR090_RS00700
OG0000509	DR087_RS01805	DR090_RS00665
OG0000510	DR087_RS01815	DR090_RS00655
OG0000511	DR087_RS03045	DR090_RS00520
OG0000512	DR087_RS02975	DR090_RS02785
OG0000513	DR087_RS00655	DR090_RS02305
OG0000514	DR087_RS01420	DR090_RS01635
OG0000515	DR087_RS01610	DR090_RS00910
OG0000516	DR087_RS04410	DR090_RS04380
OG0000517	DR087_RS00495	DR090_RS01320
OG0000518	DR087_RS00945	DR090_RS02135
OG0000519	DR087_RS02280	DR090_RS00045
OG0000520	DR087_RS02535	DR090_RS01880
OG0000521	DR087_RS01785	DR090_RS00685
OG0000522	DR087_RS01820	DR090_RS00650
OG0000523	DR087_RS00590	DR090_RS02240
OG0000524	DR087_RS01260	DR090_RS01450
OG0000525	DR087_RS04645	DR090_RS04485
OG0000526	DR087_RS04050	DR090_RS03810
OG0000528	DR087_RS04415	DR090_RS04385
OG0000529	DR087_RS00205	DR090_RS03040
OG0000530	DR087_RS01735	DR090_RS03305
OG0000531	DR087_RS01130	DR090_RS02520
OG0000532	DR087_RS03180	DR090_RS03210
OG0000533	DR087_RS03510	DR090_RS00215
OG0000534	DR087_RS01900	DR090_RS00570
OG0000535	DR087_RS04460	DR090_RS04420
OG0000537	DR087_RS02220	DR090_RS00105
OG0000538	DR087_RS01975	DR090_RS00255
OG0000539	DR087_RS02345	DR090_RS00740
OG0000540	DR087_RS01290	DR090_RS01420
OG0000541	DR087_RS01220	DR090_RS01490
OG0000542	DR087_RS01870	DR090_RS00600
OG0000544	DR087_RS04710	DR090_RS04340
OG0000545	DR087_RS01630	DR090_RS00885
OG0000546	DR087_RS04305	DR090_RS03955
OG0000547	DR087_RS01470	DR090_RS01685
OG0000548	DR087_RS03220	DR090_RS03245
OG0000549	DR087_RS04650	DR090_RS04490
OG0000550	DR087_RS00690	DR090_RS02340
OG0000551	DR087_RS03385	DR090_RS02960
OG0000552	DR087_RS00910	DR090_RS02170
OG0000553	DR087_RS04565	DR090_RS04430
OG0000554	DR087_RS01690	DR090_RS02650
OG0000555	DR087_RS04580	DR090_RS03975
OG0000557	DR087_RS02850	DR090_RS00400
OG0000558	DR087_RS02820	DR090_RS00370
