Orthogroup	MHP_MHP691_genes	MHP_MHP653_genes
OG0000067	DR087_RS03450	DR096_RS03370
OG0000068	DR087_RS03140	DR096_RS03280
OG0000069	DR087_RS01375	DR096_RS01175
OG0000070	DR087_RS02480	DR096_RS02990
OG0000071	DR087_RS00780	DR096_RS03055
OG0000072	DR087_RS02175	DR096_RS04730
OG0000073	DR087_RS02200	DR096_RS02090
OG0000074	DR087_RS04685	DR096_RS04705
OG0000075	DR087_RS01860	DR096_RS00165
OG0000076	DR087_RS01875	DR096_RS00150
OG0000077	DR087_RS03060	DR096_RS00060
OG0000078	DR087_RS02065	DR096_RS04150
OG0000079	DR087_RS02980	DR096_RS02960
OG0000080	DR087_RS04005	DR096_RS04245
OG0000081	DR087_RS01855	DR096_RS00170
OG0000082	DR087_RS01685	DR096_RS01735
OG0000083	DR087_RS00065	DR096_RS00560
OG0000084	DR087_RS00090	DR096_RS00585
OG0000085	DR087_RS00095	DR096_RS00590
OG0000086	DR087_RS00105	DR096_RS00600
OG0000087	DR087_RS00120	DR096_RS00615
OG0000088	DR087_RS00125	DR096_RS00620
OG0000089	DR087_RS00135	DR096_RS03525
OG0000090	DR087_RS00500	DR096_RS02835
OG0000091	DR087_RS00485	DR096_RS01865
OG0000092	DR087_RS00470	DR096_RS01850
OG0000093	DR087_RS00465	DR096_RS01845
OG0000094	DR087_RS00460	DR096_RS01840
OG0000095	DR087_RS00435	DR096_RS01815
OG0000096	DR087_RS00430	DR096_RS01810
OG0000097	DR087_RS00410	DR096_RS01790
OG0000098	DR087_RS00400	DR096_RS01780
OG0000099	DR087_RS00775	DR096_RS03485
OG0000100	DR087_RS00750	DR096_RS01035
OG0000101	DR087_RS00745	DR096_RS01030
OG0000102	DR087_RS02090	DR096_RS02040
OG0000103	DR087_RS00180	DR096_RS02890
OG0000104	DR087_RS00185	DR096_RS02885
OG0000105	DR087_RS00200	DR096_RS02870
OG0000106	DR087_RS00210	DR096_RS02860
OG0000107	DR087_RS00220	DR096_RS02850
OG0000108	DR087_RS00225	DR096_RS02845
OG0000109	DR087_RS00230	DR096_RS02840
OG0000110	DR087_RS01695	DR096_RS01725
OG0000111	DR087_RS01700	DR096_RS01720
OG0000112	DR087_RS01710	DR096_RS01710
OG0000113	DR087_RS04610	DR096_RS04785
OG0000114	DR087_RS01740	DR096_RS03255
OG0000115	DR087_RS01750	DR096_RS03245
OG0000116	DR087_RS03310	DR096_RS01665
OG0000117	DR087_RS03305	DR096_RS01660
OG0000118	DR087_RS01190	DR096_RS01625
OG0000119	DR087_RS01185	DR096_RS01620
OG0000120	DR087_RS01170	DR096_RS01605
OG0000121	DR087_RS01145	DR096_RS01580
OG0000122	DR087_RS01140	DR096_RS01575
OG0000123	DR087_RS01120	DR096_RS01555
OG0000124	DR087_RS01115	DR096_RS01550
OG0000125	DR087_RS01110	DR096_RS01545
OG0000126	DR087_RS01100	DR096_RS01210
OG0000127	DR087_RS01090	DR096_RS01220
OG0000128	DR087_RS01075	DR096_RS01235
OG0000129	DR087_RS01070	DR096_RS01240
OG0000130	DR087_RS01060	DR096_RS01250
OG0000131	DR087_RS04535	DR096_RS04595
OG0000132	DR087_RS04530	DR096_RS04600
OG0000133	DR087_RS02865	DR096_RS02600
OG0000134	DR087_RS02870	DR096_RS02605
OG0000135	DR087_RS02885	DR096_RS02620
OG0000136	DR087_RS02890	DR096_RS02625
OG0000137	DR087_RS02930	DR096_RS02665
OG0000138	DR087_RS03165	DR096_RS03305
OG0000139	DR087_RS03135	DR096_RS03275
OG0000140	DR087_RS03130	DR096_RS03270
OG0000141	DR087_RS01495	DR096_RS01055
OG0000142	DR087_RS04585	DR096_RS04575
OG0000143	DR087_RS01465	DR096_RS01085
OG0000144	DR087_RS01455	DR096_RS01095
OG0000145	DR087_RS01445	DR096_RS01105
OG0000146	DR087_RS01435	DR096_RS01115
OG0000147	DR087_RS01430	DR096_RS01120
OG0000148	DR087_RS01415	DR096_RS01135
OG0000149	DR087_RS01405	DR096_RS01145
OG0000150	DR087_RS01390	DR096_RS01160
OG0000151	DR087_RS03290	DR096_RS01530
OG0000152	DR087_RS03285	DR096_RS01525
OG0000153	DR087_RS03280	DR096_RS01520
OG0000154	DR087_RS03270	DR096_RS01510
OG0000155	DR087_RS03545	DR096_RS01470
OG0000156	DR087_RS01225	DR096_RS01460
OG0000157	DR087_RS04555	DR096_RS04635
OG0000158	DR087_RS04560	DR096_RS04630
OG0000159	DR087_RS04805	DR096_RS03005
OG0000160	DR087_RS02460	DR096_RS03010
OG0000161	DR087_RS02455	DR096_RS03015
OG0000162	DR087_RS02445	DR096_RS03025
OG0000163	DR087_RS02440	DR096_RS03030
OG0000164	DR087_RS03205	DR096_RS01375
OG0000165	DR087_RS01520	DR096_RS00480
OG0000166	DR087_RS00005	DR096_RS00500
OG0000167	DR087_RS00020	DR096_RS00515
OG0000168	DR087_RS00025	DR096_RS00520
OG0000169	DR087_RS01010	DR096_RS00775
OG0000170	DR087_RS00990	DR096_RS00760
OG0000171	DR087_RS00980	DR096_RS00750
OG0000172	DR087_RS00975	DR096_RS00740
OG0000173	DR087_RS00970	DR096_RS00735
OG0000174	DR087_RS00965	DR096_RS00730
OG0000175	DR087_RS00950	DR096_RS00715
OG0000176	DR087_RS00900	DR096_RS00665
OG0000177	DR087_RS00895	DR096_RS00660
OG0000178	DR087_RS00890	DR096_RS00655
OG0000179	DR087_RS00880	DR096_RS00645
OG0000180	DR087_RS00875	DR096_RS00640
OG0000181	DR087_RS04520	DR096_RS04745
OG0000182	DR087_RS00820	DR096_RS03095
OG0000183	DR087_RS00785	DR096_RS03060
OG0000184	DR087_RS02140	DR096_RS03135
OG0000185	DR087_RS02155	DR096_RS03120
OG0000186	DR087_RS04735	DR096_RS04605
OG0000187	DR087_RS03425	DR096_RS01320
OG0000188	DR087_RS03415	DR096_RS01330
OG0000189	DR087_RS04425	DR096_RS04750
OG0000190	DR087_RS00260	DR096_RS03155
OG0000191	DR087_RS00240	DR096_RS03175
OG0000192	DR087_RS02805	DR096_RS02270
OG0000193	DR087_RS02790	DR096_RS02285
OG0000194	DR087_RS02185	DR096_RS02075
OG0000195	DR087_RS02190	DR096_RS02080
OG0000196	DR087_RS02210	DR096_RS02100
OG0000197	DR087_RS02215	DR096_RS02105
OG0000198	DR087_RS02230	DR096_RS02120
OG0000199	DR087_RS02235	DR096_RS02125
OG0000200	DR087_RS02250	DR096_RS02140
OG0000201	DR087_RS02260	DR096_RS02150
OG0000202	DR087_RS02315	DR096_RS02205
OG0000203	DR087_RS02320	DR096_RS02215
OG0000204	DR087_RS04700	DR096_RS04690
OG0000205	DR087_RS02610	DR096_RS02315
OG0000206	DR087_RS02590	DR096_RS02335
OG0000207	DR087_RS02575	DR096_RS02350
OG0000208	DR087_RS02570	DR096_RS02355
OG0000209	DR087_RS02565	DR096_RS02360
OG0000210	DR087_RS02520	DR096_RS02405
OG0000211	DR087_RS02630	DR096_RS02680
OG0000212	DR087_RS02640	DR096_RS02690
OG0000213	DR087_RS02645	DR096_RS02695
OG0000214	DR087_RS02650	DR096_RS02700
OG0000215	DR087_RS02655	DR096_RS02705
OG0000216	DR087_RS02660	DR096_RS02710
OG0000217	DR087_RS02665	DR096_RS02715
OG0000218	DR087_RS02675	DR096_RS02725
OG0000219	DR087_RS02680	DR096_RS02730
OG0000220	DR087_RS02685	DR096_RS02735
OG0000221	DR087_RS02690	DR096_RS02740
OG0000222	DR087_RS02695	DR096_RS02745
OG0000223	DR087_RS02700	DR096_RS02750
OG0000224	DR087_RS02710	DR096_RS02760
OG0000225	DR087_RS02720	DR096_RS02770
OG0000226	DR087_RS02725	DR096_RS02775
OG0000227	DR087_RS02730	DR096_RS02780
OG0000228	DR087_RS04810	DR096_RS04885
OG0000229	DR087_RS02740	DR096_RS02790
OG0000230	DR087_RS02745	DR096_RS02795
OG0000231	DR087_RS02755	DR096_RS02805
OG0000232	DR087_RS02765	DR096_RS02815
OG0000233	DR087_RS02010	DR096_RS01885
OG0000234	DR087_RS01970	DR096_RS01920
OG0000235	DR087_RS01960	DR096_RS01930
OG0000236	DR087_RS01955	DR096_RS01935
OG0000237	DR087_RS01950	DR096_RS01940
OG0000238	DR087_RS01940	DR096_RS01950
OG0000239	DR087_RS03355	DR096_RS00850
OG0000240	DR087_RS03350	DR096_RS00845
OG0000241	DR087_RS03340	DR096_RS00835
OG0000242	DR087_RS03365	DR096_RS00830
OG0000243	DR087_RS03370	DR096_RS00825
OG0000244	DR087_RS03380	DR096_RS00815
OG0000245	DR087_RS03390	DR096_RS00805
OG0000246	DR087_RS00560	DR096_RS02525
OG0000247	DR087_RS02415	DR096_RS00365
OG0000248	DR087_RS02405	DR096_RS00355
OG0000249	DR087_RS02400	DR096_RS00350
OG0000250	DR087_RS02385	DR096_RS00335
OG0000251	DR087_RS02350	DR096_RS00300
OG0000252	DR087_RS02340	DR096_RS00290
OG0000253	DR087_RS02335	DR096_RS00285
OG0000254	DR087_RS02325	DR096_RS00275
OG0000255	DR087_RS01760	DR096_RS00265
OG0000256	DR087_RS01765	DR096_RS00260
OG0000257	DR087_RS01790	DR096_RS00235
OG0000258	DR087_RS01800	DR096_RS00225
OG0000259	DR087_RS01830	DR096_RS00195
OG0000260	DR087_RS01840	DR096_RS00185
OG0000261	DR087_RS04615	DR096_RS04485
OG0000262	DR087_RS01865	DR096_RS00160
OG0000263	DR087_RS01880	DR096_RS00145
OG0000264	DR087_RS01895	DR096_RS00130
OG0000265	DR087_RS01910	DR096_RS00120
OG0000266	DR087_RS03015	DR096_RS00105
OG0000267	DR087_RS03030	DR096_RS00090
OG0000268	DR087_RS03035	DR096_RS00085
OG0000269	DR087_RS03050	DR096_RS00070
OG0000270	DR087_RS04505	DR096_RS04570
OG0000271	DR087_RS00715	DR096_RS01000
OG0000272	DR087_RS00710	DR096_RS00995
OG0000273	DR087_RS00705	DR096_RS00990
OG0000274	DR087_RS00685	DR096_RS00970
OG0000275	DR087_RS04495	DR096_RS04560
OG0000276	DR087_RS00675	DR096_RS00960
OG0000277	DR087_RS00665	DR096_RS00950
OG0000278	DR087_RS00660	DR096_RS00945
OG0000279	DR087_RS00650	DR096_RS00935
OG0000280	DR087_RS00645	DR096_RS00930
OG0000281	DR087_RS00640	DR096_RS00925
OG0000282	DR087_RS04485	DR096_RS04550
OG0000283	DR087_RS00610	DR096_RS00895
OG0000284	DR087_RS00605	DR096_RS00890
OG0000285	DR087_RS04480	DR096_RS04545
OG0000286	DR087_RS02425	DR096_RS03490
OG0000287	DR087_RS02940	DR096_RS02920
OG0000288	DR087_RS02950	DR096_RS02930
OG0000289	DR087_RS02955	DR096_RS02935
OG0000290	DR087_RS01285	DR096_RS02450
OG0000291	DR087_RS01295	DR096_RS02460
OG0000292	DR087_RS01300	DR096_RS02465
OG0000293	DR087_RS01305	DR096_RS02470
OG0000294	DR087_RS01315	DR096_RS02480
OG0000295	DR087_RS01320	DR096_RS02485
OG0000296	DR087_RS02990	DR096_RS02970
OG0000297	DR087_RS02985	DR096_RS02965
OG0000298	DR087_RS02390	DR096_RS00340
OG0000299	DR087_RS02365	DR096_RS00315
OG0000300	DR087_RS01890	DR096_RS00135
OG0000301	DR087_RS03020	DR096_RS00100
OG0000302	DR087_RS03025	DR096_RS00095
OG0000303	DR087_RS02895	DR096_RS02630
OG0000304	DR087_RS02770	DR096_RS02820
OG0000305	DR087_RS01440	DR096_RS01110
OG0000306	DR087_RS01365	DR096_RS01185
OG0000307	DR087_RS03275	DR096_RS01515
OG0000308	DR087_RS01265	DR096_RS02430
OG0000309	DR087_RS01330	DR096_RS02495
OG0000310	DR087_RS02945	DR096_RS02925
OG0000311	DR087_RS02485	DR096_RS02985
OG0000312	DR087_RS02470	DR096_RS03000
OG0000313	DR087_RS03215	DR096_RS01365
OG0000314	DR087_RS01500	DR096_RS00495
OG0000315	DR087_RS00030	DR096_RS00525
OG0000316	DR087_RS00040	DR096_RS00535
OG0000317	DR087_RS00130	DR096_RS00625
OG0000318	DR087_RS04400	DR096_RS04510
OG0000319	DR087_RS00195	DR096_RS02875
OG0000320	DR087_RS01720	DR096_RS01700
OG0000321	DR087_RS01195	DR096_RS01630
OG0000322	DR087_RS01150	DR096_RS01585
OG0000323	DR087_RS01020	DR096_RS01290
OG0000324	DR087_RS00235	DR096_RS03180
OG0000325	DR087_RS02195	DR096_RS02085
OG0000326	DR087_RS02290	DR096_RS02180
OG0000327	DR087_RS02295	DR096_RS02185
OG0000328	DR087_RS02560	DR096_RS02365
OG0000329	DR087_RS02540	DR096_RS02385
OG0000330	DR087_RS01995	DR096_RS01895
OG0000331	DR087_RS03375	DR096_RS00820
OG0000332	DR087_RS00940	DR096_RS00705
OG0000333	DR087_RS00930	DR096_RS00695
OG0000334	DR087_RS00825	DR096_RS03100
OG0000335	DR087_RS00815	DR096_RS04740
OG0000336	DR087_RS04490	DR096_RS04555
OG0000337	DR087_RS00385	DR096_RS01765
OG0000338	DR087_RS00425	DR096_RS01805
OG0000339	DR087_RS01745	DR096_RS03250
OG0000340	DR087_RS01215	DR096_RS01650
OG0000341	DR087_RS00255	DR096_RS03160
OG0000342	DR087_RS02225	DR096_RS02115
OG0000343	DR087_RS00920	DR096_RS00685
OG0000344	DR087_RS02910	DR096_RS02645
OG0000345	DR087_RS02715	DR096_RS02765
OG0000346	DR087_RS00635	DR096_RS04835
OG0000347	DR087_RS01125	DR096_RS01560
OG0000348	DR087_RS02300	DR096_RS02190
OG0000349	DR087_RS04500	DR096_RS04565
OG0000350	DR087_RS03265	DR096_RS01505
OG0000351	DR087_RS03115	DR096_RS00010
OG0000352	DR087_RS01525	DR096_RS00475
OG0000353	DR087_RS01155	DR096_RS01590
OG0000354	DR087_RS03150	DR096_RS03290
OG0000355	DR087_RS04595	DR096_RS04500
OG0000356	DR087_RS04395	DR096_RS04505
OG0000357	DR087_RS04525	DR096_RS04530
OG0000358	DR087_RS00955	DR096_RS00720
OG0000359	DR087_RS04665	DR096_RS04670
OG0000360	DR087_RS01795	DR096_RS00230
OG0000361	DR087_RS01825	DR096_RS00200
OG0000362	DR087_RS02965	DR096_RS02945
OG0000363	DR087_RS04545	DR096_RS01225
OG0000364	DR087_RS01580	DR096_RS00420
OG0000365	DR087_RS04420	DR096_RS00575
OG0000366	DR087_RS00100	DR096_RS00595
OG0000367	DR087_RS00110	DR096_RS00605
OG0000368	DR087_RS00490	DR096_RS01870
OG0000369	DR087_RS04455	DR096_RS04650
OG0000371	DR087_RS04765	DR096_RS01825
OG0000372	DR087_RS00440	DR096_RS01820
OG0000373	DR087_RS00415	DR096_RS01795
OG0000374	DR087_RS00405	DR096_RS01785
OG0000375	DR087_RS00190	DR096_RS02880
OG0000376	DR087_RS01705	DR096_RS01715
OG0000377	DR087_RS01715	DR096_RS01705
OG0000378	DR087_RS03315	DR096_RS01670
OG0000379	DR087_RS01160	DR096_RS01595
OG0000380	DR087_RS01135	DR096_RS01570
OG0000381	DR087_RS01095	DR096_RS01215
OG0000382	DR087_RS01065	DR096_RS01245
OG0000383	DR087_RS01025	DR096_RS01285
OG0000384	DR087_RS03460	DR096_RS03380
OG0000385	DR087_RS03455	DR096_RS03375
OG0000386	DR087_RS02875	DR096_RS02610
OG0000387	DR087_RS02900	DR096_RS02635
OG0000388	DR087_RS04720	DR096_RS04725
OG0000389	DR087_RS03170	DR096_RS03310
OG0000390	DR087_RS01460	DR096_RS01090
OG0000391	DR087_RS01450	DR096_RS01100
OG0000392	DR087_RS01425	DR096_RS01125
OG0000393	DR087_RS04575	DR096_RS04585
OG0000394	DR087_RS03560	DR096_RS01480
OG0000395	DR087_RS03550	DR096_RS01475
OG0000396	DR087_RS02430	DR096_RS03045
OG0000397	DR087_RS01540	DR096_RS00460
OG0000398	DR087_RS01535	DR096_RS00465
OG0000399	DR087_RS00015	DR096_RS00510
OG0000400	DR087_RS00995	DR096_RS00765
OG0000401	DR087_RS00935	DR096_RS00700
OG0000402	DR087_RS00925	DR096_RS00690
OG0000403	DR087_RS00915	DR096_RS00680
OG0000404	DR087_RS00885	DR096_RS00650
OG0000405	DR087_RS00870	DR096_RS00635
OG0000406	DR087_RS00810	DR096_RS03085
OG0000407	DR087_RS04515	DR096_RS04735
OG0000408	DR087_RS00800	DR096_RS03075
OG0000409	DR087_RS00795	DR096_RS03070
OG0000410	DR087_RS02135	DR096_RS03140
OG0000411	DR087_RS02145	DR096_RS03130
OG0000412	DR087_RS02150	DR096_RS03125
OG0000413	DR087_RS00355	DR096_RS01300
OG0000414	DR087_RS03435	DR096_RS01310
OG0000415	DR087_RS03430	DR096_RS01315
OG0000416	DR087_RS03420	DR096_RS01325
OG0000417	DR087_RS00250	DR096_RS03165
OG0000418	DR087_RS00245	DR096_RS03170
OG0000419	DR087_RS02205	DR096_RS02095
OG0000420	DR087_RS02240	DR096_RS02130
OG0000421	DR087_RS02275	DR096_RS02165
OG0000422	DR087_RS02285	DR096_RS02175
OG0000423	DR087_RS02600	DR096_RS02325
OG0000424	DR087_RS02595	DR096_RS02330
OG0000425	DR087_RS02585	DR096_RS02340
OG0000426	DR087_RS04695	DR096_RS04695
OG0000427	DR087_RS04690	DR096_RS04700
OG0000428	DR087_RS02530	DR096_RS02395
OG0000429	DR087_RS02705	DR096_RS02755
OG0000430	DR087_RS02750	DR096_RS02800
OG0000431	DR087_RS02760	DR096_RS02810
OG0000432	DR087_RS02000	DR096_RS01890
OG0000433	DR087_RS01985	DR096_RS01905
OG0000434	DR087_RS01980	DR096_RS01910
OG0000435	DR087_RS01965	DR096_RS01925
OG0000436	DR087_RS01935	DR096_RS01955
OG0000437	DR087_RS01925	DR096_RS01965
OG0000438	DR087_RS01920	DR096_RS01970
OG0000439	DR087_RS04620	DR096_RS01975
OG0000440	DR087_RS03345	DR096_RS00840
OG0000441	DR087_RS03395	DR096_RS00800
OG0000442	DR087_RS04770	DR096_RS02520
OG0000443	DR087_RS02370	DR096_RS00320
OG0000444	DR087_RS02355	DR096_RS00305
OG0000445	DR087_RS02330	DR096_RS00280
OG0000446	DR087_RS01775	DR096_RS00250
OG0000447	DR087_RS01780	DR096_RS00245
OG0000448	DR087_RS01810	DR096_RS00215
OG0000449	DR087_RS01835	DR096_RS00190
OG0000450	DR087_RS01845	DR096_RS00180
OG0000451	DR087_RS01885	DR096_RS00140
OG0000452	DR087_RS03005	DR096_RS03845
OG0000453	DR087_RS03040	DR096_RS00080
OG0000454	DR087_RS02015	DR096_RS01410
OG0000455	DR087_RS00740	DR096_RS01025
OG0000456	DR087_RS00620	DR096_RS00905
OG0000457	DR087_RS00595	DR096_RS00880
OG0000458	DR087_RS02935	DR096_RS02915
OG0000459	DR087_RS02960	DR096_RS02940
OG0000460	DR087_RS02970	DR096_RS02950
OG0000461	DR087_RS01335	DR096_RS02500
OG0000462	DR087_RS01340	DR096_RS02505
OG0000463	DR087_RS01350	DR096_RS02510
OG0000464	DR087_RS03000	DR096_RS02980
OG0000465	DR087_RS02995	DR096_RS02975
OG0000466	DR087_RS03010	DR096_RS00110
OG0000467	DR087_RS04570	DR096_RS04620
OG0000468	DR087_RS00010	DR096_RS00505
OG0000469	DR087_RS00070	DR096_RS00565
OG0000470	DR087_RS03755	DR096_RS03815
OG0000471	DR087_RS02525	DR096_RS02400
OG0000472	DR087_RS02125	DR096_RS03190
OG0000473	DR087_RS00725	DR096_RS01010
OG0000474	DR087_RS00730	DR096_RS01015
OG0000475	DR087_RS00735	DR096_RS01020
OG0000476	DR087_RS03410	DR096_RS01335
OG0000477	DR087_RS01310	DR096_RS02475
OG0000478	DR087_RS00670	DR096_RS00955
OG0000479	DR087_RS01200	DR096_RS01635
OG0000480	DR087_RS03730	DR096_RS03790
OG0000481	DR087_RS02310	DR096_RS02200
OG0000482	DR087_RS02795	DR096_RS02280
OG0000483	DR087_RS00115	DR096_RS00610
OG0000484	DR087_RS04670	DR096_RS04490
OG0000485	DR087_RS01930	DR096_RS01960
OG0000486	DR087_RS00270	DR096_RS03145
OG0000487	DR087_RS04405	DR096_RS04515
OG0000488	DR087_RS00085	DR096_RS00580
OG0000489	DR087_RS00480	DR096_RS01860
OG0000490	DR087_RS00420	DR096_RS01800
OG0000491	DR087_RS01180	DR096_RS01615
OG0000492	DR087_RS01105	DR096_RS01540
OG0000493	DR087_RS02915	DR096_RS02650
OG0000494	DR087_RS03145	DR096_RS03285
OG0000495	DR087_RS01395	DR096_RS01155
OG0000496	DR087_RS01385	DR096_RS01165
OG0000497	DR087_RS01380	DR096_RS01170
OG0000498	DR087_RS03245	DR096_RS01485
OG0000499	DR087_RS01235	DR096_RS01450
OG0000500	DR087_RS01530	DR096_RS00470
OG0000501	DR087_RS00985	DR096_RS00755
OG0000502	DR087_RS02785	DR096_RS02290
OG0000503	DR087_RS02255	DR096_RS02145
OG0000504	DR087_RS02550	DR096_RS02375
OG0000505	DR087_RS02625	DR096_RS02675
OG0000506	DR087_RS02635	DR096_RS02685
OG0000507	DR087_RS02670	DR096_RS02720
OG0000508	DR087_RS01770	DR096_RS00255
OG0000509	DR087_RS01805	DR096_RS00220
OG0000510	DR087_RS01815	DR096_RS00210
OG0000511	DR087_RS03045	DR096_RS00075
OG0000512	DR087_RS02975	DR096_RS02955
OG0000513	DR087_RS00655	DR096_RS00940
OG0000514	DR087_RS01420	DR096_RS01130
OG0000516	DR087_RS04410	DR096_RS04520
OG0000517	DR087_RS00495	DR096_RS01880
OG0000518	DR087_RS00945	DR096_RS00710
OG0000519	DR087_RS02280	DR096_RS02170
OG0000520	DR087_RS02535	DR096_RS02390
OG0000521	DR087_RS01785	DR096_RS00240
OG0000522	DR087_RS01820	DR096_RS00205
OG0000523	DR087_RS00590	DR096_RS00875
OG0000524	DR087_RS01260	DR096_RS01420
OG0000525	DR087_RS04645	DR096_RS04760
OG0000526	DR087_RS04050	DR096_RS03880
OG0000528	DR087_RS04415	DR096_RS00555
OG0000529	DR087_RS00205	DR096_RS02865
OG0000530	DR087_RS01735	DR096_RS03260
OG0000531	DR087_RS01130	DR096_RS01565
OG0000532	DR087_RS03180	DR096_RS01395
OG0000533	DR087_RS03510	DR096_RS03320
OG0000534	DR087_RS01900	DR096_RS00125
OG0000535	DR087_RS04460	DR096_RS04655
OG0000537	DR087_RS02220	DR096_RS02110
OG0000538	DR087_RS01975	DR096_RS01915
OG0000539	DR087_RS02345	DR096_RS00295
OG0000540	DR087_RS01290	DR096_RS02455
OG0000541	DR087_RS01220	DR096_RS01465
OG0000542	DR087_RS01870	DR096_RS00155
OG0000543	DR087_RS00345	DR096_RS03760
OG0000544	DR087_RS04710	DR096_RS04680
OG0000545	DR087_RS01630	DR096_RS03395
OG0000546	DR087_RS04305	DR096_RS01200, DR096_RS04090
OG0000547	DR087_RS01470	DR096_RS01080
OG0000548	DR087_RS03220	DR096_RS01360
OG0000549	DR087_RS04650	DR096_RS04755
OG0000550	DR087_RS00690	DR096_RS00975
OG0000551	DR087_RS03385	DR096_RS00810
OG0000552	DR087_RS00910	DR096_RS00675
OG0000553	DR087_RS04565	DR096_RS04625
OG0000554	DR087_RS01690	DR096_RS01730
OG0000555	DR087_RS04580	DR096_RS04580
OG0000557	DR087_RS02850	DR096_RS02225
