Orthogroup	MHP_MHP696_genes	MHP_7448_genes
OG0000114	DR090_RS03300	MHP7448_RS02365
OG0000115	DR090_RS03285	MHP7448_RS02355
OG0000116	DR090_RS00435	MHP7448_RS01315
OG0000117	DR090_RS00440	MHP7448_RS01320
OG0000118	DR090_RS02460	MHP7448_RS01355
OG0000119	DR090_RS02465	MHP7448_RS01360
OG0000120	DR090_RS02480	MHP7448_RS01375
OG0000121	DR090_RS02505	MHP7448_RS01400
OG0000122	DR090_RS02510	MHP7448_RS01405
OG0000123	DR090_RS02530	MHP7448_RS01425
OG0000124	DR090_RS02535	MHP7448_RS01430
OG0000125	DR090_RS02540	MHP7448_RS01435
OG0000126	DR090_RS02835	MHP7448_RS01445
OG0000127	DR090_RS02845	MHP7448_RS01455
OG0000128	DR090_RS02860	MHP7448_RS01470
OG0000129	DR090_RS02865	MHP7448_RS01475
OG0000130	DR090_RS02875	MHP7448_RS01485
OG0000131	DR090_RS03150	MHP7448_RS01515
OG0000132	DR090_RS04600	MHP7448_RS01530
OG0000133	DR090_RS02690	MHP7448_RS00530
OG0000134	DR090_RS02695	MHP7448_RS00535
OG0000135	DR090_RS02710	MHP7448_RS00550
OG0000136	DR090_RS02715	MHP7448_RS00555
OG0000137	DR090_RS02755	MHP7448_RS00590
OG0000138	DR090_RS00195	MHP7448_RS00630
OG0000139	DR090_RS00165	MHP7448_RS00660
OG0000140	DR090_RS00160	MHP7448_RS00665
OG0000141	DR090_RS01705	MHP7448_RS02960
OG0000142	DR090_RS04450	MHP7448_RS02955
OG0000143	DR090_RS01680	MHP7448_RS02930
OG0000144	DR090_RS01670	MHP7448_RS02920
OG0000145	DR090_RS01660	MHP7448_RS02910
OG0000146	DR090_RS01650	MHP7448_RS02900
OG0000147	DR090_RS01645	MHP7448_RS02895
OG0000148	DR090_RS01630	MHP7448_RS02880
OG0000149	DR090_RS01620	MHP7448_RS02870
OG0000150	DR090_RS01605	MHP7448_RS02850
OG0000151	DR090_RS01555	MHP7448_RS02805
OG0000152	DR090_RS01550	MHP7448_RS02800
OG0000153	DR090_RS01545	MHP7448_RS02795
OG0000154	DR090_RS01535	MHP7448_RS02785
OG0000155	DR090_RS01495	MHP7448_RS02745
OG0000156	DR090_RS01485	MHP7448_RS02735
OG0000157	DR090_RS04440	MHP7448_RS02730
OG0000158	DR090_RS04435	MHP7448_RS04110
OG0000159	DR090_RS02595	MHP7448_RS02485
OG0000160	DR090_RS02590	MHP7448_RS02480
OG0000161	DR090_RS02585	MHP7448_RS02475
OG0000162	DR090_RS02575	MHP7448_RS02465
OG0000163	DR090_RS02570	MHP7448_RS02460
OG0000164	DR090_RS03230	MHP7448_RS01625
OG0000165	DR090_RS01015	MHP7448_RS01960
OG0000166	DR090_RS01035	MHP7448_RS01980
OG0000167	DR090_RS01050	MHP7448_RS01995
OG0000168	DR090_RS01055	MHP7448_RS02000
OG0000169	DR090_RS02070	MHP7448_RS03080
OG0000170	DR090_RS02085	MHP7448_RS03095
OG0000171	DR090_RS02095	MHP7448_RS03105
OG0000172	DR090_RS02105	MHP7448_RS03115
OG0000173	DR090_RS02110	MHP7448_RS03120
OG0000174	DR090_RS02115	MHP7448_RS03125
OG0000175	DR090_RS02130	MHP7448_RS03140
OG0000176	DR090_RS02180	MHP7448_RS03190
OG0000177	DR090_RS02185	MHP7448_RS03195
OG0000178	DR090_RS02190	MHP7448_RS03200
OG0000179	DR090_RS02200	MHP7448_RS03210
OG0000180	DR090_RS02205	MHP7448_RS03215
OG0000181	DR090_RS04655	MHP7448_RS03255
OG0000182	DR090_RS03515	MHP7448_RS03265
OG0000183	DR090_RS02035	MHP7448_RS03300
OG0000184	DR090_RS01995	MHP7448_RS03345
OG0000185	DR090_RS02010	MHP7448_RS03330
OG0000186	DR090_RS04605	MHP7448_RS01540
OG0000187	DR090_RS03190	MHP7448_RS01555
OG0000188	DR090_RS03200	MHP7448_RS01565
OG0000189	DR090_RS04625	MHP7448_RS02230
OG0000190	DR090_RS03370	MHP7448_RS02225
OG0000191	DR090_RS03395	MHP7448_RS02205
OG0000192	DR090_RS00355	MHP7448_RS01230
OG0000193	DR090_RS00340	MHP7448_RS01210
OG0000194	DR090_RS00140	MHP7448_RS00700
OG0000195	DR090_RS00135	MHP7448_RS00705
OG0000196	DR090_RS00115	MHP7448_RS00725
OG0000197	DR090_RS00110	MHP7448_RS00730
OG0000198	DR090_RS00095	MHP7448_RS00745
OG0000199	DR090_RS00090	MHP7448_RS00750
OG0000200	DR090_RS00075	MHP7448_RS00760
OG0000201	DR090_RS00065	MHP7448_RS00770
OG0000202	DR090_RS00010	MHP7448_RS00825
OG0000203	DR090_RS00005	MHP7448_RS00830
OG0000204	DR090_RS04470	MHP7448_RS00835
OG0000205	DR090_RS01955	MHP7448_RS00840
OG0000206	DR090_RS01935	MHP7448_RS00860
OG0000207	DR090_RS01920	MHP7448_RS00875
OG0000208	DR090_RS01915	MHP7448_RS00880
OG0000209	DR090_RS01910	MHP7448_RS00885
OG0000210	DR090_RS01865	MHP7448_RS00930
OG0000211	DR090_RS01855	MHP7448_RS00940
OG0000212	DR090_RS01845	MHP7448_RS00950
OG0000213	DR090_RS01840	MHP7448_RS00955
OG0000214	DR090_RS01835	MHP7448_RS00960
OG0000215	DR090_RS01830	MHP7448_RS00965
OG0000216	DR090_RS01825	MHP7448_RS00970
OG0000217	DR090_RS01820	MHP7448_RS00975
OG0000218	DR090_RS01810	MHP7448_RS00985
OG0000219	DR090_RS01805	MHP7448_RS00990
OG0000220	DR090_RS01800	MHP7448_RS00995
OG0000221	DR090_RS01795	MHP7448_RS01000
OG0000222	DR090_RS01790	MHP7448_RS01005
OG0000223	DR090_RS01785	MHP7448_RS01010
OG0000224	DR090_RS01775	MHP7448_RS01020
OG0000225	DR090_RS01765	MHP7448_RS01030
OG0000226	DR090_RS01760	MHP7448_RS01035
OG0000227	DR090_RS01755	MHP7448_RS01040
OG0000228	DR090_RS04680	MHP7448_RS04115
OG0000229	DR090_RS01745	MHP7448_RS01050
OG0000230	DR090_RS01740	MHP7448_RS01055
OG0000231	DR090_RS01730	MHP7448_RS01065
OG0000232	DR090_RS01720	MHP7448_RS01075
OG0000233	DR090_RS00225	MHP7448_RS01095
OG0000234	DR090_RS00260	MHP7448_RS01130
OG0000235	DR090_RS00270	MHP7448_RS01140
OG0000236	DR090_RS00275	MHP7448_RS01145
OG0000237	DR090_RS00280	MHP7448_RS01150
OG0000238	DR090_RS00290	MHP7448_RS01160
OG0000239	DR090_RS03000	MHP7448_RS02970
OG0000240	DR090_RS02995	MHP7448_RS02975
OG0000241	DR090_RS02985	MHP7448_RS02985
OG0000242	DR090_RS02980	MHP7448_RS02990
OG0000243	DR090_RS02975	MHP7448_RS02995
OG0000244	DR090_RS02965	MHP7448_RS03005
OG0000245	DR090_RS02955	MHP7448_RS04055
OG0000246	DR090_RS03110	MHP7448_RS00140
OG0000247	DR090_RS00810	MHP7448_RS00150
OG0000248	DR090_RS00800	MHP7448_RS00160
OG0000249	DR090_RS00795	MHP7448_RS00165
OG0000250	DR090_RS00780	MHP7448_RS00180
OG0000251	DR090_RS00745	MHP7448_RS00205
OG0000252	DR090_RS00735	MHP7448_RS00215
OG0000253	DR090_RS00730	MHP7448_RS00220
OG0000254	DR090_RS00720	MHP7448_RS00230
OG0000255	DR090_RS00710	MHP7448_RS00240
OG0000256	DR090_RS00705	MHP7448_RS00245
OG0000257	DR090_RS00680	MHP7448_RS00270
OG0000258	DR090_RS00670	MHP7448_RS00280
OG0000259	DR090_RS00640	MHP7448_RS00310
OG0000260	DR090_RS00630	MHP7448_RS00320
OG0000261	DR090_RS04350	MHP7448_RS00330
OG0000262	DR090_RS00605	MHP7448_RS00345
OG0000263	DR090_RS00590	MHP7448_RS00360
OG0000264	DR090_RS00575	MHP7448_RS00375
OG0000265	DR090_RS00565	MHP7448_RS00385
OG0000266	DR090_RS00550	MHP7448_RS00400
OG0000267	DR090_RS00535	MHP7448_RS00415
OG0000268	DR090_RS00530	MHP7448_RS00420
OG0000269	DR090_RS00515	MHP7448_RS00435
OG0000270	DR090_RS04395	MHP7448_RS03525
OG0000271	DR090_RS01125	MHP7448_RS03520
OG0000272	DR090_RS01120	MHP7448_RS03515
OG0000273	DR090_RS01115	MHP7448_RS03510
OG0000274	DR090_RS02335	MHP7448_RS03490
OG0000275	DR090_RS04540	MHP7448_RS03485
OG0000276	DR090_RS02325	MHP7448_RS03480
OG0000277	DR090_RS02315	MHP7448_RS03470
OG0000278	DR090_RS02310	MHP7448_RS03465
OG0000279	DR090_RS02300	MHP7448_RS03455
OG0000280	DR090_RS02295	MHP7448_RS03450
OG0000281	DR090_RS02290	MHP7448_RS03795
OG0000282	DR090_RS04530	MHP7448_RS03420
OG0000283	DR090_RS02260	MHP7448_RS03415
OG0000284	DR090_RS02255	MHP7448_RS03410
OG0000285	DR090_RS04525	MHP7448_RS03405
OG0000286	DR090_RS02555	MHP7448_RS02445
OG0000287	DR090_RS02820	MHP7448_RS02540
OG0000288	DR090_RS02810	MHP7448_RS02550
OG0000289	DR090_RS02805	MHP7448_RS02555
OG0000290	DR090_RS01425	MHP7448_RS02665
OG0000291	DR090_RS01415	MHP7448_RS02655
OG0000292	DR090_RS01410	MHP7448_RS02650
OG0000293	DR090_RS01405	MHP7448_RS02645
OG0000294	DR090_RS01395	MHP7448_RS02635
OG0000295	DR090_RS01390	MHP7448_RS02630
OG0000296	DR090_RS02770	MHP7448_RS02590
OG0000297	DR090_RS02775	MHP7448_RS02585
OG0000298	DR090_RS00785	MHP7448_RS00175
OG0000299	DR090_RS03800	MHP7448_RS03685
OG0000300	DR090_RS00580	MHP7448_RS00370
OG0000301	DR090_RS00545	MHP7448_RS00405
OG0000302	DR090_RS00540	MHP7448_RS00410
OG0000303	DR090_RS02720	MHP7448_RS00560
OG0000304	DR090_RS01715	MHP7448_RS01080
OG0000305	DR090_RS01655	MHP7448_RS02905
OG0000306	DR090_RS01580	MHP7448_RS02825
OG0000307	DR090_RS01540	MHP7448_RS02790
OG0000308	DR090_RS01445	MHP7448_RS02685
OG0000309	DR090_RS01380	MHP7448_RS02620
OG0000310	DR090_RS02815	MHP7448_RS02545
OG0000311	DR090_RS02615	MHP7448_RS02505
OG0000312	DR090_RS02600	MHP7448_RS02490
OG0000313	DR090_RS03240	MHP7448_RS01615
OG0000314	DR090_RS01030	MHP7448_RS01975
OG0000315	DR090_RS01060	MHP7448_RS02005
OG0000316	DR090_RS01070	MHP7448_RS02015
OG0000317	DR090_RS02925	MHP7448_RS02105
OG0000318	DR090_RS04370	MHP7448_RS02020
OG0000319	DR090_RS03050	MHP7448_RS02160
OG0000320	DR090_RS02680	MHP7448_RS02385
OG0000321	DR090_RS02455	MHP7448_RS01350
OG0000322	DR090_RS02500	MHP7448_RS01395
OG0000323	DR090_RS03160	MHP7448_RS01525
OG0000324	DR090_RS03400	MHP7448_RS02200
OG0000325	DR090_RS00130	MHP7448_RS00710
OG0000326	DR090_RS00035	MHP7448_RS00800
OG0000327	DR090_RS00030	MHP7448_RS00805
OG0000328	DR090_RS01905	MHP7448_RS00890
OG0000329	DR090_RS01885	MHP7448_RS00910
OG0000330	DR090_RS00235	MHP7448_RS01105
OG0000331	DR090_RS02970	MHP7448_RS03000
OG0000332	DR090_RS02140	MHP7448_RS03150
OG0000333	DR090_RS02150	MHP7448_RS03160
OG0000334	DR090_RS03510	MHP7448_RS03260
OG0000335	DR090_RS02065	MHP7448_RS03270
OG0000336	DR090_RS04535	MHP7448_RS03440
OG0000337	DR090_RS01210	MHP7448_RS03605
OG0000338	DR090_RS01250	MHP7448_RS03650
OG0000339	DR090_RS03290	MHP7448_RS02360
OG0000340	DR090_RS03610	MHP7448_RS01330
OG0000341	DR090_RS03365	MHP7448_RS02220
OG0000342	DR090_RS00100	MHP7448_RS00740
OG0000343	DR090_RS02160	MHP7448_RS03170
OG0000344	DR090_RS02735	MHP7448_RS00575
OG0000345	DR090_RS01770	MHP7448_RS01025
OG0000346	DR090_RS02285	MHP7448_RS04140
OG0000347	DR090_RS02525	MHP7448_RS01420
OG0000348	DR090_RS00025	MHP7448_RS00810
OG0000349	DR090_RS04545	MHP7448_RS03500
OG0000350	DR090_RS01530	MHP7448_RS03675
OG0000351	DR090_RS00455	MHP7448_RS00495
OG0000352	DR090_RS01010	MHP7448_RS01955
OG0000353	DR090_RS02495	MHP7448_RS01390
OG0000354	DR090_RS00180	MHP7448_RS00645
OG0000355	DR090_RS04360	MHP7448_RS01925
OG0000356	DR090_RS04365	MHP7448_RS02010
OG0000357	DR090_RS04510	MHP7448_RS03130
OG0000358	DR090_RS02125	MHP7448_RS03135
OG0000359	DR090_RS04320	MHP7448_RS00780
OG0000360	DR090_RS00675	MHP7448_RS00275
OG0000361	DR090_RS00645	MHP7448_RS00305
OG0000362	DR090_RS02795	MHP7448_RS02565
OG0000363	DR090_RS02850	MHP7448_RS01460
OG0000364	DR090_RS00955	MHP7448_RS01905
OG0000365	DR090_RS04390	MHP7448_RS02050
OG0000366	DR090_RS02895	MHP7448_RS02075
OG0000367	DR090_RS02905	MHP7448_RS02085
OG0000368	DR090_RS01315	MHP7448_RS00060
OG0000369	DR090_RS04415	MHP7448_RS00025
OG0000370	DR090_RS01275	MHP7448_RS00020
OG0000371	DR090_RS01270	MHP7448_RS00015
OG0000372	DR090_RS01265	MHP7448_RS00010
OG0000373	DR090_RS01240	MHP7448_RS03640
OG0000374	DR090_RS01230	MHP7448_RS03625
OG0000375	DR090_RS03055	MHP7448_RS02155
OG0000376	DR090_RS02665	MHP7448_RS02400
OG0000377	DR090_RS02675	MHP7448_RS02390
OG0000378	DR090_RS00430	MHP7448_RS01310
OG0000379	DR090_RS02490	MHP7448_RS01385
OG0000380	DR090_RS02515	MHP7448_RS01410
OG0000381	DR090_RS02840	MHP7448_RS01450
OG0000382	DR090_RS02870	MHP7448_RS01480
OG0000383	DR090_RS03155	MHP7448_RS01520
OG0000384	DR090_RS03315	MHP7448_RS00515
OG0000385	DR090_RS03320	MHP7448_RS00520
OG0000386	DR090_RS02700	MHP7448_RS00540
OG0000387	DR090_RS02725	MHP7448_RS00565
OG0000388	DR090_RS04570	MHP7448_RS00570
OG0000389	DR090_RS00200	MHP7448_RS00615
OG0000390	DR090_RS01675	MHP7448_RS02925
OG0000391	DR090_RS01665	MHP7448_RS02915
OG0000392	DR090_RS01640	MHP7448_RS02890
OG0000393	DR090_RS04445	MHP7448_RS02830
OG0000394	DR090_RS01505	MHP7448_RS02755
OG0000395	DR090_RS01500	MHP7448_RS02750
OG0000396	DR090_RS02560	MHP7448_RS02450
OG0000397	DR090_RS00995	MHP7448_RS01940
OG0000398	DR090_RS01000	MHP7448_RS01945
OG0000399	DR090_RS01045	MHP7448_RS01990
OG0000400	DR090_RS02080	MHP7448_RS03090
OG0000401	DR090_RS02145	MHP7448_RS03155
OG0000402	DR090_RS02155	MHP7448_RS03165
OG0000403	DR090_RS02165	MHP7448_RS03175
OG0000404	DR090_RS02195	MHP7448_RS03205
OG0000405	DR090_RS02210	MHP7448_RS03220
OG0000406	DR090_RS02060	MHP7448_RS03275
OG0000407	DR090_RS04505	MHP7448_RS03280
OG0000408	DR090_RS02050	MHP7448_RS03285
OG0000409	DR090_RS02045	MHP7448_RS03290
OG0000410	DR090_RS01990	MHP7448_RS03350
OG0000411	DR090_RS02000	MHP7448_RS03340
OG0000412	DR090_RS02005	MHP7448_RS03335
OG0000413	DR090_RS03170	MHP7448_RS01535
OG0000414	DR090_RS03180	MHP7448_RS01545
OG0000415	DR090_RS03185	MHP7448_RS01550
OG0000416	DR090_RS03195	MHP7448_RS01560
OG0000418	DR090_RS03390	MHP7448_RS02210
OG0000419	DR090_RS00120	MHP7448_RS00720
OG0000420	DR090_RS00085	MHP7448_RS00755
OG0000421	DR090_RS00050	MHP7448_RS00785
OG0000422	DR090_RS00040	MHP7448_RS00795
OG0000423	DR090_RS01945	MHP7448_RS00850
OG0000424	DR090_RS01940	MHP7448_RS00855
OG0000425	DR090_RS01930	MHP7448_RS00865
OG0000426	DR090_RS04465	MHP7448_RS00870
OG0000427	DR090_RS04460	MHP7448_RS00895
OG0000428	DR090_RS01875	MHP7448_RS00920
OG0000429	DR090_RS01780	MHP7448_RS01015
OG0000430	DR090_RS01735	MHP7448_RS01060
OG0000431	DR090_RS01725	MHP7448_RS01070
OG0000432	DR090_RS00230	MHP7448_RS01100
OG0000433	DR090_RS00245	MHP7448_RS01115
OG0000434	DR090_RS00250	MHP7448_RS01120
OG0000435	DR090_RS00265	MHP7448_RS01135
OG0000436	DR090_RS00295	MHP7448_RS01165
OG0000437	DR090_RS00305	MHP7448_RS01175
OG0000438	DR090_RS00310	MHP7448_RS01180
OG0000439	DR090_RS04330	MHP7448_RS01185
OG0000440	DR090_RS04580	MHP7448_RS02980
OG0000441	DR090_RS02950	MHP7448_RS03020
OG0000442	DR090_RS04215	MHP7448_RS00145
OG0000443	DR090_RS00765	MHP7448_RS00190
OG0000444	DR090_RS00750	MHP7448_RS00200
OG0000445	DR090_RS00725	MHP7448_RS00225
OG0000446	DR090_RS00695	MHP7448_RS00255
OG0000447	DR090_RS00690	MHP7448_RS00260
OG0000448	DR090_RS00660	MHP7448_RS00290
OG0000449	DR090_RS00635	MHP7448_RS00315
OG0000450	DR090_RS00625	MHP7448_RS00325
OG0000451	DR090_RS00585	MHP7448_RS00365
OG0000452	DR090_RS00560	MHP7448_RS00390
OG0000453	DR090_RS00525	MHP7448_RS00425
OG0000455	DR090_RS01150	MHP7448_RS03545
OG0000456	DR090_RS02270	MHP7448_RS03425
OG0000457	DR090_RS02245	MHP7448_RS03400
OG0000458	DR090_RS02825	MHP7448_RS02535
OG0000459	DR090_RS02800	MHP7448_RS02560
OG0000460	DR090_RS02790	MHP7448_RS02570
OG0000461	DR090_RS01375	MHP7448_RS02615
OG0000462	DR090_RS01370	MHP7448_RS02610
OG0000464	DR090_RS02760	MHP7448_RS04135
OG0000465	DR090_RS02765	MHP7448_RS02595
OG0000466	DR090_RS00555	MHP7448_RS00395
OG0000467	DR090_RS04425	MHP7448_RS02700
OG0000468	DR090_RS01040	MHP7448_RS01985
OG0000469	DR090_RS01100	MHP7448_RS02045
OG0000470	DR090_RS03685	MHP7448_RS03850
OG0000471	DR090_RS01870	MHP7448_RS00925
OG0000472	DR090_RS01980	MHP7448_RS03360
OG0000473	DR090_RS01135	MHP7448_RS03530
OG0000474	DR090_RS01140	MHP7448_RS03535
OG0000475	DR090_RS01145	MHP7448_RS03540
OG0000476	DR090_RS03205	MHP7448_RS01570
OG0000477	DR090_RS01400	MHP7448_RS02640
OG0000478	DR090_RS02320	MHP7448_RS03475
OG0000479	DR090_RS02450	MHP7448_RS01345
OG0000480	DR090_RS03680	MHP7448_RS03895
OG0000481	DR090_RS00015	MHP7448_RS00820
OG0000482	DR090_RS00345	MHP7448_RS01215
OG0000483	DR090_RS02910	MHP7448_RS02090
OG0000484	DR090_RS04355	MHP7448_RS00195
OG0000485	DR090_RS00300	MHP7448_RS01170
OG0000486	DR090_RS03385	MHP7448_RS02235
OG0000487	DR090_RS04375	MHP7448_RS02025
OG0000488	DR090_RS02880	MHP7448_RS02060
OG0000489	DR090_RS01305	MHP7448_RS00050
OG0000490	DR090_RS01245	MHP7448_RS03645
OG0000491	DR090_RS02470	MHP7448_RS01365
OG0000492	DR090_RS02545	MHP7448_RS01440
OG0000493	DR090_RS02740	MHP7448_RS00580
OG0000494	DR090_RS00175	MHP7448_RS00650
OG0000495	DR090_RS01610	MHP7448_RS02855
OG0000496	DR090_RS01600	MHP7448_RS02845
OG0000497	DR090_RS01595	MHP7448_RS02840
OG0000498	DR090_RS01510	MHP7448_RS02760
OG0000499	DR090_RS01475	MHP7448_RS02725
OG0000500	DR090_RS01005	MHP7448_RS01950
OG0000501	DR090_RS02090	MHP7448_RS03100
OG0000502	DR090_RS00335	MHP7448_RS01205
OG0000503	DR090_RS00070	MHP7448_RS00765
OG0000504	DR090_RS01895	MHP7448_RS00900
OG0000505	DR090_RS01860	MHP7448_RS00935
OG0000506	DR090_RS01850	MHP7448_RS00945
OG0000507	DR090_RS01815	MHP7448_RS00980
OG0000508	DR090_RS00700	MHP7448_RS00250
