DR094_RS02860 WP_002557739.1
DR094_RS00720 WP_039387504.1
DR094_RS00725 WP_039387501.1
DR094_RS00730 WP_002557930.1
DR094_RS00735 WP_039387498.1
DR094_RS00740 WP_002557928.1
DR094_RS00745 WP_160583707.1
DR094_RS00750 WP_002557926.1
DR094_RS00755 WP_160581017.1
DR094_RS00760 WP_039387496.1
DR094_RS00765 WP_002557923.1
DR094_RS00770 WP_002557922.1
DR094_RS00775 WP_002557921.1
DR094_RS00780 WP_160581026.1
DR094_RS00785 WP_160583709.1
DR094_RS00790 WP_160581028.1
DR094_RS00795 WP_308507105.1
DR094_RS03570 WP_160583713.1
DR094_RS00805 WP_160583715.1
DR094_RS00810 WP_160583717.1
DR094_RS00815 WP_160583719.1
DR094_RS00820 WP_160583721.1
DR094_RS00825 WP_255454451.1
DR094_RS00830 WP_002557909.1
DR094_RS00835 WP_002557908.1
DR094_RS00840 WP_160583723.1
DR094_RS00845 WP_220190183.1
DR094_RS00850 WP_002557905.1
DR094_RS00855 WP_231237879.1
DR094_RS00860 WP_160583725.1
DR094_RS00865 WP_160583727.1
DR094_RS00870 WP_160583729.1
DR094_RS00875 WP_002557901.1
DR094_RS00880 WP_002557900.1
DR094_RS00885 WP_002557899.1
DR094_RS00890 WP_002557898.1
DR094_RS00895 WP_160583731.1
DR094_RS00900 WP_002557895.1
DR094_RS00905 WP_160583733.1
DR094_RS00910 WP_160581051.1
DR094_RS00915 WP_002557892.1
DR094_RS00920 WP_002557891.1
DR094_RS00925 WP_002557890.1
DR094_RS03575 WP_308704668.1
DR094_RS00935 WP_039387487.1
DR094_RS00940 WP_002557888.1
DR094_RS03050 WP_258556599.1
DR094_RS00950 WP_002557886.1
DR094_RS00955 WP_160583737.1
DR094_RS00960 WP_160583739.1
DR094_RS00965 WP_160583741.1
DR094_RS00970 WP_160583743.1
DR094_RS00975 WP_160583745.1
DR094_RS00980 WP_160583747.1
DR094_RS00985 WP_160581073.1
DR094_RS00990 WP_039387482.1
DR094_RS00995 WP_160583749.1
DR094_RS01000 WP_002557876.1
DR094_RS01005 WP_002557875.1
DR094_RS03580 WP_002557874.1
DR094_RS03850 WP_334296057.1
DR094_RS01015 WP_002557464.1
DR094_RS01020 WP_002557465.1
DR094_RS01025 WP_002557466.1
DR094_RS01030 WP_160583751.1
DR094_RS01035 WP_002557468.1
DR094_RS01040 WP_002557469.1
DR094_RS01045 WP_160583753.1
DR094_RS01050 WP_002557471.1
DR094_RS01055 WP_002557472.1
DR094_RS01060 WP_160583755.1
DR094_RS03585 WP_160583756.1
DR094_RS01070 WP_002557476.1
DR094_RS01075 WP_160583758.1
DR094_RS01080 WP_160583760.1
DR094_RS01085 WP_002557479.1
DR094_RS01090 WP_002557480.1
DR094_RS01095 WP_039387723.1
DR094_RS01100 WP_002557481.1
DR094_RS01105 WP_160583762.1
DR094_RS01110 WP_160583764.1
DR094_RS01115 WP_160583766.1
DR094_RS01120 WP_002557485.1
DR094_RS01125 WP_002557486.1
DR094_RS03590 WP_160583767.1
DR094_RS01135 WP_160581112.1
DR094_RS01140 WP_160583769.1
DR094_RS03595 WP_220190184.1
DR094_RS03600 WP_160583771.1
DR094_RS01165 WP_160583773.1
DR094_RS01170 WP_160583775.1
DR094_RS01175 WP_160583777.1
DR094_RS01180 WP_160583779.1
DR094_RS01185 WP_002557496.1
DR094_RS01190 WP_002557497.1
DR094_RS01195 WP_039387719.1
DR094_RS01200 WP_002557499.1
DR094_RS01205 WP_160583781.1
DR094_RS03605 WP_160583783.1
DR094_RS01215 WP_160583785.1
DR094_RS03610 WP_160583787.1
DR094_RS03615 WP_160583788.1
DR094_RS01230 WP_220190185.1
DR094_RS01235 WP_039387714.1
DR094_RS01240 WP_039387713.1
DR094_RS03620 WP_160583792.1
DR094_RS01250 WP_002557946.1
DR094_RS01255 WP_002557947.1
DR094_RS01260 WP_002557948.1
DR094_RS01270 WP_155897264.1
DR094_RS01275 WP_002557950.1
DR094_RS01280 WP_160583796.1
DR094_RS03625 WP_160581377.1
DR094_RS01290 WP_160583798.1
DR094_RS01295 WP_160583800.1
DR094_RS03630 WP_160581382.1
DR094_RS01305 WP_160583802.1
DR094_RS01310 WP_039387707.1
DR094_RS01315 WP_002557959.1
DR094_RS01320 WP_002557960.1
DR094_RS01325 WP_002557961.1
DR094_RS03635 WP_081605287.1
DR094_RS03640 WP_039387704.1
DR094_RS01345 WP_160583804.1
DR094_RS01350 WP_160583806.1
DR094_RS01355 WP_002557965.1
DR094_RS01360 WP_002557966.1
DR094_RS03645 WP_160583808.1
DR094_RS01370 WP_160583810.1
DR094_RS01375 WP_160583812.1
DR094_RS03650 WP_160583814.1
DR094_RS03655 WP_160583816.1
DR094_RS01390 WP_220190186.1
DR094_RS01395 WP_308507118.1
DR094_RS03660 WP_160583818.1
DR094_RS01405 WP_160583820.1
DR094_RS03665 WP_160583822.1
DR094_RS03015 WP_220190248.1
DR094_RS03020 WP_220190248.1
DR094_RS03025 WP_220190248.1
DR094_RS03030 WP_220190248.1
DR094_RS03035 WP_220190248.1
DR094_RS03670 WP_160583845.1
DR094_RS01420 WP_160583847.1
DR094_RS01425 WP_039387641.1
DR094_RS01430 WP_002557796.1
DR094_RS01435 WP_160583849.1
DR094_RS01440 WP_002557798.1
DR094_RS01445 WP_160583851.1
DR094_RS03675 WP_308507107.1
DR094_RS01455 WP_160583853.1
DR094_RS01460 WP_002557802.1
DR094_RS01465 WP_002557803.1
DR094_RS01470 WP_039387644.1
DR094_RS03680 WP_160583922.1
DR094_RS01480 WP_160583855.1
DR094_RS03685 WP_308507108.1
DR094_RS01490 WP_160583857.1
DR094_RS01495 WP_160581350.1
DR094_RS01500 WP_160583859.1
DR094_RS01505 WP_039387651.1
DR094_RS01510 WP_160581347.1
DR094_RS01515 WP_160581345.1
DR094_RS01520 WP_002557813.1
DR094_RS01525 WP_002557814.1
DR094_RS01530 WP_002557815.1
DR094_RS01535 WP_002557816.1
DR094_RS01540 WP_002557817.1
DR094_RS01545 WP_002557818.1
DR094_RS01550 WP_160583861.1
DR094_RS01555 WP_160583863.1
DR094_RS01560 WP_002557821.1
DR094_RS03690 WP_160581339.1
DR094_RS01570 WP_160583865.1
DR094_RS01575 WP_160583867.1
DR094_RS01580 WP_002557825.1
DR094_RS01585 WP_002557826.1
DR094_RS01590 WP_002557827.1
DR094_RS01595 WP_160581337.1
DR094_RS01600 WP_002557829.1
DR094_RS01605 WP_051054304.1
DR094_RS01610 WP_002557831.1
DR094_RS01615 WP_002557832.1
DR094_RS01620 WP_002557833.1
DR094_RS03855 WP_002557834.1
DR094_RS01630 WP_002557835.1
DR094_RS01635 WP_002557836.1
DR094_RS01640 WP_002557837.1
DR094_RS01645 WP_160581334.1
DR094_RS01650 WP_002557839.1
DR094_RS01655 WP_002557840.1
DR094_RS01660 WP_160581332.1
DR094_RS01665 WP_002557842.1
DR094_RS01670 WP_160583869.1
DR094_RS01675 WP_039387658.1
DR094_RS01680 WP_002557845.1
DR094_RS01685 WP_160583871.1
DR094_RS01690 WP_160583873.1
DR094_RS01695 WP_318026338.1
DR094_RS01700 WP_002557849.1
DR094_RS01705 WP_002557850.1
DR094_RS01710 WP_160581215.1
DR094_RS01715 WP_160583877.1
DR094_RS01720 WP_160583879.1
DR094_RS01725 WP_002557854.1
DR094_RS01730 WP_160583882.1
DR094_RS01735 WP_002557856.1
DR094_RS01740 WP_002557857.1
DR094_RS01745 WP_039387661.1
DR094_RS01750 WP_160581219.1
DR094_RS03695 WP_160583883.1
DR094_RS01760 WP_160583885.1
DR094_RS01765 WP_160583887.1
DR094_RS01770 WP_160583889.1
DR094_RS01775 WP_160583891.1
DR094_RS01780 WP_002557866.1
DR094_RS01785 WP_160583893.1
DR094_RS01790 WP_002557868.1
DR094_RS01795 WP_039387665.1
DR094_RS01800 WP_002557870.1
DR094_RS01805 WP_258556254.1
DR094_RS01810 WP_002557872.1
DR094_RS01815 WP_308704669.1
DR094_RS01820 WP_220190213.1
DR094_RS03350 WP_160583897.1
DR094_RS01830 WP_002557698.1
DR094_RS03355 WP_258556603.1
DR094_RS03860 WP_308507109.1
DR094_RS03365 WP_255454504.1
DR094_RS01840 WP_002557703.1
DR094_RS01845 WP_002557704.1
DR094_RS01850 WP_160583899.1
DR094_RS01855 WP_160581256.1
DR094_RS01860 WP_160583901.1
DR094_RS01865 WP_002557708.1
DR094_RS01870 WP_160583903.1
DR094_RS03700 WP_002557710.1
DR094_RS01880 WP_160583905.1
DR094_RS01885 WP_002557712.1
DR094_RS01890 WP_160583907.1
DR094_RS01895 WP_039387681.1
DR094_RS01900 WP_160581263.1
DR094_RS01905 WP_039387683.1
DR094_RS01910 WP_160581265.1
DR094_RS01915 WP_039387808.1
DR094_RS01920 WP_160583910.1
DR094_RS01925 WP_160583912.1
DR094_RS01930 WP_160581270.1
DR094_RS01935 WP_002557721.1
DR094_RS03705 WP_039387689.1
DR094_RS01945 WP_160581274.1
DR094_RS01950 WP_002557725.1
DR094_RS01955 WP_002557726.1
DR094_RS03710 WP_039387691.1
DR094_RS01970 WP_039387693.1
DR094_RS01975 WP_002557729.1
DR094_RS03715 WP_160583914.1
DR094_RS01985 WP_002557731.1
DR094_RS03720 WP_160583916.1
DR094_RS01995 WP_002557733.1
DR094_RS02000 WP_002557734.1
DR094_RS02010 WP_002557735.1
DR094_RS02015 WP_160581282.1
DR094_RS03725 WP_160583918.1
DR094_RS02025 WP_160583920.1
DR094_RS02030 WP_160583931.1
DR094_RS02035 WP_160583933.1
DR094_RS02040 WP_160583935.1
DR094_RS02045 WP_002557510.1
DR094_RS02050 WP_002557511.1
DR094_RS02055 WP_039387606.1
DR094_RS02060 WP_002557514.1
DR094_RS02065 WP_160583937.1
DR094_RS02070 WP_160583939.1
DR094_RS02075 WP_160583941.1
DR094_RS02080 WP_002557518.1
DR094_RS02085 WP_002557519.1
DR094_RS02090 WP_160583943.1
DR094_RS02095 WP_160581160.1
DR094_RS02100 WP_220190224.1
DR094_RS02105 WP_160583947.1
DR094_RS02110 WP_160583949.1
DR094_RS02115 WP_160583951.1
DR094_RS02120 WP_160583953.1
DR094_RS03730 WP_002557528.1
DR094_RS02130 WP_002557529.1
DR094_RS02135 WP_002557530.1
DR094_RS02140 WP_160583955.1
DR094_RS02145 WP_160583957.1
DR094_RS02150 WP_160583959.1
DR094_RS02155 WP_160583961.1
DR094_RS02160 WP_160581178.1
DR094_RS02165 WP_039387777.1
DR094_RS02170 WP_160583963.1
DR094_RS03735 WP_160581182.1
DR094_RS02180 WP_160583965.1
DR094_RS02185 WP_160583967.1
DR094_RS02190 WP_002557540.1
DR094_RS02195 WP_160581187.1
DR094_RS02200 WP_002557542.1
DR094_RS02205 WP_002557543.1
DR094_RS02210 WP_160581189.1
DR094_RS02215 WP_160581190.1
DR094_RS02220 WP_002557546.1
DR094_RS02225 WP_308507110.1
DR094_RS02230 WP_039387613.1
DR094_RS02235 WP_160583971.1
DR094_RS02240 WP_002557549.1
DR094_RS02245 WP_002557550.1
DR094_RS02250 WP_002557551.1
DR094_RS02255 WP_081605280.1
DR094_RS02260 WP_160581199.1
DR094_RS02265 WP_002557554.1
DR094_RS02270 WP_160581203.1
DR094_RS02275 WP_160583973.1
DR094_RS02280 WP_160581207.1
DR094_RS02285 WP_160583974.1
DR094_RS02290 WP_160583976.1
DR094_RS02295 WP_334199004.1
DR094_RS02300 WP_334199004.1
DR094_RS02305 WP_160583979.1
DR094_RS02310 WP_002557791.1
DR094_RS02315 WP_308507115.1
DR094_RS03740 WP_160583983.1
DR094_RS02330 WP_039387638.1
DR094_RS02335 WP_039387636.1
DR094_RS02340 WP_160581307.1
DR094_RS02345 WP_002557785.1
DR094_RS02350 WP_160583985.1
DR094_RS03745 WP_308507113.1
DR094_RS02365 WP_002557783.1
DR094_RS02370 WP_002557782.1
DR094_RS02375 WP_002557781.1
DR094_RS02385 WP_220190229.1
DR094_RS02390 WP_002557779.1
DR094_RS02395 WP_002557778.1
DR094_RS02400 WP_039387785.1
DR094_RS02405 WP_002557776.1
DR094_RS02410 WP_002557775.1
DR094_RS03750 WP_002557774.1
DR094_RS02420 WP_002557773.1
DR094_RS02425 WP_039387630.1
DR094_RS02430 WP_039387628.1
DR094_RS02435 WP_002557769.1
DR094_RS02440 WP_002557768.1
DR094_RS02445 WP_160583987.1
DR094_RS02450 WP_002557766.1
DR094_RS02455 WP_334296058.1
DR094_RS02460 WP_002557764.1
DR094_RS02465 WP_002557763.1
DR094_RS02470 WP_160581297.1
DR094_RS02475 WP_255454511.1
DR094_RS02480 WP_002557760.1
DR094_RS02485 WP_160583991.1
DR094_RS02490 WP_039387782.1
DR094_RS02495 WP_002557757.1
DR094_RS03755 WP_160583993.1
DR094_RS02505 WP_255454510.1
DR094_RS02510 WP_002557755.1
DR094_RS02515 WP_002557754.1
DR094_RS02520 WP_002557753.1
DR094_RS02525 WP_002557752.1
DR094_RS02530 WP_002557751.1
DR094_RS02535 WP_160583995.1
DR094_RS02540 WP_002557749.1
DR094_RS03760 WP_160583997.1
DR094_RS02550 WP_160583997.1
DR094_RS03765 WP_160584004.1
DR094_RS02560 WP_160581406.1
DR094_RS02565 WP_160584006.1
DR094_RS02575 WP_002557673.1
DR094_RS02580 WP_160581410.1
DR094_RS02585 WP_039387554.1
DR094_RS02590 WP_160584009.1
DR094_RS03770 WP_002557677.1
DR094_RS03775 WP_231237866.1
DR094_RS02615 WP_160581416.1
DR094_RS02620 WP_258556605.1
DR094_RS02625 WP_160584013.1
DR094_RS02630 WP_160584015.1
DR094_RS02635 WP_160584017.1
DR094_RS02640 WP_002557450.1
DR094_RS02645 WP_002557451.1
DR094_RS02650 WP_160584019.1
DR094_RS02655 WP_160581449.1
DR094_RS03780 WP_160584021.1
DR094_RS02665 WP_160584023.1
DR094_RS02670 WP_258556607.1
DR094_RS02675 WP_236681783.1
DR094_RS02680 WP_160581443.1
DR094_RS02685 WP_160581441.1
DR094_RS02690 WP_002557461.1
DR094_RS02695 WP_160581439.1
DR094_RS02700 WP_160584027.1
DR094_RS03785 WP_160584029.1
DR094_RS03065 WP_169742226.1
DR094_RS02710 WP_039387592.1
DR094_RS02715 WP_002557446.1
DR094_RS03790 WP_160581474.1
DR094_RS02725 WP_160584031.1
DR094_RS03795 WP_052234586.1
DR094_RS03800 WP_160584033.1
DR094_RS03805 WP_308704670.1
DR094_RS02750 WP_160584036.1
DR094_RS02755 WP_160581459.1
DR094_RS02760 WP_160581461.1
DR094_RS02765 WP_002557565.1
DR094_RS02795 WP_002557566.1
DR094_RS02800 WP_002557567.1
DR094_RS02805 WP_039387619.1
DR094_RS03810 WP_160584038.1
DR094_RS02820 WP_160584040.1
DR094_RS03815 WP_002557987.1
DR094_RS02830 WP_002557988.1
DR094_RS02835 WP_002557988.1
DR094_RS02840 WP_002557992.1
DR094_RS02845 WP_002557993.1
DR094_RS02850 WP_011284157.1
DR094_RS03820 WP_160584042.1
