133A	NB626_RS02695	OG0000458	-	616925	625515	NB626_RS02695,NB626_RS02700,NB626_RS02705,NB626_RS02710,NB626_RS02715,NB626_RS02720,NB626_RS02725
133A	NB626_RS03515	OG0000472	+	835427	840408	NB626_RS03510,NB626_RS03515
133A	NB626_RS03005	OG0000497	-	705871	712239	NB626_RS03000,NB626_RS03005,NB626_RS03010,NB626_RS03015,NB626_RS03020
133A	NB626_RS03560	OG0000523	-	852769	856785	NB626_RS03560,NB626_RS03565,NB626_RS03570
133A	NB626_RS01735	OG0000532	+	376072	376825	NB626_RS01730,NB626_RS01735
133A	NB626_RS01730	OG0000532	+	376072	376825	NB626_RS01730,NB626_RS01735
133A	NB626_RS02870	OG0000553	-	654492	677400	NB626_RS02855,NB626_RS02860,NB626_RS02865,NB626_RS02870,NB626_RS02875,NB626_RS02880,NB626_RS02885,NB626_RS02890,NB626_RS02895,NB626_RS02900
133A	NB626_RS01870	OG0000599	+	398637	413794	NB626_RS01820,NB626_RS01825,NB626_RS01830,NB626_RS01835,NB626_RS01840,NB626_RS01845,NB626_RS01850,NB626_RS01855,NB626_RS01860,NB626_RS01865,NB626_RS01870,NB626_RS01875
133A	NB626_RS01940	OG0000608	+	427699	428746	NB626_RS01940,NB626_RS01945
131B	NB627_RS01900	OG0000003	-	413822	416575	NB627_RS01890,NB627_RS01895,NB627_RS01900
131B	NB627_RS02330	OG0000003	+	509877	524361	NB627_RS02305,NB627_RS02310,NB627_RS02315,NB627_RS02320,NB627_RS02325,NB627_RS02330,NB627_RS02335,NB627_RS02340,NB627_RS02345,NB627_RS02350,NB627_RS02355,NB627_RS02360,NB627_RS02365,NB627_RS02370
131B	NB627_RS00610	OG0000003	-	135886	139429	NB627_RS00605,NB627_RS00610
131B	NB627_RS01980	OG0000003	-	429359	438009	NB627_RS01960,NB627_RS01965,NB627_RS01970,NB627_RS01975,NB627_RS01980,NB627_RS01985,NB627_RS01990,NB627_RS01995
131B	NB627_RS02090	OG0000011	-	454360	457733	NB627_RS02085,NB627_RS02090
131B	NB627_RS02570	OG0000013	-	556207	577108	NB627_RS02515,NB627_RS02520,NB627_RS02525,NB627_RS02530,NB627_RS02535,NB627_RS02540,NB627_RS02545,NB627_RS02550,NB627_RS02555,NB627_RS02560,NB627_RS02565,NB627_RS02570,NB627_RS02575,NB627_RS02580
131B	NB627_RS00185	OG0000013	+	45100	48092	NB627_RS00180,NB627_RS00185
131B	NB627_RS00135	OG0000055	+	32662	37080	NB627_RS00135,NB627_RS00140,NB627_RS00145,NB627_RS00150,NB627_RS00155
131B	NB627_RS03470	OG0000072	-	819118	834950	NB627_RS03470,NB627_RS03475,NB627_RS03480,NB627_RS03485,NB627_RS03490,NB627_RS03495,NB627_RS03500,NB627_RS03505,NB627_RS03510
131B	NB627_RS01810	OG0000078	+	388607	394534	NB627_RS01810
131B	NB627_RS03725	OG0000100	+	881445	892893	NB627_RS03700,NB627_RS03705,NB627_RS03710,NB627_RS03715,NB627_RS03720,NB627_RS03725,NB627_RS03730,NB627_RS03735
131B	NB627_RS03075	OG0000145	+	724501	726416	NB627_RS03070,NB627_RS03075
131B	NB627_RS03235	OG0000169	+	766968	767630	NB627_RS03235
131B	NB627_RS01080	OG0000215	-	227777	243136	NB627_RS01050,NB627_RS01055,NB627_RS01060,NB627_RS01065,NB627_RS01070,NB627_RS01075,NB627_RS01080,NB627_RS01085,NB627_RS01090,NB627_RS01095,NB627_RS01100,NB627_RS01105,NB627_RS01110,NB627_RS01115,NB627_RS01120,NB627_RS01125,NB627_RS01130,NB627_RS01135,NB627_RS01140,NB627_RS01145,NB627_RS01150,NB627_RS01155,NB627_RS01160,NB627_RS01165,NB627_RS01170,NB627_RS01175,NB627_RS01180,NB627_RS01185,NB627_RS01190
131B	NB627_RS00160	OG0000248	-	37197	44889	NB627_RS00160,NB627_RS00165,NB627_RS00170,NB627_RS00175
131B	NB627_RS03635	OG0000278	-	863519	875114	NB627_RS03605,NB627_RS03610,NB627_RS03615,NB627_RS03620,NB627_RS03625,NB627_RS03630,NB627_RS03635,NB627_RS03640,NB627_RS03645,NB627_RS03650,NB627_RS03655,NB627_RS03660
131B	NB627_RS02995	OG0000306	-	693055	699562	NB627_RS02975,NB627_RS02980,NB627_RS02985,NB627_RS02990,NB627_RS02995
131B	NB627_RS00890	OG0000359	+	200518	208314	NB627_RS00890,NB627_RS00895,NB627_RS00900,NB627_RS00905,NB627_RS00910,NB627_RS00915,NB627_RS00920,NB627_RS00925
131B	NB627_RS01010	OG0000427	-	213931	221902	NB627_RS00965,NB627_RS00970,NB627_RS00975,NB627_RS00980,NB627_RS00985,NB627_RS00990,NB627_RS00995,NB627_RS01000,NB627_RS01005,NB627_RS01010
131B	NB627_RS02700	OG0000458	-	616881	625471	NB627_RS02700,NB627_RS02705,NB627_RS02710,NB627_RS02715,NB627_RS02720,NB627_RS02725,NB627_RS02730
131B	NB627_RS03520	OG0000472	+	835389	840369	NB627_RS03515,NB627_RS03520
131B	NB627_RS03010	OG0000497	-	705827	712195	NB627_RS03005,NB627_RS03010,NB627_RS03015,NB627_RS03020,NB627_RS03025
131B	NB627_RS03560	OG0000523	-	852729	856743	NB627_RS03560,NB627_RS03565,NB627_RS03570
131B	NB627_RS01755	OG0000532	+	376082	376835	NB627_RS01750,NB627_RS01755
131B	NB627_RS01750	OG0000532	+	376082	376835	NB627_RS01750,NB627_RS01755
131B	NB627_RS01240	OG0000538	+	251608	261167	NB627_RS01215,NB627_RS01220,NB627_RS01225,NB627_RS01230,NB627_RS01235,NB627_RS01240,NB627_RS01245,NB627_RS01250
131B	NB627_RS02875	OG0000553	-	654448	677356	NB627_RS02860,NB627_RS02865,NB627_RS02870,NB627_RS02875,NB627_RS02880,NB627_RS02885,NB627_RS02890,NB627_RS02895,NB627_RS02900,NB627_RS02905
131B	NB627_RS01880	OG0000599	+	398635	413794	NB627_RS01835,NB627_RS01840,NB627_RS01845,NB627_RS01850,NB627_RS01855,NB627_RS01860,NB627_RS01865,NB627_RS01870,NB627_RS01875,NB627_RS01880,NB627_RS01885
131B	NB627_RS01950	OG0000608	+	427700	428747	NB627_RS01950,NB627_RS01955
111A	NB623_RS00505	OG0000003	+	110822	112067	NB623_RS00505,NB623_RS00510
111A	NB623_RS02255	OG0000003	+	500491	503789	NB623_RS02255,NB623_RS02260,NB623_RS02265
111A	NB623_RS01035	OG0000003	+	217079	223174	NB623_RS01035,NB623_RS01040,NB623_RS01045,NB623_RS01050,NB623_RS01055,NB623_RS01060
111A	NB623_RS00945	OG0000003	+	193272	204450	NB623_RS00905,NB623_RS00910,NB623_RS00915,NB623_RS00920,NB623_RS00925,NB623_RS00930,NB623_RS00935,NB623_RS00940,NB623_RS00945,NB623_RS00950,NB623_RS00955,NB623_RS00960,NB623_RS00965,NB623_RS00970
111A	NB623_RS00495	OG0000003	-	106960	110503	NB623_RS00485,NB623_RS00490,NB623_RS00495,NB623_RS00500
111A	NB623_RS00940	OG0000003	+	193272	204450	NB623_RS00905,NB623_RS00910,NB623_RS00915,NB623_RS00920,NB623_RS00925,NB623_RS00930,NB623_RS00935,NB623_RS00940,NB623_RS00945,NB623_RS00950,NB623_RS00955,NB623_RS00960,NB623_RS00965,NB623_RS00970
111A	NB623_RS01040	OG0000003	+	217079	223174	NB623_RS01035,NB623_RS01040,NB623_RS01045,NB623_RS01050,NB623_RS01055,NB623_RS01060
111A	NB623_RS02150	OG0000011	+	475437	478762	NB623_RS02145,NB623_RS02150
111A	NB623_RS02145	OG0000011	+	475437	478762	NB623_RS02145,NB623_RS02150
111A	NB623_RS02540	OG0000013	-	555019	575908	NB623_RS02490,NB623_RS02495,NB623_RS02500,NB623_RS02505,NB623_RS02510,NB623_RS02515,NB623_RS02520,NB623_RS02525,NB623_RS02530,NB623_RS02535,NB623_RS02540,NB623_RS02545,NB623_RS02550
111A	NB623_RS00125	OG0000055	+	26857	31275	NB623_RS00125,NB623_RS00130,NB623_RS00135,NB623_RS00140,NB623_RS00145
111A	NB623_RS03430	OG0000072	-	815661	831503	NB623_RS03430,NB623_RS03435,NB623_RS03440,NB623_RS03445,NB623_RS03450,NB623_RS03455,NB623_RS03460,NB623_RS03465,NB623_RS03470,NB623_RS03475,NB623_RS03480,NB623_RS03485,NB623_RS03490
111A	NB623_RS01805	OG0000078	+	383913	389840	NB623_RS01805
111A	NB623_RS03715	OG0000100	+	877951	889410	NB623_RS03690,NB623_RS03695,NB623_RS03700,NB623_RS03705,NB623_RS03710,NB623_RS03715,NB623_RS03720,NB623_RS03725
111A	NB623_RS03050	OG0000145	+	721117	723032	NB623_RS03045,NB623_RS03050
111A	NB623_RS03200	OG0000169	+	763585	764247	NB623_RS03200
111A	NB623_RS01095	OG0000215	-	223259	238608	NB623_RS01065,NB623_RS01070,NB623_RS01075,NB623_RS01080,NB623_RS01085,NB623_RS01090,NB623_RS01095,NB623_RS01100,NB623_RS01105,NB623_RS01110,NB623_RS01115,NB623_RS01120,NB623_RS01125,NB623_RS01130,NB623_RS01135,NB623_RS01140,NB623_RS01145,NB623_RS01150,NB623_RS01155,NB623_RS01160,NB623_RS01165,NB623_RS01170,NB623_RS01175,NB623_RS01180,NB623_RS01185,NB623_RS01190,NB623_RS01195,NB623_RS01200,NB623_RS01205
111A	NB623_RS00150	OG0000248	-	31392	39084	NB623_RS00150,NB623_RS00155,NB623_RS00160,NB623_RS00165
111A	NB623_RS03620	OG0000278	-	860022	871619	NB623_RS03590,NB623_RS03595,NB623_RS03600,NB623_RS03605,NB623_RS03610,NB623_RS03615,NB623_RS03620,NB623_RS03625,NB623_RS03630,NB623_RS03635,NB623_RS03640,NB623_RS03645
111A	NB623_RS02970	OG0000306	-	691072	696184	NB623_RS02950,NB623_RS02955,NB623_RS02960,NB623_RS02965,NB623_RS02970
111A	NB623_RS00780	OG0000359	+	171646	179618	NB623_RS00780,NB623_RS00785,NB623_RS00790,NB623_RS00795,NB623_RS00800,NB623_RS00805,NB623_RS00810,NB623_RS00815
111A	NB623_RS00900	OG0000427	-	185237	193194	NB623_RS00855,NB623_RS00860,NB623_RS00865,NB623_RS00870,NB623_RS00875,NB623_RS00880,NB623_RS00885,NB623_RS00890,NB623_RS00895,NB623_RS00900
111A	NB623_RS02670	OG0000458	-	615748	624338	NB623_RS02670,NB623_RS02675,NB623_RS02680,NB623_RS02685,NB623_RS02690,NB623_RS02695,NB623_RS02700,NB623_RS02705
111A	NB623_RS03500	OG0000472	+	831925	836906	NB623_RS03495,NB623_RS03500
111A	NB623_RS02985	OG0000497	-	702432	708808	NB623_RS02980,NB623_RS02985,NB623_RS02990,NB623_RS02995,NB623_RS03000
111A	NB623_RS03540	OG0000523	-	849265	853278	NB623_RS03540,NB623_RS03545,NB623_RS03550
111A	NB623_RS01745	OG0000532	+	371632	372384	NB623_RS01745
111A	NB623_RS02855	OG0000553	-	653340	675549	NB623_RS02840,NB623_RS02845,NB623_RS02850,NB623_RS02855,NB623_RS02860,NB623_RS02865,NB623_RS02870,NB623_RS02875,NB623_RS02880
111A	NB623_RS01880	OG0000599	+	393941	409092	NB623_RS01830,NB623_RS01835,NB623_RS01840,NB623_RS01845,NB623_RS01850,NB623_RS01855,NB623_RS01860,NB623_RS01865,NB623_RS01870,NB623_RS01875,NB623_RS01880,NB623_RS01885
111A	NB623_RS02275	OG0000608	-	504403	506953	NB623_RS02270,NB623_RS02275
LH	KUD10_RS00500	OG0000003	-	113870	119036	KUD10_RS00495,KUD10_RS00500,KUD10_RS00505,KUD10_RS00510
LH	KUD10_RS01900	OG0000003	-	425932	429229	KUD10_RS01890,KUD10_RS01895,KUD10_RS01900
LH	KUD10_RS01820	OG0000003	-	411517	413626	KUD10_RS01815,KUD10_RS01820
LH	KUD10_RS02250	OG0000003	-	511054	515324	KUD10_RS02240,KUD10_RS02245,KUD10_RS02250
LH	KUD10_RS01995	OG0000011	-	450884	454224	KUD10_RS01995,KUD10_RS02000
LH	KUD10_RS02000	OG0000011	-	450884	454224	KUD10_RS01995,KUD10_RS02000
LH	KUD10_RS00185	OG0000013	+	46390	49475	KUD10_RS00180,KUD10_RS00185
