MFC	Ms42	MYF_RS00770	OG0000306	+	192874	198277	MYF_RS00770,MYF_RS03360,MYF_RS03415,MYF_RS00790,MYF_RS03335
MFC	Ms42	MYF_RS02070	OG0000359	+	524313	532094	MYF_RS02070,MYF_RS02075,MYF_RS02080,MYF_RS02085,MYF_RS02090,MYF_RS02095,MYF_RS02100
MFC	Ms42	MYF_RS02185	OG0000427	-	537831	545817	MYF_RS02140,MYF_RS02145,MYF_RS02150,MYF_RS02155,MYF_RS02160,MYF_RS02165,MYF_RS02170,MYF_RS02175,MYF_RS02180,MYF_RS02185
MFC	Ms42	MYF_RS01095	OG0000458	+	274954	313323	MYF_RS01065,MYF_RS01070,MYF_RS01075,MYF_RS01080,MYF_RS01085,MYF_RS01090,MYF_RS01095,MYF_RS01100,MYF_RS03170,MYF_RS01110,MYF_RS01115,MYF_RS01120,MYF_RS01125,MYF_RS01130
MFC	Ms42	MYF_RS03535	OG0000472	-	688787	689435	MYF_RS03535,MYF_RS02815
MFC	Ms42	MYF_RS00750	OG0000497	+	175168	181510	MYF_RS00735,MYF_RS00740,MYF_RS00745,MYF_RS00750,MYF_RS00755
MFC	Ms42	MYF_RS02830	OG0000523	-	693093	697070	MYF_RS02830,MYF_RS02835
MFC	Ms42	MYF_RS00620	OG0000532	+	145868	146623	MYF_RS00620
MFC	Ms42	MYF_RS02025	OG0000537	-	516343	518142	MYF_RS02025,MYF_RS02030
MFC	Ms42	MYF_RS02395	OG0000538	+	569074	578342	MYF_RS02375,MYF_RS02380,MYF_RS02385,MYF_RS02390,MYF_RS02395,MYF_RS02400,MYF_RS02405
MFC	Ms42	MYF_RS00100	OG0000599	-	20787	23494	MYF_RS00100,MYF_RS00105,MYF_RS00110
MFC	MF30	DR084_RS03145	OG0000011	-	343831	347257	DR084_RS01055,DR084_RS03145
MFC	MF30	DR084_RS01055	OG0000011	-	343831	347257	DR084_RS01055,DR084_RS03145
MFC	MF30	DR084_RS02985	OG0000013	+	48270	51194	DR084_RS00015,DR084_RS02985
MFC	MF30	DR084_RS00890	OG0000013	+	276905	315231	DR084_RS00850,DR084_RS00855,DR084_RS00860,DR084_RS00865,DR084_RS00870,DR084_RS00875,DR084_RS00880,DR084_RS00885,DR084_RS00890,DR084_RS00895,DR084_RS00900,DR084_RS00905,DR084_RS00910,DR084_RS00915
MFC	MF30	DR084_RS00885	OG0000013	+	276905	315231	DR084_RS00850,DR084_RS00855,DR084_RS00860,DR084_RS00865,DR084_RS00870,DR084_RS00875,DR084_RS00880,DR084_RS00885,DR084_RS00890,DR084_RS00895,DR084_RS00900,DR084_RS00905,DR084_RS00910,DR084_RS00915
MFC	MF30	DR084_RS03710	OG0000055	+	15911	36623	DR084_RS02305,DR084_RS02310,DR084_RS02315,DR084_RS02320,DR084_RS03595,DR084_RS02330,DR084_RS02335,DR084_RS02340,DR084_RS02345,DR084_RS02350,DR084_RS02355,DR084_RS02360,DR084_RS02365,DR084_RS02370,DR084_RS02375,DR084_RS03600,DR084_RS03710,DR084_RS02385,DR084_RS02390,DR084_RS02395
MFC	MF30	DR084_RS03600	OG0000055	+	15911	36623	DR084_RS02305,DR084_RS02310,DR084_RS02315,DR084_RS02320,DR084_RS03595,DR084_RS02330,DR084_RS02335,DR084_RS02340,DR084_RS02345,DR084_RS02350,DR084_RS02355,DR084_RS02360,DR084_RS02365,DR084_RS02370,DR084_RS02375,DR084_RS03600,DR084_RS03710,DR084_RS02385,DR084_RS02390,DR084_RS02395
MFC	MF30	DR084_RS03585	OG0000072	-	560516	564949	DR084_RS03585,DR084_RS02240
MFC	MF30	DR084_RS00725	OG0000078	+	225906	250293	DR084_RS00695,DR084_RS00700,DR084_RS03475,DR084_RS00710,DR084_RS03480,DR084_RS00720,DR084_RS00725,DR084_RS03485,DR084_RS00735
MFC	MF30	DR084_RS02510	OG0000100	+	630025	633839	DR084_RS02500,DR084_RS02505,DR084_RS02510,DR084_RS02515
MFC	MF30	DR084_RS00540	OG0000145	-	173660	175585	DR084_RS00540,DR084_RS00545
MFC	MF30	DR084_RS02045	OG0000169	+	515463	516125	DR084_RS02045
MFC	MF30	DR084_RS01500	OG0000215	-	457731	473223	DR084_RS01470,DR084_RS01475,DR084_RS01480,DR084_RS01485,DR084_RS01490,DR084_RS01495,DR084_RS01500,DR084_RS01505,DR084_RS01510,DR084_RS01515,DR084_RS01520,DR084_RS01525,DR084_RS01530,DR084_RS01535,DR084_RS01540,DR084_RS01545,DR084_RS01550,DR084_RS01555,DR084_RS01560,DR084_RS01565,DR084_RS01570,DR084_RS01575,DR084_RS03705,DR084_RS01585,DR084_RS01590,DR084_RS01595,DR084_RS01600,DR084_RS01605,DR084_RS01610
MFC	MF30	DR084_RS02420	OG0000248	-	40238	48064	DR084_RS02420,DR084_RS02425,DR084_RS03605,DR084_RS00005,DR084_RS00010
MFC	MF30	DR084_RS02580	OG0000278	-	594719	606310	DR084_RS03645,DR084_RS03640,DR084_RS02600,DR084_RS02595,DR084_RS02590,DR084_RS02585,DR084_RS02580,DR084_RS03635,DR084_RS02570,DR084_RS02565,DR084_RS03630,DR084_RS02555
MFC	MF30	DR084_RS00625	OG0000306	+	205649	211052	DR084_RS00625,DR084_RS02995,DR084_RS03095,DR084_RS00640,DR084_RS03000
MFC	MF30	DR084_RS03520	OG0000359	+	430368	438149	DR084_RS03520,DR084_RS01320,DR084_RS01325,DR084_RS01330,DR084_RS01335,DR084_RS01340,DR084_RS03525
MFC	MF30	DR084_RS03535	OG0000427	-	443881	451867	DR084_RS01385,DR084_RS01390,DR084_RS01395,DR084_RS01400,DR084_RS03530,DR084_RS01410,DR084_RS01415,DR084_RS01420,DR084_RS01425,DR084_RS03535
MFC	MF30	DR084_RS00880	OG0000458	+	276905	315231	DR084_RS00850,DR084_RS00855,DR084_RS00860,DR084_RS00865,DR084_RS00870,DR084_RS00875,DR084_RS00880,DR084_RS00885,DR084_RS00890,DR084_RS00895,DR084_RS00900,DR084_RS00905,DR084_RS00910,DR084_RS00915
MFC	MF30	DR084_RS02670	OG0000472	+	565440	580174	DR084_RS02860,DR084_RS02865,DR084_RS02870,DR084_RS02875,DR084_RS02880,DR084_RS02675,DR084_RS02670
MFC	MF30	DR084_RS00605	OG0000497	+	187968	194312	DR084_RS00590,DR084_RS00595,DR084_RS00600,DR084_RS00605,DR084_RS00610
MFC	MF30	DR084_RS02650	OG0000523	-	583816	587793	DR084_RS02650,DR084_RS02645
MFC	MF30	DR084_RS01265	OG0000537	-	422377	424176	DR084_RS01265,DR084_RS01270
MFC	MF30	DR084_RS01645	OG0000538	+	475139	484407	DR084_RS01625,DR084_RS01630,DR084_RS01635,DR084_RS01640,DR084_RS01645,DR084_RS01650,DR084_RS01655
MFC	MF30	DR084_RS02400	OG0000599	-	36695	39210	DR084_RS02400,DR084_RS02405,DR084_RS02410
MFC	ATCC27716	MFC_RS02995	OG0000003	-	587967	595160	MFC_RS02305,MFC_RS02310,MFC_RS02315,MFC_RS02320,MFC_RS02325,MFC_RS02330,MFC_RS02335,MFC_RS03000,MFC_RS02990,MFC_RS02995,MFC_RS01420
MFC	ATCC27716	MFC_RS03510	OG0000011	-	324929	328357	MFC_RS01350,MFC_RS03505,MFC_RS03510
MFC	ATCC27716	MFC_RS03505	OG0000011	-	324929	328357	MFC_RS01350,MFC_RS03505,MFC_RS03510
MFC	ATCC27716	MFC_RS01350	OG0000011	-	324929	328357	MFC_RS01350,MFC_RS03505,MFC_RS03510
MFC	ATCC27716	MFC_RS03420	OG0000013	+	15212	18160	MFC_RS02400,MFC_RS03420
MFC	ATCC27716	MFC_RS03175	OG0000013	+	257910	296285	MFC_RS02915,MFC_RS02910,MFC_RS02905,MFC_RS02900,MFC_RS02895,MFC_RS02890,MFC_RS02885,MFC_RS02880,MFC_RS03175,MFC_RS02870,MFC_RS02865,MFC_RS01200,MFC_RS01205,MFC_RS01210
MFC	ATCC27716	MFC_RS02880	OG0000013	+	257910	296285	MFC_RS02915,MFC_RS02910,MFC_RS02905,MFC_RS02900,MFC_RS02895,MFC_RS02890,MFC_RS02885,MFC_RS02880,MFC_RS03175,MFC_RS02870,MFC_RS02865,MFC_RS01200,MFC_RS01205,MFC_RS01210
MFC	ATCC27716	MFC_RS03540	OG0000055	+	241	3675	MFC_RS03415,MFC_RS03540,MFC_RS02345,MFC_RS02350,MFC_RS02355
MFC	ATCC27716	MFC_RS03415	OG0000055	+	241	3675	MFC_RS03415,MFC_RS03540,MFC_RS02345,MFC_RS02350,MFC_RS02355
MFC	ATCC27716	MFC_RS01635	OG0000072	-	643818	648494	MFC_RS01635,MFC_RS01640
MFC	ATCC27716	MFC_RS03005	OG0000078	+	196045	220433	MFC_RS01170,MFC_RS01175,MFC_RS01180,MFC_RS01185,MFC_RS01190,MFC_RS01195,MFC_RS03005,MFC_RS03500,MFC_RS03015
MFC	ATCC27716	MFC_RS00335	OG0000100	+	718980	722795	MFC_RS00345,MFC_RS00340,MFC_RS00335,MFC_RS00325
MFC	ATCC27716	MFC_RS01005	OG0000145	-	143781	145706	MFC_RS01005,MFC_RS01010
MFC	ATCC27716	MFC_RS01430	OG0000169	+	595798	596460	MFC_RS01430
MFC	ATCC27716	MFC_RS02075	OG0000215	-	535537	551031	MFC_RS02045,MFC_RS02050,MFC_RS02055,MFC_RS02060,MFC_RS02065,MFC_RS02070,MFC_RS02075,MFC_RS02080,MFC_RS02085,MFC_RS02090,MFC_RS02095,MFC_RS02100,MFC_RS02105,MFC_RS02110,MFC_RS03235,MFC_RS02115,MFC_RS02120,MFC_RS02125,MFC_RS02130,MFC_RS02135,MFC_RS02140,MFC_RS02145,MFC_RS03530,MFC_RS02155,MFC_RS02160,MFC_RS02165,MFC_RS02170,MFC_RS02175,MFC_RS02180
MFC	ATCC27716	MFC_RS02380	OG0000248	-	7291	15010	MFC_RS02380,MFC_RS02385,MFC_RS02390,MFC_RS02395
MFC	ATCC27716	MFC_RS02780	OG0000278	-	678995	690585	MFC_RS02805,MFC_RS02800,MFC_RS03255,MFC_RS02795,MFC_RS02790,MFC_RS02785,MFC_RS02780,MFC_RS02775,MFC_RS02770,MFC_RS02765,MFC_RS03460,MFC_RS03455,MFC_RS02755
MFC	ATCC27716	MFC_RS01090	OG0000306	+	175835	181238	MFC_RS01090,MFC_RS03345,MFC_RS03350,MFC_RS01110,MFC_RS03280
MFC	ATCC27716	MFC_RS01885	OG0000359	+	508091	515950	MFC_RS01885,MFC_RS01890,MFC_RS01895,MFC_RS01900,MFC_RS01905,MFC_RS01910,MFC_RS01915
MFC	ATCC27716	MFC_RS02000	OG0000427	-	521687	529673	MFC_RS01955,MFC_RS01960,MFC_RS01965,MFC_RS01970,MFC_RS01975,MFC_RS01980,MFC_RS01985,MFC_RS01990,MFC_RS01995,MFC_RS02000
MFC	ATCC27716	MFC_RS02885	OG0000458	+	257910	296285	MFC_RS02915,MFC_RS02910,MFC_RS02905,MFC_RS02900,MFC_RS02895,MFC_RS02890,MFC_RS02885,MFC_RS02880,MFC_RS03175,MFC_RS02870,MFC_RS02865,MFC_RS01200,MFC_RS01205,MFC_RS01210
MFC	ATCC27716	MFC_RS01680	OG0000472	+	648814	663621	MFC_RS01650,MFC_RS01655,MFC_RS01660,MFC_RS01665,MFC_RS01670,MFC_RS01675,MFC_RS01680
MFC	ATCC27716	MFC_RS01070	OG0000497	+	158127	164469	MFC_RS01055,MFC_RS01060,MFC_RS01065,MFC_RS01070,MFC_RS01075
MFC	ATCC27716	MFC_RS02845	OG0000523	-	668097	672072	MFC_RS02845,MFC_RS02840
MFC	ATCC27716	MFC_RS00940	OG0000532	+	128828	129583	MFC_RS00940
MFC	ATCC27716	MFC_RS01840	OG0000537	-	500200	501999	MFC_RS01840,MFC_RS01845
MFC	ATCC27716	MFC_RS02215	OG0000538	+	552928	562196	MFC_RS02195,MFC_RS02200,MFC_RS02205,MFC_RS02210,MFC_RS02215,MFC_RS02220,MFC_RS02225
MFC	ATCC27716	MFC_RS02360	OG0000599	-	3747	6454	MFC_RS02360,MFC_RS02365,MFC_RS02370
MFC	MF22	DR094_RS03820	OG0000003	-	477841	483936	DR094_RS02835,DR094_RS02840,DR094_RS02845,DR094_RS02850,DR094_RS03820
MFC	MF22	DR094_RS03520	OG0000011	-	422505	426108	DR094_RS02895,DR094_RS03520
MFC	MF22	DR094_RS02895	OG0000011	-	422505	426108	DR094_RS02895,DR094_RS03520
MFC	MF22	DR094_RS03050	OG0000013	+	126697	129675	DR094_RS00950,DR094_RS03050
MFC	MF22	DR094_RS00080	OG0000013	+	355373	393691	DR094_RS00115,DR094_RS00110,DR094_RS00105,DR094_RS00100,DR094_RS00095,DR094_RS00090,DR094_RS00085,DR094_RS00080,DR094_RS00075,DR094_RS00070,DR094_RS00065,DR094_RS00060,DR094_RS00055
MFC	MF22	DR094_RS00075	OG0000013	+	355373	393691	DR094_RS00115,DR094_RS00110,DR094_RS00105,DR094_RS00100,DR094_RS00095,DR094_RS00090,DR094_RS00085,DR094_RS00080,DR094_RS00075,DR094_RS00070,DR094_RS00065,DR094_RS00060,DR094_RS00055
MFC	MF22	DR094_RS03850	OG0000055	+	94443	115155	DR094_RS01085,DR094_RS01080,DR094_RS01075,DR094_RS01070,DR094_RS03585,DR094_RS01060,DR094_RS01055,DR094_RS01050,DR094_RS01045,DR094_RS01040,DR094_RS01035,DR094_RS01030,DR094_RS01025,DR094_RS01020,DR094_RS01015,DR094_RS03850,DR094_RS03580,DR094_RS01005,DR094_RS01000,DR094_RS00995
MFC	MF22	DR094_RS03580	OG0000055	+	94443	115155	DR094_RS01085,DR094_RS01080,DR094_RS01075,DR094_RS01070,DR094_RS03585,DR094_RS01060,DR094_RS01055,DR094_RS01050,DR094_RS01045,DR094_RS01040,DR094_RS01035,DR094_RS01030,DR094_RS01025,DR094_RS01020,DR094_RS01015,DR094_RS03850,DR094_RS03580,DR094_RS01005,DR094_RS01000,DR094_RS00995
MFC	MF22	DR094_RS03725	OG0000072	-	658183	662614	DR094_RS03725,DR094_RS02025
MFC	MF22	DR094_RS00235	OG0000078	+	304435	328771	DR094_RS00265,DR094_RS00260,DR094_RS03545,DR094_RS00250,DR094_RS03540,DR094_RS00240,DR094_RS00235,DR094_RS03535,DR094_RS00230
MFC	MF22	DR094_RS01185	OG0000100	+	59504	63317	DR094_RS01195,DR094_RS01190,DR094_RS01185,DR094_RS01180
MFC	MF22	DR094_RS00425	OG0000145	-	252680	254605	DR094_RS00425,DR094_RS00420
MFC	MF22	DR094_RS01830	OG0000169	+	613123	613785	DR094_RS01830
MFC	MF22	DR094_RS01545	OG0000215	-	551517	567015	DR094_RS01515,DR094_RS01520,DR094_RS01525,DR094_RS01530,DR094_RS01535,DR094_RS01540,DR094_RS01545,DR094_RS01550,DR094_RS01555,DR094_RS01560,DR094_RS03690,DR094_RS01570,DR094_RS01575,DR094_RS01580,DR094_RS01585,DR094_RS01590,DR094_RS01595,DR094_RS01600,DR094_RS01605,DR094_RS01610,DR094_RS01615,DR094_RS01620,DR094_RS03855,DR094_RS01630,DR094_RS01635,DR094_RS01640,DR094_RS01645,DR094_RS01650,DR094_RS01655
MFC	MF22	DR094_RS00970	OG0000248	-	118771	126490	DR094_RS00970,DR094_RS00965,DR094_RS00960,DR094_RS00955
MFC	MF22	DR094_RS01305	OG0000278	-	24310	35900	DR094_RS03640,DR094_RS03635,DR094_RS01325,DR094_RS01320,DR094_RS01315,DR094_RS01310,DR094_RS01305,DR094_RS03630,DR094_RS01295,DR094_RS01290,DR094_RS03625,DR094_RS01280
MFC	MF22	DR094_RS00340	OG0000306	+	284748	289437	DR094_RS00340,DR094_RS00335,DR094_RS00330,DR094_RS00325,DR094_RS00320
MFC	MF22	DR094_RS03745	OG0000359	+	523914	531695	DR094_RS03745,DR094_RS02350,DR094_RS02345,DR094_RS02340,DR094_RS02335,DR094_RS02330,DR094_RS03740
MFC	MF22	DR094_RS03680	OG0000427	-	537533	545649	DR094_RS01430,DR094_RS01435,DR094_RS01440,DR094_RS01445,DR094_RS03675,DR094_RS01455,DR094_RS01460,DR094_RS01465,DR094_RS01470,DR094_RS03680
MFC	MF22	DR094_RS00085	OG0000458	+	355373	393691	DR094_RS00115,DR094_RS00110,DR094_RS00105,DR094_RS00100,DR094_RS00095,DR094_RS00090,DR094_RS00085,DR094_RS00080,DR094_RS00075,DR094_RS00070,DR094_RS00065,DR094_RS00060,DR094_RS00055
MFC	MF22	DR094_RS01405	OG0000472	+	1	4768	DR094_RS03665,DR094_RS01405
MFC	MF22	DR094_RS00360	OG0000497	+	267056	273401	DR094_RS00375,DR094_RS00370,DR094_RS00365,DR094_RS00360,DR094_RS00355
MFC	MF22	DR094_RS01375	OG0000523	-	13419	17396	DR094_RS01375,DR094_RS01370
MFC	MF22	DR094_RS02405	OG0000537	-	516031	517830	DR094_RS02405,DR094_RS02400
MFC	MF22	DR094_RS01690	OG0000538	+	568923	578191	DR094_RS01670,DR094_RS01675,DR094_RS01680,DR094_RS01685,DR094_RS01690,DR094_RS01695,DR094_RS01700
MFC	MF22	DR094_RS00990	OG0000599	-	115227	117934	DR094_RS00990,DR094_RS00985,DR094_RS00980
MFC	MF18	DR082_RS03925	OG0000003	-	398063	404159	DR082_RS03930,DR082_RS02900,DR082_RS02895,DR082_RS02890,DR082_RS03925
MFC	MF18	DR082_RS03895	OG0000011	-	344011	347618	DR082_RS02625,DR082_RS03545,DR082_RS03895
MFC	MF18	DR082_RS03545	OG0000011	-	344011	347618	DR082_RS02625,DR082_RS03545,DR082_RS03895
MFC	MF18	DR082_RS02625	OG0000011	-	344011	347618	DR082_RS02625,DR082_RS03545,DR082_RS03895
MFC	MF18	DR082_RS03095	OG0000013	+	48165	51151	DR082_RS00200,DR082_RS03095
MFC	MF18	DR082_RS01090	OG0000013	+	276886	315237	DR082_RS01050,DR082_RS01055,DR082_RS01060,DR082_RS01065,DR082_RS01070,DR082_RS01075,DR082_RS01080,DR082_RS01085,DR082_RS01090,DR082_RS01095,DR082_RS01100,DR082_RS01105,DR082_RS01110
MFC	MF18	DR082_RS01085	OG0000013	+	276886	315237	DR082_RS01050,DR082_RS01055,DR082_RS01060,DR082_RS01065,DR082_RS01070,DR082_RS01075,DR082_RS01080,DR082_RS01085,DR082_RS01090,DR082_RS01095,DR082_RS01100,DR082_RS01105,DR082_RS01110
MFC	MF18	DR082_RS03970	OG0000055	+	15911	36623	DR082_RS00065,DR082_RS00070,DR082_RS00075,DR082_RS00080,DR082_RS03655,DR082_RS00090,DR082_RS00095,DR082_RS00100,DR082_RS00105,DR082_RS00110,DR082_RS00115,DR082_RS00120,DR082_RS00125,DR082_RS00130,DR082_RS00135,DR082_RS03660,DR082_RS03970,DR082_RS00145,DR082_RS00150,DR082_RS00155
MFC	MF18	DR082_RS03775	OG0000072	-	581898	586384	DR082_RS03775,DR082_RS01850
MFC	MF18	DR082_RS00920	OG0000078	+	225898	250291	DR082_RS00890,DR082_RS00895,DR082_RS03695,DR082_RS00905,DR082_RS03700,DR082_RS00915,DR082_RS00920,DR082_RS00925,DR082_RS03705,DR082_RS00935
MFC	MF18	DR082_RS02410	OG0000100	+	656441	660253	DR082_RS02400,DR082_RS02405,DR082_RS02410,DR082_RS02415
MFC	MF18	DR082_RS00725	OG0000145	-	174186	176111	DR082_RS00725,DR082_RS00730
MFC	MF18	DR082_RS01635	OG0000169	+	532864	534176	DR082_RS03120,DR082_RS01635
MFC	MF18	DR082_RS01350	OG0000215	-	471907	487403	DR082_RS01320,DR082_RS01325,DR082_RS01330,DR082_RS01335,DR082_RS01340,DR082_RS01345,DR082_RS01350,DR082_RS01355,DR082_RS01360,DR082_RS01365,DR082_RS03735,DR082_RS01375,DR082_RS01380,DR082_RS01385,DR082_RS01390,DR082_RS01395,DR082_RS01400,DR082_RS01405,DR082_RS01410,DR082_RS01415,DR082_RS01420,DR082_RS01425,DR082_RS03975,DR082_RS01435,DR082_RS01440,DR082_RS01445,DR082_RS01450,DR082_RS01455,DR082_RS01460
MFC	MF18	DR082_RS00180	OG0000248	-	40239	47958	DR082_RS00180,DR082_RS00185,DR082_RS00190,DR082_RS00195
MFC	MF18	DR082_RS02485	OG0000278	-	621146	632737	DR082_RS03865,DR082_RS03860,DR082_RS02505,DR082_RS02500,DR082_RS02495,DR082_RS02490,DR082_RS02485,DR082_RS03855,DR082_RS02475,DR082_RS02470,DR082_RS03850,DR082_RS02460
MFC	MF18	DR082_RS00810	OG0000306	+	206269	211097	DR082_RS00810,DR082_RS00815,DR082_RS00820,DR082_RS00825,DR082_RS00830,DR082_RS00835
MFC	MF18	DR082_RS03810	OG0000359	+	444307	452088	DR082_RS03810,DR082_RS02280,DR082_RS02285,DR082_RS02290,DR082_RS02295,DR082_RS02300,DR082_RS03815
MFC	MF18	DR082_RS03725	OG0000427	-	457923	466039	DR082_RS01235,DR082_RS01240,DR082_RS01245,DR082_RS01250,DR082_RS03720,DR082_RS01260,DR082_RS01265,DR082_RS01270,DR082_RS01275,DR082_RS03725
MFC	MF18	DR082_RS01080	OG0000458	+	276886	315237	DR082_RS01050,DR082_RS01055,DR082_RS01060,DR082_RS01065,DR082_RS01070,DR082_RS01075,DR082_RS01080,DR082_RS01085,DR082_RS01090,DR082_RS01095,DR082_RS01100,DR082_RS01105,DR082_RS01110
MFC	MF18	DR082_RS02585	OG0000472	+	586854	601602	DR082_RS02945,DR082_RS02940,DR082_RS02935,DR082_RS02930,DR082_RS02925,DR082_RS03890,DR082_RS02585
MFC	MF18	DR082_RS00790	OG0000497	+	188562	194907	DR082_RS00775,DR082_RS00780,DR082_RS00785,DR082_RS00790,DR082_RS00795
MFC	MF18	DR082_RS02555	OG0000523	-	610253	614232	DR082_RS02555,DR082_RS02550
MFC	MF18	DR082_RS02225	OG0000537	-	436311	438124	DR082_RS02225,DR082_RS02230
MFC	MF18	DR082_RS01495	OG0000538	+	489311	498579	DR082_RS01475,DR082_RS01480,DR082_RS01485,DR082_RS01490,DR082_RS01495,DR082_RS01500,DR082_RS01505
MFC	MF18	DR082_RS00160	OG0000599	-	36695	39402	DR082_RS00160,DR082_RS00165,DR082_RS00170
MFC	MF11	DR093_RS04030	OG0000003	-	398256	404351	DR093_RS02830,DR093_RS02835,DR093_RS02840,DR093_RS02845,DR093_RS04030
MFC	MF11	DR093_RS03260	OG0000011	-	344086	347501	DR093_RS03260,DR093_RS03770
MFC	MF11	DR093_RS03025	OG0000011	+	753174	754790	DR093_RS03025,DR093_RS03030
MFC	MF11	DR093_RS03220	OG0000013	+	48158	51114	DR093_RS00200,DR093_RS03220
MFC	MF11	DR093_RS01095	OG0000013	+	276872	315196	DR093_RS01055,DR093_RS01060,DR093_RS01065,DR093_RS01070,DR093_RS01075,DR093_RS01080,DR093_RS01085,DR093_RS01090,DR093_RS01095,DR093_RS01100,DR093_RS01105,DR093_RS01110,DR093_RS01115
MFC	MF11	DR093_RS01090	OG0000013	+	276872	315196	DR093_RS01055,DR093_RS01060,DR093_RS01065,DR093_RS01070,DR093_RS01075,DR093_RS01080,DR093_RS01085,DR093_RS01090,DR093_RS01095,DR093_RS01100,DR093_RS01105,DR093_RS01110,DR093_RS01115
MFC	MF11	DR093_RS03980	OG0000072	-	659783	664288	DR093_RS03980,DR093_RS02380
MFC	MF11	DR093_RS00930	OG0000078	+	225870	250257	DR093_RS00900,DR093_RS00905,DR093_RS03815,DR093_RS00915,DR093_RS03820,DR093_RS00925,DR093_RS00930,DR093_RS03825,DR093_RS00940
MFC	MF11	DR093_RS01210	OG0000100	+	734172	737984	DR093_RS01220,DR093_RS01215,DR093_RS01210,DR093_RS01205
MFC	MF11	DR093_RS00725	OG0000145	-	174134	176059	DR093_RS00725,DR093_RS00730
MFC	MF11	DR093_RS02185	OG0000169	+	614717	615379	DR093_RS02185
