Orthogroup	MFC_MF33_genes	MHP_MHP696_genes
OG0000177	DR085_RS01505	DR090_RS02185
OG0000178	DR085_RS01510	DR090_RS02190
OG0000179	DR085_RS01520	DR090_RS02200
OG0000180	DR085_RS01525	DR090_RS02205
OG0000181	DR085_RS03715	DR090_RS04655
OG0000182	DR085_RS01550	DR090_RS03515
OG0000183	DR085_RS01585	DR090_RS02035
OG0000184	DR085_RS02950	DR090_RS01995
OG0000185	DR085_RS02935	DR090_RS02010
OG0000186	DR085_RS02180	DR090_RS04605
OG0000187	DR085_RS02165	DR090_RS03190
OG0000188	DR085_RS02155	DR090_RS03200
OG0000189	DR085_RS03775	DR090_RS04625
OG0000190	DR085_RS02140	DR090_RS03370
OG0000191	DR085_RS02120	DR090_RS03395
OG0000192	DR085_RS02110	DR090_RS00355
OG0000193	DR085_RS02095	DR090_RS00340
OG0000194	DR085_RS02085	DR090_RS00140
OG0000195	DR085_RS02080	DR090_RS00135
OG0000196	DR085_RS03770	DR090_RS00115
OG0000197	DR085_RS02055	DR090_RS00110
OG0000198	DR085_RS02040	DR090_RS00095
OG0000199	DR085_RS02035	DR090_RS00090
OG0000200	DR085_RS02020	DR090_RS00075
OG0000201	DR085_RS02010	DR090_RS00065
OG0000202	DR085_RS01955	DR090_RS00010
OG0000203	DR085_RS01950	DR090_RS00005
OG0000204	DR085_RS03675	DR090_RS04470
OG0000205	DR085_RS00995	DR090_RS01955
OG0000206	DR085_RS01015	DR090_RS01935
OG0000207	DR085_RS01030	DR090_RS01920
OG0000208	DR085_RS01035	DR090_RS01915
OG0000209	DR085_RS01040	DR090_RS01910
OG0000210	DR085_RS01085	DR090_RS01865
OG0000211	DR085_RS01095	DR090_RS01855
OG0000212	DR085_RS01105	DR090_RS01845
OG0000213	DR085_RS01110	DR090_RS01840
OG0000214	DR085_RS01115	DR090_RS01835
OG0000215	DR085_RS01120	DR090_RS01830
OG0000216	DR085_RS01125	DR090_RS01825
OG0000217	DR085_RS01130	DR090_RS01820
OG0000218	DR085_RS03695	DR090_RS01810
OG0000219	DR085_RS01145	DR090_RS01805
OG0000220	DR085_RS01150	DR090_RS01800
OG0000221	DR085_RS01155	DR090_RS01795
OG0000222	DR085_RS01160	DR090_RS01790
OG0000223	DR085_RS01165	DR090_RS01785
OG0000224	DR085_RS01175	DR090_RS01775
OG0000225	DR085_RS01185	DR090_RS01765
OG0000226	DR085_RS01190	DR090_RS01760
OG0000227	DR085_RS01195	DR090_RS01755
OG0000228	DR085_RS03930	DR090_RS04680
OG0000229	DR085_RS01205	DR090_RS01745
OG0000230	DR085_RS01210	DR090_RS01740
OG0000231	DR085_RS01220	DR090_RS01730
OG0000232	DR085_RS01230	DR090_RS01720
OG0000233	DR085_RS01240	DR090_RS00225
OG0000234	DR085_RS01270	DR090_RS00260
OG0000235	DR085_RS01280	DR090_RS00270
OG0000236	DR085_RS01285	DR090_RS00275
OG0000237	DR085_RS01305	DR090_RS00280
OG0000238	DR085_RS01310	DR090_RS00290
OG0000239	DR085_RS01340	DR090_RS03000
OG0000240	DR085_RS01345	DR090_RS02995
OG0000241	DR085_RS01355	DR090_RS02985
OG0000242	DR085_RS01360	DR090_RS02980
OG0000243	DR085_RS01365	DR090_RS02975
OG0000244	DR085_RS01375	DR090_RS02965
OG0000245	DR085_RS01385	DR090_RS02955
OG0000246	DR085_RS02350	DR090_RS03110
OG0000247	DR085_RS02360	DR090_RS00810
OG0000248	DR085_RS02385	DR090_RS00800
OG0000249	DR085_RS02390	DR090_RS00795
OG0000250	DR085_RS00015	DR090_RS00780
OG0000251	DR085_RS00045	DR090_RS00745
OG0000252	DR085_RS00055	DR090_RS00735
OG0000253	DR085_RS00060	DR090_RS00730
OG0000254	DR085_RS00070	DR090_RS00720
OG0000255	DR085_RS00075	DR090_RS00710
OG0000256	DR085_RS00080	DR090_RS00705
OG0000257	DR085_RS00105	DR090_RS00680
OG0000258	DR085_RS00115	DR090_RS00670
OG0000259	DR085_RS00145	DR090_RS00640
OG0000260	DR085_RS00155	DR090_RS00630
OG0000261	DR085_RS03635	DR090_RS04350
OG0000262	DR085_RS00180	DR090_RS00605
OG0000263	DR085_RS00195	DR090_RS00590
OG0000264	DR085_RS00210	DR090_RS00575
OG0000265	DR085_RS00220	DR090_RS00565
OG0000266	DR085_RS00235	DR090_RS00550
OG0000267	DR085_RS00250	DR090_RS00535
OG0000268	DR085_RS00255	DR090_RS00530
OG0000269	DR085_RS00270	DR090_RS00515
OG0000270	DR085_RS03815	DR090_RS04395
OG0000271	DR085_RS02505	DR090_RS01125
OG0000272	DR085_RS02510	DR090_RS01120
OG0000273	DR085_RS02515	DR090_RS01115
OG0000274	DR085_RS02530	DR090_RS02335
OG0000275	DR085_RS03820	DR090_RS04540
OG0000276	DR085_RS02540	DR090_RS02325
OG0000277	DR085_RS03825	DR090_RS02315
OG0000278	DR085_RS02555	DR090_RS02310
OG0000279	DR085_RS02565	DR090_RS02300
OG0000280	DR085_RS02570	DR090_RS02295
OG0000281	DR085_RS02575	DR090_RS02290
OG0000282	DR085_RS02600	DR090_RS04530
OG0000283	DR085_RS02605	DR090_RS02260
OG0000284	DR085_RS02610	DR090_RS02255
OG0000285	DR085_RS03840	DR090_RS04525
OG0000286	DR085_RS00925	DR090_RS02555
OG0000287	DR085_RS00900	DR090_RS02820
OG0000288	DR085_RS00890	DR090_RS02810
OG0000289	DR085_RS00885	DR090_RS02805
OG0000290	DR085_RS03270	DR090_RS01425
OG0000291	DR085_RS00785	DR090_RS01415
OG0000292	DR085_RS00790	DR090_RS01410
OG0000293	DR085_RS00795	DR090_RS01405
OG0000294	DR085_RS00805	DR090_RS01395
OG0000295	DR085_RS00810	DR090_RS01390
OG0000296	DR085_RS00850	DR090_RS02770
OG0000297	DR085_RS00855	DR090_RS02775
OG0000298	DR085_RS00010	DR090_RS00785
OG0000299	DR085_RS00030	DR090_RS03800
OG0000300	DR085_RS00205	DR090_RS00580
OG0000301	DR085_RS00240	DR090_RS00545
OG0000302	DR085_RS00245	DR090_RS00540
OG0000303	DR085_RS00380	DR090_RS02720
OG0000304	DR085_RS00415	DR090_RS01715
OG0000305	DR085_RS00565	DR090_RS01655
OG0000306	DR085_RS00650	DR090_RS01580
OG0000307	DR085_RS00685	DR090_RS01540
OG0000308	DR085_RS00765	DR090_RS01445
OG0000309	DR085_RS00820	DR090_RS01380
OG0000310	DR085_RS00895	DR090_RS02815
OG0000311	DR085_RS00945	DR090_RS02615
OG0000312	DR085_RS00965	DR090_RS02600
OG0000313	DR085_RS02700	DR090_RS03240
OG0000314	DR085_RS02785	DR090_RS01030
OG0000315	DR085_RS02755	DR090_RS01060
OG0000316	DR085_RS02745	DR090_RS01070
OG0000317	DR085_RS02870	DR090_RS02925
OG0000318	DR085_RS03900	DR090_RS04370
OG0000319	DR085_RS01915	DR090_RS03050
OG0000320	DR085_RS01850	DR090_RS02680
OG0000321	DR085_RS01785	DR090_RS02455
OG0000322	DR085_RS01740	DR090_RS02500
OG0000323	DR085_RS01610	DR090_RS03160
OG0000324	DR085_RS02115	DR090_RS03400
OG0000325	DR085_RS02075	DR090_RS00130
OG0000326	DR085_RS01980	DR090_RS00035
OG0000327	DR085_RS01975	DR090_RS00030
OG0000328	DR085_RS01045	DR090_RS01905
OG0000329	DR085_RS01065	DR090_RS01885
OG0000330	DR085_RS01250	DR090_RS00235
OG0000331	DR085_RS01370	DR090_RS02970
OG0000332	DR085_RS01470	DR090_RS02140
OG0000333	DR085_RS01480	DR090_RS02150
OG0000334	DR085_RS01545	DR090_RS03510
OG0000335	DR085_RS03720	DR090_RS02065
OG0000336	DR085_RS03835	DR090_RS04535
OG0000337	DR085_RS02220	DR090_RS01210
OG0000338	DR085_RS02260	DR090_RS01250
OG0000339	DR085_RS01830	DR090_RS03290
OG0000340	DR085_RS01805	DR090_RS03610
OG0000341	DR085_RS02135	DR090_RS03365
OG0000342	DR085_RS02045	DR090_RS00100
OG0000343	DR085_RS01490	DR090_RS02160
OG0000344	DR085_RS00395	DR090_RS02735
OG0000345	DR085_RS01180	DR090_RS01770
OG0000346	DR085_RS03830	DR090_RS02285
OG0000347	DR085_RS01715	DR090_RS02525
OG0000348	DR085_RS03760	DR090_RS00025
OG0000349	DR085_RS02520	DR090_RS04545
OG0000350	DR085_RS00655	DR090_RS01530
OG0000351	DR085_RS00330	DR090_RS00455
OG0000352	DR085_RS02815	DR090_RS01010
OG0000353	DR085_RS01745	DR090_RS02495
OG0000354	DR085_RS00450	DR090_RS00180
OG0000355	DR085_RS03855	DR090_RS04360
OG0000356	DR085_RS03870	DR090_RS04365
OG0000357	DR085_RS03705	DR090_RS04510
OG0000358	DR085_RS01455	DR090_RS02125
OG0000359	DR085_RS03765	DR090_RS04320
OG0000360	DR085_RS00110	DR090_RS00675
OG0000361	DR085_RS00140	DR090_RS00645
OG0000362	DR085_RS00875	DR090_RS02795
OG0000363	DR085_RS03935	DR090_RS02850
OG0000365	DR085_RS03915	DR090_RS04390
OG0000366	DR085_RS02840	DR090_RS02895
OG0000367	DR085_RS02850	DR090_RS02905
OG0000368	DR085_RS02325	DR090_RS01315
OG0000369	DR085_RS03780	DR090_RS04415
OG0000370	DR085_RS02285	DR090_RS01275
OG0000371	DR085_RS02280	DR090_RS01270
OG0000372	DR085_RS02275	DR090_RS01265
OG0000373	DR085_RS02250	DR090_RS01240
OG0000374	DR085_RS02240	DR090_RS01230
OG0000375	DR085_RS01920	DR090_RS03055
OG0000376	DR085_RS01865	DR090_RS02665
OG0000377	DR085_RS01855	DR090_RS02675
OG0000378	DR085_RS01820	DR090_RS00430
OG0000379	DR085_RS01750	DR090_RS02490
OG0000380	DR085_RS01725	DR090_RS02515
OG0000381	DR085_RS01685	DR090_RS02840
OG0000382	DR085_RS01655	DR090_RS02870
OG0000383	DR085_RS01615	DR090_RS03155
OG0000384	DR085_RS00335	DR090_RS03315
OG0000385	DR085_RS00340	DR090_RS03320
OG0000386	DR085_RS00360	DR090_RS02700
OG0000387	DR085_RS00385	DR090_RS02725
OG0000388	DR085_RS03645	DR090_RS04570
OG0000389	DR085_RS00430	DR090_RS00200
OG0000390	DR085_RS00545	DR090_RS01675
OG0000391	DR085_RS00555	DR090_RS01665
OG0000392	DR085_RS00580	DR090_RS01640
OG0000393	DR085_RS00635	DR090_RS04445
OG0000394	DR085_RS00700	DR090_RS01505
OG0000395	DR085_RS00705	DR090_RS01500
OG0000396	DR085_RS02710	DR090_RS02560
OG0000397	DR085_RS02665	DR090_RS00995
OG0000398	DR085_RS02660	DR090_RS01000
OG0000399	DR085_RS02770	DR090_RS01045
OG0000400	DR085_RS01415	DR090_RS02080
OG0000401	DR085_RS01475	DR090_RS02145
OG0000402	DR085_RS01485	DR090_RS02155
OG0000403	DR085_RS01495	DR090_RS02165
OG0000404	DR085_RS03710	DR090_RS02195
OG0000405	DR085_RS01530	DR090_RS02210
OG0000406	DR085_RS01560	DR090_RS02060
OG0000407	DR085_RS03725	DR090_RS04505
OG0000408	DR085_RS01570	DR090_RS02050
OG0000409	DR085_RS01575	DR090_RS02045
OG0000410	DR085_RS02955	DR090_RS01990
OG0000411	DR085_RS02945	DR090_RS02000
OG0000412	DR085_RS02940	DR090_RS02005
OG0000413	DR085_RS02185	DR090_RS03170
OG0000414	DR085_RS02175	DR090_RS03180
OG0000415	DR085_RS02170	DR090_RS03185
OG0000416	DR085_RS02160	DR090_RS03195
OG0000418	DR085_RS02125	DR090_RS03390
OG0000419	DR085_RS02065	DR090_RS00120
OG0000420	DR085_RS02030	DR090_RS00085
OG0000421	DR085_RS01995	DR090_RS00050
OG0000422	DR085_RS01985	DR090_RS00040
OG0000423	DR085_RS01005	DR090_RS01945
OG0000424	DR085_RS01010	DR090_RS01940
OG0000425	DR085_RS01020	DR090_RS01930
OG0000426	DR085_RS03680	DR090_RS04465
OG0000427	DR085_RS03685	DR090_RS04460
OG0000428	DR085_RS01075	DR090_RS01875
OG0000429	DR085_RS01170	DR090_RS01780
OG0000430	DR085_RS01215	DR090_RS01735
OG0000431	DR085_RS01225	DR090_RS01725
OG0000432	DR085_RS01245	DR090_RS00230
OG0000433	DR085_RS01255	DR090_RS00245
OG0000434	DR085_RS01260	DR090_RS00250
OG0000435	DR085_RS01275	DR090_RS00265
OG0000436	DR085_RS01315	DR090_RS00295
OG0000437	DR085_RS01325	DR090_RS00305
OG0000438	DR085_RS03700	DR090_RS00310
OG0000439	DR085_RS01335	DR090_RS04330
OG0000440	DR085_RS01350	DR090_RS04580
OG0000441	DR085_RS01390	DR090_RS02950
OG0000442	DR085_RS02355	DR090_RS04215
OG0000443	DR085_RS00025	DR090_RS00765
OG0000444	DR085_RS00040	DR090_RS00750
OG0000445	DR085_RS00065	DR090_RS00725
OG0000446	DR085_RS00090	DR090_RS00695
OG0000447	DR085_RS00095	DR090_RS00690
OG0000448	DR085_RS00125	DR090_RS00660
OG0000449	DR085_RS00150	DR090_RS00635
OG0000450	DR085_RS00160	DR090_RS00625
OG0000451	DR085_RS00200	DR090_RS00585
OG0000452	DR085_RS00225	DR090_RS00560
OG0000453	DR085_RS00260	DR090_RS00525
OG0000455	DR085_RS03810	DR090_RS01150
OG0000456	DR085_RS02595	DR090_RS02270
OG0000457	DR085_RS02620	DR090_RS02245
OG0000458	DR085_RS00905	DR090_RS02825
OG0000459	DR085_RS00880	DR090_RS02800
OG0000460	DR085_RS00870	DR090_RS02790
OG0000461	DR085_RS00825	DR090_RS01375
OG0000462	DR085_RS00830	DR090_RS01370
OG0000463	DR085_RS00835	DR090_RS01365
OG0000464	DR085_RS00840	DR090_RS02760
OG0000465	DR085_RS00845	DR090_RS02765
OG0000466	DR085_RS00230	DR090_RS00555
OG0000467	DR085_RS03670	DR090_RS04425
OG0000468	DR085_RS02775	DR090_RS01040
OG0000469	DR085_RS02995	DR090_RS01100
OG0000470	DR085_RS01000	DR090_RS03685
OG0000471	DR085_RS01080	DR090_RS01870
OG0000472	DR085_RS02645	DR090_RS01980
OG0000473	DR085_RS02495	DR090_RS01135
OG0000474	DR085_RS02490	DR090_RS01140
OG0000475	DR085_RS02485	DR090_RS01145
OG0000476	DR085_RS02450	DR090_RS03205
OG0000477	DR085_RS00800	DR090_RS01400
OG0000478	DR085_RS02545	DR090_RS02320
OG0000479	DR085_RS01790	DR090_RS02450
OG0000480	DR085_RS03170	DR090_RS03680
OG0000481	DR085_RS01960	DR090_RS00015
OG0000482	DR085_RS02100	DR090_RS00345
OG0000483	DR085_RS02855	DR090_RS02910
OG0000484	DR085_RS03630	DR090_RS04355
OG0000485	DR085_RS01320	DR090_RS00300
OG0000486	DR085_RS02150	DR090_RS03385
OG0000487	DR085_RS03905	DR090_RS04375
OG0000488	DR085_RS02825	DR090_RS02880
OG0000489	DR085_RS02315	DR090_RS01305
OG0000490	DR085_RS02255	DR090_RS01245
OG0000491	DR085_RS01770	DR090_RS02470
OG0000492	DR085_RS01695	DR090_RS02545
OG0000493	DR085_RS00400	DR090_RS02740
OG0000494	DR085_RS00455	DR090_RS00175
OG0000495	DR085_RS00610	DR090_RS01610
OG0000496	DR085_RS00620	DR090_RS01600
OG0000497	DR085_RS00625	DR090_RS01595
OG0000498	DR085_RS00695	DR090_RS01510
OG0000499	DR085_RS00740	DR090_RS01475
OG0000500	DR085_RS02655	DR090_RS01005
OG0000501	DR085_RS01425	DR090_RS02090
OG0000502	DR085_RS02090	DR090_RS00335
OG0000503	DR085_RS02015	DR090_RS00070
OG0000504	DR085_RS01055	DR090_RS01895
OG0000505	DR085_RS01090	DR090_RS01860
OG0000506	DR085_RS01100	DR090_RS01850
OG0000507	DR085_RS01135	DR090_RS01815
OG0000508	DR085_RS00085	DR090_RS00700
OG0000509	DR085_RS00120	DR090_RS00665
OG0000510	DR085_RS00130	DR090_RS00655
OG0000511	DR085_RS00265	DR090_RS00520
OG0000512	DR085_RS00865	DR090_RS02785
OG0000513	DR085_RS02560	DR090_RS02305
OG0000514	DR085_RS00585	DR090_RS01635
OG0000516	DR085_RS02970	DR090_RS04380
OG0000517	DR085_RS02330	DR090_RS01320
OG0000518	DR085_RS01465	DR090_RS02135
OG0000519	DR085_RS01990	DR090_RS00045
OG0000520	DR085_RS01070	DR090_RS01880
OG0000521	DR085_RS00100	DR090_RS00685
OG0000522	DR085_RS00135	DR090_RS00650
OG0000523	DR085_RS02625	DR090_RS02240
OG0000524	DR085_RS00760	DR090_RS01450
OG0000528	DR085_RS02980	DR090_RS04385
OG0000529	DR085_RS01905	DR090_RS03040
OG0000530	DR085_RS01840	DR090_RS03305
OG0000531	DR085_RS01720	DR090_RS02520
OG0000532	DR085_RS00490	DR090_RS03210
OG0000533	DR085_RS01235	DR090_RS00215
OG0000534	DR085_RS00215	DR090_RS00570
OG0000535	DR085_RS02310	DR090_RS04420
OG0000536	DR085_RS02425	DR090_RS01180
OG0000537	DR085_RS02050	DR090_RS00105
OG0000538	DR085_RS01265	DR090_RS00255
OG0000539	DR085_RS00050	DR090_RS00740
OG0000541	DR085_RS00725	DR090_RS01490
OG0000542	DR085_RS00185	DR090_RS00600
OG0000547	DR085_RS00535	DR090_RS01685
OG0000548	DR085_RS02705	DR090_RS03245
OG0000549	DR085_RS02650	DR090_RS04490
OG0000550	DR085_RS02525	DR090_RS02340
OG0000551	DR085_RS01380	DR090_RS02960
OG0000555	DR085_RS03230	DR090_RS03975
OG0000589	DR085_RS02910	DR090_RS03725
OG0000602	DR085_RS02820	DR090_RS03555
