Orthogroup	MFC_MF33_genes	MHP_MHP699_genes
OG0000384	DR085_RS00335	DR100_RS02680
OG0000385	DR085_RS00340	DR100_RS02675
OG0000386	DR085_RS00360	DR100_RS02655
OG0000387	DR085_RS00385	DR100_RS02630
OG0000388	DR085_RS03645	DR100_RS04800
OG0000389	DR085_RS00430	DR100_RS00730
OG0000390	DR085_RS00545	DR100_RS01690
OG0000391	DR085_RS00555	DR100_RS01700
OG0000392	DR085_RS00580	DR100_RS01725
OG0000393	DR085_RS00635	DR100_RS04725
OG0000394	DR085_RS00700	DR100_RS02510
OG0000395	DR085_RS00705	DR100_RS02505
OG0000396	DR085_RS02710	DR100_RS02695
OG0000397	DR085_RS02665	DR100_RS02000
OG0000398	DR085_RS02660	DR100_RS01995
OG0000399	DR085_RS02770	DR100_RS02820
OG0000400	DR085_RS01415	DR100_RS01470
OG0000401	DR085_RS01475	DR100_RS01530
OG0000402	DR085_RS01485	DR100_RS01540
OG0000403	DR085_RS01495	DR100_RS01550
OG0000404	DR085_RS03710	DR100_RS03345
OG0000405	DR085_RS01530	DR100_RS03365
OG0000406	DR085_RS01560	DR100_RS03070
OG0000407	DR085_RS03725	DR100_RS04830
OG0000408	DR085_RS01570	DR100_RS03080
OG0000409	DR085_RS01575	DR100_RS03085
OG0000410	DR085_RS02955	DR100_RS03175
OG0000411	DR085_RS02945	DR100_RS03185
OG0000412	DR085_RS02940	DR100_RS03190
OG0000413	DR085_RS02185	DR100_RS02405
OG0000414	DR085_RS02175	DR100_RS02415
OG0000415	DR085_RS02170	DR100_RS02420
OG0000416	DR085_RS02160	DR100_RS02430
OG0000417	DR085_RS02130	DR100_RS03220
OG0000418	DR085_RS02125	DR100_RS03215
OG0000419	DR085_RS02065	DR100_RS00810
OG0000420	DR085_RS02030	DR100_RS00845
OG0000421	DR085_RS01995	DR100_RS00880
OG0000422	DR085_RS01985	DR100_RS00890
OG0000423	DR085_RS01005	DR100_RS00945
OG0000424	DR085_RS01010	DR100_RS00950
OG0000425	DR085_RS01020	DR100_RS00960
OG0000426	DR085_RS03680	DR100_RS04595
OG0000427	DR085_RS03685	DR100_RS04600
OG0000428	DR085_RS01075	DR100_RS01015
OG0000429	DR085_RS01170	DR100_RS02890
OG0000430	DR085_RS01215	DR100_RS02845
OG0000431	DR085_RS01225	DR100_RS02835
OG0000432	DR085_RS01245	DR100_RS00015
OG0000433	DR085_RS01255	DR100_RS00030
OG0000434	DR085_RS01260	DR100_RS00035
OG0000435	DR085_RS01275	DR100_RS00050
OG0000436	DR085_RS01315	DR100_RS00080
OG0000437	DR085_RS01325	DR100_RS00090
OG0000438	DR085_RS03700	DR100_RS00095
OG0000439	DR085_RS01335	DR100_RS04550
OG0000440	DR085_RS01350	DR100_RS03130
OG0000441	DR085_RS01390	DR100_RS03170
OG0000442	DR085_RS02355	DR100_RS01050
OG0000443	DR085_RS00025	DR100_RS00660
OG0000444	DR085_RS00040	DR100_RS00645
OG0000445	DR085_RS00065	DR100_RS00620
OG0000446	DR085_RS00090	DR100_RS00590
OG0000447	DR085_RS00095	DR100_RS00585
OG0000448	DR085_RS00125	DR100_RS00555
OG0000449	DR085_RS00150	DR100_RS00530
OG0000450	DR085_RS00160	DR100_RS00520
OG0000451	DR085_RS00200	DR100_RS00480
OG0000452	DR085_RS00225	DR100_RS00455
OG0000453	DR085_RS00260	DR100_RS00420
OG0000455	DR085_RS03810	DR100_RS01290
OG0000456	DR085_RS02595	DR100_RS01410
OG0000457	DR085_RS02620	DR100_RS01435
OG0000458	DR085_RS00905	DR100_RS01955
OG0000459	DR085_RS00880	DR100_RS01930
OG0000460	DR085_RS00870	DR100_RS01920
OG0000461	DR085_RS00825	DR100_RS01875
OG0000462	DR085_RS00830	DR100_RS01880
OG0000463	DR085_RS00835	DR100_RS01885
OG0000464	DR085_RS00840	DR100_RS01890
OG0000465	DR085_RS00845	DR100_RS01895
OG0000466	DR085_RS00230	DR100_RS00450
OG0000467	DR085_RS03670	DR100_RS04775
OG0000468	DR085_RS02775	DR100_RS02825
OG0000469	DR085_RS02995	DR100_RS02765
OG0000470	DR085_RS01000	DR100_RS03815
OG0000471	DR085_RS01080	DR100_RS01020
OG0000472	DR085_RS02645	DR100_RS03260
OG0000473	DR085_RS02495	DR100_RS01305
OG0000474	DR085_RS02490	DR100_RS01300
OG0000475	DR085_RS02485	DR100_RS01295
OG0000476	DR085_RS02450	DR100_RS02440
OG0000477	DR085_RS00800	DR100_RS01850
OG0000478	DR085_RS02545	DR100_RS01360
OG0000479	DR085_RS01790	DR100_RS00250
OG0000480	DR085_RS03170	DR100_RS03855
OG0000481	DR085_RS01960	DR100_RS00915
OG0000482	DR085_RS02100	DR100_RS00130
OG0000483	DR085_RS02855	DR100_RS02565
OG0000484	DR085_RS03630	DR100_RS04580
OG0000485	DR085_RS01320	DR100_RS00085
OG0000486	DR085_RS02150	DR100_RS03240
OG0000487	DR085_RS03905	DR100_RS04810
OG0000488	DR085_RS02825	DR100_RS02600
OG0000489	DR085_RS02315	DR100_RS01140
OG0000490	DR085_RS02255	DR100_RS01200
OG0000491	DR085_RS01770	DR100_RS00270
OG0000493	DR085_RS00400	DR100_RS02615
OG0000494	DR085_RS00455	DR100_RS00755
OG0000495	DR085_RS00610	DR100_RS01755
OG0000496	DR085_RS00620	DR100_RS01765
OG0000497	DR085_RS00625	DR100_RS01770
OG0000498	DR085_RS00695	DR100_RS03270
OG0000499	DR085_RS00740	DR100_RS02480
OG0000500	DR085_RS02655	DR100_RS01990
OG0000501	DR085_RS01425	DR100_RS01480
OG0000502	DR085_RS02090	DR100_RS00120
OG0000503	DR085_RS02015	DR100_RS00860
OG0000504	DR085_RS01055	DR100_RS00995
OG0000505	DR085_RS01090	DR100_RS02970
OG0000506	DR085_RS01100	DR100_RS02960
OG0000507	DR085_RS01135	DR100_RS02925
OG0000508	DR085_RS00085	DR100_RS00595
OG0000509	DR085_RS00120	DR100_RS00560
OG0000510	DR085_RS00130	DR100_RS00550
OG0000511	DR085_RS00265	DR100_RS00415
OG0000512	DR085_RS00865	DR100_RS01915
OG0000513	DR085_RS02560	DR100_RS01375
OG0000514	DR085_RS00585	DR100_RS01730
OG0000516	DR085_RS02970	DR100_RS04805
OG0000517	DR085_RS02330	DR100_RS01125
OG0000518	DR085_RS01465	DR100_RS01520
OG0000519	DR085_RS01990	DR100_RS00885
OG0000520	DR085_RS01070	DR100_RS01010
OG0000521	DR085_RS00100	DR100_RS00580
OG0000522	DR085_RS00135	DR100_RS00545
OG0000523	DR085_RS02625	DR100_RS01440
OG0000524	DR085_RS00760	DR100_RS02455
OG0000528	DR085_RS02980	DR100_RS02775
OG0000529	DR085_RS01905	DR100_RS03015
OG0000530	DR085_RS01840	DR100_RS03460
OG0000531	DR085_RS01720	DR100_RS00320
OG0000532	DR085_RS00490	DR100_RS03540
OG0000533	DR085_RS01235	DR100_RS00715
OG0000534	DR085_RS00215	DR100_RS00465
OG0000535	DR085_RS02310	DR100_RS04635
OG0000537	DR085_RS02050	DR100_RS00825
OG0000538	DR085_RS01265	DR100_RS00040
OG0000539	DR085_RS00050	DR100_RS00635
OG0000541	DR085_RS00725	DR100_RS02495
OG0000542	DR085_RS00185	DR100_RS00495
OG0000547	DR085_RS00535	DR100_RS01680
OG0000548	DR085_RS02705	DR100_RS03425
OG0000549	DR085_RS02650	DR100_RS04865
OG0000550	DR085_RS02525	DR100_RS01340
OG0000551	DR085_RS01380	DR100_RS03160
OG0000555	DR085_RS03230	DR100_RS04155
OG0000589	DR085_RS02910	DR100_RS03530
OG0000596	DR085_RS02375	DR100_RS02145
OG0000598	DR085_RS02370	DR100_RS02140
OG0000599	DR085_RS02365	DR100_RS02135
OG0000647	DR085_RS00500	DR100_RS04505
