Orthogroup	MHP_98_genes	MHP_7422_genes
OG0000078	GOM18_RS03020	MHL_RS01755
OG0000079	GOM18_RS02005	MHL_RS02615
OG0000080	GOM18_RS03980	MHL_RS03870
OG0000081	GOM18_RS01445	MHL_RS00340
OG0000083	GOM18_RS02245	MHL_RS02095
OG0000084	GOM18_RS02275	MHL_RS02120
OG0000085	GOM18_RS02280	MHL_RS02125
OG0000086	GOM18_RS02290	MHL_RS02135
OG0000087	GOM18_RS02305	MHL_RS02150
OG0000088	GOM18_RS02310	MHL_RS02155
OG0000089	GOM18_RS02320	MHL_RS02165
OG0000090	GOM18_RS00650	MHL_RS00075
OG0000091	GOM18_RS00635	MHL_RS00060
OG0000092	GOM18_RS00620	MHL_RS00045
OG0000093	GOM18_RS00615	MHL_RS00040
OG0000094	GOM18_RS00610	MHL_RS00035
OG0000095	GOM18_RS00585	MHL_RS00010
OG0000096	GOM18_RS00580	MHL_RS03615
OG0000097	GOM18_RS00560	MHL_RS03595
OG0000098	GOM18_RS00550	MHL_RS03585
OG0000099	GOM18_RS04285	MHL_RS03535
OG0000100	GOM18_RS00485	MHL_RS03520
OG0000101	GOM18_RS00480	MHL_RS03515
OG0000102	GOM18_RS02995	MHL_RS01780
OG0000103	GOM18_RS02360	MHL_RS02275
OG0000104	GOM18_RS02365	MHL_RS02280
OG0000105	GOM18_RS02380	MHL_RS02295
OG0000106	GOM18_RS02390	MHL_RS02305
OG0000107	GOM18_RS02400	MHL_RS02315
OG0000108	GOM18_RS02405	MHL_RS02320
OG0000109	GOM18_RS02410	MHL_RS02325
OG0000110	GOM18_RS02525	MHL_RS02450
OG0000111	GOM18_RS02520	MHL_RS02445
OG0000112	GOM18_RS02510	MHL_RS02435
OG0000113	GOM18_RS02490	MHL_RS02415
OG0000114	GOM18_RS02480	MHL_RS02405
OG0000115	GOM18_RS02470	MHL_RS02395
OG0000116	GOM18_RS02855	MHL_RS01380
OG0000117	GOM18_RS02850	MHL_RS01385
OG0000118	GOM18_RS02815	MHL_RS01420
OG0000119	GOM18_RS02810	MHL_RS01425
OG0000120	GOM18_RS02795	MHL_RS01440
OG0000121	GOM18_RS02775	MHL_RS01465
OG0000122	GOM18_RS02770	MHL_RS01470
OG0000123	GOM18_RS02750	MHL_RS01490
OG0000124	GOM18_RS02745	MHL_RS01495
OG0000125	GOM18_RS02740	MHL_RS01500
OG0000126	GOM18_RS02730	MHL_RS01510
OG0000127	GOM18_RS02720	MHL_RS01520
OG0000128	GOM18_RS02705	MHL_RS01535
OG0000129	GOM18_RS02700	MHL_RS01540
OG0000130	GOM18_RS02690	MHL_RS01550
OG0000131	GOM18_RS04475	MHL_RS01580
OG0000132	GOM18_RS04470	MHL_RS01595
OG0000133	GOM18_RS01635	MHL_RS00530
OG0000134	GOM18_RS01640	MHL_RS00535
OG0000135	GOM18_RS01655	MHL_RS00550
OG0000136	GOM18_RS01660	MHL_RS00555
OG0000137	GOM18_RS01690	MHL_RS00585
OG0000138	GOM18_RS03470	MHL_RS00710
OG0000139	GOM18_RS03440	MHL_RS00740
OG0000140	GOM18_RS03435	MHL_RS00745
OG0000141	GOM18_RS01125	MHL_RS02980
OG0000142	GOM18_RS04380	MHL_RS02975
OG0000143	GOM18_RS01150	MHL_RS02950
OG0000144	GOM18_RS01160	MHL_RS02940
OG0000145	GOM18_RS01170	MHL_RS02930
OG0000146	GOM18_RS01180	MHL_RS02920
OG0000147	GOM18_RS01185	MHL_RS02915
OG0000148	GOM18_RS01200	MHL_RS02900
OG0000149	GOM18_RS01210	MHL_RS02890
OG0000150	GOM18_RS01225	MHL_RS02875
OG0000151	GOM18_RS03115	MHL_RS02830
OG0000152	GOM18_RS03110	MHL_RS02825
OG0000153	GOM18_RS03105	MHL_RS02820
OG0000154	GOM18_RS03095	MHL_RS02810
OG0000155	GOM18_RS02160	MHL_RS02770
OG0000156	GOM18_RS02150	MHL_RS02760
OG0000157	GOM18_RS04415	MHL_RS02755
OG0000158	GOM18_RS04410	MHL_RS04195
OG0000159	GOM18_RS01915	MHL_RS02525
OG0000160	GOM18_RS01910	MHL_RS02520
OG0000161	GOM18_RS01905	MHL_RS02515
OG0000162	GOM18_RS01895	MHL_RS02505
OG0000163	GOM18_RS01890	MHL_RS02500
OG0000164	GOM18_RS03635	MHL_RS01690
OG0000165	GOM18_RS03260	MHL_RS02015
OG0000166	GOM18_RS02185	MHL_RS02035
OG0000167	GOM18_RS02200	MHL_RS02050
OG0000168	GOM18_RS02205	MHL_RS04040
OG0000169	GOM18_RS01040	MHL_RS03055
OG0000170	GOM18_RS01025	MHL_RS03070
OG0000171	GOM18_RS01015	MHL_RS03080
OG0000172	GOM18_RS01010	MHL_RS03085
OG0000173	GOM18_RS01005	MHL_RS03090
OG0000174	GOM18_RS01000	MHL_RS03095
OG0000175	GOM18_RS00985	MHL_RS03110
OG0000176	GOM18_RS00935	MHL_RS03160
OG0000177	GOM18_RS00930	MHL_RS03165
OG0000178	GOM18_RS00925	MHL_RS03170
OG0000179	GOM18_RS00915	MHL_RS03180
OG0000180	GOM18_RS00910	MHL_RS03185
OG0000181	GOM18_RS04365	MHL_RS03225
OG0000182	GOM18_RS00860	MHL_RS03235
OG0000183	GOM18_RS00825	MHL_RS03270
OG0000184	GOM18_RS00780	MHL_RS03310
OG0000185	GOM18_RS00795	MHL_RS03295
OG0000186	GOM18_RS04465	MHL_RS01605
OG0000187	GOM18_RS02595	MHL_RS01620
OG0000188	GOM18_RS02585	MHL_RS01630
OG0000189	GOM18_RS04445	MHL_RS02365
OG0000190	GOM18_RS02440	MHL_RS02360
OG0000191	GOM18_RS02420	MHL_RS02340
OG0000192	GOM18_RS03170	MHL_RS01300
OG0000193	GOM18_RS03155	MHL_RS01290
OG0000194	GOM18_RS00120	MHL_RS00780
OG0000195	GOM18_RS00125	MHL_RS00785
OG0000196	GOM18_RS00145	MHL_RS00805
OG0000197	GOM18_RS00150	MHL_RS00810
OG0000198	GOM18_RS00165	MHL_RS00825
OG0000199	GOM18_RS00170	MHL_RS00830
OG0000200	GOM18_RS00185	MHL_RS00840
OG0000201	GOM18_RS00195	MHL_RS00850
OG0000202	GOM18_RS00250	MHL_RS00905
OG0000203	GOM18_RS00255	MHL_RS00910
OG0000204	GOM18_RS00260	MHL_RS00915
OG0000205	GOM18_RS00265	MHL_RS00920
OG0000206	GOM18_RS00285	MHL_RS00940
OG0000207	GOM18_RS00300	MHL_RS00955
OG0000208	GOM18_RS00305	MHL_RS00960
OG0000209	GOM18_RS00310	MHL_RS00965
OG0000210	GOM18_RS00360	MHL_RS01010
OG0000211	GOM18_RS01855	MHL_RS01020
OG0000212	GOM18_RS01845	MHL_RS01030
OG0000213	GOM18_RS01840	MHL_RS01035
OG0000214	GOM18_RS01835	MHL_RS01040
OG0000215	GOM18_RS01830	MHL_RS01045
OG0000216	GOM18_RS01825	MHL_RS01050
OG0000217	GOM18_RS01820	MHL_RS01055
OG0000218	GOM18_RS01810	MHL_RS01065
OG0000219	GOM18_RS01805	MHL_RS01070
OG0000220	GOM18_RS01800	MHL_RS01075
OG0000221	GOM18_RS01795	MHL_RS01080
OG0000222	GOM18_RS01790	MHL_RS01085
OG0000223	GOM18_RS01785	MHL_RS01090
OG0000224	GOM18_RS01775	MHL_RS01100
OG0000225	GOM18_RS01765	MHL_RS01110
OG0000226	GOM18_RS01760	MHL_RS01115
OG0000227	GOM18_RS01755	MHL_RS01120
OG0000228	GOM18_RS04580	MHL_RS04215
OG0000229	GOM18_RS01745	MHL_RS01130
OG0000230	GOM18_RS01740	MHL_RS01135
OG0000231	GOM18_RS01730	MHL_RS01145
OG0000232	GOM18_RS01720	MHL_RS01155
OG0000233	GOM18_RS02880	MHL_RS01175
OG0000234	GOM18_RS02915	MHL_RS01210
OG0000235	GOM18_RS02925	MHL_RS01220
OG0000236	GOM18_RS02930	MHL_RS01225
OG0000237	GOM18_RS02935	MHL_RS01230
OG0000238	GOM18_RS02940	MHL_RS01240
OG0000239	GOM18_RS01115	MHL_RS02990
OG0000240	GOM18_RS01110	MHL_RS02995
OG0000241	GOM18_RS01100	MHL_RS03005
OG0000242	GOM18_RS01095	MHL_RS03010
OG0000243	GOM18_RS01090	MHL_RS03015
OG0000244	GOM18_RS01080	MHL_RS03025
OG0000245	GOM18_RS01070	MHL_RS03035
OG0000246	GOM18_RS01250	MHL_RS00145
OG0000247	GOM18_RS01260	MHL_RS00155
OG0000248	GOM18_RS01270	MHL_RS00165
OG0000249	GOM18_RS01275	MHL_RS00170
OG0000250	GOM18_RS01290	MHL_RS00185
OG0000251	GOM18_RS01320	MHL_RS00210
OG0000252	GOM18_RS01330	MHL_RS00220
OG0000253	GOM18_RS01335	MHL_RS00225
OG0000254	GOM18_RS01345	MHL_RS00235
OG0000255	GOM18_RS01350	MHL_RS00245
OG0000256	GOM18_RS01355	MHL_RS00250
OG0000257	GOM18_RS01380	MHL_RS00275
OG0000258	GOM18_RS01390	MHL_RS00285
OG0000259	GOM18_RS01420	MHL_RS00315
OG0000260	GOM18_RS01430	MHL_RS00325
OG0000261	GOM18_RS04390	MHL_RS00335
OG0000262	GOM18_RS01455	MHL_RS00350
OG0000263	GOM18_RS01470	MHL_RS00370
OG0000264	GOM18_RS01485	MHL_RS00380
OG0000265	GOM18_RS01495	MHL_RS00390
OG0000266	GOM18_RS01510	MHL_RS00405
OG0000267	GOM18_RS01525	MHL_RS00420
OG0000268	GOM18_RS01530	MHL_RS00425
OG0000269	GOM18_RS01545	MHL_RS00440
OG0000270	GOM18_RS04280	MHL_RS03490
OG0000271	GOM18_RS00450	MHL_RS03485
OG0000272	GOM18_RS00445	MHL_RS03480
OG0000273	GOM18_RS00440	MHL_RS03475
OG0000274	GOM18_RS00420	MHL_RS03455
OG0000275	GOM18_RS04270	MHL_RS03450
OG0000276	GOM18_RS00410	MHL_RS03445
OG0000277	GOM18_RS00400	MHL_RS03435
OG0000278	GOM18_RS00395	MHL_RS03430
OG0000279	GOM18_RS00385	MHL_RS03420
OG0000280	GOM18_RS00380	MHL_RS03415
OG0000281	GOM18_RS00375	MHL_RS03760
OG0000282	GOM18_RS04310	MHL_RS03390
OG0000283	GOM18_RS00705	MHL_RS03385
OG0000284	GOM18_RS00710	MHL_RS03380
OG0000285	GOM18_RS04315	MHL_RS03375
OG0000286	GOM18_RS01875	MHL_RS02485
OG0000287	GOM18_RS01965	MHL_RS02575
OG0000288	GOM18_RS01975	MHL_RS02585
OG0000289	GOM18_RS01980	MHL_RS02590
OG0000290	GOM18_RS02090	MHL_RS02700
OG0000291	GOM18_RS02080	MHL_RS02690
OG0000292	GOM18_RS02075	MHL_RS02685
OG0000293	GOM18_RS02070	MHL_RS02680
OG0000294	GOM18_RS02060	MHL_RS02670
OG0000295	GOM18_RS02055	MHL_RS02665
OG0000296	GOM18_RS02015	MHL_RS02625
OG0000297	GOM18_RS02010	MHL_RS02620
OG0000298	GOM18_RS01285	MHL_RS00180
OG0000299	GOM18_RS03940	MHL_RS03650
OG0000300	GOM18_RS01480	MHL_RS00375
OG0000301	GOM18_RS01515	MHL_RS00410
OG0000302	GOM18_RS01520	MHL_RS00415
OG0000303	GOM18_RS01665	MHL_RS00560
OG0000304	GOM18_RS01710	MHL_RS01160
OG0000305	GOM18_RS01175	MHL_RS02925
OG0000306	GOM18_RS03130	MHL_RS02850
OG0000307	GOM18_RS03100	MHL_RS02815
OG0000308	GOM18_RS02110	MHL_RS02720
OG0000309	GOM18_RS02045	MHL_RS02655
OG0000310	GOM18_RS01970	MHL_RS02580
OG0000311	GOM18_RS01935	MHL_RS02545
OG0000312	GOM18_RS01920	MHL_RS02530
OG0000313	GOM18_RS03620	MHL_RS01680
OG0000314	GOM18_RS03245	MHL_RS02030
OG0000315	GOM18_RS02210	MHL_RS02060
OG0000316	GOM18_RS02220	MHL_RS02070
OG0000317	GOM18_RS02315	MHL_RS02160
OG0000318	GOM18_RS04425	MHL_RS02075
OG0000319	GOM18_RS02375	MHL_RS02290
OG0000320	GOM18_RS02500	MHL_RS02425
OG0000321	GOM18_RS02820	MHL_RS01415
OG0000322	GOM18_RS02780	MHL_RS01460
OG0000323	GOM18_RS02625	MHL_RS01590
OG0000324	GOM18_RS02415	MHL_RS02335
OG0000325	GOM18_RS00130	MHL_RS00790
OG0000326	GOM18_RS00225	MHL_RS00880
OG0000327	GOM18_RS00230	MHL_RS00885
OG0000328	GOM18_RS00315	MHL_RS00970
OG0000329	GOM18_RS00335	MHL_RS00990
OG0000330	GOM18_RS02890	MHL_RS01185
OG0000331	GOM18_RS01085	MHL_RS03020
OG0000332	GOM18_RS00975	MHL_RS03120
OG0000333	GOM18_RS00965	MHL_RS03130
OG0000334	GOM18_RS00865	MHL_RS03230
OG0000335	GOM18_RS00855	MHL_RS03240
OG0000336	GOM18_RS04265	MHL_RS03405
OG0000337	GOM18_RS00535	MHL_RS03570
OG0000338	GOM18_RS00575	MHL_RS03610
OG0000339	GOM18_RS02475	MHL_RS02400
OG0000340	GOM18_RS02840	MHL_RS01395
OG0000341	GOM18_RS02435	MHL_RS02355
OG0000342	GOM18_RS00160	MHL_RS00820
OG0000343	GOM18_RS00955	MHL_RS03140
OG0000344	GOM18_RS01680	MHL_RS00580
OG0000345	GOM18_RS01770	MHL_RS01105
OG0000346	GOM18_RS00370	MHL_RS03410
OG0000347	GOM18_RS02755	MHL_RS01485
OG0000348	GOM18_RS00235	MHL_RS00890
OG0000349	GOM18_RS04275	MHL_RS03640
OG0000350	GOM18_RS03090	MHL_RS02805
OG0000351	GOM18_RS01600	MHL_RS00505
OG0000352	GOM18_RS03265	MHL_RS02010
OG0000353	GOM18_RS02785	MHL_RS01455
OG0000354	GOM18_RS03455	MHL_RS00725
OG0000355	GOM18_RS04535	MHL_RS01980
OG0000356	GOM18_RS04420	MHL_RS02065
OG0000357	GOM18_RS04370	MHL_RS03100
OG0000358	GOM18_RS00990	MHL_RS03105
OG0000359	GOM18_RS04245	MHL_RS00860
OG0000360	GOM18_RS01385	MHL_RS00280
OG0000361	GOM18_RS01415	MHL_RS00310
OG0000362	GOM18_RS01990	MHL_RS02600
OG0000363	GOM18_RS04485	MHL_RS03985
OG0000364	GOM18_RS04185	MHL_RS01955
OG0000365	GOM18_RS04440	MHL_RS02105
OG0000366	GOM18_RS02285	MHL_RS02130
OG0000367	GOM18_RS02295	MHL_RS02140
OG0000368	GOM18_RS00640	MHL_RS00065
OG0000369	GOM18_RS04300	MHL_RS00030
OG0000370	GOM18_RS00600	MHL_RS00025
OG0000371	GOM18_RS00595	MHL_RS00020
OG0000372	GOM18_RS00590	MHL_RS00015
OG0000373	GOM18_RS00565	MHL_RS03605
OG0000374	GOM18_RS00555	MHL_RS03590
OG0000375	GOM18_RS02370	MHL_RS02285
OG0000376	GOM18_RS02515	MHL_RS02440
OG0000377	GOM18_RS02505	MHL_RS02430
OG0000378	GOM18_RS02860	MHL_RS01375
OG0000380	GOM18_RS02765	MHL_RS01475
OG0000381	GOM18_RS02725	MHL_RS01515
OG0000382	GOM18_RS02695	MHL_RS01545
OG0000383	GOM18_RS02630	MHL_RS01585
OG0000384	GOM18_RS01620	MHL_RS00520
OG0000386	GOM18_RS01645	MHL_RS00540
OG0000387	GOM18_RS01670	MHL_RS00565
OG0000388	GOM18_RS04395	MHL_RS00570
OG0000389	GOM18_RS03480	MHL_RS00705
OG0000390	GOM18_RS01155	MHL_RS02945
OG0000391	GOM18_RS01165	MHL_RS02935
OG0000392	GOM18_RS01190	MHL_RS02910
OG0000393	GOM18_RS04515	MHL_RS02855
OG0000395	GOM18_RS02165	MHL_RS02775
OG0000396	GOM18_RS01880	MHL_RS02490
OG0000397	GOM18_RS03280	MHL_RS01995
OG0000398	GOM18_RS03275	MHL_RS02000
OG0000399	GOM18_RS02195	MHL_RS02045
OG0000400	GOM18_RS01030	MHL_RS03065
OG0000401	GOM18_RS00970	MHL_RS03125
OG0000402	GOM18_RS00960	MHL_RS03135
OG0000403	GOM18_RS00950	MHL_RS03145
OG0000404	GOM18_RS00920	MHL_RS03175
OG0000405	GOM18_RS00905	MHL_RS03190
OG0000406	GOM18_RS00850	MHL_RS03245
OG0000407	GOM18_RS04360	MHL_RS03250
OG0000408	GOM18_RS00840	MHL_RS03255
OG0000409	GOM18_RS00835	MHL_RS03260
OG0000410	GOM18_RS00775	MHL_RS03315
OG0000411	GOM18_RS00785	MHL_RS03305
OG0000412	GOM18_RS00790	MHL_RS03300
OG0000413	GOM18_RS02615	MHL_RS01600
OG0000414	GOM18_RS02605	MHL_RS01610
OG0000415	GOM18_RS02600	MHL_RS01615
OG0000416	GOM18_RS02590	MHL_RS01625
OG0000417	GOM18_RS02430	MHL_RS02350
OG0000418	GOM18_RS02425	MHL_RS02345
OG0000419	GOM18_RS00140	MHL_RS00800
OG0000420	GOM18_RS00175	MHL_RS00835
OG0000421	GOM18_RS00210	MHL_RS00865
OG0000422	GOM18_RS00220	MHL_RS00875
OG0000423	GOM18_RS00275	MHL_RS00930
OG0000424	GOM18_RS00280	MHL_RS00935
OG0000425	GOM18_RS00290	MHL_RS00945
OG0000426	GOM18_RS04250	MHL_RS00950
OG0000427	GOM18_RS04255	MHL_RS00975
OG0000428	GOM18_RS00345	MHL_RS01000
OG0000429	GOM18_RS01780	MHL_RS01095
OG0000430	GOM18_RS01735	MHL_RS01140
OG0000431	GOM18_RS01725	MHL_RS01150
OG0000432	GOM18_RS02885	MHL_RS01180
OG0000433	GOM18_RS02900	MHL_RS01195
OG0000434	GOM18_RS02905	MHL_RS01200
OG0000435	GOM18_RS02920	MHL_RS01215
OG0000436	GOM18_RS02945	MHL_RS01245
OG0000437	GOM18_RS02955	MHL_RS01255
OG0000438	GOM18_RS02960	MHL_RS03965
OG0000439	GOM18_RS04495	MHL_RS01265
OG0000440	GOM18_RS04375	MHL_RS03000
OG0000441	GOM18_RS01065	MHL_RS03040
OG0000442	GOM18_RS01255	MHL_RS00150
OG0000443	GOM18_RS01300	MHL_RS00195
OG0000444	GOM18_RS01315	MHL_RS00205
OG0000445	GOM18_RS03665	MHL_RS00230
OG0000446	GOM18_RS01365	MHL_RS00260
OG0000447	GOM18_RS01370	MHL_RS00265
OG0000448	GOM18_RS01400	MHL_RS00295
OG0000449	GOM18_RS01425	MHL_RS00320
OG0000450	GOM18_RS01435	MHL_RS00330
OG0000452	GOM18_RS01500	MHL_RS00395
OG0000453	GOM18_RS01535	MHL_RS00430
OG0000455	GOM18_RS00475	MHL_RS03510
OG0000456	GOM18_RS00695	MHL_RS03395
OG0000457	GOM18_RS00720	MHL_RS03370
OG0000458	GOM18_RS01960	MHL_RS02570
OG0000459	GOM18_RS01985	MHL_RS02595
OG0000460	GOM18_RS01995	MHL_RS02605
OG0000461	GOM18_RS02040	MHL_RS02650
OG0000462	GOM18_RS02035	MHL_RS02645
OG0000463	GOM18_RS02030	MHL_RS02640
OG0000464	GOM18_RS02025	MHL_RS02635
OG0000465	GOM18_RS02020	MHL_RS02630
OG0000466	GOM18_RS01505	MHL_RS00400
OG0000467	GOM18_RS04400	MHL_RS02730
OG0000468	GOM18_RS02190	MHL_RS02040
OG0000469	GOM18_RS02250	MHL_RS02100
OG0000470	GOM18_RS00270	MHL_RS03825
OG0000471	GOM18_RS00350	MHL_RS01005
OG0000472	GOM18_RS00765	MHL_RS03325
OG0000473	GOM18_RS00460	MHL_RS03495
OG0000474	GOM18_RS00465	MHL_RS03500
OG0000475	GOM18_RS00470	MHL_RS03505
OG0000476	GOM18_RS02580	MHL_RS01635
OG0000477	GOM18_RS02065	MHL_RS02675
OG0000478	GOM18_RS00405	MHL_RS03440
OG0000479	GOM18_RS02825	MHL_RS01410
OG0000480	GOM18_RS02255	MHL_RS03850
OG0000481	GOM18_RS00245	MHL_RS00900
OG0000482	GOM18_RS03160	MHL_RS01295
OG0000483	GOM18_RS02300	MHL_RS02145
OG0000484	GOM18_RS04385	MHL_RS00200
OG0000485	GOM18_RS02950	MHL_RS01250
OG0000486	GOM18_RS02450	MHL_RS02370
OG0000487	GOM18_RS04430	MHL_RS02080
OG0000488	GOM18_RS02270	MHL_RS02115
OG0000489	GOM18_RS00630	MHL_RS00055
OG0000491	GOM18_RS02805	MHL_RS01430
OG0000492	GOM18_RS02735	MHL_RS01505
OG0000494	GOM18_RS03450	MHL_RS00730
OG0000495	GOM18_RS01220	MHL_RS02880
OG0000496	GOM18_RS01230	MHL_RS04090
OG0000497	GOM18_RS01235	MHL_RS02865
OG0000498	GOM18_RS03070	MHL_RS02785
OG0000499	GOM18_RS02140	MHL_RS02750
OG0000500	GOM18_RS03270	MHL_RS02005
OG0000501	GOM18_RS01020	MHL_RS03075
OG0000502	GOM18_RS03150	MHL_RS01285
OG0000503	GOM18_RS00190	MHL_RS00845
OG0000504	GOM18_RS00325	MHL_RS00980
OG0000505	GOM18_RS01860	MHL_RS01015
OG0000506	GOM18_RS01850	MHL_RS01025
OG0000507	GOM18_RS01815	MHL_RS01060
OG0000508	GOM18_RS01360	MHL_RS00255
OG0000509	GOM18_RS01395	MHL_RS00290
OG0000510	GOM18_RS01405	MHL_RS00300
OG0000511	GOM18_RS01540	MHL_RS00435
OG0000512	GOM18_RS02000	MHL_RS02610
OG0000513	GOM18_RS00390	MHL_RS03425
OG0000514	GOM18_RS01195	MHL_RS02905
OG0000515	GOM18_RS02570	MHL_RS01925
OG0000516	GOM18_RS04435	MHL_RS02085
OG0000517	GOM18_RS00645	MHL_RS00070
OG0000518	GOM18_RS00980	MHL_RS03115
OG0000519	GOM18_RS00215	MHL_RS00870
OG0000520	GOM18_RS00340	MHL_RS00995
OG0000521	GOM18_RS01375	MHL_RS00270
OG0000522	GOM18_RS01410	MHL_RS00305
OG0000523	GOM18_RS00725	MHL_RS03365
OG0000524	GOM18_RS02115	MHL_RS02725
OG0000525	GOM18_RS04345	MHL_RS03330
OG0000526	GOM18_RS04200	MHL_RS04020
OG0000527	GOM18_RS03490	MHL_RS01840
OG0000528	GOM18_RS02240	MHL_RS02090
OG0000529	GOM18_RS02385	MHL_RS02300
OG0000530	GOM18_RS02485	MHL_RS02410
OG0000531	GOM18_RS02760	MHL_RS01480
OG0000532	GOM18_RS03550	MHL_RS01715
OG0000534	GOM18_RS01490	MHL_RS00385
OG0000535	GOM18_RS04305	MHL_RS00050
OG0000536	GOM18_RS00505	MHL_RS03540
OG0000537	GOM18_RS00155	MHL_RS00815
OG0000538	GOM18_RS02910	MHL_RS01205
OG0000539	GOM18_RS01325	MHL_RS00215
OG0000540	GOM18_RS02085	MHL_RS02695
OG0000541	GOM18_RS02155	MHL_RS02765
OG0000542	GOM18_RS01460	MHL_RS00355
