Orthogroup	MHP_98_genes	MHP_MHP691_genes
OG0000068	GOM18_RS03445	DR087_RS03140
OG0000069	GOM18_RS01240, GOM18_RS03140	DR087_RS01375
OG0000070	GOM18_RS01930	DR087_RS02480
OG0000071	GOM18_RS00820	DR087_RS00780
OG0000072	GOM18_RS04355	DR087_RS02175
OG0000073	GOM18_RS00135	DR087_RS02200
OG0000074	GOM18_RS04260	DR087_RS04685
OG0000075	GOM18_RS01450	DR087_RS01860
OG0000076	GOM18_RS01465	DR087_RS01875
OG0000077	GOM18_RS01550	DR087_RS03060
OG0000078	GOM18_RS03020	DR087_RS02065
OG0000079	GOM18_RS02005	DR087_RS02980
OG0000080	GOM18_RS03980	DR087_RS04005
OG0000081	GOM18_RS01445	DR087_RS01855
OG0000083	GOM18_RS02245	DR087_RS00065
OG0000084	GOM18_RS02275	DR087_RS00090
OG0000085	GOM18_RS02280	DR087_RS00095
OG0000086	GOM18_RS02290	DR087_RS00105
OG0000087	GOM18_RS02305	DR087_RS00120
OG0000088	GOM18_RS02310	DR087_RS00125
OG0000089	GOM18_RS02320	DR087_RS00135
OG0000090	GOM18_RS00650	DR087_RS00500
OG0000091	GOM18_RS00635	DR087_RS00485
OG0000092	GOM18_RS00620	DR087_RS00470
OG0000093	GOM18_RS00615	DR087_RS00465
OG0000094	GOM18_RS00610	DR087_RS00460
OG0000095	GOM18_RS00585	DR087_RS00435
OG0000096	GOM18_RS00580	DR087_RS00430
OG0000097	GOM18_RS00560	DR087_RS00410
OG0000098	GOM18_RS00550	DR087_RS00400
OG0000099	GOM18_RS04285	DR087_RS00775
OG0000100	GOM18_RS00485	DR087_RS00750
OG0000101	GOM18_RS00480	DR087_RS00745
OG0000102	GOM18_RS02995	DR087_RS02090
OG0000103	GOM18_RS02360	DR087_RS00180
OG0000104	GOM18_RS02365	DR087_RS00185
OG0000105	GOM18_RS02380	DR087_RS00200
OG0000106	GOM18_RS02390	DR087_RS00210
OG0000107	GOM18_RS02400	DR087_RS00220
OG0000108	GOM18_RS02405	DR087_RS00225
OG0000109	GOM18_RS02410	DR087_RS00230
OG0000110	GOM18_RS02525	DR087_RS01695
OG0000111	GOM18_RS02520	DR087_RS01700
OG0000112	GOM18_RS02510	DR087_RS01710
OG0000113	GOM18_RS02490	DR087_RS04610
OG0000114	GOM18_RS02480	DR087_RS01740
OG0000115	GOM18_RS02470	DR087_RS01750
OG0000116	GOM18_RS02855	DR087_RS03310
OG0000117	GOM18_RS02850	DR087_RS03305
OG0000118	GOM18_RS02815	DR087_RS01190
OG0000119	GOM18_RS02810	DR087_RS01185
OG0000120	GOM18_RS02795	DR087_RS01170
OG0000121	GOM18_RS02775	DR087_RS01145
OG0000122	GOM18_RS02770	DR087_RS01140
OG0000123	GOM18_RS02750	DR087_RS01120
OG0000124	GOM18_RS02745	DR087_RS01115
OG0000125	GOM18_RS02740	DR087_RS01110
OG0000126	GOM18_RS02730	DR087_RS01100
OG0000127	GOM18_RS02720	DR087_RS01090
OG0000128	GOM18_RS02705	DR087_RS01075
OG0000129	GOM18_RS02700	DR087_RS01070
OG0000130	GOM18_RS02690	DR087_RS01060
OG0000131	GOM18_RS04475	DR087_RS04535
OG0000132	GOM18_RS04470	DR087_RS04530
OG0000133	GOM18_RS01635	DR087_RS02865
OG0000134	GOM18_RS01640	DR087_RS02870
OG0000135	GOM18_RS01655	DR087_RS02885
OG0000136	GOM18_RS01660	DR087_RS02890
OG0000137	GOM18_RS01690	DR087_RS02930
OG0000138	GOM18_RS03470	DR087_RS03165
OG0000139	GOM18_RS03440	DR087_RS03135
OG0000140	GOM18_RS03435	DR087_RS03130
OG0000141	GOM18_RS01125	DR087_RS01495
OG0000142	GOM18_RS04380	DR087_RS04585
OG0000143	GOM18_RS01150	DR087_RS01465
OG0000144	GOM18_RS01160	DR087_RS01455
OG0000145	GOM18_RS01170	DR087_RS01445
OG0000146	GOM18_RS01180	DR087_RS01435
OG0000147	GOM18_RS01185	DR087_RS01430
OG0000148	GOM18_RS01200	DR087_RS01415
OG0000149	GOM18_RS01210	DR087_RS01405
OG0000150	GOM18_RS01225	DR087_RS01390
OG0000151	GOM18_RS03115	DR087_RS03290
OG0000152	GOM18_RS03110	DR087_RS03285
OG0000153	GOM18_RS03105	DR087_RS03280
OG0000154	GOM18_RS03095	DR087_RS03270
OG0000155	GOM18_RS02160	DR087_RS03545
OG0000156	GOM18_RS02150	DR087_RS01225
OG0000157	GOM18_RS04415	DR087_RS04555
OG0000158	GOM18_RS04410	DR087_RS04560
OG0000159	GOM18_RS01915	DR087_RS04805
OG0000160	GOM18_RS01910	DR087_RS02460
OG0000161	GOM18_RS01905	DR087_RS02455
OG0000162	GOM18_RS01895	DR087_RS02445
OG0000163	GOM18_RS01890	DR087_RS02440
OG0000164	GOM18_RS03635	DR087_RS03205
OG0000165	GOM18_RS03260	DR087_RS01520
OG0000166	GOM18_RS02185	DR087_RS00005
OG0000167	GOM18_RS02200	DR087_RS00020
OG0000168	GOM18_RS02205	DR087_RS00025
OG0000169	GOM18_RS01040	DR087_RS01010
OG0000170	GOM18_RS01025	DR087_RS00990
OG0000171	GOM18_RS01015	DR087_RS00980
OG0000172	GOM18_RS01010	DR087_RS00975
OG0000173	GOM18_RS01005	DR087_RS00970
OG0000174	GOM18_RS01000	DR087_RS00965
OG0000175	GOM18_RS00985	DR087_RS00950
OG0000176	GOM18_RS00935	DR087_RS00900
OG0000177	GOM18_RS00930	DR087_RS00895
OG0000178	GOM18_RS00925	DR087_RS00890
OG0000179	GOM18_RS00915	DR087_RS00880
OG0000180	GOM18_RS00910	DR087_RS00875
OG0000181	GOM18_RS04365	DR087_RS04520
OG0000182	GOM18_RS00860	DR087_RS00820
OG0000183	GOM18_RS00825	DR087_RS00785
OG0000184	GOM18_RS00780	DR087_RS02140
OG0000185	GOM18_RS00795	DR087_RS02155
OG0000186	GOM18_RS04465	DR087_RS04735
OG0000187	GOM18_RS02595	DR087_RS03425
OG0000188	GOM18_RS02585	DR087_RS03415
OG0000189	GOM18_RS04445	DR087_RS04425
OG0000190	GOM18_RS02440	DR087_RS00260
OG0000191	GOM18_RS02420	DR087_RS00240
OG0000192	GOM18_RS03170	DR087_RS02805
OG0000193	GOM18_RS03155	DR087_RS02790
OG0000194	GOM18_RS00120	DR087_RS02185
OG0000195	GOM18_RS00125	DR087_RS02190
OG0000196	GOM18_RS00145	DR087_RS02210
OG0000197	GOM18_RS00150	DR087_RS02215
OG0000198	GOM18_RS00165	DR087_RS02230
OG0000199	GOM18_RS00170	DR087_RS02235
OG0000200	GOM18_RS00185	DR087_RS02250
OG0000201	GOM18_RS00195	DR087_RS02260
OG0000202	GOM18_RS00250	DR087_RS02315
OG0000203	GOM18_RS00255	DR087_RS02320
OG0000204	GOM18_RS00260	DR087_RS04700
OG0000205	GOM18_RS00265	DR087_RS02610
OG0000206	GOM18_RS00285	DR087_RS02590
OG0000207	GOM18_RS00300	DR087_RS02575
OG0000208	GOM18_RS00305	DR087_RS02570
OG0000209	GOM18_RS00310	DR087_RS02565
OG0000210	GOM18_RS00360	DR087_RS02520
OG0000211	GOM18_RS01855	DR087_RS02630
OG0000212	GOM18_RS01845	DR087_RS02640
OG0000213	GOM18_RS01840	DR087_RS02645
OG0000214	GOM18_RS01835	DR087_RS02650
OG0000215	GOM18_RS01830	DR087_RS02655
OG0000216	GOM18_RS01825	DR087_RS02660
OG0000217	GOM18_RS01820	DR087_RS02665
OG0000218	GOM18_RS01810	DR087_RS02675
OG0000219	GOM18_RS01805	DR087_RS02680
OG0000220	GOM18_RS01800	DR087_RS02685
OG0000221	GOM18_RS01795	DR087_RS02690
OG0000222	GOM18_RS01790	DR087_RS02695
OG0000223	GOM18_RS01785	DR087_RS02700
OG0000224	GOM18_RS01775	DR087_RS02710
OG0000225	GOM18_RS01765	DR087_RS02720
OG0000226	GOM18_RS01760	DR087_RS02725
OG0000227	GOM18_RS01755	DR087_RS02730
OG0000228	GOM18_RS04580	DR087_RS04810
OG0000229	GOM18_RS01745	DR087_RS02740
OG0000230	GOM18_RS01740	DR087_RS02745
OG0000231	GOM18_RS01730	DR087_RS02755
OG0000232	GOM18_RS01720	DR087_RS02765
OG0000233	GOM18_RS02880	DR087_RS02010
OG0000234	GOM18_RS02915	DR087_RS01970
OG0000235	GOM18_RS02925	DR087_RS01960
OG0000236	GOM18_RS02930	DR087_RS01955
OG0000237	GOM18_RS02935	DR087_RS01950
OG0000238	GOM18_RS02940	DR087_RS01940
OG0000239	GOM18_RS01115	DR087_RS03355
OG0000240	GOM18_RS01110	DR087_RS03350
OG0000241	GOM18_RS01100	DR087_RS03340
OG0000242	GOM18_RS01095	DR087_RS03365
OG0000243	GOM18_RS01090	DR087_RS03370
OG0000244	GOM18_RS01080	DR087_RS03380
OG0000245	GOM18_RS01070	DR087_RS03390
OG0000246	GOM18_RS01250	DR087_RS00560
OG0000247	GOM18_RS01260	DR087_RS02415
OG0000248	GOM18_RS01270	DR087_RS02405
OG0000249	GOM18_RS01275	DR087_RS02400
OG0000250	GOM18_RS01290	DR087_RS02385
OG0000251	GOM18_RS01320	DR087_RS02350
OG0000252	GOM18_RS01330	DR087_RS02340
OG0000253	GOM18_RS01335	DR087_RS02335
OG0000254	GOM18_RS01345	DR087_RS02325
OG0000255	GOM18_RS01350	DR087_RS01760
OG0000256	GOM18_RS01355	DR087_RS01765
OG0000257	GOM18_RS01380	DR087_RS01790
OG0000258	GOM18_RS01390	DR087_RS01800
OG0000259	GOM18_RS01420	DR087_RS01830
OG0000260	GOM18_RS01430	DR087_RS01840
OG0000261	GOM18_RS04390	DR087_RS04615
OG0000262	GOM18_RS01455	DR087_RS01865
OG0000263	GOM18_RS01470	DR087_RS01880
OG0000264	GOM18_RS01485	DR087_RS01895
OG0000265	GOM18_RS01495	DR087_RS01910
OG0000266	GOM18_RS01510	DR087_RS03015
OG0000267	GOM18_RS01525	DR087_RS03030
OG0000268	GOM18_RS01530	DR087_RS03035
OG0000269	GOM18_RS01545	DR087_RS03050
OG0000270	GOM18_RS04280	DR087_RS04505
OG0000271	GOM18_RS00450	DR087_RS00715
OG0000272	GOM18_RS00445	DR087_RS00710
OG0000273	GOM18_RS00440	DR087_RS00705
OG0000274	GOM18_RS00420	DR087_RS00685
OG0000275	GOM18_RS04270	DR087_RS04495
OG0000276	GOM18_RS00410	DR087_RS00675
OG0000277	GOM18_RS00400	DR087_RS00665
OG0000278	GOM18_RS00395	DR087_RS00660
OG0000279	GOM18_RS00385	DR087_RS00650
OG0000280	GOM18_RS00380	DR087_RS00645
OG0000281	GOM18_RS00375	DR087_RS00640
OG0000282	GOM18_RS04310	DR087_RS04485
OG0000283	GOM18_RS00705	DR087_RS00610
OG0000284	GOM18_RS00710	DR087_RS00605
OG0000285	GOM18_RS04315	DR087_RS04480
OG0000286	GOM18_RS01875	DR087_RS02425
OG0000287	GOM18_RS01965	DR087_RS02940
OG0000288	GOM18_RS01975	DR087_RS02950
OG0000289	GOM18_RS01980	DR087_RS02955
OG0000290	GOM18_RS02090	DR087_RS01285
OG0000291	GOM18_RS02080	DR087_RS01295
OG0000292	GOM18_RS02075	DR087_RS01300
OG0000293	GOM18_RS02070	DR087_RS01305
OG0000294	GOM18_RS02060	DR087_RS01315
OG0000295	GOM18_RS02055	DR087_RS01320
OG0000296	GOM18_RS02015	DR087_RS02990
OG0000297	GOM18_RS02010	DR087_RS02985
OG0000298	GOM18_RS01285	DR087_RS02390
OG0000299	GOM18_RS03940	DR087_RS02365
OG0000300	GOM18_RS01480	DR087_RS01890
OG0000301	GOM18_RS01515	DR087_RS03020
OG0000302	GOM18_RS01520	DR087_RS03025
OG0000303	GOM18_RS01665	DR087_RS02895
OG0000304	GOM18_RS01710	DR087_RS02770
OG0000305	GOM18_RS01175	DR087_RS01440
OG0000306	GOM18_RS03130	DR087_RS01365
OG0000307	GOM18_RS03100	DR087_RS03275
OG0000308	GOM18_RS02110	DR087_RS01265
OG0000309	GOM18_RS02045	DR087_RS01330
OG0000310	GOM18_RS01970	DR087_RS02945
OG0000311	GOM18_RS01935	DR087_RS02485
OG0000312	GOM18_RS01920	DR087_RS02470
OG0000313	GOM18_RS03620	DR087_RS03215
OG0000314	GOM18_RS03245	DR087_RS01500
OG0000315	GOM18_RS02210	DR087_RS00030
OG0000316	GOM18_RS02220	DR087_RS00040
OG0000317	GOM18_RS02315	DR087_RS00130
OG0000318	GOM18_RS04425	DR087_RS04400
OG0000319	GOM18_RS02375	DR087_RS00195
OG0000320	GOM18_RS02500	DR087_RS01720
OG0000321	GOM18_RS02820	DR087_RS01195
OG0000322	GOM18_RS02780	DR087_RS01150
OG0000323	GOM18_RS02625	DR087_RS01020
OG0000324	GOM18_RS02415	DR087_RS00235
OG0000325	GOM18_RS00130	DR087_RS02195
OG0000326	GOM18_RS00225	DR087_RS02290
OG0000327	GOM18_RS00230	DR087_RS02295
OG0000328	GOM18_RS00315	DR087_RS02560
OG0000329	GOM18_RS00335	DR087_RS02540
OG0000330	GOM18_RS02890	DR087_RS01995
OG0000331	GOM18_RS01085	DR087_RS03375
OG0000332	GOM18_RS00975	DR087_RS00940
OG0000333	GOM18_RS00965	DR087_RS00930
OG0000334	GOM18_RS00865	DR087_RS00825
OG0000335	GOM18_RS00855	DR087_RS00815
OG0000336	GOM18_RS04265	DR087_RS04490
OG0000337	GOM18_RS00535	DR087_RS00385
OG0000338	GOM18_RS00575	DR087_RS00425
OG0000339	GOM18_RS02475	DR087_RS01745
OG0000340	GOM18_RS02840	DR087_RS01215
OG0000341	GOM18_RS02435	DR087_RS00255
OG0000342	GOM18_RS00160	DR087_RS02225
OG0000343	GOM18_RS00955	DR087_RS00920
OG0000344	GOM18_RS01680	DR087_RS02910
OG0000345	GOM18_RS01770	DR087_RS02715
OG0000346	GOM18_RS00370	DR087_RS00635
OG0000347	GOM18_RS02755	DR087_RS01125
OG0000348	GOM18_RS00235	DR087_RS02300
OG0000349	GOM18_RS04275	DR087_RS04500
OG0000350	GOM18_RS03090	DR087_RS03265
OG0000351	GOM18_RS01600	DR087_RS03115
OG0000352	GOM18_RS03265	DR087_RS01525
OG0000353	GOM18_RS02785	DR087_RS01155
OG0000354	GOM18_RS03455	DR087_RS03150
OG0000355	GOM18_RS04535	DR087_RS04595
OG0000356	GOM18_RS04420	DR087_RS04395
OG0000357	GOM18_RS04370	DR087_RS04525
OG0000358	GOM18_RS00990	DR087_RS00955
OG0000359	GOM18_RS04245	DR087_RS04665
OG0000360	GOM18_RS01385	DR087_RS01795
OG0000361	GOM18_RS01415	DR087_RS01825
OG0000362	GOM18_RS01990	DR087_RS02965
OG0000363	GOM18_RS04485	DR087_RS04545
OG0000365	GOM18_RS04440	DR087_RS04420
OG0000366	GOM18_RS02285	DR087_RS00100
OG0000367	GOM18_RS02295	DR087_RS00110
OG0000368	GOM18_RS00640	DR087_RS00490
OG0000369	GOM18_RS04300	DR087_RS04455
OG0000371	GOM18_RS00595	DR087_RS04765
OG0000372	GOM18_RS00590	DR087_RS00440
OG0000373	GOM18_RS00565	DR087_RS00415
OG0000374	GOM18_RS00555	DR087_RS00405
OG0000375	GOM18_RS02370	DR087_RS00190
OG0000376	GOM18_RS02515	DR087_RS01705
OG0000377	GOM18_RS02505	DR087_RS01715
OG0000378	GOM18_RS02860	DR087_RS03315
OG0000380	GOM18_RS02765	DR087_RS01135
OG0000381	GOM18_RS02725	DR087_RS01095
OG0000382	GOM18_RS02695	DR087_RS01065
OG0000383	GOM18_RS02630	DR087_RS01025
OG0000384	GOM18_RS01620	DR087_RS03460
OG0000385	GOM18_RS01625	DR087_RS03455
OG0000386	GOM18_RS01645	DR087_RS02875
OG0000387	GOM18_RS01670	DR087_RS02900
OG0000388	GOM18_RS04395	DR087_RS04720
OG0000389	GOM18_RS03480	DR087_RS03170
OG0000390	GOM18_RS01155	DR087_RS01460
OG0000391	GOM18_RS01165	DR087_RS01450
OG0000392	GOM18_RS01190	DR087_RS01425
OG0000393	GOM18_RS04515	DR087_RS04575
OG0000395	GOM18_RS02165	DR087_RS03550
OG0000396	GOM18_RS01880	DR087_RS02430
OG0000397	GOM18_RS03280	DR087_RS01540
OG0000398	GOM18_RS03275	DR087_RS01535
OG0000399	GOM18_RS02195	DR087_RS00015
OG0000400	GOM18_RS01030	DR087_RS00995
OG0000401	GOM18_RS00970	DR087_RS00935
OG0000402	GOM18_RS00960	DR087_RS00925
OG0000403	GOM18_RS00950	DR087_RS00915
OG0000404	GOM18_RS00920	DR087_RS00885
OG0000405	GOM18_RS00905	DR087_RS00870
OG0000406	GOM18_RS00850	DR087_RS00810
OG0000407	GOM18_RS04360	DR087_RS04515
OG0000408	GOM18_RS00840	DR087_RS00800
OG0000409	GOM18_RS00835	DR087_RS00795
OG0000410	GOM18_RS00775	DR087_RS02135
OG0000411	GOM18_RS00785	DR087_RS02145
OG0000412	GOM18_RS00790	DR087_RS02150
OG0000413	GOM18_RS02615	DR087_RS00355
OG0000414	GOM18_RS02605	DR087_RS03435
OG0000415	GOM18_RS02600	DR087_RS03430
OG0000416	GOM18_RS02590	DR087_RS03420
OG0000417	GOM18_RS02430	DR087_RS00250
OG0000418	GOM18_RS02425	DR087_RS00245
OG0000419	GOM18_RS00140	DR087_RS02205
OG0000420	GOM18_RS00175	DR087_RS02240
OG0000421	GOM18_RS00210	DR087_RS02275
OG0000422	GOM18_RS00220	DR087_RS02285
OG0000423	GOM18_RS00275	DR087_RS02600
OG0000424	GOM18_RS00280	DR087_RS02595
OG0000425	GOM18_RS00290	DR087_RS02585
OG0000426	GOM18_RS04250	DR087_RS04695
OG0000427	GOM18_RS04255	DR087_RS04690
OG0000428	GOM18_RS00345	DR087_RS02530
OG0000429	GOM18_RS01780	DR087_RS02705
OG0000430	GOM18_RS01735	DR087_RS02750
OG0000431	GOM18_RS01725	DR087_RS02760
OG0000432	GOM18_RS02885	DR087_RS02000
OG0000433	GOM18_RS02900	DR087_RS01985
OG0000434	GOM18_RS02905	DR087_RS01980
OG0000435	GOM18_RS02920	DR087_RS01965
OG0000436	GOM18_RS02945	DR087_RS01935
OG0000437	GOM18_RS02955	DR087_RS01925
OG0000438	GOM18_RS02960	DR087_RS01920
OG0000439	GOM18_RS04495	DR087_RS04620
OG0000440	GOM18_RS04375	DR087_RS03345
OG0000441	GOM18_RS01065	DR087_RS03395
OG0000442	GOM18_RS01255	DR087_RS04770
OG0000443	GOM18_RS01300	DR087_RS02370
OG0000444	GOM18_RS01315	DR087_RS02355
OG0000445	GOM18_RS03665	DR087_RS02330
OG0000446	GOM18_RS01365	DR087_RS01775
OG0000447	GOM18_RS01370	DR087_RS01780
OG0000448	GOM18_RS01400	DR087_RS01810
OG0000449	GOM18_RS01425	DR087_RS01835
OG0000450	GOM18_RS01435	DR087_RS01845
OG0000451	GOM18_RS01475	DR087_RS01885
OG0000452	GOM18_RS01500	DR087_RS03005
OG0000453	GOM18_RS01535	DR087_RS03040
OG0000454	GOM18_RS03540	DR087_RS02015
OG0000455	GOM18_RS00475	DR087_RS00740
OG0000456	GOM18_RS00695	DR087_RS00620
OG0000457	GOM18_RS00720	DR087_RS00595
OG0000458	GOM18_RS01960	DR087_RS02935
OG0000459	GOM18_RS01985	DR087_RS02960
OG0000460	GOM18_RS01995	DR087_RS02970
OG0000461	GOM18_RS02040	DR087_RS01335
OG0000462	GOM18_RS02035	DR087_RS01340
OG0000463	GOM18_RS02030	DR087_RS01350
OG0000464	GOM18_RS02025	DR087_RS03000
OG0000465	GOM18_RS02020	DR087_RS02995
OG0000466	GOM18_RS01505	DR087_RS03010
OG0000467	GOM18_RS04400	DR087_RS04570
OG0000468	GOM18_RS02190	DR087_RS00010
OG0000469	GOM18_RS02250	DR087_RS00070
OG0000470	GOM18_RS00270	DR087_RS03755
OG0000471	GOM18_RS00350	DR087_RS02525
OG0000472	GOM18_RS00765	DR087_RS02125
OG0000473	GOM18_RS00460	DR087_RS00725
OG0000474	GOM18_RS00465	DR087_RS00730
OG0000475	GOM18_RS00470	DR087_RS00735
OG0000476	GOM18_RS02580	DR087_RS03410
OG0000477	GOM18_RS02065	DR087_RS01310
OG0000478	GOM18_RS00405	DR087_RS00670
OG0000479	GOM18_RS02825	DR087_RS01200
OG0000480	GOM18_RS02255	DR087_RS03730
OG0000481	GOM18_RS00245	DR087_RS02310
OG0000482	GOM18_RS03160	DR087_RS02795
OG0000483	GOM18_RS02300	DR087_RS00115
OG0000484	GOM18_RS04385	DR087_RS04670
OG0000485	GOM18_RS02950	DR087_RS01930
OG0000486	GOM18_RS02450	DR087_RS00270
OG0000487	GOM18_RS04430	DR087_RS04405
OG0000488	GOM18_RS02270	DR087_RS00085
OG0000489	GOM18_RS00630	DR087_RS00480
OG0000490	GOM18_RS00570	DR087_RS00420
OG0000491	GOM18_RS02805	DR087_RS01180
OG0000492	GOM18_RS02735	DR087_RS01105
OG0000493	GOM18_RS01685	DR087_RS02915
OG0000494	GOM18_RS03450	DR087_RS03145
OG0000495	GOM18_RS01220	DR087_RS01395
OG0000496	GOM18_RS01230	DR087_RS01385
OG0000497	GOM18_RS01235	DR087_RS01380
OG0000498	GOM18_RS03070	DR087_RS03245
OG0000499	GOM18_RS02140	DR087_RS01235
OG0000500	GOM18_RS03270	DR087_RS01530
OG0000501	GOM18_RS01020	DR087_RS00985
OG0000502	GOM18_RS03150	DR087_RS02785
OG0000503	GOM18_RS00190	DR087_RS02255
OG0000504	GOM18_RS00325	DR087_RS02550
OG0000505	GOM18_RS01860	DR087_RS02625
OG0000506	GOM18_RS01850	DR087_RS02635
OG0000507	GOM18_RS01815	DR087_RS02670
OG0000508	GOM18_RS01360	DR087_RS01770
OG0000509	GOM18_RS01395	DR087_RS01805
OG0000510	GOM18_RS01405	DR087_RS01815
OG0000511	GOM18_RS01540	DR087_RS03045
OG0000512	GOM18_RS02000	DR087_RS02975
OG0000513	GOM18_RS00390	DR087_RS00655
OG0000514	GOM18_RS01195	DR087_RS01420
OG0000515	GOM18_RS02570	DR087_RS01610
OG0000516	GOM18_RS04435	DR087_RS04410
OG0000517	GOM18_RS00645	DR087_RS00495
OG0000518	GOM18_RS00980	DR087_RS00945
OG0000519	GOM18_RS00215	DR087_RS02280
OG0000520	GOM18_RS00340	DR087_RS02535
OG0000521	GOM18_RS01375	DR087_RS01785
OG0000522	GOM18_RS01410	DR087_RS01820
OG0000523	GOM18_RS00725	DR087_RS00590
OG0000524	GOM18_RS02115	DR087_RS01260
OG0000525	GOM18_RS04345	DR087_RS04645
OG0000526	GOM18_RS04200	DR087_RS04050
OG0000528	GOM18_RS02240	DR087_RS04415
OG0000529	GOM18_RS02385	DR087_RS00205
OG0000530	GOM18_RS02485	DR087_RS01735
OG0000531	GOM18_RS02760	DR087_RS01130
OG0000532	GOM18_RS03550	DR087_RS03180
OG0000534	GOM18_RS01490	DR087_RS01900
OG0000535	GOM18_RS04305	DR087_RS04460
OG0000537	GOM18_RS00155	DR087_RS02220
OG0000538	GOM18_RS02910	DR087_RS01975
OG0000539	GOM18_RS01325	DR087_RS02345
OG0000540	GOM18_RS02085	DR087_RS01290
OG0000541	GOM18_RS02155	DR087_RS01220
OG0000542	GOM18_RS01460	DR087_RS01870
OG0000543	GOM18_RS00010	DR087_RS00345
OG0000544	GOM18_RS04525	DR087_RS04710
OG0000545	GOM18_RS03390	DR087_RS01630
