Orthogroup	MHP_98_genes	MHP_MHP699_genes
OG0000025	GOM18_RS04510	DR100_RS04750
OG0000025	GOM18_RS04505	DR100_RS02170
OG0000026	GOM18_RS02790	DR100_RS00285
OG0000026	GOM18_RS03010	DR100_RS02190
OG0000027	GOM18_RS04335	DR100_RS04850
OG0000027	GOM18_RS04320	DR100_RS04690
OG0000028	GOM18_RS01870	DR100_RS02685, DR100_RS02310
OG0000029	GOM18_RS01705	DR100_RS03520
OG0000029	GOM18_RS03580	DR100_RS00725
OG0000030	GOM18_RS04340	DR100_RS04855
OG0000030	GOM18_RS04325	DR100_RS04695
OG0000031	GOM18_RS00085	DR100_RS01570
OG0000031	GOM18_RS03625	DR100_RS03415
OG0000032	GOM18_RS02560	DR100_RS03450
OG0000032	GOM18_RS04565	DR100_RS03775
OG0000035	GOM18_RS00885	DR100_RS03560
OG0000036	GOM18_RS03585	DR100_RS01080, DR100_RS01065
OG0000037	GOM18_RS04545, GOM18_RS03610	DR100_RS03435
OG0000037	GOM18_RS02550	DR100_RS03440
OG0000038	GOM18_RS03510	DR100_RS03370
OG0000039	GOM18_RS03565	DR100_RS04510, DR100_RS03660
OG0000040	GOM18_RS00810	DR100_RS03895
OG0000041	GOM18_RS00100, GOM18_RS02975	DR100_RS00105
OG0000042	GOM18_RS01120	DR100_RS03115
OG0000043	GOM18_RS03285	DR100_RS02005
OG0000044	GOM18_RS04585	DR100_RS04930
OG0000045	GOM18_RS03555	DR100_RS03545
OG0000048	GOM18_RS02325	DR100_RS02540
OG0000049	GOM18_RS01035	DR100_RS01465
OG0000050	GOM18_RS01900	DR100_RS02715
OG0000051	GOM18_RS02100	DR100_RS01815
OG0000052	GOM18_RS00655	DR100_RS01115
OG0000053	GOM18_RS04480	DR100_RS04755
OG0000054	GOM18_RS01925	DR100_RS02740
OG0000055	GOM18_RS01245	DR100_RS01060
OG0000056	GOM18_RS00495	DR100_RS01270
OG0000057	GOM18_RS01135	DR100_RS01665
OG0000058	GOM18_RS00090	DR100_RS01560
OG0000059	GOM18_RS03660	DR100_RS04135
OG0000060	GOM18_RS03800	DR100_RS01110
OG0000061	GOM18_RS03350	DR100_RS02060
OG0000062	GOM18_RS00545	DR100_RS01225
OG0000063	GOM18_RS04295	DR100_RS04645
OG0000064	GOM18_RS00530	DR100_RS01240
OG0000065	GOM18_RS02395	DR100_RS03025
OG0000066	GOM18_RS02800	DR100_RS00275
OG0000067	GOM18_RS01630	DR100_RS02670
OG0000068	GOM18_RS03445	DR100_RS00760
OG0000069	GOM18_RS01240, GOM18_RS03140	DR100_RS01775
OG0000070	GOM18_RS01930	DR100_RS02745
OG0000071	GOM18_RS00820	DR100_RS03100
OG0000072	GOM18_RS04355	DR100_RS04835
OG0000073	GOM18_RS00135	DR100_RS00805
OG0000074	GOM18_RS04260	DR100_RS04605
OG0000075	GOM18_RS01450	DR100_RS00505
OG0000076	GOM18_RS01465	DR100_RS00490
OG0000077	GOM18_RS01550	DR100_RS00400
OG0000078	GOM18_RS03020	DR100_RS02200
OG0000079	GOM18_RS02005	DR100_RS01910
OG0000080	GOM18_RS03980	DR100_RS04175
OG0000081	GOM18_RS01445	DR100_RS00510
OG0000083	GOM18_RS02245	DR100_RS02770
OG0000084	GOM18_RS02275	DR100_RS02590
OG0000085	GOM18_RS02280	DR100_RS02585
OG0000086	GOM18_RS02290	DR100_RS02575
OG0000087	GOM18_RS02305	DR100_RS02560
OG0000088	GOM18_RS02310	DR100_RS02555
OG0000089	GOM18_RS02320	DR100_RS02545
OG0000090	GOM18_RS00650	DR100_RS01120
OG0000091	GOM18_RS00635	DR100_RS01135
OG0000092	GOM18_RS00620	DR100_RS01150
OG0000093	GOM18_RS00615	DR100_RS01155
OG0000094	GOM18_RS00610	DR100_RS01160
OG0000095	GOM18_RS00585	DR100_RS01185
OG0000096	GOM18_RS00580	DR100_RS01190
OG0000097	GOM18_RS00560	DR100_RS01210
OG0000098	GOM18_RS00550	DR100_RS01220
OG0000099	GOM18_RS04285	DR100_RS03485
OG0000100	GOM18_RS00485	DR100_RS01280
OG0000101	GOM18_RS00480	DR100_RS01285
OG0000102	GOM18_RS02995	DR100_RS02175
OG0000103	GOM18_RS02360	DR100_RS02990
OG0000104	GOM18_RS02365	DR100_RS02995
OG0000105	GOM18_RS02380	DR100_RS03010
OG0000106	GOM18_RS02390	DR100_RS03020
OG0000107	GOM18_RS02400	DR100_RS03030
OG0000108	GOM18_RS02405	DR100_RS03035
OG0000109	GOM18_RS02410	DR100_RS00005
OG0000110	GOM18_RS02525	DR100_RS02280
OG0000111	GOM18_RS02520	DR100_RS02275
OG0000112	GOM18_RS02510	DR100_RS02265
OG0000113	GOM18_RS02490	DR100_RS04875
OG0000114	GOM18_RS02480	DR100_RS03465
OG0000115	GOM18_RS02470	DR100_RS03475
OG0000116	GOM18_RS02855	DR100_RS00220
OG0000117	GOM18_RS02850	DR100_RS00225
OG0000118	GOM18_RS02815	DR100_RS00260
OG0000119	GOM18_RS02810	DR100_RS00265
OG0000120	GOM18_RS02795	DR100_RS00280
OG0000121	GOM18_RS02775	DR100_RS00305
OG0000122	GOM18_RS02770	DR100_RS00310
OG0000123	GOM18_RS02750	DR100_RS00330
OG0000124	GOM18_RS02745	DR100_RS00335
OG0000125	GOM18_RS02740	DR100_RS00345
OG0000126	GOM18_RS02730	DR100_RS02315
OG0000127	GOM18_RS02720	DR100_RS02325
OG0000128	GOM18_RS02705	DR100_RS02340
OG0000129	GOM18_RS02700	DR100_RS02345
OG0000130	GOM18_RS02690	DR100_RS02355
OG0000131	GOM18_RS04475	DR100_RS02385
OG0000132	GOM18_RS04470	DR100_RS04760
OG0000133	GOM18_RS01635	DR100_RS02665
OG0000134	GOM18_RS01640	DR100_RS02660
OG0000135	GOM18_RS01655	DR100_RS02645
OG0000136	GOM18_RS01660	DR100_RS02640
OG0000137	GOM18_RS01690	DR100_RS02610
OG0000138	GOM18_RS03470	DR100_RS00735
OG0000139	GOM18_RS03440	DR100_RS00765
OG0000140	GOM18_RS03435	DR100_RS00770
OG0000141	GOM18_RS01125	DR100_RS01655
OG0000142	GOM18_RS04380	DR100_RS04720
OG0000143	GOM18_RS01150	DR100_RS01685
OG0000144	GOM18_RS01160	DR100_RS01695
OG0000145	GOM18_RS01170	DR100_RS01705
OG0000146	GOM18_RS01180	DR100_RS01715
OG0000147	GOM18_RS01185	DR100_RS01720
OG0000148	GOM18_RS01200	DR100_RS01735
OG0000149	GOM18_RS01210	DR100_RS01745
OG0000150	GOM18_RS01225	DR100_RS01760
OG0000151	GOM18_RS03115	DR100_RS03315
OG0000152	GOM18_RS03110	DR100_RS03310
OG0000153	GOM18_RS03105	DR100_RS03305
OG0000154	GOM18_RS03095	DR100_RS03295
OG0000155	GOM18_RS02160	DR100_RS02500
OG0000156	GOM18_RS02150	DR100_RS02490
OG0000157	GOM18_RS04415	DR100_RS04790
OG0000158	GOM18_RS04410	DR100_RS04785
OG0000159	GOM18_RS01915	DR100_RS02730
OG0000160	GOM18_RS01910	DR100_RS02725
OG0000161	GOM18_RS01905	DR100_RS02720
OG0000162	GOM18_RS01895	DR100_RS02710
OG0000163	GOM18_RS01890	DR100_RS02705
OG0000164	GOM18_RS03635	DR100_RS03410
OG0000165	GOM18_RS03260	DR100_RS01980
OG0000166	GOM18_RS02185	DR100_RS01960
OG0000167	GOM18_RS02200	DR100_RS02815
OG0000168	GOM18_RS02205	DR100_RS02810
OG0000169	GOM18_RS01040	DR100_RS01460
OG0000170	GOM18_RS01025	DR100_RS01475
OG0000171	GOM18_RS01015	DR100_RS01485
OG0000172	GOM18_RS01010	DR100_RS01490
OG0000173	GOM18_RS01005	DR100_RS01495
OG0000174	GOM18_RS01000	DR100_RS01500
OG0000175	GOM18_RS00985	DR100_RS01515
OG0000176	GOM18_RS00935	DR100_RS03330
OG0000177	GOM18_RS00930	DR100_RS03335
OG0000178	GOM18_RS00925	DR100_RS03340
OG0000179	GOM18_RS00915	DR100_RS03350
OG0000180	GOM18_RS00910	DR100_RS03355
OG0000181	GOM18_RS04365	DR100_RS04825
OG0000182	GOM18_RS00860	DR100_RS03060
OG0000183	GOM18_RS00825	DR100_RS03095
OG0000184	GOM18_RS00780	DR100_RS03180
OG0000185	GOM18_RS00795	DR100_RS03195
OG0000186	GOM18_RS04465	DR100_RS04765
OG0000187	GOM18_RS02595	DR100_RS02425
OG0000188	GOM18_RS02585	DR100_RS02435
OG0000189	GOM18_RS04445	DR100_RS04845
OG0000190	GOM18_RS02440	DR100_RS03230
OG0000191	GOM18_RS02420	DR100_RS03210
OG0000192	GOM18_RS03170	DR100_RS00140
OG0000193	GOM18_RS03155	DR100_RS00125
OG0000194	GOM18_RS00120	DR100_RS00790
OG0000195	GOM18_RS00125	DR100_RS00795
OG0000196	GOM18_RS00145	DR100_RS00815
OG0000197	GOM18_RS00150	DR100_RS00820
OG0000198	GOM18_RS00165	DR100_RS00835
OG0000199	GOM18_RS00170	DR100_RS00840
OG0000200	GOM18_RS00185	DR100_RS00855
OG0000201	GOM18_RS00195	DR100_RS00865
OG0000202	GOM18_RS00250	DR100_RS00920
OG0000203	GOM18_RS00255	DR100_RS00925
OG0000204	GOM18_RS00260	DR100_RS00930
OG0000205	GOM18_RS00265	DR100_RS00935
OG0000206	GOM18_RS00285	DR100_RS00955
OG0000207	GOM18_RS00300	DR100_RS00970
OG0000208	GOM18_RS00305	DR100_RS00975
OG0000209	GOM18_RS00310	DR100_RS00980
OG0000210	GOM18_RS00360	DR100_RS01025
OG0000211	GOM18_RS01855	DR100_RS02965
OG0000212	GOM18_RS01845	DR100_RS02955
OG0000213	GOM18_RS01840	DR100_RS02950
OG0000214	GOM18_RS01835	DR100_RS02945
OG0000215	GOM18_RS01830	DR100_RS02940
OG0000216	GOM18_RS01825	DR100_RS02935
OG0000217	GOM18_RS01820	DR100_RS02930
OG0000218	GOM18_RS01810	DR100_RS02920
OG0000219	GOM18_RS01805	DR100_RS02915
OG0000220	GOM18_RS01800	DR100_RS02910
OG0000221	GOM18_RS01795	DR100_RS02905
OG0000222	GOM18_RS01790	DR100_RS02900
OG0000223	GOM18_RS01785	DR100_RS02895
OG0000224	GOM18_RS01775	DR100_RS02885
OG0000224	GOM18_RS01775	DR100_RS03890
OG0000225	GOM18_RS01765	DR100_RS02875
OG0000226	GOM18_RS01760	DR100_RS02870
OG0000227	GOM18_RS01755	DR100_RS02865
OG0000228	GOM18_RS04580	DR100_RS04935
OG0000229	GOM18_RS01745	DR100_RS02855
OG0000230	GOM18_RS01740	DR100_RS02850
OG0000231	GOM18_RS01730	DR100_RS02840
OG0000232	GOM18_RS01720	DR100_RS02830
OG0000233	GOM18_RS02880	DR100_RS00010
OG0000234	GOM18_RS02915	DR100_RS00045
OG0000235	GOM18_RS02925	DR100_RS00055
OG0000236	GOM18_RS02930	DR100_RS00060
OG0000237	GOM18_RS02935	DR100_RS00065
OG0000238	GOM18_RS02940	DR100_RS00075
OG0000239	GOM18_RS01115	DR100_RS03120
OG0000240	GOM18_RS01110	DR100_RS03125
OG0000241	GOM18_RS01100	DR100_RS03135
OG0000242	GOM18_RS01095	DR100_RS03140
OG0000243	GOM18_RS01090	DR100_RS03145
OG0000244	GOM18_RS01080	DR100_RS03155
OG0000245	GOM18_RS01070	DR100_RS03165
OG0000246	GOM18_RS01250	DR100_RS01055
OG0000247	GOM18_RS01260	DR100_RS00705
OG0000248	GOM18_RS01270	DR100_RS00695
OG0000249	GOM18_RS01275	DR100_RS00690
OG0000250	GOM18_RS01290	DR100_RS00675
OG0000251	GOM18_RS01320	DR100_RS00640
OG0000252	GOM18_RS01330	DR100_RS00630
OG0000253	GOM18_RS01335	DR100_RS00625
OG0000254	GOM18_RS01345	DR100_RS00615
OG0000255	GOM18_RS01350	DR100_RS00605
OG0000256	GOM18_RS01355	DR100_RS00600
OG0000257	GOM18_RS01380	DR100_RS00575
OG0000258	GOM18_RS01390	DR100_RS00565
OG0000259	GOM18_RS01420	DR100_RS00535
OG0000260	GOM18_RS01430	DR100_RS00525
OG0000261	GOM18_RS04390	DR100_RS04575
OG0000262	GOM18_RS01455	DR100_RS00500
OG0000263	GOM18_RS01470	DR100_RS00485
OG0000264	GOM18_RS01485	DR100_RS00470
OG0000265	GOM18_RS01495	DR100_RS00460
OG0000266	GOM18_RS01510	DR100_RS00445
OG0000267	GOM18_RS01525	DR100_RS00430
OG0000268	GOM18_RS01530	DR100_RS00425
OG0000269	GOM18_RS01545	DR100_RS00410
OG0000270	GOM18_RS04280	DR100_RS04660
OG0000271	GOM18_RS00450	DR100_RS01315
OG0000272	GOM18_RS00445	DR100_RS01320
OG0000273	GOM18_RS00440	DR100_RS01325
OG0000274	GOM18_RS00420	DR100_RS01345
OG0000275	GOM18_RS04270	DR100_RS04670
OG0000276	GOM18_RS00410	DR100_RS01355
OG0000277	GOM18_RS00400	DR100_RS01365
OG0000278	GOM18_RS00395	DR100_RS01370
OG0000279	GOM18_RS00385	DR100_RS01380
OG0000280	GOM18_RS00380	DR100_RS01385
OG0000281	GOM18_RS00375	DR100_RS01390
OG0000282	GOM18_RS04310	DR100_RS04680
OG0000283	GOM18_RS00705	DR100_RS01420
OG0000284	GOM18_RS00710	DR100_RS01425
OG0000285	GOM18_RS04315	DR100_RS04685
OG0000286	GOM18_RS01875	DR100_RS02690
OG0000287	GOM18_RS01965	DR100_RS01950
OG0000288	GOM18_RS01975	DR100_RS01940
OG0000289	GOM18_RS01980	DR100_RS01935
OG0000290	GOM18_RS02090	DR100_RS01825
OG0000291	GOM18_RS02080	DR100_RS01835
OG0000292	GOM18_RS02075	DR100_RS01840
OG0000293	GOM18_RS02070	DR100_RS01845
OG0000294	GOM18_RS02060	DR100_RS01855
OG0000295	GOM18_RS02055	DR100_RS01860
OG0000296	GOM18_RS02015	DR100_RS01900
OG0000297	GOM18_RS02010	DR100_RS01905
OG0000298	GOM18_RS01285	DR100_RS00680
OG0000299	GOM18_RS03940	DR100_RS00655
OG0000300	GOM18_RS01480	DR100_RS00475
OG0000301	GOM18_RS01515	DR100_RS00440
OG0000302	GOM18_RS01520	DR100_RS00435
OG0000303	GOM18_RS01665	DR100_RS02635
OG0000304	GOM18_RS01710	DR100_RS03515
OG0000305	GOM18_RS01175	DR100_RS01710
OG0000306	GOM18_RS03130	DR100_RS01785
OG0000307	GOM18_RS03100	DR100_RS03300
OG0000308	GOM18_RS02110	DR100_RS01805
OG0000309	GOM18_RS02045	DR100_RS01870
OG0000310	GOM18_RS01970	DR100_RS01945
OG0000311	GOM18_RS01935	DR100_RS02750
OG0000312	GOM18_RS01920	DR100_RS02735
OG0000313	GOM18_RS03620	DR100_RS03420
OG0000314	GOM18_RS03245	DR100_RS01965
OG0000315	GOM18_RS02210	DR100_RS02805
OG0000316	GOM18_RS02220	DR100_RS02795
OG0000317	GOM18_RS02315	DR100_RS02550
OG0000318	GOM18_RS04425	DR100_RS04815
OG0000319	GOM18_RS02375	DR100_RS03005
OG0000320	GOM18_RS02500	DR100_RS02255
OG0000321	GOM18_RS02820	DR100_RS00255
OG0000322	GOM18_RS02780	DR100_RS00300
OG0000323	GOM18_RS02625	DR100_RS02395
OG0000324	GOM18_RS02415	DR100_RS03205
OG0000325	GOM18_RS00130	DR100_RS00800
OG0000326	GOM18_RS00225	DR100_RS00895
OG0000327	GOM18_RS00230	DR100_RS00900
OG0000328	GOM18_RS00315	DR100_RS00985
OG0000329	GOM18_RS00335	DR100_RS01005
OG0000330	GOM18_RS02890	DR100_RS00020
OG0000331	GOM18_RS01085	DR100_RS03150
OG0000332	GOM18_RS00975	DR100_RS01525
OG0000333	GOM18_RS00965	DR100_RS01535
OG0000334	GOM18_RS00865	DR100_RS03055
OG0000335	GOM18_RS00855	DR100_RS03065
OG0000336	GOM18_RS04265	DR100_RS04675
OG0000337	GOM18_RS00535	DR100_RS01235
OG0000338	GOM18_RS00575	DR100_RS01195
OG0000339	GOM18_RS02475	DR100_RS03470
OG0000340	GOM18_RS02840	DR100_RS00235
OG0000341	GOM18_RS02435	DR100_RS03225
OG0000342	GOM18_RS00160	DR100_RS00830
OG0000343	GOM18_RS00955	DR100_RS01545
OG0000344	GOM18_RS01680	DR100_RS02620
OG0000345	GOM18_RS01770	DR100_RS02880
OG0000346	GOM18_RS00370	DR100_RS01395
OG0000347	GOM18_RS02755	DR100_RS00325
OG0000348	GOM18_RS00235	DR100_RS00905
OG0000349	GOM18_RS04275	DR100_RS04665
OG0000350	GOM18_RS03090	DR100_RS03290
OG0000351	GOM18_RS01600	DR100_RS00350
OG0000352	GOM18_RS03265	DR100_RS01985
OG0000353	GOM18_RS02785	DR100_RS00295
OG0000354	GOM18_RS03455	DR100_RS00750
OG0000355	GOM18_RS04535	DR100_RS04730
OG0000356	GOM18_RS04420	DR100_RS04820
OG0000357	GOM18_RS04370	DR100_RS04705
OG0000358	GOM18_RS00990	DR100_RS01510
OG0000359	GOM18_RS04245	DR100_RS04590
OG0000360	GOM18_RS01385	DR100_RS00570
OG0000361	GOM18_RS01415	DR100_RS00540
OG0000362	GOM18_RS01990	DR100_RS01925
OG0000363	GOM18_RS04485	DR100_RS02330
OG0000364	GOM18_RS04185	DR100_RS02040
OG0000365	GOM18_RS04440	DR100_RS04795
OG0000366	GOM18_RS02285	DR100_RS02580
OG0000367	GOM18_RS02295	DR100_RS02570
OG0000368	GOM18_RS00640	DR100_RS01130
OG0000369	GOM18_RS04300	DR100_RS04640
OG0000370	GOM18_RS00600	DR100_RS01170
OG0000371	GOM18_RS00595	DR100_RS01175
OG0000372	GOM18_RS00590	DR100_RS01180
OG0000373	GOM18_RS00565	DR100_RS01205
OG0000374	GOM18_RS00555	DR100_RS01215
OG0000375	GOM18_RS02370	DR100_RS03000
OG0000376	GOM18_RS02515	DR100_RS02270
OG0000377	GOM18_RS02505	DR100_RS02260
OG0000378	GOM18_RS02860	DR100_RS00215
OG0000380	GOM18_RS02765	DR100_RS00315
OG0000381	GOM18_RS02725	DR100_RS02320
OG0000382	GOM18_RS02695	DR100_RS02350
OG0000383	GOM18_RS02630	DR100_RS02390
OG0000384	GOM18_RS01620	DR100_RS02680
OG0000385	GOM18_RS01625	DR100_RS02675
OG0000386	GOM18_RS01645	DR100_RS02655
OG0000387	GOM18_RS01670	DR100_RS02630
OG0000388	GOM18_RS04395	DR100_RS04800
OG0000389	GOM18_RS03480	DR100_RS00730
OG0000390	GOM18_RS01155	DR100_RS01690
OG0000391	GOM18_RS01165	DR100_RS01700
OG0000392	GOM18_RS01190	DR100_RS01725
OG0000393	GOM18_RS04515	DR100_RS04725
OG0000395	GOM18_RS02165	DR100_RS02505
OG0000396	GOM18_RS01880	DR100_RS02695
OG0000397	GOM18_RS03280	DR100_RS02000
OG0000398	GOM18_RS03275	DR100_RS01995
OG0000399	GOM18_RS02195	DR100_RS02820
OG0000400	GOM18_RS01030	DR100_RS01470
OG0000401	GOM18_RS00970	DR100_RS01530
OG0000402	GOM18_RS00960	DR100_RS01540
OG0000403	GOM18_RS00950	DR100_RS01550
OG0000404	GOM18_RS00920	DR100_RS03345
OG0000405	GOM18_RS00905	DR100_RS03365
OG0000406	GOM18_RS00850	DR100_RS03070
OG0000407	GOM18_RS04360	DR100_RS04830
OG0000408	GOM18_RS00840	DR100_RS03080
OG0000409	GOM18_RS00835	DR100_RS03085
OG0000410	GOM18_RS00775	DR100_RS03175
OG0000411	GOM18_RS00785	DR100_RS03185
OG0000412	GOM18_RS00790	DR100_RS03190
OG0000413	GOM18_RS02615	DR100_RS02405
OG0000414	GOM18_RS02605	DR100_RS02415
OG0000415	GOM18_RS02600	DR100_RS02420
OG0000416	GOM18_RS02590	DR100_RS02430
OG0000417	GOM18_RS02430	DR100_RS03220
OG0000418	GOM18_RS02425	DR100_RS03215
OG0000419	GOM18_RS00140	DR100_RS00810
OG0000420	GOM18_RS00175	DR100_RS00845
OG0000421	GOM18_RS00210	DR100_RS00880
OG0000422	GOM18_RS00220	DR100_RS00890
OG0000423	GOM18_RS00275	DR100_RS00945
OG0000424	GOM18_RS00280	DR100_RS00950
OG0000425	GOM18_RS00290	DR100_RS00960
OG0000426	GOM18_RS04250	DR100_RS04595
OG0000427	GOM18_RS04255	DR100_RS04600
OG0000428	GOM18_RS00345	DR100_RS01015
OG0000429	GOM18_RS01780	DR100_RS02890
OG0000430	GOM18_RS01735	DR100_RS02845
OG0000431	GOM18_RS01725	DR100_RS02835
OG0000432	GOM18_RS02885	DR100_RS00015
OG0000433	GOM18_RS02900	DR100_RS00030
OG0000434	GOM18_RS02905	DR100_RS00035
OG0000435	GOM18_RS02920	DR100_RS00050
OG0000436	GOM18_RS02945	DR100_RS00080
OG0000437	GOM18_RS02955	DR100_RS00090
OG0000438	GOM18_RS02960	DR100_RS00095
OG0000439	GOM18_RS04495	DR100_RS04550
OG0000440	GOM18_RS04375	DR100_RS03130
OG0000441	GOM18_RS01065	DR100_RS03170
OG0000442	GOM18_RS01255	DR100_RS01050
OG0000443	GOM18_RS01300	DR100_RS00660
OG0000444	GOM18_RS01315	DR100_RS00645
OG0000445	GOM18_RS03665	DR100_RS00620
OG0000446	GOM18_RS01365	DR100_RS00590
OG0000447	GOM18_RS01370	DR100_RS00585
OG0000448	GOM18_RS01400	DR100_RS00555
OG0000449	GOM18_RS01425	DR100_RS00530
OG0000450	GOM18_RS01435	DR100_RS00520
OG0000451	GOM18_RS01475	DR100_RS00480
OG0000452	GOM18_RS01500	DR100_RS00455
OG0000453	GOM18_RS01535	DR100_RS00420
OG0000455	GOM18_RS00475	DR100_RS01290
OG0000456	GOM18_RS00695	DR100_RS01410
OG0000457	GOM18_RS00720	DR100_RS01435
OG0000458	GOM18_RS01960	DR100_RS01955
OG0000459	GOM18_RS01985	DR100_RS01930
OG0000460	GOM18_RS01995	DR100_RS01920
OG0000461	GOM18_RS02040	DR100_RS01875
OG0000462	GOM18_RS02035	DR100_RS01880
OG0000463	GOM18_RS02030	DR100_RS01885
OG0000464	GOM18_RS02025	DR100_RS01890
OG0000465	GOM18_RS02020	DR100_RS01895
OG0000466	GOM18_RS01505	DR100_RS00450
OG0000467	GOM18_RS04400	DR100_RS04775
OG0000468	GOM18_RS02190	DR100_RS02825
OG0000469	GOM18_RS02250	DR100_RS02765
OG0000470	GOM18_RS00270	DR100_RS03815
OG0000471	GOM18_RS00350	DR100_RS01020
OG0000472	GOM18_RS00765	DR100_RS03260
OG0000473	GOM18_RS00460	DR100_RS01305
OG0000474	GOM18_RS00465	DR100_RS01300
OG0000475	GOM18_RS00470	DR100_RS01295
OG0000476	GOM18_RS02580	DR100_RS02440
OG0000477	GOM18_RS02065	DR100_RS01850
OG0000478	GOM18_RS00405	DR100_RS01360
OG0000479	GOM18_RS02825	DR100_RS00250
OG0000480	GOM18_RS02255	DR100_RS03855
OG0000481	GOM18_RS00245	DR100_RS00915
OG0000482	GOM18_RS03160	DR100_RS00130
OG0000483	GOM18_RS02300	DR100_RS02565
OG0000484	GOM18_RS04385	DR100_RS04580
OG0000485	GOM18_RS02950	DR100_RS00085
OG0000486	GOM18_RS02450	DR100_RS03240
OG0000487	GOM18_RS04430	DR100_RS04810
OG0000488	GOM18_RS02270	DR100_RS02600
OG0000489	GOM18_RS00630	DR100_RS01140
OG0000490	GOM18_RS00570	DR100_RS01200
OG0000491	GOM18_RS02805	DR100_RS00270
OG0000493	GOM18_RS01685	DR100_RS02615
OG0000494	GOM18_RS03450	DR100_RS00755
OG0000495	GOM18_RS01220	DR100_RS01755
OG0000496	GOM18_RS01230	DR100_RS01765
OG0000497	GOM18_RS01235	DR100_RS01770
OG0000498	GOM18_RS03070	DR100_RS03270
OG0000499	GOM18_RS02140	DR100_RS02480
OG0000500	GOM18_RS03270	DR100_RS01990
OG0000501	GOM18_RS01020	DR100_RS01480
OG0000502	GOM18_RS03150	DR100_RS00120
OG0000503	GOM18_RS00190	DR100_RS00860
OG0000504	GOM18_RS00325	DR100_RS00995
OG0000505	GOM18_RS01860	DR100_RS02970
OG0000506	GOM18_RS01850	DR100_RS02960
OG0000507	GOM18_RS01815	DR100_RS02925
OG0000508	GOM18_RS01360	DR100_RS00595
OG0000509	GOM18_RS01395	DR100_RS00560
OG0000510	GOM18_RS01405	DR100_RS00550
OG0000511	GOM18_RS01540	DR100_RS00415
OG0000512	GOM18_RS02000	DR100_RS01915
OG0000513	GOM18_RS00390	DR100_RS01375
OG0000514	GOM18_RS01195	DR100_RS01730
OG0000515	GOM18_RS02570	DR100_RS04295, DR100_RS04290
OG0000516	GOM18_RS04435	DR100_RS04805
OG0000517	GOM18_RS00645	DR100_RS01125
OG0000518	GOM18_RS00980	DR100_RS01520
OG0000519	GOM18_RS00215	DR100_RS00885
OG0000520	GOM18_RS00340	DR100_RS01010
OG0000521	GOM18_RS01375	DR100_RS00580
OG0000522	GOM18_RS01410	DR100_RS00545
OG0000523	GOM18_RS00725	DR100_RS01440
OG0000524	GOM18_RS02115	DR100_RS02455
OG0000525	GOM18_RS04345	DR100_RS04860
OG0000527	GOM18_RS03490	DR100_RS04455
OG0000528	GOM18_RS02240	DR100_RS02775
OG0000529	GOM18_RS02385	DR100_RS03015
OG0000530	GOM18_RS02485	DR100_RS03460
OG0000531	GOM18_RS02760	DR100_RS00320
OG0000532	GOM18_RS03550	DR100_RS03540
OG0000534	GOM18_RS01490	DR100_RS00465
OG0000535	GOM18_RS04305	DR100_RS04635
OG0000537	GOM18_RS00155	DR100_RS00825
OG0000538	GOM18_RS02910	DR100_RS00040
