Orthogroup	MHP_7422_genes	MHP_UFV02_genes
OG0000049	MHL_RS03060	FEF31_RS03620
OG0000050	MHL_RS02510	FEF31_RS02180
OG0000052	MHL_RS00080	FEF31_RS03360
OG0000053	MHL_RS01530	FEF31_RS04425
OG0000054	MHL_RS02535	FEF31_RS02205
OG0000055	MHL_RS00140	FEF31_RS03405
OG0000056	MHL_RS03530	FEF31_RS03205
OG0000057	MHL_RS02970	FEF31_RS02660
OG0000058	MHL_RS00610	FEF31_RS01470
OG0000059	MHL_RS00620	FEF31_RS01460
OG0000061	MHL_RS01940	FEF31_RS01245
OG0000062	MHL_RS03580	FEF31_RS03250
OG0000063	MHL_RS03575	FEF31_RS04645
OG0000064	MHL_RS03565	FEF31_RS03235
OG0000065	MHL_RS02310	FEF31_RS01990
OG0000066	MHL_RS01435	FEF31_RS01015
OG0000067	MHL_RS00525	FEF31_RS00185
OG0000068	MHL_RS00735	FEF31_RS00305
OG0000069	MHL_RS02860	FEF31_RS02555
OG0000070	MHL_RS02540	FEF31_RS02210
OG0000071	MHL_RS03275	FEF31_RS03835
OG0000072	MHL_RS03280	FEF31_RS04700
OG0000073	MHL_RS00795	FEF31_RS00360
OG0000074	MHL_RS03950, MHL_RS04210	FEF31_RS04395
OG0000075	MHL_RS00345	FEF31_RS00005
OG0000076	MHL_RS00360	FEF31_RS00020
OG0000077	MHL_RS00450	FEF31_RS00105
OG0000078	MHL_RS01755	FEF31_RS01340
OG0000079	MHL_RS02615	FEF31_RS02300
OG0000080	MHL_RS03870	FEF31_RS02345
OG0000081	MHL_RS00340	FEF31_RS03610
OG0000082	MHL_RS02460	FEF31_RS02130
OG0000083	MHL_RS02095	FEF31_RS01765
OG0000084	MHL_RS02120	FEF31_RS01795
OG0000085	MHL_RS02125	FEF31_RS01800
OG0000086	MHL_RS02135	FEF31_RS01810
OG0000087	MHL_RS02150	FEF31_RS01825
OG0000088	MHL_RS02155	FEF31_RS01830
OG0000089	MHL_RS02165	FEF31_RS01840
OG0000090	MHL_RS00075	FEF31_RS03355
OG0000091	MHL_RS00060	FEF31_RS03340
OG0000092	MHL_RS00045	FEF31_RS03325
OG0000093	MHL_RS00040	FEF31_RS03320
OG0000094	MHL_RS00035	FEF31_RS03315
OG0000095	MHL_RS00010	FEF31_RS03290
OG0000096	MHL_RS03615	FEF31_RS03285
OG0000097	MHL_RS03595	FEF31_RS03265
OG0000098	MHL_RS03585	FEF31_RS03255
OG0000099	MHL_RS03535	FEF31_RS04640
OG0000100	MHL_RS03520	FEF31_RS03195
OG0000101	MHL_RS03515	FEF31_RS03190
OG0000102	MHL_RS01780	FEF31_RS01365
OG0000103	MHL_RS02275	FEF31_RS01955
OG0000104	MHL_RS02280	FEF31_RS01960
OG0000105	MHL_RS02295	FEF31_RS01975
OG0000106	MHL_RS02305	FEF31_RS01985
OG0000107	MHL_RS02315	FEF31_RS01995
OG0000108	MHL_RS02320	FEF31_RS02000
OG0000109	MHL_RS02325	FEF31_RS02005
OG0000110	MHL_RS02450	FEF31_RS02120
OG0000111	MHL_RS02445	FEF31_RS02115
OG0000112	MHL_RS02435	FEF31_RS02105
OG0000113	MHL_RS02415	FEF31_RS02085
OG0000114	MHL_RS02405	FEF31_RS02075
OG0000115	MHL_RS02395	FEF31_RS02065
OG0000116	MHL_RS01380	FEF31_RS00955
OG0000117	MHL_RS01385	FEF31_RS00960
OG0000118	MHL_RS01420	FEF31_RS00995
OG0000119	MHL_RS01425	FEF31_RS01000
OG0000120	MHL_RS01440	FEF31_RS01020
OG0000121	MHL_RS01465	FEF31_RS01045
OG0000122	MHL_RS01470	FEF31_RS01050
OG0000123	MHL_RS01490	FEF31_RS01070
OG0000124	MHL_RS01495	FEF31_RS01075
OG0000125	MHL_RS01500	FEF31_RS01080
OG0000126	MHL_RS01510	FEF31_RS01090
OG0000127	MHL_RS01520	FEF31_RS01100
OG0000128	MHL_RS01535	FEF31_RS01115
OG0000129	MHL_RS01540	FEF31_RS01120
OG0000130	MHL_RS01550	FEF31_RS01130
OG0000131	MHL_RS01580	FEF31_RS01160
OG0000132	MHL_RS01595	FEF31_RS04430
OG0000133	MHL_RS00530	FEF31_RS00190
OG0000134	MHL_RS00535	FEF31_RS00195
OG0000135	MHL_RS00550	FEF31_RS00210
OG0000136	MHL_RS00555	FEF31_RS00215
OG0000137	MHL_RS00585	FEF31_RS00245
OG0000138	MHL_RS00710	FEF31_RS00280
OG0000139	MHL_RS00740	FEF31_RS00310
OG0000140	MHL_RS00745	FEF31_RS00315
OG0000141	MHL_RS02980	FEF31_RS02670
OG0000142	MHL_RS02975	FEF31_RS04555
OG0000143	MHL_RS02950	FEF31_RS02645
OG0000144	MHL_RS02940	FEF31_RS02635
OG0000145	MHL_RS02930	FEF31_RS02625
OG0000146	MHL_RS02920	FEF31_RS02615
OG0000147	MHL_RS02915	FEF31_RS02610
OG0000148	MHL_RS02900	FEF31_RS02595
OG0000149	MHL_RS02890	FEF31_RS02585
OG0000150	MHL_RS02875	FEF31_RS02570
OG0000151	MHL_RS02830	FEF31_RS02525
OG0000152	MHL_RS02825	FEF31_RS02520
OG0000153	MHL_RS02820	FEF31_RS02515
OG0000154	MHL_RS02810	FEF31_RS02505
OG0000155	MHL_RS02770	FEF31_RS02465
OG0000156	MHL_RS02760	FEF31_RS02455
OG0000157	MHL_RS02755	FEF31_RS04545
OG0000158	MHL_RS04195	FEF31_RS04540
OG0000159	MHL_RS02525	FEF31_RS02195
OG0000160	MHL_RS02520	FEF31_RS02190
OG0000161	MHL_RS02515	FEF31_RS02185
OG0000162	MHL_RS02505	FEF31_RS02175
OG0000163	MHL_RS02500	FEF31_RS02170
OG0000164	MHL_RS01690	FEF31_RS01270
OG0000165	MHL_RS02015	FEF31_RS01685
OG0000166	MHL_RS02035	FEF31_RS01705
OG0000167	MHL_RS02050	FEF31_RS01720
OG0000168	MHL_RS04040	FEF31_RS01725
OG0000169	MHL_RS03055	FEF31_RS03615
OG0000170	MHL_RS03070	FEF31_RS04785, FEF31_RS04795
OG0000171	MHL_RS03080	FEF31_RS03640
OG0000172	MHL_RS03085	FEF31_RS03645
OG0000173	MHL_RS03090	FEF31_RS03650
OG0000174	MHL_RS03095	FEF31_RS03655
OG0000175	MHL_RS03110	FEF31_RS03670
OG0000176	MHL_RS03160	FEF31_RS03715
OG0000177	MHL_RS03165	FEF31_RS03720
OG0000178	MHL_RS03170	FEF31_RS03725
OG0000179	MHL_RS03180	FEF31_RS03735
OG0000180	MHL_RS03185	FEF31_RS03740
OG0000181	MHL_RS03225	FEF31_RS04690
OG0000182	MHL_RS03235	FEF31_RS03795
OG0000183	MHL_RS03270	FEF31_RS03830
OG0000184	MHL_RS03310	FEF31_RS02980
OG0000185	MHL_RS03295	FEF31_RS02965
OG0000186	MHL_RS01605	FEF31_RS04435
OG0000187	MHL_RS01620	FEF31_RS01200
OG0000188	MHL_RS01630	FEF31_RS01210
OG0000189	MHL_RS02365	FEF31_RS04520
OG0000190	MHL_RS02360	FEF31_RS02035
OG0000191	MHL_RS02340	FEF31_RS02015
OG0000192	MHL_RS01300	FEF31_RS00875
OG0000193	MHL_RS01290	FEF31_RS00860
OG0000194	MHL_RS00780	FEF31_RS00345
OG0000195	MHL_RS00785	FEF31_RS00350
OG0000196	MHL_RS00805	FEF31_RS00370
OG0000197	MHL_RS00810	FEF31_RS00375
OG0000198	MHL_RS00825	FEF31_RS00390
OG0000199	MHL_RS00830	FEF31_RS00395
OG0000200	MHL_RS00840	FEF31_RS00410
OG0000201	MHL_RS00850	FEF31_RS00420
OG0000202	MHL_RS00905	FEF31_RS00475
OG0000203	MHL_RS00910	FEF31_RS00480
OG0000204	MHL_RS00915	FEF31_RS00485
OG0000205	MHL_RS00920	FEF31_RS00490
OG0000206	MHL_RS00940	FEF31_RS00510
OG0000207	MHL_RS00955	FEF31_RS00525
OG0000208	MHL_RS00960	FEF31_RS00530
OG0000209	MHL_RS00965	FEF31_RS00535
OG0000210	MHL_RS01010	FEF31_RS00580
OG0000211	MHL_RS01020	FEF31_RS00590
OG0000212	MHL_RS01030	FEF31_RS00600
OG0000213	MHL_RS01035	FEF31_RS00605
OG0000214	MHL_RS01040	FEF31_RS00610
OG0000215	MHL_RS01045	FEF31_RS00615
OG0000216	MHL_RS01050	FEF31_RS00620
OG0000217	MHL_RS01055	FEF31_RS00625
OG0000218	MHL_RS01065	FEF31_RS00635
OG0000219	MHL_RS01070	FEF31_RS00640
OG0000220	MHL_RS01075	FEF31_RS00645
OG0000221	MHL_RS01080	FEF31_RS00650
OG0000222	MHL_RS01085	FEF31_RS00655
OG0000223	MHL_RS01090	FEF31_RS00660
OG0000224	MHL_RS01100	FEF31_RS00670
OG0000225	MHL_RS01110	FEF31_RS00680
OG0000226	MHL_RS01115	FEF31_RS00685
OG0000227	MHL_RS01120	FEF31_RS00690
OG0000228	MHL_RS04215	FEF31_RS04770
OG0000229	MHL_RS01130	FEF31_RS00700
OG0000230	MHL_RS01135	FEF31_RS00705
OG0000231	MHL_RS01145	FEF31_RS00715
OG0000232	MHL_RS01155	FEF31_RS00725
OG0000233	MHL_RS01175	FEF31_RS00750
OG0000234	MHL_RS01210	FEF31_RS00785
OG0000235	MHL_RS01220	FEF31_RS00795
OG0000236	MHL_RS01225	FEF31_RS00800
OG0000237	MHL_RS01230	FEF31_RS00805
OG0000238	MHL_RS01240	FEF31_RS00810
OG0000239	MHL_RS02990	FEF31_RS02680
OG0000240	MHL_RS02995	FEF31_RS02685
OG0000241	MHL_RS03005	FEF31_RS02695
OG0000242	MHL_RS03010	FEF31_RS02700
OG0000243	MHL_RS03015	FEF31_RS02705
OG0000244	MHL_RS03025	FEF31_RS02715
OG0000245	MHL_RS03035	FEF31_RS02720
OG0000246	MHL_RS00145	FEF31_RS03410
OG0000247	MHL_RS00155	FEF31_RS03420
OG0000248	MHL_RS00165	FEF31_RS03430
OG0000249	MHL_RS00170	FEF31_RS03435
OG0000250	MHL_RS00185	FEF31_RS03450
OG0000251	MHL_RS00210	FEF31_RS03480
OG0000252	MHL_RS00220	FEF31_RS03490
OG0000253	MHL_RS00225	FEF31_RS03495
OG0000254	MHL_RS00235	FEF31_RS03505
OG0000255	MHL_RS00245	FEF31_RS03510
OG0000256	MHL_RS00250	FEF31_RS03515
OG0000257	MHL_RS00275	FEF31_RS03540
OG0000258	MHL_RS00285	FEF31_RS03550
OG0000259	MHL_RS00315	FEF31_RS03580
OG0000260	MHL_RS00325	FEF31_RS03590
OG0000261	MHL_RS00335	FEF31_RS04680
OG0000262	MHL_RS00350	FEF31_RS00010
OG0000263	MHL_RS00370	FEF31_RS00025
OG0000264	MHL_RS00380	FEF31_RS00040
OG0000265	MHL_RS00390	FEF31_RS00050
OG0000266	MHL_RS00405	FEF31_RS00065
OG0000267	MHL_RS00420	FEF31_RS00080
OG0000268	MHL_RS00425	FEF31_RS00085
OG0000269	MHL_RS00440	FEF31_RS00100
OG0000270	MHL_RS03490	FEF31_RS04635
OG0000271	MHL_RS03485	FEF31_RS03160
OG0000272	MHL_RS03480	FEF31_RS03155
OG0000273	MHL_RS03475	FEF31_RS03150
OG0000274	MHL_RS03455	FEF31_RS03130
OG0000275	MHL_RS03450	FEF31_RS04625
OG0000276	MHL_RS03445	FEF31_RS03120
OG0000277	MHL_RS03435	FEF31_RS03110
OG0000278	MHL_RS03430	FEF31_RS03105
OG0000279	MHL_RS03420	FEF31_RS03095
OG0000280	MHL_RS03415	FEF31_RS03090
OG0000281	MHL_RS03760	FEF31_RS03085
OG0000282	MHL_RS03390	FEF31_RS04615
OG0000283	MHL_RS03385	FEF31_RS03055
OG0000284	MHL_RS03380	FEF31_RS03050
OG0000285	MHL_RS03375	FEF31_RS04610
OG0000286	MHL_RS02485	FEF31_RS02155
OG0000287	MHL_RS02575	FEF31_RS02260
OG0000288	MHL_RS02585	FEF31_RS02270
OG0000289	MHL_RS02590	FEF31_RS02275
OG0000290	MHL_RS02700	FEF31_RS02385
OG0000291	MHL_RS02690	FEF31_RS02375
OG0000292	MHL_RS02685	FEF31_RS02370
OG0000293	MHL_RS02680	FEF31_RS02365
OG0000294	MHL_RS02670	FEF31_RS02355
OG0000295	MHL_RS02665	FEF31_RS02350
OG0000296	MHL_RS02625	FEF31_RS02310
OG0000297	MHL_RS02620	FEF31_RS02305
OG0000298	MHL_RS00180	FEF31_RS03445
OG0000299	MHL_RS03650	FEF31_RS03465
OG0000300	MHL_RS00375	FEF31_RS00035
OG0000301	MHL_RS00410	FEF31_RS00070
OG0000302	MHL_RS00415	FEF31_RS00075
OG0000303	MHL_RS00560	FEF31_RS00220
OG0000304	MHL_RS01160	FEF31_RS00730
OG0000305	MHL_RS02925	FEF31_RS02620
OG0000306	MHL_RS02850	FEF31_RS02545
OG0000307	MHL_RS02815	FEF31_RS02510
OG0000308	MHL_RS02720	FEF31_RS02405
OG0000309	MHL_RS02655	FEF31_RS02340
OG0000310	MHL_RS02580	FEF31_RS02265
OG0000311	MHL_RS02545	FEF31_RS02215
OG0000312	MHL_RS02530	FEF31_RS02200
OG0000313	MHL_RS01680	FEF31_RS01260
OG0000314	MHL_RS02030	FEF31_RS01700
OG0000315	MHL_RS02060	FEF31_RS01730
OG0000316	MHL_RS02070	FEF31_RS01740
OG0000317	MHL_RS02160	FEF31_RS01835
OG0000318	MHL_RS02075	FEF31_RS04480
OG0000319	MHL_RS02290	FEF31_RS01970
OG0000320	MHL_RS02425	FEF31_RS02095
OG0000321	MHL_RS01415	FEF31_RS00990
OG0000322	MHL_RS01460	FEF31_RS01040
OG0000323	MHL_RS01590	FEF31_RS01170
OG0000324	MHL_RS02335	FEF31_RS02010
OG0000325	MHL_RS00790	FEF31_RS00355
OG0000326	MHL_RS00880	FEF31_RS00450
OG0000327	MHL_RS00885	FEF31_RS00455
OG0000328	MHL_RS00970	FEF31_RS00540
OG0000329	MHL_RS00990	FEF31_RS00560
OG0000330	MHL_RS01185	FEF31_RS00760
OG0000331	MHL_RS03020	FEF31_RS02710
OG0000332	MHL_RS03120	FEF31_RS03680
OG0000333	MHL_RS03130	FEF31_RS03690
OG0000334	MHL_RS03230	FEF31_RS03790
OG0000335	MHL_RS03240	FEF31_RS03800
OG0000336	MHL_RS03405	FEF31_RS04620
OG0000337	MHL_RS03570	FEF31_RS03240
OG0000338	MHL_RS03610	FEF31_RS03280
OG0000339	MHL_RS02400	FEF31_RS02070
OG0000340	MHL_RS01395	FEF31_RS00970
OG0000341	MHL_RS02355	FEF31_RS02030
OG0000342	MHL_RS00820	FEF31_RS00385
OG0000343	MHL_RS03140	FEF31_RS03700
OG0000344	MHL_RS00580	FEF31_RS00235
OG0000345	MHL_RS01105	FEF31_RS00675
OG0000346	MHL_RS03410	FEF31_RS03080
OG0000347	MHL_RS01485	FEF31_RS01065
OG0000348	MHL_RS00890	FEF31_RS00460
OG0000349	MHL_RS03640	FEF31_RS04630
OG0000350	MHL_RS02805	FEF31_RS02500
OG0000351	MHL_RS00505	FEF31_RS00155
OG0000352	MHL_RS02010	FEF31_RS01680
OG0000353	MHL_RS01455	FEF31_RS01035
OG0000354	MHL_RS00725	FEF31_RS00295
OG0000355	MHL_RS01980	FEF31_RS04470
OG0000356	MHL_RS02065	FEF31_RS04475
OG0000357	MHL_RS03100	FEF31_RS04685
OG0000358	MHL_RS03105	FEF31_RS03665
OG0000359	MHL_RS00860	FEF31_RS04380
OG0000360	MHL_RS00280	FEF31_RS03545
OG0000361	MHL_RS00310	FEF31_RS03575
OG0000362	MHL_RS02600	FEF31_RS02285
OG0000363	MHL_RS03985	FEF31_RS01105
OG0000364	MHL_RS01955	FEF31_RS01635
OG0000365	MHL_RS02105	FEF31_RS01785
OG0000366	MHL_RS02130	FEF31_RS01805
OG0000367	MHL_RS02140	FEF31_RS01815
OG0000368	MHL_RS00065	FEF31_RS03345
OG0000369	MHL_RS00030	FEF31_RS04650
OG0000370	MHL_RS00025	FEF31_RS03305
OG0000371	MHL_RS00020	FEF31_RS03300
OG0000372	MHL_RS00015	FEF31_RS03295
OG0000373	MHL_RS03605	FEF31_RS03270
OG0000374	MHL_RS03590	FEF31_RS03260
OG0000375	MHL_RS02285	FEF31_RS01965
OG0000376	MHL_RS02440	FEF31_RS02110
OG0000377	MHL_RS02430	FEF31_RS02100
OG0000378	MHL_RS01375	FEF31_RS00950
OG0000379	MHL_RS01450	FEF31_RS01030
OG0000380	MHL_RS01475	FEF31_RS01055
OG0000381	MHL_RS01515	FEF31_RS01095
OG0000382	MHL_RS01545	FEF31_RS01125
OG0000383	MHL_RS01585	FEF31_RS01165
OG0000384	MHL_RS00520	FEF31_RS00175
OG0000386	MHL_RS00540	FEF31_RS00200
OG0000387	MHL_RS00565	FEF31_RS00225
OG0000388	MHL_RS00570	FEF31_RS04370
OG0000389	MHL_RS00705	FEF31_RS00275
OG0000390	MHL_RS02945	FEF31_RS02640
OG0000391	MHL_RS02935	FEF31_RS02630
OG0000392	MHL_RS02910	FEF31_RS02605
OG0000393	MHL_RS02855	FEF31_RS04550
OG0000394	MHL_RS02780	FEF31_RS02475
OG0000395	MHL_RS02775	FEF31_RS02470
OG0000396	MHL_RS02490	FEF31_RS02160
OG0000397	MHL_RS01995	FEF31_RS01665
OG0000398	MHL_RS02000	FEF31_RS01670
OG0000399	MHL_RS02045	FEF31_RS01715
OG0000400	MHL_RS03065	FEF31_RS03625
OG0000401	MHL_RS03125	FEF31_RS03685
OG0000402	MHL_RS03135	FEF31_RS03695
OG0000403	MHL_RS03145	FEF31_RS03705
OG0000404	MHL_RS03175	FEF31_RS03730
OG0000405	MHL_RS03190	FEF31_RS04800
OG0000406	MHL_RS03245	FEF31_RS03805
OG0000407	MHL_RS03250	FEF31_RS04695
OG0000408	MHL_RS03255	FEF31_RS03815
OG0000409	MHL_RS03260	FEF31_RS03820
OG0000410	MHL_RS03315	FEF31_RS02985
OG0000411	MHL_RS03305	FEF31_RS02975
OG0000412	MHL_RS03300	FEF31_RS02970
OG0000413	MHL_RS01600	FEF31_RS01180
OG0000414	MHL_RS01610	FEF31_RS01190
OG0000415	MHL_RS01615	FEF31_RS01195
OG0000416	MHL_RS01625	FEF31_RS01205
OG0000417	MHL_RS02350	FEF31_RS02025
OG0000418	MHL_RS02345	FEF31_RS02020
OG0000419	MHL_RS00800	FEF31_RS00365
OG0000420	MHL_RS00835	FEF31_RS00400
OG0000421	MHL_RS00865	FEF31_RS00435
OG0000422	MHL_RS00875	FEF31_RS00445
OG0000423	MHL_RS00930	FEF31_RS00500
OG0000424	MHL_RS00935	FEF31_RS00505
OG0000425	MHL_RS00945	FEF31_RS00515
OG0000426	MHL_RS00950	FEF31_RS04385
OG0000427	MHL_RS00975	FEF31_RS04390
OG0000428	MHL_RS01000	FEF31_RS00570
OG0000429	MHL_RS01095	FEF31_RS00665
OG0000430	MHL_RS01140	FEF31_RS00710
OG0000431	MHL_RS01150	FEF31_RS00720
OG0000432	MHL_RS01180	FEF31_RS00755
OG0000433	MHL_RS01195	FEF31_RS00770
OG0000434	MHL_RS01200	FEF31_RS00775
OG0000435	MHL_RS01215	FEF31_RS00790
OG0000436	MHL_RS01245	FEF31_RS00815
OG0000437	MHL_RS01255	FEF31_RS00825
OG0000438	MHL_RS03965	FEF31_RS00830
OG0000439	MHL_RS01265	FEF31_RS04400
OG0000440	MHL_RS03000	FEF31_RS02690
OG0000441	MHL_RS03040	FEF31_RS02725
OG0000442	MHL_RS00150	FEF31_RS03415
OG0000443	MHL_RS00195	FEF31_RS03460
OG0000444	MHL_RS00205	FEF31_RS03475
OG0000445	MHL_RS00230	FEF31_RS03500
OG0000446	MHL_RS00260	FEF31_RS03525
OG0000447	MHL_RS00265	FEF31_RS03530
OG0000448	MHL_RS00295	FEF31_RS03560
OG0000449	MHL_RS00320	FEF31_RS03585
OG0000450	MHL_RS00330	FEF31_RS03595
OG0000452	MHL_RS00395	FEF31_RS00055
OG0000453	MHL_RS00430	FEF31_RS00090
OG0000455	MHL_RS03510	FEF31_RS03185
OG0000456	MHL_RS03395	FEF31_RS03065
OG0000457	MHL_RS03370	FEF31_RS03040
OG0000458	MHL_RS02570	FEF31_RS02255
OG0000459	MHL_RS02595	FEF31_RS02280
OG0000460	MHL_RS02605	FEF31_RS02290
OG0000461	MHL_RS02650	FEF31_RS02335
OG0000462	MHL_RS02645	FEF31_RS02330
OG0000463	MHL_RS02640	FEF31_RS02325
OG0000464	MHL_RS02635	FEF31_RS02320
OG0000465	MHL_RS02630	FEF31_RS02315
OG0000466	MHL_RS00400	FEF31_RS00060
OG0000467	MHL_RS02730	FEF31_RS04530
OG0000468	MHL_RS02040	FEF31_RS01710
OG0000469	MHL_RS02100	FEF31_RS01770
OG0000470	MHL_RS03825	FEF31_RS00495
OG0000471	MHL_RS01005	FEF31_RS00575
OG0000472	MHL_RS03325	FEF31_RS02995
OG0000473	MHL_RS03495	FEF31_RS03170
OG0000474	MHL_RS03500	FEF31_RS03175
OG0000475	MHL_RS03505	FEF31_RS03180
OG0000476	MHL_RS01635	FEF31_RS01215
OG0000477	MHL_RS02675	FEF31_RS02360
OG0000478	MHL_RS03440	FEF31_RS03115
OG0000479	MHL_RS01410	FEF31_RS00985
OG0000480	MHL_RS03850	FEF31_RS01775
OG0000481	MHL_RS00900	FEF31_RS00470
OG0000482	MHL_RS01295	FEF31_RS00865
OG0000483	MHL_RS02145	FEF31_RS01820
OG0000484	MHL_RS00200	FEF31_RS04675
OG0000485	MHL_RS01250	FEF31_RS00820
OG0000486	MHL_RS02370	FEF31_RS02045
OG0000487	MHL_RS02080	FEF31_RS04485
OG0000488	MHL_RS02115	FEF31_RS01790
OG0000489	MHL_RS00055	FEF31_RS03335
OG0000491	MHL_RS01430	FEF31_RS01005
OG0000492	MHL_RS01505	FEF31_RS01085
OG0000494	MHL_RS00730	FEF31_RS00300
OG0000495	MHL_RS02880	FEF31_RS02575
OG0000496	MHL_RS04090	FEF31_RS02565
OG0000497	MHL_RS02865	FEF31_RS02560
OG0000498	MHL_RS02785	FEF31_RS02480
OG0000499	MHL_RS02750	FEF31_RS02445
OG0000500	MHL_RS02005	FEF31_RS01675
OG0000502	MHL_RS01285	FEF31_RS00855
OG0000503	MHL_RS00845	FEF31_RS00415
OG0000504	MHL_RS00980	FEF31_RS00550
OG0000505	MHL_RS01015	FEF31_RS00585
OG0000506	MHL_RS01025	FEF31_RS00595
OG0000507	MHL_RS01060	FEF31_RS00630
OG0000508	MHL_RS00255	FEF31_RS03520
OG0000509	MHL_RS00290	FEF31_RS03555
OG0000510	MHL_RS00300	FEF31_RS03565
OG0000511	MHL_RS00435	FEF31_RS00095
OG0000512	MHL_RS02610	FEF31_RS02295
OG0000513	MHL_RS03425	FEF31_RS03100
OG0000514	MHL_RS02905	FEF31_RS02600
OG0000515	MHL_RS01925	FEF31_RS01595
OG0000515	MHL_RS01925	FEF31_RS01240, FEF31_RS01235, FEF31_RS01230
OG0000516	MHL_RS02085	FEF31_RS04490
OG0000517	MHL_RS00070	FEF31_RS03350
OG0000518	MHL_RS03115	FEF31_RS03675
OG0000519	MHL_RS00870	FEF31_RS00440
OG0000520	MHL_RS00995	FEF31_RS00565
OG0000521	MHL_RS00270	FEF31_RS03535
OG0000522	MHL_RS00305	FEF31_RS03570
OG0000523	MHL_RS03365	FEF31_RS03035
OG0000524	MHL_RS02725	FEF31_RS02410
OG0000525	MHL_RS03330	FEF31_RS04585
OG0000526	MHL_RS04020	FEF31_RS01585
OG0000527	MHL_RS01840	FEF31_RS01525
OG0000528	MHL_RS02090	FEF31_RS01760
OG0000529	MHL_RS02300	FEF31_RS01980
OG0000530	MHL_RS02410	FEF31_RS02080
OG0000531	MHL_RS01480	FEF31_RS01060
