Orthogroup	MHP_154B_genes	MHP_MHP679_genes
OG0000182	NB624_RS03390	DR086_RS03535
OG0000183	NB624_RS03425	DR086_RS02345
OG0000184	NB624_RS03470	DR086_RS02390
OG0000185	NB624_RS03455	DR086_RS02375
OG0000186	NB624_RS01515	DR086_RS04895
OG0000187	NB624_RS01530	DR086_RS01790
OG0000188	NB624_RS01540	DR086_RS01780
OG0000189	NB624_RS02440	DR086_RS04920
OG0000190	NB624_RS02435	DR086_RS02035
OG0000191	NB624_RS02410	DR086_RS02055
OG0000192	NB624_RS01205	DR086_RS02515
OG0000193	NB624_RS01195	DR086_RS02500
OG0000194	NB624_RS00990	DR086_RS03025
OG0000195	NB624_RS00985	DR086_RS03030
OG0000196	NB624_RS00960	DR086_RS03050
OG0000197	NB624_RS00955	DR086_RS03055
OG0000198	NB624_RS00940	DR086_RS03070
OG0000199	NB624_RS00935	DR086_RS03075
OG0000200	NB624_RS00920	DR086_RS03090
OG0000201	NB624_RS00910	DR086_RS03100
OG0000202	NB624_RS00855	DR086_RS03345
OG0000203	NB624_RS00850	DR086_RS03340
OG0000204	NB624_RS00845	DR086_RS04975
OG0000205	NB624_RS00840	DR086_RS02805
OG0000206	NB624_RS00820	DR086_RS02825
OG0000207	NB624_RS00805	DR086_RS02840
OG0000208	NB624_RS00800	DR086_RS02845
OG0000209	NB624_RS00795	DR086_RS02850
OG0000210	NB624_RS00750	DR086_RS02895
OG0000211	NB624_RS00740	DR086_RS02580
OG0000212	NB624_RS00730	DR086_RS02590
OG0000213	NB624_RS00725	DR086_RS02595
OG0000214	NB624_RS00720	DR086_RS02600
OG0000215	NB624_RS00715	DR086_RS02605
OG0000216	NB624_RS00710	DR086_RS02610
OG0000217	NB624_RS00705	DR086_RS02615
OG0000218	NB624_RS00695	DR086_RS02625
OG0000219	NB624_RS00690	DR086_RS02630
OG0000220	NB624_RS00685	DR086_RS02635
OG0000221	NB624_RS00680	DR086_RS02640
OG0000222	NB624_RS00675	DR086_RS02645
OG0000223	NB624_RS00670	DR086_RS02650
OG0000224	NB624_RS00660	DR086_RS02660
OG0000225	NB624_RS00650	DR086_RS02670
OG0000226	NB624_RS00645	DR086_RS02675
OG0000227	NB624_RS00640	DR086_RS02680
OG0000228	NB624_RS00635	DR086_RS05105
OG0000229	NB624_RS00630	DR086_RS02690
OG0000230	NB624_RS00625	DR086_RS02695
OG0000231	NB624_RS00615	DR086_RS02705
OG0000232	NB624_RS00605	DR086_RS02715
OG0000233	NB624_RS01095	DR086_RS01680
OG0000234	NB624_RS01130	DR086_RS01715
OG0000235	NB624_RS01140	DR086_RS01725
OG0000236	NB624_RS01145	DR086_RS01730
OG0000237	NB624_RS01150	DR086_RS01735
OG0000238	NB624_RS01155	DR086_RS01745
OG0000239	NB624_RS03100	DR086_RS02960
OG0000240	NB624_RS03105	DR086_RS02955
OG0000241	NB624_RS03115	DR086_RS02945
OG0000242	NB624_RS03120	DR086_RS02940
OG0000243	NB624_RS03125	DR086_RS02935
OG0000244	NB624_RS03135	DR086_RS02925
OG0000245	NB624_RS03145	DR086_RS02915
OG0000246	NB624_RS00140	DR086_RS03275
OG0000247	NB624_RS00150	DR086_RS00010
OG0000248	NB624_RS00160	DR086_RS00020
OG0000249	NB624_RS00165	DR086_RS00025
OG0000250	NB624_RS00180	DR086_RS00040
OG0000251	NB624_RS00210	DR086_RS00075
OG0000252	NB624_RS00220	DR086_RS00085
OG0000253	NB624_RS00225	DR086_RS00090
OG0000254	NB624_RS00235	DR086_RS00100
OG0000255	NB624_RS00240	DR086_RS00110
OG0000256	NB624_RS00245	DR086_RS00115
OG0000257	NB624_RS00270	DR086_RS00140
OG0000258	NB624_RS00280	DR086_RS00150
OG0000259	NB624_RS00310	DR086_RS00180
OG0000260	NB624_RS00320	DR086_RS00190
OG0000261	NB624_RS00330	DR086_RS04745
OG0000262	NB624_RS00350	DR086_RS00215
OG0000263	NB624_RS00360	DR086_RS00230
OG0000264	NB624_RS00375	DR086_RS00245
OG0000265	NB624_RS00385	DR086_RS00255
OG0000266	NB624_RS00400	DR086_RS00270
OG0000267	NB624_RS00415	DR086_RS00285
OG0000268	NB624_RS00420	DR086_RS00290
OG0000269	NB624_RS00435	DR086_RS00305
OG0000270	NB624_RS03635	DR086_RS04945
OG0000271	NB624_RS03630	DR086_RS02410
OG0000272	NB624_RS03625	DR086_RS02405
OG0000273	NB624_RS03620	DR086_RS02400
OG0000274	NB624_RS03605	DR086_RS01450
OG0000275	NB624_RS03595	DR086_RS04850
OG0000276	NB624_RS03590	DR086_RS01460
OG0000277	NB624_RS03580	DR086_RS01470
OG0000278	NB624_RS03575	DR086_RS01475
OG0000279	NB624_RS03565	DR086_RS01485
OG0000280	NB624_RS03560	DR086_RS01490
OG0000281	NB624_RS03555	DR086_RS01495
OG0000282	NB624_RS03530	DR086_RS04860
OG0000283	NB624_RS03525	DR086_RS01525
OG0000284	NB624_RS03520	DR086_RS01530
OG0000285	NB624_RS03515	DR086_RS04865
OG0000286	NB624_RS02570	DR086_RS02220
OG0000287	NB624_RS02675	DR086_RS00990
OG0000288	NB624_RS02685	DR086_RS00980
OG0000289	NB624_RS02690	DR086_RS00975
OG0000290	NB624_RS02815	DR086_RS00865
OG0000291	NB624_RS02800	DR086_RS00875
OG0000292	NB624_RS02795	DR086_RS00880
OG0000293	NB624_RS02790	DR086_RS00885
OG0000294	NB624_RS02780	DR086_RS00895
OG0000295	NB624_RS02775	DR086_RS00900
OG0000296	NB624_RS02725	DR086_RS00940
OG0000297	NB624_RS02720	DR086_RS00945
OG0000298	NB624_RS00175	DR086_RS00035
OG0000299	NB624_RS00195	DR086_RS00060
OG0000300	NB624_RS00370	DR086_RS00240
OG0000301	NB624_RS00405	DR086_RS00275
OG0000302	NB624_RS00410	DR086_RS00280
OG0000303	NB624_RS00555	DR086_RS02275
OG0000304	NB624_RS00600	DR086_RS02725
OG0000305	NB624_RS03040	DR086_RS01090
OG0000306	NB624_RS02965	DR086_RS01015
OG0000307	NB624_RS02930	DR086_RS03215
OG0000308	NB624_RS02835	DR086_RS00845
OG0000309	NB624_RS02765	DR086_RS00910
OG0000310	NB624_RS02680	DR086_RS00985
OG0000311	NB624_RS02630	DR086_RS02160
OG0000312	NB624_RS02615	DR086_RS02175
OG0000313	NB624_RS01590	DR086_RS03315
OG0000314	NB624_RS01960	DR086_RS00455
OG0000315	NB624_RS01990	DR086_RS00485
OG0000316	NB624_RS02000	DR086_RS00495
OG0000317	NB624_RS02195	DR086_RS00585
OG0000318	NB624_RS02005	DR086_RS04760
OG0000319	NB624_RS02365	DR086_RS02100
OG0000320	NB624_RS02500	DR086_RS03145
OG0000321	NB624_RS01325	DR086_RS02000
OG0000322	NB624_RS01370	DR086_RS01955
OG0000323	NB624_RS01500	DR086_RS01820
OG0000324	NB624_RS02405	DR086_RS02060
OG0000325	NB624_RS00980	DR086_RS03035
OG0000326	NB624_RS00880	DR086_RS03370
OG0000327	NB624_RS00875	DR086_RS03365
OG0000328	NB624_RS00790	DR086_RS02855
OG0000329	NB624_RS00770	DR086_RS02875
OG0000330	NB624_RS01105	DR086_RS01690
OG0000331	NB624_RS03130	DR086_RS02930
OG0000332	NB624_RS03270	DR086_RS01370
OG0000333	NB624_RS03280	DR086_RS01360
OG0000334	NB624_RS03385	DR086_RS03540
OG0000335	NB624_RS03395	DR086_RS02315
OG0000336	NB624_RS03545	DR086_RS04855
OG0000337	NB624_RS03715	DR086_RS01270
OG0000338	NB624_RS03755	DR086_RS01230
OG0000339	NB624_RS02475	DR086_RS03465
OG0000340	NB624_RS01305	DR086_RS02020
OG0000341	NB624_RS02430	DR086_RS02040
OG0000342	NB624_RS00945	DR086_RS03065
OG0000343	NB624_RS03290	DR086_RS01350
OG0000344	NB624_RS00570	DR086_RS02290
OG0000345	NB624_RS00655	DR086_RS02665
OG0000346	NB624_RS03550	DR086_RS05090
OG0000347	NB624_RS01395	DR086_RS01930
OG0000348	NB624_RS00870	DR086_RS03360
OG0000349	NB624_RS03610	DR086_RS04845
OG0000350	NB624_RS02920	DR086_RS03205
OG0000351	NB624_RS00490	DR086_RS00370
OG0000352	NB624_RS01940	DR086_RS00435
OG0000353	NB624_RS01365	DR086_RS01960
OG0000354	NB624_RS01045	DR086_RS02760
OG0000355	NB624_RS01915	DR086_RS04750
OG0000356	NB624_RS01995	DR086_RS04755
OG0000357	NB624_RS03250	DR086_RS04840
OG0000358	NB624_RS03255	DR086_RS01385
OG0000359	NB624_RS00900	DR086_RS05045
OG0000360	NB624_RS00275	DR086_RS00145
OG0000361	NB624_RS00305	DR086_RS00175
OG0000362	NB624_RS02700	DR086_RS00965
OG0000363	NB624_RS01435	DR086_RS04910
OG0000364	NB624_RS01890	DR086_RS00380
OG0000365	NB624_RS02040	DR086_RS00535
OG0000366	NB624_RS02065	DR086_RS00555
OG0000367	NB624_RS02175	DR086_RS00565
OG0000368	NB624_RS00060	DR086_RS01165
OG0000369	NB624_RS00025	DR086_RS04830
OG0000370	NB624_RS00020	DR086_RS01205
OG0000371	NB624_RS00015	DR086_RS01210
OG0000372	NB624_RS00010	DR086_RS01215
OG0000373	NB624_RS03745	DR086_RS01240
OG0000374	NB624_RS03735	DR086_RS01250
OG0000375	NB624_RS02360	DR086_RS02105
OG0000376	NB624_RS02515	DR086_RS03130
OG0000377	NB624_RS02505	DR086_RS03140
OG0000378	NB624_RS01285	DR086_RS03415
OG0000379	NB624_RS01360	DR086_RS01965
OG0000380	NB624_RS01390	DR086_RS01940
OG0000381	NB624_RS01425	DR086_RS01895
OG0000382	NB624_RS01455	DR086_RS01865
OG0000383	NB624_RS01495	DR086_RS01825
OG0000384	NB624_RS00510	DR086_RS02230
OG0000385	NB624_RS00515	DR086_RS02235
OG0000386	NB624_RS00535	DR086_RS02255
OG0000387	NB624_RS00560	DR086_RS02280
OG0000388	NB624_RS00565	DR086_RS04925
OG0000389	NB624_RS01065	DR086_RS02785
OG0000390	NB624_RS03060	DR086_RS01110
OG0000391	NB624_RS03050	DR086_RS01100
OG0000392	NB624_RS03025	DR086_RS01075
OG0000393	NB624_RS02970	DR086_RS04815
OG0000394	NB624_RS02900	DR086_RS03645
OG0000395	NB624_RS02890	DR086_RS03015
OG0000396	NB624_RS02575	DR086_RS02215
OG0000397	NB624_RS01925	DR086_RS00420
OG0000398	NB624_RS01930	DR086_RS00425
OG0000399	NB624_RS01975	DR086_RS00470
OG0000400	NB624_RS03215	DR086_RS01425
OG0000401	NB624_RS03275	DR086_RS01365
OG0000402	NB624_RS03285	DR086_RS01355
OG0000403	NB624_RS03295	DR086_RS01345
OG0000404	NB624_RS03330	DR086_RS01315
OG0000405	NB624_RS03350	DR086_RS01300
OG0000406	NB624_RS03400	DR086_RS02320
OG0000407	NB624_RS03405	DR086_RS04930
OG0000408	NB624_RS03410	DR086_RS02330
OG0000409	NB624_RS03415	DR086_RS02335
OG0000410	NB624_RS03480	DR086_RS02395
OG0000411	NB624_RS03465	DR086_RS02385
OG0000412	NB624_RS03460	DR086_RS02380
OG0000413	NB624_RS01510	DR086_RS01810
OG0000414	NB624_RS01520	DR086_RS01800
OG0000415	NB624_RS01525	DR086_RS01795
OG0000416	NB624_RS01535	DR086_RS01785
OG0000417	NB624_RS02425	DR086_RS02045
OG0000418	NB624_RS02415	DR086_RS02050
OG0000419	NB624_RS00965	DR086_RS03045
OG0000420	NB624_RS00930	DR086_RS03080
OG0000421	NB624_RS00895	DR086_RS03385
OG0000422	NB624_RS00885	DR086_RS03375
OG0000423	NB624_RS00830	DR086_RS02815
OG0000424	NB624_RS00825	DR086_RS02820
OG0000425	NB624_RS00815	DR086_RS02830
OG0000426	NB624_RS00810	DR086_RS04980
OG0000427	NB624_RS00785	DR086_RS04985
OG0000428	NB624_RS00760	DR086_RS02885
OG0000429	NB624_RS00665	DR086_RS02655
OG0000430	NB624_RS00620	DR086_RS02700
OG0000431	NB624_RS00610	DR086_RS02710
OG0000432	NB624_RS01100	DR086_RS01685
OG0000433	NB624_RS01115	DR086_RS01700
OG0000434	NB624_RS01125	DR086_RS01705
OG0000435	NB624_RS01135	DR086_RS01720
OG0000436	NB624_RS01160	DR086_RS01750
OG0000437	NB624_RS01170	DR086_RS01760
OG0000438	NB624_RS01175	DR086_RS01765
OG0000439	NB624_RS01180	DR086_RS01770
OG0000440	NB624_RS03110	DR086_RS02950
OG0000441	NB624_RS03150	DR086_RS02910
OG0000442	NB624_RS00145	DR086_RS03280
OG0000443	NB624_RS00190	DR086_RS00055
OG0000444	NB624_RS00205	DR086_RS00070
OG0000445	NB624_RS00230	DR086_RS00095
OG0000446	NB624_RS00255	DR086_RS00125
OG0000447	NB624_RS00260	DR086_RS00130
OG0000448	NB624_RS00290	DR086_RS00160
OG0000449	NB624_RS00315	DR086_RS00185
OG0000450	NB624_RS00325	DR086_RS00195
OG0000451	NB624_RS00365	DR086_RS00235
OG0000452	NB624_RS00390	DR086_RS00260
OG0000453	NB624_RS00425	DR086_RS00295
OG0000455	NB624_RS03655	DR086_RS02435
OG0000456	NB624_RS03535	DR086_RS01515
OG0000457	NB624_RS03510	DR086_RS01540
OG0000458	NB624_RS02670	DR086_RS03680
OG0000459	NB624_RS02695	DR086_RS00970
OG0000460	NB624_RS02705	DR086_RS00960
OG0000461	NB624_RS02755	DR086_RS00915
OG0000462	NB624_RS02750	DR086_RS00920
OG0000463	NB624_RS02745	DR086_RS00925
OG0000464	NB624_RS02740	DR086_RS00930
OG0000465	NB624_RS02735	DR086_RS00935
OG0000466	NB624_RS00395	DR086_RS00265
OG0000467	NB624_RS02845	DR086_RS04810
OG0000468	NB624_RS01970	DR086_RS00465
OG0000469	NB624_RS02030	DR086_RS00525
OG0000470	NB624_RS00835	DR086_RS03975
OG0000471	NB624_RS00755	DR086_RS02890
OG0000472	NB624_RS03485	DR086_RS03165
OG0000473	NB624_RS03640	DR086_RS02420
OG0000474	NB624_RS03645	DR086_RS02425
OG0000475	NB624_RS03650	DR086_RS02430
OG0000476	NB624_RS01550	DR086_RS01775
OG0000477	NB624_RS02785	DR086_RS00890
OG0000478	NB624_RS03585	DR086_RS01465
OG0000479	NB624_RS01320	DR086_RS02005
OG0000480	NB624_RS02035	DR086_RS03935
OG0000481	NB624_RS00860	DR086_RS03350
OG0000482	NB624_RS01200	DR086_RS02505
OG0000483	NB624_RS02180	DR086_RS00570
OG0000484	NB624_RS00200	DR086_RS04740
OG0000485	NB624_RS01165	DR086_RS01755
OG0000486	NB624_RS02445	DR086_RS02025
OG0000487	NB624_RS02015	DR086_RS04765
OG0000488	NB624_RS02050	DR086_RS00540
OG0000489	NB624_RS00050	DR086_RS01175
OG0000490	NB624_RS03750	DR086_RS01235
OG0000491	NB624_RS01340	DR086_RS01985
OG0000492	NB624_RS01415	DR086_RS01910
OG0000493	NB624_RS00575	DR086_RS02295
OG0000494	NB624_RS01040	DR086_RS02755
OG0000495	NB624_RS02995	DR086_RS01045
OG0000496	NB624_RS02985	DR086_RS01035
OG0000497	NB624_RS02980	DR086_RS01030
OG0000498	NB624_RS02905	DR086_RS03185
OG0000499	NB624_RS02865	DR086_RS02985
OG0000500	NB624_RS01935	DR086_RS00430
OG0000501	NB624_RS03225	DR086_RS01415
OG0000502	NB624_RS01190	DR086_RS02495
OG0000503	NB624_RS00915	DR086_RS03095
OG0000504	NB624_RS00780	DR086_RS02865
OG0000505	NB624_RS00745	DR086_RS02575
OG0000506	NB624_RS00735	DR086_RS02585
OG0000507	NB624_RS00700	DR086_RS02620
OG0000508	NB624_RS00250	DR086_RS00120
OG0000509	NB624_RS00285	DR086_RS00155
OG0000510	NB624_RS00295	DR086_RS00165
OG0000511	NB624_RS00430	DR086_RS00300
OG0000512	NB624_RS02710	DR086_RS00955
OG0000513	NB624_RS03570	DR086_RS01480
OG0000514	NB624_RS03020	DR086_RS01070
OG0000517	NB624_RS00065	DR086_RS01160
OG0000519	NB624_RS00890	DR086_RS03380
OG0000520	NB624_RS00765	DR086_RS02880
OG0000521	NB624_RS00265	DR086_RS00135
OG0000522	NB624_RS00300	DR086_RS00170
OG0000524	NB624_RS02840	DR086_RS00840
OG0000525	NB624_RS03490	DR086_RS05020
OG0000526	NB624_RS01830	DR086_RS04135
OG0000527	NB624_RS01770	DR086_RS00635
OG0000528	NB624_RS02020	DR086_RS04775
OG0000529	NB624_RS02375	DR086_RS02090
OG0000532	NB624_RS01615	DR086_RS03285
OG0000533	NB624_RS01085	DR086_RS02795
OG0000534	NB624_RS00380	DR086_RS00250
OG0000536	NB624_RS03685	DR086_RS02465
OG0000537	NB624_RS00950	DR086_RS03060
OG0000539	NB624_RS00215	DR086_RS00080
OG0000540	NB624_RS02810, NB624_RS02805	DR086_RS00870
OG0000543	NB624_RS02075	DR086_RS03960
OG0000544	NB624_RS01240	DR086_RS04960
OG0000545	NB624_RS01820	DR086_RS00685
OG0000546	NB624_RS02950	DR086_RS04500
OG0000551	NB624_RS03140	DR086_RS02920
OG0000552	NB624_RS03305	DR086_RS01340
OG0000553	NB624_RS02855	DR086_RS04995
OG0000554	NB624_RS02535	DR086_RS03115
OG0000556	NB624_RS02135	DR086_RS04800
OG0000557	NB624_RS01255	DR086_RS02560
OG0000558	NB624_RS01220	DR086_RS02530
OG0000559	NB624_RS01700	DR086_RS01605
OG0000560	NB624_RS01810	DR086_RS00670
OG0000561	NB624_RS01110	DR086_RS01695
OG0000562	NB624_RS01815	DR086_RS00675
OG0000563	NB624_RS01805	DR086_RS00660
OG0000564	NB624_RS01280	DR086_RS03420
OG0000565	NB624_RS01880	DR086_RS03570
OG0000566	NB624_RS01860	DR086_RS00815
OG0000567	NB624_RS01825	DR086_RS00785
OG0000568	NB624_RS00995	DR086_RS03020
OG0000569	NB624_RS01225	DR086_RS02535
OG0000570	NB624_RS01230	DR086_RS04955
OG0000571	NB624_RS01235	DR086_RS02545
OG0000572	NB624_RS01260	DR086_RS02570
OG0000573	NB624_RS01695	DR086_RS01610
OG0000574	NB624_RS01300	DR086_RS03400
OG0000575	NB624_RS01210	DR086_RS02520
OG0000577	NB624_RS02830	DR086_RS00850
OG0000578	NB624_RS02850	DR086_RS00830
OG0000579	NB624_RS01790	DR086_RS00655
OG0000580	NB624_RS02955	DR086_RS01005
OG0000581	NB624_RS01775	DR086_RS00640
OG0000582	NB624_RS01250	DR086_RS04965
OG0000583	NB624_RS01685	DR086_RS01620
OG0000584	NB624_RS02100	DR086_RS00715
OG0000585	NB624_RS02345	DR086_RS02120
OG0000586	NB624_RS01670	DR086_RS01635
OG0000587	NB624_RS01885	DR086_RS05080
