Orthogroup	MHP_MHP679_genes	MHP_MHP650_genes
OG0000031	DR086_RS00745	DR083_RS02520
OG0000032	DR086_RS03980	DR083_RS03590
OG0000032	DR086_RS03870	DR083_RS03215
OG0000034	DR086_RS04575	DR083_RS04525
OG0000034	DR086_RS04580	DR083_RS04530
OG0000034	DR086_RS03855	DR083_RS04920
OG0000034	DR086_RS01000	DR083_RS04935
OG0000036	DR086_RS03265	DR083_RS03040
OG0000037	DR086_RS03325	DR083_RS04925
OG0000039	DR086_RS03295	DR083_RS03505
OG0000040	DR086_RS02360	DR083_RS02780
OG0000041	DR086_RS03635	DR083_RS01230
OG0000041	DR086_RS02480	DR083_RS01935
OG0000042	DR086_RS02970	DR083_RS00730
OG0000043	DR086_RS00750, DR086_RS00415	DR083_RS01520
OG0000044	DR086_RS05095	DR083_RS04960
OG0000045	DR086_RS03290	DR083_RS03515
OG0000046	DR086_RS04940	DR083_RS04815
OG0000047	DR086_RS00730	DR083_RS03630, DR083_RS02945
OG0000048	DR086_RS00610	DR083_RS02860
OG0000049	DR086_RS01430	DR083_RS01660
OG0000050	DR086_RS02195	DR083_RS00350
OG0000051	DR086_RS00855	DR083_RS02195
OG0000052	DR086_RS01150	DR083_RS02690
OG0000053	DR086_RS04905	DR083_RS04665
OG0000054	DR086_RS02170	DR083_RS00375
OG0000055	DR086_RS03270	DR083_RS00005
OG0000056	DR086_RS02455	DR083_RS00815
OG0000057	DR086_RS01130	DR083_RS03975, DR083_RS03980
OG0000059	DR086_RS04120	DR083_RS04445
OG0000061	DR086_RS00820	DR083_RS02315
OG0000062	DR086_RS01260	DR083_RS00865
OG0000063	DR086_RS04835	DR083_RS04645
OG0000064	DR086_RS01275	DR083_RS00850
OG0000065	DR086_RS02080	DR083_RS02715
OG0000066	DR086_RS01980	DR083_RS01130
OG0000067	DR086_RS02240	DR083_RS02350
OG0000068	DR086_RS01570	DR083_RS03160
OG0000069	DR086_RS01025	DR083_RS00605
OG0000070	DR086_RS02165	DR083_RS00380
OG0000071	DR086_RS02350	DR083_RS02790
OG0000072	DR086_RS04935	DR083_RS04820
OG0000073	DR086_RS03040	DR083_RS01265
OG0000074	DR086_RS04990	DR083_RS04700
OG0000075	DR086_RS03840, DR086_RS00210	DR083_RS00220
OG0000076	DR086_RS00225	DR083_RS00235
OG0000077	DR086_RS00315	DR083_RS03235
OG0000078	DR086_RS01625	DR083_RS02075
OG0000079	DR086_RS00950	DR083_RS01845
OG0000080	DR086_RS04145	DR083_RS04190
OG0000081	DR086_RS00205	DR083_RS00215
OG0000083	DR086_RS00520	DR083_RS01625
OG0000084	DR086_RS00545	DR083_RS02910
OG0000085	DR086_RS00550	DR083_RS02905
OG0000086	DR086_RS00560	DR083_RS02895
OG0000087	DR086_RS00575	DR083_RS02880
OG0000088	DR086_RS00580	DR083_RS02875
OG0000089	DR086_RS00590	DR083_RS02865
OG0000090	DR086_RS01155	DR083_RS02695
OG0000091	DR086_RS01170	DR083_RS00955
OG0000092	DR086_RS01185	DR083_RS00940
OG0000093	DR086_RS01190	DR083_RS00935
OG0000094	DR086_RS01195	DR083_RS00930
OG0000095	DR086_RS01220	DR083_RS00905
OG0000096	DR086_RS01225	DR083_RS00900
OG0000097	DR086_RS01245	DR083_RS00880
OG0000098	DR086_RS01255	DR083_RS00870
OG0000099	DR086_RS04950	DR083_RS04630
OG0000100	DR086_RS02445	DR083_RS00805
OG0000101	DR086_RS02440	DR083_RS00800
OG0000102	DR086_RS01600	DR083_RS02100
OG0000103	DR086_RS02115	DR083_RS02750
OG0000104	DR086_RS02110	DR083_RS02745
OG0000105	DR086_RS02095	DR083_RS02730
OG0000106	DR086_RS02085	DR083_RS02720
OG0000107	DR086_RS02075	DR083_RS02710
OG0000108	DR086_RS02070	DR083_RS02705
OG0000109	DR086_RS02065	DR083_RS02700
OG0000110	DR086_RS03120	DR083_RS03140
OG0000111	DR086_RS03125	DR083_RS03135
OG0000112	DR086_RS03135	DR083_RS03125
OG0000113	DR086_RS05050	DR083_RS03315
OG0000114	DR086_RS03455	DR083_RS03305
OG0000115	DR086_RS03475	DR083_RS03290
OG0000116	DR086_RS03410	DR083_RS01185
OG0000117	DR086_RS03405	DR083_RS01180
OG0000118	DR086_RS01995	DR083_RS01145
OG0000119	DR086_RS01990	DR083_RS01140
OG0000120	DR086_RS01975	DR083_RS01125
OG0000121	DR086_RS01950	DR083_RS01100
OG0000122	DR086_RS01945	DR083_RS01095
OG0000123	DR086_RS01925	DR083_RS01075
OG0000124	DR086_RS01920	DR083_RS01070
OG0000125	DR086_RS01915	DR083_RS01065
OG0000126	DR086_RS01900	DR083_RS01055
OG0000127	DR086_RS01890	DR083_RS01045
OG0000128	DR086_RS01875	DR083_RS01030
OG0000129	DR086_RS01870	DR083_RS01025
OG0000130	DR086_RS01860	DR083_RS01015
OG0000131	DR086_RS01830	DR083_RS00985
OG0000132	DR086_RS04900	DR083_RS04660
OG0000133	DR086_RS02245	DR083_RS02355
OG0000134	DR086_RS02250	DR083_RS04790
OG0000135	DR086_RS02265	DR083_RS02375
OG0000136	DR086_RS02270	DR083_RS02380
OG0000137	DR086_RS02310	DR083_RS02420
OG0000138	DR086_RS02775	DR083_RS03185
OG0000139	DR086_RS02745	DR083_RS03155
OG0000140	DR086_RS02740	DR083_RS03150
OG0000141	DR086_RS03720	DR083_RS00725
OG0000142	DR086_RS04820	DR083_RS04625
OG0000143	DR086_RS01115	DR083_RS00695
OG0000144	DR086_RS01105	DR083_RS00685
OG0000145	DR086_RS01095	DR083_RS00675
OG0000146	DR086_RS01085	DR083_RS00665
OG0000147	DR086_RS01080	DR083_RS00660
OG0000148	DR086_RS01065	DR083_RS00645
OG0000149	DR086_RS01055	DR083_RS00635
OG0000150	DR086_RS01040	DR083_RS00620
OG0000151	DR086_RS03230	DR083_RS00575
OG0000152	DR086_RS03225	DR083_RS00570
OG0000153	DR086_RS03220	DR083_RS00565
OG0000154	DR086_RS03210	DR083_RS00555
OG0000155	DR086_RS03005	DR083_RS03340
OG0000156	DR086_RS02995	DR083_RS02140
OG0000157	DR086_RS05005	DR083_RS04765
OG0000158	DR086_RS05000	DR083_RS04770
OG0000159	DR086_RS05100	DR083_RS04945
OG0000160	DR086_RS02185	DR083_RS00360
OG0000161	DR086_RS02190	DR083_RS00355
OG0000162	DR086_RS02200	DR083_RS00345
OG0000163	DR086_RS02205	DR083_RS00340
OG0000164	DR086_RS03305	DR083_RS03555
OG0000165	DR086_RS00440	DR083_RS01545
OG0000166	DR086_RS00460	DR083_RS01565
OG0000167	DR086_RS00475	DR083_RS01580
OG0000168	DR086_RS00480	DR083_RS01585
OG0000169	DR086_RS01435	DR083_RS01655
OG0000170	DR086_RS01420	DR083_RS01670
OG0000171	DR086_RS01410	DR083_RS01680
OG0000172	DR086_RS01405	DR083_RS01690
OG0000173	DR086_RS01400	DR083_RS01695
OG0000174	DR086_RS01395	DR083_RS01700
OG0000175	DR086_RS01380	DR083_RS01715
OG0000176	DR086_RS01330	DR083_RS01765
OG0000177	DR086_RS01325	DR083_RS01770
OG0000178	DR086_RS01320	DR083_RS01775
OG0000179	DR086_RS01310	DR083_RS01785
OG0000180	DR086_RS01305	DR083_RS01790
OG0000181	DR086_RS05065	DR083_RS04830
OG0000182	DR086_RS03535	DR083_RS02830
OG0000183	DR086_RS02345	DR083_RS02795
OG0000184	DR086_RS02390	DR083_RS03100
OG0000185	DR086_RS02375	DR083_RS03085
OG0000186	DR086_RS04895	DR083_RS04900
OG0000187	DR086_RS01790	DR083_RS03415
OG0000188	DR086_RS01780	DR083_RS03405
OG0000189	DR086_RS04920	DR083_RS04865
OG0000190	DR086_RS02035	DR083_RS03025
OG0000191	DR086_RS02055	DR083_RS03005
OG0000192	DR086_RS02515	DR083_RS02475
OG0000193	DR086_RS02500	DR083_RS02490
OG0000194	DR086_RS03025	DR083_RS01250
OG0000195	DR086_RS03030	DR083_RS01255
OG0000196	DR086_RS03050	DR083_RS01275
OG0000197	DR086_RS03055	DR083_RS01280
OG0000198	DR086_RS03070	DR083_RS01295
OG0000199	DR086_RS03075	DR083_RS01300
OG0000200	DR086_RS03090	DR083_RS01315
OG0000201	DR086_RS03100	DR083_RS01325
OG0000202	DR086_RS03345	DR083_RS04685
OG0000203	DR086_RS03340	DR083_RS01385
OG0000204	DR086_RS04975	DR083_RS01390
OG0000205	DR086_RS02805	DR083_RS01395
OG0000206	DR086_RS02825	DR083_RS01415
OG0000207	DR086_RS02840	DR083_RS01430
OG0000208	DR086_RS02845	DR083_RS01435
OG0000209	DR086_RS02850	DR083_RS01440
OG0000210	DR086_RS02895	DR083_RS02680
OG0000211	DR086_RS02580	DR083_RS02670
OG0000212	DR086_RS02590	DR083_RS02660
OG0000213	DR086_RS02595	DR083_RS02655
OG0000214	DR086_RS02600	DR083_RS02650
OG0000215	DR086_RS02605	DR083_RS02645
OG0000216	DR086_RS02610	DR083_RS02640
OG0000217	DR086_RS02615	DR083_RS02635
OG0000218	DR086_RS02625	DR083_RS02625
OG0000219	DR086_RS02630	DR083_RS02620
OG0000220	DR086_RS02635	DR083_RS02615
OG0000221	DR086_RS02640	DR083_RS02610
OG0000222	DR086_RS02645	DR083_RS02605
OG0000223	DR086_RS02650	DR083_RS02600
OG0000224	DR086_RS02660	DR083_RS02590
OG0000225	DR086_RS02670	DR083_RS02580
OG0000226	DR086_RS02675	DR083_RS02575
OG0000227	DR086_RS02680	DR083_RS02570
OG0000228	DR086_RS05105	DR083_RS05030
OG0000229	DR086_RS02690	DR083_RS02560
OG0000230	DR086_RS02695	DR083_RS02555
OG0000231	DR086_RS02705	DR083_RS02545
OG0000232	DR086_RS02715	DR083_RS02535
OG0000233	DR086_RS01680	DR083_RS02035
OG0000234	DR086_RS01715	DR083_RS01995
OG0000235	DR086_RS01725	DR083_RS01985
OG0000236	DR086_RS01730	DR083_RS01980
OG0000237	DR086_RS01735	DR083_RS01975
OG0000238	DR086_RS01745	DR083_RS01965
OG0000239	DR086_RS02960	DR083_RS00735
OG0000240	DR086_RS02955	DR083_RS00740
OG0000241	DR086_RS02945	DR083_RS00750
OG0000242	DR086_RS02940	DR083_RS00755
OG0000243	DR086_RS02935	DR083_RS00760
OG0000244	DR086_RS02925	DR083_RS00770
OG0000245	DR086_RS02915	DR083_RS00780
OG0000246	DR086_RS03275	DR083_RS00010
OG0000247	DR086_RS00010	DR083_RS00020
OG0000248	DR086_RS00020	DR083_RS00030
OG0000249	DR086_RS00025	DR083_RS00035
OG0000250	DR086_RS00040	DR083_RS00050
OG0000251	DR086_RS00075	DR083_RS00085
OG0000252	DR086_RS00085	DR083_RS00095
OG0000253	DR086_RS00090	DR083_RS00100
OG0000254	DR086_RS00100	DR083_RS00110
OG0000255	DR086_RS00110	DR083_RS00120
OG0000256	DR086_RS00115	DR083_RS00125
OG0000257	DR086_RS00140	DR083_RS00150
OG0000258	DR086_RS00150	DR083_RS00160
OG0000259	DR086_RS00180	DR083_RS00190
OG0000260	DR086_RS00190	DR083_RS00200
OG0000261	DR086_RS04745	DR083_RS04585
OG0000262	DR086_RS00215	DR083_RS00225
OG0000263	DR086_RS00230	DR083_RS00240
OG0000264	DR086_RS00245	DR083_RS00255
OG0000265	DR086_RS00255	DR083_RS00265
OG0000266	DR086_RS00270	DR083_RS00280
OG0000267	DR086_RS00285	DR083_RS00295
OG0000268	DR086_RS00290	DR083_RS00300
OG0000269	DR086_RS00305	DR083_RS03225
OG0000270	DR086_RS04945	DR083_RS04615
OG0000271	DR086_RS02410	DR083_RS00515
OG0000272	DR086_RS02405	DR083_RS00510
OG0000273	DR086_RS02400	DR083_RS00505
OG0000274	DR086_RS01450	DR083_RS00485
OG0000275	DR086_RS04850	DR083_RS04605
OG0000276	DR086_RS01460	DR083_RS00475
OG0000277	DR086_RS01470	DR083_RS00465
OG0000278	DR086_RS01475	DR083_RS00460
OG0000279	DR086_RS01485	DR083_RS00450
OG0000280	DR086_RS01490	DR083_RS00445
OG0000281	DR086_RS01495	DR083_RS00440
OG0000282	DR086_RS04860	DR083_RS04595
OG0000283	DR086_RS01525	DR083_RS00410
OG0000284	DR086_RS01530	DR083_RS00405
OG0000285	DR086_RS04865	DR083_RS04590
OG0000286	DR086_RS02220	DR083_RS00325
OG0000287	DR086_RS00990	DR083_RS01805
OG0000288	DR086_RS00980	DR083_RS01815
OG0000289	DR086_RS00975	DR083_RS01820
OG0000290	DR086_RS00865	DR083_RS02205
OG0000291	DR086_RS00875	DR083_RS01920
OG0000292	DR086_RS00880	DR083_RS01915
OG0000293	DR086_RS00885	DR083_RS01910
OG0000294	DR086_RS00895	DR083_RS01900
OG0000295	DR086_RS00900	DR083_RS01895
OG0000296	DR086_RS00940	DR083_RS01855
OG0000297	DR086_RS00945	DR083_RS01850
OG0000298	DR086_RS00035	DR083_RS00045
OG0000299	DR086_RS00060	DR083_RS00070
OG0000300	DR086_RS00240	DR083_RS00250
OG0000301	DR086_RS00275	DR083_RS00285
OG0000302	DR086_RS00280	DR083_RS00290
OG0000303	DR086_RS02275	DR083_RS02385
OG0000304	DR086_RS02725	DR083_RS02530
OG0000305	DR086_RS01090	DR083_RS00670
OG0000306	DR086_RS01015	DR083_RS00595
OG0000307	DR086_RS03215	DR083_RS00560
OG0000308	DR086_RS00845	DR083_RS02185
OG0000309	DR086_RS00910	DR083_RS01885
OG0000310	DR086_RS00985	DR083_RS01810
OG0000311	DR086_RS02160	DR083_RS00385
OG0000312	DR086_RS02175	DR083_RS00370
OG0000313	DR086_RS03315	DR083_RS03565
OG0000314	DR086_RS00455	DR083_RS01560
OG0000315	DR086_RS00485	DR083_RS01590
OG0000316	DR086_RS00495	DR083_RS01600
OG0000317	DR086_RS00585	DR083_RS02870
OG0000318	DR086_RS04760	DR083_RS04715
OG0000319	DR086_RS02100	DR083_RS02735
OG0000320	DR086_RS03145	DR083_RS03115
OG0000321	DR086_RS02000	DR083_RS01150
OG0000322	DR086_RS01955	DR083_RS01105
OG0000323	DR086_RS01820	DR083_RS00975
OG0000324	DR086_RS02060	DR083_RS03000
OG0000325	DR086_RS03035	DR083_RS01260
OG0000326	DR086_RS03370	DR083_RS01355
OG0000327	DR086_RS03365	DR083_RS01360
OG0000328	DR086_RS02855	DR083_RS01445
OG0000329	DR086_RS02875	DR083_RS01470
OG0000330	DR086_RS01690	DR083_RS02020
OG0000331	DR086_RS02930	DR083_RS00765
OG0000332	DR086_RS01370	DR083_RS01725
OG0000333	DR086_RS01360	DR083_RS01735
OG0000334	DR086_RS03540	DR083_RS02835
OG0000335	DR086_RS02315	DR083_RS02825
OG0000336	DR086_RS04855	DR083_RS04600
OG0000337	DR086_RS01270	DR083_RS00855
OG0000338	DR086_RS01230	DR083_RS00895
OG0000339	DR086_RS03465	DR083_RS03295
OG0000340	DR086_RS02020	DR083_RS01170
OG0000341	DR086_RS02040	DR083_RS03020
OG0000342	DR086_RS03065	DR083_RS01290
OG0000343	DR086_RS01350	DR083_RS01745
OG0000344	DR086_RS02290	DR083_RS02400
OG0000345	DR086_RS02665	DR083_RS02585
OG0000346	DR086_RS05090	DR083_RS04950
OG0000347	DR086_RS01930	DR083_RS01080
OG0000348	DR086_RS03360	DR083_RS01365
OG0000349	DR086_RS04845	DR083_RS04610
OG0000350	DR086_RS03205	DR083_RS00550
OG0000351	DR086_RS00370	DR083_RS03285
OG0000352	DR086_RS00435	DR083_RS01540
OG0000353	DR086_RS01960	DR083_RS01110
OG0000354	DR086_RS02760	DR083_RS03170
OG0000355	DR086_RS04750	DR083_RS04705
OG0000356	DR086_RS04755	DR083_RS04710
OG0000357	DR086_RS04840	DR083_RS04740
OG0000358	DR086_RS01385	DR083_RS01710
OG0000359	DR086_RS05045	DR083_RS04680
OG0000360	DR086_RS00145	DR083_RS00155
OG0000361	DR086_RS00175	DR083_RS00185
OG0000362	DR086_RS00965	DR083_RS01830
OG0000363	DR086_RS04910	DR083_RS04670
OG0000365	DR086_RS00535	DR083_RS03815
OG0000366	DR086_RS00555	DR083_RS02900
OG0000367	DR086_RS00565	DR083_RS02890
OG0000368	DR086_RS01165	DR083_RS05110
OG0000369	DR086_RS04830	DR083_RS04650
OG0000370	DR086_RS01205	DR083_RS00920
OG0000371	DR086_RS01210	DR083_RS00915
OG0000372	DR086_RS01215	DR083_RS00910
OG0000373	DR086_RS01240	DR083_RS00885
OG0000374	DR086_RS01250	DR083_RS00875
OG0000375	DR086_RS02105	DR083_RS02740
OG0000376	DR086_RS03130	DR083_RS03130
OG0000377	DR086_RS03140	DR083_RS03120
OG0000378	DR086_RS03415	DR083_RS01190
OG0000379	DR086_RS01965	DR083_RS01115
OG0000380	DR086_RS01940	DR083_RS01090
OG0000381	DR086_RS01895	DR083_RS01050
OG0000382	DR086_RS01865	DR083_RS01020
OG0000383	DR086_RS01825	DR083_RS00980
OG0000384	DR086_RS02230	DR083_RS02340
OG0000385	DR086_RS02235	DR083_RS02345
OG0000386	DR086_RS02255	DR083_RS02365
OG0000387	DR086_RS02280	DR083_RS02390
OG0000388	DR086_RS04925	DR083_RS04795
OG0000390	DR086_RS01110	DR083_RS00690
OG0000391	DR086_RS01100	DR083_RS00680
OG0000392	DR086_RS01075	DR083_RS00655
OG0000393	DR086_RS04815	DR083_RS04620
OG0000394	DR086_RS03645	DR083_RS03350
OG0000395	DR086_RS03015	DR083_RS03345
OG0000396	DR086_RS02215	DR083_RS00330
OG0000397	DR086_RS00420	DR083_RS01525
OG0000398	DR086_RS00425	DR083_RS01530
OG0000399	DR086_RS00470	DR083_RS01575
OG0000400	DR086_RS01425	DR083_RS01665
OG0000401	DR086_RS01365	DR083_RS01730
OG0000402	DR086_RS01355	DR083_RS01740
OG0000403	DR086_RS01345	DR083_RS01750
OG0000404	DR086_RS01315	DR083_RS01780
OG0000406	DR086_RS02320	DR083_RS02820
OG0000407	DR086_RS04930	DR083_RS04825
OG0000408	DR086_RS02330	DR083_RS02810
OG0000409	DR086_RS02335	DR083_RS02805
OG0000410	DR086_RS02395	DR083_RS03105
OG0000411	DR086_RS02385	DR083_RS03095
OG0000412	DR086_RS02380	DR083_RS03090
OG0000413	DR086_RS01810	DR083_RS03435
OG0000414	DR086_RS01800	DR083_RS03425
OG0000415	DR086_RS01795	DR083_RS03420
OG0000416	DR086_RS01785	DR083_RS03410
OG0000417	DR086_RS02045	DR083_RS03015
OG0000418	DR086_RS02050	DR083_RS03010
OG0000419	DR086_RS03045	DR083_RS01270
OG0000420	DR086_RS03080	DR083_RS01305
OG0000421	DR086_RS03385	DR083_RS01340
OG0000422	DR086_RS03375	DR083_RS01350
OG0000423	DR086_RS02815	DR083_RS01405
OG0000424	DR086_RS02820	DR083_RS01410
OG0000425	DR086_RS02830	DR083_RS01420
OG0000426	DR086_RS04980	DR083_RS04690
OG0000427	DR086_RS04985	DR083_RS04695
OG0000428	DR086_RS02885	DR083_RS01475
OG0000429	DR086_RS02655	DR083_RS02595
OG0000430	DR086_RS02700	DR083_RS02550
OG0000431	DR086_RS02710	DR083_RS02540
OG0000432	DR086_RS01685	DR083_RS02025
OG0000433	DR086_RS01700	DR083_RS02010
OG0000434	DR086_RS01705	DR083_RS02005
OG0000435	DR086_RS01720	DR083_RS01990
OG0000436	DR086_RS01750	DR083_RS01960
OG0000437	DR086_RS01760	DR083_RS01950
OG0000438	DR086_RS01765	DR083_RS01945
OG0000439	DR086_RS01770	DR083_RS04745
OG0000440	DR086_RS02950	DR083_RS00745
OG0000441	DR086_RS02910	DR083_RS00785
OG0000442	DR086_RS03280	DR083_RS00015
OG0000443	DR086_RS00055	DR083_RS00065
OG0000444	DR086_RS00070	DR083_RS00080
OG0000445	DR086_RS00095	DR083_RS00105
OG0000446	DR086_RS00125	DR083_RS00135
OG0000447	DR086_RS00130	DR083_RS00140
OG0000448	DR086_RS00160	DR083_RS00170
OG0000449	DR086_RS00185	DR083_RS00195
OG0000450	DR086_RS00195	DR083_RS00205
OG0000451	DR086_RS00235	DR083_RS00245
OG0000452	DR086_RS00260	DR083_RS00270
OG0000453	DR086_RS00295	DR083_RS00305
OG0000454	DR086_RS01670	DR083_RS05035
OG0000455	DR086_RS02435	DR083_RS00795
OG0000456	DR086_RS01515	DR083_RS00420
OG0000457	DR086_RS01540	DR083_RS00395
OG0000458	DR086_RS03680	DR083_RS01800
OG0000459	DR086_RS00970	DR083_RS01825
OG0000460	DR086_RS00960	DR083_RS01835
OG0000461	DR086_RS00915	DR083_RS01880
OG0000462	DR086_RS00920	DR083_RS01875
OG0000463	DR086_RS00925	DR083_RS01870
OG0000464	DR086_RS00930	DR083_RS01865
OG0000465	DR086_RS00935	DR083_RS01860
OG0000466	DR086_RS00265	DR083_RS00275
OG0000467	DR086_RS04810	DR083_RS04780
OG0000468	DR086_RS00465	DR083_RS01570
OG0000469	DR086_RS00525	DR083_RS01630
OG0000470	DR086_RS03975	DR083_RS03825
OG0000471	DR086_RS02890	DR083_RS03775
OG0000472	DR086_RS03165	DR083_RS02975
OG0000473	DR086_RS02420	DR083_RS00525
OG0000474	DR086_RS02425	DR083_RS00530
OG0000476	DR086_RS01775	DR083_RS03485
OG0000477	DR086_RS00890	DR083_RS01905
OG0000478	DR086_RS01465	DR083_RS00470
OG0000479	DR086_RS02005	DR083_RS01155
OG0000480	DR086_RS03935	DR083_RS03830
OG0000481	DR086_RS03350	DR083_RS01375
OG0000482	DR086_RS02505	DR083_RS02485
OG0000483	DR086_RS00570	DR083_RS02885
OG0000484	DR086_RS04740	DR083_RS04580
OG0000485	DR086_RS01755	DR083_RS01955
OG0000486	DR086_RS02025	DR083_RS03035
OG0000487	DR086_RS04765	DR083_RS04720
OG0000489	DR086_RS01175	DR083_RS00950
OG0000490	DR086_RS01235	DR083_RS00890
OG0000491	DR086_RS01985	DR083_RS01135
OG0000492	DR086_RS01910	DR083_RS01060
OG0000493	DR086_RS02295	DR083_RS02405
OG0000494	DR086_RS02755	DR083_RS03165
OG0000495	DR086_RS01045	DR083_RS00625
OG0000496	DR086_RS01035	DR083_RS00615
OG0000497	DR086_RS01030	DR083_RS00610
OG0000498	DR086_RS03185	DR083_RS03355
OG0000499	DR086_RS02985	DR083_RS02150
OG0000500	DR086_RS00430	DR083_RS01535
OG0000501	DR086_RS01415	DR083_RS01675
OG0000502	DR086_RS02495	DR083_RS02495
OG0000503	DR086_RS03095	DR083_RS01320
OG0000504	DR086_RS02865	DR083_RS01455
OG0000505	DR086_RS02575	DR083_RS02675
OG0000506	DR086_RS02585	DR083_RS02665
OG0000507	DR086_RS02620	DR083_RS02630
OG0000508	DR086_RS00120	DR083_RS00130
OG0000509	DR086_RS00155	DR083_RS00165
OG0000510	DR086_RS00165	DR083_RS00175
OG0000512	DR086_RS00955	DR083_RS01840
OG0000513	DR086_RS01480	DR083_RS00455
OG0000514	DR086_RS01070	DR083_RS00650
OG0000516	DR086_RS04770	DR083_RS04725
OG0000518	DR086_RS01375	DR083_RS01720
OG0000519	DR086_RS03380	DR083_RS01345
OG0000521	DR086_RS00135	DR083_RS00145
OG0000522	DR086_RS00170	DR083_RS00180
OG0000524	DR086_RS00840	DR083_RS02180
OG0000525	DR086_RS05020	DR083_RS04850
OG0000526	DR086_RS04135	DR083_RS04265
OG0000527	DR086_RS00635	DR083_RS02220
OG0000528	DR086_RS04775	DR083_RS04730
OG0000529	DR086_RS02090	DR083_RS02725
OG0000530	DR086_RS03450	DR083_RS03310
OG0000531	DR086_RS01935	DR083_RS01085
OG0000532	DR086_RS03285	DR083_RS05100
OG0000533	DR086_RS02795	DR083_RS03335
OG0000534	DR086_RS00250	DR083_RS00260
OG0000535	DR086_RS04825	DR083_RS04655
OG0000536	DR086_RS02465	DR083_RS00825
OG0000537	DR086_RS03060	DR083_RS01285
OG0000538	DR086_RS01710	DR083_RS02000
OG0000539	DR086_RS00080	DR083_RS00090
OG0000540	DR086_RS00870	DR083_RS01925
OG0000541	DR086_RS03000	DR083_RS02135
OG0000542	DR086_RS00220	DR083_RS00230
OG0000543	DR086_RS03960	DR083_RS02950, DR083_RS03635
OG0000544	DR086_RS04960	DR083_RS04805
OG0000545	DR086_RS00685	DR083_RS04260, DR083_RS04250
OG0000546	DR086_RS04500	DR083_RS00580
OG0000547	DR086_RS01120	DR083_RS05065
OG0000548	DR086_RS03320	DR083_RS03570
OG0000549	DR086_RS05015	DR083_RS04845
OG0000550	DR086_RS01445	DR083_RS00490
OG0000553	DR086_RS04995	DR083_RS04775
OG0000554	DR086_RS03115	DR083_RS03145
OG0000556	DR086_RS04800	DR083_RS04895
OG0000557	DR086_RS02560	DR083_RS02430
OG0000558	DR086_RS02530	DR083_RS02460
OG0000559	DR086_RS01605	DR083_RS02095
OG0000560	DR086_RS00670	DR083_RS02260
OG0000561	DR086_RS01695	DR083_RS02015
OG0000562	DR086_RS00675	DR083_RS02265
OG0000563	DR086_RS00660	DR083_RS02250
OG0000564	DR086_RS03420	DR083_RS01195
OG0000565	DR086_RS03570	DR083_RS02325
OG0000566	DR086_RS00815	DR083_RS02310
OG0000567	DR086_RS00785	DR083_RS02280
OG0000568	DR086_RS03020	DR083_RS01245
OG0000569	DR086_RS02535	DR083_RS02455
OG0000570	DR086_RS04955	DR083_RS04810
OG0000571	DR086_RS02545	DR083_RS02445
OG0000572	DR086_RS02570	DR083_RS02425
OG0000573	DR086_RS01610	DR083_RS02090
OG0000574	DR086_RS03400	DR083_RS01175
OG0000575	DR086_RS02520	DR083_RS02470
